CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,10,AYALA,13,JONACATEPEC,542,B,1,0,B,15,17,104,12,31,32,14,119,12,21,46,0,6,4,3,1,0,,,,,,,,,,,,,,,,437,1,33,471,578,Acta casilla,,,
4,17,MORELOS,10,AYALA,13,JONACATEPEC,542,C,1,0,C01,9,19,134,10,28,31,8,118,11,23,24,0,7,2,1,0,4,,,,,,,,,,,,,,,,429,0,24,453,578,Acta casilla,,,
4,17,MORELOS,10,AYALA,13,JONACATEPEC,543,B,1,0,B,1,18,153,1,19,5,7,58,11,36,15,0,3,2,0,0,0,,,,,,,,,,,,,,,,329,0,11,340,415,Acta casilla,,,
4,17,MORELOS,10,AYALA,13,JONACATEPEC,544,B,1,0,B,8,22,128,7,34,25,59,50,10,41,21,1,10,0,2,0,2,,,,,,,,,,,,,,,,420,0,30,450,624,Acta casilla,,,
4,17,MORELOS,10,AYALA,13,JONACATEPEC,544,C,1,0,C01,12,12,108,16,30,29,56,38,9,32,23,0,7,1,0,0,0,,,,,,,,,,,,,,,,373,0,46,419,624,Acta casilla,,,
4,17,MORELOS,10,AYALA,13,JONACATEPEC,544,C,2,0,C02,9,30,136,11,30,31,56,41,12,20,23,0,8,1,0,0,1,,,,,,,,,,,,,,,,409,2,27,438,623,Acta casilla,,,
4,17,MORELOS,10,AYALA,13,JONACATEPEC,545,B,1,0,B,5,24,79,21,26,19,27,47,5,17,12,0,3,1,2,0,1,,,,,,,,,,,,,,,,289,0,10,299,386,Acta casilla,,,
4,17,MORELOS,10,AYALA,13,JONACATEPEC,545,C,1,0,C01,7,12,69,9,24,26,20,39,3,28,18,0,1,1,0,0,1,,,,,,,,,,,,,,,,258,0,16,274,386,Acta casilla,,,
4,17,MORELOS,10,AYALA,13,JONACATEPEC,546,B,1,0,B,5,18,138,25,49,41,29,71,9,54,29,0,10,2,0,0,0,,,,,,,,,,,,,,,,480,0,23,503,683,Acta casilla,,,
4,17,MORELOS,10,AYALA,13,JONACATEPEC,547,B,1,0,B,7,31,100,22,39,26,17,58,5,31,22,1,6,3,1,0,2,,,,,,,,,,,,,,,,371,0,18,389,534,Acta casilla,,,
4,17,MORELOS,10,AYALA,13,JONACATEPEC,547,C,1,0,C01,9,33,100,11,35,35,18,72,8,34,20,0,8,1,1,1,1,,,,,,,,,,,,,,,,387,0,23,410,534,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,707,B,1,0,B,9,46,84,10,15,12,8,93,7,21,27,1,4,6,1,1,1,,,,,,,,,,,,,,,,346,0,32,378,606,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,707,C,1,0,C01,6,62,78,6,7,14,14,86,8,28,18,0,6,6,0,0,2,,,,,,,,,,,,,,,,341,0,18,359,606,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,707,C,2,0,C02,8,41,109,3,15,18,6,90,12,20,19,1,8,5,0,0,2,,,,,,,,,,,,,,,,357,0,23,380,606,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,708,B,1,0,B,5,66,77,13,14,12,10,76,11,19,66,0,6,2,2,0,5,,,,,,,,,,,,,,,,384,1,35,420,578,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,708,C,1,0,C01,6,64,83,3,12,14,10,87,4,21,35,0,5,4,0,0,2,,,,,,,,,,,,,,,,350,0,15,365,578,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,708,C,2,0,C02,5,53,106,6,12,6,13,86,6,24,17,0,4,3,0,0,1,,,,,,,,,,,,,,,,342,0,18,360,577,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,708,C,3,0,C03,4,75,111,10,10,14,8,100,9,25,38,0,6,4,2,0,1,,,,,,,,,,,,,,,,417,0,20,437,577,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,709,B,1,0,B,6,68,110,5,10,10,6,83,7,19,17,2,10,4,1,0,2,,,,,,,,,,,,,,,,360,2,15,377,513,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,709,C,1,0,C01,5,53,101,3,9,4,5,97,5,21,34,0,3,2,1,0,1,,,,,,,,,,,,,,,,344,0,24,368,512,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,709,C,2,0,C02,5,52,103,5,11,4,12,82,7,24,17,0,3,2,1,13,0,,,,,,,,,,,,,,,,341,1,13,355,512,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,710,B,1,0,B,15,67,94,8,24,19,2,108,8,20,30,0,4,3,0,0,0,,,,,,,,,,,,,,,,402,0,17,419,657,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,710,C,1,0,C01,8,78,101,9,16,24,4,103,8,24,23,0,5,1,0,0,0,,,,,,,,,,,,,,,,404,0,22,426,657,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,710,C,2,0,C02,13,72,101,9,16,17,3,104,7,32,29,0,5,5,0,0,1,,,,,,,,,,,,,,,,414,0,17,431,657,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,710,C,3,0,C03,7,69,103,5,14,23,5,100,12,25,40,1,7,2,2,0,0,,,,,,,,,,,,,,,,415,2,30,447,656,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,711,B,1,0,B,3,109,94,1,6,18,2,69,4,33,17,1,4,1,0,0,1,,,,,,,,,,,,,,,,363,1,23,387,540,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,711,C,1,0,C01,2,86,134,2,1,20,4,74,6,25,22,1,5,2,0,0,0,,,,,,,,,,,,,,,,384,0,15,399,539,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,712,B,1,0,B,20,51,101,12,17,15,7,69,2,29,52,0,3,2,0,0,2,,,,,,,,,,,,,,,,382,0,24,406,699,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,713,B,1,0,B,8,90,66,5,7,9,2,64,8,28,37,0,4,0,0,0,0,,,,,,,,,,,,,,,,328,2,24,354,548,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,713,C,1,0,C01,7,79,74,7,9,17,9,66,6,24,33,8,2,0,0,0,0,,,,,,,,,,,,,,,,341,0,15,356,547,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,714,B,1,0,B,14,75,93,7,6,18,3,64,9,30,30,1,3,2,0,0,0,,,,,,,,,,,,,,,,355,0,21,376,546,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,714,C,1,0,C01,5,74,97,10,13,14,11,68,12,21,39,0,0,0,0,0,0,,,,,,,,,,,,,,,,364,0,22,386,546,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,714,C,2,0,C02,10,86,96,4,10,16,9,55,6,23,33,0,4,0,0,1,1,,,,,,,,,,,,,,,,354,0,16,370,546,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,715,B,1,0,B,16,85,84,6,10,28,3,55,2,20,22,5,5,0,0,0,0,,,,,,,,,,,,,,,,341,0,0,341,565,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,716,B,1,0,B,5,118,48,8,6,33,2,66,13,17,48,1,0,0,0,0,0,,,,,,,,,,,,,,,,365,0,16,381,579,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,716,C,1,0,C01,9,142,56,15,7,34,1,58,13,13,47,0,2,2,0,1,0,,,,,,,,,,,,,,,,400,0,23,423,579,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,717,B,1,0,B,4,65,60,6,13,28,0,64,13,28,32,0,4,1,2,1,2,,,,,,,,,,,,,,,,323,0,19,342,522,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,717,C,1,0,C01,10,72,64,6,10,37,5,67,13,15,23,1,2,0,0,0,3,,,,,,,,,,,,,,,,328,0,19,347,521,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,717,C,2,0,C02,6,59,66,9,7,36,4,69,8,30,35,1,3,7,1,0,3,,,,,,,,,,,,,,,,344,0,18,362,521,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,718,B,1,0,B,10,56,78,5,6,19,1,47,7,14,11,0,1,1,0,0,0,,,,,,,,,,,,,,,,256,0,11,267,404,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,718,C,1,0,C01,11,66,77,4,7,13,6,61,4,12,14,1,6,1,1,0,0,,,,,,,,,,,,,,,,284,0,9,293,404,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,719,B,1,0,B,15,61,84,5,6,14,2,73,2,24,16,2,5,1,0,0,0,,,,,,,,,,,,,,,,310,0,16,326,441,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,719,C,1,0,C01,11,56,97,4,11,33,1,55,11,18,16,0,3,2,0,0,1,,,,,,,,,,,,,,,,319,0,13,332,440,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,720,B,1,0,B,10,27,158,6,13,10,3,35,13,49,14,3,6,1,1,0,0,,,,,,,,,,,,,,,,349,1,22,372,573,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,720,S,1,0,SMR01,7,13,20,2,6,2,3,52,4,7,11,0,2,0,0,0,1,,,,,,,,,,,,,,,,130,0,8,138,0,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,721,B,1,0,B,11,80,70,6,23,45,4,91,13,48,30,0,7,2,0,0,1,,,,,,,,,,,,,,,,431,0,27,458,687,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,722,B,1,0,B,5,55,110,8,6,13,5,72,13,18,27,1,7,7,2,0,1,,,,,,,,,,,,,,,,350,0,21,371,530,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,722,C,1,0,C01,9,54,82,14,9,15,1,73,13,24,31,0,6,2,0,1,1,,,,,,,,,,,,,,,,335,0,16,351,530,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,723,B,1,0,B,10,88,136,14,17,22,4,126,11,8,29,0,4,3,0,0,2,,,,,,,,,,,,,,,,474,1,9,484,662,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,723,C,1,0,C01,6,95,130,15,10,22,3,88,11,19,26,0,1,3,0,0,2,,,,,,,,,,,,,,,,431,0,21,452,662,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,723,C,2,0,C02,12,75,151,7,6,14,4,96,16,19,28,1,7,9,0,0,0,,,,,,,,,,,,,,,,445,0,21,466,661,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,724,B,1,0,B,10,82,76,8,7,12,2,82,12,17,13,0,0,3,0,0,0,,,,,,,,,,,,,,,,324,0,18,342,583,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,724,C,1,0,C01,12,98,53,3,5,17,5,86,13,27,15,0,4,2,1,1,0,,,,,,,,,,,,,,,,342,0,18,360,583,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,724,C,2,0,C02,6,94,62,2,11,14,2,87,15,16,16,1,0,4,0,0,2,,,,,,,,,,,,,,,,332,0,22,354,582,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,725,B,1,0,B,11,113,68,6,8,22,3,79,12,9,14,4,6,5,0,0,1,,,,,,,,,,,,,,,,361,0,26,387,586,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,725,C,1,0,C01,13,117,67,4,3,17,4,108,20,21,16,0,2,5,0,0,2,,,,,,,,,,,,,,,,399,0,11,410,586,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,725,C,2,0,C02,13,116,67,4,3,17,4,108,20,21,16,0,2,5,0,0,2,,,,,,,,,,,,,,,,398,0,11,409,586,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,725,C,3,0,C03,9,128,78,9,11,15,3,85,16,11,14,0,6,3,0,0,3,,,,,,,,,,,,,,,,391,0,15,406,586,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,726,B,1,0,B,4,125,72,0,7,14,5,88,15,14,17,0,1,8,2,0,0,,,,,,,,,,,,,,,,372,0,21,393,559,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,726,C,1,0,C01,10,104,90,7,5,18,3,100,13,15,9,0,2,6,1,0,1,,,,,,,,,,,,,,,,384,0,14,398,559,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,727,B,1,0,B,4,95,48,6,10,28,1,117,9,12,24,0,1,10,2,0,4,,,,,,,,,,,,,,,,371,1,24,396,688,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,727,C,1,0,C01,7,107,0,5,11,1,1,132,35,8,24,1,8,6,0,0,1,,,,,,,,,,,,,,,,347,0,20,367,687,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,727,C,2,0,C02,5,97,45,4,9,26,3,118,16,2,25,0,1,7,0,0,0,,,,,,,,,,,,,,,,358,2,31,391,687,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,728,B,1,0,B,12,88,58,12,13,24,2,142,22,14,22,0,6,9,0,0,4,,,,,,,,,,,,,,,,428,0,26,454,723,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,728,C,1,0,C01,12,88,60,12,14,25,2,142,42,14,22,0,6,10,0,1,4,,,,,,,,,,,,,,,,454,0,25,479,723,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,729,B,1,0,B,6,45,29,7,6,10,1,88,5,7,16,0,2,2,0,0,0,,,,,,,,,,,,,,,,224,1,11,236,394,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,729,C,1,0,C01,10,50,24,12,9,15,2,82,16,10,7,0,2,0,0,0,0,,,,,,,,,,,,,,,,239,3,9,251,393,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,730,B,1,0,B,5,66,37,4,4,19,1,111,15,8,18,2,2,7,2,0,3,,,,,,,,,,,,,,,,304,0,19,323,509,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,730,C,1,0,C01,12,71,48,4,10,15,0,86,10,10,14,0,5,4,0,0,1,,,,,,,,,,,,,,,,290,0,19,309,509,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,730,C,2,0,C02,13,78,35,3,11,17,2,104,12,8,27,0,3,6,0,0,0,,,,,,,,,,,,,,,,319,0,14,333,509,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,B,1,0,B,9,63,42,8,7,16,3,92,14,24,67,1,4,1,3,0,2,,,,,,,,,,,,,,,,356,0,22,378,635,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,C,1,0,C01,11,45,44,8,14,23,6,87,15,24,75,0,7,1,1,0,0,,,,,,,,,,,,,,,,361,0,16,377,635,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,C,2,0,C02,9,63,42,8,7,15,3,105,0,24,67,2,4,1,3,0,2,,,,,,,,,,,,,,,,355,0,23,378,635,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,C,3,0,C03,8,68,50,9,5,17,3,88,11,22,65,0,1,0,1,0,0,,,,,,,,,,,,,,,,348,0,17,365,634,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,C,4,0,C04,7,75,76,6,8,16,4,88,7,31,88,0,2,3,0,0,0,,,,,,,,,,,,,,,,411,0,15,426,634,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,732,B,1,0,B,3,39,74,3,19,11,5,64,2,19,11,1,5,7,0,0,0,,,,,,,,,,,,,,,,263,0,21,284,478,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,732,C,1,0,C01,7,36,63,8,19,14,17,68,12,20,12,0,5,6,1,0,1,,,,,,,,,,,,,,,,289,0,17,306,478,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,733,B,1,0,B,16,43,80,3,9,9,6,31,6,19,12,1,3,1,0,0,0,,,,,,,,,,,,,,,,239,0,21,260,449,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,24,B,1,0,B,38,25,35,10,31,22,9,138,23,27,5,,4,4,3,2,0,,,,,,,,,,,,,,,,376,0,33,409,604,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,24,C,1,0,C01,31,30,46,10,49,15,21,134,23,19,7,,4,4,0,1,1,,,,,,,,,,,,,,,,395,0,32,427,604,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,24,C,2,0,C02,32,38,57,8,43,24,13,113,24,15,10,,5,2,0,1,4,,,,,,,,,,,,,,,,389,0,28,417,603,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,25,B,1,0,B,20,31,29,6,39,16,16,148,16,8,4,,1,3,2,1,0,,,,,,,,,,,,,,,,340,1,26,367,514,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,25,C,1,0,C01,27,35,32,7,36,13,6,154,17,7,8,,1,2,0,0,1,,,,,,,,,,,,,,,,346,0,25,371,513,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,B,1,0,B,33,31,26,11,44,25,16,183,31,17,12,,2,4,0,0,1,,,,,,,,,,,,,,,,436,0,28,464,673,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,C,1,0,C01,27,45,37,7,45,32,14,139,26,13,6,,0,7,3,0,2,,,,,,,,,,,,,,,,403,0,24,427,673,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,C,2,0,C02,22,38,34,7,34,21,14,165,36,8,5,,0,5,1,1,2,,,,,,,,,,,,,,,,393,1,38,432,673,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,C,3,0,C03,30,42,26,6,39,23,14,176,26,8,6,,6,4,3,1,2,,,,,,,,,,,,,,,,412,0,29,441,672,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,27,B,1,0,B,17,59,21,5,42,23,16,180,27,15,4,,1,6,0,0,0,,,,,,,,,,,,,,,,416,0,25,441,595,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,27,C,1,0,C01,31,46,44,8,36,27,21,134,42,1,9,,1,5,1,0,1,,,,,,,,,,,,,,,,407,0,31,438,594,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,28,B,1,0,B,30,44,49,11,34,22,9,159,28,6,5,,2,4,0,2,1,,,,,,,,,,,,,,,,406,0,25,431,583,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,28,C,1,0,C01,22,38,37,6,45,18,10,154,18,8,2,,4,3,1,1,5,,,,,,,,,,,,,,,,372,0,31,403,582,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,29,B,1,0,B,26,48,46,13,41,41,8,192,20,13,5,,1,3,1,0,5,,,,,,,,,,,,,,,,463,0,13,476,737,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,29,C,1,0,C01,39,49,32,5,54,30,14,179,18,6,18,,0,6,2,0,0,,,,,,,,,,,,,,,,452,0,28,480,737,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,29,C,2,0,C02,26,56,39,10,55,32,17,171,30,7,17,,1,8,1,0,2,,,,,,,,,,,,,,,,472,0,30,502,736,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,30,B,1,0,B,30,50,25,6,39,53,9,200,21,17,6,,0,3,0,0,5,,,,,,,,,,,,,,,,464,0,31,495,732,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,30,C,1,0,C01,26,62,34,8,50,41,11,194,28,7,8,,1,10,0,1,2,,,,,,,,,,,,,,,,483,0,24,507,732,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,31,B,1,0,B,30,31,32,7,44,27,13,169,26,11,3,,2,4,0,0,1,,,,,,,,,,,,,,,,400,0,48,448,678,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,31,C,1,0,C01,30,46,32,11,26,22,23,186,30,17,7,,1,7,0,0,0,,,,,,,,,,,,,,,,438,0,33,471,677,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,31,C,2,0,C02,46,44,35,8,40,22,13,176,38,8,4,,1,3,0,0,3,,,,,,,,,,,,,,,,441,0,27,468,677,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,32,B,1,0,B,14,41,27,4,47,23,16,156,16,7,1,,4,5,4,4,4,,,,,,,,,,,,,,,,373,0,23,396,579,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,32,C,1,0,C01,17,38,35,5,33,26,11,122,19,9,4,,0,3,2,1,1,,,,,,,,,,,,,,,,326,0,24,350,578,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,33,B,1,0,B,19,63,27,6,32,19,22,104,28,18,16,,12,4,0,1,0,,,,,,,,,,,,,,,,371,0,41,412,544,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,33,C,1,0,C01,15,54,22,7,41,22,9,100,30,8,19,,5,4,0,0,3,,,,,,,,,,,,,,,,339,0,31,370,544,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,33,C,2,0,C02,12,54,28,7,36,24,12,111,41,20,23,,1,5,0,2,2,,,,,,,,,,,,,,,,378,0,21,399,543,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,34,B,1,0,B,9,34,25,3,16,17,8,36,15,4,7,,0,1,0,0,0,,,,,,,,,,,,,,,,175,0,5,180,246,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,35,B,1,0,B,10,28,26,7,25,14,6,124,27,2,183,,6,5,1,1,1,,,,,,,,,,,,,,,,466,0,31,497,627,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,35,C,1,0,C01,6,38,28,5,36,12,9,114,14,4,164,,2,2,3,0,1,,,,,,,,,,,,,,,,438,0,26,464,626,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,36,B,1,0,B,12,26,13,2,30,9,10,104,30,11,149,,0,3,0,0,2,,,,,,,,,,,,,,,,401,0,18,419,541,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,36,C,1,0,C01,14,25,29,4,20,16,10,85,16,7,125,,2,1,0,0,0,,,,,,,,,,,,,,,,354,0,22,376,541,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,37,B,1,0,B,8,14,20,2,28,15,2,106,19,7,152,,2,0,0,0,0,,,,,,,,,,,,,,,,375,0,30,405,540,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,37,C,1,0,C01,12,28,17,11,29,11,9,95,16,10,136,,3,2,0,1,0,,,,,,,,,,,,,,,,380,0,29,409,539,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,38,B,1,0,B,29,65,26,7,37,34,14,91,16,19,14,,0,3,1,0,2,,,,,,,,,,,,,,,,358,0,25,383,592,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,38,C,1,0,C01,27,58,36,5,20,33,27,94,12,17,29,,2,1,1,2,0,,,,,,,,,,,,,,,,364,1,24,389,591,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,38,C,2,0,C02,20,48,27,4,20,36,20,85,16,20,27,,0,3,0,2,2,,,,,,,,,,,,,,,,330,0,27,357,591,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,39,B,1,0,B,28,47,39,5,46,20,11,99,19,22,7,,1,1,3,0,0,,,,,,,,,,,,,,,,348,0,24,372,567,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,39,C,1,0,C01,27,50,30,8,38,22,13,83,24,10,24,,2,0,0,1,1,,,,,,,,,,,,,,,,333,0,17,350,566,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,40,B,1,0,B,23,27,14,5,20,26,30,137,15,8,16,,1,7,0,0,0,,,,,,,,,,,,,,,,329,0,6,335,472,Grupo de recuento,,,
