ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2478,3,462,116,4,117,15,16,8,115,5,7,3,2,0,0,1,0,0,871,0,15,886,1927
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2479,3,483,133,5,86,10,14,11,102,6,3,2,2,0,5,1,1,0,864,3,29,896,1809
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2480,2,379,61,8,28,6,10,7,46,4,7,2,3,0,1,2,0,0,564,0,7,571,1180
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2481,4,982,206,10,129,8,23,9,179,11,3,0,5,0,0,0,0,0,1565,0,33,1598,2860
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2482,3,461,204,10,51,12,24,19,68,3,5,1,7,0,2,1,0,0,868,0,45,913,1831
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2483,2,243,243,2,29,6,5,1,37,3,0,2,0,0,0,0,0,0,571,0,17,588,1080
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2484,1,172,56,9,23,7,3,3,32,3,0,0,0,0,1,0,0,0,309,0,16,325,725
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2485,3,547,122,6,75,22,11,4,109,8,3,0,3,2,2,1,0,2,917,0,33,950,2083
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2486,4,664,278,15,44,23,21,9,138,9,9,1,2,0,6,3,0,1,1223,0,30,1253,2609
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2487,2,246,197,7,21,11,5,7,71,3,1,3,4,0,0,0,1,0,577,0,25,602,1131
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2488,2,207,141,5,58,6,17,1,38,1,1,0,2,0,0,0,0,0,477,0,18,495,926
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2489,2,199,85,4,15,5,4,6,33,1,2,1,2,1,0,1,0,1,360,1,10,371,822
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2490,2,226,345,13,61,9,17,3,49,3,2,0,1,0,2,0,0,0,731,0,25,756,1476
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2491,2,187,195,2,94,7,9,4,41,5,2,0,2,1,2,0,0,0,551,0,16,567,1118
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2492,2,188,229,4,55,8,10,4,63,4,2,0,0,0,2,1,0,0,570,0,33,603,1416
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2493,1,145,119,2,36,2,6,2,26,2,2,1,0,0,0,0,0,0,343,0,19,362,734
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2494,3,221,305,11,89,9,13,14,42,11,1,7,12,0,0,0,0,0,735,0,19,754,1860
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2495,2,272,145,1,29,6,6,4,59,3,0,0,0,2,2,0,0,0,529,0,29,558,1303
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2496,3,320,326,7,76,23,15,6,156,9,1,0,0,0,5,10,1,0,955,0,22,977,1840
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2497,2,194,92,1,42,3,6,2,21,1,0,1,1,0,0,0,0,0,364,0,15,379,971
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2498,2,151,100,9,39,13,11,3,99,2,1,0,1,0,0,1,0,0,430,0,13,443,982
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2499,2,179,123,4,43,45,13,6,54,5,3,0,1,0,1,0,0,0,477,0,18,495,1065
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2500,2,215,33,5,25,6,3,9,35,1,3,1,2,0,0,1,0,1,340,0,17,357,816
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2501,2,206,75,6,59,6,7,4,25,0,0,0,0,0,1,0,0,0,389,0,9,398,902
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2502,2,226,53,0,52,6,8,2,38,0,3,1,0,0,0,2,0,0,391,0,17,408,1109
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2503,2,215,58,4,16,6,6,2,25,3,3,0,1,0,0,0,0,0,339,0,10,349,866
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,31,SAN FRANCISCO DEL RINCON,2504,2,285,46,3,49,6,3,3,9,0,0,0,0,0,0,0,0,0,404,0,16,420,1082
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,929,6,1381,208,25,93,34,26,39,326,41,14,1,1,1,9,3,0,2,2204,0,50,2254,4284
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,930,9,876,417,31,113,71,52,82,670,46,10,2,1,1,13,1,1,0,2387,4,106,2497,6128
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,931,3,725,80,6,66,28,17,31,363,26,7,0,1,0,11,1,1,0,1363,0,18,1381,2021
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,932,7,1830,234,24,165,47,43,73,642,47,19,3,1,0,10,3,2,0,3143,3,57,3203,4671
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,933,2,492,90,6,41,13,9,10,184,12,8,2,3,0,4,3,1,0,878,0,16,894,1417
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,934,3,757,115,4,64,30,15,42,241,22,6,1,0,0,7,1,0,1,1306,1,18,1325,1980
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,935,2,315,64,7,22,13,6,31,155,17,5,0,1,0,9,4,0,1,650,0,11,661,1074
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,936,2,261,54,13,44,9,8,15,121,16,4,0,2,0,1,2,1,0,551,0,15,566,941
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,937,3,442,120,13,34,24,15,13,152,12,9,1,1,0,3,1,1,0,841,1,26,868,1690
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,938,2,268,86,3,22,24,8,15,186,17,6,0,1,0,6,3,9,9,663,0,16,679,1127
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,939,2,561,75,2,20,6,5,9,161,11,2,0,2,0,3,0,1,0,858,0,16,874,1180
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,940,2,500,60,4,20,7,3,16,170,16,4,1,1,0,4,0,0,0,806,0,17,823,1162
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,941,2,450,56,1,31,6,4,7,172,16,5,1,3,0,5,0,0,0,757,0,12,769,1062
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,942,1,221,61,3,21,8,5,18,105,6,1,0,0,0,0,0,0,0,449,0,3,452,646
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,943,2,539,60,4,45,15,13,13,153,24,5,1,2,1,1,1,0,0,877,0,15,892,1246
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,944,4,1140,144,12,112,30,22,43,376,33,5,3,1,1,3,3,0,0,1928,1,14,1943,2931
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,945,2,326,41,1,37,13,2,16,138,4,2,0,1,0,4,0,2,0,587,0,13,600,866
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,946,2,398,69,4,37,13,11,19,134,10,1,0,0,0,2,0,0,1,699,1,10,710,1005
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,947,3,501,113,13,57,18,20,28,240,32,6,0,0,0,6,4,0,1,1039,2,22,1063,1807
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,948,2,571,67,4,40,7,10,12,164,21,4,2,4,2,0,0,1,1,910,1,10,921,1273
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,949,2,437,61,3,34,7,9,19,135,7,4,2,1,0,1,1,0,0,721,1,21,743,1055
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,950,2,459,97,4,37,8,6,9,135,9,11,1,0,0,3,1,0,0,780,4,15,799,1096
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,951,3,659,104,14,50,29,20,40,388,34,3,0,0,4,5,2,0,0,1352,0,19,1371,1991
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,952,2,316,57,2,25,6,6,8,81,7,6,3,1,0,0,0,2,1,521,0,14,535,769
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,953,2,503,81,2,41,8,8,12,104,5,8,1,0,0,4,4,0,0,781,1,18,800,1090
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,954,2,310,66,3,28,12,8,15,88,6,6,1,0,0,2,1,0,0,546,2,14,562,796
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,955,2,222,84,7,25,9,7,11,126,17,2,2,0,0,1,1,0,0,514,0,11,525,1014
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,956,2,276,64,10,34,9,14,6,110,10,0,2,0,2,0,0,1,0,538,0,5,543,954
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,957,3,299,109,6,35,35,34,23,127,12,1,2,0,1,3,3,0,1,691,0,27,718,1521
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,958,7,765,240,38,85,63,37,42,512,48,7,1,5,0,16,3,1,0,1863,1,70,1934,4724
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,959,2,243,69,8,36,15,10,28,148,19,4,0,1,0,2,2,2,0,587,0,16,603,1216
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,960,4,559,148,17,74,36,17,30,228,24,4,1,1,0,9,3,1,2,1154,2,45,1201,2355
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,961,2,259,53,3,36,9,9,14,94,8,6,0,0,0,0,0,0,0,491,0,5,496,821
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,962,2,351,63,2,42,4,4,6,65,2,9,1,3,0,3,1,0,0,556,0,11,567,751
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,963,2,264,93,10,28,15,4,14,133,13,6,3,1,0,0,3,2,0,589,0,19,608,1130
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,964,2,196,39,6,12,18,6,6,145,9,0,1,0,1,0,1,1,0,441,0,21,462,926
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,965,6,1115,189,14,105,35,37,72,661,39,11,5,2,1,11,2,2,0,2301,1,33,2335,3762
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,969,2,227,51,14,21,14,5,8,108,9,3,1,0,0,2,2,0,0,465,0,12,477,944
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,971,2,229,57,3,16,7,9,12,102,9,2,0,1,0,7,0,0,0,454,0,19,473,853
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,972,2,422,64,12,42,21,7,12,130,14,6,0,0,0,7,3,1,0,741,0,14,755,1181
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,973,6,949,244,28,110,79,33,44,418,37,9,1,1,2,9,4,0,0,1968,1,60,2029,4367
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,974,2,226,86,2,21,20,6,11,112,10,0,1,0,0,3,0,0,0,498,0,23,521,1108
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,975,2,246,77,8,21,24,11,10,162,14,0,0,0,0,3,0,0,1,577,1,24,602,1481
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,976,1,174,42,7,18,5,5,15,63,8,3,0,0,0,1,0,0,0,341,0,14,355,697
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,977,2,206,64,4,20,18,6,9,114,11,2,1,1,0,4,0,0,0,460,0,15,475,952
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,978,2,236,94,6,17,13,11,19,139,13,2,1,1,0,0,1,0,0,553,0,23,576,1120
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,985,1,132,26,1,13,8,3,6,58,13,0,0,0,0,3,0,0,0,263,0,8,271,462
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,987,8,1518,327,18,165,54,43,51,733,78,23,3,5,0,21,6,3,1,3049,2,59,3110,5474
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1006,2,266,68,4,34,13,10,16,143,8,5,4,0,0,5,1,1,0,578,0,21,599,1004
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1007,2,233,91,13,24,15,15,18,129,20,4,0,0,0,1,0,3,0,566,1,21,588,1014
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1008,3,392,77,12,44,25,9,14,250,19,8,0,2,0,10,2,1,0,865,0,31,896,1852
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1036,5,730,137,21,76,35,20,37,449,27,10,1,0,0,7,2,1,0,1553,1,46,1600,3234
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1037,3,360,99,10,33,20,14,11,197,19,1,0,0,0,0,0,2,0,766,0,13,779,1717
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1078,10,1137,363,46,138,123,70,133,886,88,12,1,4,0,27,11,5,1,3045,7,88,3140,7226
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1099,15,1964,564,57,223,151,74,123,1265,112,34,6,3,3,41,11,7,6,4644,3,101,4748,10639
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1108,2,187,81,9,15,25,15,17,141,5,3,0,1,0,4,3,0,0,506,0,17,523,1183
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1113,3,314,85,17,29,28,15,26,273,14,3,3,0,0,6,3,1,1,818,0,31,849,1642
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1114,3,319,113,6,25,8,11,8,78,4,1,0,1,1,0,0,1,0,576,2,24,602,1647
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1115,3,330,268,14,23,13,11,8,108,4,4,5,2,2,3,1,1,0,797,0,33,830,2140
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1116,4,534,318,10,38,30,10,10,75,10,6,2,1,0,3,0,1,1,1049,0,47,1096,2311
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1117,3,324,278,7,29,39,6,15,230,16,2,1,1,0,2,3,2,1,956,1,38,995,2158
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1118,3,276,153,12,18,14,14,11,120,14,5,3,0,0,4,0,1,0,645,2,18,665,1544
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1119,3,305,153,9,25,20,10,7,140,11,4,1,2,0,2,0,0,0,689,0,28,717,2098
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1120,3,254,174,15,18,11,3,7,103,7,3,0,1,1,0,2,0,0,599,0,19,618,1693
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1121,3,376,119,10,27,24,11,8,136,5,9,1,2,0,2,1,0,0,731,2,25,758,1514
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1122,3,408,240,8,30,40,23,14,65,32,0,2,0,0,3,1,0,0,866,1,32,899,1962
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1123,3,380,94,2,19,11,6,26,84,8,3,0,1,2,6,3,1,0,646,0,23,669,1818
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1124,3,355,103,6,25,22,8,8,130,6,1,0,0,0,5,0,0,0,669,0,14,683,1666
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1125,2,225,137,7,11,19,11,6,106,7,11,0,1,0,5,2,0,0,548,0,17,565,1274
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1126,2,233,331,13,18,15,9,5,58,2,1,2,0,0,3,0,0,0,690,0,45,735,1485
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1127,2,120,51,5,1,1,3,5,33,0,2,0,1,0,2,0,0,0,224,0,13,237,782
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1128,2,257,67,5,4,8,1,4,114,3,0,1,0,0,0,1,1,0,466,0,11,477,1043
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1129,3,497,136,17,24,22,6,5,186,12,5,2,1,1,2,0,0,0,916,0,31,947,2165
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1130,3,168,69,1,6,5,1,5,37,2,1,0,1,0,1,0,0,0,297,0,7,304,1814
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1131,3,337,221,7,22,16,14,10,93,5,5,2,5,0,3,0,0,0,740,1,27,768,2210
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1132,3,411,222,11,33,28,16,9,94,14,1,1,2,1,1,2,0,0,846,2,34,882,1853
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1133,2,264,159,10,21,29,17,6,49,6,0,0,0,0,1,2,0,0,564,0,34,598,1137
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1134,2,278,277,16,45,27,8,11,133,7,2,0,2,0,4,3,0,0,813,0,26,839,1476
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1135,1,170,75,6,9,7,4,6,17,1,0,2,0,0,0,0,0,0,297,0,9,306,734
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1136,2,351,141,15,47,28,6,18,212,11,0,0,4,0,6,0,1,1,841,0,48,889,1397
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1137,5,959,164,26,60,46,28,40,472,34,14,3,0,0,6,1,0,1,1854,0,31,1885,3321
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1138,3,378,219,7,41,31,16,12,149,16,7,4,1,0,3,1,0,2,887,0,35,922,1983
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1139,5,660,274,24,71,54,22,37,384,37,5,2,2,0,14,11,3,0,1600,0,30,1630,3732
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1140,4,514,187,25,16,31,11,8,68,11,3,0,0,0,2,6,0,0,882,0,37,919,2478
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1141,3,402,180,15,20,37,6,9,165,7,4,0,0,0,6,1,0,0,852,0,25,877,1763
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1142,2,207,163,9,12,19,15,19,64,5,1,1,1,0,1,3,0,0,520,0,20,540,1376
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1143,2,141,109,2,10,10,10,9,43,3,5,0,0,0,1,2,0,0,345,0,21,366,776
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1144,3,395,108,8,16,31,9,11,171,8,3,1,2,0,5,1,0,0,769,4,22,795,1606
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1145,2,241,48,5,14,22,11,6,88,3,7,2,0,0,8,3,1,0,459,0,15,474,935
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1146,1,138,30,1,4,8,4,3,52,2,2,0,2,0,6,0,0,0,252,0,8,260,461
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1147,4,524,105,13,41,24,13,24,227,19,3,3,2,0,9,1,0,2,1010,1,37,1048,2513
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1148,5,666,159,29,42,51,19,21,386,38,4,2,1,0,14,4,2,1,1439,1,23,1463,3562
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1149,5,1399,205,11,97,22,14,13,272,13,18,4,5,0,6,3,1,0,2083,0,27,2110,3037
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1150,3,1054,126,8,64,13,5,8,162,10,8,4,0,0,1,2,0,1,1466,1,19,1486,2019
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1151,5,933,155,14,57,25,9,35,344,29,10,1,2,0,6,3,1,3,1627,1,44,1672,3319
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1152,4,392,311,37,30,48,24,23,221,11,3,1,2,1,8,4,0,2,1118,2,63,1183,2310
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1153,3,427,262,25,27,63,22,17,153,9,2,0,1,0,5,2,0,0,1015,1,37,1053,2209
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1154,2,238,208,11,18,20,28,7,130,10,0,0,0,0,4,1,0,1,676,0,7,683,1396
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1155,6,747,197,16,73,40,16,39,384,34,11,0,2,0,9,6,2,1,1577,0,42,1619,3808
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1158,4,538,202,17,31,48,10,11,171,10,3,1,0,0,16,1,1,0,1060,0,52,1112,2607
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1160,2,257,252,21,20,14,6,12,65,5,1,1,0,0,4,4,0,0,662,0,16,678,1405
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1161,3,306,125,19,17,16,12,12,148,1,3,1,1,0,4,1,1,0,667,1,32,700,1660
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1164,4,588,231,14,30,46,27,20,271,25,3,4,1,0,7,0,6,2,1275,2,54,1331,2666
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1165,4,422,274,16,28,49,17,11,214,11,1,2,0,0,6,2,1,0,1054,0,27,1081,2683
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1171,2,289,97,12,14,9,4,4,74,2,1,0,1,0,0,0,0,0,507,0,10,517,1033
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1172,3,515,168,16,15,30,18,15,132,8,19,4,2,0,7,0,0,1,950,0,27,977,2043
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1173,2,401,64,33,24,27,13,11,79,0,3,8,0,0,3,1,0,0,667,1,8,676,1400
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1174,3,351,200,10,7,24,3,18,320,10,9,5,0,0,16,7,2,5,987,0,34,1021,1943
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1175,2,246,45,12,8,19,3,24,146,7,6,1,1,0,8,2,0,0,528,0,14,542,1203
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,966,12,939,440,31,112,78,55,55,760,63,16,4,0,0,19,12,7,1,2592,1,58,2651,8477
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,967,8,712,336,33,99,67,42,39,632,57,7,6,7,3,26,5,6,0,2077,1,62,2140,4958
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,968,1,72,13,2,12,2,1,1,5,8,2,0,0,0,1,0,0,1,120,0,5,125,474
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,970,1,95,60,1,11,5,6,4,69,5,0,0,0,0,3,1,0,0,260,0,16,276,501
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,979,2,203,73,6,22,12,9,13,149,3,2,1,0,3,10,1,1,0,508,0,14,522,1031
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,980,11,1258,374,29,106,105,45,51,763,51,33,4,6,2,29,5,4,2,2867,2,66,2935,7800
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,981,2,166,44,5,18,15,3,8,129,6,1,1,0,0,2,2,4,0,404,0,14,418,906
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,982,4,206,64,7,20,13,4,14,154,11,1,0,2,0,3,1,0,0,500,0,16,516,891
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,983,2,242,57,2,24,6,5,6,113,5,5,1,1,0,3,0,1,0,471,0,21,492,800
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,984,1,151,59,0,32,9,2,13,108,11,1,0,1,0,5,1,0,0,393,0,13,406,737
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,986,1,162,32,2,21,5,2,4,82,2,1,0,1,0,5,1,1,1,322,0,10,332,496
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,988,1,254,43,3,33,6,2,2,71,3,3,1,1,0,2,0,0,0,424,1,7,432,561
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,989,2,338,59,5,21,11,3,8,96,13,4,0,1,0,5,0,0,0,564,0,12,576,814
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,990,1,142,41,3,12,8,2,2,79,6,1,0,0,0,5,2,0,0,303,0,9,312,603
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,991,1,186,56,5,18,6,2,9,72,1,2,1,0,0,1,0,0,0,359,0,11,370,739
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,992,2,253,68,0,20,7,4,16,114,3,3,0,0,0,0,0,0,0,488,0,17,505,798
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,993,2,266,85,5,20,7,7,9,104,7,3,1,1,0,0,1,1,0,517,0,15,532,958
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,994,2,224,92,7,18,16,6,10,134,8,3,0,44,3,12,4,3,0,584,0,21,605,1138
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,995,2,184,70,1,17,3,3,11,139,4,5,1,0,0,0,0,0,0,438,0,9,447,852
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,996,1,150,31,1,18,5,4,7,55,2,1,0,0,0,0,0,1,0,275,1,12,288,458
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,997,2,207,58,11,17,16,6,11,155,11,3,0,1,0,4,1,0,1,502,0,20,522,1075
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,998,2,126,79,5,25,16,9,13,137,10,2,1,1,0,1,0,1,0,426,0,13,439,955
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,999,2,167,136,4,24,17,11,10,186,10,1,0,0,1,4,0,0,0,571,0,20,591,1317
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1000,6,829,267,35,82,51,29,63,587,56,8,4,4,1,19,8,3,1,2047,3,56,2106,4200
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1001,1,123,26,4,8,5,6,5,3,3,0,0,0,0,1,0,0,0,184,0,6,190,448
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1002,1,134,29,2,23,3,4,4,67,0,0,1,0,0,4,0,0,0,271,0,5,276,439
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1003,1,145,36,0,13,10,6,8,66,4,3,0,0,0,1,0,0,0,292,0,4,296,467
