MUNICIPIO,DISTRITO,CASILLA,TIPO,PAN_PRD_PANAL_PEBC,PRI_PVEM_PES_PT,MC,NO ,NULO,TOTAL,LISTA NOMINAL
TIJUANA,13,1052,C2,98,111,11,1,3,224,662
TIJUANA,13,1072,B,79,75,6,0,11,171,558
TIJUANA,13,1072,C1,81,79,7,0,9,176,558
TIJUANA,13,1073,B,65,81,6,0,6,158,591
TIJUANA,13,1073,C1,82,108,7,1,6,204,592
TIJUANA,13,1074,B,104,69,6,0,8,187,606
TIJUANA,13,1074,C1,110,79,10,2,8,209,606
TIJUANA,13,1075,B,130,89,13,0,9,241,737
TIJUANA,13,1075,C1,100,120,9,1,8,238,737
TIJUANA,13,1097,B,137,104,7,2,10,260,640
TIJUANA,13,1097,C1,136,95,10,1,9,251,641
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,13,1097,C2,135,87,11,2,7,242,641
TIJUANA,13,1097,C3,125,95,9,2,8,239,641
TIJUANA,13,1097,C4,135,96,11,0,7,249,641
TIJUANA,13,1097,C5,132,122,12,0,4,270,641
TIJUANA,13,1152,B,87,115,9,0,7,218,732
TIJUANA,13,1152,C1,98,102,13,0,8,221,732
TIJUANA,13,1152,C10,90,121,9,0,7,227,733
TIJUANA,13,1152,C11,98,100,7,1,5,211,733
TIJUANA,13,1152,C12,93,107,7,0,6,213,733
TIJUANA,13,1152,C13,102,125,13,0,5,245,733
TIJUANA,13,1152,C14,98,118,8,0,10,234,733
TIJUANA,13,1152,C15,100,115,18,0,2,235,733
TIJUANA,13,1152,C16,86,112,9,0,5,212,733
TIJUANA,13,1152,C17,93,118,4,0,4,219,733
TIJUANA,13,1152,C2,116,115,9,0,2,242,732
TIJUANA,13,1152,C3,91,114,11,0,2,218,732
TIJUANA,13,1152,C4,76,98,8,0,7,189,733
TIJUANA,13,1152,C5,87,105,11,3,6,212,733
TIJUANA,13,1152,C6,89,106,13,0,6,214,733
TIJUANA,13,1152,C7,91,122,11,0,9,233,733
TIJUANA,13,1152,C8,86,111,10,1,10,218,733
TIJUANA,13,1152,C9,103,116,9,0,8,236,733
TIJUANA,13,1153,B,92,108,13,0,3,216,688
TIJUANA,13,1153,C1,70,129,9,0,5,213,688
TIJUANA,13,1153,C10,89,113,16,0,5,223,689
TIJUANA,13,1153,C2,95,110,12,1,6,224,689
TIJUANA,13,1153,C3,85,132,5,0,8,230,689
TIJUANA,13,1153,C4,90,121,13,2,7,233,689
TIJUANA,13,1153,C5,84,89,12,0,7,192,689
TIJUANA,13,1153,C6,87,106,7,0,5,205,689
TIJUANA,13,1153,C7,84,90,6,0,7,187,689
TIJUANA,13,1153,C8,100,106,14,1,5,226,689
TIJUANA,13,1153,C9,87,112,10,0,8,217,689
TIJUANA,13,1154,B,66,97,8,0,4,175,564
TIJUANA,13,1154,C1,72,78,12,2,3,167,564
TIJUANA,13,1154,C2,95,73,12,1,4,185,565
TIJUANA,13,1154,C3,96,80,5,0,6,187,565
TIJUANA,13,1155,B,142,126,16,1,2,287,736
TIJUANA,13,1155,C1,116,112,12,0,0,240,736
TIJUANA,13,1155,C2,122,120,13,1,1,257,736
TIJUANA,13,1155,C3,127,122,7,8,0,264,736
TIJUANA,13,1155,C4,121,132,15,1,6,275,736
TIJUANA,13,1156,B,98,114,8,0,3,223,614
TIJUANA,13,1156,C1,93,95,9,0,4,201,615
TIJUANA,13,1156,C2,98,95,6,1,4,204,615
TIJUANA,13,1156,C3,99,86,5,0,5,195,615
TIJUANA,13,1158,B,87,104,8,1,8,208,678
TIJUANA,13,1158,C1,88,90,5,0,5,188,678
TIJUANA,13,1158,C2,74,89,9,0,8,180,678
TIJUANA,13,1158,C3,87,119,15,0,7,228,678
TIJUANA,13,1158,C4,81,103,16,0,4,204,678
TIJUANA,13,1159,B,75,107,10,1,7,200,719
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,13,1159,C1,66,77,7,0,8,158,719
TIJUANA,13,1159,C2,81,99,12,0,6,198,720
TIJUANA,13,1173,B,79,110,11,2,4,206,586
TIJUANA,13,1173,C1,76,85,9,0,5,175,587
TIJUANA,13,1173,C2,72,96,15,0,2,185,587
TIJUANA,13,1174,B,88,105,5,3,8,209,685
TIJUANA,13,1174,C1,88,101,15,0,4,208,685
TIJUANA,13,1174,C2,73,92,8,2,5,180,685
TIJUANA,13,1175,B,74,103,12,0,7,196,623
TIJUANA,13,1175,C1,82,118,7,2,7,216,623
TIJUANA,13,1175,C2,72,116,4,0,3,195,624
TIJUANA,13,1175,C3,87,107,5,0,6,205,624
TIJUANA,13,1175,C4,75,114,5,0,5,199,624
TIJUANA,13,1177,B,106,107,16,1,6,236,685
TIJUANA,13,1177,C1,96,118,7,1,5,227,685
TIJUANA,13,1177,C2,103,120,14,1,6,244,685
TIJUANA,13,1177,C3,103,105,14,1,4,227,686
TIJUANA,13,1178,B,72,94,8,6,2,182,512
TIJUANA,13,1178,C1,62,90,9,1,5,167,512
TIJUANA,13,1179,B,105,97,11,0,3,216,615
TIJUANA,13,1179,C1,93,115,9,0,7,224,616
TIJUANA,13,1180,B,107,133,7,0,4,251,597
TIJUANA,13,1180,C1,124,92,13,0,9,238,598
TIJUANA,13,1180,C2,110,80,13,1,9,213,598
TIJUANA,13,1181,B,122,91,6,0,5,224,644
TIJUANA,13,1181,C1,89,97,8,1,3,198,645
TIJUANA,13,1182,B,90,112,8,0,7,217,665
TIJUANA,13,1182,C1,87,121,9,0,12,229,666
TIJUANA,13,1183,B,104,105,8,1,7,225,681
TIJUANA,13,1183,C1,108,92,11,0,5,216,681
TIJUANA,13,1183,C2,106,117,17,0,0,240,681
TIJUANA,13,1184,B,90,121,7,0,4,222,684
TIJUANA,13,1184,C1,102,103,7,0,5,217,684
TIJUANA,13,1184,C2,116,111,18,0,3,248,685
TIJUANA,13,1185,B,96,81,21,0,8,206,642
TIJUANA,13,1185,C1,89,122,9,1,4,225,643
TIJUANA,13,1185,C2,80,96,16,2,3,197,643
TIJUANA,13,1186,B,73,113,6,2,3,197,593
TIJUANA,13,1186,C1,65,100,3,0,4,172,594
TIJUANA,13,1186,C2,74,101,6,0,6,187,594
TIJUANA,13,1186,C3,81,91,11,0,5,188,594
TIJUANA,13,1214,B,73,104,11,0,10,198,570
TIJUANA,13,1214,C1,87,106,6,0,6,205,571
TIJUANA,13,1214,C2,75,100,5,1,4,185,571
TIJUANA,13,1214,C3,79,85,6,2,8,180,571
TIJUANA,13,1220,B,99,80,10,0,4,193,558
TIJUANA,13,1220,C1,92,91,11,2,4,200,558
TIJUANA,13,1220,C2,81,87,10,0,5,183,559
TIJUANA,13,1221,B,108,97,8,0,11,224,627
TIJUANA,13,1221,C1,118,97,10,0,12,237,628
TIJUANA,13,1221,C2,106,110,10,0,7,233,628
TIJUANA,13,1222,B,79,99,11,0,11,200,504
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,13,1222,C1,80,79,15,0,5,179,504
TIJUANA,13,1222,C2,72,85,4,0,2,163,504
TIJUANA,13,1223,B,89,109,10,1,6,215,508
TIJUANA,13,1223,C1,73,99,12,5,2,191,508
TIJUANA,13,1223,C2,84,94,13,0,7,198,508
TIJUANA,13,1224,B,157,102,15,2,4,280,700
TIJUANA,13,1224,C1,148,133,14,0,9,304,701
TIJUANA,13,1224,C2,143,121,13,2,10,289,701
TIJUANA,13,1224,C3,137,109,7,0,7,260,701
TIJUANA,13,1225,B,106,98,10,1,10,225,590
TIJUANA,13,1225,C1,94,111,11,2,4,222,590
TIJUANA,13,1227,B,86,112,10,1,4,213,554
TIJUANA,13,1227,C1,73,128,13,0,4,218,554
TIJUANA,13,1228,B,87,141,10,0,6,244,711
TIJUANA,13,1228,C1,107,117,17,0,12,253,712
TIJUANA,13,1229,B,70,83,7,2,6,168,512
TIJUANA,13,1229,C1,57,105,7,0,6,175,513
TIJUANA,13,1229,C2,72,99,5,0,2,178,513
TIJUANA,13,1232,B,63,132,8,0,7,210,567
TIJUANA,13,1232,C1,66,116,4,1,5,192,568
TIJUANA,13,1233,B,90,93,10,1,10,204,499
TIJUANA,13,1233,C1,82,101,11,0,9,203,499
TIJUANA,13,1234,B,117,97,24,0,4,242,638
TIJUANA,13,1234,C1,121,105,13,4,14,257,638
TIJUANA,13,1234,C2,147,103,16,1,4,271,638
TIJUANA,13,1234,C3,142,112,13,0,8,275,639
TIJUANA,13,1234,C4,111,136,10,0,14,271,639
TIJUANA,13,1235,B,106,108,11,1,6,232,507
TIJUANA,13,1235,C1,114,100,16,3,9,242,508
TIJUANA,13,1236,B,92,134,16,0,10,252,724
TIJUANA,13,1236,C1,100,114,7,4,9,234,724
TIJUANA,13,1236,C10,110,125,14,0,6,255,725
TIJUANA,13,1236,C2,96,122,8,0,6,232,725
TIJUANA,13,1236,C3,114,117,3,0,8,242,725
TIJUANA,13,1236,C4,123,131,9,0,12,275,725
TIJUANA,13,1236,C5,98,119,6,1,2,226,725
TIJUANA,13,1236,C6,111,132,12,1,5,261,725
TIJUANA,13,1236,C7,81,106,12,0,4,203,725
TIJUANA,13,1236,C8,99,138,9,0,5,251,725
TIJUANA,13,1236,C9,94,148,9,0,7,258,725
TIJUANA,13,1293,B,98,113,9,1,8,229,717
TIJUANA,13,1293,C1,93,105,7,0,3,208,718
TIJUANA,13,1293,C2,87,111,6,2,2,208,718
TIJUANA,13,1293,C3,91,93,5,0,3,192,718
TIJUANA,13,1293,C4,104,106,15,2,5,232,718
TIJUANA,13,1293,C5,83,110,4,0,2,199,718
TIJUANA,13,1293,D1,99,111,6,2,5,223,592
TIJUANA,13,1293,D1C1,92,95,4,0,2,193,593
TIJUANA,13,1293,D1C2,99,102,8,3,5,217,593
TIJUANA,13,1293,D1C3,110,94,4,0,4,212,593
TIJUANA,13,1301,B,72,79,13,0,7,171,401
TIJUANA,13,1301,C1,67,73,8,0,3,151,401
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,13,1302,B,78,77,10,0,6,171,612
TIJUANA,13,1302,C1,93,83,6,2,10,194,612
TIJUANA,13,1302,C2,73,89,7,0,6,175,612
TIJUANA,13,1302,C3,98,91,6,1,8,204,612
TIJUANA,13,1302,C4,85,104,14,0,4,207,612
TIJUANA,13,1303,B,90,71,7,0,4,172,561
TIJUANA,13,1303,C1,83,70,8,0,11,172,562
TIJUANA,13,1310,B,94,98,11,0,4,207,640
TIJUANA,13,1310,C1,71,108,4,1,5,189,640
TIJUANA,13,1311,B,121,74,10,1,8,214,686
TIJUANA,13,1311,C1,105,80,10,0,7,202,687
TIJUANA,13,1312,B,108,63,8,1,5,185,560
TIJUANA,13,1312,C1,98,73,8,3,9,191,560
TIJUANA,13,1313,B,88,59,5,0,3,155,475
TIJUANA,13,1313,C1,100,67,9,1,5,182,475
TIJUANA,13,1340,B,100,107,7,4,2,220,587
TIJUANA,13,1340,C1,110,139,8,0,4,261,588
TIJUANA,13,1353,B,154,101,11,0,5,271,716
TIJUANA,13,1353,C1,129,102,6,2,15,254,716
TIJUANA,13,1353,C2,134,125,9,0,15,283,716
TIJUANA,13,1353,C3,143,122,17,0,3,285,717
TIJUANA,13,1371,B,72,67,4,0,4,147,439
TIJUANA,13,1371,C1,68,80,6,0,1,155,439
TIJUANA,13,1372,B,113,144,8,0,12,277,700
TIJUANA,13,1373,B,87,106,23,0,8,224,580
TIJUANA,13,1373,C1,93,112,8,0,9,222,580
TIJUANA,13,1374,B,82,103,10,0,11,206,507
TIJUANA,13,1374,C1,85,90,11,0,5,191,507
TIJUANA,13,1375,B,54,106,10,2,4,176,388
TIJUANA,13,1375,C1,68,99,11,0,0,178,388
TIJUANA,13,1376,B,55,80,10,0,3,148,453
TIJUANA,13,1376,C1,67,81,5,0,1,154,454
TIJUANA,13,1377,B,70,97,11,0,13,191,496
TIJUANA,13,1377,C1,61,95,66,0,1,223,497
TIJUANA,13,1378,B,95,102,16,0,2,215,607
TIJUANA,13,1379,B,81,64,14,0,1,160,447
TIJUANA,13,1379,C1,79,70,8,2,5,164,447
TIJUANA,13,1380,B,68,97,7,0,3,175,493
TIJUANA,13,1380,C1,76,105,1,0,5,187,493
TIJUANA,13,1381,B,93,81,9,1,3,187,428
TIJUANA,13,1381,C1,79,79,7,1,1,167,428
TIJUANA,13,1382,B,75,98,10,0,10,193,586
TIJUANA,13,1382,C1,83,122,10,1,4,220,586
TIJUANA,13,1383,B,78,109,9,2,5,203,447
TIJUANA,13,1383,C1,66,117,3,0,7,193,447
TIJUANA,13,1384,B,82,113,11,0,2,208,490
TIJUANA,13,1384,C1,79,108,17,1,2,207,491
TIJUANA,13,1385,B,114,117,15,1,1,248,694
TIJUANA,13,1386,B,104,145,19,1,3,272,685
TIJUANA,13,1387,B,72,84,8,0,2,166,412
TIJUANA,13,1387,C1,70,91,5,0,4,170,413
TIJUANA,13,1388,B,79,77,8,0,2,166,510
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,13,1388,C1,94,74,6,0,3,177,510
TIJUANA,13,1388,C2,82,68,7,1,6,164,511
TIJUANA,13,1389,B,107,164,8,0,5,284,734
TIJUANA,13,1390,B,82,73,2,0,3,160,428
TIJUANA,13,1390,C1,82,57,5,0,6,150,429
TIJUANA,13,1391,B,105,105,6,0,10,226,542
TIJUANA,13,1392,B,45,76,4,1,8,134,383
TIJUANA,13,1392,C1,53,65,4,0,5,127,383
TIJUANA,13,1393,B,92,137,13,0,5,247,672
TIJUANA,13,1394,B,59,82,12,0,3,156,389
TIJUANA,13,1394,C1,75,71,9,0,6,161,390
TIJUANA,13,1395,B,170,109,12,2,5,298,708
TIJUANA,13,1396,B,133,96,11,1,3,244,706
TIJUANA,13,1397,B,71,73,5,0,4,153,380
TIJUANA,13,1397,C1,87,52,6,0,6,151,380
TIJUANA,13,1398,B,91,78,8,0,6,183,455
TIJUANA,13,1398,C1,86,75,7,1,3,172,455
TIJUANA,13,1399,B,78,85,12,0,8,183,427
TIJUANA,13,1399,C1,61,61,4,0,1,127,428
TIJUANA,13,1400,B,112,175,13,0,3,303,747
TIJUANA,13,1401,B,106,115,7,0,2,230,469
TIJUANA,13,1401,C1,107,103,6,0,3,219,470
TIJUANA,13,1402,B,121,94,7,1,3,226,657
TIJUANA,13,1403,B,51,64,7,0,4,126,378
TIJUANA,13,1403,C1,76,83,6,2,2,169,379
TIJUANA,13,1404,B,144,150,16,0,3,313,719
TIJUANA,13,1405,B,75,57,47,0,4,183,486
TIJUANA,13,1405,C1,83,77,6,1,3,170,486
TIJUANA,13,1406,B,70,120,9,3,1,203,476
TIJUANA,13,1406,C1,75,109,8,1,3,196,477
TIJUANA,13,1407,B,107,150,10,0,7,274,748
TIJUANA,13,1408,B,95,118,10,0,8,231,610
TIJUANA,13,1409,B,95,123,14,0,9,241,649
TIJUANA,13,1410,B,104,133,7,1,0,245,749
TIJUANA,13,1411,B,102,130,12,0,3,247,608
TIJUANA,13,1412,B,76,73,6,0,6,161,523
TIJUANA,13,1412,C1,61,54,7,5,2,129,524
TIJUANA,13,1413,B,63,84,7,0,5,159,509
TIJUANA,13,1413,C1,56,63,3,3,1,126,510
TIJUANA,13,1413,C2,68,63,12,1,3,147,510
TIJUANA,13,1414,B,87,96,3,3,4,193,554
TIJUANA,13,1414,C1,101,75,9,0,4,189,555
TIJUANA,13,1415,B,80,109,5,0,8,202,526
TIJUANA,13,1415,C1,77,88,11,0,5,181,526
TIJUANA,13,1415,C2,65,76,9,0,6,156,526
TIJUANA,13,1416,B,99,114,8,3,6,230,704
TIJUANA,13,1416,C1,96,121,14,0,6,237,704
TIJUANA,13,1417,B,103,75,6,0,3,187,542
TIJUANA,13,1417,C1,96,78,8,0,8,190,542
TIJUANA,13,1418,B,101,106,14,1,6,228,621
TIJUANA,13,1418,C1,86,88,16,3,5,198,621
TIJUANA,13,1419,B,79,85,4,6,6,180,645
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,13,1419,C1,93,90,3,0,5,191,645
TIJUANA,13,1420,B,75,58,9,2,5,149,422
TIJUANA,13,1420,C1,67,53,9,0,5,134,422
TIJUANA,13,1421,B,74,125,8,0,7,214,730
TIJUANA,13,1421,C1,86,109,5,0,6,206,730
TIJUANA,13,1421,C2,90,122,12,0,3,227,730
TIJUANA,13,1421,C3,93,118,10,0,4,225,730
TIJUANA,13,1421,D1,71,137,10,1,2,221,688
TIJUANA,13,1421,D1C1,86,104,3,2,3,198,688
TIJUANA,13,1421,D1C2,88,114,11,0,6,219,688
TIJUANA,13,1421,D1C3,64,116,9,0,2,191,688
TIJUANA,13,1421,D1C4,69,125,10,1,2,207,689
TIJUANA,13,1421,D1C5,84,110,2,1,5,202,689
TIJUANA,13,1422,B,92,106,5,0,3,206,477
TIJUANA,13,1422,C1,89,111,5,0,6,211,478
TIJUANA,13,1423,B,141,110,10,0,8,269,675
TIJUANA,13,1424,B,89,114,7,2,4,216,508
TIJUANA,13,1424,C1,73,91,9,1,5,179,508
TIJUANA,13,1425,B,131,109,9,0,5,254,537
TIJUANA,13,1425,C1,128,99,6,0,2,235,538
TIJUANA,13,1426,B,73,61,3,1,2,140,391
TIJUANA,13,1426,C1,79,50,5,0,3,137,392
TIJUANA,13,1427,B,119,88,13,0,4,224,541
TIJUANA,13,1427,C1,98,97,11,0,6,212,542
TIJUANA,13,1428,B,151,149,6,2,9,317,674
TIJUANA,13,1428,C1,123,144,8,0,9,284,675
TIJUANA,13,1429,B,87,118,9,0,8,222,547
TIJUANA,13,1429,C1,91,87,11,0,6,195,548
TIJUANA,13,1430,B,77,106,8,0,9,200,482
TIJUANA,13,1431,B,104,98,6,0,5,213,639
TIJUANA,13,1431,C1,114,101,14,1,7,237,640
TIJUANA,13,1432,B,118,109,12,1,8,248,543
TIJUANA,13,1432,C1,91,127,14,1,5,238,543
TIJUANA,13,1433,B,86,85,11,0,3,185,415
TIJUANA,13,1433,C1,75,76,7,0,2,160,415
TIJUANA,13,1434,B,96,107,8,0,2,213,562
TIJUANA,13,1434,C1,98,88,6,0,7,199,562
TIJUANA,13,1435,B,98,128,8,1,11,246,619
TIJUANA,13,1436,B,128,147,21,0,13,309,731
TIJUANA,13,1437,B,153,190,13,0,30,386,750
TIJUANA,13,1438,B,67,79,9,1,6,162,380
TIJUANA,13,1438,C1,46,82,1,0,0,129,380
TIJUANA,13,1439,B,158,156,9,0,12,335,712
TIJUANA,13,1440,B,159,96,9,0,8,272,607
TIJUANA,13,1440,C1,149,104,2,0,1,256,607
TIJUANA,13,1441,B,52,104,3,0,0,159,431
TIJUANA,13,1441,C1,45,76,6,0,9,136,432
TIJUANA,13,1442,B,102,75,2,0,2,181,446
TIJUANA,13,1442,C1,102,65,4,0,6,177,447
TIJUANA,13,1443,B,94,128,10,1,2,235,563
TIJUANA,13,1444,B,110,104,8,7,4,233,551
TIJUANA,13,1445,B,137,152,14,2,7,312,728
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,13,1446,B,130,116,10,0,5,261,655
TIJUANA,13,1447,B,97,148,5,0,11,261,665
TIJUANA,13,1447,C1,72,165,6,5,8,256,666
TIJUANA,13,1448,B,68,94,7,0,4,173,418
TIJUANA,13,1448,C1,61,97,4,0,3,165,418
TIJUANA,13,1449,B,109,199,4,1,15,328,726
TIJUANA,13,1450,B,64,94,9,0,7,174,415
TIJUANA,13,1450,C1,93,92,5,0,6,196,416
TIJUANA,13,1451,B,73,113,4,2,3,195,578
TIJUANA,13,1451,C1,67,121,6,0,7,201,578
TIJUANA,13,1452,B,46,125,5,0,6,182,462
TIJUANA,13,1452,C1,56,123,9,1,7,196,463
TIJUANA,13,1453,B,92,80,9,1,5,187,462
TIJUANA,13,1453,C1,75,73,14,2,11,175,463
TIJUANA,13,1454,B,120,107,15,0,3,245,679
TIJUANA,13,1455,B,68,88,4,0,1,161,388
TIJUANA,13,1455,C1,61,98,6,0,5,170,389
TIJUANA,13,1456,B,72,66,6,0,7,151,406
TIJUANA,13,1456,C1,74,83,7,0,3,167,407
TIJUANA,13,1457,B,81,94,6,1,6,188,493
TIJUANA,13,1458,B,53,99,6,0,3,161,390
TIJUANA,13,1458,C1,42,84,2,0,3,131,390
TIJUANA,13,1459,B,67,87,7,0,7,168,413
TIJUANA,13,1459,C1,59,84,1,0,5,149,413
TIJUANA,13,1460,B,60,64,6,0,4,134,378
TIJUANA,13,1460,C1,71,76,8,0,6,161,378
TIJUANA,13,1461,B,78,66,9,0,6,159,399
TIJUANA,13,1461,C1,67,54,9,0,11,141,399
TIJUANA,13,1462,B,75,96,12,0,8,191,415
TIJUANA,13,1462,C1,96,64,8,0,10,178,415
TIJUANA,13,1463,B,78,127,6,0,3,214,538
TIJUANA,13,1463,C1,90,114,11,0,12,227,539
TIJUANA,13,1464,B,123,120,21,1,10,275,693
TIJUANA,13,1465,B,73,67,9,0,4,153,448
TIJUANA,13,1465,C1,64,89,13,0,3,169,448
TIJUANA,13,1466,B,70,71,5,0,3,149,400
TIJUANA,13,1466,C1,47,69,12,2,3,133,401
TIJUANA,13,1467,B,63,66,10,1,7,147,425
TIJUANA,13,1467,C1,74,80,16,1,4,175,426
TIJUANA,13,1468,B,59,58,5,1,1,124,397
TIJUANA,13,1468,C1,63,61,5,0,2,131,398
TIJUANA,13,1469,B,60,79,7,0,3,149,394
TIJUANA,13,1469,C1,65,78,5,0,3,151,394
TIJUANA,13,1470,B,89,103,5,1,11,209,574
TIJUANA,13,1470,C1,108,111,8,1,7,235,574
TIJUANA,13,1471,B,118,157,11,0,12,298,742
TIJUANA,13,1472,B,88,83,6,0,9,186,441
TIJUANA,13,1472,C1,88,83,6,0,9,186,442
TIJUANA,13,1473,B,131,140,7,2,2,282,723
TIJUANA,13,1474,B,76,118,8,0,3,205,527
TIJUANA,13,1475,B,81,73,5,0,9,168,389
TIJUANA,13,1476,B,110,116,10,1,3,240,558
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,13,1477,B,118,142,6,4,7,277,692
TIJUANA,13,1478,B,68,111,3,0,4,186,436
TIJUANA,13,1479,B,120,99,16,0,12,247,511
TIJUANA,13,1479,C1,102,110,15,0,2,229,511
TIJUANA,13,1480,B,103,120,7,0,2,232,526
TIJUANA,13,1481,B,84,75,7,0,2,168,455
TIJUANA,13,1481,C1,68,74,4,0,5,151,455
TIJUANA,13,1482,B,93,77,11,2,7,190,511
TIJUANA,13,1482,C1,94,79,14,0,4,191,512
TIJUANA,13,1483,B,140,115,8,1,5,269,678
TIJUANA,13,1526,B,72,64,6,0,0,142,391
TIJUANA,13,1526,C1,63,80,7,1,6,157,391
TIJUANA,13,1527,B,90,122,8,1,2,223,610
TIJUANA,13,1528,B,70,73,4,1,3,151,386
TIJUANA,13,1528,C1,91,51,6,1,7,156,386
TIJUANA,13,1529,B,74,100,11,1,5,191,591
TIJUANA,13,1530,B,117,98,14,0,5,234,629
TIJUANA,13,1531,B,142,100,12,0,4,258,671
TIJUANA,13,1532,B,113,116,11,2,4,246,656
TIJUANA,13,1533,B,72,52,6,2,2,134,376
TIJUANA,13,1533,C1,75,72,3,2,1,153,377
TIJUANA,13,1534,B,83,104,9,1,6,203,576
TIJUANA,13,1535,B,69,79,13,0,16,177,447
TIJUANA,13,1536,B,98,97,13,0,7,215,533
TIJUANA,13,1537,B,84,61,8,0,2,155,419
TIJUANA,13,1538,B,116,116,17,3,11,263,723
TIJUANA,13,1539,B,96,106,11,0,5,218,689
TIJUANA,13,1540,B,78,103,11,0,8,200,624
TIJUANA,13,1541,B,132,139,6,0,6,283,714
TIJUANA,13,1542,B,103,143,18,1,3,268,706
TIJUANA,13,1543,B,114,125,8,2,4,253,616
TIJUANA,13,1544,B,86,103,8,0,8,205,574
TIJUANA,13,1545,B,113,117,9,0,8,247,715
TIJUANA,13,1546,B,91,126,6,1,7,231,630
TIJUANA,13,1547,B,53,100,15,0,2,170,419
TIJUANA,13,1548,B,92,151,5,0,6,254,585
TIJUANA,13,1549,B,68,91,9,0,10,178,468
TIJUANA,13,1550,B,114,115,8,2,7,246,635
TIJUANA,13,1551,B,75,121,12,0,21,229,638
TIJUANA,13,1552,B,97,112,12,0,8,229,665
TIJUANA,13,1553,B,56,79,5,0,3,143,401
TIJUANA,13,1554,B,52,106,12,0,2,172,441
TIJUANA,13,1555,B,96,66,9,2,8,181,483
TIJUANA,13,1556,B,53,53,4,1,2,113,376
TIJUANA,13,1557,B,93,94,9,0,7,203,487
TIJUANA,13,1558,B,88,89,10,0,10,197,637
TIJUANA,13,1559,B,123,75,4,0,5,207,559
TIJUANA,13,1560,B,117,85,7,0,4,213,501
TIJUANA,13,1561,B,100,120,11,0,6,237,614
TIJUANA,13,1562,B,125,101,13,1,6,246,587
TIJUANA,13,1563,B,114,86,16,2,3,221,533
TIJUANA,13,1564,B,108,113,9,0,6,236,623
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,13,1565,B,120,94,6,0,7,227,636
TIJUANA,13,1566,B,78,93,8,0,5,184,435
TIJUANA,13,1567,B,141,93,18,1,3,256,580
TIJUANA,13,1568,B,116,114,8,0,3,241,610
TIJUANA,13,1569,B,129,75,11,3,2,220,550
TIJUANA,13,1570,B,64,66,5,2,2,139,378
TIJUANA,13,1571,B,136,132,6,3,5,282,694
TIJUANA,13,1572,B,58,57,7,2,2,126,387
TIJUANA,13,1573,B,111,89,8,1,1,210,527
TIJUANA,13,1574,B,97,85,14,1,4,201,505
TIJUANA,13,1575,B,82,67,9,1,2,161,449
TIJUANA,13,1576,B,119,103,14,1,6,243,609
TIJUANA,13,1577,B,78,74,4,2,2,160,435
TIJUANA,13,1578,B,109,104,6,3,4,226,605
TIJUANA,13,1579,B,68,61,5,2,3,139,354
TIJUANA,13,1580,B,100,140,18,0,7,265,695
TIJUANA,13,1581,B,73,122,16,3,8,222,535
TIJUANA,13,1582,B,90,103,12,0,5,210,526
TIJUANA,13,1583,B,60,76,6,0,6,148,402
TIJUANA,13,1584,B,132,148,21,3,5,309,732
TIJUANA,13,1585,B,65,99,9,2,8,183,555
TIJUANA,13,1586,B,72,53,8,2,1,136,378
TIJUANA,13,1586,C1,65,72,7,1,0,145,378
TIJUANA,13,1587,B,115,101,10,0,5,231,630
TIJUANA,13,1588,B,106,114,20,0,2,242,566
TIJUANA,13,1589,B,69,106,12,1,2,190,476
TIJUANA,13,1590,B,143,124,10,1,7,285,656
TIJUANA,13,1591,B,107,102,8,0,4,221,639
TIJUANA,13,1592,B,61,121,8,0,5,195,556
TIJUANA,13,1593,B,97,112,8,0,4,221,597
TIJUANA,13,1594,B,45,97,9,0,5,156,409
TIJUANA,13,1595,B,110,87,7,0,6,210,454
