CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,C_COMUN_PRI_PVEM_NA_PS,C_COMUN_PRI_PVEM_PS,PRI,PVEM,PS,PRD,PT,MC,NA,PAC,MORENA,ES,PAN_PRD_PAC,PAN_PRD,PAN_PAC,PRD_PAC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,252,C,1,0,C01,22,60,,,,,4,17,17,,8,176,17,0,1,0,0,,,,,322,0,22,344,626,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,252,C,2,0,C02,13,48,,,,,13,29,10,,10,182,15,0,0,0,0,,,,,320,0,20,340,626,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,253,B,1,0,B,15,43,,,,,12,39,18,,8,151,16,1,0,1,0,,,,,304,0,21,325,546,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,253,C,1,0,C01,29,39,,,,,3,38,6,,10,174,12,2,0,0,0,,,,,313,0,12,325,545,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,253,C,2,0,C02,25,51,,,,,5,44,13,,13,137,12,1,0,0,0,,,,,301,0,15,316,545,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,256,B,1,0,B,9,22,,,,,6,44,25,,7,212,17,0,0,0,0,,,,,342,0,26,368,686,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,256,C,1,0,C01,9,32,,,,,7,44,22,,9,205,17,0,0,0,0,,,,,345,0,23,368,686,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,257,B,1,0,B,13,17,,,,,4,21,8,,10,132,17,0,0,0,0,,,,,222,0,19,241,477,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,257,C,1,0,C01,12,24,,,,,6,16,14,,5,104,33,1,0,2,0,,,,,217,0,14,231,477,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,258,B,1,0,B,17,32,,,,,7,35,7,,12,104,8,2,0,0,0,,,,,224,0,6,230,375,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,332,B,1,0,B,40,17,,,,,2,1,2,,5,42,5,0,0,0,0,,,,,114,0,9,123,296,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,333,B,1,0,B,27,69,,,,,15,18,11,,8,199,15,0,0,0,0,,,,,362,0,18,380,604,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,333,C,1,0,C01,31,67,,,,,12,16,9,,14,172,14,1,0,0,0,,,,,336,1,19,356,604,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,334,B,1,0,B,8,70,,,,,7,15,5,,6,179,40,2,0,0,0,,,,,332,0,17,349,509,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,334,C,1,0,C01,12,77,,,,,6,29,5,,7,161,42,0,0,0,0,,,,,339,0,25,364,509,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,335,B,1,0,B,19,94,,,,,18,48,6,,11,199,36,0,0,0,0,,,,,431,0,26,457,648,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,336,B,1,0,B,16,85,,,,,27,41,9,,7,195,46,0,0,0,0,,,,,426,0,23,449,667,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,336,C,1,0,C01,16,89,,,,,18,38,3,,10,209,43,0,0,0,0,,,,,426,0,31,457,667,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,336,C,2,0,C02,17,85,,,,,20,37,9,,14,215,34,0,0,0,0,,,,,431,0,25,456,667,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,336,C,3,0,C03,15,92,,,,,12,38,7,,2,215,40,0,0,0,0,,,,,421,0,24,445,666,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,337,B,1,0,B,10,85,,,,,15,34,11,,8,217,42,0,2,0,0,,,,,424,0,22,446,614,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,337,C,1,0,C01,19,66,,,,,12,30,5,,6,236,44,1,0,0,0,,,,,419,0,18,437,613,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,337,C,2,0,C02,11,55,,,,,6,36,15,,8,234,45,0,0,0,0,,,,,410,3,17,430,613,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,338,B,1,0,B,14,48,,,,,22,40,16,,5,149,25,1,0,0,0,,,,,320,0,16,336,586,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,338,C,1,0,C01,11,42,,,,,17,42,11,,2,97,34,0,0,0,0,,,,,256,0,25,281,586,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,338,C,2,0,C02,12,36,,,,,18,36,11,,7,106,22,0,0,0,0,,,,,248,0,34,282,586,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,338,C,3,0,C03,7,50,,,,,22,47,11,,14,130,20,1,2,0,0,,,,,304,0,31,335,585,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,339,B,1,0,B,10,32,,,,,57,23,7,,4,67,17,0,0,1,0,,,,,218,0,15,233,395,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,339,C,1,0,C01,8,26,,,,,50,19,0,,6,72,7,0,1,0,0,,,,,189,0,17,206,395,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,340,B,1,0,B,17,53,,,,,98,27,11,,8,101,12,0,5,0,0,,,,,332,0,37,369,687,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,341,B,1,0,B,1,27,,,,,10,10,8,,1,37,4,0,0,0,0,,,,,98,0,0,98,157,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,342,B,1,0,B,12,63,,,,,35,48,10,,19,144,29,2,1,0,0,,,,,363,0,16,379,610,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,342,C,1,0,C01,15,46,,,,,25,68,14,,27,157,18,0,0,0,0,,,,,370,0,26,396,609,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,342,C,2,0,C02,12,40,,,,,15,64,17,,17,152,30,0,0,0,0,,,,,347,0,22,369,609,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,343,B,1,0,B,25,102,,,,,85,21,11,,10,160,36,0,0,0,0,,,,,450,0,32,482,683,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,344,B,1,0,B,7,112,,,,,58,49,24,,15,179,14,0,0,0,0,,,,,458,0,16,474,725,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,345,B,1,0,B,9,56,,,,,17,52,6,,8,143,37,0,0,0,0,,,,,328,0,18,346,544,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,345,C,1,0,C01,12,49,,,,,22,28,4,,4,141,37,0,0,2,0,,,,,299,0,19,318,543,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,345,C,2,0,C02,13,58,,,,,24,40,11,,7,130,45,0,0,0,0,,,,,328,1,20,349,543,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,346,B,1,0,B,14,48,,,,,9,46,5,,9,162,21,2,0,0,0,,,,,316,1,11,328,547,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,346,C,1,0,C01,17,57,,,,,11,44,6,,15,129,30,0,0,0,0,,,,,309,58,17,384,547,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,346,C,2,0,C02,10,71,,,,,13,46,6,,11,144,30,1,1,0,1,,,,,334,0,26,360,547,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,347,B,1,0,B,13,51,,,,,12,48,18,,18,140,18,1,0,0,0,,,,,319,0,23,342,611,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,347,C,1,0,C01,13,69,,,,,5,45,9,,14,161,22,0,1,0,0,,,,,339,0,21,360,610,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,347,C,2,0,C02,12,45,,,,,8,46,24,,15,157,31,0,1,1,0,,,,,340,0,18,358,610,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,508,B,1,0,B,12,28,,,,,4,16,5,,15,173,16,0,0,0,0,,,,,269,0,14,283,413,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,508,C,1,0,C01,10,31,,,,,5,12,6,,7,182,14,0,0,0,0,,,,,267,0,22,289,413,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,509,B,1,0,B,19,42,,,,,15,18,20,,10,171,13,0,0,0,0,,,,,308,0,21,329,567,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,509,C,1,0,C01,16,41,,,,,15,22,7,,16,182,17,0,0,0,0,,,,,316,0,31,347,566,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,510,B,1,0,B,28,39,,,,,11,40,15,,29,154,14,0,0,0,0,,,,,330,0,19,349,557,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,510,C,1,0,C01,36,60,,,,,10,48,6,,30,138,16,1,1,1,0,,,,,347,0,21,368,557,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,511,B,1,0,B,23,47,,,,,7,10,10,,10,160,23,0,1,0,0,,,,,291,1,15,307,465,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,511,C,1,0,C01,22,45,,,,,5,20,7,,13,166,12,1,1,0,0,,,,,292,0,18,310,464,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,512,B,1,0,B,18,43,,,,,16,44,12,,26,169,20,1,0,0,0,,,,,349,0,19,368,557,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,512,C,1,0,C01,14,37,,,,,22,67,19,,13,157,16,1,0,0,0,,,,,346,0,17,363,556,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,512,C,2,0,C02,14,38,,,,,16,58,11,,9,173,20,0,1,0,0,,,,,340,0,19,359,556,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,513,B,1,0,B,32,55,,,,,19,48,23,,24,242,12,2,1,2,0,,,,,460,0,29,489,747,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,513,C,1,0,C01,35,46,,,,,20,52,19,,17,251,15,0,0,0,0,,,,,455,0,36,491,747,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,513,C,2,0,C02,24,50,,,,,11,43,28,,25,240,16,2,1,0,0,,,,,440,0,32,472,747,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,514,B,1,0,B,29,44,,,,,6,40,12,,15,258,8,2,0,0,0,,,,,414,0,34,448,647,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,514,C,1,0,C01,15,53,,,,,7,45,8,,9,246,13,0,0,0,0,,,,,396,2,14,412,646,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,515,B,1,0,B,13,35,,,,,12,42,6,,13,259,17,0,0,0,0,,,,,397,0,23,420,673,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,515,C,1,0,C01,16,81,,,,,10,25,11,,22,246,19,0,0,0,0,,,,,430,1,14,445,673,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,515,C,2,0,C02,13,62,,,,,8,42,13,,15,258,17,0,0,0,0,,,,,428,1,15,444,673,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,516,B,1,0,B,13,44,,,,,14,38,5,,14,237,15,0,0,0,0,,,,,380,0,14,394,621,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,516,C,1,0,C01,12,38,,,,,9,29,3,,17,257,22,1,1,1,1,,,,,391,0,16,407,620,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,516,C,2,0,C02,16,61,,,,,17,21,15,,18,235,21,0,0,0,0,,,,,404,0,19,423,620,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,517,B,1,0,B,31,91,,,,,13,24,6,,16,253,23,2,0,0,0,,,,,459,0,23,482,730,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,517,C,1,0,C01,21,84,,,,,15,35,8,,14,236,25,0,0,0,0,,,,,438,0,23,461,729,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,518,B,1,0,B,12,61,,,,,11,18,4,,11,231,17,1,0,0,0,,,,,366,0,19,385,532,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,518,C,1,0,C01,11,53,,,,,9,27,9,,9,200,31,0,0,0,0,,,,,349,1,17,367,531,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,518,C,2,0,C02,14,53,,,,,5,19,2,,14,194,27,0,0,0,0,,,,,328,0,18,346,531,Grupo de recuento,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,519,B,1,0,B,11,27,,,,,1,25,3,,8,149,15,0,1,0,3,,,,,243,0,15,258,380,Acta  casilla,,,
1,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,519,C,1,0,C01,19,22,,,,,6,14,5,,9,178,13,1,1,0,0,,,,,268,0,19,287,380,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,435,B,1,0,B,50,83,,,,,10,5,4,,35,150,5,2,0,0,0,4,1,0,2,351,0,0,351,571,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,435,C,1,0,C01,45,101,,,,,13,13,7,,36,160,5,0,1,0,0,4,2,0,0,387,0,10,397,571,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,435,C,2,0,C02,43,81,,,,,15,10,7,,45,157,10,0,0,1,0,1,3,0,0,373,0,12,385,571,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,436,B,1,0,B,42,89,,,,,12,14,4,,34,136,6,0,0,0,1,7,3,0,1,349,0,28,377,623,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,436,C,1,0,C01,48,87,,,,,17,11,8,,28,136,9,3,1,0,0,0,1,0,1,350,0,15,365,623,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,436,C,2,0,C02,46,107,,,,,12,18,7,,41,140,5,0,1,1,1,2,1,0,2,384,1,13,398,623,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,437,B,1,0,B,67,93,,,,,17,16,2,,43,189,7,3,5,0,0,6,4,0,1,453,1,20,474,683,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,437,C,1,0,C01,65,83,,,,,17,5,13,,52,184,9,5,1,3,0,3,0,0,2,442,0,19,461,683,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,438,B,1,0,B,43,50,,,,,14,13,10,,36,174,13,4,0,0,0,6,0,0,1,364,1,15,380,536,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,438,C,1,0,C01,48,51,,,,,18,12,10,,20,172,13,1,1,0,0,4,2,0,3,355,0,6,361,536,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,438,C,2,0,C02,47,70,,,,,9,7,4,,27,163,9,3,0,0,0,6,1,0,0,346,0,16,362,535,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,439,B,1,0,B,55,84,,,,,9,9,7,,36,181,10,1,1,1,0,2,0,0,3,399,0,12,411,564,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,439,C,1,0,C01,68,55,,,,,14,13,6,,29,192,9,0,0,0,0,4,2,0,2,394,0,8,402,564,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,439,C,2,0,C02,77,72,,,,,8,10,6,,26,148,14,3,0,0,0,1,1,0,1,367,0,19,386,564,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,439,C,3,0,C03,63,48,,,,,16,12,7,,57,168,11,1,2,0,1,6,0,0,0,392,0,15,407,563,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,440,B,1,0,B,68,91,,,,,9,3,6,,43,173,7,3,1,1,1,4,0,0,1,411,0,17,428,602,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,440,C,1,0,C01,78,103,,,,,11,6,12,,39,170,12,1,0,2,0,3,0,1,2,440,0,8,448,602,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,440,C,2,0,C02,43,91,,,,,10,10,9,,37,181,12,1,0,1,0,2,3,0,2,402,0,18,420,601,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,441,B,1,0,B,58,88,,,,,7,9,11,,29,175,7,1,0,1,0,5,1,0,0,392,0,15,407,581,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,441,C,1,0,C01,26,84,,,,,8,6,6,,26,199,15,1,1,2,0,2,0,0,0,376,1,15,392,581,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,442,B,1,0,B,41,72,,,,,22,17,10,,29,170,7,1,0,2,0,1,3,0,2,377,0,23,400,602,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,442,C,1,0,C01,40,71,,,,,9,12,5,,32,230,9,1,0,1,0,2,1,0,2,415,1,24,440,602,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,443,B,1,0,B,62,82,,,,,9,10,12,,36,240,9,2,2,1,0,7,2,0,2,476,1,13,490,710,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,444,B,1,0,B,81,72,,,,,8,13,6,,48,190,10,3,0,1,0,2,0,0,1,435,0,14,449,652,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,444,C,1,0,C01,55,67,,,,,11,13,5,,34,181,18,2,1,1,0,1,0,0,4,393,0,16,409,652,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,444,C,2,0,C02,70,61,,,,,10,20,9,,37,196,8,2,0,2,1,3,3,0,1,423,2,14,439,652,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,444,C,3,0,C03,74,70,,,,,13,13,4,,54,192,11,2,0,3,0,6,1,0,1,444,0,11,455,652,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,444,C,4,0,C04,75,82,,,,,13,12,12,,42,180,11,2,1,0,0,5,1,0,2,438,0,66,504,652,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,444,C,5,0,C05,71,76,,,,,10,7,10,,35,187,7,5,2,0,0,7,2,0,3,422,0,8,430,651,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,445,B,1,0,B,76,77,,,,,15,24,12,,54,186,3,0,1,2,0,3,2,0,0,455,0,20,475,728,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,445,C,1,0,C01,54,107,,,,,14,19,6,,46,191,11,1,1,2,1,10,1,0,2,466,0,11,477,728,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,446,B,1,0,B,99,93,,,,,11,10,9,,42,183,12,2,0,2,0,4,1,0,1,469,0,24,493,727,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,447,B,1,0,B,39,52,,,,,8,7,5,,19,126,4,1,0,0,0,2,0,0,1,264,2,13,279,439,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,447,C,1,0,C01,49,56,,,,,12,2,6,,19,124,2,1,1,1,0,2,2,0,0,277,0,11,288,438,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,447,S,1,0,SMR01,0,3,,,,,0,0,2,,2,8,0,0,0,0,0,0,0,0,0,15,0,0,15,0,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,447,S,1,0,SRP01,4,,,11,0,0,1,1,1,1,5,31,1,,,,,,,,,56,0,4,60,0,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,448,B,1,0,B,65,61,,,,,9,11,13,,55,230,10,5,0,0,0,1,1,0,3,464,0,15,479,742,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,448,C,1,0,C01,74,81,,,,,12,13,11,,37,223,14,3,3,0,0,13,2,0,3,489,0,8,497,741,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,448,C,2,0,C02,73,69,,,,,24,17,10,,68,217,9,3,1,1,1,4,3,0,2,502,0,11,513,741,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,449,B,1,0,B,71,80,,,,,7,13,13,,45,192,10,2,4,2,2,4,1,2,0,448,0,14,462,670,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,449,C,1,0,C01,59,75,,,,,11,17,1,,41,200,12,5,0,3,1,6,3,0,1,435,0,19,454,669,Acta  casilla,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,450,B,1,0,B,44,41,,,,,8,6,4,,23,130,4,0,0,0,0,3,0,0,1,264,1,8,273,417,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,450,C,1,0,C01,53,39,,,,,9,9,5,,25,147,7,2,0,3,0,1,0,0,0,300,0,13,313,417,Grupo de recuento,,,
1,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,451,B,1,0,B,50,72,,,,,18,13,16,,35,192,6,6,1,2,1,3,2,0,0,417,0,19,436,662,Grupo de recuento,,,
