ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,C_COMUN_PRI_PVEM_NVA_ALIANZA,C_COMUN_PRI_NVA_ALIANZA,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,1973,1,40,80,2,5,2,,13,18,4,0,0,0,0,0,1,0,2,0,0,0,,,,,,,,,,,87,,,,0,254,8,262,601
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,1974,2,50,139,8,9,7,,13,16,16,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,221,,,,0,481,16,497,1290
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,1975,1,42,94,2,8,2,,13,5,12,0,1,1,0,0,3,0,0,0,0,0,,,,,,,,,,,93,,,,0,276,16,292,696
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,1976,1,32,106,2,6,1,,9,13,3,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,,,78,,,,0,254,0,254,671
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,1977,1,21,76,3,2,3,,5,7,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,94,,,,1,217,8,226,558
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,1978,2,60,110,4,6,2,,15,16,15,0,0,1,1,0,2,0,1,0,0,0,,,,,,,,,,,169,,,,0,402,17,419,885
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,1979,1,46,74,5,1,6,,6,7,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,121,,,,1,273,15,289,660
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,1980,1,22,56,1,4,6,,8,3,3,0,0,0,0,0,3,0,1,0,0,0,,,,,,,,,,,42,,,,1,149,7,157,396
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,1999,1,29,59,4,3,1,,7,7,3,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,91,,,,1,206,10,217,521
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2000,2,46,84,3,3,2,,6,13,3,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,,163,,,,1,326,17,344,904
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2001,1,39,75,1,1,1,,7,6,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,95,,,,0,227,19,246,672
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2002,1,23,92,3,3,3,,5,13,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,89,,,,0,237,14,251,586
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2003,1,36,104,2,3,1,,4,12,3,0,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,106,,,,0,274,12,286,729
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2004,1,44,52,2,4,2,,1,10,8,0,0,1,0,0,2,0,0,0,0,1,,,,,,,,,,,80,,,,1,207,7,215,519
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2005,1,26,82,2,4,3,,6,9,7,0,0,3,0,0,2,0,0,0,0,1,,,,,,,,,,,113,,,,0,258,10,268,641
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2006,1,19,100,4,3,1,,8,8,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,91,,,,1,247,11,259,615
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2007,2,42,92,5,13,8,,15,4,13,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,124,,,,0,318,17,335,792
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2008,3,51,163,12,7,5,,9,24,20,1,0,1,0,0,1,2,0,0,0,0,,,,,,,,,,,185,,,,0,481,33,514,1574
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2009,1,35,74,7,8,3,,14,5,15,2,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,,72,,,,18,239,2,259,697
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2010,2,54,127,11,9,4,,15,19,16,1,0,1,0,0,1,2,0,0,2,0,,,,,,,,,,,137,,,,0,399,22,421,1007
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2012,2,75,106,9,7,3,,18,20,3,0,1,0,0,0,3,0,1,0,0,0,,,,,,,,,,,179,,,,0,425,20,445,1062
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2013,1,39,77,12,3,1,,17,8,4,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,78,,,,0,242,8,250,697
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2014,1,37,71,3,4,6,,12,8,3,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,113,,,,0,259,14,273,706
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2015,1,31,59,0,0,2,,11,9,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,84,,,,1,204,15,220,531
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2016,1,39,70,3,4,2,,6,15,8,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,99,,,,0,247,7,254,570
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2017,2,47,92,2,7,0,,6,20,11,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,,130,,,,1,318,8,327,768
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2043,1,23,53,1,1,1,,6,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,77,,,,0,170,11,181,455
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2044,1,31,66,2,3,2,,4,9,7,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,128,,,,0,254,16,270,610
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2045,1,47,86,4,4,4,,7,8,4,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,108,,,,0,275,18,293,709
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2046,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2047,1,38,83,3,6,3,,7,9,5,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,102,,,,0,258,14,272,560
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2048,2,40,102,5,8,3,,12,17,8,1,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,151,,,,0,349,13,362,862
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2049,1,31,79,4,4,6,,7,12,4,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,102,,,,0,250,16,266,710
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2050,1,24,81,3,4,2,,9,6,5,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,46,,,,0,181,14,195,486
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2051,1,29,90,3,5,0,,8,14,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,107,,,,0,260,16,276,600
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2052,2,63,115,8,7,5,,18,20,15,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,187,,,,0,439,24,463,1164
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2053,2,27,99,4,2,3,,14,14,4,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,83,,,,0,252,12,264,1402
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2054,4,65,228,14,15,4,,24,30,22,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,308,,,,1,711,34,746,2259
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2055,4,102,311,18,18,25,,36,28,21,0,0,4,0,0,2,0,0,0,0,0,,,,,,,,,,,309,,,,2,874,51,927,2716
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2056,3,69,260,11,22,7,,20,26,18,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,229,,,,0,662,24,686,2008
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2057,3,24,68,1,3,4,,12,13,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,62,,,,0,192,19,211,2180
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2058,2,38,111,5,6,1,,7,22,10,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,106,,,,0,308,9,317,795
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2059,1,17,52,4,4,1,,10,7,3,0,0,0,0,1,3,0,0,0,0,0,,,,,,,,,,,64,,,,0,166,12,178,424
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2060,2,72,105,4,6,4,,18,22,14,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,136,,,,1,383,16,400,971
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2061,2,62,91,7,6,9,,7,9,6,0,0,0,0,0,2,0,1,0,0,29,,,,,,,,,,,44,,,,0,273,12,285,773
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2062,1,25,113,1,7,7,,10,18,2,2,0,0,0,0,2,0,0,1,0,0,,,,,,,,,,,80,,,,1,268,9,278,660
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2063,1,19,47,5,7,0,,4,15,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,86,,,,0,188,7,195,426
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2064,1,24,67,2,3,1,,4,11,3,0,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,,86,,,,0,205,13,218,533
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2091,1,32,50,5,1,4,,6,4,3,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,85,,,,1,191,10,202,612
8,CHIHUAHUA,3,JUAREZ,37,JUAREZ,2092,1,50,108,2,7,1,,10,13,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,65,,,,0,267,12,279,677
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1443,1,10,19,3,0,1,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,60,,,,0,97,0,97,281
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1444,1,10,28,1,2,0,,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,33,,,,0,80,9,89,302
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1445,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1446,1,42,45,1,1,1,,11,2,2,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,57,,,,0,165,10,175,444
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1447,1,23,62,2,0,1,,1,6,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,43,,,,1,141,13,155,369
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1448,1,35,30,1,3,2,,1,10,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,68,,,,2,152,4,158,456
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1449,1,33,39,0,0,0,,0,13,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,71,,,,0,159,3,162,391
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1450,1,33,53,1,0,0,,0,12,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,71,,,,0,171,10,181,447
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1451,1,28,32,3,1,2,,2,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,42,,,,0,114,6,120,382
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1452,1,12,25,0,0,0,,1,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23,,,,1,66,4,71,258
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1453,1,19,51,4,1,0,,3,5,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,60,,,,0,145,8,153,382
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1492,1,23,37,1,2,0,,6,7,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,52,,,,0,130,6,136,426
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1493,1,20,24,3,2,0,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,52,,,,0,106,4,110,296
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1494,1,37,43,1,2,1,,0,4,5,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,77,,,,0,171,3,174,472
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1495,1,27,22,2,4,0,,1,11,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,54,,,,0,127,2,129,340
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1496,1,31,48,3,2,2,,6,12,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,90,,,,0,197,2,199,489
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1497,1,18,34,0,2,1,,3,6,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,73,,,,1,141,4,146,403
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1499,2,48,85,1,6,4,,5,20,4,0,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,,145,,,,0,321,26,347,319
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1524,1,27,33,1,0,0,,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,37,,,,0,109,3,112,269
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1525,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1526,1,15,40,0,1,2,,5,7,6,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,61,,,,0,138,2,140,445
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1527,1,41,57,0,2,0,,0,12,2,1,0,2,0,0,0,0,0,0,0,1,,,,,,,,,,,134,,,,0,252,4,256,573
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1528,1,7,35,1,2,2,,3,5,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,47,,,,0,103,7,110,275
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1529,1,18,33,1,1,2,,6,11,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,54,,,,0,127,7,134,372
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1530,1,10,40,0,1,1,,1,3,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,56,,,,0,114,5,119,323
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1531,1,30,69,2,1,0,,3,7,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,78,,,,0,192,12,204,456
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1532,1,9,17,1,0,1,,1,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,28,,,,1,64,3,68,177
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1533,1,19,33,2,1,0,,1,6,2,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,41,,,,0,106,3,109,290
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1534,1,11,37,1,1,1,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,41,,,,0,95,9,104,289
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1554,1,46,52,0,4,0,,2,10,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,110,,,,0,225,8,233,598
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1555,1,15,46,0,1,0,,0,8,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,65,,,,0,137,10,147,362
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1566,2,68,57,4,2,0,,0,20,5,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,109,,,,1,266,15,282,396
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1567,2,60,80,2,0,0,,0,20,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,139,,,,1,307,11,319,1443
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1568,2,183,127,4,6,1,,4,38,12,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,287,,,,2,663,12,677,1268
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1569,1,56,69,3,1,0,,2,8,4,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,82,,,,0,226,3,229,516
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1570,2,73,88,3,5,3,,7,19,11,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,186,,,,0,398,16,414,971
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1571,1,57,58,4,3,0,,3,15,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,98,,,,0,240,3,243,636
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1572,2,82,65,3,0,2,,7,22,2,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,152,,,,1,338,5,344,775
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1573,1,64,61,2,3,1,,1,12,5,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,106,,,,0,257,9,266,570
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1579,2,125,100,5,2,1,,4,30,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,189,,,,1,470,16,487,1104
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1580,1,22,22,2,0,0,,1,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,41,,,,0,93,1,94,292
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1581,1,55,41,1,1,1,,4,11,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,81,,,,0,200,12,212,545
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1582,1,62,75,5,5,1,,4,16,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,114,,,,0,283,17,300,715
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1583,1,50,62,5,4,1,,4,10,4,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,123,,,,0,265,7,272,608
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1584,1,19,27,2,4,1,,4,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,68,,,,0,146,5,151,405
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1585,1,33,51,3,2,0,,2,11,5,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,110,,,,0,218,11,229,588
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1586,1,33,33,1,3,1,,3,14,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,61,,,,2,154,10,166,392
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1587,1,36,42,3,3,0,,4,17,3,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,82,,,,0,193,7,200,505
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1588,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1589,1,24,33,3,1,1,,0,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,63,,,,0,130,3,133,338
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1590,1,28,36,0,2,1,,3,9,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,48,,,,1,129,7,137,291
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1591,1,36,48,1,2,2,,5,12,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,89,,,,1,199,4,204,482
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1592,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1593,1,64,53,2,5,0,,1,16,4,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,69,,,,0,215,3,218,557
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1594,1,78,50,5,0,0,,0,12,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11,,,,0,160,10,170,591
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1604,1,16,19,0,1,1,,1,6,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,43,,,,1,93,2,96,237
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1605,1,65,45,1,2,0,,3,20,8,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,97,,,,0,242,8,250,469
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1606,1,67,38,4,0,1,,4,19,2,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,110,,,,0,246,0,246,498
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1607,1,53,56,1,5,1,,6,10,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,106,,,,0,243,10,253,505
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1608,1,48,66,0,3,1,,2,12,6,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,89,,,,0,229,8,237,559
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1609,1,59,41,1,3,0,,2,11,4,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,86,,,,0,208,6,214,509
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1610,1,46,56,0,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,77,,,,0,195,6,201,497
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1611,1,34,52,2,2,0,,1,5,1,1,0,1,0,0,1,1,0,0,0,0,,,,,,,,,,,65,,,,0,166,7,173,413
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1612,1,42,53,2,4,0,,1,6,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,101,,,,1,215,9,225,541
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1613,1,50,61,0,2,3,,1,13,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,90,,,,1,225,7,233,542
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1614,1,62,52,1,1,0,,0,10,3,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,66,,,,0,197,4,201,502
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1615,1,22,20,2,0,0,,2,10,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,32,,,,0,90,2,92,212
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1616,2,64,78,3,2,0,,4,12,6,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,142,,,,0,312,11,323,786
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1617,1,65,52,0,4,1,,1,12,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,98,,,,2,238,7,247,606
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1618,2,188,108,4,2,0,,8,26,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,274,,,,4,622,8,634,1313
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1619,1,116,63,5,0,0,,0,17,4,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,129,,,,0,345,4,349,628
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1620,1,47,39,3,1,1,,0,7,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,78,,,,0,180,1,181,359
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1624,1,62,87,6,1,2,,8,25,5,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,126,,,,1,323,8,332,570
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1625,1,42,57,1,3,0,,6,10,3,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,84,,,,0,209,7,216,436
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1626,1,55,42,2,2,0,,3,10,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,110,,,,0,227,5,232,503
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1627,1,21,27,2,0,0,,0,7,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,30,,,,0,89,4,93,220
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1628,1,34,53,2,2,1,,3,12,7,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,93,,,,0,212,11,223,617
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1629,1,36,51,3,2,0,,2,10,7,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,82,,,,0,194,2,196,543
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1630,1,41,44,2,2,2,,3,11,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,101,,,,0,210,5,215,503
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1631,1,50,54,5,3,1,,6,12,2,2,1,0,1,0,2,0,0,0,0,0,,,,,,,,,,,137,,,,0,276,11,287,629
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1632,2,66,67,1,6,0,,8,16,3,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,124,,,,4,294,8,306,754
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1633,1,62,45,2,5,1,,5,17,3,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,142,,,,0,284,7,291,677
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1634,1,60,42,3,2,1,,2,9,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,106,,,,1,228,8,237,493
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1635,2,89,85,0,1,0,,1,20,7,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,141,,,,1,346,2,349,832
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1636,2,146,83,1,2,1,,4,38,7,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,190,,,,0,474,10,484,1068
8,CHIHUAHUA,4,JUAREZ,37,JUAREZ,1637,1,66,60,6,3,0,,2,20,5,1,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,139,,,,1,304,10,315,651
