id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,PAN,PRI,PVEM,PC,PRD-PT-PRS,No Registrado,Nulos,Total
18,03/07/05,12,Ayuntamientos,18,0,293,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,1,31,0,93,11,0,11,147
18,03/07/05,12,Ayuntamientos,18,0,294,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,0,54,0,42,2,0,7,105
18,03/07/05,12,Ayuntamientos,18,0,295,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,5,181,0,182,16,0,51,435
18,03/07/05,12,Ayuntamientos,18,0,296,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,5,176,0,174,6,0,19,380
18,03/07/05,12,Ayuntamientos,18,0,297,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,3,168,0,112,40,0,0,323
18,03/07/05,12,Ayuntamientos,18,0,298,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,13,163,0,73,65,0,14,328
18,03/07/05,12,Ayuntamientos,18,0,299,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,5,120,0,76,68,0,0,269
18,03/07/05,12,Ayuntamientos,18,0,300,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,25,95,0,131,61,0,24,336
18,03/07/05,12,Ayuntamientos,18,0,301,1,C,Contigua,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,15,151,0,92,32,0,22,312
18,03/07/05,12,Ayuntamientos,18,0,301,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,6,160,0,113,34,0,22,335
18,03/07/05,12,Ayuntamientos,18,0,302,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,13,239,0,132,41,0,17,442
18,03/07/05,12,Ayuntamientos,18,0,303,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,13,114,0,95,51,0,16,289
18,03/07/05,12,Ayuntamientos,18,0,304,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,11,171,0,117,37,0,0,336
18,03/07/05,12,Ayuntamientos,18,0,305,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,6,178,0,86,17,0,0,287
18,03/07/05,12,Ayuntamientos,18,0,306,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,10,201,0,192,34,0,46,483
18,03/07/05,12,Ayuntamientos,18,0,307,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,16,95,0,82,96,0,0,289
18,03/07/05,12,Ayuntamientos,18,0,308,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,2,175,0,147,22,0,21,367
18,03/07/05,12,Ayuntamientos,18,0,309,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,62,132,0,113,70,0,33,410
18,03/07/05,12,Ayuntamientos,18,0,310,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,27,130,0,105,278,0,22,562
18,03/07/05,12,Ayuntamientos,18,0,311,1,C,Contigua,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,7,100,0,24,174,0,10,315
18,03/07/05,12,Ayuntamientos,18,0,311,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,1,117,0,27,163,1,13,322
18,03/07/05,12,Ayuntamientos,18,0,311,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,2,94,0,25,29,0,11,161
18,03/07/05,12,Ayuntamientos,18,0,312,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,7,153,0,45,137,0,6,348
