CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1044,B,106,94,4,3,3,8,5,18,3,0,0,0,0,,,,,,,,,,,,,,,,,10,108,,,,,,1,362,9,372,609,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1044B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1044,C01,77,92,3,4,6,3,2,10,8,0,0,0,0,,,,,,,,,,,,,,,,,12,103,,,,,,0,320,3,323,608,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1044C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1045,B,80,73,0,1,1,6,1,5,3,0,2,0,0,,,,,,,,,,,,,,,,,6,73,,,,,,1,251,6,258,511,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1045B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1045,C01,132,86,3,4,0,5,4,13,5,0,0,0,0,,,,,,,,,,,,,,,,,17,72,,,,,,0,341,4,345,511,ACTA CASILLA,ANULADA,SM-JRC-78-2016,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1045C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1046,B,72,72,0,3,1,4,1,5,1,1,0,0,0,,,,,,,,,,,,,,,,,3,61,,,,,,0,224,6,230,468,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1046B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1046,C01,68,70,2,2,2,1,3,17,1,0,2,0,0,,,,,,,,,,,,,,,,,4,73,,,,,,1,245,6,250,468,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1046C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1047,B,99,70,0,0,0,3,1,7,1,0,0,0,0,,,,,,,,,,,,,,,,,2,54,,,,,,0,237,4,241,470,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1047B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1047,C01,73,89,5,5,2,4,2,8,1,0,0,0,0,,,,,,,,,,,,,,,,,5,51,,,,,,0,245,8,253,470,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1047C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1048,B,60,77,2,2,3,4,1,10,0,0,0,0,0,,,,,,,,,,,,,,,,,2,65,,,,,,0,226,3,229,435,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1048B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1048,C01,64,66,0,2,0,2,3,5,4,0,0,0,0,,,,,,,,,,,,,,,,,4,50,,,,,,0,200,2,202,434,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1048C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1049,B,82,72,2,0,0,1,3,19,2,0,0,0,0,,,,,,,,,,,,,,,,,6,70,,,,,,0,257,22,280,492,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1049B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1049,C01,72,71,3,2,2,6,7,13,1,0,0,0,0,,,,,,,,,,,,,,,,,7,93,,,,,,0,277,2,279,492,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1049C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1050,B,94,67,1,2,2,6,1,19,4,1,0,0,0,,,,,,,,,,,,,,,,,17,89,,,,,,0,303,5,306,592,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1050B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1050,C01,105,83,3,1,3,6,3,16,1,0,2,0,0,,,,,,,,,,,,,,,,,10,86,,,,,,0,319,5,324,592,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1050C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1051,B,62,76,2,0,0,0,2,9,0,0,0,0,0,,,,,,,,,,,,,,,,,2,49,,,,,,0,202,10,212,516,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1051B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1051,C01,76,97,1,3,3,3,3,6,1,1,0,0,0,,,,,,,,,,,,,,,,,2,42,,,,,,0,238,4,241,516,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1051C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1052,B,91,89,4,1,0,5,3,3,1,1,3,0,0,,,,,,,,,,,,,,,,,5,77,,,,,,0,283,4,287,603,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1052B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1052,C01,71,103,3,1,0,0,5,7,2,0,0,0,0,,,,,,,,,,,,,,,,,7,72,,,,,,0,271,14,285,602,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1052C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1053,B,96,69,3,1,0,3,3,4,2,0,0,0,0,,,,,,,,,,,,,,,,,15,77,,,,,,0,273,3,276,529,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1053B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1053,C01,98,58,2,0,2,3,3,6,6,0,0,0,0,,,,,,,,,,,,,,,,,8,66,,,,,,0,252,4,256,528,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1053C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1054,B,62,73,1,1,0,3,4,3,4,0,0,0,0,,,,,,,,,,,,,,,,,6,67,,,,,,0,224,0,224,430,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1054B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1054,C01,66,60,0,0,1,2,3,6,0,1,0,0,0,,,,,,,,,,,,,,,,,7,69,,,,,,0,215,4,219,430,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1054C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1055,B,77,61,0,0,0,4,1,0,4,0,0,0,0,,,,,,,,,,,,,,,,,11,129,,,,,,0,287,3,290,539,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1055B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1055,C01,79,70,2,3,2,9,5,28,0,0,0,0,0,,,,,,,,,,,,,,,,,7,114,,,,,,0,319,4,323,538,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1055C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1056,B,98,73,1,1,0,5,0,14,2,0,1,0,0,,,,,,,,,,,,,,,,,3,127,,,,,,0,325,3,328,637,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1056B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1056,C01,79,80,2,3,0,9,1,4,4,0,0,0,0,,,,,,,,,,,,,,,,,7,127,,,,,,0,316,2,318,637,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1056C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1056,C02,96,82,2,1,0,5,5,6,4,0,0,0,0,,,,,,,,,,,,,,,,,4,123,,,,,,0,328,3,331,637,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1056C2.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1056,C03,103,76,1,2,0,8,2,14,3,0,2,0,0,,,,,,,,,,,,,,,,,5,134,,,,,,0,350,3,353,637,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1056C3.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1056,C04,106,63,5,2,1,7,2,5,5,0,0,0,0,,,,,,,,,,,,,,,,,6,148,,,,,,0,350,2,352,636,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1056C4.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1057,B,131,60,4,1,0,10,1,20,1,0,0,0,0,,,,,,,,,,,,,,,,,7,170,,,,,,0,405,1,406,742,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1057B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1057,C01,120,76,3,1,0,8,6,13,3,1,0,1,0,,,,,,,,,,,,,,,,,5,154,,,,,,0,391,3,394,742,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1057C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1057,C02,120,76,1,1,0,5,1,15,3,0,0,0,0,,,,,,,,,,,,,,,,,10,163,,,,,,0,395,5,400,742,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1057C2.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1057,C03,129,64,2,2,0,9,5,14,6,0,0,0,0,,,,,,,,,,,,,,,,,7,153,,,,,,0,391,4,395,741,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1057C3.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1057,C04,133,58,1,2,3,4,0,13,10,0,0,0,0,,,,,,,,,,,,,,,,,14,151,,,,,,0,389,0,389,741,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1057C4.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1057,C05,119,86,2,1,0,6,3,0,6,0,0,0,0,,,,,,,,,,,,,,,,,0,165,,,,,,0,388,0,388,741,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1057C5.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1057,C06,109,78,3,1,0,6,2,6,3,0,0,0,0,,,,,,,,,,,,,,,,,13,156,,,,,,0,377,4,381,741,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1057C6.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1058,B,94,96,2,2,2,7,1,17,0,0,0,0,0,,,,,,,,,,,,,,,,,3,100,,,,,,0,324,15,339,663,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1058B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1058,C01,74,86,6,2,2,6,1,19,2,0,7,0,0,,,,,,,,,,,,,,,,,4,113,,,,,,0,322,18,340,662,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1058C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1059,B,69,47,2,2,2,3,2,6,3,0,0,0,0,,,,,,,,,,,,,,,,,1,55,,,,,,0,192,4,196,403,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1059B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1059,C01,66,42,3,3,0,2,1,4,5,0,0,0,0,,,,,,,,,,,,,,,,,6,40,,,,,,0,172,5,177,403,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1059C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1060,B,97,85,1,2,4,5,1,12,6,1,0,0,0,,,,,,,,,,,,,,,,,5,75,,,,,,0,294,3,297,576,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1060B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1060,C01,93,71,5,2,1,5,7,12,8,0,0,0,0,,,,,,,,,,,,,,,,,5,79,,,,,,0,288,5,293,575,GRUPO DE RECUENTO,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1060C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1061,B,89,108,4,0,1,8,4,4,5,0,2,0,0,,,,,,,,,,,,,,,,,0,88,,,,,,0,313,8,321,656,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1061B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1061,C01,209,92,1,2,2,11,0,3,2,0,3,1,0,,,,,,,,,,,,,,,,,0,68,,,,,,0,394,17,411,655,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1061C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1062,B,131,83,4,1,1,8,2,7,2,0,1,0,0,,,,,,,,,,,,,,,,,4,114,,,,,,0,358,7,365,710,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1062B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1062,C01,109,83,2,2,0,7,2,9,3,0,1,0,0,,,,,,,,,,,,,,,,,5,112,,,,,,0,335,6,341,709,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1062C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1063,B,92,120,0,2,5,2,4,7,4,0,1,0,0,,,,,,,,,,,,,,,,,6,70,,,,,,0,313,9,322,589,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1063B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1063,C01,92,116,0,2,5,1,3,5,10,0,0,0,0,,,,,,,,,,,,,,,,,4,54,,,,,,0,292,13,305,588,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1063C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1064,B,86,90,2,2,1,4,5,6,3,0,2,0,0,,,,,,,,,,,,,,,,,1,66,,,,,,0,268,5,273,520,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1064B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1064,C01,104,85,3,8,3,2,4,5,1,0,2,0,0,,,,,,,,,,,,,,,,,5,50,,,,,,0,272,10,282,520,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1064C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1064,C02,93,90,0,5,5,5,5,7,3,0,5,0,0,,,,,,,,,,,,,,,,,2,60,,,,,,0,280,5,285,520,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1064C2.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1065,B,94,75,2,1,1,5,10,7,4,1,0,0,0,,,,,,,,,,,,,,,,,11,82,,,,,,0,293,10,303,572,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1065B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1065,C01,90,91,4,1,3,4,4,5,5,0,0,0,0,,,,,,,,,,,,,,,,,9,73,,,,,,0,289,8,297,572,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1065C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1065,E01,92,94,1,3,1,4,6,7,1,0,1,0,0,,,,,,,,,,,,,,,,,0,54,,,,,,0,264,3,271,508,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1065E01.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1065,E01,91,98,3,3,3,2,6,4,2,1,1,1,0,,,,,,,,,,,,,,,,,2,60,,,,,,0,277,4,281,508,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1065E01.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1067,B,88,74,1,1,2,4,3,8,0,2,1,0,0,,,,,,,,,,,,,,,,,2,66,,,,,,0,252,8,260,488,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1067B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1067,C01,92,84,1,5,2,3,1,9,2,0,0,0,0,,,,,,,,,,,,,,,,,1,54,,,,,,0,254,11,265,488,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1067C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1068,B,111,64,2,4,6,5,5,3,2,1,3,0,0,,,,,,,,,,,,,,,,,5,48,,,,,,0,259,9,268,543,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1068B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1068,C01,78,70,1,1,6,6,4,6,3,0,0,0,0,,,,,,,,,,,,,,,,,3,41,,,,,,0,219,7,226,543,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1068C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1069,B,103,87,1,5,3,4,2,7,3,0,0,0,0,,,,,,,,,,,,,,,,,4,56,,,,,,0,275,6,281,512,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1069B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1069,C01,97,83,1,1,1,7,4,12,2,0,2,0,0,,,,,,,,,,,,,,,,,2,52,,,,,,0,264,2,266,512,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1069C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1069,C02,108,90,1,1,1,6,2,9,2,0,0,0,0,,,,,,,,,,,,,,,,,3,40,,,,,,0,263,9,272,512,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1069C2.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1070,B,94,86,0,2,3,8,2,8,7,0,0,0,0,,,,,,,,,,,,,,,,,3,78,,,,,,0,291,5,296,566,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1070B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1070,C01,91,98,4,2,1,7,4,4,2,0,0,0,0,,,,,,,,,,,,,,,,,4,61,,,,,,0,278,13,291,566,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1070C1.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1070,C02,85,90,2,2,6,7,0,7,6,2,0,0,0,,,,,,,,,,,,,,,,,2,74,,,,,,0,283,6,289,566,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1070C2.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1071,B,85,80,2,3,1,1,1,8,4,0,0,0,0,,,,,,,,,,,,,,,,,8,46,,,,,,0,239,6,245,546,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1071B.pdf
2,28,TAMAULIPAS,06,REYNOSA,32,REYNOSA,1071,C01,122,81,0,3,4,4,1,7,4,0,0,0,0,,,,,,,,,,,,,,,,,3,52,,,,,,0,281,5,286,545,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1071C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1072,B,93,74,5,4,1,6,1,13,1,0,2,0,0,,,,,,,,,,,,,,,,,12,94,,,,,,0,306,4,310,636,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1072B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1072,C01,84,81,4,0,1,6,3,13,3,1,0,0,0,,,,,,,,,,,,,,,,,5,98,,,,,,0,299,6,305,636,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1072C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1072,C02,105,76,1,1,2,8,4,28,1,0,0,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,226,0,226,635,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1072C2.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1073,B,99,86,1,2,2,10,4,11,5,0,0,0,0,,,,,,,,,,,,,,,,,9,121,,,,,,1,350,5,356,726,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1073B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1073,C01,100,93,1,1,3,9,4,17,0,0,0,0,0,,,,,,,,,,,,,,,,,10,162,,,,,,0,400,8,408,726,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1073C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1073,C02,99,78,4,5,3,8,3,7,7,0,0,0,0,,,,,,,,,,,,,,,,,5,123,,,,,,0,342,5,347,726,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1073C2.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1073,C03,129,107,2,2,0,3,7,8,5,0,0,0,0,,,,,,,,,,,,,,,,,5,123,,,,,,0,391,6,397,726,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1073C3.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1073,C04,108,79,3,2,3,5,5,14,4,0,0,0,0,,,,,,,,,,,,,,,,,9,128,,,,,,0,360,19,369,726,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1073C4.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1073,C05,102,88,1,1,1,14,3,13,0,0,0,0,0,,,,,,,,,,,,,,,,,0,126,,,,,,0,349,7,356,726,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1073C5.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1073,C06,108,80,4,0,3,12,4,6,6,0,1,0,0,,,,,,,,,,,,,,,,,9,119,,,,,,0,352,4,356,725,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/REYNOSA/A_1073C6.pdf
