CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,15,CELAYA,7,CELAYA,532,2,197,135,33,48,6,75,23,23,17,24,9,0,590,17,607,1492
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,533,2,175,138,4,35,6,8,3,13,5,6,11,1,405,6,411,1066
2,11,GUANAJUATO,15,CELAYA,7,CELAYA,534,2,183,46,11,38,2,96,14,5,5,9,2,0,411,5,416,831
2,11,GUANAJUATO,15,CELAYA,7,CELAYA,535,1,42,89,3,27,2,16,4,2,3,6,6,0,200,5,205,494
2,11,GUANAJUATO,15,CELAYA,7,CELAYA,536,2,101,179,3,67,5,24,13,9,14,5,11,0,431,9,440,1195
2,11,GUANAJUATO,15,CELAYA,7,CELAYA,537,2,94,115,5,48,2,19,8,4,11,11,2,0,319,8,327,901
2,11,GUANAJUATO,15,CELAYA,7,CELAYA,538,3,324,140,18,52,13,43,17,30,15,15,9,0,676,23,699,1494
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,539,3,339,86,11,56,9,29,30,21,16,11,6,0,614,19,633,1326
2,11,GUANAJUATO,15,CELAYA,7,CELAYA,540,2,214,51,10,45,16,11,11,11,5,8,2,0,384,17,401,932
2,11,GUANAJUATO,15,CELAYA,7,CELAYA,541,2,236,43,9,28,15,86,10,20,17,6,3,0,473,35,508,1239
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,542,2,163,162,3,27,7,27,10,15,4,15,13,0,446,18,464,1253
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,543,2,198,87,3,28,7,37,7,8,3,4,2,0,384,20,404,1184
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,544,1,91,23,0,12,1,16,2,2,3,2,0,0,152,9,161,362
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,545,1,165,52,4,31,2,20,8,2,2,4,3,0,293,10,303,746
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,546,2,319,133,9,69,4,29,31,16,12,10,4,0,636,36,672,1442
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,547,2,437,81,16,54,8,25,14,23,5,19,4,0,686,24,710,1496
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,548,1,23,26,0,8,0,0,1,0,2,1,3,0,64,5,69,173
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,549,1,160,24,10,12,4,7,3,6,4,2,3,0,235,6,241,464
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,550,2,191,99,2,26,2,6,17,1,3,5,6,0,358,18,376,990
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,551,2,231,104,4,36,8,23,8,8,7,7,6,0,442,13,455,1224
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,552,2,250,65,9,32,10,20,7,5,8,6,1,0,413,21,434,1158
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,553,2,187,76,15,22,6,31,9,11,4,12,7,0,380,12,392,949
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,554,2,162,132,26,43,10,18,19,8,3,6,5,0,432,13,445,954
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,555,2,187,159,31,55,7,21,12,10,9,11,6,0,508,4,512,1176
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,556,2,227,101,28,46,10,11,9,12,6,6,2,0,458,15,473,979
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,557,2,178,81,13,32,10,32,21,13,7,6,2,0,395,24,419,882
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,558,3,365,144,30,48,12,30,33,14,3,10,5,0,694,22,716,1538
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,559,2,166,86,22,37,10,7,19,12,7,7,4,1,378,15,393,984
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,560,2,153,45,15,16,5,10,15,6,1,9,6,0,281,7,288,805
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,561,1,49,12,31,17,5,0,3,2,5,1,1,0,126,8,134,325
2,11,GUANAJUATO,15,CELAYA,7,CELAYA,563,3,278,256,16,52,12,21,19,23,9,9,383,0,1078,17,1095,1815
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,564,2,210,52,3,18,3,15,9,5,7,9,2,0,333,7,340,770
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,565,2,197,45,5,25,5,8,4,6,5,5,3,0,308,20,328,865
2,11,GUANAJUATO,16,CELAYA,7,CELAYA,566,1,37,49,5,7,2,5,0,1,0,0,5,1,112,9,121,332
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,567,2,392,162,94,14,0,3,14,9,2,5,0,0,695,31,726,1270
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,568,2,239,162,83,16,5,3,17,16,6,7,0,1,555,23,578,973
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,569,1,205,146,39,7,2,1,7,5,3,5,0,0,420,22,442,683
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,570,2,303,187,69,18,2,3,23,16,4,11,0,0,636,21,657,930
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,571,2,340,174,74,16,1,4,23,6,3,9,0,0,650,21,671,1338
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,572,2,267,127,53,9,1,1,6,5,5,6,0,0,480,20,500,936
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,573,1,178,0,0,18,1,2,13,0,0,2,0,0,214,24,238,664
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,574,2,312,213,97,22,5,3,15,11,6,4,0,0,688,32,720,1262
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,575,3,528,337,202,36,4,5,26,11,7,11,0,2,1169,31,1200,2105
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,576,2,212,165,86,7,3,1,5,2,0,1,0,0,482,31,513,918
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,577,1,71,152,34,10,0,0,7,2,1,1,0,0,278,6,284,713
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,578,1,153,124,74,23,3,1,11,1,3,1,0,0,394,18,412,663
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,579,2,130,278,56,10,1,0,2,0,1,0,0,0,478,15,493,1025
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,580,1,33,49,8,1,1,0,2,0,0,0,0,0,94,3,97,241
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,581,1,101,45,26,2,1,1,3,2,0,1,0,0,182,11,193,331
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,582,2,285,228,28,15,0,1,24,2,1,3,0,0,587,32,619,1057
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,583,1,74,116,132,9,1,2,3,5,2,0,0,0,344,21,365,640
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,584,1,83,64,6,4,0,0,0,0,1,0,0,0,158,0,158,335
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,585,1,58,32,4,2,0,1,1,0,0,0,0,0,98,3,101,218
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,586,1,94,106,13,9,2,1,1,1,2,0,0,0,229,27,256,709
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,587,2,204,134,77,10,1,2,3,1,1,0,0,0,433,10,443,798
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,588,1,56,41,19,2,1,1,1,0,0,1,0,0,122,10,132,201
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,589,1,76,79,30,10,10,2,3,1,0,0,0,0,211,11,222,720
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,590,1,75,85,11,0,0,1,2,1,1,0,0,0,176,15,191,486
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,591,1,94,62,76,6,1,0,3,5,0,1,0,0,248,13,261,581
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,592,1,108,50,46,5,1,1,0,0,3,0,0,0,214,4,218,348
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,593,1,78,183,41,4,1,0,9,1,0,2,0,0,319,14,333,489
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,594,2,206,230,362,14,3,2,10,5,2,15,0,0,849,22,871,1402
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,595,1,37,101,47,3,1,0,0,0,0,1,0,0,190,8,198,291
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,596,2,231,111,53,11,4,2,7,3,0,3,0,0,425,17,442,922
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,597,2,223,113,152,14,3,1,7,10,1,19,0,0,543,27,570,1129
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,598,1,25,59,10,3,1,0,1,1,0,0,0,0,100,8,108,222
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,599,1,69,65,69,4,2,0,5,5,3,2,0,0,224,9,233,444
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,600,1,27,52,70,6,3,2,2,2,3,0,0,0,167,6,173,263
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,601,2,214,147,114,13,4,0,5,3,0,3,0,0,503,19,522,858
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,602,1,48,170,38,10,0,0,1,1,0,1,0,0,269,17,286,632
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,603,2,108,157,52,15,2,2,12,3,3,0,0,0,354,23,377,871
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,604,2,245,226,120,13,1,2,2,0,2,1,0,0,612,26,638,1115
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,605,1,7,9,11,3,0,1,1,3,0,0,0,0,35,10,45,113
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,606,2,187,141,85,13,1,2,5,5,1,2,0,0,442,20,462,895
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,607,1,28,48,51,1,2,1,0,1,0,0,0,0,132,10,142,316
2,11,GUANAJUATO,18,PENJAMO,8,MANUEL DOBLADO,608,1,27,48,6,0,1,0,1,0,0,0,0,0,83,6,89,180
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,609,4,401,262,89,77,11,123,113,40,71,27,0,3,1217,78,1295,2613
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,610,2,145,121,39,39,6,59,29,13,29,9,0,0,489,41,530,1212
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,611,3,189,122,28,39,10,71,51,10,30,20,0,0,570,28,598,1679
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,612,3,208,255,108,68,6,120,67,32,44,23,0,2,933,28,961,1989
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,613,3,131,219,42,34,6,136,47,22,19,15,0,1,672,36,708,1295
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,614,2,84,51,24,21,2,58,27,11,12,7,0,0,297,14,311,1207
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,615,2,112,123,44,53,5,144,35,10,20,10,0,0,556,26,582,1427
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,616,3,195,173,40,50,5,152,50,27,35,31,0,5,763,50,813,1583
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,617,2,160,195,49,29,4,103,84,36,26,21,0,3,710,47,757,1276
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,618,2,167,121,38,36,5,87,69,32,28,23,0,0,606,41,647,1167
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,619,2,176,124,31,34,4,131,69,17,26,15,0,0,627,48,675,1383
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,620,3,163,192,27,46,3,88,49,8,32,15,0,2,625,62,687,1715
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,621,2,183,80,40,27,7,83,19,14,19,11,0,0,483,30,513,1144
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,622,2,206,67,38,21,4,43,15,8,14,14,0,0,430,37,467,1083
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,623,2,208,81,46,27,3,47,22,13,18,19,0,10,494,19,513,1158
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,624,2,79,151,28,9,4,20,7,4,0,0,0,1,303,14,317,754
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,625,2,158,39,11,17,2,62,24,4,20,3,0,3,343,50,393,995
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,626,2,88,158,25,10,4,33,17,2,9,2,0,0,348,23,371,880
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,627,2,107,155,13,17,7,81,46,9,14,5,0,0,454,33,487,1442
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,628,2,94,74,5,4,2,10,4,0,2,2,0,0,197,9,206,936
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,629,2,114,77,19,22,2,54,4,18,10,11,0,1,332,26,358,852
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,630,3,385,124,49,47,9,61,39,17,28,16,0,0,775,69,844,2154
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,631,2,193,144,48,11,9,34,28,7,17,2,0,0,493,74,567,1296
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,632,2,130,83,24,35,5,60,30,7,9,7,0,1,391,26,417,1113
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,633,2,116,278,31,17,7,33,12,5,10,4,0,0,513,67,580,1346
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,634,2,54,57,8,27,5,13,14,1,11,2,0,0,192,0,192,846
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,635,1,113,83,13,13,5,13,14,2,12,4,0,0,272,34,306,607
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,636,3,238,240,77,33,9,59,59,5,25,17,0,1,763,28,791,1729
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,637,3,260,152,40,27,14,100,49,7,36,4,0,1,690,89,779,1572
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,638,3,441,374,60,39,9,41,16,5,24,4,0,0,1013,96,1109,2076
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,639,3,207,215,29,26,9,21,11,4,7,5,0,0,534,50,584,1538
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,640,2,100,71,56,24,4,53,35,13,12,5,0,0,373,33,406,772
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,641,4,355,159,70,49,10,164,69,31,43,26,0,0,976,96,1072,2447
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,642,2,142,154,65,15,5,24,6,7,12,6,0,1,437,45,482,1035
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,643,2,234,79,51,30,9,78,21,13,18,21,0,0,554,14,568,1036
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,644,1,91,35,119,18,6,37,15,13,11,8,0,0,353,23,376,660
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,645,4,271,86,532,38,13,59,32,27,27,26,0,0,1111,42,1153,2340
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,646,2,168,67,316,50,7,37,30,17,24,13,0,0,729,32,761,1358
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,647,1,99,28,103,8,4,50,9,9,3,8,0,0,321,13,334,566
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,648,2,156,65,152,30,2,63,25,9,17,14,0,0,533,17,550,985
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,649,2,207,59,202,32,9,61,19,10,20,13,0,0,632,21,653,1119
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,650,3,245,100,187,31,14,102,23,20,19,13,0,2,756,43,799,1943
2,11,GUANAJUATO,17,APASEO EL GRANDE,9,COMONFORT,651,1,69,35,140,11,9,33,17,1,2,3,0,0,320,12,332,542
2,11,GUANAJUATO,22,ACAMBARO,10,CORONEO,652,2,204,216,12,61,56,44,8,3,3,5,0,8,620,28,648,928
2,11,GUANAJUATO,22,ACAMBARO,10,CORONEO,653,2,149,192,10,54,24,24,13,1,5,3,0,0,475,29,504,781
2,11,GUANAJUATO,22,ACAMBARO,10,CORONEO,654,3,331,421,7,56,55,65,15,6,3,2,0,0,961,33,994,1545
2,11,GUANAJUATO,22,ACAMBARO,10,CORONEO,655,2,177,305,6,20,26,21,11,3,3,3,0,0,575,41,616,970
2,11,GUANAJUATO,22,ACAMBARO,10,CORONEO,656,1,98,163,5,44,17,14,24,0,2,0,0,0,367,40,407,732
2,11,GUANAJUATO,22,ACAMBARO,10,CORONEO,657,1,120,203,4,34,25,15,3,0,3,5,0,0,412,23,435,688
2,11,GUANAJUATO,22,ACAMBARO,10,CORONEO,658,1,144,223,8,39,17,14,5,4,4,1,0,0,459,22,481,717
2,11,GUANAJUATO,22,ACAMBARO,10,CORONEO,659,1,127,167,7,17,14,7,0,5,2,1,0,0,347,21,368,519
2,11,GUANAJUATO,22,ACAMBARO,10,CORONEO,660,2,367,389,10,60,39,58,11,5,3,2,0,0,944,44,988,1492
2,11,GUANAJUATO,22,ACAMBARO,10,CORONEO,661,2,179,210,8,32,17,8,12,9,4,5,0,0,484,32,516,844
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,662,3,314,128,200,108,5,10,61,35,6,10,0,2,879,19,898,1697
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,663,2,189,77,65,83,5,7,23,16,11,12,0,0,488,22,510,785
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,664,2,246,64,111,93,11,9,36,31,5,12,0,3,621,14,635,1070
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,665,2,99,72,133,85,10,7,22,5,3,3,0,0,439,10,449,911
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,666,3,250,114,247,115,9,10,67,31,7,22,0,0,872,31,903,1612
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,667,3,187,112,247,124,19,10,57,25,6,13,0,1,801,31,832,1590
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,668,4,384,212,266,156,30,24,129,58,14,42,0,0,1315,44,1359,2407
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,669,2,192,59,162,65,10,6,38,22,4,11,0,0,569,34,603,1030
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,670,2,162,108,165,67,18,11,30,27,8,13,0,0,609,10,619,1175
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,671,2,269,126,139,82,8,10,61,45,12,12,0,0,764,16,780,1310
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,672,2,232,100,76,80,16,2,30,14,8,2,0,2,562,24,586,1032
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,673,2,213,88,80,73,7,6,37,15,5,13,0,0,537,24,561,894
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,674,2,170,77,62,72,6,9,30,23,3,7,0,1,460,21,481,752
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,675,2,133,73,77,73,14,13,48,24,5,8,0,1,469,18,487,792
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,676,5,549,252,475,254,30,20,139,45,19,44,0,1,1828,56,1884,3649
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,677,2,217,73,159,84,14,7,56,19,5,3,0,0,637,24,661,1192
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,678,2,160,69,81,49,6,8,43,24,7,14,0,0,461,15,476,771
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,679,2,271,104,117,130,18,10,75,49,8,15,0,0,797,36,833,1475
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,680,3,292,126,219,120,10,19,68,40,15,24,0,1,934,26,960,1793
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,681,2,154,159,137,104,28,12,50,45,6,9,0,0,704,25,729,1278
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,682,2,217,139,148,77,21,7,54,16,5,9,0,0,693,15,708,1283
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,683,2,218,116,132,103,9,10,35,32,5,11,0,0,671,21,692,1265
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,684,3,300,134,261,153,18,27,65,34,14,24,0,0,1030,23,1053,2008
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,685,2,162,91,123,75,16,17,49,19,11,10,0,0,573,33,606,1120
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,686,3,386,176,215,135,20,31,92,41,13,40,0,0,1149,41,1190,2191
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,687,3,155,144,184,116,9,18,27,19,12,12,0,0,696,27,723,1755
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,688,3,343,120,241,127,10,19,45,16,15,14,0,1,951,30,981,2133
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,689,3,220,94,210,88,17,18,44,16,21,14,0,0,742,13,755,1743
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,690,3,197,91,250,103,7,10,53,24,17,12,0,0,764,13,777,1597
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,691,4,307,150,357,175,24,18,39,27,16,18,0,0,1131,35,1166,2500
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,692,3,262,182,254,151,15,22,52,16,12,7,0,0,973,27,1000,2223
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,693,1,35,18,38,5,1,1,7,2,0,0,0,0,107,0,107,156
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,694,3,241,139,220,145,20,12,37,17,9,18,0,0,858,37,895,1627
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,695,3,278,211,197,96,32,7,30,5,6,3,0,0,865,35,900,1797
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,696,2,191,85,138,47,27,6,20,5,9,5,0,0,533,20,553,988
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,697,3,259,153,188,96,16,19,11,1,5,10,0,0,758,18,776,1908
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,698,2,184,166,130,68,10,11,15,13,5,12,0,0,614,28,642,1394
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,699,2,226,107,76,109,11,10,41,22,13,12,0,1,628,21,649,1226
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,700,2,151,93,158,44,11,7,25,11,5,7,0,0,512,14,526,1227
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,701,2,203,63,164,66,2,8,29,9,5,11,0,0,560,18,578,1064
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,702,1,127,63,68,35,6,10,16,10,12,5,0,0,352,15,367,728
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,703,2,213,61,104,33,7,8,11,4,8,1,0,1,451,16,467,840
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,704,1,48,46,30,17,5,2,7,3,3,0,0,0,161,0,161,306
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,705,3,293,84,140,80,19,10,21,6,3,5,0,0,661,12,673,1557
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,706,1,57,73,28,10,9,1,5,1,1,1,0,0,186,12,198,432
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,707,2,81,72,77,54,10,6,15,3,0,3,0,0,321,15,336,847
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,708,2,187,93,95,55,14,3,24,8,3,4,0,0,486,14,500,1122
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,709,2,187,68,117,38,7,2,12,5,8,2,0,0,446,20,466,892
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,710,2,106,107,143,79,9,4,11,5,5,1,0,0,470,37,507,1055
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,711,1,104,17,27,24,2,1,8,1,1,1,0,0,186,1,187,357
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,712,1,61,38,22,20,9,1,2,2,2,0,0,0,157,12,169,545
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,713,2,137,106,84,39,11,7,11,4,5,3,0,0,407,31,438,1004
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,714,1,67,37,45,23,4,7,4,4,0,1,0,0,192,12,204,497
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,715,1,65,54,46,17,4,2,4,2,2,4,0,0,200,15,215,662
2,11,GUANAJUATO,21,SALVATIERRA,11,CORTAZAR,716,2,254,73,61,46,18,2,6,1,1,0,0,0,462,11,473,1017
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,717,2,300,40,101,23,14,3,20,8,0,3,0,1,513,17,530,916
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,718,2,331,65,105,13,10,4,18,10,3,1,0,0,560,19,579,976
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,719,1,205,58,105,16,8,3,21,2,1,0,0,0,419,14,433,718
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,720,2,381,93,202,15,13,4,33,8,3,7,0,0,759,14,773,1215
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,721,1,212,42,75,9,6,0,16,2,1,0,0,0,363,13,376,623
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,722,2,333,56,94,29,16,0,21,2,0,5,0,0,556,18,574,932
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,723,2,377,66,133,29,8,0,24,9,4,4,0,0,654,17,671,1166
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,724,3,487,88,170,22,20,3,13,7,5,2,0,0,817,17,834,1560
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,725,3,744,106,191,47,18,5,35,6,3,3,0,0,1158,34,1192,2145
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,726,3,553,97,242,49,23,1,47,10,2,5,0,0,1029,31,1060,1775
2,11,GUANAJUATO,18,PENJAMO,12,CUERAMARO,727,1,267,35,86,14,3,1,4,2,0,0,0,0,412,20,432,693
