ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,MC,NA,PVEM,ES,MORENA,PT,CQ,QI,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,PRI_PVEM,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRI_PVEM,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,14,E,1,1,E01C01,166,79,2,,10,10,3,32,7,0,1,1,0,0,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,314,0,15,329,501,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,15,B,1,0,B,170,153,2,,3,4,1,34,5,1,6,1,1,1,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,388,0,37,425,680,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,15,C,1,0,C01,185,149,8,,3,5,8,22,6,0,4,4,1,1,0,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,408,1,39,448,679,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,15,E,1,0,E01,196,123,1,,3,3,3,14,6,0,1,4,0,0,0,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,364,0,43,407,608,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,16,B,1,0,B,201,100,4,,6,8,1,15,6,0,0,0,1,1,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,346,0,20,366,534,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,16,C,1,0,C01,195,103,4,,6,6,5,21,4,0,2,3,0,0,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,352,0,16,368,533,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,17,B,1,0,B,228,169,1,,2,4,2,22,1,2,4,1,0,0,0,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,446,0,31,477,711,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,17,C,1,0,C01,243,186,3,,3,6,0,24,3,1,3,0,0,0,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,477,0,22,499,710,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,18,B,1,0,B,209,173,3,,5,8,2,10,0,5,0,1,2,1,0,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,435,0,24,459,661,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,B,1,0,B,199,147,12,,4,3,3,24,3,0,1,2,1,0,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,402,0,31,433,684,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,C,1,0,C01,189,140,7,,2,6,4,33,4,1,5,3,2,0,0,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,404,0,30,434,684,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,C,2,0,C02,161,158,5,,3,9,2,30,6,1,2,2,0,0,0,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,390,0,35,425,683,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,C,3,0,C03,188,151,8,,4,5,4,31,8,2,1,1,2,0,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,413,0,31,444,683,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,E,1,0,E01,163,85,2,,1,6,3,4,4,0,0,0,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,272,0,16,288,421,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,E,1,1,E01C01,148,111,7,,2,5,3,19,1,0,1,0,0,0,0,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,305,0,12,317,421,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,20,B,1,0,B,122,116,2,,3,4,1,21,5,1,1,0,0,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,277,0,14,291,423,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,20,E,1,0,E01,185,59,4,,5,2,0,16,1,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,272,0,9,281,371,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,21,B,1,0,B,139,163,8,,25,7,3,34,4,5,3,0,1,1,0,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,404,0,21,425,585,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,22,B,1,0,B,178,82,4,,6,0,1,13,5,0,2,1,0,0,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,297,0,18,315,450,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,22,C,1,0,C01,162,66,4,,1,4,0,15,5,0,0,1,1,1,0,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,268,0,18,286,450,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,22,E,1,0,E01,176,97,5,,1,5,1,32,6,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,323,0,16,339,499,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,22,E,1,1,E01C01,164,98,1,,2,3,3,15,8,0,0,0,0,1,0,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,305,1,23,329,499,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,23,B,1,0,B,186,194,7,,3,10,3,14,7,3,3,0,0,1,0,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,445,0,10,455,645,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,23,C,1,0,C01,167,199,5,,5,5,2,22,4,4,5,2,1,0,0,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,429,0,9,438,644,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,23,E,1,0,E01,210,158,4,,8,6,4,19,3,3,2,1,1,0,0,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,428,1,20,449,608,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,24,B,1,0,B,264,168,3,,4,5,0,16,7,32,5,1,1,1,0,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,519,0,28,547,698,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,24,C,1,0,C01,274,144,8,,2,3,3,27,11,21,8,0,0,1,0,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,512,0,41,553,698,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,24,C,2,0,C02,267,178,4,,3,4,0,26,4,15,5,1,0,1,0,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,525,0,23,548,697,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,25,B,1,0,B,159,142,3,,1,3,1,18,3,0,0,1,3,0,0,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,341,0,0,341,514,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,25,C,1,0,C01,192,142,3,,3,5,1,12,2,0,2,0,0,0,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,367,0,21,388,514,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,25,E,1,0,E01,109,133,1,,2,3,1,6,3,9,9,0,0,0,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,282,0,14,296,408,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,26,B,1,0,B,187,158,2,,2,8,0,12,4,1,3,0,0,0,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,382,0,29,411,684,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,26,E,1,0,E01,149,26,7,,2,0,0,5,1,0,3,0,0,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,194,0,9,203,274,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,26,E,2,0,E02,258,33,1,,2,1,2,11,3,0,0,2,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,317,0,12,329,403,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,27,B,1,0,B,182,84,1,,0,6,2,17,3,1,19,0,0,0,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,321,0,14,335,496,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,27,C,1,0,C01,182,100,1,,1,3,0,11,4,2,6,0,1,0,0,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,322,0,24,346,496,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,28,B,1,0,B,160,88,5,,2,2,1,4,3,1,0,0,0,0,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,269,0,13,282,425,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,28,C,1,0,C01,159,100,3,,0,3,2,8,1,0,1,0,0,2,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,282,0,7,289,424,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,29,B,1,0,B,135,82,5,,4,6,5,12,6,0,1,0,0,0,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,262,0,25,287,433,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,29,C,1,0,C01,141,77,8,,1,2,1,12,3,0,5,0,0,0,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,256,0,26,282,433,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,30,B,1,0,B,194,88,3,,4,2,0,10,4,1,10,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,316,0,0,316,435,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,30,C,1,0,C01,178,58,4,,0,6,0,12,2,1,17,0,0,0,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,284,0,18,302,434,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,30,E,1,0,E01,134,72,1,,1,1,0,7,2,2,0,0,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,224,0,13,237,341,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,31,B,1,0,B,128,60,7,,6,3,1,8,3,0,0,0,0,0,0,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,224,3,18,245,381,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,31,C,1,0,C01,131,58,6,,1,2,2,16,4,0,0,0,0,0,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,225,0,12,237,381,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,32,B,1,0,B,149,121,9,,6,4,1,15,2,0,3,1,1,0,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,318,0,31,349,561,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,32,C,1,0,C01,159,124,18,,1,1,2,20,5,1,2,1,0,0,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,337,0,27,364,560,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,33,B,1,0,B,210,89,27,,2,4,1,25,10,0,9,2,0,3,0,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,401,0,33,434,699,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,33,C,1,0,C01,208,99,26,,5,6,3,31,10,2,4,3,0,1,2,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,412,1,34,447,698,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,33,C,2,0,C02,203,102,30,,7,5,4,17,11,1,10,2,0,2,0,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,407,1,39,447,698,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,34,B,1,0,B,273,102,7,,2,4,3,20,5,2,1,0,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,423,0,21,444,659,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,568,B,1,0,B,178,35,3,5,4,7,6,89,7,1,43,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,386,0,11,397,571,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,568,C,1,0,C01,181,40,9,6,8,7,3,88,3,0,36,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,391,0,4,395,571,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,568,C,2,0,C02,158,43,3,8,4,9,7,93,8,1,41,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,380,0,4,384,570,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,568,C,3,0,C03,169,45,3,6,5,0,3,80,10,2,42,2,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,372,0,7,379,570,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,569,B,1,0,B,181,42,5,4,2,9,5,56,4,0,40,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,356,0,4,360,513,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,569,C,1,0,C01,197,46,3,0,5,19,5,44,6,2,38,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,370,0,2,372,512,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,570,B,1,0,B,212,54,7,7,3,10,4,99,13,1,32,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,449,0,14,463,687,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,570,C,1,0,C01,185,74,3,6,3,5,1,93,7,1,40,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,420,0,7,427,687,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,570,C,2,0,C02,191,58,9,3,0,14,3,106,6,3,45,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,447,0,11,458,686,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,571,B,1,0,B,178,60,1,7,1,19,9,95,13,2,35,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,430,0,17,447,612,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,571,C,1,0,C01,152,73,3,3,2,9,4,84,7,4,51,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,402,0,9,411,612,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,571,C,2,0,C02,154,61,2,7,2,10,8,79,6,2,34,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,374,0,15,389,612,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,571,C,3,0,C03,161,84,2,8,1,10,3,86,6,1,39,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,412,3,15,430,611,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,572,B,1,0,B,204,64,1,7,3,9,5,94,1,2,27,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,434,1,2,437,609,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,572,C,1,0,C01,210,71,3,9,2,3,5,98,6,1,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,443,0,4,447,608,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,573,B,1,0,B,214,41,1,6,2,8,4,63,3,4,48,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,402,0,11,413,573,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,573,C,1,0,C01,231,50,1,11,1,12,4,63,3,0,24,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,406,0,8,414,573,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,577,B,1,0,B,111,62,1,3,1,6,8,82,2,1,50,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,340,0,15,355,533,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,577,C,1,0,C01,161,71,3,3,2,7,8,70,4,3,52,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,391,0,10,401,533,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,578,B,1,0,B,119,45,1,2,4,1,3,51,3,2,28,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,263,0,5,268,408,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,578,C,1,0,C01,102,48,0,5,3,8,5,50,8,1,36,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,277,0,9,286,408,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,579,B,1,0,B,148,58,1,4,3,6,2,88,5,3,30,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,359,1,12,372,532,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,579,C,1,0,C01,164,74,2,5,2,7,6,83,5,0,34,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,392,0,10,402,532,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,580,B,1,0,B,210,66,3,5,2,5,6,102,2,5,36,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,450,2,5,457,661,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,580,C,1,0,C01,207,77,3,2,3,12,8,87,6,4,37,8,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,470,0,4,474,661,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,581,B,1,0,B,86,55,0,3,4,2,5,49,6,1,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,240,0,9,249,376,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,581,C,1,0,C01,79,51,2,4,1,4,0,64,5,2,37,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,256,0,6,262,376,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,590,B,1,0,B,150,63,5,7,4,10,9,78,7,1,97,7,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,450,1,9,460,679,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,590,C,1,0,C01,164,94,4,4,5,6,4,74,10,3,60,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,445,0,12,457,678,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,591,B,1,0,B,216,61,2,6,7,10,8,97,7,0,38,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,461,0,12,473,672,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,591,C,1,0,C01,202,71,0,8,3,11,4,93,4,1,40,8,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,457,1,18,476,671,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,591,S,1,0,S01,17,10,0,0,0,0,0,6,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,35,0,1,36,0,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,591,S,2,0,S02,12,6,0,0,0,0,0,10,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,29,0,2,31,0,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,592,B,1,0,B,101,62,3,3,1,5,4,59,8,1,58,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,313,0,8,321,492,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,592,C,1,0,C01,110,71,1,1,2,3,7,67,4,0,52,3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,327,2,8,337,491,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,593,B,1,0,B,76,57,1,2,0,6,1,62,5,2,77,8,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,307,0,12,319,510,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,593,C,1,0,C01,71,47,2,2,2,4,4,78,5,2,71,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,296,0,11,307,509,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,594,B,1,0,B,91,60,5,4,2,8,6,60,4,3,54,3,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,304,0,16,320,526,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,594,C,1,0,C01,105,49,2,0,4,7,5,71,4,2,62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,319,0,13,332,525,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,602,B,1,0,B,110,62,6,1,7,2,3,60,8,1,65,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,340,0,11,351,532,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,602,C,1,0,C01,105,69,5,3,4,4,4,59,6,4,68,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,337,0,21,358,531,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,603,B,1,0,B,72,92,2,3,5,5,7,59,9,2,59,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,326,0,11,337,529,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,603,C,1,0,C01,80,82,3,1,2,7,4,55,7,3,75,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,326,0,13,339,529,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,604,B,1,0,B,149,60,4,10,3,5,4,82,10,1,24,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,362,0,7,369,520,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,604,C,1,0,C01,112,71,2,9,5,12,3,76,1,1,42,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,344,0,4,348,519,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,605,B,1,0,B,124,85,2,9,1,12,4,100,8,1,21,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,379,0,10,389,643,Acta casilla,Anulada,TEEQ-RAP-58/2018 y acumulados TEEQ-RAP-59/2018  y TEEQ-RAP-60/2018,
