CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND1,PRI_PVEM_NVA_ALIANZA_PD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PD,PRI_NVA_ALIANZA_PD,PVEM_NVA_ALIANZA_PD,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PD,PVEM_NVA_ALIANZA,PVEM_PD,NVA_ALIANZA_PD,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1297,1,81,55,3,0,3,4,1,0,0,1,1,1,184,0,1,1,0,0,1,0,0,0,0,0,,337,10,347,482
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1298,1,89,44,1,1,2,2,0,0,1,4,2,0,200,0,0,0,0,0,0,0,0,0,0,0,,346,6,352,523
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1299,2,210,123,5,3,5,6,1,0,0,7,0,0,457,0,1,0,0,0,0,1,0,0,0,0,,819,13,832,1241
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1300,1,80,79,3,2,1,3,0,0,1,1,1,3,155,0,0,0,0,0,0,0,0,0,0,0,,329,5,334,587
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1301,2,91,130,3,2,0,3,1,2,3,2,0,1,196,0,1,0,0,0,1,0,0,0,0,0,,436,11,447,761
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1302,1,49,73,2,2,0,0,3,0,1,1,0,0,127,0,0,0,0,0,0,0,0,0,0,0,,258,39,297,527
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1303,1,55,43,2,5,0,2,1,0,0,2,1,2,88,1,1,0,0,0,0,0,0,0,0,0,,203,4,207,369
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1304,2,178,107,1,1,4,2,2,0,2,4,0,2,287,0,0,0,0,0,1,0,0,0,0,0,,591,15,606,904
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1305,2,145,103,2,4,7,2,3,0,0,1,2,1,257,0,0,0,0,0,1,0,0,0,0,0,,528,5,533,841
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1306,1,102,67,0,1,1,1,0,0,1,4,2,0,146,0,0,0,0,0,3,2,0,0,0,0,,330,5,335,502
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1307,3,352,186,2,7,6,8,6,0,1,6,1,2,666,0,0,0,0,0,1,0,0,0,0,0,,1244,32,1276,1826
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1308,1,88,80,1,2,0,2,0,0,1,1,2,0,171,2,0,0,0,0,0,0,0,0,0,0,,350,2,352,581
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1309,3,335,137,2,10,4,8,4,1,2,4,1,2,760,0,2,0,0,0,0,0,0,0,0,0,,1272,16,1288,1802
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1310,3,283,158,2,4,5,3,7,1,1,3,2,1,587,0,0,0,0,0,0,0,0,0,0,0,,1057,7,1064,1501
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1311,2,215,115,4,6,4,2,1,0,0,3,3,0,457,0,0,0,0,0,0,1,0,0,0,0,,811,12,823,1214
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1312,2,318,110,3,4,2,9,3,1,1,3,4,1,544,0,0,0,0,0,0,0,0,0,0,0,,1003,8,1011,1392
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1313,2,94,130,6,6,3,4,3,0,0,1,0,2,243,0,0,0,0,0,0,0,0,0,0,0,,492,12,504,1053
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1314,2,257,108,2,3,3,9,5,1,1,1,2,1,425,0,0,0,0,0,1,0,0,0,0,0,,819,13,832,1293
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1315,2,347,131,4,4,1,10,6,0,1,6,1,7,471,0,0,0,0,0,1,0,0,0,1,0,,991,17,1008,1422
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1316,2,229,163,3,7,6,5,3,2,1,5,3,1,420,1,0,0,0,0,3,0,0,0,0,0,,852,15,867,1404
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1317,1,97,83,1,3,2,5,2,0,0,0,1,0,155,0,1,0,0,0,1,0,0,0,0,0,,351,9,360,660
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1318,2,256,111,1,7,4,7,3,0,2,13,3,1,434,0,0,0,0,0,0,0,0,0,0,0,,842,9,851,1225
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1319,2,99,81,0,4,4,3,1,0,0,2,1,0,247,0,2,0,0,0,1,3,0,0,0,0,,448,11,459,782
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1320,1,86,56,1,1,1,1,4,0,0,0,1,0,174,0,0,0,0,0,1,0,0,0,0,0,,326,12,338,568
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1321,1,80,62,3,2,0,3,1,0,1,1,0,2,172,0,0,0,0,0,0,0,0,0,0,0,,327,5,332,533
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1322,1,50,59,1,0,0,0,1,0,0,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,,196,1,197,359
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1323,1,36,55,1,0,2,1,1,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,,184,6,190,307
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1324,1,72,49,2,8,4,3,2,1,0,3,1,1,143,0,0,0,0,0,1,1,0,0,0,0,,291,6,297,472
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1325,1,157,49,0,1,1,4,1,0,0,1,2,0,275,0,0,0,0,0,1,0,0,0,0,0,,492,6,498,735
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1326,3,350,131,2,1,3,13,3,1,1,3,3,2,571,0,0,0,0,0,0,0,0,0,0,0,,1084,13,1097,1510
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1327,1,119,68,0,7,2,3,2,0,1,0,0,0,193,0,1,0,0,0,1,0,0,0,0,0,,397,4,401,651
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1328,1,103,27,0,2,0,4,1,0,0,0,1,0,176,0,0,0,0,0,0,0,0,0,0,0,,314,3,317,518
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1329,2,287,93,2,3,6,11,5,0,1,1,0,4,402,0,0,0,0,0,1,0,0,0,0,0,,816,11,827,1306
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1330,2,324,75,4,4,3,11,2,0,2,4,1,2,494,0,0,0,0,0,0,0,0,0,0,0,,926,5,931,1261
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1331,3,343,106,2,3,1,8,3,0,1,4,1,1,644,0,0,0,0,0,0,0,0,0,0,0,,1117,26,1143,1594
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1332,3,399,157,2,4,0,20,1,1,1,6,2,3,891,0,1,0,0,0,1,0,0,0,0,0,,1489,16,1505,2070
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1333,3,342,93,0,2,6,4,0,0,1,4,3,0,621,0,0,0,0,0,1,0,0,0,0,0,,1077,5,1082,1516
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1334,3,396,126,5,0,4,11,1,0,3,5,3,1,617,0,0,0,0,0,0,1,0,0,0,0,,1173,11,1184,1686
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1335,2,274,84,1,5,1,5,1,1,1,5,0,0,448,0,0,0,0,0,1,0,0,0,0,0,,827,11,838,1261
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1336,3,282,138,1,9,7,9,2,1,1,0,2,6,599,0,0,0,0,0,0,0,0,0,0,0,,1057,23,1080,1656
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1337,2,162,49,1,6,0,12,0,1,1,9,2,2,349,0,0,0,0,0,0,0,0,0,0,0,,594,7,601,1052
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1338,2,222,66,1,3,1,9,1,0,1,3,2,1,401,1,0,0,0,0,0,0,0,0,0,0,,712,4,716,1251
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1339,2,137,89,0,1,0,2,3,0,1,2,2,2,279,0,0,0,0,0,0,0,0,0,0,0,,518,12,530,807
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1340,1,44,51,1,2,3,2,2,0,0,0,1,1,116,0,0,0,0,0,0,0,0,0,0,0,,223,4,227,405
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1341,1,85,86,1,2,2,5,1,0,0,2,3,1,139,0,0,0,0,0,0,2,0,0,0,0,,329,11,340,544
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1342,2,84,110,1,0,1,3,2,0,0,0,2,0,241,0,0,0,0,0,0,0,0,0,0,0,,444,7,451,753
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1343,2,134,132,1,6,1,1,5,0,1,0,6,1,236,0,0,0,0,0,0,0,0,0,0,0,,524,30,554,871
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1344,1,89,86,0,3,2,1,5,0,0,1,0,2,181,0,1,0,0,0,1,0,0,0,0,0,,372,9,381,685
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1345,1,157,58,2,2,3,3,1,1,0,2,1,1,220,0,0,0,0,0,0,0,0,0,0,0,,451,4,455,633
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1346,2,230,74,5,2,1,6,2,0,1,3,0,3,476,0,0,0,0,0,0,0,0,0,0,0,,803,13,816,1290
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1347,2,124,38,1,2,3,12,1,0,0,3,5,5,276,0,0,0,0,0,0,0,0,0,0,0,,470,4,474,851
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1348,1,82,23,0,0,0,4,0,0,1,1,1,0,183,0,0,0,0,0,0,1,0,0,0,0,,296,3,299,617
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1349,1,141,59,0,1,0,9,1,1,2,0,2,2,235,0,0,0,0,0,0,0,0,0,0,0,,453,8,461,680
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1350,3,303,121,3,10,5,10,1,0,3,6,4,4,553,0,0,0,0,0,0,0,0,0,0,0,,1023,10,1033,1520
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1351,3,340,117,3,5,3,11,0,1,0,6,3,2,573,0,0,0,0,0,0,2,1,0,0,0,,1067,15,1082,1530
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1352,3,295,131,2,8,3,7,4,0,2,6,2,0,678,0,0,0,0,0,0,0,0,0,0,0,,1138,27,1165,1707
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1353,2,261,43,0,0,2,9,0,0,1,1,1,1,371,0,0,0,0,0,0,0,0,0,0,0,,690,9,699,946
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1354,2,196,72,1,1,3,8,0,0,0,6,2,1,375,0,0,0,0,0,0,0,0,0,0,0,,665,9,674,944
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1355,4,168,309,5,6,17,5,3,0,0,5,2,3,539,0,0,0,0,0,7,0,0,1,0,0,,1070,34,1104,2030
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1356,3,116,293,3,6,15,7,4,1,0,3,6,1,450,0,0,0,0,0,5,0,0,0,0,0,,910,48,958,2115
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1357,3,126,207,6,9,7,2,6,2,4,2,8,1,427,0,2,0,0,0,2,0,0,0,0,0,,811,8,819,1560
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1358,3,100,288,8,8,13,9,5,3,3,2,4,4,295,0,0,0,0,0,9,1,0,0,0,1,,753,41,794,1929
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1359,3,110,281,7,11,11,1,3,2,2,1,2,5,471,0,2,0,0,0,1,2,1,0,0,0,,913,51,964,1861
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1360,3,348,180,4,8,3,13,0,0,1,6,3,0,711,0,0,0,0,0,0,0,0,0,0,0,,1277,13,1290,2021
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1361,2,159,62,0,1,1,2,2,0,2,3,2,2,299,0,0,0,0,0,0,0,0,0,0,0,,535,6,541,767
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1362,2,60,190,1,7,5,5,4,1,0,1,0,1,232,0,1,0,0,0,5,0,0,0,0,0,,513,23,536,1016
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1363,2,58,147,1,8,3,3,3,1,1,1,0,0,190,0,0,0,0,0,1,0,0,0,0,0,,417,25,442,942
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1364,3,365,148,3,8,5,7,1,0,0,7,4,3,632,0,1,0,0,0,0,1,0,0,0,0,,1185,15,1200,1698
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1365,2,303,105,2,0,2,13,4,0,0,2,5,1,498,0,0,0,0,0,0,1,0,0,0,0,,936,15,951,1405
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1366,2,182,104,1,6,1,0,2,0,0,3,2,2,334,0,1,0,0,0,2,0,0,0,0,0,,640,3,643,1025
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1367,2,169,89,1,5,1,9,4,1,1,3,1,1,402,0,0,0,0,0,0,0,0,0,0,0,,687,10,697,1046
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1368,2,145,118,2,4,6,6,3,0,0,4,3,1,303,0,0,0,0,0,0,0,0,0,0,0,,595,8,603,921
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1369,2,89,181,2,5,3,3,2,0,0,2,3,7,289,0,0,0,0,1,0,0,0,0,0,0,,587,11,598,1010
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1370,2,26,168,3,5,5,0,1,0,2,4,1,1,208,0,0,0,0,0,0,0,0,0,0,0,,424,19,443,957
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1371,2,46,184,3,6,2,1,0,0,1,2,1,0,178,0,0,0,0,0,0,0,0,0,0,0,,424,15,439,1122
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1372,2,134,157,4,5,4,2,1,0,1,3,2,1,258,0,0,0,0,0,2,0,0,0,0,0,,574,28,602,1121
2,19,NUEVO LEON,7,MONTERREY,40,MONTERREY,1373,2,103,183,0,5,5,5,1,0,0,1,0,1,288,1,1,0,0,0,3,0,0,0,0,0,,597,8,605,1207
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1374,2,87,189,8,10,4,5,1,0,1,1,5,1,235,0,0,0,0,0,6,0,0,0,0,0,,553,22,575,1245
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1375,3,120,317,5,9,11,4,4,1,2,2,3,0,430,0,1,0,0,0,1,0,1,0,0,0,,911,21,932,1973
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1376,4,147,368,3,19,13,3,6,2,2,4,2,1,620,0,2,0,0,0,7,0,0,0,0,0,,1199,25,1224,2284
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1377,2,45,174,1,3,6,3,3,0,0,2,4,1,163,0,0,0,0,0,2,0,0,0,0,0,,407,13,420,988
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1378,2,46,167,1,0,8,2,0,5,2,2,0,0,243,0,0,0,0,0,5,1,0,0,0,0,,482,8,490,991
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1379,2,61,127,0,6,4,0,1,0,0,2,0,1,203,1,1,0,0,0,3,0,0,0,0,0,,410,17,427,879
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1380,2,311,77,5,1,1,6,1,0,0,5,3,1,560,0,0,0,0,0,0,0,0,0,0,0,,971,22,993,1488
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1381,2,94,172,2,3,2,2,3,1,0,6,3,1,244,0,1,0,0,0,2,1,0,0,0,0,,537,19,556,1008
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1382,3,196,279,6,5,17,8,3,1,0,5,4,1,389,0,0,0,1,0,7,1,0,0,0,0,,923,38,961,2042
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1383,3,189,210,4,9,11,0,8,1,2,2,2,2,367,0,1,0,0,0,3,0,0,0,0,0,,811,39,850,1865
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1384,3,107,271,3,6,9,8,3,0,2,1,1,2,225,1,0,0,0,0,3,2,0,0,0,0,,644,27,671,1757
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1385,4,192,395,2,6,6,3,4,0,0,5,3,2,387,0,7,0,0,0,7,1,0,0,0,0,,1020,52,1072,2263
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1386,3,156,257,3,10,5,3,3,0,0,2,1,1,286,2,2,0,0,0,3,1,0,0,0,0,,735,27,762,1507
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1387,2,133,269,1,6,3,3,3,0,0,3,3,1,291,0,1,0,0,0,3,0,0,0,0,0,,720,22,742,1485
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1388,4,502,180,1,3,5,8,1,0,2,5,2,3,973,0,0,0,0,0,0,0,0,0,0,0,,1685,24,1709,1809
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1389,2,306,99,2,5,2,0,1,0,0,4,1,4,575,0,0,0,0,0,0,0,0,0,0,0,,999,27,1026,1396
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1390,2,278,70,0,3,2,14,1,0,0,4,3,0,540,0,0,0,0,0,0,0,0,0,0,0,,915,16,931,1330
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1391,2,281,86,2,3,0,8,0,1,2,3,1,1,516,0,0,0,0,0,0,0,0,0,0,0,,904,11,915,1257
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1392,2,264,88,4,3,3,4,6,0,0,4,2,1,558,0,1,0,0,0,0,0,0,0,0,0,,938,12,950,1344
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1393,3,153,299,5,19,17,5,8,1,0,10,5,0,494,0,2,0,0,0,6,1,0,0,0,0,,1025,31,1056,1945
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1394,3,271,261,0,11,8,7,9,1,2,4,2,2,667,0,0,0,0,0,6,1,0,0,0,0,,1252,33,1285,2206
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1395,2,46,188,1,6,3,1,2,0,0,2,4,0,201,0,0,0,0,0,1,0,0,0,0,0,,455,18,473,859
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1396,2,148,231,1,9,5,1,2,1,0,2,2,1,384,0,1,0,0,0,2,1,1,0,0,0,,792,16,808,1424
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1397,3,118,243,1,7,4,5,5,3,0,6,3,0,271,0,1,0,0,0,5,1,0,0,0,0,,673,15,688,1512
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1398,3,145,284,1,8,5,2,6,0,1,2,0,0,409,0,0,0,0,0,1,0,0,0,0,0,,864,30,894,1596
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1399,3,189,273,3,5,10,5,4,2,1,1,1,3,356,0,2,0,0,0,6,1,0,0,0,0,,862,15,877,1808
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1400,4,176,359,4,8,11,4,8,0,1,3,3,1,366,1,0,0,0,0,4,1,0,0,0,0,,950,46,996,2417
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1401,3,194,215,2,5,14,5,4,0,4,10,8,5,422,0,0,0,0,0,2,0,0,0,0,0,,890,13,903,1785
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1402,2,236,145,4,6,3,6,3,0,1,1,2,2,454,1,0,0,0,0,0,0,0,0,0,0,,864,6,870,1328
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1403,3,192,213,2,2,2,9,0,1,1,1,1,0,521,0,0,0,1,0,3,0,0,0,0,0,,949,15,964,1526
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1404,3,134,362,2,9,12,11,5,0,1,1,1,3,510,0,4,0,0,0,3,0,1,1,0,0,,1060,32,1092,1962
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1405,4,667,152,0,6,0,22,2,0,1,5,2,1,1273,1,0,0,0,0,0,0,0,0,0,0,,2132,21,2153,2974
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1406,2,151,180,0,6,1,5,2,0,1,1,0,1,298,0,1,0,0,0,3,1,1,0,0,0,,652,14,666,1046
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1407,2,143,100,0,3,1,11,2,0,0,1,4,2,335,0,0,0,0,0,0,0,0,0,0,0,,602,12,614,926
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1408,3,310,136,4,8,10,17,1,0,2,2,2,2,566,1,0,0,0,0,2,0,0,0,0,0,,1063,17,1080,1529
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1409,5,641,261,5,9,11,16,1,0,0,4,2,0,1367,1,1,0,0,0,3,0,0,0,0,0,,2322,42,2364,3366
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1410,3,420,149,3,1,6,18,1,0,1,7,6,2,923,0,0,0,0,0,0,0,0,0,0,0,,1537,23,1560,2099
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1411,3,350,104,0,5,2,13,2,0,1,7,4,1,689,0,0,0,0,0,0,0,0,0,0,0,,1178,11,1189,1661
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1412,4,618,175,4,14,1,20,1,0,0,8,8,4,1073,1,0,1,0,0,0,0,0,0,0,0,,1928,7,1935,2681
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1413,4,422,175,4,13,1,14,3,1,3,9,5,3,830,1,0,1,0,0,2,0,0,0,0,0,,1487,28,1515,2295
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1414,3,459,154,2,4,5,15,3,1,1,10,2,1,793,0,0,0,0,0,1,0,0,0,0,0,,1451,20,1471,2100
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1415,3,459,128,0,7,1,4,2,0,2,5,3,4,737,0,0,0,0,0,2,0,0,0,0,0,,1354,40,1394,1821
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1416,7,1021,213,1,27,2,33,2,0,1,8,3,4,2019,0,0,0,0,0,0,0,0,0,0,0,,3334,39,3373,4515
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1417,3,430,124,10,8,1,12,2,1,0,0,4,3,786,0,0,0,0,0,0,0,0,0,0,0,,1381,7,1388,1937
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1418,4,568,137,4,6,3,12,3,1,1,11,7,0,1020,0,0,0,0,0,1,1,0,0,0,0,,1775,22,1797,2526
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1419,3,370,89,1,2,1,9,0,1,1,5,3,1,679,1,0,0,0,0,0,0,0,0,0,0,,1163,4,1167,1553
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1420,3,460,123,0,3,4,17,3,0,1,5,1,1,820,0,0,0,0,0,1,0,0,0,0,0,,1439,30,1469,1972
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1421,4,304,219,2,9,1,15,0,0,0,4,3,2,748,0,0,0,0,0,2,1,0,0,0,0,,1310,298,1608,2511
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1422,11,1657,381,2,12,7,38,3,1,0,10,11,3,3321,1,0,0,0,0,4,1,0,0,0,0,,5452,56,5508,7625
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1423,3,161,237,3,9,5,3,3,0,0,2,3,0,399,1,0,0,0,0,9,1,0,0,0,0,,836,36,872,1872
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1424,3,121,261,2,9,11,4,3,0,1,2,3,1,355,0,0,0,0,0,1,0,0,0,0,0,,774,19,793,1587
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1425,5,340,482,6,16,8,9,4,0,2,8,7,1,903,0,0,0,0,0,4,0,0,0,0,0,,1790,57,1847,3670
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1426,2,108,187,4,3,5,3,3,0,0,4,1,0,233,0,0,0,0,0,1,0,0,0,0,0,,552,29,581,1384
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1427,3,119,270,3,13,5,2,4,0,1,2,4,1,302,1,0,0,0,0,2,0,0,0,0,0,,729,23,752,1597
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1428,5,707,320,4,6,7,10,3,0,1,4,4,1,1208,0,1,0,0,0,2,0,0,0,0,0,,2278,32,2310,3652
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1429,3,294,184,0,3,2,9,2,0,0,4,1,0,712,0,0,0,0,0,1,0,0,0,0,0,,1212,27,1239,1882
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1430,1,25,28,0,1,0,1,1,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,,106,2,108,155
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1431,2,164,140,1,1,1,4,2,2,0,4,3,0,315,1,0,0,0,0,3,0,0,0,0,0,,641,10,651,1070
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1432,3,90,407,2,14,5,3,6,2,0,2,1,2,341,0,0,0,0,0,5,0,0,0,0,0,,880,24,904,1794
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1433,3,97,399,6,2,5,3,4,0,1,0,3,4,350,3,1,0,0,0,6,2,0,0,0,0,,886,20,906,1827
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1434,3,115,397,7,15,7,3,2,0,0,3,3,1,340,0,0,1,0,0,4,0,0,0,0,0,,898,27,925,2032
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1435,4,127,466,8,16,4,7,7,1,1,1,6,1,567,0,1,0,0,0,5,0,0,0,0,0,,1218,33,1251,2459
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1436,3,87,432,4,10,6,7,4,1,1,2,6,2,392,0,1,0,0,0,8,1,0,0,0,0,,964,33,997,1955
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1437,3,116,281,0,7,3,4,4,0,0,6,5,2,368,0,0,0,0,0,2,0,0,0,0,0,,798,21,819,1640
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1438,3,153,327,2,13,7,2,2,1,1,4,2,2,476,0,0,0,0,0,0,0,0,0,0,0,,992,25,1017,2029
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1439,3,118,330,2,10,14,5,6,1,0,0,1,2,375,0,0,0,0,0,1,0,0,0,0,0,,865,20,885,1779
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1440,3,133,318,9,20,11,4,2,0,1,5,3,0,510,0,0,0,0,0,2,0,1,0,0,0,,1019,24,1043,2134
