CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,19,3,46,42,17,75,40,13,12,496,83,1,0,0,0,2,12,0,0,10,107,,,,,956,0,35,991,1584
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,20,2,32,27,13,36,32,13,7,423,65,4,1,0,0,0,1,0,11,16,101,,,,,782,12,27,821,1285
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,46,2,44,37,11,85,32,8,7,453,65,2,0,1,1,7,6,0,0,15,86,,,,,860,0,46,906,1463
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,47,2,34,24,13,30,22,8,7,428,76,1,1,0,0,2,1,0,0,12,72,,,,,731,2,40,773,1357
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,52,2,46,34,8,35,42,5,8,481,86,0,0,0,0,2,5,0,0,19,61,,,,,832,0,31,863,1415
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,53,4,79,59,28,82,79,23,14,870,116,1,1,1,0,0,1,1,1,16,101,,,,,1473,1,40,1514,2690
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,54,4,65,54,16,26,61,18,15,931,110,2,1,0,0,2,7,0,0,31,165,,,,,1504,2,42,1548,2568
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,55,2,34,22,8,87,37,9,7,384,54,5,0,2,0,3,11,0,0,8,73,,,,,744,3,43,790,1281
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,56,2,29,27,8,66,32,8,1,347,44,0,1,0,1,2,6,0,0,6,66,,,,,644,5,34,683,1086
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,71,2,41,32,14,17,34,14,9,515,56,1,0,0,0,1,9,0,1,8,93,,,,,845,3,36,884,1437
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,72,3,74,46,23,49,63,24,13,752,78,1,0,0,0,1,2,0,0,18,132,,,,,1276,18,43,1337,2228
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,73,3,58,36,15,76,32,11,3,694,75,4,1,0,0,3,6,0,1,9,120,,,,,1144,2,37,1183,2157
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,74,3,63,46,12,60,52,11,4,561,59,2,0,0,1,3,4,0,0,7,81,,,,,966,0,27,993,1600
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,75,2,11,27,4,55,37,8,3,364,54,0,0,0,0,1,4,0,2,14,72,,,,,656,0,46,702,1158
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,101,1,17,14,3,18,26,11,0,239,34,0,0,4,0,1,1,0,0,8,35,,,,,411,0,15,426,728
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,102,3,117,41,26,33,39,10,219,395,28,4,0,0,0,1,1,1,1,9,189,,,,,1114,3,26,1143,1821
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,103,1,47,17,3,14,9,3,5,154,15,1,0,1,0,0,0,0,0,4,59,,,,,332,1,2,335,482
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,104,2,92,34,6,35,32,10,7,382,35,4,1,1,0,4,2,0,0,8,155,,,,,808,2,24,834,1201
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,127,3,76,48,21,46,77,43,15,739,53,5,0,1,0,2,4,0,0,17,147,,,,,1294,1,57,1352,2211
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,181,7,126,77,23,90,113,34,26,1724,257,11,1,0,1,1,3,0,0,39,337,,,,,2863,11,76,2950,5244
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,540,1,6,10,7,18,11,4,1,160,35,0,1,0,0,0,1,0,0,3,30,,,,,287,0,16,303,544
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,541,1,15,13,6,17,17,4,4,215,44,2,0,0,0,3,2,0,0,6,34,,,,,382,0,17,399,723
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,542,2,12,12,4,12,25,8,3,272,45,0,0,0,0,0,1,0,0,10,42,,,,,446,0,18,464,807
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,554,1,15,6,4,17,12,8,2,242,46,2,0,0,0,0,2,0,0,2,28,,,,,386,0,21,407,677
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,555,1,17,4,4,16,0,1,2,176,17,1,0,0,0,1,3,0,0,2,34,,,,,278,4,13,295,514
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,556,2,29,26,10,44,35,6,3,310,35,1,0,0,0,0,1,1,0,2,26,,,,,529,2,24,555,907
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,557,1,15,14,18,9,28,6,4,211,35,1,0,0,0,0,2,0,0,3,29,,,,,375,0,16,391,632
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,558,2,24,20,11,30,26,5,1,289,43,3,0,0,0,0,5,0,0,10,33,,,,,500,0,16,516,926
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,572,1,19,0,7,16,18,3,2,204,39,0,0,1,0,0,1,0,0,5,25,,,,,340,1,18,359,663
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,573,2,13,15,12,34,33,5,12,300,42,0,1,0,0,0,1,0,0,5,46,,,,,519,0,16,535,871
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,574,1,18,17,7,30,12,4,0,152,26,1,0,0,0,0,2,0,0,1,34,,,,,304,0,16,320,530
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,575,2,17,12,6,21,8,11,4,286,49,0,0,0,0,0,3,0,0,10,44,,,,,471,0,19,490,881
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,576,1,19,8,7,31,25,5,4,239,23,0,0,0,0,0,6,0,0,12,51,,,,,430,0,12,442,700
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,577,1,14,13,2,29,14,9,3,203,19,0,0,0,0,0,3,0,0,6,32,,,,,347,0,25,372,673
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,857,2,28,10,5,13,23,4,9,437,47,2,0,0,0,0,0,0,0,3,94,,,,,675,1,20,696,1142
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,859,1,10,7,4,11,10,1,1,208,23,1,1,0,0,0,0,0,0,3,31,,,,,311,0,8,319,630
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,860,2,28,14,6,6,26,5,5,309,52,0,0,0,0,0,2,0,0,4,49,,,,,506,0,11,517,881
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,861,2,18,18,7,17,11,10,3,271,34,0,0,0,0,0,0,0,0,10,48,,,,,447,1,9,457,801
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,862,2,32,18,4,9,34,14,4,449,43,6,0,0,0,1,0,0,0,8,92,,,,,714,0,11,725,1223
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,863,2,31,18,13,17,28,5,6,365,65,1,0,0,0,0,0,0,0,4,60,,,,,613,1,19,633,1166
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,864,1,18,9,5,11,15,1,2,184,30,0,0,0,0,0,0,0,0,2,27,,,,,304,0,14,318,527
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,865,1,17,12,0,9,12,5,2,178,21,1,1,0,0,2,0,0,0,1,32,,,,,293,0,5,298,555
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,866,2,27,21,4,10,32,10,197,208,14,1,0,0,0,0,1,0,0,8,67,,,,,600,2,17,619,1094
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,867,2,31,18,13,14,10,6,3,334,48,1,0,0,0,0,2,0,0,12,56,,,,,548,0,15,563,934
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,868,1,26,10,6,12,18,2,3,268,28,0,0,0,0,0,0,1,0,3,62,,,,,439,0,20,459,735
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,869,1,9,10,1,10,20,4,3,199,26,0,0,0,0,0,0,0,0,0,51,,,,,333,1,10,344,614
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,870,1,12,3,3,9,9,3,3,175,14,0,0,0,0,0,0,0,1,41,0,,,,,273,2,7,282,474
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,871,1,10,8,4,11,29,7,1,136,15,0,0,0,0,0,1,0,0,11,32,,,,,265,2,10,277,461
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,872,2,24,10,9,12,24,4,1,294,23,0,1,1,0,0,2,2,1,9,41,,,,,458,2,26,486,798
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,873,1,21,10,1,14,8,4,6,162,0,0,0,0,0,0,3,0,0,4,41,,,,,274,0,9,283,516
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,151,7,392,110,39,130,118,36,21,1414,120,7,4,2,2,5,3,0,0,28,475,,,,,2906,10,71,2987,4890
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,152,3,45,38,13,39,31,11,8,496,86,0,0,1,0,3,2,0,0,12,108,,,,,893,0,37,930,1533
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,153,2,34,30,10,64,48,6,6,461,57,0,2,0,0,1,1,1,1,8,106,,,,,836,1,37,874,1452
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,155,2,45,14,10,29,45,15,9,366,59,2,5,0,0,3,5,0,9,8,73,,,,,697,0,28,725,1192
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,164,7,254,109,44,82,153,27,27,1495,167,6,2,4,0,1,7,0,0,42,404,,,,,2824,10,82,2916,5081
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,165,2,28,44,12,17,30,9,4,328,36,1,0,0,0,0,3,0,0,10,64,,,,,586,0,21,607,1091
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,166,5,154,96,20,72,90,26,23,1046,113,6,2,1,0,4,6,0,0,16,258,,,,,1933,3,74,2010,3431
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,168,15,948,284,86,167,275,75,55,3147,261,15,94,0,2,8,10,1,0,49,1090,,,,,6567,10,148,6725,10611
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,585,2,20,13,6,28,29,4,6,412,33,0,1,0,0,1,0,0,0,11,43,,,,,607,0,22,629,1135
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,586,1,4,5,5,10,11,1,1,94,7,0,0,1,0,0,0,0,0,5,0,,,,,144,14,3,161,277
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,587,1,7,7,2,14,12,1,2,116,21,0,0,0,0,0,0,0,0,0,15,,,,,197,1,8,206,297
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,588,1,8,2,2,14,5,0,1,89,10,0,0,0,0,0,0,0,0,4,20,,,,,155,0,0,155,251
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,589,1,4,12,2,8,16,2,1,164,21,1,1,0,0,1,0,0,0,5,35,,,,,273,1,9,283,455
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,590,1,6,1,1,29,10,3,1,141,11,3,0,0,0,0,0,0,0,3,9,,,,,218,0,7,225,363
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,591,10,132,90,43,178,157,43,23,2154,214,7,2,0,1,3,13,1,1,56,237,,,,,3355,0,149,3504,6799
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,592,2,35,26,12,41,38,3,8,448,48,1,0,0,0,0,1,0,0,8,64,,,,,733,1,23,757,1332
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,593,1,12,3,2,17,22,2,7,140,9,0,0,0,0,0,0,0,0,0,17,,,,,231,1,10,242,438
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,594,1,18,18,3,15,27,3,4,266,16,0,0,0,0,0,0,0,0,6,47,,,,,423,1,10,434,708
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,597,1,14,4,0,6,21,4,2,123,13,0,0,0,0,0,0,0,0,0,0,,,,,187,21,6,214,370
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,598,2,37,21,5,17,23,3,1,291,38,3,0,0,0,0,0,0,0,12,70,,,,,521,0,14,535,840
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,600,1,2,9,5,10,1,0,1,63,16,0,0,0,0,0,1,0,0,0,8,,,,,116,0,5,121,220
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,603,1,10,4,6,8,11,3,0,74,12,0,0,0,0,0,0,0,0,0,12,,,,,140,0,4,144,291
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,604,2,24,13,4,17,19,0,4,248,43,5,0,0,0,2,1,0,0,9,82,,,,,471,0,26,497,759
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,605,1,23,11,6,13,16,7,3,182,13,0,0,0,0,1,0,0,0,2,43,,,,,320,0,11,331,560
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,606,1,34,19,8,24,30,4,7,217,24,1,0,0,0,1,0,0,0,2,60,,,,,431,2,14,447,732
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,607,1,27,9,9,33,22,9,5,260,15,0,0,0,0,1,0,0,0,2,61,,,,,453,1,11,465,702
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,608,1,20,11,4,17,20,4,2,214,27,1,0,0,0,0,1,0,0,6,56,,,,,383,0,12,395,612
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,609,1,34,6,7,8,13,4,4,236,21,2,1,0,0,0,0,0,0,2,58,,,,,396,2,9,407,646
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,610,1,42,14,2,11,15,5,1,211,15,1,0,0,0,1,0,0,0,3,49,,,,,370,1,11,382,577
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,611,2,45,23,4,14,19,6,1,250,26,0,0,0,0,1,0,0,0,8,64,,,,,461,0,15,476,780
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,612,2,44,15,9,10,27,10,4,300,31,1,2,0,0,1,0,0,0,12,62,,,,,528,0,17,545,857
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,613,1,28,9,3,8,11,5,2,212,39,0,0,0,0,0,0,0,0,8,46,,,,,371,1,13,385,709
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,614,1,53,14,10,14,18,14,3,212,16,0,0,0,0,0,0,0,0,3,59,,,,,416,0,0,416,608
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,615,1,54,6,3,11,23,5,3,226,15,1,1,0,0,2,2,1,0,5,70,,,,,428,1,7,436,611
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,616,2,51,14,9,15,19,15,2,272,40,3,0,0,0,1,1,0,0,13,62,,,,,517,0,12,529,790
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,617,1,37,17,6,13,14,7,4,232,21,1,1,0,0,0,1,0,0,3,50,,,,,407,0,16,423,667
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,618,1,14,7,4,32,19,1,0,122,24,1,1,0,0,1,1,0,0,3,14,,,,,244,0,24,268,453
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,619,2,24,14,5,41,33,12,2,299,35,2,2,0,0,1,5,0,0,6,35,,,,,516,0,23,539,930
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,620,2,16,16,6,39,27,9,2,235,24,1,1,0,0,0,3,0,0,5,26,,,,,410,2,32,444,896
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,621,2,61,13,6,15,25,13,10,275,23,2,2,0,0,1,0,0,0,0,88,,,,,534,4,11,549,775
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,622,2,65,16,6,11,23,6,3,246,15,2,0,0,0,1,1,0,0,2,59,,,,,456,43,9,508,783
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,623,2,58,18,4,32,16,7,9,269,18,1,0,0,0,1,3,0,0,6,102,,,,,544,0,14,558,832
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,624,1,29,9,6,20,7,3,5,136,23,0,0,0,0,0,0,0,0,2,52,,,,,292,0,2,294,417
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,625,2,47,23,8,37,20,4,3,265,16,0,0,0,0,0,0,0,0,2,74,,,,,499,0,18,517,761
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,626,14,1261,266,83,162,279,90,71,2833,220,37,4,3,0,8,5,1,0,37,1243,,,,,6603,4,112,6719,10280
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,627,3,153,37,16,38,36,13,4,504,33,3,0,1,0,1,1,0,0,6,181,,,,,1027,0,17,1044,1594
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,628,3,80,41,18,29,46,13,7,549,42,4,2,0,0,0,1,0,0,8,165,,,,,1005,2,21,1028,1612
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,629,3,164,34,17,38,34,16,8,465,35,2,1,0,0,1,1,0,0,6,156,,,,,978,1,22,1001,1676
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,630,1,14,9,2,12,17,2,1,169,21,2,0,0,0,0,0,0,0,5,9,,,,,263,0,0,263,484
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,631,4,54,32,25,212,96,20,16,640,77,4,1,0,0,5,1,0,5,26,29,,,,,1243,0,85,1328,2313
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,632,7,145,78,34,76,99,35,20,1433,134,3,3,1,1,3,0,0,1,36,251,,,,,2353,2,89,2444,4651
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,633,3,40,29,25,125,54,10,4,419,54,3,0,1,0,0,10,0,0,20,29,,,,,823,3,73,899,1752
,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,641,2,12,13,11,97,38,7,4,197,18,0,1,0,0,0,1,0,0,8,8,,,,,415,8,10,433,782
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,144,2,130,25,4,6,17,4,7,156,12,3,0,0,0,3,0,0,0,1,78,,,,,446,1,13,460,839
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,145,1,79,26,6,6,14,5,1,130,9,0,0,0,0,1,0,0,0,1,72,,,,,350,0,14,364,710
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,146,8,1185,167,59,75,107,49,21,995,51,16,4,0,0,3,1,0,0,9,594,,,,,3336,7,66,3409,5630
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,147,11,1056,200,51,162,204,77,33,1858,141,26,6,1,0,4,4,0,0,28,903,,,,,4754,32,79,4865,7991
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,148,2,55,27,8,42,35,12,7,374,48,2,2,1,0,5,1,0,0,6,69,,,,,694,0,32,726,1179
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,149,3,102,39,16,36,52,13,6,677,37,3,0,0,0,0,6,0,0,14,132,,,,,1133,4,37,1174,2088
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,156,2,51,20,15,37,47,21,3,407,41,0,0,0,1,0,3,0,0,13,106,,,,,765,1,32,798,1409
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,157,2,53,26,11,33,19,11,13,478,34,1,0,0,0,0,0,0,0,20,113,,,,,812,5,25,842,1286
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,158,2,43,21,5,31,39,8,3,379,56,1,0,0,0,1,2,0,0,7,59,,,,,655,1,36,692,1145
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,159,2,38,26,6,40,31,16,6,478,47,0,1,0,0,4,7,0,0,9,75,,,,,784,1,30,815,1360
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,161,4,610,93,20,29,69,19,6,496,25,14,3,0,0,2,3,0,0,9,301,,,,,1699,4,40,1743,2976
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,162,1,74,14,2,8,10,3,3,95,8,2,2,0,0,0,0,0,0,2,56,,,,,279,0,2,281,503
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,163,3,66,59,27,63,47,14,5,689,74,5,0,0,0,0,1,1,1,11,108,,,,,1171,1,40,1212,2161
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,167,2,42,49,17,47,43,16,9,447,43,3,0,1,1,1,5,0,0,6,78,,,,,808,0,41,849,1423
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,172,2,37,32,14,68,55,6,5,224,13,1,0,2,0,0,6,0,1,17,8,,,,,489,1,42,532,1116
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,173,5,109,144,34,112,86,23,17,878,128,2,1,0,0,4,11,1,1,16,84,,,,,1651,1,63,1715,3471
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,174,5,186,97,26,64,72,32,14,797,80,2,1,0,1,5,5,0,2,17,146,,,,,1547,0,60,1607,3212
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,175,16,1576,268,91,289,278,85,34,2541,221,20,8,6,0,12,10,1,1,44,815,,,,,6300,9,180,6489,11576
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,638,2,19,22,25,83,33,5,7,359,15,0,1,0,0,0,6,1,0,8,14,,,,,598,2,35,635,1151
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,639,1,19,16,5,34,15,10,3,195,13,1,0,0,0,0,2,0,0,19,9,,,,,341,0,22,363,746
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,640,2,30,31,16,93,33,17,148,175,12,2,1,0,0,1,7,0,0,18,14,,,,,598,0,48,646,1381
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,642,2,115,27,4,23,17,6,4,196,6,0,1,0,0,0,0,0,0,0,95,,,,,494,1,12,507,804
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,643,1,36,18,5,47,18,11,3,195,14,1,0,0,0,1,0,0,0,3,70,,,,,422,2,15,439,710
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,644,1,37,26,8,33,16,11,3,221,15,3,1,0,0,0,4,0,0,2,77,,,,,457,0,11,468,747
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,645,2,46,14,5,33,23,3,4,238,25,3,0,1,0,1,3,0,1,8,75,,,,,483,2,10,495,792
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,646,1,31,7,1,19,11,4,4,168,11,0,0,0,0,0,1,0,0,5,75,,,,,337,0,11,348,560
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,647,2,102,26,12,8,21,17,4,171,7,6,1,0,1,0,1,1,0,4,134,,,,,516,4,10,530,861
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,648,1,75,24,12,4,16,6,6,195,18,3,1,0,0,0,1,0,0,2,85,,,,,448,0,15,463,750
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,649,2,136,21,10,23,27,7,6,236,18,6,2,0,0,0,0,0,0,4,118,,,,,614,3,12,629,1007
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,650,2,135,15,17,8,24,10,3,218,11,2,0,0,0,0,0,0,0,5,120,,,,,568,2,10,580,818
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,651,1,83,14,3,8,12,2,1,113,9,0,0,1,0,0,0,0,0,2,52,,,,,300,0,7,307,481
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,652,2,136,19,9,24,18,12,2,295,15,0,0,0,0,1,1,0,0,5,109,,,,,646,2,17,665,1007
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,653,3,138,35,9,21,33,21,10,419,24,1,3,2,0,1,0,0,0,7,163,,,,,887,1,24,912,1538
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,654,1,36,20,7,14,14,3,2,240,24,2,0,0,1,0,0,0,0,5,93,,,,,461,1,8,470,732
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,655,2,80,18,10,19,25,8,10,312,7,1,0,0,0,0,2,0,0,6,110,,,,,608,1,10,619,908
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,656,1,39,13,1,16,12,7,12,178,13,2,0,0,0,0,0,0,0,1,66,,,,,360,3,8,371,524
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,657,1,76,18,3,14,21,2,7,150,8,1,0,0,0,1,0,0,0,0,80,,,,,381,1,8,390,637
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,658,2,160,31,1,20,39,5,7,334,34,2,0,1,0,1,1,0,0,9,184,,,,,829,1,19,849,1268
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,659,1,109,10,4,17,15,7,5,153,16,1,1,0,0,1,3,0,0,2,86,,,,,430,3,9,442,697
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,660,2,165,28,9,15,28,10,8,249,13,2,1,0,0,2,1,0,1,1,101,,,,,634,3,17,654,1110
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,661,2,185,26,12,22,33,11,7,285,21,16,1,0,0,1,0,0,0,6,131,,,,,757,0,16,773,1127
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,662,2,169,25,16,25,42,12,5,315,28,2,2,0,0,0,0,0,0,8,168,,,,,817,0,19,836,1294
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,663,2,156,27,8,16,28,17,2,308,22,5,0,1,0,1,1,0,0,6,142,,,,,740,1,16,757,1138
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,664,3,307,58,18,26,46,17,10,386,29,3,0,1,0,1,1,0,0,4,227,,,,,1134,2,19,1155,1756
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,665,2,155,25,6,7,34,9,6,189,9,3,0,1,0,1,0,0,0,5,98,,,,,548,1,10,559,854
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,666,1,80,10,1,8,18,5,3,121,5,2,0,0,0,0,0,0,0,3,36,,,,,292,1,8,301,461
,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,667,3,288,55,8,25,39,17,14,238,31,4,0,1,0,0,0,1,1,6,188,,,,,916,3,19,938,1630
