CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,113,C,1,0,C01,10,8,0,11,8,3,3,71,11,5,0,0,0,0,0,0,0,2,23,,,,,155,0,6,161,482,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,118,B,1,0,B,13,13,4,28,15,4,3,130,14,0,0,0,0,1,1,0,0,2,33,,,,,261,0,6,267,535,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,120,B,1,0,B,27,10,1,15,10,4,1,107,2,1,1,0,0,0,0,0,0,2,41,,,,,222,0,2,224,417,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,120,C,1,0,C01,21,23,1,3,7,6,2,114,1,2,0,0,0,0,0,0,0,5,34,,,,,219,0,8,227,416,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,121,B,1,0,B,32,26,6,15,19,5,5,165,11,0,1,1,0,2,0,0,0,0,73,,,,,361,0,9,370,683,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,122,B,1,0,B,60,7,4,23,15,6,7,228,11,1,1,0,0,1,2,0,0,2,75,,,,,443,2,13,458,728,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,123,B,1,0,B,51,10,3,6,8,2,1,89,1,2,1,1,0,0,0,0,0,3,56,,,,,234,1,6,241,378,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,123,C,1,0,C01,42,13,3,4,14,2,1,73,6,0,0,0,0,0,0,0,0,2,47,,,,,207,0,5,212,378,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,124,B,1,0,B,41,7,1,14,6,3,3,129,17,0,0,0,0,1,1,0,0,1,50,,,,,274,1,9,284,468,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,124,C,1,0,C01,41,12,0,12,10,6,3,132,8,0,1,0,0,1,0,0,0,2,41,,,,,269,0,7,276,467,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,125,B,1,0,B,39,12,4,13,17,4,2,144,8,0,1,0,0,0,0,0,0,4,54,,,,,302,0,7,309,443,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,125,C,1,0,C01,42,18,4,10,12,4,5,113,8,1,0,0,0,1,2,0,0,2,59,,,,,281,0,6,287,443,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,126,B,1,0,B,92,12,7,16,16,6,3,165,18,3,1,0,0,1,0,0,0,3,92,,,,,435,2,8,445,721,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,126,C,1,0,C01,76,28,5,17,17,6,5,196,12,1,0,0,0,1,3,0,0,3,69,,,,,439,0,8,447,721,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,126,C,2,0,C02,94,21,7,11,11,3,3,176,16,3,1,0,0,0,2,0,0,2,70,,,,,420,1,9,430,721,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,126,C,3,0,C03,92,14,6,12,15,7,1,182,8,7,0,0,0,0,3,0,0,0,71,,,,,418,0,11,429,721,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,126,C,4,0,C04,83,20,7,16,22,3,6,159,18,2,0,0,0,0,1,0,0,2,91,,,,,430,0,9,439,720,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,126,C,5,0,C05,62,25,5,12,14,5,3,184,20,1,0,0,0,0,0,0,0,7,82,,,,,420,2,7,429,720,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,126,C,6,0,C06,84,13,3,20,23,5,6,184,12,4,0,0,0,0,3,0,0,2,76,,,,,435,0,14,449,720,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,126,C,7,0,C07,78,13,5,21,16,4,2,173,12,1,1,0,0,0,5,0,1,4,83,,,,,419,0,15,434,720,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,128,B,1,0,B,75,14,12,9,20,5,4,127,15,1,2,0,0,1,0,0,0,0,58,,,,,343,0,14,357,561,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,128,C,1,0,C01,63,20,4,10,13,6,2,139,11,0,0,0,0,1,0,0,0,4,73,,,,,346,0,10,356,560,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,128,C,2,0,C02,76,16,6,14,10,6,2,143,16,0,0,0,0,1,0,0,1,3,82,,,,,376,0,1,377,560,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,129,B,1,0,B,62,12,1,12,15,8,0,117,5,2,0,1,0,0,0,0,0,0,47,,,,,282,0,9,291,462,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,130,B,1,0,B,96,13,2,8,12,8,2,123,16,4,1,0,0,0,0,0,0,5,51,,,,,341,1,17,359,614,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,131,B,1,0,B,25,10,6,12,16,3,2,96,8,1,0,2,0,2,1,0,0,2,53,,,,,239,0,7,246,393,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,131,C,1,0,C01,28,16,6,12,8,1,3,120,7,1,0,1,0,1,3,0,0,0,48,,,,,255,1,4,260,392,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,132,B,1,0,B,54,15,2,13,25,2,5,190,22,5,1,1,0,1,1,0,0,5,71,,,,,413,1,17,431,736,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,133,B,1,0,B,51,11,3,7,12,4,5,128,9,1,0,0,0,0,0,0,0,2,52,,,,,285,3,6,294,473,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,133,C,1,0,C01,50,12,4,7,14,2,4,121,4,1,0,0,0,0,0,0,0,1,48,,,,,268,0,11,279,473,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,134,B,1,0,B,36,10,1,17,11,2,1,114,4,1,1,0,4,0,1,0,0,4,24,,,,,231,0,6,237,447,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,134,C,1,0,C01,35,12,1,11,10,5,1,124,3,0,1,0,0,0,0,0,0,3,37,,,,,243,0,6,249,447,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,135,B,1,0,B,25,11,3,7,7,5,2,90,9,0,0,0,0,2,2,0,0,0,36,,,,,199,0,5,204,428,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,135,C,1,0,C01,32,13,2,9,4,2,1,101,6,1,1,0,0,0,0,0,0,0,38,,,,,210,0,6,216,427,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,138,B,1,0,B,60,13,4,9,11,7,1,160,8,1,1,0,0,2,0,0,0,2,76,,,,,355,2,9,366,636,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,139,B,1,0,B,26,10,1,7,13,6,2,94,9,2,0,0,0,0,0,0,0,1,49,,,,,220,1,9,230,389,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,139,C,1,0,C01,40,9,9,12,3,5,0,91,8,1,1,0,0,1,0,0,1,3,34,,,,,218,0,7,225,388,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,140,B,1,0,B,59,14,5,10,13,3,2,142,19,3,1,0,0,0,1,0,0,2,83,,,,,357,1,12,370,628,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,141,B,1,0,B,54,15,5,13,16,11,3,162,9,0,0,0,0,0,0,0,0,4,64,,,,,356,2,7,365,683,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,142,B,1,0,B,81,23,3,13,12,4,8,174,0,0,0,0,0,0,2,0,0,2,59,,,,,381,0,12,393,696,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,143,B,1,0,B,61,7,4,11,15,6,2,159,13,0,2,0,1,0,0,0,0,6,85,,,,,372,1,8,381,718,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,559,B,1,0,B,12,9,5,13,23,6,1,172,4,0,0,0,0,2,3,0,0,5,35,,,,,290,0,13,303,559,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,559,C,1,0,C01,10,12,5,16,15,3,5,173,34,0,0,0,0,1,0,0,0,6,32,,,,,312,0,12,324,558,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,560,B,1,0,B,17,19,6,29,14,3,4,229,33,0,0,0,0,0,0,0,0,4,45,,,,,403,0,9,412,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,561,B,1,0,B,12,4,2,14,10,4,1,137,15,0,0,0,0,1,0,0,0,3,27,,,,,230,0,10,240,397,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,561,C,1,0,C01,9,4,5,2,4,4,2,152,13,0,1,0,0,0,1,0,0,3,34,,,,,234,0,9,243,397,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,562,B,1,0,B,13,5,2,10,15,3,3,141,19,0,0,0,0,1,1,0,0,6,27,,,,,246,0,9,255,413,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,562,C,1,0,C01,3,9,2,13,15,0,4,118,12,0,0,1,0,2,2,0,0,2,29,,,,,212,2,6,220,413,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,563,B,1,0,B,6,6,2,19,13,1,2,164,29,0,0,0,0,0,2,0,0,1,17,,,,,262,0,12,274,454,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,563,C,1,0,C01,11,5,4,16,12,3,1,145,10,0,0,0,0,0,0,0,0,7,28,,,,,242,0,0,242,454,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,564,B,1,0,B,5,3,3,14,8,5,1,160,28,0,0,0,0,1,1,0,0,2,23,,,,,254,0,0,254,477,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,564,C,1,0,C01,9,11,2,13,11,3,5,146,20,0,0,0,0,2,0,0,2,11,21,,,,,256,0,5,261,477,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,565,B,1,0,B,3,5,3,11,14,4,5,144,22,1,0,0,0,0,0,0,0,4,18,,,,,234,0,12,246,414,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,565,C,1,0,C01,9,13,4,12,8,6,2,146,17,2,0,0,0,1,0,0,0,6,19,,,,,245,0,8,253,414,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,566,B,1,0,B,7,9,3,25,11,1,2,130,26,1,0,0,1,0,0,0,0,2,14,,,,,232,0,7,239,387,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,566,C,1,0,C01,12,7,8,12,7,5,3,131,12,2,0,0,0,0,0,0,0,6,18,,,,,223,1,3,227,386,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,567,B,1,0,B,30,9,5,14,14,5,4,257,55,0,0,0,0,1,2,0,0,5,39,,,,,440,2,11,453,741,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,568,B,1,0,B,15,13,3,5,15,2,0,154,27,0,1,1,0,0,0,0,0,1,19,,,,,256,0,12,268,482,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,568,C,1,0,C01,11,8,1,3,12,6,5,142,37,0,0,1,0,1,0,0,0,1,15,,,,,243,0,9,252,481,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,569,B,1,0,B,11,13,5,17,12,2,3,137,28,1,0,0,0,0,1,0,0,3,24,,,,,257,0,12,269,435,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,569,C,1,0,C01,9,7,4,10,16,3,3,155,16,0,0,1,2,1,0,0,0,1,19,,,,,247,0,15,262,434,RECONTADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,570,B,1,0,B,14,13,4,7,11,1,2,153,12,0,0,1,0,0,1,0,0,5,25,,,,,249,0,11,260,458,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,570,C,1,0,C01,9,8,0,5,10,0,0,154,19,0,0,0,1,1,0,0,0,6,17,,,,,230,1,16,247,458,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,571,B,1,0,B,25,15,2,15,18,6,1,184,26,1,0,0,0,0,4,0,0,9,35,,,,,341,0,7,348,659,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,571,C,1,0,C01,19,12,5,12,7,5,2,176,26,1,0,0,0,0,2,1,0,5,48,,,,,321,2,18,341,658,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,B,1,0,B,19,16,0,7,13,3,3,241,51,0,0,0,0,0,0,0,1,5,50,,,,,409,0,22,431,745,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,1,0,C01,14,13,5,14,24,5,3,259,39,1,0,0,0,0,0,0,0,5,41,,,,,423,0,16,439,745,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,2,0,C02,26,17,5,10,14,7,2,222,32,0,0,0,0,0,1,0,0,8,55,,,,,399,1,22,422,744,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,3,0,C03,23,16,3,8,25,4,6,250,51,0,2,0,0,0,1,0,0,5,36,,,,,430,3,19,452,744,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,B,1,0,B,25,12,5,10,10,9,2,235,24,0,0,0,0,0,1,0,1,3,53,,,,,390,1,3,394,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,1,0,C01,18,11,3,17,16,7,7,243,30,0,1,0,0,0,0,0,0,3,51,,,,,407,1,4,412,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,2,0,C02,25,5,7,19,16,7,4,230,30,2,0,0,0,0,1,0,0,5,46,,,,,397,0,6,403,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,3,0,C03,17,5,8,19,17,6,1,240,18,0,0,0,0,1,1,0,0,3,48,,,,,384,2,9,395,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,4,0,C04,23,13,5,13,11,5,2,224,30,0,0,0,0,0,0,0,0,2,57,,,,,385,0,8,393,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,5,0,C05,11,10,3,3,12,2,0,223,38,2,0,0,0,0,0,0,0,5,53,,,,,362,0,8,370,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,6,0,C06,24,10,6,12,25,4,4,197,26,1,0,0,0,0,0,0,0,3,41,,,,,353,2,9,364,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,7,0,C07,20,10,4,12,20,4,3,233,18,0,0,0,0,1,0,0,0,4,53,,,,,382,0,10,392,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,8,0,C08,27,10,3,8,17,4,3,215,30,0,0,0,0,0,1,0,0,6,5,,,,,329,0,9,338,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,9,0,C09,17,12,4,11,15,0,4,233,32,1,2,0,0,0,1,0,0,2,46,,,,,380,1,11,392,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,10,0,C10,16,11,4,9,21,4,3,248,11,1,0,1,0,0,1,0,0,2,49,,,,,381,0,8,389,697,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,16,C,11,0,C11,23,6,5,16,9,5,3,240,16,0,0,0,0,0,1,0,0,4,46,,,,,374,1,10,385,697,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,18,B,1,0,B,14,13,6,24,20,4,4,148,29,0,0,0,0,1,0,0,0,5,20,,,,,288,0,9,297,510,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,18,C,1,0,C01,15,2,2,31,18,5,7,151,17,2,1,0,0,0,2,0,0,4,22,,,,,279,0,21,300,509,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,18,C,2,0,C02,8,13,3,23,7,7,3,198,26,1,1,1,2,2,1,0,0,3,24,,,,,323,0,15,338,509,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,19,B,1,0,B,16,16,3,34,13,2,5,168,24,0,0,0,0,2,3,0,0,0,35,,,,,321,0,11,332,528,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,19,C,1,0,C01,15,10,10,20,8,9,3,146,34,1,0,0,0,0,7,0,0,0,36,,,,,299,0,14,313,528,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,19,C,2,0,C02,15,16,4,21,19,2,4,182,25,0,0,0,0,0,2,0,0,10,36,,,,,336,0,10,346,528,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,20,B,1,0,B,20,19,8,19,14,5,5,192,29,3,1,0,0,0,0,0,11,11,51,,,,,388,11,15,414,643,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,20,C,1,0,C01,12,8,5,17,18,8,2,231,36,1,0,0,0,0,1,0,0,5,50,,,,,394,1,12,407,642,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,46,B,1,0,B,22,18,3,41,16,8,2,218,26,1,0,1,0,6,0,0,0,6,44,,,,,412,0,26,438,732,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,46,C,1,0,C01,22,19,8,44,16,0,5,235,39,1,0,0,1,1,6,0,0,9,42,,,,,448,0,20,468,731,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,47,B,1,0,B,19,15,9,16,10,5,3,214,38,1,1,0,0,0,1,0,0,4,32,,,,,368,1,24,393,679,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,47,C,1,0,C01,15,9,4,14,12,3,4,214,38,0,0,0,0,2,0,0,0,8,40,,,,,363,1,16,380,678,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,52,B,1,0,B,27,19,5,25,28,3,7,237,44,0,0,0,0,1,3,0,0,6,31,,,,,436,0,18,454,708,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,52,C,1,0,C01,19,15,3,10,14,2,1,244,42,0,0,0,0,1,2,0,0,13,30,,,,,396,0,13,409,707,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,53,B,1,0,B,22,18,10,25,18,9,5,207,42,0,0,1,0,0,0,0,0,3,36,,,,,396,1,15,412,673,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,53,C,1,0,C01,21,16,3,14,20,4,1,233,0,0,0,0,0,0,0,0,0,0,0,,,,,312,0,0,312,673,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,53,C,2,0,C02,16,11,4,14,22,5,3,213,34,1,1,0,0,0,1,1,1,9,33,,,,,369,0,17,386,672,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,53,C,3,0,C03,20,14,11,29,19,5,5,217,40,0,0,0,0,0,0,0,0,4,32,,,,,396,0,8,404,672,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,54,B,1,0,B,23,12,3,6,19,1,5,235,23,2,0,0,0,1,1,0,0,10,46,,,,,387,0,11,398,642,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,54,C,1,0,C01,5,16,5,3,13,7,4,236,34,0,0,0,0,0,1,0,0,5,27,,,,,356,0,8,364,642,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,54,C,2,0,C02,13,14,5,10,12,4,1,233,31,0,0,0,0,1,3,0,0,2,51,,,,,380,2,9,391,642,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,54,C,3,0,C03,24,12,3,7,17,6,5,227,22,0,1,0,0,0,2,0,0,14,41,,,,,381,0,14,395,642,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,55,B,1,0,B,17,12,3,49,17,5,3,200,23,3,0,2,0,1,7,0,0,4,34,,,,,380,3,21,404,641,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,55,C,1,0,C01,17,10,5,38,20,4,4,184,31,2,0,0,0,2,4,0,0,4,39,,,,,364,0,22,386,640,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,56,B,1,0,B,15,15,3,48,14,2,1,169,25,0,1,0,0,0,3,0,0,5,29,,,,,330,1,13,344,543,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,56,C,1,0,C01,14,12,5,18,18,6,0,178,19,0,0,0,1,2,3,0,0,1,37,,,,,314,4,21,339,543,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,71,B,1,0,B,21,20,6,7,18,6,3,250,29,0,0,0,0,0,4,0,0,1,36,,,,,401,1,16,418,719,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,71,C,1,0,C01,20,12,8,10,16,8,6,265,27,1,0,0,0,1,5,0,1,7,57,,,,,444,2,20,466,718,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,72,B,1,0,B,24,19,8,20,23,4,7,258,25,0,0,0,0,0,1,0,0,6,41,,,,,436,13,15,464,743,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,72,C,1,0,C01,24,12,6,16,18,14,3,243,26,0,0,0,0,1,1,0,0,6,34,,,,,404,4,14,422,743,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,72,C,2,0,C02,26,15,9,13,22,6,3,251,27,1,0,0,0,0,0,0,0,6,57,,,,,436,1,14,451,742,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,73,B,1,0,B,22,11,5,30,15,7,2,229,22,0,0,0,0,2,3,0,1,5,40,,,,,394,0,15,409,719,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,73,C,1,0,C01,22,14,8,25,10,1,0,211,29,3,1,0,0,0,1,0,0,2,36,,,,,363,0,9,372,719,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,73,C,2,0,C02,14,11,2,21,7,3,1,254,24,1,0,0,0,1,2,0,0,2,44,,,,,387,2,13,402,719,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,74,B,1,0,B,15,19,3,19,16,5,0,200,15,1,0,0,1,1,1,0,0,4,38,,,,,338,0,8,346,534,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,74,C,1,0,C01,24,9,4,20,15,2,2,185,13,1,0,0,0,2,2,0,0,3,43,,,,,325,0,19,344,533,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,74,C,2,0,C02,24,18,5,21,21,4,2,176,31,0,0,0,0,0,1,0,0,0,0,,,,,303,0,0,303,533,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,75,B,1,0,B,11,13,3,31,22,3,1,186,23,0,0,0,0,1,4,0,2,7,30,,,,,337,0,14,351,579,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,75,C,1,0,C01,0,14,1,24,15,5,2,178,31,0,0,0,0,0,0,0,0,7,42,,,,,319,0,32,351,579,COTEJADO EN PLENO,,,
