ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,PAN_PRD,CAND_IND1,CAND_IND2,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2702,4,395,294,15,58,27,9,8,191,11,4,2,0,0,2,,,1016,0,34,1050,2419
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2703,3,561,72,7,98,13,15,11,177,5,0,1,2,0,2,,,964,0,33,997,1981
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2704,3,283,109,10,75,30,15,21,212,13,4,2,3,1,0,,,778,0,32,810,1615
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2705,4,225,151,10,98,19,22,16,255,13,7,2,2,0,1,,,821,0,23,844,2426
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2706,2,277,113,7,55,9,11,8,182,3,1,3,2,0,0,,,671,0,34,705,1326
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2707,2,214,80,4,48,8,22,4,71,7,1,0,1,0,2,,,462,0,11,473,967
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2708,1,20,16,1,6,1,1,1,2,0,0,0,0,0,0,,,48,0,4,52,173
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2709,4,278,160,65,58,35,28,8,221,12,12,8,2,1,4,,,892,0,31,923,2735
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2710,7,778,138,34,267,51,45,52,631,34,23,8,4,1,5,,,2071,17,70,2158,5128
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2711,2,125,63,4,35,7,11,11,83,4,1,0,0,0,2,,,346,0,29,375,881
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2712,4,272,327,17,152,31,21,29,244,21,6,1,0,1,1,,,1123,1,57,1181,2404
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2713,2,96,73,13,30,10,5,4,74,4,0,1,1,0,1,,,312,1,7,320,793
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2714,3,240,104,13,72,18,10,19,147,10,5,4,1,0,0,,,643,0,23,666,1744
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2715,3,323,78,17,118,17,14,26,219,13,5,2,1,0,2,,,835,0,33,868,1665
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2716,2,159,44,12,33,15,7,7,99,4,3,2,2,0,0,,,387,0,13,400,999
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2717,4,473,151,18,93,21,26,27,281,9,6,7,0,0,1,,,1113,0,45,1158,2978
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2718,2,200,71,6,37,23,9,14,129,7,2,3,0,0,0,,,501,0,20,521,973
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2719,3,361,134,11,49,28,18,14,254,10,2,2,0,0,1,,,884,0,30,914,2060
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2720,4,525,99,14,116,21,20,18,154,8,6,1,2,0,0,,,984,0,44,1028,2322
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2721,3,297,144,15,76,30,16,16,192,9,0,2,0,0,1,,,798,0,29,827,1550
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2722,2,210,75,13,42,11,13,4,96,8,1,1,1,0,0,,,475,0,19,494,1012
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2723,2,133,46,5,37,4,20,4,64,4,0,3,0,0,0,,,320,0,14,334,793
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2724,2,303,103,12,70,19,12,7,122,6,0,0,1,0,2,,,657,0,30,687,1367
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2725,4,512,210,14,87,30,17,13,277,10,3,1,0,0,2,,,1176,3,34,1213,2570
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2726,4,290,117,14,38,24,13,13,207,6,7,1,1,0,2,,,733,0,40,773,1678
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2727,3,344,96,22,65,24,12,12,105,7,5,2,0,0,1,,,695,0,18,713,2094
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2728,2,217,100,19,32,15,5,9,55,3,0,2,12,12,14,,,495,0,12,507,1088
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2729,1,63,43,4,18,4,4,1,61,0,4,0,0,0,1,,,203,0,7,210,625
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2730,2,296,120,4,43,22,10,44,45,2,1,0,0,0,3,,,590,0,13,603,1432
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2731,1,88,75,2,6,3,7,4,15,2,0,0,1,1,0,,,204,0,14,218,416
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2109,6,626,375,56,176,53,89,83,1125,100,19,5,1,3,2,,,2713,0,83,2796,3835
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2110,6,903,351,32,279,48,91,65,882,54,6,6,3,1,8,,,2729,1,112,2842,4095
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2111,5,590,188,31,170,60,54,51,642,47,16,2,4,0,5,,,1860,1,48,1909,3003
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2112,3,354,113,14,91,25,47,39,428,18,4,2,0,0,4,,,1139,0,44,1183,1542
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2113,1,107,65,5,29,12,17,11,169,7,5,1,0,0,0,,,428,1,11,440,602
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2114,2,250,100,14,65,13,31,27,246,18,4,0,0,0,2,,,770,2,32,804,1055
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2115,1,146,68,6,42,9,15,16,156,9,0,2,0,0,1,,,470,0,17,487,654
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2116,1,83,60,6,39,4,10,13,150,9,1,0,0,0,2,,,377,1,6,384,553
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2117,2,111,52,11,42,9,19,14,240,15,8,1,0,0,0,,,522,0,22,544,762
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2118,2,128,78,11,35,17,23,9,197,15,8,0,0,0,0,,,521,0,16,537,789
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2119,1,96,46,4,32,10,5,29,178,8,3,0,1,0,1,,,413,0,16,429,650
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2120,2,140,68,7,50,11,23,9,207,11,2,0,0,1,2,,,531,1,29,561,836
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2121,6,606,192,57,167,47,57,66,861,56,7,4,1,0,6,,,2127,0,97,2224,3995
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2122,1,101,59,5,33,4,15,6,98,7,2,3,0,0,1,,,334,1,12,347,484
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2123,2,154,105,11,56,14,18,18,197,12,5,1,0,0,3,,,594,0,19,613,839
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2124,1,157,47,4,84,8,13,8,119,5,3,0,0,0,0,,,448,0,16,464,608
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2125,1,140,90,11,46,5,15,19,159,9,1,5,0,0,0,,,500,0,15,515,732
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2126,1,97,71,7,45,2,12,10,151,9,5,2,0,0,0,,,411,1,16,428,610
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2127,2,200,80,11,52,22,26,18,239,16,1,0,0,0,1,,,666,1,26,693,1128
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2128,1,184,90,6,44,9,14,13,125,8,2,0,0,0,4,,,499,1,20,520,680
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2129,2,174,76,9,53,22,14,25,296,15,3,2,0,1,1,,,691,0,36,727,1175
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2130,1,96,53,4,25,11,13,14,141,6,3,2,0,0,1,,,369,0,16,385,523
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2131,2,201,71,8,50,9,12,17,165,15,3,1,1,0,3,,,556,0,29,585,826
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2132,2,139,60,9,55,17,12,11,158,9,1,1,1,0,1,,,474,3,21,498,885
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2133,2,239,95,6,54,14,15,12,228,16,2,1,0,0,4,,,686,0,28,714,972
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2134,4,582,229,36,142,47,68,79,743,52,15,6,2,0,2,,,2003,0,50,2053,3000
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2135,2,148,75,15,37,18,17,16,112,4,3,2,3,0,1,,,451,1,18,470,916
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2136,2,180,66,10,69,32,19,15,233,18,6,5,1,0,3,,,657,0,26,683,1070
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2137,1,92,48,7,26,7,6,6,93,9,3,0,2,0,0,,,299,0,13,312,523
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2138,1,75,28,3,29,5,5,14,83,8,2,1,1,0,1,,,255,1,5,261,390
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2139,1,137,58,6,50,14,16,13,162,10,2,4,3,0,0,,,475,1,23,499,738
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2140,2,162,63,10,38,14,17,33,205,17,2,0,0,0,1,,,562,1,19,582,862
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2141,2,178,75,15,58,25,34,25,294,24,5,2,1,0,0,,,736,2,27,765,1274
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2142,1,73,50,5,14,7,10,9,112,6,2,3,0,0,1,,,292,0,10,302,507
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2143,2,161,70,9,40,15,11,8,158,13,3,0,1,0,3,,,492,0,8,500,820
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2144,2,131,73,11,49,19,15,13,222,19,7,0,3,0,2,,,564,0,28,592,1077
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2145,1,76,39,7,16,12,6,7,137,5,2,1,0,0,1,,,309,0,12,321,530
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2146,2,197,55,20,39,27,14,22,221,10,2,2,0,1,1,,,611,1,33,645,1151
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2147,2,110,62,8,28,15,12,18,220,11,0,2,0,0,2,,,488,0,11,499,766
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2148,2,155,51,8,27,19,17,15,222,17,9,3,0,0,1,,,544,0,15,559,819
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2149,1,92,34,9,18,15,14,8,135,11,1,1,1,0,0,,,339,1,14,354,531
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2150,2,185,63,12,26,12,16,9,156,12,5,4,0,0,1,,,501,0,18,519,938
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2151,2,143,51,7,31,30,9,13,191,12,4,4,0,0,0,,,495,0,30,525,889
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2152,1,97,55,5,32,12,5,8,116,5,1,1,0,0,0,,,337,1,14,352,559
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2153,1,118,59,6,18,16,14,10,162,12,1,1,0,0,4,,,421,3,13,437,692
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2154,1,130,47,8,26,13,14,11,132,11,6,0,0,0,2,,,400,0,13,413,677
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2155,1,86,45,4,20,11,8,11,93,8,4,0,1,0,0,,,291,1,18,310,545
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2156,1,147,45,12,26,12,16,11,117,13,3,1,0,0,2,,,405,1,11,417,630
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2157,1,130,43,4,31,7,10,5,124,9,0,0,1,0,1,,,365,0,23,388,606
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2158,1,84,40,10,24,7,13,9,100,10,1,1,1,0,0,,,300,2,11,313,495
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2159,2,171,71,15,43,23,20,24,207,17,4,4,0,0,5,,,604,1,30,635,997
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2160,2,167,70,5,69,13,12,24,235,15,0,1,0,0,1,,,612,0,20,632,978
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2161,1,122,40,14,25,9,21,18,173,9,1,1,0,0,0,,,433,0,23,456,726
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2162,2,142,34,7,35,28,15,10,184,15,6,1,1,0,1,,,479,0,25,504,1111
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2163,7,475,174,42,117,81,50,34,716,52,119,10,0,0,85,,,1955,1,66,2022,4729
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2164,4,473,165,52,116,35,42,48,717,38,7,2,2,0,1,,,1698,3,75,1776,2751
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2165,1,108,60,9,27,10,18,13,152,13,2,0,0,0,2,,,414,1,18,433,610
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2166,2,208,63,12,43,28,21,8,248,13,7,5,0,1,4,,,661,0,22,683,1365
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2167,2,164,82,6,45,8,21,19,155,7,1,1,1,0,3,,,513,2,24,539,827
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2168,2,129,41,10,32,24,13,24,191,13,3,1,0,0,1,,,482,1,17,500,903
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2169,2,124,52,13,34,25,8,11,207,14,7,4,1,0,1,,,501,0,18,519,1122
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2170,2,121,55,8,33,21,17,14,219,17,3,3,1,0,0,,,512,0,30,542,953
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2171,2,178,68,10,73,20,20,23,210,9,3,1,1,0,1,,,617,0,18,635,979
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2172,1,99,62,3,23,5,5,9,124,10,4,0,0,0,0,,,344,0,19,363,533
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2173,1,83,50,2,26,7,10,15,105,9,3,0,0,0,0,,,310,0,17,327,491
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2174,1,84,23,5,36,7,9,4,159,9,1,2,0,0,0,,,339,0,12,351,514
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2175,1,118,37,10,22,11,8,8,139,7,2,0,1,0,4,,,367,0,19,386,698
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2176,4,266,128,30,93,34,57,27,476,27,12,1,5,1,4,,,1161,0,49,1210,2317
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2177,4,461,173,29,119,43,38,60,720,35,14,2,2,0,0,,,1696,3,48,1747,2895
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2178,5,507,168,33,114,58,41,40,716,33,13,6,2,0,4,,,1735,2,63,1800,3733
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2179,6,635,217,45,181,58,71,58,837,76,15,4,2,2,11,,,2212,3,59,2274,3977
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2180,3,355,133,24,70,26,28,27,459,31,11,5,1,1,2,,,1173,1,36,1210,1998
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2181,6,516,167,56,133,91,40,44,745,44,19,12,3,0,2,,,1872,0,65,1937,4052
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2182,2,118,95,10,48,15,19,8,185,14,2,2,2,0,2,,,520,2,19,541,944
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2183,2,117,77,11,24,21,25,17,195,14,6,4,1,0,0,,,512,0,37,549,1028
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2184,4,356,197,31,111,54,49,36,618,34,6,5,1,0,1,,,1499,3,55,1557,2880
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2185,7,621,163,37,168,69,97,56,955,56,9,13,5,1,4,,,2254,3,71,2328,4664
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2186,2,221,72,12,53,25,31,9,307,13,4,8,3,1,2,,,761,0,35,796,1322
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2187,2,210,63,15,61,20,10,13,237,25,8,5,0,0,2,,,669,0,29,698,1175
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2188,3,276,118,16,81,45,32,26,486,24,10,4,1,1,0,,,1120,0,27,1147,1880
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2189,1,69,40,10,18,12,8,23,127,9,1,1,0,0,1,,,319,0,17,336,550
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2190,6,548,166,40,111,54,53,33,662,47,12,10,0,0,3,,,1739,1,55,1795,3751
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2191,2,171,79,23,47,21,16,6,223,11,5,2,1,0,4,,,609,0,20,629,1009
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2192,2,147,69,18,44,16,17,16,178,12,1,1,1,0,1,,,521,0,22,543,913
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2193,13,1164,501,82,341,116,115,124,1995,120,29,12,4,2,8,,,4613,8,132,4753,8424
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2194,4,342,125,37,108,40,35,51,570,49,8,5,0,1,8,,,1379,2,37,1418,2321
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2195,2,212,80,18,45,14,15,14,183,14,8,3,0,0,2,,,608,0,19,627,956
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2196,2,192,68,16,32,17,8,12,183,14,2,2,0,1,3,,,550,0,22,572,846
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2197,6,764,209,43,157,67,57,41,769,42,15,7,2,0,4,,,2177,1,74,2252,4480
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2198,4,399,142,31,101,34,37,42,579,41,10,3,6,0,3,,,1428,4,67,1499,2344
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2199,1,119,7,7,16,4,3,6,5,1,0,0,0,0,1,,,169,0,18,187,500
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2200,2,233,17,32,67,20,15,15,53,10,0,0,0,0,0,,,462,6,41,509,1078
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2201,2,121,33,15,24,27,7,16,83,17,1,3,0,0,0,,,347,0,22,369,859
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2202,2,357,39,4,14,8,5,4,112,2,1,0,0,0,0,,,546,0,13,559,1070
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2203,1,118,6,8,11,18,8,8,158,5,1,2,1,0,0,,,344,0,0,344,659
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2204,4,533,68,25,30,39,18,15,239,26,1,2,1,0,1,,,998,0,31,1029,2404
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2205,1,72,34,9,13,6,7,8,40,4,0,1,0,0,1,,,195,0,5,200,442
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2206,2,156,39,8,24,34,12,18,82,17,2,1,1,0,0,,,394,0,22,416,862
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2207,2,237,99,7,95,24,13,32,62,11,0,0,0,0,0,,,580,0,33,613,1239
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2208,2,226,50,9,88,19,9,26,71,6,2,1,0,0,0,,,507,0,15,522,1318
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2209,2,297,129,2,19,11,3,9,31,4,0,0,0,0,0,,,505,0,30,535,1241
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2210,2,218,37,9,48,28,7,9,97,5,1,3,0,0,0,,,462,0,25,487,1009
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2211,1,102,46,12,50,30,15,6,74,8,2,1,0,0,1,,,347,0,31,378,700
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2212,2,191,57,26,31,26,8,18,182,12,3,3,3,1,3,,,564,1,28,593,1010
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2213,2,82,32,19,20,30,12,30,169,8,0,5,1,0,1,,,409,0,28,437,902
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2214,1,130,21,7,17,18,9,12,80,11,0,0,1,0,0,,,306,0,16,322,584
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2215,2,77,39,15,33,27,11,7,49,6,3,2,2,0,1,,,272,0,24,296,767
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2216,2,321,62,11,42,28,13,16,69,8,1,0,1,0,0,,,572,0,19,591,1494
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2217,2,227,46,14,41,33,12,44,152,7,0,1,1,1,2,,,581,0,16,597,1273
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2218,2,224,40,7,40,38,12,13,193,14,3,3,0,0,2,,,589,0,15,604,1325
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2219,3,291,48,23,56,34,22,27,300,23,9,3,2,0,1,,,839,1,58,898,1699
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2220,2,264,43,7,16,15,2,8,117,10,0,0,0,0,0,,,482,0,15,497,1061
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2221,2,189,38,29,28,44,16,17,123,8,2,0,0,0,1,,,495,2,12,509,900
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2222,2,281,52,18,23,29,18,15,152,11,4,1,1,0,1,,,606,0,27,633,1018
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2223,3,410,59,27,87,67,27,20,407,24,12,4,2,0,2,,,1148,0,71,1219,2217
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2224,3,351,51,19,36,14,20,27,144,19,3,1,0,0,3,,,688,1,32,721,1512
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2225,3,295,34,29,59,25,21,27,209,26,3,1,0,0,4,,,733,3,34,770,1638
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2226,3,262,97,18,31,30,18,22,231,17,0,2,1,0,1,,,730,0,23,753,1550
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2227,2,230,50,19,25,22,14,9,164,16,0,2,2,0,1,,,554,0,20,574,1064
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2228,3,439,79,21,51,29,20,28,213,30,0,2,2,0,1,,,915,0,28,943,1889
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2229,2,206,36,20,20,31,13,9,101,11,2,3,0,0,0,,,452,0,10,462,944
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2230,3,403,96,33,62,72,22,28,332,21,5,5,2,1,1,,,1083,18,45,1146,2143
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2231,4,692,52,22,79,50,23,24,255,27,9,2,2,0,5,,,1242,0,50,1292,2461
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2232,2,415,34,25,44,19,24,14,129,11,1,1,0,0,1,,,718,0,40,758,1198
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2233,3,562,123,16,37,25,24,10,115,6,2,3,1,0,2,,,926,0,45,971,2006
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2234,2,433,79,9,28,21,7,4,60,10,2,0,0,0,5,,,658,0,27,685,1433
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2235,1,184,26,9,13,10,3,9,24,3,0,0,0,0,0,,,281,0,19,300,595
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2236,2,418,68,21,14,17,8,6,78,9,1,0,0,0,0,,,640,0,29,669,1290
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2237,1,221,43,6,34,5,1,4,32,4,0,1,1,0,0,,,352,0,10,362,699
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2238,5,562,155,41,120,41,53,47,581,41,4,1,0,0,1,,,1647,2,65,1714,3092
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2239,3,330,64,24,76,52,21,24,300,25,3,5,0,0,3,,,927,5,53,985,1864
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2240,2,202,35,6,32,15,14,7,94,6,2,0,0,0,1,,,414,0,19,433,1001
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2241,2,221,54,15,33,30,11,5,221,15,2,1,4,0,2,,,614,2,32,648,1383
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2242,3,352,106,18,51,33,12,19,337,9,9,2,0,0,1,,,949,4,31,984,2245
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2243,3,299,125,13,33,38,13,20,270,26,4,0,2,1,0,,,844,0,45,889,1892
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2244,2,266,44,16,41,41,17,18,279,11,1,7,2,1,2,,,746,0,30,776,1441
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2245,3,300,52,14,40,44,23,20,268,19,8,0,0,0,5,,,793,0,39,832,1672
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2246,2,205,43,16,43,20,10,19,165,14,3,1,0,0,5,,,544,0,30,574,1248
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2247,2,197,20,5,18,13,7,7,52,8,2,1,0,0,0,,,330,0,11,341,987
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2248,2,241,71,16,185,18,16,14,157,17,3,1,0,0,1,,,740,0,35,775,1430
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2249,2,193,59,20,35,32,11,14,123,14,0,1,0,0,3,,,505,0,27,532,1087
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2250,2,122,85,14,40,13,10,8,108,5,0,1,1,0,2,,,409,0,22,431,762
11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2251,2,292,32,11,40,21,17,20,100,20,0,2,3,0,3,,,561,0,34,595,1256
