CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,PAZ,MDZ,PP,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,411,B,1,0,B,11,143,2,11,0,0,0,75,1,0,1,2,0,2,0,0,2,1,0,0,,251,0,17,268,357,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0411BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,412,B,1,0,B,19,240,6,11,4,0,2,133,4,0,0,17,0,0,0,0,1,3,0,2,,442,0,8,450,641,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0412BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,413,B,1,0,B,9,201,1,9,0,0,1,81,0,0,1,2,1,0,0,0,3,4,0,1,,314,0,6,320,440,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0413BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,413,C,1,0,C01,3,230,2,2,3,5,1,62,0,0,0,0,0,0,0,0,0,1,0,1,,310,0,13,323,439,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0413CON01.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,414,B,1,0,B,8,248,3,6,1,4,0,134,2,1,2,2,0,0,0,0,0,0,0,0,,411,0,16,427,608,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0414BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,415,B,1,0,B,7,108,3,16,2,2,1,51,5,0,0,2,0,0,0,0,2,1,0,0,,200,0,14,214,371,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0415BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,416,B,1,0,B,2,52,0,5,0,1,0,35,0,0,0,1,0,0,0,0,1,0,0,0,,97,0,2,99,143,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0416BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,417,B,1,0,B,5,42,6,3,1,1,2,16,0,0,0,2,0,0,0,0,1,0,0,0,,79,0,8,87,122,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0417BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,418,B,1,0,B,24,31,1,2,0,0,1,23,0,0,0,0,0,0,1,0,0,0,0,0,,83,0,4,87,159,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0418BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,419,B,1,0,B,3,84,0,6,1,3,0,47,1,0,2,1,0,0,0,0,1,0,0,0,,149,0,10,159,233,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0419BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,420,B,1,0,B,4,27,0,7,6,0,1,35,0,0,0,4,0,0,0,0,0,0,0,0,,84,0,9,93,149,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0420BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,421,B,1,0,B,17,105,1,5,5,1,0,51,0,0,0,10,0,0,0,0,1,0,0,0,,196,0,8,204,259,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0421BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,422,B,1,0,B,4,54,1,3,0,1,0,16,0,0,0,1,0,0,0,0,0,0,0,0,,80,0,0,80,106,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0422BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,423,B,1,0,B,7,59,2,5,3,0,2,21,0,0,0,1,0,0,0,0,5,3,1,0,,109,0,4,113,151,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0423BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,424,B,1,0,B,1,55,1,1,1,0,3,45,0,0,0,1,0,0,0,0,1,0,0,1,,110,0,2,112,137,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0424BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,425,B,1,0,B,26,219,4,13,1,0,1,60,0,1,1,2,0,0,0,1,0,0,0,0,,329,0,7,336,475,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0425BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,426,B,1,0,B,6,98,1,10,0,0,0,27,1,0,0,2,0,0,0,0,0,1,0,0,,146,0,5,151,208,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0426BAS00.jpg
1,32,ZACATECAS,18,JUAN ALDAMA,14,FRANCISCO R. MURGUIA,427,B,1,0,B,1,63,0,4,0,2,1,36,0,1,0,0,0,0,0,0,1,0,1,0,,110,0,0,110,152,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0427BAS00.jpg
1,32,ZACATECAS,13,JALPA,15,EL PLATEADO ,428,B,1,0,B,46,169,221,4,2,8,8,32,0,0,0,0,1,6,0,0,0,0,0,0,,497,0,29,526,693,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0428BAS00.jpg
1,32,ZACATECAS,13,JALPA,15,EL PLATEADO ,429,B,1,0,B,8,90,71,2,2,2,0,11,0,0,0,1,1,0,0,0,0,0,0,0,,188,0,6,194,295,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0429BAS00.jpg
1,32,ZACATECAS,13,JALPA,15,EL PLATEADO ,430,B,1,0,B,15,102,127,1,4,4,3,12,0,1,0,0,0,2,0,0,0,0,0,0,,271,0,13,284,397,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0430BAS00.jpg
1,32,ZACATECAS,13,JALPA,15,EL PLATEADO ,433,B,1,0,B,1,41,25,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,,74,0,3,77,109,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0433BAS00.jpg
1,32,ZACATECAS,13,JALPA,15,EL PLATEADO ,435,B,1,0,B,4,50,22,0,0,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,,83,0,6,89,141,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0435BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,436,B,1,0,B,18,81,92,24,7,1,4,50,24,0,0,0,0,0,0,0,3,2,0,5,,311,0,16,327,468,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0436BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,436,C,1,0,C01,15,122,81,20,5,5,5,40,28,1,0,1,2,0,0,1,9,3,0,1,,339,0,12,351,468,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0436CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,437,B,1,0,B,17,124,149,22,7,8,4,57,24,0,1,1,2,3,0,0,4,3,0,0,,426,0,18,444,584,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0437BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,437,C,1,0,C01,17,148,113,16,2,9,6,41,23,0,0,0,10,3,0,1,3,0,0,2,,394,0,34,428,584,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0437CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,438,B,1,0,B,7,115,65,17,5,2,5,48,10,0,0,0,3,0,0,0,3,2,0,3,,285,0,14,299,384,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0438BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,438,C,1,0,C01,10,99,60,20,1,2,2,47,14,3,0,0,5,3,0,0,3,0,0,1,,270,0,12,282,384,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0438CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,439,B,1,0,B,8,81,73,27,2,2,12,47,10,1,1,0,1,3,0,0,1,1,1,0,,271,0,16,287,399,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0439BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,439,C,1,0,C01,13,86,93,13,2,5,0,32,17,1,0,0,2,2,0,0,0,2,0,1,,269,0,20,289,399,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0439CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,440,B,1,0,B,8,146,18,24,5,1,3,25,3,1,0,1,2,0,0,0,0,1,0,0,,238,0,12,250,394,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0440BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,441,B,1,0,B,27,115,78,27,7,5,5,55,13,4,0,3,5,7,2,0,4,2,1,2,,362,0,27,389,520,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0441BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,441,C,1,0,C01,14,121,87,20,6,4,5,56,12,3,2,1,4,6,0,0,5,3,0,1,,350,0,34,384,520,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0441CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,441,C,2,0,C02,14,115,83,40,4,4,9,52,10,2,1,0,1,6,0,0,3,2,0,0,,346,0,18,364,520,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0441CON02.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,442,B,1,0,B,24,105,39,32,3,5,11,68,14,4,1,2,5,2,0,0,1,0,0,1,,317,1,18,336,449,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0442BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,442,C,1,0,C01,19,105,53,39,2,2,2,55,10,2,0,1,5,6,0,0,3,1,2,2,,309,0,26,335,449,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0442CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,443,B,1,0,B,13,175,47,17,14,7,5,57,4,1,0,0,2,3,0,0,2,0,0,0,,347,0,15,362,471,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0443BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,444,B,1,0,B,5,85,37,12,7,1,3,64,8,2,1,1,3,0,0,0,1,2,0,0,,232,0,24,256,355,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0444BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,445,B,1,0,B,16,164,53,25,5,8,7,42,17,2,0,0,2,2,0,0,3,0,0,2,,348,0,18,366,539,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0445BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,445,C,1,0,C01,9,170,75,18,5,6,3,43,13,0,1,1,0,1,0,0,2,3,0,2,,352,0,15,367,538,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0445CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,446,B,1,0,B,29,98,100,49,8,3,26,65,13,5,0,1,5,1,0,0,6,0,1,0,,410,0,13,423,626,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0446BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,447,B,1,0,B,44,112,110,53,9,7,24,88,28,5,1,2,1,1,0,0,8,0,1,0,,494,0,24,518,729,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0447BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,448,B,1,0,B,22,63,68,44,4,4,13,76,11,3,2,1,1,3,0,1,4,2,0,0,,322,0,11,333,443,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0448BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,448,C,1,0,C01,18,52,86,38,10,1,18,51,12,1,0,0,2,3,0,1,5,1,0,0,,299,0,13,312,443,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0448CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,448,E,1,0,E01,0,50,9,21,2,0,0,35,3,0,0,0,0,0,0,0,0,2,0,0,,122,0,6,128,140,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0448EXT00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,449,B,1,0,B,13,246,100,42,7,4,36,50,5,0,0,1,0,3,0,1,1,0,1,0,,510,0,28,538,747,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0449BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,450,B,1,0,B,15,118,68,47,5,6,6,84,15,2,3,0,3,2,0,0,6,0,0,0,,380,0,10,390,558,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0450BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,451,B,1,0,B,10,135,104,25,6,7,7,102,12,2,1,0,7,3,0,1,8,4,0,3,,437,0,27,464,621,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0451BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,452,B,1,0,B,6,93,49,34,3,1,1,86,14,2,0,0,2,0,0,0,10,6,0,2,,309,0,12,321,426,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0452BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,452,C,1,0,C01,16,81,25,50,3,2,8,86,14,0,0,0,0,2,2,0,4,2,0,1,,296,0,22,318,425,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0452CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,453,B,1,0,B,20,114,37,46,3,2,3,116,29,1,2,0,2,0,0,0,6,3,3,4,,391,0,19,410,544,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0453BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,454,B,1,0,B,5,139,36,16,3,2,0,34,4,4,0,3,0,2,0,0,0,0,0,0,,248,0,16,264,400,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0454BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,455,B,1,0,B,17,167,81,33,4,6,3,82,10,1,0,0,1,2,0,0,8,4,0,3,,422,0,16,438,668,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0455BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,456,B,1,0,B,22,130,48,31,10,4,4,82,6,3,1,0,4,3,0,0,5,2,1,2,,358,1,27,386,610,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0456BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,457,B,1,0,B,8,117,21,11,3,1,0,29,5,1,0,0,0,0,0,0,2,0,0,0,,198,0,8,206,325,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0457BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,458,B,1,0,B,10,171,86,14,5,0,4,21,3,0,0,0,2,2,0,0,0,0,1,0,,319,0,12,331,446,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0458BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,16,PANFILO NATERA,459,B,1,0,B,12,327,69,30,10,7,4,84,2,3,2,2,1,0,0,0,2,0,1,0,,556,0,13,569,709,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0459BAS00.jpg
1,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,460,B,1,0,B,36,70,4,4,16,7,4,154,7,8,3,3,0,0,0,0,2,0,0,0,,318,1,23,342,510,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0460BAS00.jpg
1,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,460,C,1,0,C01,30,53,7,16,9,9,8,172,9,12,8,5,4,0,0,0,3,1,0,1,,347,0,11,358,510,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0460CON01.jpg
1,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,460,C,2,0,C02,56,65,7,12,10,6,5,142,6,11,6,2,0,0,0,0,1,0,0,0,,329,0,13,342,509,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0460CON02.jpg
1,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,461,B,1,0,B,32,83,4,20,15,15,9,170,5,14,6,5,0,0,0,0,5,3,1,1,,388,0,15,403,651,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0461BAS00.jpg
1,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,462,B,1,0,B,18,61,9,9,7,5,4,118,4,13,10,3,1,0,0,0,4,0,1,0,,267,0,4,271,401,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0462BAS00.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,463,B,1,0,B,103,82,11,8,14,5,6,137,6,12,3,3,0,0,0,0,1,0,0,2,,393,0,21,414,568,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0463BAS00.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,463,C,1,0,C01,100,72,6,9,18,12,8,144,2,15,1,2,0,0,0,0,0,0,0,0,,389,1,16,406,568,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0463CON01.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,463,C,2,0,C02,97,92,3,7,18,2,9,125,4,9,9,6,1,0,0,0,1,1,0,2,,386,0,11,397,567,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0463CON02.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,463,C,3,0,C03,91,83,7,10,26,7,10,121,8,14,5,7,2,0,0,0,2,1,0,1,,395,0,15,410,567,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0463CON03.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,464,B,1,0,B,199,151,5,3,18,5,4,101,7,9,0,5,1,0,0,0,1,2,0,0,,511,1,21,533,730,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0464BAS00.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,464,C,1,0,C01,179,147,5,2,19,8,5,89,7,8,3,7,5,0,1,0,3,0,0,1,,489,1,23,513,729,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0464CON01.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,465,B,1,0,B,55,109,9,12,14,10,6,169,5,16,6,2,1,1,0,0,4,3,0,0,,422,0,19,441,636,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0465BAS00.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,465,C,1,0,C01,49,116,9,12,19,5,7,175,4,17,8,4,0,1,0,0,5,1,1,1,,434,0,19,453,636,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0465CON01.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,466,B,1,0,B,34,77,4,12,23,15,6,187,4,35,11,3,0,0,0,0,6,1,0,1,,419,0,16,435,701,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0466BAS00.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,466,C,1,0,C01,39,108,8,19,17,6,6,172,4,37,8,5,2,0,0,0,3,1,0,0,,435,0,15,450,700,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0466CON01.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,467,B,1,0,B,45,97,6,15,25,8,8,166,11,16,8,4,2,0,0,0,2,1,0,1,,415,2,13,430,616,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0467BAS00.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,467,C,1,0,C01,29,87,8,9,10,8,4,195,11,16,4,6,0,0,1,0,1,0,0,1,,390,1,24,415,616,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0467CON01.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,467,C,2,0,C02,25,80,2,24,18,4,9,197,5,25,4,5,1,0,0,0,4,0,0,0,,403,0,16,419,615,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0467CON02.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,468,B,1,0,B,12,90,5,17,8,4,5,99,2,10,5,2,0,0,0,0,3,4,0,0,,266,0,16,282,566,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0468BAS00.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,468,C,1,0,C01,27,120,11,15,5,5,4,95,11,8,3,2,0,1,1,0,5,3,0,1,,317,0,12,329,565,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0468CON01.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,468,C,2,0,C02,16,106,9,12,12,4,13,120,2,12,5,1,0,0,0,0,1,1,0,2,,316,0,8,324,565,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0468CON02.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,469,B,1,0,B,38,79,10,23,9,11,9,163,7,21,4,4,1,0,0,0,3,2,0,1,,385,1,11,397,646,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0469BAS00.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,469,C,1,0,C01,33,112,5,20,15,8,8,137,3,13,4,4,0,1,1,0,2,2,0,2,,370,0,21,391,646,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0469CON01.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,469,C,2,0,C02,31,103,4,13,12,4,6,147,7,13,5,3,0,0,0,0,5,1,0,1,,355,0,10,365,646,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0469CON02.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,B,1,0,B,35,118,10,32,10,7,10,165,3,10,3,2,0,0,0,0,4,4,0,0,,413,0,8,421,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470BAS00.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,C,1,0,C01,29,107,8,27,19,7,7,171,7,14,2,5,1,0,0,0,2,1,0,3,,410,0,14,424,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470CON01.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,C,2,0,C02,23,93,6,33,11,4,7,169,7,14,8,3,0,0,0,0,1,1,0,0,,380,0,9,389,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470CON02.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,C,3,0,C03,38,118,6,37,11,3,7,154,8,19,5,3,0,0,0,0,3,0,0,0,,412,0,12,424,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470CON03.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,C,4,0,C04,25,85,7,20,12,7,8,165,4,8,6,4,0,1,0,0,2,1,0,0,,355,0,16,371,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470CON04.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,C,5,0,C05,38,109,10,30,18,3,7,138,5,14,4,5,1,0,0,0,6,1,1,0,,390,0,16,406,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470CON05.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,C,6,0,C06,28,99,9,50,17,5,10,150,5,19,6,2,0,0,0,1,3,3,0,1,,408,0,6,414,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470CON06.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,C,7,0,C07,26,97,6,24,16,4,8,159,8,17,5,3,0,0,0,0,1,0,0,0,,374,0,8,382,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470CON07.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,C,8,0,C08,25,104,3,35,7,6,8,176,5,12,4,4,0,0,0,0,7,4,0,0,,400,0,12,412,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470CON08.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,C,9,0,C09,37,93,6,34,11,7,12,158,9,15,7,5,1,0,0,0,2,3,0,1,,401,0,15,416,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470CON09.jpg
1,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,470,C,10,0,C10,24,87,3,33,12,8,6,176,9,16,5,2,0,1,1,0,1,0,1,0,,385,0,14,399,743,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0470CON10.jpg
