uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
13064,2002,PRI,C. JULIO SANCHEZ BALLESTEROS
13064,2005,PAN,C. SERENO JIMENEZ BRAVO
13064,2008,MXH,C. VICTOR MANUEL CONSTANTINO CHAVEZ
13064,2011,PRI,C. MELCHOR JIMENEZ CRUZ
13064,NA,NA,C. PABLO CAMACHO J.
13065,1996,PRD,C. DOMITILO REYES JIMENEZ SANCHEZ
13065,1999,PRI,PROFR. CIRO AMANDO SANCHEZ ESTRADA
13065,2002,PRI,C. MIGUEL SANTOS SOTO
13065,2005,PT,C. ZACARIAS HERNANDEZ MENDOZA
13065,2008,MXH,C. MARCO AURELIO ESTRADA FLORES
13065,2011,PT,C. ZACARIAS HERNANDEZ MENDOZA
13065,NA,NA,C. PABLO SALINAS FLORES
13066,1996,PRD,DR. FERNANDO LUCIO GONZALEZ
13066,1999,PRI,ARQ. GERALDO JOSE GONZALEZ CRUZ
13066,2002,COALICIÓN,C. PEDRO JASSO DELGADILLO
13066,2005,PAN,C. GUILLERMO ANTONIO AVILA BAUTISTA
13066,2008,MXH,C. SYLVIA LOPEZ GONZALEZ
13066,2011,PNA,C. AMALIA VALENCIA LUCIO
13066,NA,NA,C. RAÚL VALENCIA MENESES
13067,1996,PRD,C. PEDRO PORRAS PEREZ
13067,1999,PRI,C. ENRIQUE MOTA BAUTISTA
13067,2002,PRD,C. DELFINO JESUS ALFARO SANTIAGO
13067,2005,PRD,C. MOISES CORNEJO BARRERA
13067,2008,MXH,C. CLEMENTE CORNEJO CERON
13067,2011,PAN,C. ASEL HERNANDEZ CERON
13067,NA,NA,C. FRANCISCO CONTRERAS L.
13068,1996,PRI,PROFR. JESUS CERVANTES REYES
13068,1999,PRI,PROFR. MIGUEL RODRIGUEZ ESCUDERO
13068,2002,PRI,C. LUCIO ESCUDERO PANDO
13068,2005,PRI,C. MOISES CARPIO ALARCON
13068,2008,PRI,C. CARLO MARIO RUIZ CERECEDO
13068,2011,PAN,C. AUSTREBERTO CARPIO ALARCON
13068,NA,NA,C. AUSTROBERTO CARPIO L.
13069,1996,PRI,C. FERNANDO ESCALANTE GUTIERREZ
13069,1999,PRI,C. JUAN NUÑEZ PEREA
13069,2002,PAN,C. ROBERTO PAREDES JIMENEZ
13069,2005,PRI,C. GABRIEL GARCIA ROJAS
13069,2008,MXH,C. MARCELINO ROJAS FLORES
13069,2011,PRI,C. JUAN NUÑEZ PEREA
13069,NA,NA,C. BRIGILDO AVILÉS MORENO
13070,1996,PRI,LIC. JORGE LOZANO HERNANDEZ
13070,1999,PRI,PROFR. ROSENDO CRUZ RUFINO
13070,2002,PRD,C. CUTBERTO CERON HERNANDEZ
13070,2005,PRI,C. ERNESTO VIVEROS OLGUIN
13070,2008,PRD,C. ROBERTO ESPARZA FLORES
13070,2011,PRI,C. JAIME MORENO CONTRERAS
13070,NA,NA,C. FEDERICO LUGO SERRANO
13071,1996,PRI,ING. ISRAEL MARTINEZ RIVERA
13071,1999,PRI,ING. BERNARDO REYES VELAZQUEZ
13071,2002,PRI,C. J. ELOY TREJO LOPEZ
13071,2005,PRD,C. FORTUNATO FRANCISCO CHAVEZ BARRERA
13071,2008,MXH,C. FLORENTINO VILLEDA OLGUIN
13071,2011,PRI,C. ISRAEL JIMENEZ RIVERA
13071,NA,NA,C. PABLO FRANCO VALENTE
13072,1996,PRI,C. FLAVIO CASTILLO JUAREZ
13072,1999,PRI,LIC. ALEJANDRO CASTILLO SANCHEZ
13072,2002,PAN,C. TOMAS JUAREZ RAMIREZ
13072,2005,PRI,C. FRANCISCO CASTAÑEDA CASTILLO
13072,2008,PRI,C. ALEJANDRO CASTILLO SANCHEZ
13072,2011,PAN,C. ARTURO RAMIREZ DAMIAN
13072,NA,NA,C. EVENCIO CASTILLO RIVERA
13073,1996,PRI,C. PONCIANO HERNANDEZ OLVERA
13073,1999,PRI,C. NEMORIO MEDINA HERNANDEZ
13073,2002,PRI,C. TEODORO LINARTE SANCHEZ
13073,2005,PRI,C. DESIDERIO BAUTISTA ISIDRO
13073,2008,PAN,C. ALEJANDRO BAUTISTA MEDINA
13073,2011,PAN,C. GABINO HERNANDEZ VITE
13073,NA,NA,C. TOBÍAS F. JUÁREZ
13074,1996,PRD,C. ANGEL PEREZ RENDON
13074,1999,PRD,LIC. FRANCISCO JAVIER PEREZ LUGO
13074,2002,PRI,C. PEDRO TOVAR CRUZ
13074,2005,PRD,C. MIGUEL ANGEL LOPEZ HERNANDEZ
13074,2008,PAN,C. JOSE ANTONIO GARCIA GARCIA
13074,2011,PT,C. MIGUEL ANGEL LOPEZ HERNANDEZ
13074,NA,NA,C. ELADIO CORNEJO L.
13075,1996,PAN,C. ALEJANDRO HERNANDEZ LEON
13075,1999,PAN,C. ALEJANDRO ROMERO BAUTISTA
13075,2002,PRI,C. CARLOS RUBEN RODRIGUEZ PACHECO
13075,2005,PVEM,C. ESTEBAN CRUZ FLORES
13075,2008,MXH,C. GASTON VALDESPINO AVILA
13075,2011,PRI,C. RAYMUNDO ARRIAGA CEA
13075,NA,NA,C. FELIPE GUTIÉRREZ SERRANO
13076,1996,PRD,C. RICARDO RAUL BAPTISTA GONZALEZ
13076,1999,PRI,LIC. JOSE GUADALUPE RODRIGUEZ CRUZ
13076,2002,PAN,C. ISIDRO ROMERO ALCANTARA
13076,2005,PRI,C. JUAN MANUEL CARDENAS OVIEDO
13076,2008,MXH,C. RODOLFO PAREDES CARBAJAL
13076,2011,PRI,C. JAIME JACOBO ALLENDE GONZALEZ
13076,NA,NA,C. FERNANDO MOCTEZUMA G.
13077,1996,PRI,DR. JORGE JESUS BERGANZA LINARES
13077,1999,PAN,C. JUAN GOMEZ MARTINEZ
13077,2002,PRI,C. MARIO MACIAS MUÑOZ
13077,2005,PRD,C. RICARDO BRAVO DELGADILLO
13077,2008,MXH,C. CESAREO JORGE MARQUEZ ALVARADO
13077,2011,PAN,C. JULIO CESAR SOTO MARQUEZ
13077,NA,NA,C. ROBERTO VALDESPINO C.
13078,1996,PRI,LIC. RAFAEL MANUEL OLVERA
13078,1999,PRI,PROFR. DIEGO BAUTISTA SANCHEZ
13078,2002,PRI,C. DAGOBERTO PEREZ SILVA
13078,2005,PAN,C. PRISCO MANUEL GUTIERREZ
13078,2008,PRD,C. MARTIN HERNANDEZ BAUTISTA
13078,2011,PRI,C. PEDRO BUSTOS HINOJOSA
13078,NA,NA,C. PEDRO BUSTOS RIVERA
13079,1996,PRI,LIC. REYNALDO PEREZ SONI
13079,1999,PRI,C. ANGEL BALTAZAR PEREZ PEREZ
13079,2002,PRI,C. MOISES PEREZ SIERRA
13079,2005,PVEM,C. BALTAZAR TORRES VILLEGAS
13079,2008,PRI,C. ANGEL BALTAZAR PEREZ PEREZ
13079,2011,PT,C. BALTAZAR SONI GUILLERMO
13079,NA,NA,C. MANUEL JUÁREZ HDEZ
13080,1996,PRI,ING. HIPOLITO HERNANDEZ CASTILLO
13080,1999,PT,C. REY MARTINEZ HERNANDEZ
13080,2002,PRI,C. JUAN RAMIREZ HERNANDEZ
13080,2005,PAN,C. MARIO CORTES BAUTISTA
13080,2008,MXH,C. CESAR HERRERA LARA
13080,2011,PRD,C. PERFECTO HERNANDEZ BAUTISTA
13080,NA,NA,C. JOEL RODRÍGUEZ C.
13081,1996,PRI,ING. VICENTE SATURNINO SANROMAN SOTO
13081,1999,PRI,ING. HECTOR MANUEL RIVERA GONZALEZ
13081,2002,PAN,C. JOSE AMBROSIO LOPEZ PELCASTRE
13081,2005,PAN,C. EDGAR ROSALES GARCIA
13081,2008,MXH,C. DELDELQUER OLIVARES MERCADO
13081,2011,PRI,C. JULIO CESAR HERNANDEZ JIMENEZ
13081,NA,NA,C. JESÚS RIVERA MORALES
13082,1996,PRI,LIC. JOSE ALBERTO NARVAEZ GOMEZ
13082,1999,PRI,C. SAUL PEREZ PEREZ
13082,2002,PRI,C. GUILEBALDO RECINAS GARCIA
13082,2005,PAN,C. FERNANDO PEREZ CERON
13082,2008,MXH,C. OMAR GOMEZ PINEDA
13082,2011,PRI,C. MARIANO ESCORCIA GOMEZ
13082,NA,NA,C. ERNESTO PASTEN VÁZQUEZ
13083,1996,PRI,C. JOSE LAZARO LOPEZ ALARCON
13083,1999,PRI,C. LAZARO VERA JIMENEZ
13083,2002,PRI,C. GELACIO RAMIREZ ROLDAN
13083,2005,PRI,C. VICENTE SUAREZ HERNANDEZ
13083,2008,PRI,C. GUILLERMO NICOLAS MARTINEZ SANCHEZ
13083,2011,PRI,C. SELENE PEÑA AVILA
13083,NA,NA,C. ARNULFO AVILA HERNÁNDEZ
13084,1996,PRI,ING. EMILIO RANGEL TREJO
13084,1999,PRI,C.P. JORGE RAUL PREISSER GODINEZ
13084,2002,PAN,PROFRA. ROSALIA GOMEZ ROSAS
13084,2005,PRI,C. EUSEBIO AGUILAR FRANCISCO
13084,2008,CM,C. RUBEN COVARRUBIAS REYNOSO
13084,2011,PRI,C. CARLOS TEODORO ORTIZ RODRIGUEZ
13084,NA,NA,C. ARMANDO MARTÍNEZ GÓMEZ
