CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,NVA _ALIANZA,MORENA,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,875,C01,110,93,19,3,3,5,21,0,0,0,0,0,254,7,261,384,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0875C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,876,B ,175,115,64,3,13,10,30,1,1,0,0,0,412,18,430,689,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0876B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,876,C01,170,113,64,4,8,10,38,0,0,0,0,0,407,15,422,688,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0876C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,877,B ,155,85,34,0,14,14,34,0,0,0,0,1,336,19,356,585,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0877B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,877,C01,158,83,38,4,7,14,22,1,1,0,0,1,328,14,343,584,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0877C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,882,B ,149,92,39,0,7,6,31,0,0,0,0,0,324,16,340,539,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0882B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,882,C01,117,108,39,1,8,6,34,1,0,0,0,0,314,12,326,538,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0882C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,883,B ,148,114,39,4,8,6,40,0,0,0,0,0,359,10,369,672,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0883B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,884,B ,206,179,58,2,15,9,36,3,1,1,0,2,510,15,527,732,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0884B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,885,B ,160,114,56,3,7,5,16,0,0,0,0,0,361,9,370,560,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0885B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,885,C01,145,117,61,2,14,3,25,0,0,0,0,0,367,12,379,560,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0885C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,886,B ,159,140,40,6,11,11,33,0,0,0,0,0,400,16,416,681,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0886B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,887,B ,167,97,46,2,7,8,21,1,2,0,0,0,351,14,365,593,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0887B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,887,C01,173,120,32,2,9,3,33,0,1,0,0,0,373,4,377,592,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0887C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,888,B ,141,80,62,3,6,10,17,0,0,3,0,0,322,10,332,500,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0888B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,888,C01,134,91,43,6,11,10,27,0,0,0,0,1,322,10,333,499,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0888C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,889,B ,174,138,51,4,12,12,45,0,0,0,1,1,437,18,456,679,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0889B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,890,B ,125,92,32,1,8,2,21,1,1,0,0,0,283,5,288,413,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0890B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,890,C01,125,81,32,5,7,4,18,0,1,0,0,0,273,6,279,413,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0890C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,891,B ,87,68,25,1,7,6,16,0,1,1,0,1,212,9,222,394,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0891B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,891,C01,94,57,29,4,6,5,19,1,1,0,1,2,217,9,228,394,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0891C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,892,B ,91,100,40,1,3,3,26,7,0,0,0,3,271,6,280,449,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0892B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,893,B ,176,61,28,0,1,2,19,1,0,1,0,0,289,4,293,302,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0893B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,893,S01,233,262,228,4,13,24,66,4,0,0,0,0,834,22,856,0,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0893S00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,894,B ,176,149,58,3,4,10,29,0,0,0,0,2,429,12,443,675,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0894B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,895,B ,95,71,41,1,6,9,12,0,0,0,0,0,235,9,244,454,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0895B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,895,C01,113,65,33,9,3,5,17,1,0,0,0,0,246,10,256,454,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0895C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,896,B ,142,72,49,4,3,12,13,1,1,0,0,0,297,6,303,474,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0896B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,896,C01,115,95,33,0,2,5,26,1,0,1,0,0,278,4,282,473,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0896C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,897,B ,134,104,44,5,10,0,28,2,0,0,0,0,327,11,338,718,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0897B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,897,C01,181,89,40,1,8,13,33,2,0,0,0,0,367,14,381,718,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0897C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,898,B ,174,74,51,0,6,7,21,1,1,0,1,0,336,13,349,716,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0898B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,898,C01,179,88,53,5,11,7,28,0,0,0,0,0,371,14,385,715,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0898C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,899,B ,125,73,19,3,15,5,38,0,0,0,0,0,278,23,301,504,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0899B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,899,C01,129,67,37,1,7,10,23,1,1,0,0,1,276,18,295,504,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0899C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,900,B ,141,86,47,2,10,7,16,1,0,0,0,0,310,9,319,554,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0900B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,900,C01,140,72,42,3,11,5,35,0,0,0,0,3,308,9,320,553,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0900C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,900,C02,131,92,44,1,13,10,19,0,0,0,0,0,310,18,328,553,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0900C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,901,B ,143,85,26,3,6,8,22,0,0,0,0,0,293,11,304,489,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0901B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,901,C01,134,92,27,0,5,4,18,0,0,2,0,0,282,14,296,488,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0901C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,902,B ,169,123,62,4,7,9,30,0,1,0,0,0,405,15,420,705,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0902B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,902,C01,204,135,43,2,6,10,28,0,0,0,0,0,428,10,438,704,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0902C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,903,B ,107,87,41,5,4,13,23,0,0,1,0,0,281,16,297,432,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0903B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,903,C01,89,67,38,6,10,9,20,1,0,0,0,1,240,12,253,431,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0903C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,904,B ,129,141,44,3,3,3,26,1,1,0,0,0,351,14,365,530,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0904B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,904,C01,160,127,38,7,5,7,12,1,0,1,0,1,358,11,370,529,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0904C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,905,B ,135,98,51,1,7,6,29,1,0,1,0,0,329,11,340,575,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0905B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,906,B ,152,120,50,3,7,8,21,0,0,0,0,0,361,14,375,556,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0906B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,907,B ,195,172,67,5,19,4,33,0,0,0,0,0,495,14,509,734,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0907B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,908,B ,77,107,37,2,4,4,11,0,0,0,1,3,243,2,248,391,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0908B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,908,C01,80,109,26,2,7,1,14,0,0,1,0,1,240,8,249,390,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0908C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,909,B ,170,191,60,3,4,3,16,30,1,0,0,2,478,22,502,671,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0909B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,909,C01,144,180,56,6,7,6,23,2,0,0,0,0,424,23,447,670,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0909C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,910,B ,126,67,34,4,4,13,20,2,0,0,0,4,270,7,281,511,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0910B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,910,C01,139,71,40,3,5,9,17,0,0,0,0,1,284,7,292,511,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0910C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,910,C02,126,84,27,4,6,5,24,0,0,0,0,2,276,6,284,511,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0910C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,911,B ,168,94,41,3,12,9,23,1,0,0,0,0,351,15,366,657,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0911B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,911,C01,136,84,34,4,23,8,32,6,0,0,0,0,327,14,341,656,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0911C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,911,C02,139,109,48,3,13,5,42,0,0,0,0,0,359,8,367,656,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0911C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,B ,157,74,44,2,14,10,26,1,0,0,0,0,328,14,342,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0918B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,C01,127,82,32,2,9,11,29,1,1,1,0,1,295,6,302,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0918C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,C02,128,60,28,1,5,13,24,0,0,0,0,0,259,13,272,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0918C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,C03,131,89,34,4,9,5,37,0,0,0,0,1,309,14,324,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0918C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,B ,160,87,54,3,7,9,22,1,0,0,0,0,343,15,358,686,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0919B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,C01,170,85,41,4,9,6,36,1,0,0,0,0,352,2,354,685,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0919C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,C02,154,96,52,3,10,10,29,0,0,0,0,0,354,20,374,685,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0919C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,920,B ,165,113,32,6,7,7,15,0,0,0,5,0,350,14,364,591,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0920B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,920,C01,151,97,39,3,6,7,24,0,1,2,0,0,330,13,343,591,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0920C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,921,B ,115,114,42,4,5,1,9,2,0,0,0,0,292,6,298,534,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0921B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,921,C01,125,106,41,3,2,4,17,0,0,0,0,0,298,11,309,534,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0921C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,B ,136,90,39,4,2,16,23,0,0,0,0,0,310,6,316,575,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0922B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,C01,120,105,43,1,11,1,15,107,102,102,92,0,699,9,708,574,GRUPO DE RECUENTO,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0922C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,C02,113,89,45,7,10,9,23,0,1,0,0,0,297,11,308,574,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0922C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,923,B ,164,122,57,4,13,14,39,0,0,0,0,0,413,20,433,720,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0923B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,923,C01,155,115,48,4,8,6,44,0,0,0,0,0,380,19,399,719,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0923C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,924,B ,116,77,40,0,8,8,20,1,0,0,0,0,270,12,282,438,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0924B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,924,C01,103,80,34,2,6,1,30,1,1,0,0,0,258,7,265,437,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0924C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,925,B ,152,81,46,3,8,7,22,0,0,0,0,0,319,16,335,549,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0925B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,925,C01,148,97,38,0,8,12,17,0,0,0,0,1,320,13,334,548,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0925C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,926,B ,185,140,77,5,13,6,38,1,0,0,0,0,465,21,486,723,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0926B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,927,B ,156,92,39,1,7,8,23,0,1,0,1,3,328,10,341,557,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0927B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,928,B ,150,101,35,1,7,9,32,1,0,2,1,1,339,23,363,584,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0928B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,928,C01,175,109,51,4,21,7,26,0,0,0,0,0,393,4,397,583,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0928C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,B ,104,73,35,6,6,9,36,0,0,0,0,0,269,15,284,638,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0930B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,C01,110,106,36,5,12,1,28,0,0,0,0,0,298,13,311,637,GRUPO DE RECUENTO,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0930C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,C02,112,59,34,5,2,6,31,2,2,0,0,1,253,11,265,637,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0930C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,931,B ,104,93,31,7,6,7,33,1,0,0,0,3,282,7,292,722,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0931B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,931,C01,139,162,36,5,12,1,0,1,0,0,0,0,356,13,369,722,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0931C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,B ,134,72,47,3,9,8,26,0,0,0,0,0,299,0,299,696,GRUPO DE RECUENTO,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0932B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,C01,129,78,71,8,12,6,28,1,0,0,0,5,333,8,346,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0932C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,C02,125,104,43,2,9,22,22,2,2,2,0,0,333,16,349,696,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0932C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,C03,132,64,55,0,10,15,35,0,0,0,0,0,311,16,327,695,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0932C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,B ,126,162,78,2,2,3,13,1,0,1,0,1,388,30,419,695,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0933B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,C01,149,161,55,1,9,2,25,0,0,1,0,2,403,16,421,694,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0933C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,C02,142,163,72,2,3,7,14,3,1,1,0,6,408,9,423,694,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0933C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,C03,121,177,51,2,4,3,17,2,1,1,0,1,379,22,402,694,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0933C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,B ,167,92,36,1,11,6,28,10,0,0,0,1,351,5,357,686,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0934B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C01,170,96,39,0,5,11,39,2,0,0,0,2,362,8,372,686,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0934C01.jpg
