CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA ,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANZA,MORENA,ES,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,435,B,121,,85,,6,,,,,0,0,,,,,,,,,,,,,,,0,212,16,228,384,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,435,C01,127,,86,,4,,,,,1,0,,,,,,,,,,,,,,,0,218,12,230,383,Acta casilla,,,
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,435,E01,57,,57,,1,,,,,0,1,,,,,,,,,,,,,,,0,116,7,123,208,Acta casilla,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,612,B,164,,114,,46,,,,,6,12,,,,,,,,,,,,,,,0,342,11,353,598,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0612B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,612,C01,165,,117,,56,,,,,9,5,,,,,,,,,,,,,,,0,352,15,367,598,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,612,C02,184,,112,,51,,,,,6,8,,,,,,,,,,,,,,,0,361,12,373,598,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0612C2.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,613,B,193,,99,,76,,,,,10,12,,,,,,,,,,,,,,,0,390,14,404,666,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0613B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,613,C01,199,,94,,52,,,,,13,12,,,,,,,,,,,,,,,0,370,11,381,666,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0613C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,614,B,146,,148,,95,,,,,14,7,,,,,,,,,,,,,,,0,410,6,416,702,Acta casilla,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,614,C01,171,,150,,75,,,,,19,11,,,,,,,,,,,,,,,0,426,7,433,702,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0614C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,615,B,167,,119,,43,,,,,8,1,,,,,,,,,,,,,,,0,338,10,348,563,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0615B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,615,C01,173,,107,,41,,,,,7,6,,,,,,,,,,,,,,,0,334,4,338,563,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0615C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,616,B,146,,108,,37,,,,,7,1,,,,,,,,,,,,,,,0,299,9,308,478,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0616B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,616,C01,135,,107,,40,,,,,5,3,,,,,,,,,,,,,,,0,290,12,302,477,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0616C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,616,SMR01,17,,15,,6,,,,,1,0,,,,,,,,,,,,,,,0,39,2,41,0,Acta casilla,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,617,B,125,,71,,73,,,,,13,3,,,,,,,,,,,,,,,0,285,3,288,438,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,617,C01,121,,102,,55,,,,,10,6,,,,,,,,,,,,,,,0,294,5,299,438,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0617C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,618,B,139,,106,,37,,,,,7,6,,,,,,,,,,,,,,,0,295,6,301,475,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,618,C01,155,,76,,45,,,,,13,6,,,,,,,,,,,,,,,0,295,6,301,474,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0618C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,619,B,192,,134,,75,,,,,7,4,,,,,,,,,,,,,,,0,412,6,418,679,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0619B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,619,C01,192,,134,,75,,,,,7,4,,,,,,,,,,,,,,,0,412,6,418,679,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0619C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,620,B,120,,96,,48,,,,,4,2,,,,,,,,,,,,,,,0,270,8,278,506,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0620B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,620,C01,149,,76,,39,,,,,6,5,,,,,,,,,,,,,,,0,275,6,281,505,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0620C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,620,C02,146,,77,,35,,,,,6,3,,,,,,,,,,,,,,,0,267,6,273,505,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0620C2.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,621,B,193,,134,,50,,,,,16,5,,,,,,,,,,,,,,,1,398,7,406,720,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0621B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,621,C01,194,,155,,40,,,,,19,8,,,,,,,,,,,,,,,0,416,9,425,719,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0621C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,621,C02,172,,153,,31,,,,,12,10,,,,,,,,,,,,,,,0,378,7,385,719,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0621C2.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,622,B,184,,139,,21,,,,,12,3,,,,,,,,,,,,,,,0,359,20,379,578,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0622B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,623,B,38,,45,,6,,,,,3,3,,,,,,,,,,,,,,,0,95,0,95,136,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0623B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,624,B,170,,72,,16,,,,,7,7,,,,,,,,,,,,,,,0,272,11,283,469,Acta casilla,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,624,C01,163,,78,,21,,,,,6,8,,,,,,,,,,,,,,,0,276,14,290,469,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0624C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,625,B,198,,127,,17,,,,,9,2,,,,,,,,,,,,,,,0,353,17,370,584,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_065B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,625,C01,239,,86,,19,,,,,9,2,,,,,,,,,,,,,,,0,355,17,372,583,Acta casilla,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,626,B,130,,101,,19,,,,,15,0,,,,,,,,,,,,,,,7,265,6,278,416,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,627,B,162,,119,,16,,,,,12,2,,,,,,,,,,,,,,,0,311,10,321,470,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0627B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,628,B,137,,140,,7,,,,,70,1,,,,,,,,,,,,,,,0,355,9,364,581,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0628B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,628,C01,143,,148,,5,,,,,68,5,,,,,,,,,,,,,,,0,369,5,374,581,Acta casilla,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,629,B,136,,155,,7,,,,,64,5,,,,,,,,,,,,,,,0,367,19,386,575,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0629B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,629,C01,161,,145,,8,,,,,45,2,,,,,,,,,,,,,,,0,361,10,371,575,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0629C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,630,B,143,,227,,11,,,,,4,12,,,,,,,,,,,,,,,0,397,14,411,574,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,630,C01,151,,206,,10,,,,,3,13,,,,,,,,,,,,,,,0,383,14,397,574,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,630,C02,150,,207,,9,,,,,2,17,,,,,,,,,,,,,,,0,385,14,399,574,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0630C2.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,631,B,163,,109,,10,,,,,4,6,,,,,,,,,,,,,,,0,292,14,306,467,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0631B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,632,B,151,,73,,6,,,,,9,3,,,,,,,,,,,,,,,0,242,10,252,445,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0632B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,632,C01,130,,73,,10,,,,,7,5,,,,,,,,,,,,,,,0,225,8,233,445,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0632C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,633,B,158,,61,,16,,,,,8,1,,,,,,,,,,,,,,,0,244,8,252,466,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0633B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,633,C01,144,,38,,11,,,,,9,0,,,,,,,,,,,,,,,0,202,16,218,466,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0633C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,634,B,151,,65,,23,,,,,3,4,,,,,,,,,,,,,,,0,246,14,260,577,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0634B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,634,C01,142,,94,,29,,,,,4,7,,,,,,,,,,,,,,,0,276,12,288,577,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0634C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,635,B,124,,134,,15,,,,,5,5,,,,,,,,,,,,,,,0,283,23,306,586,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0635B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,635,C01,130,,147,,12,,,,,3,5,,,,,,,,,,,,,,,0,297,16,313,585,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,636,B,151,,150,,23,,,,,6,14,,,,,,,,,,,,,,,0,344,24,368,638,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0636B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,636,C01,187,,128,,16,,,,,11,15,,,,,,,,,,,,,,,0,357,25,382,637,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0636C1.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,636,C02,198,,115,,21,,,,,6,20,,,,,,,,,,,,,,,0,360,12,372,637,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,637,B,130,,70,,37,,,,,4,17,,,,,,,,,,,,,,,0,258,8,266,374,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0637B.pdf
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,637,E01,28,,4,,8,,,,,0,0,,,,,,,,,,,,,,,0,40,2,42,65,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUADALUPE VICTORIA/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUADALUPE VICTORIA_AEC_AYU_0637E1.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,638,B,198,,,167,3,3,,,,0,,,,,,,,,,,,,,,,0,371,7,378,508,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0638B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,638,C01,204,,,154,3,3,,,,1,,,,,,,,,,,,,,,,1,365,6,372,508,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0638C1.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,638,C02,186,,,197,4,1,,,,1,,,,,,,,,,,,,,,,0,389,5,394,507,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0638C2.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,638,SMR01,33,,,47,0,1,,,,0,,,,,,,,,,,,,,,,0,81,1,82,0,Acta casilla,,,
1,10,DURANGO,8,EL ORO,9,GUANACEVI,639,B,260,,,217,13,3,,,,0,,,,,,,,,,,,,,,,0,493,12,505,686,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0639B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,640,B,20,,,70,1,1,,,,0,,,,,,,,,,,,,,,,0,92,5,97,178,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0640B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,641,B,41,,,52,0,0,,,,0,,,,,,,,,,,,,,,,0,93,5,98,131,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0641B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,641,E01,17,,,62,0,0,,,,0,,,,,,,,,,,,,,,,0,79,2,81,112,Grupo de Recuento,,,
1,10,DURANGO,8,EL ORO,9,GUANACEVI,642,B,47,,,53,0,0,,,,0,,,,,,,,,,,,,,,,0,100,2,102,130,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0642B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,642,E01,21,,,82,1,0,,,,0,,,,,,,,,,,,,,,,0,104,0,104,125,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0642E1.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,643,B,16,,,116,1,0,,,,1,,,,,,,,,,,,,,,,0,134,2,136,192,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0643B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,644,B,8,,,102,0,1,,,,0,,,,,,,,,,,,,,,,0,111,3,114,199,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0644B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,644,E01,21,,,51,0,0,,,,0,,,,,,,,,,,,,,,,0,72,1,73,84,Grupo de Recuento,,,
1,10,DURANGO,8,EL ORO,9,GUANACEVI,644,E02,50,,,135,1,0,,,,0,,,,,,,,,,,,,,,,0,186,5,191,192,Grupo de Recuento,,,
1,10,DURANGO,8,EL ORO,9,GUANACEVI,645,B,32,,,59,2,1,,,,0,,,,,,,,,,,,,,,,0,94,2,96,124,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0645B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,646,B,54,,,40,2,1,,,,1,,,,,,,,,,,,,,,,0,98,6,104,138,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0646B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,649,B,103,,,75,0,2,,,,0,,,,,,,,,,,,,,,,0,180,4,184,256,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0649B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,651,B,80,,,64,0,0,,,,0,,,,,,,,,,,,,,,,0,144,8,152,192,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0651B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,653,B,83,,,58,1,0,,,,0,,,,,,,,,,,,,,,,0,142,1,143,175,Acta casilla,,,
1,10,DURANGO,8,EL ORO,9,GUANACEVI,654,B,132,,,405,3,2,,,,0,,,,,,,,,,,,,,,,0,542,12,554,704,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0654B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,655,B,33,,,172,1,1,,,,0,,,,,,,,,,,,,,,,0,207,4,211,283,Grupo de Recuento,,,
1,10,DURANGO,8,EL ORO,9,GUANACEVI,656,B,96,,,163,2,1,,,,0,,,,,,,,,,,,,,,,0,262,9,271,341,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0656B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,657,B,70,,,19,1,0,,,,0,,,,,,,,,,,,,,,,0,90,1,91,112,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0657B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,658,B,65,,,81,2,1,,,,0,,,,,,,,,,,,,,,,0,149,2,151,187,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0658B.pdf
1,10,DURANGO,8,EL ORO,9,GUANACEVI,659,B,108,,,85,2,6,,,,0,,,,,,,,,,,,,,,,0,201,6,207,298,Grupo de Recuento,,,
1,10,DURANGO,8,EL ORO,9,GUANACEVI,661,B,179,,,174,3,2,,,,0,,,,,,,,,,,,,,,,0,358,11,369,589,Grupo de Recuento,,,
1,10,DURANGO,8,EL ORO,9,GUANACEVI,662,B,89,,,57,0,2,,,,0,,,,,,,,,,,,,,,,0,148,9,157,231,Grupo de Recuento,,,
1,10,DURANGO,8,EL ORO,9,GUANACEVI,663,B,90,,,67,2,1,,,,0,,,,,,,,,,,,,,,,0,160,5,165,237,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_AYU_0663B.pdf
1,10,DURANGO,9,MAPIMI,10,HIDALGO,664,B,157,216,,,1,,,,,0,,,,,,,,,,,,,,,,0,374,5,379,511,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/HIDALGO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/HIDALGO_AEC_AYU_0664B.pdf
1,10,DURANGO,9,MAPIMI,10,HIDALGO,666,B,115,109,,,0,,,,,0,,,,,,,,,,,,,,,,0,224,4,228,317,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/HIDALGO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/HIDALGO_AEC_AYU_0666B.pdf
1,10,DURANGO,9,MAPIMI,10,HIDALGO,667,B,186,76,,,24,,,,,0,,,,,,,,,,,,,,,,0,286,4,290,388,Grupo de Recuento,,,
