CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,6,,4,CUAUHTEMOC,122,B,1,0,B,60,112,4,2,12,4,24,56,2,0,2,0,0,0,0,,60,,,338,0,10,348,540,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,122,C,1,0,C01,70,97,3,4,7,9,33,51,2,2,1,3,0,0,0,,61,,,343,0,13,356,540,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,123,B,1,0,B,115,119,7,3,17,7,28,64,3,1,1,2,1,0,0,,77,,,445,0,25,470,715,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,123,C,1,0,C01,106,107,1,5,4,6,29,79,2,2,2,0,0,0,1,,77,,,421,0,23,444,714,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,124,B,1,0,B,75,115,5,5,8,10,14,56,2,1,4,1,0,0,1,,50,,,347,0,12,359,561,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,124,C,1,0,C01,88,130,5,3,12,3,29,64,4,2,0,3,1,0,0,,50,,,394,0,5,399,560,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,124,C,2,0,C02,92,106,7,3,6,11,25,44,1,2,6,3,0,0,0,,54,,,360,0,4,364,560,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,125,B,1,0,B,99,104,5,3,11,6,41,69,0,1,2,4,0,0,1,,23,,,369,0,10,379,606,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,125,C,1,0,C01,114,111,6,4,13,13,35,61,2,2,1,1,1,0,0,,38,,,402,0,12,414,606,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,125,E,1,0,E01,26,34,0,3,6,3,4,35,0,1,0,2,1,0,0,,7,,,122,0,6,128,177,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,126,B,1,0,B,94,69,7,2,6,12,27,74,3,0,0,1,1,0,0,,23,,,319,0,11,330,541,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,126,C,1,0,C01,83,68,8,3,23,7,25,85,5,2,0,3,3,0,0,,21,,,336,0,15,351,540,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,126,C,2,0,C02,84,77,5,3,18,4,29,73,4,5,1,2,1,0,0,,31,,,337,0,16,353,540,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,127,B,1,0,B,84,92,2,8,10,8,42,75,3,1,0,3,1,0,0,,29,,,358,0,12,370,576,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,127,C,1,0,C01,116,92,6,4,11,6,49,78,1,0,0,0,0,0,0,,21,,,384,0,9,393,575,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,128,B,1,0,B,90,81,5,3,13,8,19,47,5,2,1,3,1,0,0,,23,,,301,0,2,303,426,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,128,C,1,0,C01,74,67,6,1,11,6,27,54,6,1,2,0,0,0,1,,32,,,288,0,17,305,426,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,129,B,1,0,B,101,72,8,3,8,6,24,65,2,2,2,1,1,0,3,,24,,,322,0,7,329,483,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,129,C,1,0,C01,81,79,5,1,12,13,24,68,2,2,2,1,1,0,0,,24,,,315,0,18,333,482,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,130,B,1,0,B,83,88,4,4,14,12,29,78,2,3,3,0,3,0,1,,22,,,346,0,10,356,501,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,130,C,1,0,C01,83,110,6,6,12,3,17,71,2,2,1,1,0,0,1,,21,,,336,0,11,347,501,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,131,B,1,0,B,112,54,3,3,8,6,26,43,2,1,1,1,1,0,0,,9,,,270,0,11,281,437,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,131,C,1,0,C01,107,63,5,6,2,5,41,27,2,3,1,0,1,0,0,,11,,,274,0,6,280,437,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,131,E,1,0,E01,41,110,2,4,10,11,49,36,3,0,2,1,1,0,0,,15,,,285,0,22,307,489,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,132,B,1,0,B,104,145,7,5,4,6,25,42,3,1,2,1,0,0,0,,31,,,376,0,13,389,517,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,132,C,1,0,C01,94,103,5,2,5,9,19,56,4,2,0,2,0,0,0,,28,,,329,0,13,342,517,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,132,C,2,0,C02,82,115,4,2,10,4,20,69,0,1,3,0,0,1,0,,27,,,338,0,11,349,516,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,133,B,1,0,B,124,151,8,4,29,6,29,53,2,2,0,7,1,1,0,,15,,,432,0,14,446,730,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,133,E,1,0,E01,27,35,0,1,2,1,16,8,1,0,0,0,1,0,2,,4,,,98,0,5,103,136,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,134,B,1,0,B,77,80,4,8,8,5,51,77,2,2,0,2,2,1,0,,27,,,346,0,11,357,566,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,134,C,1,0,C01,59,89,3,8,7,9,58,75,4,2,0,4,2,2,0,,27,,,349,0,9,358,566,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,134,C,2,0,C02,93,81,8,6,9,9,55,65,4,1,0,4,3,0,0,,21,,,359,0,15,374,566,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,135,B,1,0,B,64,83,6,4,6,6,25,74,5,3,1,4,1,0,1,,16,,,299,0,21,320,508,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,135,C,1,0,C01,91,64,4,2,12,8,27,76,3,0,3,2,1,0,1,,20,,,314,0,13,327,508,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,135,E,1,0,E01,60,109,7,2,14,16,25,95,5,0,0,1,1,0,1,,18,,,354,0,16,370,502,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,136,B,1,0,B,90,72,8,7,9,4,33,62,3,1,2,0,1,0,2,,18,,,312,0,9,321,492,Acta Levantada en Consejo,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,137,B,1,0,B,77,64,3,1,12,2,28,38,0,2,2,1,0,0,0,,79,,,309,0,30,339,517,Acta de Casilla,,,
5,6,COLIMA,6,,4,CUAUHTEMOC,137,C,1,0,C01,54,74,3,3,8,4,15,57,3,1,3,2,1,0,1,,108,,,337,0,14,351,516,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,138,B,1,0,B,32,74,4,32,19,46,34,171,3,0,5,1,2,0,0,,,,,423,0,12,435,724,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,138,C,1,0,C01,46,75,8,23,23,41,26,139,7,1,9,5,3,0,1,,,,,407,0,20,427,724,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,138,C,2,0,C02,55,75,5,23,18,43,22,141,6,1,0,4,4,0,0,,,,,397,1,16,414,724,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,138,C,3,0,C03,28,83,4,21,25,27,27,149,3,0,5,2,1,0,3,,,,,378,0,17,395,724,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,138,C,4,0,C04,42,68,6,25,26,37,35,147,8,0,0,1,3,0,1,,,,,399,0,11,410,724,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,138,C,5,0,C05,33,73,7,25,22,46,34,119,4,0,4,6,0,0,2,,,,,375,0,20,395,723,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,138,E,1,0,E01,49,80,11,24,12,48,33,172,1,1,3,5,5,0,0,,,,,444,1,14,459,717,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,138,E,1,1,E01C01,50,71,7,19,14,62,36,140,3,0,3,1,1,0,3,,,,,410,1,17,428,717,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,138,E,1,2,E01C02,41,88,13,20,17,41,33,136,8,0,5,4,1,0,0,,,,,407,0,21,428,717,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,B,1,0,B,46,66,5,26,14,44,47,183,2,0,4,4,0,0,0,,,,,441,0,18,459,731,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,C,1,0,C01,74,66,5,26,23,45,39,174,6,1,3,2,0,0,0,,,,,464,1,9,474,731,Grupo de Recuento,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,C,2,0,C02,47,60,3,18,22,34,38,204,7,0,1,2,2,0,1,,,,,439,0,17,456,731,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,C,3,0,C03,48,64,4,20,18,49,44,202,4,0,4,2,1,0,0,,,,,460,0,15,475,730,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,C,4,0,C04,51,84,11,27,22,45,41,191,6,2,2,5,3,0,2,,,,,492,0,16,508,730,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,C,5,0,C05,54,81,9,17,16,47,37,189,7,0,6,2,1,0,0,,,,,466,1,15,482,730,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,C,6,0,C06,45,75,5,28,13,61,37,180,4,2,1,2,0,0,0,,,,,453,0,12,465,730,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,C,7,0,C07,42,69,5,21,26,45,45,179,7,1,2,6,2,0,1,,,,,451,0,12,463,730,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,E,1,0,E01,44,78,7,27,19,42,47,124,6,4,4,2,1,0,2,,,,,407,0,16,423,609,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,E,1,1,E01C01,43,63,1,13,18,45,41,141,5,1,2,1,1,0,0,,,,,375,0,10,385,609,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,E,1,2,E01C02,43,63,6,23,12,44,47,134,4,0,2,2,1,0,0,,,,,381,1,14,396,609,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,E,1,3,E01C03,64,65,3,29,17,40,49,134,4,0,2,2,0,0,1,,,,,410,2,6,418,609,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,139,E,1,4,E01C04,62,74,6,23,18,45,51,129,3,2,3,4,1,0,0,,,,,421,2,10,433,608,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,140,B,1,0,B,47,81,7,23,25,46,38,136,4,1,6,2,1,1,0,,,,,418,1,26,445,712,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,140,C,1,0,C01,56,70,6,13,21,44,51,137,7,1,5,2,3,1,1,,,,,418,0,23,441,712,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,140,C,2,0,C02,50,73,6,23,20,49,34,165,3,0,2,1,1,0,2,,,,,429,1,12,442,712,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,140,C,3,0,C03,55,85,6,22,17,57,36,141,3,1,4,2,0,0,1,,,,,430,0,15,445,712,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,140,C,4,0,C04,47,111,6,20,14,62,36,137,2,0,1,5,1,0,0,,,,,442,0,20,462,712,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,140,C,5,0,C05,52,86,8,17,17,59,41,142,4,3,2,1,2,0,2,,,,,436,1,15,452,711,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,141,B,1,0,B,54,71,0,18,13,49,39,136,2,2,4,5,0,0,0,,,,,393,0,9,402,586,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,141,C,1,0,C01,61,81,3,18,13,44,45,157,6,1,2,3,0,0,0,,,,,434,0,7,441,585,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,142,B,1,0,B,26,59,3,8,10,47,23,86,0,0,2,4,1,0,0,,,,,269,0,16,285,435,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,142,C,1,0,C01,32,71,3,22,11,21,23,88,3,1,3,1,2,0,1,,,,,282,0,14,296,435,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,143,B,1,0,B,35,102,9,33,15,41,37,127,9,1,3,4,0,0,0,,,,,416,0,11,427,638,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,143,C,1,0,C01,38,65,2,24,22,56,18,156,7,0,7,3,1,0,1,,,,,400,0,19,419,638,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,144,B,1,0,B,49,91,3,26,16,42,39,128,6,1,1,6,1,0,1,,,,,410,2,12,424,615,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,144,C,1,0,C01,52,75,2,27,17,48,34,133,7,1,4,5,1,0,0,,,,,406,0,20,426,615,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,144,C,2,0,C02,39,62,5,24,9,55,22,141,3,1,6,3,2,0,2,,,,,374,0,14,388,614,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,B,1,0,B,84,84,7,12,20,38,24,147,3,2,2,8,1,0,0,,,,,432,0,0,432,670,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,C,1,0,C01,54,78,3,8,25,49,42,159,7,0,1,4,1,0,0,,,,,431,0,11,442,670,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,C,2,0,C02,49,90,0,7,17,51,31,154,11,2,2,6,1,0,0,,,,,421,1,16,438,670,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,C,3,0,C03,66,77,7,17,20,36,21,149,3,3,2,3,0,0,0,,,,,404,1,14,419,669,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,C,4,0,C04,58,76,4,16,19,53,35,149,11,0,2,5,1,0,0,,,,,429,0,13,442,669,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,C,5,0,C05,61,75,5,7,21,49,39,162,3,0,2,2,0,1,0,,,,,427,1,14,442,669,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,C,6,0,C06,68,82,4,4,11,46,28,152,8,1,1,1,5,0,0,,,,,411,0,26,437,669,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,E,1,0,E01,76,74,5,10,17,61,40,159,10,2,2,7,1,0,0,,,,,464,2,16,482,679,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,E,1,1,E01C01,93,84,10,9,16,44,29,163,12,1,3,3,2,0,1,,,,,470,0,12,482,678,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,E,1,2,E01C02,108,63,8,6,15,67,33,165,5,2,1,3,0,0,0,,,,,476,1,9,486,678,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,E,1,3,E01C03,99,59,6,8,11,44,35,183,2,1,1,2,1,0,0,,,,,452,0,8,460,678,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,E,1,4,E01C04,93,56,5,11,13,52,42,163,7,2,0,6,0,0,0,,,,,450,2,27,479,678,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,E,1,5,E01C05,71,80,2,9,18,55,42,163,6,0,1,4,0,0,0,,,,,451,1,22,474,678,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,145,E,1,6,E01C06,83,65,5,11,18,53,46,167,9,1,1,5,1,0,0,,,,,465,2,24,491,678,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,146,B,1,0,B,71,54,4,9,14,36,26,183,3,2,3,0,1,0,1,,,,,407,2,10,419,677,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,146,C,1,0,C01,58,72,9,3,12,48,16,164,9,0,4,3,0,1,0,,,,,399,0,8,407,677,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,146,C,2,0,C02,56,71,6,10,13,49,18,163,4,1,0,2,2,0,1,,,,,396,0,14,410,676,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,146,C,3,0,C03,74,78,7,4,14,58,16,130,11,1,7,7,2,0,0,,,,,409,0,13,422,676,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,146,C,4,0,C04,69,70,8,1,25,52,20,133,7,1,3,3,1,0,1,,,,,394,1,15,410,676,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,146,E,1,0,E01,59,64,6,7,23,38,12,147,8,1,1,0,8,0,0,,,,,374,0,9,383,744,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,146,E,1,1,E01C01,31,51,3,8,26,34,8,158,10,3,3,5,2,0,0,,,,,342,0,11,353,744,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,146,E,1,2,E01C02,55,62,9,7,22,41,11,150,4,0,1,6,1,0,2,,,,,371,1,17,389,744,Acta de Casilla,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,147,B,1,0,B,46,66,7,18,16,53,39,140,12,0,2,4,3,0,1,,,,,407,3,35,445,700,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,147,C,1,0,C01,46,94,6,20,13,42,32,156,7,1,3,1,2,0,0,,,,,423,0,23,446,700,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,147,C,2,0,C02,55,101,8,22,18,59,25,141,4,0,6,2,4,0,0,,,,,445,1,12,458,699,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,148,B,1,0,B,43,117,2,25,11,58,26,88,4,0,3,0,0,0,0,,,,,377,0,14,391,534,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,148,C,1,0,C01,38,115,4,17,11,38,25,93,5,0,3,0,0,0,1,,,,,350,1,18,369,534,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,148,C,2,0,C02,38,124,4,18,10,46,34,78,2,0,4,1,0,0,0,,,,,359,1,19,379,534,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,148,S,1,0,SMR01,0,2,0,0,0,1,1,4,0,0,0,0,0,0,0,,,,,8,0,0,8,0,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,149,B,1,0,B,55,68,8,11,14,55,25,82,4,0,2,2,1,0,0,,,,,327,0,24,351,518,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,149,C,1,0,C01,37,64,3,9,11,43,35,117,4,1,1,0,4,0,0,,,,,329,0,13,342,518,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,149,C,2,0,C02,52,81,5,3,18,40,36,101,4,1,1,3,1,0,0,,,,,346,0,16,362,518,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,150,B,1,0,B,55,78,6,4,19,78,19,97,3,2,1,5,1,0,0,,,,,368,0,25,393,572,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,150,C,1,0,C01,55,70,9,6,14,62,8,103,7,0,3,6,2,0,1,,,,,346,0,24,370,572,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,151,B,1,0,B,28,84,5,30,8,37,14,61,6,2,9,1,0,0,0,,,,,285,1,15,301,466,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,151,C,1,0,C01,29,70,3,30,10,57,17,78,1,1,9,0,1,0,0,,,,,306,1,11,318,465,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,152,B,1,0,B,72,81,8,4,20,47,4,135,11,1,7,5,1,0,1,,,,,397,1,22,420,713,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,152,C,1,0,C01,70,63,12,12,12,34,10,142,2,1,3,2,0,0,1,,,,,364,0,22,386,712,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,152,E,1,0,E01,60,71,6,9,24,41,14,161,7,1,2,6,3,0,0,,,,,405,0,11,416,673,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,152,E,1,1,E01C01,60,59,5,11,9,46,16,167,6,1,5,3,0,0,1,,,,,389,0,6,395,673,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,152,E,1,2,E01C02,58,71,3,8,14,39,18,170,7,1,3,5,0,0,2,,,,,399,0,6,405,673,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,152,E,1,3,E01C03,55,72,5,11,16,32,16,173,8,1,3,4,1,0,0,,,,,397,0,19,416,673,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,152,E,1,4,E01C04,64,68,7,5,28,30,20,168,5,1,3,4,1,0,0,,,,,404,0,14,418,673,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,153,B,1,0,B,40,110,4,9,14,27,7,102,5,0,7,4,0,0,0,,,16,,345,0,15,360,583,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,153,C,1,0,C01,38,93,8,3,9,33,14,115,2,0,6,2,0,0,5,,,21,,349,0,8,357,583,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,154,B,1,0,B,31,57,6,11,19,38,7,79,3,5,2,1,2,0,3,,,19,,283,0,13,296,494,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,154,C,1,0,C01,53,63,9,6,9,30,13,62,0,1,1,3,3,0,0,,,16,,269,1,29,299,494,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,155,B,1,0,B,44,110,3,44,6,45,61,107,1,1,4,4,1,0,0,,,,,431,0,24,455,677,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,155,C,1,0,C01,47,115,11,28,15,46,43,103,6,2,6,3,0,0,0,,,,,425,0,15,440,677,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,156,B,1,0,B,34,53,6,17,9,15,22,71,0,0,6,1,1,0,0,,,,,235,1,15,251,415,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,156,C,1,0,C01,27,67,8,15,7,29,15,67,4,0,2,1,0,0,0,,,,,242,1,9,252,414,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,157,B,1,0,B,40,56,7,17,11,36,22,112,4,0,3,1,0,0,0,,,,,309,0,13,322,502,Acta Levantada en Consejo,,,
5,6,COLIMA,7,,5,VILLA DE ALVAREZ,157,C,1,0,C01,43,53,4,17,12,30,28,96,8,0,2,2,0,0,1,,,,,296,3,16,315,501,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,158,B,1,0,B,70,71,6,12,18,70,30,111,7,3,3,1,0,0,0,,,,,402,2,24,428,673,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,159,B,1,0,B,71,106,7,9,16,43,36,127,6,1,3,3,0,0,2,,,,,430,0,23,453,671,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,159,C,1,0,C01,54,92,4,7,16,43,36,142,8,1,1,6,1,0,1,,,,,412,2,17,431,671,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,159,C,2,0,C02,55,94,7,7,14,34,29,138,4,1,6,3,5,0,1,,,,,398,0,19,417,671,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,160,B,1,0,B,49,100,6,9,19,43,13,134,6,1,5,3,4,0,1,,,27,,420,0,16,436,695,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,160,C,1,0,C01,49,66,6,10,17,49,27,149,6,1,1,3,0,0,3,,,33,,420,0,10,430,694,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,160,C,2,0,C02,50,66,5,5,13,55,11,169,5,0,1,7,2,0,2,,,25,,416,1,10,427,694,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,160,C,3,0,C03,51,75,4,9,18,34,19,147,6,0,3,4,0,0,2,,,32,,404,0,15,419,694,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,161,B,1,0,B,47,72,3,6,18,51,28,127,4,0,1,1,0,0,2,,,40,,400,0,9,409,659,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,161,C,1,0,C01,46,80,4,10,16,40,34,129,3,1,5,2,2,0,0,,,49,,421,0,10,431,659,Acta Levantada en Consejo,,,
