DISTRITO LOCAL,NUM MPO,MUNICIPIO,Coalicion1,Coalicion2,SECCION,TIPO,LISTANOMINAL,PAN,PRI,PRD,PT,PVEM,PCP,PAS,PSN,PC,PRI-PVEM,CC1,CC2,SumaCC1,SumaCC2,NoRegistrados,Nulos,Total
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,309,B,561,112,118,3,3,4,3,1,2,19,,17,,143,,,1,283
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,309,C1,562,98,118,1,7,4,1,3,4,28,,11,,143,,,5,280
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,310,B,528,107,69,7,0,0,2,0,2,11,,25,,94,,,1,224
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,310,C1,528,125,92,7,2,5,0,0,0,15,,11,,110,,,2,259
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,310,C2,529,111,91,14,2,1,0,2,0,21,,14,,110,,,3,259
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,311,B,583,119,100,16,3,3,0,2,1,2,,22,,130,,,5,273
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,311,C1,583,113,92,8,3,5,0,1,1,4,,21,,122,,,6,254
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,312,B,696,156,122,31,2,5,0,2,4,6,,23,,154,,,6,357
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,313,B,621,146,116,9,2,4,0,1,2,6,,11,,134,,,3,300
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,313,C1,621,143,112,12,2,2,0,2,0,8,,17,,135,,,4,302
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,314,B,726,144,120,17,1,5,3,2,6,11,,16,,144,,,4,329
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,315,B,399,78,84,8,3,4,2,4,0,3,,9,,104,,,1,196
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,316,B,475,135,76,5,2,2,0,0,0,5,,13,,93,,,11,249
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,316,C1,476,133,68,2,8,2,0,2,3,3,,19,,99,,,2,242
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,317,B,545,85,115,13,4,2,4,6,0,6,,27,,154,,,3,265
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,317,C1,545,85,111,26,6,4,3,4,0,5,,16,,141,,,3,263
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,318,B,706,131,166,17,1,5,0,2,3,6,,25,,199,,2,6,364
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,319,B,589,134,106,10,5,3,1,1,0,7,,17,,132,,,3,287
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,319,C1,589,128,85,12,0,2,0,10,1,12,,6,,103,,,5,261
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,320,B,623,76,80,13,1,1,0,1,0,5,,12,,95,,,1,190
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,320,C1,623,71,76,12,2,1,1,1,0,3,,16,,96,,,1,184
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,320,C2,624,86,84,13,0,3,0,1,0,9,,18,,106,,,2,216
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,321,B,424,80,93,26,1,4,4,1,1,3,,12,,111,,,3,228
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,321,C1,424,92,95,4,1,3,0,2,0,4,,20,,121,,,1,222
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,322,B,467,98,97,6,3,3,1,1,1,3,,22,,126,,,0,235
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,322,C1,468,120,83,13,1,6,0,2,0,5,,24,,116,,,5,259
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,323,B,719,137,130,12,6,4,1,0,2,15,,8,,148,,,10,325
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,324,B,638,174,71,6,0,5,0,1,2,5,,19,,96,,,2,285
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,324,C1,638,200,71,10,1,2,4,1,1,6,,12,,87,,,2,310
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,325,B,506,123,120,14,0,4,0,5,2,1,,18,,147,,,1,288
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,325,C1,506,104,138,13,1,2,3,0,3,1,,13,,154,,,2,280
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,326,B,677,122,130,8,4,4,0,4,2,4,,20,,162,,,7,305
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,326,C1,677,139,115,11,4,3,1,5,0,5,,18,,145,,,5,306
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,327,B,749,163,164,22,2,3,0,4,3,11,,16,,189,,,2,390
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,328,B,258,36,84,0,4,3,0,2,0,0,,0,,93,,,0,129
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,329,B,313,86,82,0,0,0,1,0,1,0,,0,,82,,,4,174
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,330,B,174,60,36,0,1,0,1,0,1,2,,3,,40,,,3,107
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,331,B,528,203,56,2,3,2,0,0,2,1,,4,,65,,,4,277
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,332,B,619,101,153,13,7,7,0,3,2,10,,27,,197,,,5,328
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,332,C1,620,103,126,9,9,4,3,2,0,4,,36,,177,,,4,300
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,333,B,526,68,0,4,0,0,2,0,4,0,,90,,90,,,3,171
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,333,C1,527,75,82,3,3,7,1,3,7,0,,21,,116,,,4,206
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,334,B,209,63,47,1,3,2,0,1,3,0,,9,,62,,,3,132
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,335,B,576,199,157,1,3,2,1,2,2,0,,8,,172,,,7,382
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,336,B,286,113,67,0,1,0,0,2,0,0,,9,,79,,,6,198
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,337,B,311,101,78,0,5,4,1,1,0,6,,9,,97,,,3,208
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,338,B,523,149,63,17,3,4,0,0,3,1,,7,,77,,,8,255
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,338,C1,524,178,56,10,7,1,1,2,6,3,,11,,77,,,5,280
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,339,B,309,82,71,4,0,3,0,3,5,0,,12,,89,,,6,186
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,340,B,325,129,51,1,4,4,0,0,0,0,,0,,59,,,8,197
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,341,B,416,131,47,4,0,6,2,0,0,0,,5,,58,,,5,200
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,342,B,482,176,73,18,2,2,0,1,0,4,,11,,89,,,4,291
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,343,B,359,89,69,4,0,1,0,1,2,0,,20,,91,,,3,189
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,344,B,503,208,71,5,0,2,9,0,0,0,,12,,85,,,5,312
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,345,B,539,181,109,2,3,5,0,0,1,1,,0,,117,,,3,305
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,346,B,381,115,52,3,4,1,0,0,5,1,,0,,57,,,3,184
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,346,C1,382,94,78,3,3,2,1,0,7,4,,8,,91,,,0,200
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,347,B,505,136,110,2,7,7,1,0,3,0,,18,,142,,,2,286
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,348,B,683,152,153,6,0,0,3,0,8,2,,23,,176,,,4,351
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,349,B,399,111,76,16,3,1,0,1,2,0,,7,,88,,,1,218
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,349,EXT,193,32,69,1,3,0,1,0,1,0,,6,,78,,,2,115
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,350,B,432,89,91,2,1,6,0,2,1,2,,4,,104,,,0,198
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,350,C1,433,106,89,0,3,5,1,5,1,2,,7,,109,,,2,221
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,351,B,479,104,88,4,0,8,0,3,1,4,,7,,106,,,5,224
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,352,B,473,110,114,6,0,0,2,0,4,0,,0,,114,,,7,243
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,352,C1,474,87,137,4,0,0,2,0,8,2,,0,,137,,,5,245
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,353,B,434,87,90,2,0,0,0,0,1,8,,0,,90,,,11,199
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,353,C1,435,88,88,4,1,5,1,1,6,0,,15,,110,,,2,211
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,354,B,496,75,166,2,2,5,1,0,0,0,,18,,191,,,9,278
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,354,C1,497,92,199,4,1,5,2,0,3,1,,17,,222,,,4,328
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,355,B,510,195,163,2,0,0,0,0,0,0,,13,,176,,,5,378
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,356,B,401,103,98,4,3,6,1,1,1,0,,14,,122,,,5,236
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,356,C1,402,88,115,1,7,9,0,3,3,0,,16,,150,,1,12,255
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,357,B,478,134,120,0,3,3,1,1,2,0,,16,,143,,,7,287
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,358,B,682,170,288,4,9,8,2,1,21,1,,6,,312,,,4,514
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,359,B,393,152,68,2,3,2,2,1,2,3,,3,,77,,,3,241
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,359,C1,393,129,59,2,1,2,0,0,1,2,,5,,67,,,3,204
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,360,B,729,243,175,3,15,18,9,8,5,1,,25,,241,,,24,526
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,361,B,403,64,121,3,10,8,5,1,1,1,,24,,164,,,8,246
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,361,C1,404,62,135,4,11,5,8,2,2,0,,24,,177,,,8,261
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,362,B,420,175,70,1,2,3,0,4,0,0,,9,,88,,,6,270
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,363,B,275,70,61,3,3,1,1,1,0,0,,16,,82,,,5,161
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,364,B,521,110,195,5,0,0,0,0,1,0,,0,,195,,,1,312
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,364,C1,522,117,121,9,2,6,0,3,4,1,,32,,164,,2,8,305
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,365,B,405,94,133,1,3,2,0,0,2,0,,25,,163,,,3,263
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,366,B,328,112,101,1,0,3,1,0,0,0,,13,,117,,13,4,248
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,367,B,584,101,186,13,6,4,1,4,1,2,,27,,227,,,6,351
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,367,EXT,304,109,35,3,2,2,3,1,2,1,,4,,44,,,7,169
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,368,B,241,68,66,2,0,0,0,0,1,0,,6,,72,,,0,143
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,369,B,388,119,51,4,2,0,1,1,2,0,,3,,57,,,2,185
12,13,CIUDAD VALLES,PRI-PT-PVEM-PAS,,370,B,537,172,99,5,2,2,1,2,5,1,,8,,113,,,5,302
,,,,,,,,,,,,,,,,,,,,,,,,
12,41,TANLAJAS,,,1480,B,626,41,166,219,,,4,,,,,,,,,1,8,439
12,41,TANLAJAS,,,1480,C1,626,44,157,247,,,3,,,,,,,,,,6,457
12,41,TANLAJAS,,,1481,B,516,44,105,216,,,16,,,,,,,,,,3,384
12,41,TANLAJAS,,,1481,C1,517,36,113,209,,,12,,,,,,,,,,7,377
12,41,TANLAJAS,,,1482,B,239,15,35,128,,,1,,,,,,,,,,2,181
12,41,TANLAJAS,,,1483,B,482,63,89,167,,,3,,,,,,,,,,6,328
12,41,TANLAJAS,,,1484,B,199,9,57,100,,,0,,,,,,,,,,3,169
12,41,TANLAJAS,,,1485,B,310,29,42,170,,,1,,,,,,,,,,5,247
12,41,TANLAJAS,,,1486,B,405,3,95,221,,,2,,,,,,,,,,14,335
12,41,TANLAJAS,,,1487,B,515,32,133,250,,,5,,,,,,,,,,9,429
12,41,TANLAJAS,,,1488,B,253,52,57,75,,,2,,,,,,,,,,10,196
12,41,TANLAJAS,,,1489,B,508,77,130,185,,,4,,,,,,,,,,10,406
12,41,TANLAJAS,,,1490,B,543,56,119,214,,,3,,,,,,,,,,8,400
12,41,TANLAJAS,,,1490,EXT,257,9,41,156,,,4,,,,,,,,,,5,215
12,41,TANLAJAS,,,1491,B,571,146,100,183,,,5,,,,,,,,,,7,441
12,41,TANLAJAS,,,1492,B,685,169,115,237,,,4,,,,,,,,,,11,536
12,41,TANLAJAS,,,1492,EXT,490,117,65,171,,,3,,,,,,,,,,3,359
12,41,TANLAJAS,,,1493,B,508,207,82,102,,,6,,,,,,,,,,17,414
12,41,TANLAJAS,,,1494,B,456,63,59,193,,,5,,,,,,,,,,7,327
12,41,TANLAJAS,,,1495,B,667,42,115,244,,,49,,,,,,,,,,6,456
,,,,,,,,,,,,,,,,,,,,,,,,
13,14,COXCATLAN,,,371,B,581,169,,3,,,,,,,245,,,,,1,4,422
13,14,COXCATLAN,,,371,C1,581,135,,3,,,,,,,269,,,,,0,3,410
13,14,COXCATLAN,,,372,B,637,236,,4,,,,,,,203,,,,,0,24,467
13,14,COXCATLAN,,,373,B,639,225,,3,,,,,,,260,,,,,2,11,501
13,14,COXCATLAN,,,374,B,556,186,,0,,,,,,,211,,,,,4,8,409
13,14,COXCATLAN,,,375,B,689,295,,2,,,,,,,186,,,,,0,10,493
13,14,COXCATLAN,,,376,B,527,159,,11,,,,,,,132,,,,,0,12,314
13,14,COXCATLAN,,,377,B,378,161,,0,,,,,,,98,,,,,0,7,266
13,14,COXCATLAN,,,377,C1,378,144,,0,,,,,,,96,,,,,0,5,245
13,14,COXCATLAN,,,378,B,664,290,,1,,,,,,,164,,,,,0,18,473
13,14,COXCATLAN,,,379,B,733,243,,1,,,,,,,264,,,,,0,6,514
13,14,COXCATLAN,,,380,B,375,151,,0,,,,,,,127,,,,,0,6,284
13,14,COXCATLAN,,,381,B,719,263,,3,,,,,,,128,,,,,0,18,412
13,14,COXCATLAN,,,381,C1,719,264,,4,,,,,,,142,,,,,0,14,424
13,14,COXCATLAN,,,382,B,618,226,,11,,,,,,,132,,,,,4,23,396
13,14,COXCATLAN,,,383,B,671,284,,2,,,,,,,116,,,,,0,15,417
13,14,COXCATLAN,,,383,EXT,322,162,,5,,,,,,,62,,,,,0,10,239
,,,,,,,,,,,,,,,,,,,,,,,,
13,16,EBANO,,,405,B,393,101,58,32,6,1,,,,3,,,,,,,1,202
13,16,EBANO,,,405,C1,393,81,76,29,9,1,,,,2,,,,,,,3,201
13,16,EBANO,,,406,B,440,80,87,35,22,1,,,,11,,,,,,,5,241
13,16,EBANO,,,406,C1,441,80,86,25,16,2,,,,5,,,,,,,15,229
13,16,EBANO,,,407,B,612,77,133,67,35,0,,,,4,,,,,,,5,321
13,16,EBANO,,,407,C1,613,86,122,73,35,1,,,,8,,,,,,,3,328
13,16,EBANO,,,408,B,418,65,122,41,26,1,,,,5,,,,,,1,3,264
13,16,EBANO,,,408,C1,418,81,103,46,20,0,,,,3,,,,,,,1,254
13,16,EBANO,,,409,B,454,65,97,52,33,1,,,,1,,,,,,,6,255
13,16,EBANO,,,409,C1,455,62,113,48,17,1,,,,1,,,,,,,2,244
13,16,EBANO,,,410,B,725,98,266,88,12,0,,,,2,,,,,,,4,470
13,16,EBANO,,,411,B,478,64,119,55,48,1,,,,7,,,,,,,1,295
13,16,EBANO,,,411,C1,478,83,82,82,46,0,,,,11,,,,,,,4,308
13,16,EBANO,,,412,B,506,104,117,37,18,1,,,,7,,,,,,,5,289
13,16,EBANO,,,412,C1,507,101,124,48,8,2,,,,3,,,,,,,11,297
13,16,EBANO,,,413,B,558,74,150,71,11,4,,,,7,,,,,,,3,320
13,16,EBANO,,,414,B,723,84,155,177,26,0,,,,4,,,,,,,4,450
13,16,EBANO,,,415,B,537,45,167,113,6,1,,,,3,,,,,,,2,337
13,16,EBANO,,,415,C1,537,68,152,104,12,1,,,,1,,,,,,,4,342
13,16,EBANO,,,416,B,386,46,142,63,6,,,,,5,,,,,,,1,263
13,16,EBANO,,,416,C1,387,47,119,48,4,1,,,,8,,,,,,,2,229
13,16,EBANO,,,417,B,648,74,225,80,10,0,,,,6,,,,,,,6,401
13,16,EBANO,,,418,B,636,131,192,63,8,,,,,2,,,,,,,3,399
13,16,EBANO,,,418,C1,637,122,186,46,8,1,,,,7,,,,,,,11,381
13,16,EBANO,,,419,B,478,87,132,71,10,3,,,,4,,,,,,,4,311
13,16,EBANO,,,419,C1,478,70,120,108,10,0,,,,3,,,,,,,4,315
13,16,EBANO,,,420,B,161,14,48,30,8,,,,,2,,,,,,,0,102
13,16,EBANO,,,421,B,421,47,96,69,18,,,,,6,,,,,,,5,241
13,16,EBANO,,,421,C1,422,42,98,75,23,,,,,5,,,,,,,0,243
13,16,EBANO,,,422,B,633,110,138,111,13,2,,,,6,,,,,,,4,384
13,16,EBANO,,,423,B,450,61,129,67,19,,,,,2,,,,,,,5,283
13,16,EBANO,,,423,C1,450,64,131,57,14,3,,,,3,,,,,,,1,273
13,16,EBANO,,,424,B,613,79,107,106,28,1,,,,1,,,,,,,14,336
13,16,EBANO,,,424,C1,614,96,112,110,30,1,,,,3,,,,,,,2,354
13,16,EBANO,,,425,B,602,168,109,32,65,2,,,,,,,,,,,7,383
13,16,EBANO,,,425,C1,602,174,117,14,35,1,,,,,,,,,,,10,351
13,16,EBANO,,,426,B,432,147,86,15,8,1,,,,1,,,,,,,5,263
13,16,EBANO,,,426,C1,433,148,74,25,22,,,,,,,,,,,,7,276
13,16,EBANO,,,427,B,673,183,141,40,25,1,,,,0,,,,,,,4,394
13,16,EBANO,,,427,C1,674,173,129,42,31,,,,,1,,,,,,,7,383
13,16,EBANO,,,428,B,323,39,44,46,40,3,,,,9,,,,,,,8,189
13,16,EBANO,,,429,B,457,67,76,45,11,3,,,,,,,,,,,8,210
13,16,EBANO,,,430,B,489,134,59,71,2,,,,,12,,,,,,,10,288
13,16,EBANO,,,430,C1,489,110,45,63,4,,,,,4,,,,,,,3,229
13,16,EBANO,,,431,B,467,104,48,66,4,2,,,,5,,,,,,,5,234
13,16,EBANO,,,431,C1,467,85,49,54,4,1,,,,1,,,,,,,5,199
13,16,EBANO,,,432,B,112,49,19,14,1,0,,,,1,,,,,,,2,86
13,16,EBANO,,,433,B,507,111,65,91,4,0,,,,6,,,,,,,7,284
13,16,EBANO,,,433,C1,508,108,71,94,7,0,,,,1,,,,,,,9,290
13,16,EBANO,,,434,B,599,150,108,81,6,1,,,,1,,,,,,,5,352
13,16,EBANO,,,435,B,301,24,93,74,2,1,,,,0,,,,,,,0,194
13,16,EBANO,,,436,B,207,70,54,7,2,0,,,,0,,,,,,,1,134
,,,,,,,,,,,,,,,,,,,,,,,,
13,26,SAN ANTONIO,,,748,B,747,315,,48,,,,,,,212,,,,,,4,579
13,26,SAN ANTONIO,,,749,B,341,134,,2,,,,,,,128,,,,,,2,266
13,26,SAN ANTONIO,,,750,B,176,51,,14,,,,,,,76,,,,,,6,147
13,26,SAN ANTONIO,,,751,B,545,128,,48,,,,,,,196,,,,,,6,378
13,26,SAN ANTONIO,,,752,B,436,158,,29,,,,,,,146,,,,,1,4,338
13,26,SAN ANTONIO,,,752,C1,437,172,,14,,,,,,,131,,,,,2,6,325
13,26,SAN ANTONIO,,,753,B,396,140,,10,,,,,,,165,,,,,,1,316
13,26,SAN ANTONIO,,,754,B,589,215,,24,,,,,,,180,,,,,1,7,427
13,26,SAN ANTONIO,,,755,B,271,67,,55,,,,,,,67,,,,,,3,192
13,26,SAN ANTONIO,,,756,B,444,122,,44,,,,,,,151,,,,,,8,325
13,26,SAN ANTONIO,,,756,C1,445,136,,21,,,,,,,164,,,,,,5,326
,,,,,,,,,,,,,,,,,,,,,,,,
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1160,B,750,232,265,9,8,,,,,,,1,,18,,,6,521
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1161,B,555,175,198,8,13,,,,,,,2,,23,,,6,402
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1161,C1,556,190,185,7,1,,,,,,,2,,10,,,7,392
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1162,B,396,138,149,3,0,,,,,,,2,,5,,,1,293
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1162,C1,397,147,141,0,0,,,,,,,4,,4,,,3,295
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1163,B,403,144,132,6,3,,,,,,,1,,10,,,5,291
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1163,C1,403,143,137,11,0,,,,,,,0,,11,,,2,293
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1164,B,435,123,186,13,2,,,,,,,3,,18,,,3,330
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1165,B,191,57,75,2,1,,,,,,,1,,4,,,2,138
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1166,B,100,28,38,1,2,,,,,,,,,3,,,,69
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1167,B,397,123,148,12,7,,,,,,,6,,25,,,,296
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1168,B,218,78,68,8,8,,,,,,,0,,16,,,2,164
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1169,B,397,107,126,23,15,,,,,,,6,,44,,,6,283
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1170,B,149,50,55,9,6,,,,,,,1,,16,,,3,124
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1171,B,225,41,124,4,5,,,,,,,3,,12,,,1,178
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1172,B,148,46,59,,,,,,,,,2,,2,,,1,108
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1173,B,556,116,212,1,1,,,,,,,0,,2,,,2,332
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1174,B,439,97,202,1,0,,,,,,,0,,1,,1,7,308
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1175,B,192,37,87,0,3,,,,,,,0,,3,,1,4,132
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1176,B,305,95,124,1,3,,,,,,,,,4,,,2,225
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1177,B,378,112,166,1,6,,,,,,,0,,7,,,3,288
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1178,B,393,83,138,19,38,,,,,,,8,,65,,,4,290
13,31,SAN VICENTE TANCUAYALAB,PRD-PT,,1178,C1,393,114,133,14,35,,,,,,,7,,56,,,7,310
,,,,,,,,,,,,,,,,,,,,,,,,
13,39,TAMPAMOLON CORONA,PT-PCP,,1428,B,641,203,,17,5,,3,,,,221,2,,10,,2,6,459
13,39,TAMPAMOLON CORONA,PT-PCP,,1428,C1,641,204,,12,11,,5,,,,203,2,,18,,1,6,444
13,39,TAMPAMOLON CORONA,PT-PCP,,1429,B,485,158,,8,17,,0,,,,169,2,,19,,,2,356
13,39,TAMPAMOLON CORONA,PT-PCP,,1429,C1,485,147,,5,17,,0,,,,195,0,,17,,,5,369
13,39,TAMPAMOLON CORONA,PT-PCP,,1430,B,300,107,,2,0,,0,,,,97,7,,7,,,6,219
13,39,TAMPAMOLON CORONA,PT-PCP,,1431,B,310,108,,2,3,,0,,,,98,0,,3,,,1,212
13,39,TAMPAMOLON CORONA,PT-PCP,,1432,B,694,209,,13,47,,7,,,,209,6,,60,,,3,494
13,39,TAMPAMOLON CORONA,PT-PCP,,1433,B,451,97,,7,57,,7,,,,74,0,,64,,,1,243
13,39,TAMPAMOLON CORONA,PT-PCP,,1434,B,222,88,,1,9,,0,,,,61,0,,9,,,1,160
13,39,TAMPAMOLON CORONA,PT-PCP,,1435,B,358,127,,1,7,,1,,,,114,5,,13,,,4,259
13,39,TAMPAMOLON CORONA,PT-PCP,,1436,B,105,16,,1,0,,0,,,,55,0,,0,,,2,74
13,39,TAMPAMOLON CORONA,PT-PCP,,1437,B,308,80,,7,18,,6,,,,80,2,,26,,,1,194
13,39,TAMPAMOLON CORONA,PT-PCP,,1438,B,506,141,,1,41,,3,,,,130,6,,50,,,8,330
13,39,TAMPAMOLON CORONA,PT-PCP,,1439,B,643,106,,32,25,,2,,,,199,9,,36,,,14,387
13,39,TAMPAMOLON CORONA,PT-PCP,,1440,B,310,88,,15,7,,2,,,,103,3,,12,,,4,222
13,39,TAMPAMOLON CORONA,PT-PCP,,1441,B,275,24,,40,5,,1,,,,115,0,,6,,,4,189
13,39,TAMPAMOLON CORONA,PT-PCP,,1442,B,257,71,,2,2,,0,,,,99,0,,2,,,6,180
13,39,TAMPAMOLON CORONA,PT-PCP,,1443,B,371,87,,47,3,,0,,,,129,1,,4,,,5,272
13,39,TAMPAMOLON CORONA,PT-PCP,,1444,B,381,110,,15,4,,3,,,,135,0,,7,,,11,278
,,,,,,,,,,,,,,,,,,,,,,,,
13,40,TAMUIN,,,1445,B,603,70,99,69,23,6,,,,24,,,,,,,7,298
13,40,TAMUIN,,,1445,C1,603,75,82,88,12,19,,,,18,,,,,,,3,297
13,40,TAMUIN,,,1446,B,486,68,67,50,39,9,,,,22,,,,,,,1,256
13,40,TAMUIN,,,1446,C1,486,45,70,36,47,10,,,,17,,,,,,,1,226
13,40,TAMUIN,,,1447,B,503,77,83,54,8,7,,,,42,,,,,,,5,276
13,40,TAMUIN,,,1447,C1,503,86,70,42,16,10,,,,37,,,,,,,1,262
13,40,TAMUIN,,,1448,B,415,83,63,29,8,10,,,,38,,,,,,,1,232
13,40,TAMUIN,,,1448,C1,415,63,71,29,10,11,,,,51,,,,,,,2,237
13,40,TAMUIN,,,1449,B,385,77,42,20,8,12,,,,31,,,,,,,0,190
13,40,TAMUIN,,,1449,C1,385,70,59,30,16,9,,,,43,,,,,,,1,228
13,40,TAMUIN,,,1450,B,375,76,72,21,5,3,,,,21,,,,,,,1,199
13,40,TAMUIN,,,1450,C1,376,67,70,16,8,4,,,,32,,,,,,,1,198
13,40,TAMUIN,,,1451,B,614,115,109,32,8,17,,,,42,,,,,,,6,329
