id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,Nulos,NoRegistrados,PAN,PRI,PRD-PT-Convergencia,PVEM,PCP,PNA,PASC,PAN-PNA,PAN-PCP-PNA,PRI-PASC,PRI-PCP-PASC,PVEM-PCP,PVEM-PCP-PNA,PCP-PNA,Total
24,2/7/2006,12,Ayuntamientos,24,0,1068,1,C,Contigua,0,28,SAN LUIS POTOSI,657,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,16,2,190,47,63,15,10,11,0,2,0,0,0,0,0,0,356
24,2/7/2006,12,Ayuntamientos,24,0,1070,2,C,Contigua,0,28,SAN LUIS POTOSI,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,175,36,91,18,13,10,0,0,0,0,0,0,0,0,351
24,2/7/2006,12,Ayuntamientos,24,0,1075,1,C,Contigua,0,28,SAN LUIS POTOSI,681,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,7,182,32,78,24,15,8,0,4,0,0,0,2,0,0,362
24,2/7/2006,12,Ayuntamientos,24,0,1118,1,B,Basica,0,28,SAN LUIS POTOSI,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,1,181,104,19,9,4,3,0,4,0,0,0,0,0,0,337
24,2/7/2006,12,Ayuntamientos,24,0,1126,1,B,Basica,0,28,SAN LUIS POTOSI,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,160,65,23,7,4,5,0,3,0,0,0,0,0,0,277
24,2/7/2006,12,Ayuntamientos,24,0,923,1,B,Basica,0,28,SAN LUIS POTOSI,293,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,77,41,31,15,6,5,0,2,0,0,0,1,0,0,182
24,2/7/2006,12,Ayuntamientos,24,0,935,1,C,Contigua,0,28,SAN LUIS POTOSI,695,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,231,58,90,17,3,39,0,0,0,0,0,0,0,0,446
24,2/7/2006,12,Ayuntamientos,24,0,938,1,C,Contigua,0,28,SAN LUIS POTOSI,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,0,194,61,83,15,16,17,0,1,0,0,0,1,0,0,397
24,2/7/2006,12,Ayuntamientos,24,0,941,2,C,Contigua,0,28,SAN LUIS POTOSI,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,194,44,52,17,15,13,0,0,0,0,0,0,0,0,343
24,2/7/2006,12,Ayuntamientos,24,0,944,4,C,Contigua,0,28,SAN LUIS POTOSI,635,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,158,38,70,25,15,14,0,2,0,0,0,3,0,0,336
24,2/7/2006,12,Ayuntamientos,24,0,949,1,C,Contigua,0,28,SAN LUIS POTOSI,464,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,0,139,40,74,17,5,18,0,0,0,0,0,0,0,0,300
24,2/7/2006,12,Ayuntamientos,24,0,950,1,B,Basica,0,28,SAN LUIS POTOSI,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,170,36,62,20,8,17,0,1,0,0,0,0,0,0,324
24,2/7/2006,12,Ayuntamientos,24,0,951,1,B,Basica,0,28,SAN LUIS POTOSI,389,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,0,162,41,46,13,12,9,0,2,0,0,0,1,0,0,288
24,2/7/2006,12,Ayuntamientos,24,0,952,1,C,Contigua,0,28,SAN LUIS POTOSI,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,0,171,47,81,19,11,18,0,0,0,0,0,0,0,0,354
24,2/7/2006,12,Ayuntamientos,24,0,953,1,B,Basica,0,28,SAN LUIS POTOSI,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,182,41,51,12,9,10,0,0,0,0,0,0,0,0,308
24,2/7/2006,12,Ayuntamientos,24,0,955,2,C,Contigua,0,28,SAN LUIS POTOSI,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,199,39,54,20,10,21,0,0,0,0,0,0,0,0,356
24,2/7/2006,12,Ayuntamientos,24,0,955,3,C,Contigua,0,28,SAN LUIS POTOSI,713,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,204,41,70,23,13,14,0,2,0,0,0,1,0,0,372
24,2/7/2006,12,Ayuntamientos,24,0,955,4,C,Contigua,0,28,SAN LUIS POTOSI,713,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,4,207,38,68,40,0,0,0,0,0,0,0,0,0,0,357
24,2/7/2006,12,Ayuntamientos,24,0,957,1,B,Basica,0,28,SAN LUIS POTOSI,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,0,177,45,63,14,12,11,0,0,0,0,0,0,0,0,331
24,2/7/2006,12,Ayuntamientos,24,0,958,1,B,Basica,0,28,SAN LUIS POTOSI,709,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,0,235,47,50,25,22,14,0,3,0,0,0,3,0,0,408
24,2/7/2006,12,Ayuntamientos,24,0,960,1,B,Basica,0,28,SAN LUIS POTOSI,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,0,148,29,53,13,8,9,0,7,0,0,0,1,0,0,268
24,2/7/2006,12,Ayuntamientos,24,0,962,1,C,Contigua,0,28,SAN LUIS POTOSI,620,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,0,177,43,48,17,18,12,0,6,0,0,0,4,0,0,334
24,2/7/2006,12,Ayuntamientos,24,0,965,5,C,Contigua,0,28,SAN LUIS POTOSI,672,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,1,160,58,71,28,15,21,0,5,0,0,0,1,0,0,363
24,2/7/2006,12,Ayuntamientos,24,0,966,1,B,Basica,0,28,SAN LUIS POTOSI,699,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,5,231,21,59,17,21,10,0,0,0,0,0,0,0,0,371
24,2/7/2006,12,Ayuntamientos,24,0,967,1,B,Basica,0,28,SAN LUIS POTOSI,668,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,0,184,55,52,19,15,15,0,0,0,0,0,0,0,0,354
24,2/7/2006,12,Ayuntamientos,24,0,967,3,C,Contigua,0,28,SAN LUIS POTOSI,669,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,0,200,49,53,12,10,19,0,0,0,0,0,0,0,0,355
24,2/7/2006,12,Ayuntamientos,24,0,968,1,C,Contigua,0,28,SAN LUIS POTOSI,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,3,189,30,55,24,11,12,0,1,0,0,0,4,0,0,335
24,2/7/2006,12,Ayuntamientos,24,0,971,1,B,Basica,0,28,SAN LUIS POTOSI,440,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,138,27,51,9,7,5,0,3,0,0,0,2,0,0,253
24,2/7/2006,12,Ayuntamientos,24,0,972,1,C,Contigua,0,28,SAN LUIS POTOSI,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,209,63,74,21,15,12,0,0,0,0,0,0,0,0,404
24,2/7/2006,12,Ayuntamientos,24,0,840,1,C,Contigua,0,28,SAN LUIS POTOSI,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,0,180,34,70,23,18,9,0,0,0,0,0,0,0,0,348
24,2/7/2006,12,Ayuntamientos,24,0,843,2,C,Contigua,0,28,SAN LUIS POTOSI,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,0,201,55,62,19,17,2,0,6,0,0,0,1,0,0,370
24,2/7/2006,12,Ayuntamientos,24,0,850,1,B,Basica,0,28,SAN LUIS POTOSI,463,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,0,123,45,49,17,15,7,0,0,0,0,0,0,0,0,265
24,2/7/2006,12,Ayuntamientos,24,0,851,1,C,Contigua,0,28,SAN LUIS POTOSI,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,2,187,51,88,12,7,7,0,4,0,0,0,4,0,0,369
24,2/7/2006,12,Ayuntamientos,24,0,896,1,C,Contigua,0,28,SAN LUIS POTOSI,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,1,205,74,39,18,9,12,0,3,0,0,0,1,0,0,371
24,2/7/2006,12,Ayuntamientos,24,0,898,1,B,Basica,0,28,SAN LUIS POTOSI,413,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,128,36,54,10,10,13,0,0,0,0,0,0,0,0,254
24,2/7/2006,12,Ayuntamientos,24,0,903,1,C,Contigua,0,28,SAN LUIS POTOSI,407,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,139,38,42,6,2,3,0,2,0,0,0,3,0,0,238
24,2/7/2006,12,Ayuntamientos,24,0,920,1,C,Contigua,0,28,SAN LUIS POTOSI,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,164,50,61,10,10,8,0,5,0,0,0,0,0,0,318
24,2/7/2006,12,Ayuntamientos,24,0,926,1,B,Basica,0,28,SAN LUIS POTOSI,602,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,167,58,63,11,13,8,0,4,0,0,0,4,0,0,334
24,2/7/2006,12,Ayuntamientos,24,0,1071,1,C,Contigua,0,28,SAN LUIS POTOSI,602,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,0,171,43,56,15,18,15,0,3,0,0,0,6,0,0,332
24,2/7/2006,12,Ayuntamientos,24,0,1074,4,C,Contigua,0,28,SAN LUIS POTOSI,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,155,60,52,22,22,9,0,0,0,0,0,0,0,0,328
24,2/7/2006,12,Ayuntamientos,24,0,1074,6,C,Contigua,0,28,SAN LUIS POTOSI,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,177,39,51,15,10,7,0,6,0,0,0,2,0,0,320
24,2/7/2006,12,Ayuntamientos,24,0,1107,1,C,Contigua,0,28,SAN LUIS POTOSI,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,2,75,43,19,10,8,7,0,6,0,0,0,0,0,0,180
24,2/7/2006,12,Ayuntamientos,24,0,1109,1,B,Basica,0,28,SAN LUIS POTOSI,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,2,128,54,51,6,12,5,0,1,0,0,0,0,0,0,259
24,2/7/2006,12,Ayuntamientos,24,0,1111,1,B,Basica,0,28,SAN LUIS POTOSI,494,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,162,68,37,0,9,0,0,0,0,0,0,0,0,0,282
24,2/7/2006,12,Ayuntamientos,24,0,170,1,B,Basica,0,9,CERRO DE SAN PEDRO,111,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,0,30,12,1,0,42,0,0,0,0,0,0,0,0,0,92
24,2/7/2006,12,Ayuntamientos,24,0,1246,1,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,2,96,42,68,1,34,8,1,24,0,4,0,0,0,0,293
24,2/7/2006,12,Ayuntamientos,24,0,1298,1,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,2,135,76,108,8,42,11,12,6,0,9,0,0,0,0,423
24,2/7/2006,12,Ayuntamientos,24,0,1299,3,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,658,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,0,130,49,61,14,40,10,5,10,0,5,0,0,0,0,351
24,2/7/2006,12,Ayuntamientos,24,0,1300,2,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,23,0,96,46,53,8,58,15,5,16,0,1,0,0,0,0,321
24,2/7/2006,12,Ayuntamientos,24,0,1301,2,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,0,121,41,61,11,32,12,3,12,0,1,0,0,0,0,308
24,2/7/2006,12,Ayuntamientos,24,0,972,10,C,Contigua,0,28,SAN LUIS POTOSI,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,6,219,49,58,20,12,19,0,5,0,0,0,0,0,0,396
24,2/7/2006,12,Ayuntamientos,24,0,973,1,B,Basica,0,28,SAN LUIS POTOSI,438,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,0,155,16,61,16,7,3,0,3,0,0,0,1,0,0,271
24,2/7/2006,12,Ayuntamientos,24,0,977,1,B,Basica,0,28,SAN LUIS POTOSI,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,167,70,53,17,11,4,0,7,0,0,0,4,0,0,337
24,2/7/2006,12,Ayuntamientos,24,0,978,1,B,Basica,0,28,SAN LUIS POTOSI,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,1,180,42,73,16,10,13,0,2,0,0,0,1,0,0,348
24,2/7/2006,12,Ayuntamientos,24,0,979,1,B,Basica,0,28,SAN LUIS POTOSI,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,155,42,54,24,9,12,0,1,0,0,0,3,0,0,304
24,2/7/2006,12,Ayuntamientos,24,0,981,1,C,Contigua,0,28,SAN LUIS POTOSI,376,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,0,84,29,41,14,7,7,0,2,0,0,0,1,0,0,187
24,2/7/2006,12,Ayuntamientos,24,0,1054,1,C,Contigua,0,28,SAN LUIS POTOSI,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,138,43,60,16,11,9,0,2,0,0,0,1,0,0,291
24,2/7/2006,12,Ayuntamientos,24,0,782,1,B,Basica,0,28,SAN LUIS POTOSI,652,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,166,38,62,19,15,6,0,0,0,0,0,0,0,0,314
24,2/7/2006,12,Ayuntamientos,24,0,820,1,B,Basica,0,28,SAN LUIS POTOSI,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,185,30,43,8,3,7,0,1,0,0,0,2,0,0,283
24,2/7/2006,12,Ayuntamientos,24,0,838,1,C,Contigua,0,28,SAN LUIS POTOSI,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,165,45,68,9,9,10,0,0,0,0,0,0,0,0,312
24,2/7/2006,12,Ayuntamientos,24,0,706,2,C,Contigua,0,24,RIOVERDE,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,87,72,2,0,1,1,11,16,0,15,0,0,0,0,213
24,2/7/2006,12,Ayuntamientos,24,0,713,1,B,Basica,0,24,RIOVERDE,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,0,119,97,10,0,0,8,6,21,0,12,0,0,0,0,293
24,2/7/2006,12,Ayuntamientos,24,0,720,1,B,Basica,0,24,RIOVERDE,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,142,50,18,0,0,7,1,20,0,3,0,0,0,0,252
24,2/7/2006,12,Ayuntamientos,24,0,761,1,B,Basica,0,27,SAN CIRO DE ACOSTA,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,139,254,2,0,0,18,0,14,0,0,0,0,0,0,433
24,2/7/2006,12,Ayuntamientos,24,0,762,1,B,Basica,0,27,SAN CIRO DE ACOSTA,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,16,0,144,155,4,0,0,21,0,18,0,0,0,0,0,0,358
24,2/7/2006,12,Ayuntamientos,24,0,764,1,B,Basica,0,27,SAN CIRO DE ACOSTA,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,1,115,184,0,0,0,3,0,3,0,0,0,0,0,0,315
24,2/7/2006,12,Ayuntamientos,24,0,769,1,B,Basica,0,27,SAN CIRO DE ACOSTA,345,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,0,107,58,0,0,0,0,0,2,0,0,0,0,0,0,176
24,2/7/2006,12,Ayuntamientos,24,0,15,1,B,Basica,0,2,ALAQUINES,304,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,42,64,3,0,48,7,0,0,12,0,0,0,0,0,182
24,2/7/2006,12,Ayuntamientos,24,0,83,1,B,Basica,0,5,CARDENAS,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,0,46,204,30,0,124,19,0,13,0,0,0,0,0,0,441
24,2/7/2006,12,Ayuntamientos,24,0,85,1,C,Contigua,0,5,CARDENAS,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,22,96,21,0,219,15,0,4,0,0,0,0,0,0,385
24,2/7/2006,12,Ayuntamientos,24,0,90,1,C,Contigua,0,5,CARDENAS,454,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,22,108,23,0,108,16,0,1,0,0,0,0,0,0,282
24,2/7/2006,12,Ayuntamientos,24,0,173,1,C,Contigua,0,10,CIUDAD DEL MAIZ,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,159,177,10,0,0,4,0,15,0,0,0,0,0,0,369
24,2/7/2006,12,Ayuntamientos,24,0,173,1,E,Extraordinaria,1,10,CIUDAD DEL MAIZ,156,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,1,40,53,2,0,0,0,0,7,0,0,0,0,0,0,104
24,2/7/2006,12,Ayuntamientos,24,0,175,1,B,Basica,0,10,CIUDAD DEL MAIZ,644,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,1,189,207,26,0,0,4,0,8,0,0,0,0,0,0,443
24,2/7/2006,12,Ayuntamientos,24,0,175,1,C,Contigua,0,10,CIUDAD DEL MAIZ,644,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,0,162,194,37,0,0,1,0,12,0,0,0,0,0,0,415
24,2/7/2006,12,Ayuntamientos,24,0,177,1,B,Basica,0,10,CIUDAD DEL MAIZ,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,0,267,192,12,0,0,2,0,28,0,0,0,0,0,0,506
24,2/7/2006,12,Ayuntamientos,24,0,184,1,B,Basica,0,10,CIUDAD DEL MAIZ,433,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,80,157,8,0,0,0,0,4,0,0,0,0,0,0,260
24,2/7/2006,12,Ayuntamientos,24,0,184,1,C,Contigua,0,10,CIUDAD DEL MAIZ,434,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,0,64,159,5,0,0,2,0,8,0,0,0,0,0,0,245
24,2/7/2006,12,Ayuntamientos,24,0,199,1,B,Basica,0,10,CIUDAD DEL MAIZ,305,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,61,119,5,0,0,0,0,3,0,0,0,0,0,0,198
24,2/7/2006,12,Ayuntamientos,24,0,208,1,B,Basica,0,10,CIUDAD DEL MAIZ,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,1,136,127,7,0,0,7,0,0,0,0,0,0,0,0,285
24,2/7/2006,12,Ayuntamientos,24,0,211,1,B,Basica,0,10,CIUDAD DEL MAIZ,553,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,0,94,220,7,0,0,2,0,12,0,0,0,0,0,0,340
24,2/7/2006,12,Ayuntamientos,24,0,215,1,B,Basica,0,10,CIUDAD DEL MAIZ,476,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,83,153,5,0,0,0,0,7,0,0,0,0,0,0,258
24,2/7/2006,12,Ayuntamientos,24,0,217,1,B,Basica,0,10,CIUDAD DEL MAIZ,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,102,159,5,0,0,0,0,13,0,0,0,0,0,0,285
24,2/7/2006,12,Ayuntamientos,24,0,190,2,C,Contigua,0,57,EL NARANJO,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,0,146,179,11,0,0,7,0,10,0,0,0,0,0,0,355
24,2/7/2006,12,Ayuntamientos,24,0,193,1,C,Contigua,0,57,EL NARANJO,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,227,119,10,0,0,4,0,24,0,0,0,0,0,0,390
24,2/7/2006,12,Ayuntamientos,24,0,195,1,E,Extraordinaria,1,57,EL NARANJO,265,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,0,59,109,2,0,0,1,0,16,0,0,0,0,0,0,187
24,2/7/2006,12,Ayuntamientos,24,0,212,1,C,Contigua,0,57,EL NARANJO,392,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,148,98,5,0,0,3,0,9,0,0,0,0,0,0,269
24,2/7/2006,12,Ayuntamientos,24,0,616,1,C,Contigua,0,23,RAYON,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,131,106,41,0,0,0,0,0,0,0,0,0,0,0,286
24,2/7/2006,12,Ayuntamientos,24,0,617,1,C,Contigua,0,23,RAYON,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,213,114,58,0,0,0,0,0,0,0,0,0,0,0,391
24,2/7/2006,12,Ayuntamientos,24,0,1248,2,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,1,155,23,90,5,42,10,3,30,0,5,0,0,0,0,372
24,2/7/2006,12,Ayuntamientos,24,0,1250,1,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,596,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,1,115,56,85,3,29,9,5,30,0,6,0,0,0,0,345
24,2/7/2006,12,Ayuntamientos,24,0,1251,1,B,Basica,0,35,SOLEDAD DE GRACIANO SANCHEZ,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,5,76,46,58,4,39,14,5,20,0,4,0,0,0,0,275
24,2/7/2006,12,Ayuntamientos,24,0,1253,3,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,97,72,109,10,58,8,4,13,0,7,0,0,0,0,391
24,2/7/2006,12,Ayuntamientos,24,0,1253,5,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,728,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,0,111,46,139,10,76,8,8,18,0,1,0,0,0,0,432
24,2/7/2006,12,Ayuntamientos,24,0,1254,1,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,140,45,139,10,43,6,4,21,0,4,0,0,0,0,423
24,2/7/2006,12,Ayuntamientos,24,0,1266,1,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,423,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,0,76,27,58,10,52,5,5,5,0,1,0,0,0,0,251
24,2/7/2006,12,Ayuntamientos,24,0,1269,1,B,Basica,0,35,SOLEDAD DE GRACIANO SANCHEZ,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,0,147,69,101,13,44,17,7,14,0,2,0,0,0,0,423
24,2/7/2006,12,Ayuntamientos,24,0,1271,1,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,735,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,29,0,151,80,121,6,58,5,10,9,0,3,0,0,0,0,472
24,2/7/2006,12,Ayuntamientos,24,0,1273,1,B,Basica,0,35,SOLEDAD DE GRACIANO SANCHEZ,625,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,18,0,100,54,83,6,68,10,9,0,0,0,0,0,0,0,348
24,2/7/2006,12,Ayuntamientos,24,0,1278,1,B,Basica,0,35,SOLEDAD DE GRACIANO SANCHEZ,642,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,0,125,52,69,7,42,5,4,10,0,3,0,0,0,0,331
24,2/7/2006,12,Ayuntamientos,24,0,1280,1,B,Basica,0,35,SOLEDAD DE GRACIANO SANCHEZ,570,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,0,99,41,94,11,43,4,3,3,0,4,0,0,0,0,323
24,2/7/2006,12,Ayuntamientos,24,0,1281,1,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,62,38,65,9,29,8,3,2,0,2,0,0,0,0,229
24,2/7/2006,12,Ayuntamientos,24,0,1285,2,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,82,28,85,6,67,7,4,0,0,0,0,0,0,0,292
24,2/7/2006,12,Ayuntamientos,24,0,1286,2,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,86,39,34,10,34,9,4,7,0,2,0,0,0,0,233
24,2/7/2006,12,Ayuntamientos,24,0,1288,1,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,0,133,73,93,9,48,18,7,10,0,3,0,0,0,0,409
24,2/7/2006,12,Ayuntamientos,24,0,1291,2,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,650,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,0,114,53,99,5,70,13,5,9,0,3,0,0,0,0,386
24,2/7/2006,12,Ayuntamientos,24,0,1292,1,B,Basica,0,35,SOLEDAD DE GRACIANO SANCHEZ,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,110,79,76,12,61,11,2,8,0,6,0,0,0,0,373
24,2/7/2006,12,Ayuntamientos,24,0,1294,2,C,Contigua,0,35,SOLEDAD DE GRACIANO SANCHEZ,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,0,102,72,120,15,45,9,15,3,0,3,0,0,0,0,389
24,2/7/2006,12,Ayuntamientos,24,0,1296,1,B,Basica,0,35,SOLEDAD DE GRACIANO SANCHEZ,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,82,46,74,9,30,6,7,1,0,12,0,0,0,0,280
