CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_PRI_ES,CAND_IND_1,CAND_IND_2,CAND_IND_3,CAND_IND_4,CAND_IND_5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,184,B,10,73,39,7,25,1,46,3,2,150,,2,2,0,,,,,,,0,360,22,382,504,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,184,C01,6,77,29,9,28,3,37,4,4,173,,0,0,0,,,,,,,0,370,13,383,504,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,185,B,5,79,37,3,33,1,20,1,1,115,,0,4,2,,,,,,,0,301,18,319,400,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,185,C01,4,88,30,3,15,2,14,2,2,127,,1,0,4,,,,,,,0,292,15,307,400,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,186,B,5,85,31,0,30,0,42,4,1,138,,1,1,2,,,,,,,0,340,21,361,476,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,186,C01,3,101,44,4,18,5,25,1,2,150,,1,1,2,,,,,,,0,357,17,374,475,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,283,B,15,132,44,10,18,5,2,3,5,46,,6,0,2,,,,,,,0,288,19,307,539,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,283,C01,15,100,48,5,15,6,5,7,7,46,,4,1,0,,,,,,,1,259,23,283,539,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,283,C02,16,93,55,11,16,8,3,8,7,54,,8,3,0,,,,,,,0,282,30,312,539,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,B,7,77,108,3,42,5,5,8,5,107,,6,1,2,,,,,,,0,376,2,378,676,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C01,10,73,79,8,43,4,3,7,7,87,,2,1,2,,,,,,,0,326,23,349,676,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C02,10,68,89,4,35,5,6,4,7,94,,2,0,1,,,,,,,0,325,28,353,675,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C03,9,67,89,11,54,9,4,3,5,85,,3,2,0,,,,,,,0,341,31,372,675,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C04,14,68,128,4,38,6,3,3,8,83,,2,1,0,,,,,,,0,358,20,378,675,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C05,9,67,89,11,54,9,4,3,5,85,,3,2,0,,,,,,,0,341,31,372,675,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C06,8,65,99,4,31,6,5,3,8,86,,3,0,0,,,,,,,0,318,39,357,675,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,285,B,8,165,43,16,23,2,1,6,3,29,,4,2,8,,,,,,,0,310,26,336,584,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,285,C01,7,153,45,20,35,1,1,6,6,29,,1,5,9,,,,,,,2,318,16,336,584,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,285,C02,10,147,40,11,19,3,3,5,3,33,,4,1,6,,,,,,,0,285,19,304,584,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,285,C03,7,160,44,13,18,2,0,4,3,26,,1,1,6,,,,,,,0,285,14,299,583,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,286,B,14,82,118,8,17,2,1,4,5,60,,2,12,2,,,,,,,0,327,26,353,633,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,286,C01,16,107,121,6,6,3,2,4,7,55,,4,7,1,,,,,,,0,339,26,365,632,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,287,B,25,114,95,8,27,2,9,5,14,65,,4,2,0,,,,,,,0,370,12,382,689,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,287,C01,19,103,121,7,18,8,4,9,15,57,,8,5,1,,,,,,,0,375,21,396,688,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,288,B,11,104,96,7,18,3,3,8,21,69,,2,2,2,,,,,,,0,346,15,361,643,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,288,C01,19,120,102,15,24,6,4,5,14,54,,7,1,1,,,,,,,0,372,20,392,642,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,B,13,104,85,7,25,3,3,7,7,110,,4,2,3,,,,,,,0,373,19,392,671,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,C01,9,117,59,9,16,3,5,8,11,92,,6,2,2,,,,,,,0,339,29,368,670,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,SMR01,5,50,15,4,4,5,2,1,3,26,,1,0,2,,,,,,,0,118,9,127,,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,SMR02,21,106,52,5,22,7,8,10,7,157,,2,4,1,,,,,,,0,402,26,428,,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,SMR03,4,45,22,2,4,2,0,1,1,21,,4,0,2,,,,,,,0,108,5,113,,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,SRP01,3,19,5,1,3,4,0,1,1,15,0,1,,,,,,,,,0,53,3,56,,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,SRP02,20,93,40,4,17,7,7,7,7,141,0,2,,,,,,,,,2,345,20,367,,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,SRP03,,,,,,,,,,,,,,,,,,,,,,,,,,Acta no entregada,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,290,B,8,82,136,5,11,5,0,7,6,120,,3,3,0,,,,,,,0,386,37,423,732,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,290,C01,16,62,145,5,19,3,1,1,6,112,,12,6,1,,,,,,,0,389,32,421,732,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,290,C02,14,87,133,8,21,6,3,2,3,139,,6,4,3,,,,,,,0,429,31,460,732,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,290,C03,17,71,137,7,17,8,3,3,3,122,,10,5,0,,,,,,,0,403,31,434,731,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,291,B,12,106,107,20,16,8,5,5,4,117,,13,2,0,,,,,,,2,415,28,445,731,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,291,C01,8,111,113,13,20,3,7,6,1,103,,6,1,3,,,,,,,2,395,30,427,731,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,291,SMR01,4,54,233,1,37,3,0,1,4,68,,12,3,1,,,,,,,0,421,24,445,,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,291,SRP01,,,,,,,,,,,,,,,,,,,,,,,,,,Acta no entregada,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,292,B,7,100,71,5,16,5,6,31,8,87,,4,1,3,,,,,,,0,344,22,366,589,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,292,C01,12,124,61,9,17,5,5,18,7,78,,2,1,2,,,,,,,0,341,22,363,588,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,293,B,13,74,87,10,11,4,4,6,18,55,,3,2,1,,,,,,,0,288,17,305,541,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,293,C01,13,75,97,9,6,4,4,6,31,46,,6,1,1,,,,,,,0,299,11,310,540,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,293,C02,6,75,113,1,16,7,1,6,21,53,,2,2,4,,,,,,,0,307,21,328,540,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,294,B,11,92,74,8,37,1,3,27,6,58,,3,2,4,,,,,,,0,326,27,353,651,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,294,C01,13,86,79,5,32,6,7,17,10,62,,5,0,3,,,,,,,0,325,25,350,651,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,294,C02,14,102,100,6,26,7,6,25,7,74,,5,1,4,,,,,,,0,377,26,403,651,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,294,C03,8,96,92,9,18,3,9,14,6,53,,5,3,3,,,,,,,0,319,27,346,650,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,294,C04,12,91,99,13,17,8,3,18,4,71,,2,2,2,,,,,,,0,342,25,367,650,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,295,B,11,46,45,2,8,2,2,8,6,84,,3,2,0,,,,,,,0,219,14,233,408,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,295,C01,17,42,63,5,11,2,3,3,6,61,,5,0,0,,,,,,,0,218,15,233,407,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,296,B,20,60,67,12,19,1,0,8,6,64,,3,3,0,,,,,,,1,263,7,271,477,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,296,C01,23,63,67,10,17,1,2,4,8,53,,1,6,1,,,,,,,0,256,23,279,477,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,297,B,34,172,96,15,12,1,2,9,8,83,,7,3,4,,,,,,,0,446,25,471,723,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,298,B,11,129,57,13,13,5,0,9,10,63,,4,2,4,,,,,,,0,320,20,340,550,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,299,B,1,96,54,7,14,9,1,2,4,82,,11,1,3,,,,,,,0,285,24,309,526,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,299,C01,6,84,63,8,18,13,2,5,6,79,,9,1,2,,,,,,,0,296,35,331,525,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,300,B,11,79,93,9,17,6,3,6,4,106,,7,2,0,,,,,,,2,343,38,383,674,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,300,C01,9,88,111,8,11,4,3,4,4,93,,18,3,1,,,,,,,1,357,31,389,673,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,300,C02,14,84,131,6,11,6,4,3,5,104,,10,2,0,,,,,,,0,380,30,410,673,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,301,B,11,71,65,19,12,7,1,0,5,91,,13,3,2,,,,,,,1,300,18,319,514,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,301,C01,3,85,63,15,9,8,3,4,5,85,,11,4,0,,,,,,,0,295,23,318,514,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,302,B,17,90,49,11,13,4,5,6,5,55,,8,0,2,,,,,,,0,265,30,295,566,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,302,C01,14,111,58,6,10,4,4,13,5,91,,3,2,3,,,,,,,0,324,17,341,565,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,303,B,12,54,41,6,13,5,6,9,6,109,,3,1,2,,,,,,,0,267,15,282,540,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,303,C01,7,55,57,4,14,5,3,1,4,127,,6,0,0,,,,,,,0,283,15,298,539,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,304,B,9,69,55,1,12,1,8,7,5,122,,1,0,1,,,,,,,0,291,24,315,544,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,304,C01,7,73,48,9,21,6,7,3,2,136,,2,3,1,,,,,,,3,318,1,322,543,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,305,B,14,108,49,6,11,4,4,10,4,124,,6,1,2,,,,,,,0,343,26,369,646,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,306,B,13,76,62,26,17,6,2,12,14,73,,8,3,5,,,,,,,0,317,23,340,535,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,306,C01,8,72,64,32,18,4,1,6,8,94,,6,1,2,,,,,,,1,316,35,352,534,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,307,B,8,53,87,4,12,1,2,4,2,79,,3,1,1,,,,,,,0,257,24,281,432,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,307,C01,8,59,79,2,17,3,4,3,4,66,,0,1,0,,,,,,,0,246,22,268,431,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,308,B,5,61,39,4,13,4,3,5,2,59,,3,0,0,,,,,,,0,198,24,222,400,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,308,C01,8,57,49,5,9,6,2,3,2,51,,4,0,2,,,,,,,0,198,19,217,399,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,309,B,19,93,96,7,23,5,6,3,8,120,,5,2,0,,,,,,,0,387,39,426,736,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,310,B,13,70,85,2,38,7,12,3,4,101,,7,1,1,,,,,,,0,344,32,376,669,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,310,C01,11,59,77,4,46,9,8,3,7,125,,4,1,2,,,,,,,0,356,42,398,668,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,311,B,9,92,46,6,12,5,4,4,5,137,,5,0,1,,,,,,,0,326,35,361,632,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,311,C01,9,80,45,8,28,13,3,6,7,151,,3,1,0,,,,,,,0,354,21,375,632,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,312,B,6,81,60,6,43,9,8,4,4,122,,2,0,1,,,,,,,0,346,32,378,649,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,312,C01,0,69,50,3,28,21,14,1,5,152,,1,1,6,,,,,,,0,351,52,403,649,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,313,B,16,63,77,3,41,6,21,8,3,92,,3,3,2,,,,,,,0,338,34,372,633,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,313,C01,11,70,83,7,41,7,21,7,6,98,,1,0,1,,,,,,,0,353,43,396,633,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,314,B,5,49,66,4,33,7,6,3,3,90,,1,3,1,,,,,,,0,271,28,299,481,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,314,C01,5,46,72,3,21,12,5,2,1,82,,4,0,0,,,,,,,0,253,28,281,481,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,315,B,6,53,96,3,17,7,4,4,4,95,,9,1,0,,,,,,,0,299,16,315,522,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,315,C01,8,34,82,4,15,5,2,2,7,124,,4,3,0,,,,,,,0,290,18,308,521,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,316,B,6,69,101,8,15,4,2,3,4,130,,3,1,2,,,,,,,0,348,2,350,680,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,316,C01,10,70,137,5,31,4,2,2,3,90,,3,0,2,,,,,,,0,359,27,386,680,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,317,B,8,75,38,1,43,7,10,2,0,86,,1,1,0,,,,,,,0,272,7,279,495,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,317,C01,12,94,43,7,47,5,5,3,0,69,,1,1,3,,,,,,,0,290,33,323,494,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,318,B,7,75,49,9,34,8,6,5,2,105,,1,3,0,,,,,,,0,304,29,333,609,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,318,C01,19,54,56,7,46,12,6,8,0,124,,1,0,2,,,,,,,0,335,27,362,609,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,319,B,9,75,60,12,31,23,13,5,5,98,,1,0,0,,,,,,,0,332,40,372,677,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,319,C01,6,65,94,9,23,32,11,4,3,100,,4,1,1,,,,,,,0,353,46,399,677,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,319,C02,9,52,64,2,40,33,3,2,3,122,,4,0,1,,,,,,,0,335,68,403,677,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,319,C03,7,63,60,8,23,32,12,4,2,112,,0,5,1,,,,,,,0,329,42,371,677,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,320,B,9,80,105,2,43,6,6,4,2,97,,3,4,2,,,,,,,0,363,25,388,664,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,320,C01,11,87,95,4,32,6,5,7,5,107,,3,3,1,,,,,,,0,366,26,392,664,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,321,B,5,57,113,4,20,8,2,0,1,87,,2,7,1,,,,,,,0,307,23,330,584,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,321,C01,11,42,127,4,25,8,5,0,1,65,,2,3,1,,,,,,,1,294,30,325,584,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,321,C02,7,61,111,2,19,8,1,4,1,51,,1,0,0,,,,,,,0,266,22,288,583,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,322,B,10,46,161,1,21,14,2,2,2,60,,2,6,0,,,,,,,0,327,26,353,582,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,322,C01,10,59,129,5,20,14,6,2,6,60,,1,8,0,,,,,,,0,320,13,333,582,,,,
