CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,B,1,0,B,84,81,10,5,18,7,4,129,4,8,0,2,0,0,0,,,,,,,14,366,1,20,387,621,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C,1,0,C01,74,94,7,3,21,3,7,100,6,6,2,4,1,0,0,,,,,,,26,354,1,25,380,621,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C,2,0,C02,87,77,2,6,21,6,4,136,4,1,0,4,0,0,0,,,,,,,12,360,1,21,382,621,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C,3,0,C03,96,78,3,5,15,9,4,130,1,6,1,4,0,0,0,,,,,,,11,363,0,17,380,621,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C,4,0,C04,86,92,1,7,14,6,4,123,1,5,3,7,5,1,0,,,,,,,7,362,0,21,383,621,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,B,1,0,B,92,96,12,5,8,5,6,114,7,3,1,4,1,0,0,,,,,,,13,367,0,21,388,577,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,C,1,0,C01,105,81,3,7,10,5,2,83,3,4,2,6,1,0,0,,,,,,,13,325,1,16,342,576,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,C,2,0,C02,109,91,11,1,13,8,3,96,2,5,1,1,0,0,0,,,,,,,8,349,0,25,374,576,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,C,3,0,C03,100,75,3,1,23,2,8,123,7,4,1,3,1,0,0,,,,,,,10,361,1,12,374,576,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,111,B,1,0,B,78,90,6,1,23,3,5,145,14,3,0,3,1,0,0,,,,,,,10,382,0,17,399,636,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,111,C,1,0,C01,94,106,10,4,21,6,3,104,9,3,2,3,0,0,0,,,,,,,20,385,0,19,404,636,GRUPO DE RECUENTO,ANULADA,SUP-REC-1276/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,111,C,2,0,C02,93,99,9,3,21,5,8,134,4,3,2,2,2,0,0,,,,,,,15,400,0,17,417,636,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/05.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,54,B,1,0,B,70,104,6,7,6,5,8,86,3,7,0,4,0,0,0,,,,,,,,306,0,15,321,425,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/54 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,54,C,1,0,C01,65,93,14,9,7,3,8,94,7,5,1,2,3,1,0,,,,,,,,312,0,13,325,425,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/54 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,72,B,1,0,B,116,167,8,9,8,9,6,120,10,5,0,4,1,0,0,,,,,,,,463,1,23,487,649,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/72 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,72,C,1,0,C01,97,174,9,9,13,21,5,132,9,13,1,5,3,0,0,,,,,,,,491,0,19,510,648,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/72 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,73,B,1,0,B,101,117,10,19,6,5,5,94,7,11,1,6,3,0,0,,,,,,,,385,0,14,399,580,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/73 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,73,C,1,0,C01,83,126,9,15,18,3,4,78,3,3,0,6,1,0,0,,,,,,,,349,1,19,369,579,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,88,B,1,0,B,114,199,19,14,8,3,3,81,8,2,0,9,0,1,0,,,,,,,,461,0,15,476,613,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/88 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,89,B,1,0,B,93,156,6,19,5,8,7,61,3,7,0,6,1,0,0,,,,,,,,372,0,15,387,502,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/89 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,89,C,1,0,C01,94,162,5,12,3,4,5,74,7,8,1,0,1,1,0,,,,,,,,377,0,18,395,502,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/89 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,107,B,1,0,B,116,81,9,2,12,18,6,154,12,1,3,3,2,0,0,,,,,,,,419,2,25,446,666,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,107,C,1,0,C01,103,109,14,7,13,9,5,152,6,4,3,4,4,0,0,,,,,,,,433,1,33,467,665,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,110,B,1,0,B,157,84,22,4,20,3,46,121,6,5,0,3,2,0,0,,,,,,,,473,0,21,494,642,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/110 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,110,C,1,0,C01,131,90,12,5,13,8,66,94,4,0,1,2,1,2,0,,,,,,,,429,0,23,452,641,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/110 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,B,1,0,B,92,102,6,10,13,10,9,139,5,5,3,5,0,0,0,,,,,,,,399,0,16,415,658,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C,1,0,C01,120,99,7,5,17,10,3,128,4,6,0,3,3,0,0,,,,,,,,405,0,18,423,658,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C,2,0,C02,113,87,7,4,14,6,1,109,5,9,0,3,0,0,0,,,,,,,,358,1,26,385,658,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C,3,0,C03,108,100,7,2,16,7,2,119,7,3,0,4,3,0,0,,,,,,,,378,0,19,397,657,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C,4,0,C04,114,97,10,4,18,7,4,116,2,4,1,5,2,0,0,,,,,,,,384,0,15,399,657,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C,5,0,C05,116,69,7,6,14,16,5,123,7,6,1,6,0,0,0,,,,,,,,376,0,11,387,657,ACTA CASILLA,MODIFICADA,SUP-REC-1267/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/112 C5.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,113,B,1,0,B,103,59,10,3,10,3,30,61,9,4,1,2,1,2,0,,,,,,,,298,0,20,318,418,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,113,C,1,0,C01,107,59,11,0,9,8,30,82,9,7,0,2,0,0,0,,,,,,,,324,0,13,337,417,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/113 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,114,B,1,0,B,157,82,16,3,7,12,28,103,8,8,0,3,1,2,1,,,,,,,,431,0,18,449,623,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/114 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,114,C,1,0,C01,174,80,6,5,16,6,40,94,5,2,1,2,1,1,0,,,,,,,,433,0,18,451,623,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/114 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,115,B,1,0,B,108,56,8,4,9,7,29,51,6,3,1,2,0,0,1,,,,,,,,285,0,16,301,444,ACTA CASILLA,MODIFICADA,SUP-REC-1267/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/115 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,115,C,1,0,C01,110,46,14,8,6,5,23,61,3,2,1,1,0,2,0,,,,,,,,282,0,16,298,444,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/115 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,116,B,1,0,B,126,117,6,2,6,6,19,65,3,4,4,0,1,1,0,,,,,,,,360,0,13,373,554,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,116,C,1,0,C01,99,83,12,1,9,8,40,87,7,4,3,3,0,2,0,,,,,,,,358,0,14,372,554,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/116 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,117,B,1,0,B,105,83,18,7,4,11,41,95,8,4,2,2,0,2,0,,,,,,,,382,6,12,400,547,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/117 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,117,C,1,0,C01,101,61,13,3,17,9,25,76,3,1,0,3,3,1,0,,,,,,,,316,0,13,329,547,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/117 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,117,C,2,0,C02,122,73,19,3,15,18,39,78,5,1,0,1,1,1,0,,,,,,,,376,0,20,396,546,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/117 C2.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,127,B,1,0,B,64,98,14,2,15,11,5,115,8,8,0,3,3,0,0,,,,,,,,346,0,16,362,539,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,127,C,1,0,C01,76,79,17,4,20,7,9,108,10,4,0,3,4,0,0,,,,,,,,341,1,25,367,538,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,129,B,1,0,B,192,196,8,2,47,7,6,74,42,16,0,3,3,0,0,,,,,,,,596,0,31,627,725,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,129,C,1,0,C01,207,149,9,0,42,9,3,86,49,13,1,4,0,0,0,,,,,,,,572,0,48,620,725,ACTA CASILLA,MODIFICADA,SUP-REC-1267/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/129 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,130,B,1,0,B,124,92,4,1,17,3,5,59,4,4,3,0,2,0,0,,,,,,,,318,0,16,334,444,ACTA CASILLA,MODIFICADA,SUP-REC-1267/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/130 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,131,B,1,0,B,47,99,1,1,1,2,2,30,7,20,0,2,0,0,0,,,,,,,,212,0,9,221,252,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/131 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,132,B,1,0,B,78,44,2,0,4,4,0,21,9,0,0,0,0,0,0,,,,,,,,162,0,5,167,192,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/132 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,133,B,1,0,B,115,170,2,1,6,6,3,75,31,1,1,2,2,1,0,,,,,,,,416,0,22,438,512,ACTA CASILLA,MODIFICADA,SUP-REC-1267/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/133 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,134,B,1,0,B,74,83,7,3,3,4,4,51,8,2,6,1,0,0,0,,,,,,,,246,0,15,261,307,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,134,E,1,0,E01,26,18,1,2,9,1,5,20,2,1,1,0,0,0,0,,,,,,,,86,0,8,94,145,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,135,B,1,0,B,0,0,0,0,0,0,0,115,0,2,93,151,0,0,0,,,,,,,,361,0,15,376,424,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/135 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,135,C,1,0,C01,96,121,4,3,1,4,12,130,9,1,0,1,2,2,0,,,,,,,,386,0,5,391,424,ACTA CASILLA,MODIFICADA,SUP-REC-1267/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/135 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,136,B,1,0,B,76,45,2,1,1,1,1,24,0,3,0,2,1,0,0,,,,,,,,157,0,0,157,193,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/136 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,137,B,1,0,B,65,83,5,0,0,0,0,44,1,0,0,0,0,0,0,,,,,,,,198,0,6,204,263,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/137 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,138,B,1,0,B,66,147,3,2,14,3,34,119,8,3,1,7,0,0,0,,,,,,,,407,0,27,434,528,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/138 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,B,1,0,B,143,92,27,5,1,9,9,116,6,6,0,4,3,0,0,,,,,,,,421,0,0,421,685,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/139 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,C,1,0,C01,122,100,24,5,9,4,5,105,10,7,1,5,4,0,0,,,,,,,,401,0,39,440,685,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,C,2,0,C02,139,85,44,7,13,1,8,116,10,12,1,7,0,2,0,,,,,,,,445,0,36,481,684,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,C,3,0,C03,142,79,31,4,15,3,8,109,9,6,1,4,0,1,0,,,,,,,,412,0,32,444,684,ACTA CASILLA,MODIFICADA,SUP-REC-1267/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/139 C3.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,140,B,1,0,B,79,92,9,0,4,5,3,109,5,1,2,3,3,1,0,,,,,,,,316,0,12,328,453,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,140,C,1,0,C01,86,121,10,3,4,2,1,77,2,2,0,4,3,0,0,,,,,,,,315,0,9,324,452,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/140 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,141,B,1,0,B,62,121,7,3,8,5,5,101,1,3,0,4,0,1,0,,,,,,,,321,0,8,329,449,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/141 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,141,C,1,0,C01,64,140,14,1,8,1,3,95,2,1,1,0,0,0,0,,,,,,,,330,0,6,336,449,ACTA CASILLA,MODIFICADA,SUP-REC-1267/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/141 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,B,1,0,B,204,101,23,0,12,0,0,134,0,0,4,0,3,5,0,,,,,,,,486,0,26,512,656,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/142 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C,1,0,C01,157,104,13,5,15,3,6,98,6,1,2,3,4,2,0,,,,,,,,419,0,35,454,656,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/142 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C,2,0,C02,194,99,27,2,18,6,0,120,2,0,3,3,2,2,0,,,,,,,,478,0,34,512,656,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/142 C2.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C,3,0,C03,180,102,6,0,19,5,0,119,11,2,0,0,0,0,0,,,,,,,,444,0,28,472,656,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/142 C3.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,143,B,1,0,B,80,81,4,1,11,2,3,57,45,1,0,2,0,0,0,,,,,,,,287,0,11,298,347,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,144,B,1,0,B,49,65,10,0,15,0,0,43,2,5,0,1,0,0,0,,,,,,,,190,0,9,199,234,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/144 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,145,B,1,0,B,49,104,6,8,13,1,9,59,33,0,0,3,0,1,0,,,,,,,,286,0,14,300,418,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/06.PDF
