CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PRD_NVA_ALIANZA,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,27,TABASCO,6,CENTRO,4,CENTRO,354,2,,120,197,12,2,,5,101,1,,,,,,,14,,8,2,4,1,0,3,467,13,483,1087
1,27,TABASCO,6,CENTRO,4,CENTRO,355,2,,102,180,4,9,,6,127,0,,,,,,,7,,5,3,2,2,1,0,448,13,461,1056
1,27,TABASCO,6,CENTRO,4,CENTRO,356,3,,193,230,8,13,,15,171,0,,,,,,,8,,5,7,1,0,0,1,651,19,671,1846
1,27,TABASCO,6,CENTRO,4,CENTRO,357,2,,130,195,8,6,,10,110,2,,,,,,,13,,8,5,8,3,0,0,498,21,519,1182
1,27,TABASCO,6,CENTRO,4,CENTRO,358,3,,185,270,9,10,,12,183,1,,,,,,,12,,14,10,4,2,1,0,713,16,729,1748
1,27,TABASCO,6,CENTRO,4,CENTRO,359,3,,155,327,17,3,,14,198,5,,,,,,,6,,12,4,5,0,0,0,746,26,772,1945
1,27,TABASCO,6,CENTRO,4,CENTRO,360,3,,175,299,3,10,,19,175,3,,,,,,,11,,8,3,4,0,0,1,710,31,742,1950
1,27,TABASCO,6,CENTRO,4,CENTRO,361,3,,185,317,8,10,,5,207,1,,,,,,,13,,26,4,8,0,0,0,784,18,802,2091
1,27,TABASCO,6,CENTRO,4,CENTRO,362,2,,129,228,18,6,,6,133,4,,,,,,,10,,5,3,2,0,0,0,544,12,556,1329
1,27,TABASCO,6,CENTRO,4,CENTRO,363,2,,88,218,8,4,,2,97,0,,,,,,,19,,8,1,1,3,0,0,449,14,463,1027
1,27,TABASCO,6,CENTRO,4,CENTRO,364,2,,83,169,10,1,,4,67,2,,,,,,,11,,12,3,1,1,0,1,364,10,375,1029
1,27,TABASCO,6,CENTRO,4,CENTRO,365,2,,78,146,9,1,,6,119,3,,,,,,,11,,4,3,4,1,0,3,385,11,399,994
1,27,TABASCO,8,CENTRO,4,CENTRO,366,2,,82,142,6,3,,5,110,4,,,,,,,9,,2,3,1,0,0,0,367,6,373,823
1,27,TABASCO,8,CENTRO,4,CENTRO,367,2,,105,154,10,5,,5,121,2,,,,,,,10,,5,5,2,0,0,0,424,17,441,1031
1,27,TABASCO,8,CENTRO,4,CENTRO,368,2,,122,217,8,2,,13,159,6,,,,,,,16,,10,2,5,1,0,0,561,15,576,1338
1,27,TABASCO,8,CENTRO,4,CENTRO,369,2,,166,225,10,8,,8,157,2,,,,,,,12,,9,2,3,2,0,0,604,8,612,1396
1,27,TABASCO,8,CENTRO,4,CENTRO,370,2,,94,123,20,1,,1,89,1,,,,,,,8,,5,1,1,0,0,0,344,6,350,792
1,27,TABASCO,8,CENTRO,4,CENTRO,371,2,,104,192,9,12,,2,120,1,,,,,,,11,,10,1,5,0,0,1,467,11,479,1334
1,27,TABASCO,8,CENTRO,4,CENTRO,372,11,,456,745,26,27,,19,688,5,,,,,,,18,,31,21,11,5,0,2,2052,65,2119,7591
1,27,TABASCO,8,CENTRO,4,CENTRO,373,2,,68,119,13,8,,11,174,4,,,,,,,9,,3,6,1,0,0,0,416,7,423,1324
1,27,TABASCO,8,CENTRO,4,CENTRO,374,2,,64,148,11,4,,2,134,0,,,,,,,3,,9,10,2,0,0,1,387,8,396,1076
1,27,TABASCO,8,CENTRO,4,CENTRO,375,2,,76,148,17,5,,7,96,3,,,,,,,5,,3,6,1,1,0,0,368,13,381,1057
1,27,TABASCO,8,CENTRO,4,CENTRO,376,2,,111,162,14,4,,19,135,3,,,,,,,6,,6,1,6,2,0,0,469,12,481,1111
1,27,TABASCO,6,CENTRO,4,CENTRO,377,2,,117,141,6,5,,5,80,1,,,,,,,13,,1,6,1,0,0,1,376,12,389,1061
1,27,TABASCO,6,CENTRO,4,CENTRO,378,2,,85,114,15,2,,8,53,3,,,,,,,2,,4,8,4,1,0,1,299,3,303,758
1,27,TABASCO,6,CENTRO,4,CENTRO,379,2,,100,144,18,8,,9,118,3,,,,,,,10,,2,3,4,0,0,0,419,5,424,1063
1,27,TABASCO,6,CENTRO,4,CENTRO,380,2,,66,186,2,5,,4,79,3,,,,,,,13,,3,2,2,2,0,1,367,12,380,860
1,27,TABASCO,6,CENTRO,4,CENTRO,381,2,,118,143,2,5,,13,115,2,,,,,,,3,,4,7,4,0,0,3,416,10,429,1099
1,27,TABASCO,6,CENTRO,4,CENTRO,382,3,,167,266,11,11,,5,220,3,,,,,,,18,,10,3,3,0,0,0,717,15,732,2003
1,27,TABASCO,6,CENTRO,4,CENTRO,383,4,,197,370,13,16,,4,207,6,,,,,,,10,,14,5,8,2,0,230,852,26,1108,2389
1,27,TABASCO,6,CENTRO,4,CENTRO,384,3,,169,302,4,6,,6,161,3,,,,,,,4,,13,4,7,0,0,0,679,15,694,1831
1,27,TABASCO,6,CENTRO,4,CENTRO,385,3,,141,197,18,3,,7,137,11,,,,,,,8,,13,6,3,0,0,0,544,15,559,881
1,27,TABASCO,6,CENTRO,4,CENTRO,386,2,,53,179,8,2,,16,121,0,,,,,,,14,,3,1,1,1,0,1,399,3,403,969
1,27,TABASCO,6,CENTRO,4,CENTRO,387,2,,127,145,6,3,,7,110,3,,,,,,,2,,3,7,6,1,1,0,421,13,434,1116
1,27,TABASCO,6,CENTRO,4,CENTRO,388,2,,107,262,18,4,,3,97,4,,,,,,,7,,2,0,3,0,0,0,507,17,524,1424
1,27,TABASCO,6,CENTRO,4,CENTRO,389,2,,96,170,8,2,,4,59,3,,,,,,,10,,6,3,2,0,1,3,364,5,372,771
1,27,TABASCO,6,CENTRO,4,CENTRO,390,1,,87,131,4,5,,1,69,1,,,,,,,10,,2,0,3,1,0,1,314,3,318,673
1,27,TABASCO,6,CENTRO,4,CENTRO,391,2,,127,210,12,4,,4,130,0,,,,,,,10,,7,4,7,1,0,0,516,7,523,1414
1,27,TABASCO,11,CENTRO,4,CENTRO,392,2,,111,139,15,4,,3,149,0,,,,,,,6,,1,6,3,0,0,0,437,11,448,1288
1,27,TABASCO,11,CENTRO,4,CENTRO,393,3,,142,198,13,4,,2,195,3,,,,,,,8,,8,4,3,0,0,1,580,17,598,1708
1,27,TABASCO,8,CENTRO,4,CENTRO,394,2,,84,127,14,2,,7,94,3,,,,,,,5,,2,3,4,0,1,0,346,10,356,1083
1,27,TABASCO,8,CENTRO,4,CENTRO,395,2,,64,164,4,6,,3,158,3,,,,,,,4,,0,0,0,0,0,0,406,2,408,1080
1,27,TABASCO,8,CENTRO,4,CENTRO,396,2,,54,124,20,8,,7,141,3,,,,,,,4,,3,2,1,1,3,0,371,6,377,1022
1,27,TABASCO,8,CENTRO,4,CENTRO,397,3,,93,218,0,4,,4,189,1,,,,,,,10,,12,6,0,1,0,0,538,11,549,1717
1,27,TABASCO,8,CENTRO,4,CENTRO,398,6,,202,610,20,23,,29,499,4,,,,,,,25,,18,7,2,2,0,2,1441,49,1492,4227
1,27,TABASCO,11,CENTRO,4,CENTRO,399,2,,128,169,6,4,,14,142,2,,,,,,,8,,8,6,6,0,0,0,493,18,511,1291
1,27,TABASCO,11,CENTRO,4,CENTRO,400,2,,93,151,16,5,,5,114,2,,,,,,,6,,6,6,4,1,0,0,409,13,422,1280
1,27,TABASCO,6,CENTRO,4,CENTRO,401,4,,185,406,26,9,,9,225,3,,,,,,,28,,10,5,4,0,0,1,910,13,924,2722
1,27,TABASCO,6,CENTRO,4,CENTRO,402,2,,124,225,13,5,,3,98,0,,,,,,,15,,4,2,2,1,0,2,492,13,507,1026
1,27,TABASCO,6,CENTRO,4,CENTRO,403,2,,116,195,3,4,,0,139,0,,,,,,,9,,5,6,2,0,0,0,479,10,489,1245
1,27,TABASCO,6,CENTRO,4,CENTRO,404,3,,188,358,8,10,,8,191,5,,,,,,,21,,13,5,3,0,0,0,810,17,827,2192
1,27,TABASCO,6,CENTRO,4,CENTRO,405,9,,494,845,19,41,,13,607,7,,,,,,,23,,43,19,12,3,0,0,2126,46,2172,6116
1,27,TABASCO,6,CENTRO,4,CENTRO,406,2,,69,140,10,9,,4,121,3,,,,,,,8,,2,3,0,0,0,0,369,9,378,1247
1,27,TABASCO,11,CENTRO,4,CENTRO,407,2,,139,172,7,10,,11,135,2,,,,,,,8,,8,9,5,1,0,0,507,17,524,1336
1,27,TABASCO,11,CENTRO,4,CENTRO,408,2,,104,211,4,3,,7,163,3,,,,,,,8,,5,3,0,1,0,0,512,29,541,1433
1,27,TABASCO,11,CENTRO,4,CENTRO,409,2,,104,186,13,12,,6,116,1,,,,,,,5,,7,0,4,0,1,0,455,15,470,1342
1,27,TABASCO,8,CENTRO,4,CENTRO,410,4,,118,268,9,6,,18,332,2,,,,,,,18,,14,6,1,2,0,2,794,24,820,2674
1,27,TABASCO,11,CENTRO,4,CENTRO,411,3,,87,204,9,4,,6,157,2,,,,,,,8,,6,3,0,1,1,0,488,16,504,1538
1,27,TABASCO,11,CENTRO,4,CENTRO,412,2,,122,163,18,10,,6,125,2,,,,,,,6,,7,7,2,0,0,2,468,28,498,1246
1,27,TABASCO,11,CENTRO,4,CENTRO,413,2,,84,205,4,7,,3,130,1,,,,,,,8,,7,5,2,0,0,0,456,10,466,1219
1,27,TABASCO,11,CENTRO,4,CENTRO,414,2,,93,187,8,6,,9,172,6,,,,,,,9,,7,5,4,0,0,0,506,10,516,1289
1,27,TABASCO,11,CENTRO,4,CENTRO,415,6,,278,758,21,17,,11,284,64,,,,,,,40,,25,11,9,0,0,3,1518,52,1573,4365
1,27,TABASCO,6,CENTRO,4,CENTRO,416,8,,550,820,35,25,,18,425,13,,,,,,,41,,13,16,4,0,0,4,1960,38,2002,5844
1,27,TABASCO,11,CENTRO,4,CENTRO,417,2,,98,177,5,5,,6,96,3,,,,,,,15,,9,0,0,0,0,0,414,9,423,1030
1,27,TABASCO,11,CENTRO,4,CENTRO,418,4,,220,436,20,15,,12,351,5,,,,,,,16,,20,6,4,0,0,0,1105,31,1136,2737
1,27,TABASCO,10,CENTRO,4,CENTRO,419,1,,31,127,1,0,,1,129,2,,,,,,,0,,1,2,0,0,0,0,294,6,300,492
1,27,TABASCO,10,CENTRO,4,CENTRO,420,3,,62,304,24,7,,26,279,5,,,,,,,6,,8,3,6,1,0,1,731,17,749,1580
1,27,TABASCO,10,CENTRO,4,CENTRO,421,4,,96,335,61,9,,50,477,4,,,,,,,11,,27,10,9,1,2,1,1092,21,1114,2334
1,27,TABASCO,10,CENTRO,4,CENTRO,422,4,,126,360,45,12,,38,560,8,,,,,,,10,,28,15,4,3,3,0,1212,29,1241,2566
1,27,TABASCO,10,CENTRO,4,CENTRO,423,4,,134,542,35,11,,31,708,3,,,,,,,9,,35,9,10,1,0,0,1528,34,1562,2856
1,27,TABASCO,10,CENTRO,4,CENTRO,425,3,,86,517,11,18,,19,323,0,,,,,,,4,,15,1,2,0,0,0,996,13,1009,2105
1,27,TABASCO,10,CENTRO,4,CENTRO,426,3,,69,442,5,16,,5,381,8,,,,,,,10,,12,0,0,0,0,0,948,13,961,1969
1,27,TABASCO,10,CENTRO,4,CENTRO,427,3,,98,309,9,5,,28,235,2,,,,,,,10,,9,5,4,1,0,0,715,20,735,1648
1,27,TABASCO,10,CENTRO,4,CENTRO,428,3,,122,258,5,2,,25,265,0,,,,,,,10,,12,3,3,1,0,0,706,17,723,1580
1,27,TABASCO,10,CENTRO,4,CENTRO,429,3,,128,258,10,5,,16,261,0,,,,,,,8,,7,7,4,2,1,207,707,29,943,1889
1,27,TABASCO,10,CENTRO,4,CENTRO,430,5,,138,405,6,9,,19,196,3,,,,,,,6,,19,2,2,0,1,1,806,17,824,3011
1,27,TABASCO,10,CENTRO,4,CENTRO,431,3,,120,280,14,5,,17,223,1,,,,,,,7,,10,3,2,0,0,0,682,13,695,1848
1,27,TABASCO,10,CENTRO,4,CENTRO,432,3,,125,399,3,9,,11,209,2,,,,,,,8,,7,6,1,1,0,0,781,9,790,1419
1,27,TABASCO,10,CENTRO,4,CENTRO,433,3,,99,344,5,7,,19,238,2,,,,,,,4,,8,8,4,3,0,1,741,23,765,1860
1,27,TABASCO,10,CENTRO,4,CENTRO,434,2,,116,211,10,3,,0,88,2,,,,,,,8,,12,2,4,0,0,0,456,9,465,1236
1,27,TABASCO,10,CENTRO,4,CENTRO,435,7,,251,827,24,30,,22,576,2,,,,,,,38,,48,6,10,0,0,4,1834,34,1872,5180
1,27,TABASCO,10,CENTRO,4,CENTRO,436,4,,100,590,24,16,,38,273,3,,,,,,,7,,20,5,4,3,0,0,1083,16,1099,2269
1,27,TABASCO,10,CENTRO,4,CENTRO,437,2,,54,310,12,11,,13,279,3,,,,,,,7,,6,2,2,0,0,0,699,16,715,1426
1,27,TABASCO,10,CENTRO,4,CENTRO,438,3,,122,429,4,6,,16,281,3,,,,,,,8,,11,4,1,2,0,0,887,21,908,2008
1,27,TABASCO,10,CENTRO,4,CENTRO,439,2,,40,151,4,1,,1,94,0,,,,,,,1,,1,0,4,0,0,0,297,12,309,986
1,27,TABASCO,10,CENTRO,4,CENTRO,440,13,,459,1318,32,26,,60,907,11,,,,,,,43,,39,14,13,1,0,3,2923,52,2978,9744
1,27,TABASCO,10,CENTRO,4,CENTRO,441,5,,308,641,12,10,,7,56,2,,,,,,,1,,19,3,3,0,0,0,1062,10,1072,2019
1,27,TABASCO,9,CENTRO,4,CENTRO,442,1,,44,94,16,0,,3,47,0,,,,,,,1,,3,0,1,0,0,0,209,3,212,528
1,27,TABASCO,10,CENTRO,4,CENTRO,443,4,,144,379,7,14,,11,288,3,,,,,,,15,,14,2,5,0,0,1,882,29,912,2575
1,27,TABASCO,9,CENTRO,4,CENTRO,444,1,,28,173,0,11,,0,15,1,,,,,,,1,,12,4,0,0,0,0,245,5,250,581
1,27,TABASCO,10,CENTRO,4,CENTRO,445,3,,139,237,10,4,,20,147,7,,,,,,,15,,5,2,2,0,0,0,588,13,601,1749
1,27,TABASCO,10,CENTRO,4,CENTRO,446,6,,221,529,11,19,,7,377,7,,,,,,,17,,31,4,5,3,0,0,1231,465,1696,3833
1,27,TABASCO,10,CENTRO,4,CENTRO,447,2,,92,259,9,3,,12,105,0,,,,,,,3,,12,0,6,0,0,0,501,10,511,1177
1,27,TABASCO,9,CENTRO,4,CENTRO,448,2,,95,195,26,2,,10,57,0,,,,,,,2,,5,8,3,1,0,1,404,9,414,962
1,27,TABASCO,9,CENTRO,4,CENTRO,450,5,,165,469,15,11,,13,210,8,,,,,,,7,,28,7,6,0,0,0,939,37,976,2871
1,27,TABASCO,9,CENTRO,4,CENTRO,451,2,,67,175,3,9,,19,41,0,,,,,,,0,,9,3,3,0,0,0,329,9,338,1101
1,27,TABASCO,8,CENTRO,4,CENTRO,452,7,,252,708,23,18,,10,311,4,,,,,,,15,,42,7,4,1,0,1,1395,59,1455,4666
1,27,TABASCO,8,CENTRO,4,CENTRO,453,3,,98,247,10,10,,8,238,1,,,,,,,6,,20,2,0,0,1,0,641,10,651,1853
1,27,TABASCO,9,CENTRO,4,CENTRO,454,2,,103,134,10,24,,6,89,1,,,,,,,2,,15,7,3,1,0,0,395,3,398,940
1,27,TABASCO,9,CENTRO,4,CENTRO,455,2,,124,211,19,15,,55,28,1,,,,,,,1,,12,6,8,17,1,0,498,16,514,1032
1,27,TABASCO,9,CENTRO,4,CENTRO,456,2,,52,172,4,6,,5,107,2,,,,,,,2,,7,0,1,0,0,0,358,7,365,1488
1,27,TABASCO,9,CENTRO,4,CENTRO,457,3,,185,341,3,17,,6,134,4,,,,,,,3,,14,2,7,0,0,0,716,15,731,1625
1,27,TABASCO,8,CENTRO,4,CENTRO,458,4,,191,232,8,8,,16,395,7,,,,,,,3,,11,2,1,1,0,0,875,20,895,2529
1,27,TABASCO,7,CENTRO,4,CENTRO,459,1,,37,24,9,1,,2,10,0,,,,,,,1,,2,0,4,0,0,0,90,3,93,140
1,27,TABASCO,7,CENTRO,4,CENTRO,460,3,,158,259,34,9,,8,127,3,,,,,,,6,,14,3,14,0,0,0,635,19,654,2138
1,27,TABASCO,7,CENTRO,4,CENTRO,461,2,,148,143,24,8,,62,45,0,,,,,,,2,,5,4,8,5,0,0,454,13,467,1026
1,27,TABASCO,7,CENTRO,4,CENTRO,462,3,,223,362,26,10,,8,183,2,,,,,,,9,,16,3,9,0,3,0,854,26,880,2217
1,27,TABASCO,7,CENTRO,4,CENTRO,463,5,,303,509,18,7,,12,258,4,,,,,,,6,,44,12,13,2,0,0,1188,37,1225,3216
1,27,TABASCO,8,CENTRO,4,CENTRO,464,5,,159,433,14,6,,16,415,7,,,,,,,11,,98,41,6,1,0,3,1207,33,1243,3352
1,27,TABASCO,8,CENTRO,4,CENTRO,465,4,,178,439,20,7,,51,254,4,,,,,,,19,,21,15,2,5,0,1,1015,22,1038,2762
1,27,TABASCO,9,CENTRO,4,CENTRO,466,3,,178,260,22,6,,7,133,3,,,,,,,4,,9,4,6,1,0,0,633,17,650,1600
1,27,TABASCO,7,CENTRO,4,CENTRO,467,11,,656,1157,38,35,,33,701,11,,,,,,,55,,37,18,13,2,0,1,2756,83,2840,8204
1,27,TABASCO,7,CENTRO,4,CENTRO,468,2,,152,292,30,4,,7,76,0,,,,,,,9,,16,13,5,0,1,0,605,21,626,1443
1,27,TABASCO,7,CENTRO,4,CENTRO,469,3,,112,266,23,8,,23,174,5,,,,,,,7,,8,4,4,2,0,0,636,30,666,2028
1,27,TABASCO,11,CENTRO,4,CENTRO,470,7,,466,753,20,31,,28,552,4,,,,,,,27,,23,15,6,1,4,2,1930,44,1976,5054
1,27,TABASCO,6,CENTRO,4,CENTRO,471,2,,95,179,16,7,,5,117,1,,,,,,,6,,6,3,0,0,0,1,435,5,441,1074
1,27,TABASCO,9,CENTRO,4,CENTRO,472,2,,93,151,11,9,,2,62,1,,,,,,,3,,16,1,3,2,0,0,354,19,373,1125
1,27,TABASCO,6,CENTRO,4,CENTRO,473,2,,75,120,3,5,,3,56,2,,,,,,,4,,6,5,4,0,0,0,283,8,291,588
1,27,TABASCO,6,CENTRO,4,CENTRO,474,7,,386,788,20,28,,23,420,8,,,,,,,12,,55,8,6,3,0,0,1757,49,1806,4915
1,27,TABASCO,7,CENTRO,4,CENTRO,475,3,,128,336,17,6,,23,255,9,,,,,,,4,,4,2,3,1,0,0,788,12,800,2095
1,27,TABASCO,7,CENTRO,4,CENTRO,476,6,,235,425,21,12,,20,277,6,,,,,,,17,,22,17,9,2,0,0,1063,53,1116,3752
1,27,TABASCO,7,CENTRO,4,CENTRO,477,5,,241,513,33,5,,3,319,5,,,,,,,9,,22,16,10,2,0,1,1178,27,1206,3105
1,27,TABASCO,9,CENTRO,4,CENTRO,478,2,,188,263,20,12,,12,48,2,,,,,,,0,,24,3,6,5,0,0,583,12,595,1205
1,27,TABASCO,7,CENTRO,4,CENTRO,479,4,,241,449,22,18,,6,277,5,,,,,,,14,,31,3,2,0,0,0,1068,32,1100,2564
1,27,TABASCO,7,CENTRO,4,CENTRO,480,7,,381,707,17,19,,21,343,5,,,,,,,26,,34,10,20,4,0,0,1587,54,1641,5126
1,27,TABASCO,7,CENTRO,4,CENTRO,481,4,,339,371,16,17,,2,242,3,,,,,,,8,,34,17,22,3,0,0,1074,35,1109,2619
1,27,TABASCO,7,CENTRO,4,CENTRO,482,2,,91,293,4,4,,1,113,1,,,,,,,5,,25,3,5,0,0,0,545,14,559,1452
1,27,TABASCO,11,CENTRO,4,CENTRO,483,3,,148,297,11,21,,24,197,6,,,,,,,23,,13,5,0,0,0,3,745,17,765,1844
1,27,TABASCO,11,CENTRO,4,CENTRO,484,5,,321,435,16,15,,12,307,4,,,,,,,27,,16,11,4,1,0,0,1169,33,1202,3270
1,27,TABASCO,11,CENTRO,4,CENTRO,485,3,,171,315,15,12,,3,202,1,,,,,,,12,,7,2,10,0,0,0,750,12,762,1788
1,27,TABASCO,11,CENTRO,4,CENTRO,486,8,,439,789,26,27,,20,507,8,,,,,,,30,,37,12,11,7,3,0,1916,46,1962,5378
1,27,TABASCO,11,CENTRO,4,CENTRO,487,3,,132,312,8,7,,5,182,3,,,,,,,23,,18,3,3,0,0,0,696,24,720,2189
1,27,TABASCO,11,CENTRO,4,CENTRO,488,1,,34,118,9,5,,2,74,2,,,,,,,12,,9,1,1,0,0,0,267,13,280,706
1,27,TABASCO,11,CENTRO,4,CENTRO,489,3,,145,286,22,12,,7,110,2,,,,,,,2,,12,7,3,1,1,0,610,18,628,1605
1,27,TABASCO,7,CENTRO,4,CENTRO,490,3,,74,221,11,10,,27,304,6,,,,,,,8,,5,0,3,0,0,0,669,26,695,1635
1,27,TABASCO,7,CENTRO,4,CENTRO,491,3,,189,317,24,13,,8,288,2,,,,,,,7,,12,4,8,2,0,0,874,16,890,1807
1,27,TABASCO,7,CENTRO,4,CENTRO,492,3,,238,343,21,12,,4,158,4,,,,,,,3,,35,9,8,1,0,0,836,22,858,2013
1,27,TABASCO,11,CENTRO,4,CENTRO,493,2,,124,180,37,1,,2,66,4,,,,,,,1,,14,4,6,0,0,0,439,21,460,1123
1,27,TABASCO,7,CENTRO,4,CENTRO,494,5,,274,632,27,16,,17,285,4,,,,,,,19,,58,10,8,5,0,0,1355,32,1387,3687
1,27,TABASCO,7,CENTRO,4,CENTRO,495,4,,210,432,30,21,,5,187,5,,,,,,,13,,22,5,10,2,1,1,943,30,974,2614
1,27,TABASCO,7,CENTRO,4,CENTRO,496,2,,199,246,15,11,,3,74,0,,,,,,,2,,9,1,3,0,0,0,563,8,571,1137
1,27,TABASCO,7,CENTRO,4,CENTRO,497,3,,261,332,28,9,,12,282,5,,,,,,,4,,12,6,6,0,0,0,957,11,968,2188
1,27,TABASCO,7,CENTRO,4,CENTRO,498,3,,237,326,10,10,,11,267,4,,,,,,,7,,12,4,7,1,2,0,898,38,936,2209
1,27,TABASCO,11,CENTRO,4,CENTRO,499,1,,96,166,13,3,,16,40,0,,,,,,,0,,9,2,6,0,0,2,351,9,362,574
1,27,TABASCO,11,CENTRO,4,CENTRO,500,12,,500,868,56,32,,16,549,11,,,,,,,43,,59,35,22,5,0,0,2196,57,2253,8422
1,27,TABASCO,7,CENTRO,4,CENTRO,501,4,,321,355,20,8,,8,233,5,,,,,,,5,,18,15,7,1,0,0,996,24,1020,1954
1,27,TABASCO,7,CENTRO,4,CENTRO,502,13,,512,808,30,22,,44,555,12,,,,,,,34,,33,16,9,3,0,2,2078,65,2145,9043
1,27,TABASCO,7,CENTRO,4,CENTRO,503,6,,292,354,13,9,,13,226,5,,,,,,,23,,16,16,19,5,1,1,992,35,1028,3821
1,27,TABASCO,11,CENTRO,4,CENTRO,504,2,,184,250,21,6,,11,78,0,,,,,,,2,,13,4,4,1,0,1,574,23,598,1380
1,27,TABASCO,11,CENTRO,4,CENTRO,505,2,,151,229,19,6,,1,79,1,,,,,,,3,,8,2,6,0,11,0,516,26,542,1247
1,27,TABASCO,7,CENTRO,4,CENTRO,506,7,,359,327,17,9,,22,153,2,,,,,,,10,,21,14,11,2,0,1,947,28,976,4529
1,27,TABASCO,7,CENTRO,4,CENTRO,507,2,,166,138,8,6,,0,35,0,,,,,,,1,,7,5,9,0,0,0,375,9,384,1073
1,27,TABASCO,7,CENTRO,4,CENTRO,508,3,,277,358,24,11,,4,88,2,,,,,,,1,,6,9,8,1,2,0,791,17,808,1693
1,27,TABASCO,11,CENTRO,4,CENTRO,509,1,,57,99,10,2,,4,60,1,,,,,,,2,,5,0,2,1,0,0,243,7,250,466
1,27,TABASCO,7,CENTRO,4,CENTRO,510,1,,62,139,8,1,,2,27,0,,,,,,,2,,3,3,2,0,0,0,249,0,249,392
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,512,3,13,150,107,13,3,4,1,324,4,8,,,20,,,,0,,,,,,0,647,13,660,1630
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,513,5,12,501,496,26,13,12,11,981,10,17,,,36,,,,0,,,,,,1,2115,32,2148,3547
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,514,1,1,132,66,8,0,1,0,180,1,1,,,11,,,,0,,,,,,0,401,11,412,641
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,515,2,6,212,163,16,1,4,6,433,1,5,,,25,,,,0,,,,,,0,872,24,896,1375
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,516,2,5,121,113,9,0,3,5,164,1,4,,,5,,,,0,,,,,,0,430,12,442,1338
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,517,2,7,165,154,8,6,2,5,311,3,1,,,14,,,,2,,,,,,0,678,10,688,981
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,518,1,2,114,70,8,7,2,3,165,2,4,,,2,,,,0,,,,,,0,379,13,392,584
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,519,2,5,173,83,3,3,7,1,239,1,3,,,8,,,,1,,,,,,0,527,5,532,761
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,520,1,1,140,83,3,0,1,2,164,3,2,,,19,,,,1,,,,,,0,419,9,428,642
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,521,2,4,150,79,3,0,3,1,204,1,2,,,10,,,,0,,,,,,0,457,9,466,783
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,522,2,5,124,79,6,0,2,2,254,1,4,,,14,,,,0,,,,,,0,491,17,508,770
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,523,2,6,112,105,5,3,14,4,242,0,3,,,3,,,,0,,,,,,1,497,10,508,1500
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,524,1,7,75,55,11,0,2,1,230,2,0,,,17,,,,0,,,,,,0,400,10,410,627
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,525,4,12,401,345,30,11,6,3,560,4,7,,,11,,,,1,,,,,,1,1391,21,1413,1757
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,526,2,5,128,105,7,1,2,3,267,0,5,,,8,,,,0,,,,,,0,531,7,538,822
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,527,2,3,33,55,6,0,0,0,46,0,2,,,6,,,,0,,,,,,0,151,3,154,812
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,528,4,25,305,264,23,19,5,12,608,4,8,,,18,,,,0,,,,,,0,1291,21,1312,2857
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,529,2,7,132,149,13,2,2,5,253,1,4,,,4,,,,0,,,,,,0,572,8,580,867
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,530,2,1,131,94,11,0,2,2,261,3,0,,,8,,,,0,,,,,,0,513,11,524,823
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,531,2,3,76,111,2,3,1,9,118,2,3,,,4,,,,1,,,,,,0,333,9,342,1038
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,532,2,12,108,172,13,1,1,2,200,1,1,,,14,,,,1,,,,,,0,526,10,536,796
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,533,2,39,158,93,9,5,3,4,330,3,0,,,12,,,,1,,,,,,2,657,15,674,1097
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,534,2,35,120,99,9,0,7,6,306,1,3,,,10,,,,0,,,,,,1,596,10,607,924
