CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PRD_NVA_ALIANZA,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,974,E01,117,77,76,22,9,30,3,5,1,5,,,,,,,,,,,,,0,345,19,364,478,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0974_EX.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,974,E01C01,83,96,108,23,5,10,3,14,2,0,,,,,,,,,,,,,0,344,12,356,477,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0974_EXC1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,975,B,128,58,45,50,11,3,1,28,2,3,,,,,,,,,,,,,0,329,5,334,441,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0975_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,975,C01,100,65,21,37,29,5,0,30,1,4,,,,,,,,,,,,,0,292,12,304,441,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0975_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,976,B,200,77,8,54,24,4,0,17,1,0,,,,,,,,,,,,,0,385,9,394,511,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0976_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,976,C01,175,98,11,75,11,0,2,12,2,0,,,,,,,,,,,,,0,386,9,395,511,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0976_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,976,C02,177,118,9,64,14,2,2,24,0,0,,,,,,,,,,,,,0,410,6,416,510,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0976_C2.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,977,B,162,79,73,15,3,1,1,73,0,1,,,,,,,,,,,,,0,408,10,418,560,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0977_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,977,C01,131,79,77,28,3,4,3,70,0,1,,,,,,,,,,,,,0,396,15,411,559,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0977_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,978,B,228,92,37,33,1,3,1,31,0,4,,,,,,,,,,,,,0,430,7,437,561,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0978_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,978,C01,202,102,33,33,8,3,0,22,1,1,,,,,,,,,,,,,0,405,8,413,560,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0978_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,979,B,176,78,38,21,16,2,2,19,2,2,,,,,,,,,,,,,0,356,18,374,566,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0979_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,979,C01,199,71,37,26,21,4,1,20,0,1,,,,,,,,,,,,,0,380,12,392,566,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0979_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,979,C02,181,56,46,31,18,2,5,29,0,0,,,,,,,,,,,,,0,368,23,391,566,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0979_C2.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,980,B,180,76,48,24,6,2,2,58,0,4,,,,,,,,,,,,,0,400,6,406,685,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0980_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,980,C01,171,72,20,36,3,5,4,43,2,2,,,,,,,,,,,,,0,358,15,373,684,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0980_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,980,C02,136,64,32,44,10,4,6,60,2,3,,,,,,,,,,,,,0,361,12,373,684,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0980_C2.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,981,B,142,57,9,52,20,1,2,15,1,1,,,,,,,,,,,,,0,300,15,315,479,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0981_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,981,C01,131,53,14,39,21,8,2,24,0,2,,,,,,,,,,,,,0,294,12,306,478,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0981_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,982,B,118,86,46,86,25,6,2,21,2,1,,,,,,,,,,,,,0,393,10,403,695,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0982_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,982,C01,103,84,61,123,28,2,2,24,1,7,,,,,,,,,,,,,0,435,4,439,694,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0982_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,982,C02,107,89,61,105,36,4,1,35,1,0,,,,,,,,,,,,,1,439,12,452,694,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0982_C2.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,982,C03,131,68,57,88,33,1,0,28,1,1,,,,,,,,,,,,,0,408,9,417,694,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0982_C3.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,982,C04,106,83,53,79,28,3,0,38,3,2,,,,,,,,,,,,,1,395,14,410,694,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0982_C4.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,B,74,60,40,26,12,5,0,38,0,8,,,,,,,,,,,,,1,263,8,272,741,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C01,97,57,25,31,6,2,3,33,0,7,,,,,,,,,,,,,0,261,5,266,741,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C02,86,50,29,27,9,8,1,43,1,4,,,,,,,,,,,,,0,258,10,268,741,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C2.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C03,76,73,36,34,8,6,0,27,1,5,,,,,,,,,,,,,0,266,9,275,741,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C3.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C04,96,51,32,18,2,8,1,35,2,5,,,,,,,,,,,,,0,250,8,258,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C4.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C05,101,53,35,27,6,5,1,31,1,5,,,,,,,,,,,,,0,265,6,271,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C5.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C06,99,72,45,20,10,7,0,26,2,5,,,,,,,,,,,,,0,286,11,297,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C6.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C07,101,39,37,35,9,6,2,29,2,3,,,,,,,,,,,,,0,263,12,275,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C7.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C08,94,48,29,31,8,4,2,32,3,3,,,,,,,,,,,,,1,254,8,263,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C8.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C09,89,39,42,22,10,4,0,35,1,6,,,,,,,,,,,,,1,248,5,254,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C9.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C10,92,54,42,29,8,3,2,34,4,5,,,,,,,,,,,,,1,273,11,285,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C10.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C11,93,47,30,31,11,37,0,37,0,1,,,,,,,,,,,,,0,287,5,292,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C11.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C12,102,42,25,31,8,1,2,37,2,5,,,,,,,,,,,,,1,255,12,268,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C12.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C13,76,54,31,32,10,5,0,37,2,1,,,,,,,,,,,,,1,248,8,257,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C13.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,C14,78,47,30,30,11,4,2,32,5,5,,,,,,,,,,,,,0,244,13,257,740,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0983_C14.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,984,B,99,83,30,53,25,2,0,46,1,4,,,,,,,,,,,,,0,343,6,349,719,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0984_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,984,C01,79,73,35,43,26,7,4,36,0,0,,,,,,,,,,,,,0,303,11,314,719,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0984_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,984,C02,79,79,46,41,41,5,1,69,4,2,,,,,,,,,,,,,0,367,10,377,719,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0984_C2.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,985,B,86,72,41,48,44,5,1,24,4,7,,,,,,,,,,,,,0,332,11,343,684,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0985_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,985,C01,83,61,27,43,50,1,0,32,2,4,,,,,,,,,,,,,0,303,26,329,683,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0985_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,985,C02,75,66,46,69,46,6,3,30,3,2,,,,,,,,,,,,,0,346,9,355,683,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0985_C2.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,985,C03,71,59,33,52,56,7,3,23,6,1,,,,,,,,,,,,,0,311,8,319,683,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0985_C3.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,985,C04,82,60,35,36,59,3,1,29,1,1,,,,,,,,,,,,,1,307,14,322,683,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0985_C4.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,B,87,98,55,52,17,5,2,32,1,3,,,,,,,,,,,,,0,352,13,365,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C01,84,69,39,51,12,8,2,29,0,2,,,,,,,,,,,,,0,296,21,317,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C02,79,79,30,51,12,3,2,21,1,4,,,,,,,,,,,,,0,282,40,322,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C2.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C03,107,70,43,27,10,4,2,35,2,5,,,,,,,,,,,,,0,305,7,312,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C3.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C04,66,92,42,37,15,8,2,31,1,7,,,,,,,,,,,,,0,301,8,309,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C4.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C05,96,93,37,46,18,6,3,18,2,5,,,,,,,,,,,,,0,324,9,333,742,Acta casilla,Anulada,Anulada en base a TET-JI-09/2015-1 y TET-JI-15/2015-I,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C5.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C06,88,80,46,33,12,4,4,21,1,2,,,,,,,,,,,,,0,291,9,300,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C6.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C07,91,76,32,36,20,6,2,27,2,2,,,,,,,,,,,,,0,294,16,310,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C7.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C08,91,71,35,47,17,8,0,34,1,3,,,,,,,,,,,,,0,307,12,319,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C8.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C09,84,79,46,39,16,5,1,25,0,1,,,,,,,,,,,,,0,296,0,296,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C9.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C10,93,66,55,35,11,10,0,24,1,0,,,,,,,,,,,,,0,295,15,310,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C10.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C11,87,95,39,39,13,9,2,24,2,1,,,,,,,,,,,,,0,311,10,321,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C11.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C12,99,88,34,35,9,10,1,21,0,4,,,,,,,,,,,,,0,301,8,309,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C12.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,C13,81,85,38,39,18,6,2,26,0,2,,,,,,,,,,,,,0,297,8,305,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0986_C13.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,987,B,79,89,30,42,14,5,1,45,2,3,,,,,,,,,,,,,0,310,6,316,719,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0987_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,987,C01,65,89,45,43,2,4,1,33,3,1,,,,,,,,,,,,,0,286,11,297,719,Acta casilla,Anulada,Anulada en base a TET-JI-09/2015-1 y TET-JI-15/2015-I,http://iepct.mx/resultados/2015/municipal/nacajuca/0987_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,987,C02,74,80,31,48,8,6,5,44,1,6,,,,,,,,,,,,,0,303,12,315,718,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0987_C2.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,988,B,54,108,40,24,19,6,1,62,2,1,,,,,,,,,,,,,0,317,3,320,655,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0988_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,988,C01,58,92,29,34,19,8,0,39,2,7,,,,,,,,,,,,,0,288,13,301,654,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0988_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,989,B,48,107,33,54,20,6,2,70,4,6,,,,,,,,,,,,,0,350,14,364,745,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0989_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,989,C01,52,125,27,51,23,4,3,64,2,7,,,,,,,,,,,,,0,358,11,369,745,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0989_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,990,B,65,86,48,40,30,9,1,41,2,2,,,,,,,,,,,,,0,324,18,342,713,Acta casilla,Anulada,Anulada en base a TET-JI-09/2015-1 y TET-JI-15/2015-I,http://iepct.mx/resultados/2015/municipal/nacajuca/0990_BA.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,990,C01,65,86,48,40,30,9,1,41,2,2,,,,,,,,,,,,,0,324,18,342,713,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0990_C1.jpg
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,990,C02,75,108,45,28,19,6,2,33,0,0,,,,,,,,,,,,,0,316,0,316,712,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/nacajuca/0990_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,991,B,81,99,131,10,4,16,3,20,3,3,,,,,8,,0,,,,,,0,378,9,387,676,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0991_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,991,C01,59,97,141,16,5,22,4,14,7,6,,,,,8,,2,,,,,,0,381,12,393,675,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0991_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,991,C02,81,81,132,13,6,25,0,13,6,8,,,,,10,,0,,,,,,0,375,9,384,675,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0991_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,992,B,32,135,37,13,1,21,2,25,8,2,,,,,9,,0,,,,,,0,285,11,296,450,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0992_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,992,C01,37,138,33,8,1,17,1,29,5,3,,,,,6,,0,,,,,,0,278,6,284,449,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0992_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,993,B,46,146,50,11,1,31,3,29,10,6,,,,,9,,0,,,,,,0,342,11,353,544,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0993_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,993,C01,41,145,42,10,0,22,3,19,9,2,,,,,8,,0,,,,,,0,301,12,313,543,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0993_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,994,B,116,102,78,8,2,35,0,31,15,0,,,,,3,,2,,,,,,0,392,12,404,712,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0994_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,994,C01,119,121,72,18,2,22,4,21,13,6,,,,,5,,1,,,,,,0,404,4,408,711,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0994_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,995,B,88,101,103,22,1,13,0,13,14,1,,,,,5,,0,,,,,,0,361,10,371,678,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0995_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,995,C01,80,122,109,17,1,22,0,9,4,2,,,,,8,,0,,,,,,0,374,8,382,677,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0995_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,996,B,80,89,73,15,0,13,0,8,5,3,,,,,1,,0,,,,,,0,287,3,290,511,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0996_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,996,C01,66,71,82,13,2,14,2,17,9,3,,,,,4,,0,,,,,,0,283,4,287,511,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0996_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,996,C02,76,74,60,7,2,25,4,10,6,2,,,,,3,,0,,,,,,0,269,2,271,511,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0996_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,997,B,80,97,57,13,1,14,3,32,7,8,,,,,5,,0,,,,,,2,317,6,325,569,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0997_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,997,C01,80,80,78,7,3,19,2,21,7,4,,,,,0,,2,,,,,,0,303,1,304,569,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0997_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,998,B,69,96,89,14,7,37,3,19,17,7,,,,,3,,0,,,,,,0,361,8,369,644,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0998_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,998,C01,77,114,96,13,3,27,3,17,3,2,,,,,6,,0,,,,,,0,361,6,367,644,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0998_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,998,C02,68,119,70,12,4,35,3,15,10,1,,,,,2,,0,,,,,,0,339,9,348,644,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0998_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,999,B,87,85,63,31,0,36,8,14,4,1,,,,,5,,0,,,,,,0,334,10,344,515,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0999_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,999,C01,90,83,42,23,1,40,8,16,6,2,,,,,0,,0,,,,,,0,311,9,320,514,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/0999_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1000,B,100,86,51,17,1,22,6,14,7,0,,,,,12,,0,,,,,,0,316,7,323,505,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1000_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1000,C01,97,101,65,12,0,35,1,24,7,1,,,,,8,,0,,,,,,0,351,4,355,505,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1000_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1001,B,77,97,86,27,3,26,0,17,9,3,,,,,12,,1,,,,,,0,358,4,362,569,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1001_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1001,C01,72,91,83,18,1,25,1,22,7,3,,,,,17,,0,,,,,,0,340,0,340,569,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1001_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1002,B,73,154,80,34,0,33,1,15,8,1,,,,,7,,0,,,,,,0,406,4,410,731,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1002_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1002,S01,43,26,17,5,0,3,0,3,1,0,,,,,2,,0,,,,,,0,100,3,103,0,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1002_ES1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1003,B,141,80,100,15,4,21,0,9,6,3,,,,,6,,0,,,,,,0,385,8,393,650,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1003_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1003,C01,104,99,104,19,2,43,2,13,9,1,,,,,10,,1,,,,,,0,407,13,420,649,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1003_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1004,B,145,80,44,9,1,30,1,8,5,10,,,,,5,,0,,,,,,0,338,6,344,539,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1004_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1004,C01,118,90,51,10,0,31,0,16,4,3,,,,,0,,0,,,,,,3,323,7,333,538,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1004_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1004,C02,100,72,43,12,0,32,0,25,8,3,,,,,5,,0,,,,,,0,300,5,305,538,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1004_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1005,B,166,74,79,6,4,19,3,7,0,3,,,,,4,,1,,,,,,0,366,4,370,589,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1005_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1005,C01,192,42,63,7,0,17,2,5,15,3,,,,,4,,1,,,,,,0,351,5,356,588,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1005_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1005,C02,149,73,77,9,1,26,1,5,5,4,,,,,0,,0,,,,,,0,350,7,357,588,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1005_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1006,B,99,80,50,4,0,2,0,1,3,1,,,,,1,,0,,,,,,0,241,6,247,334,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1006_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1006,E01,69,104,167,7,4,4,0,4,0,13,,,,,12,,0,,,,,,0,384,6,390,561,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1006_EX.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1007,B,126,98,165,0,4,5,0,5,3,19,,,,,4,,0,,,,,,0,429,9,438,728,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1007_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1007,C01,124,132,172,19,0,2,0,4,1,8,,,,,2,,0,,,,,,0,464,7,471,728,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1007_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1008,B,55,83,131,23,0,0,0,11,5,23,,,,,2,,4,,,,,,0,337,7,344,588,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1008_BA.jpg
