id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PC,PANAL,PAS,Alianza Guerrero,PRI-PVEM,PT-PC,Nulos,Total
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,50,PILCAYA,317,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1939,52,97,32,0,2,0,0,0,0,0,30,0,213
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,50,PILCAYA,172,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1942,42,6,19,0,14,0,0,0,0,0,34,1,116
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,50,PILCAYA,205,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1946,5,33,21,0,1,0,0,0,0,0,52,5,117
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,50,PILCAYA,119,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1948,25,15,20,0,5,0,0,0,0,0,9,3,77
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,42,MALINALTEPEC,449,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,1703,0,8,198,0,0,0,1,0,0,0,1,13,221
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,42,MALINALTEPEC,734,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,1704,0,28,144,0,0,0,0,0,0,0,39,36,247
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,42,MALINALTEPEC,403,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,1710,0,96,94,0,0,0,3,0,0,0,15,24,232
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,42,MALINALTEPEC,404,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,1710,0,82,122,0,0,0,1,0,0,0,0,17,222
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,46,OLINALA,234,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1794,2,34,108,1,0,0,0,0,0,0,0,4,149
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,49,PETATLAN,564,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1875,2,131,93,0,0,6,8,19,0,0,0,6,265
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,78,ILIATENCO,608,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1712,6,206,152,0,0,0,48,0,0,0,0,13,425
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,78,ILIATENCO,609,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1712,5,203,166,0,0,0,47,0,0,0,0,8,429
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,47,OMETEPEC,644,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1809,31,69,203,10,0,3,12,0,0,0,0,23,351
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,47,OMETEPEC,565,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1810,15,69,156,7,2,4,18,0,0,0,0,22,293
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,47,OMETEPEC,606,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1811,17,150,150,1,2,1,13,0,0,0,0,16,350
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,47,OMETEPEC,736,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1812,38,94,231,12,3,4,6,0,0,0,0,16,404
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,49,PETATLAN,688,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1882,8,172,106,0,0,8,14,22,0,0,0,7,337
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,49,PETATLAN,576,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1887,5,142,115,0,0,2,4,14,0,0,0,4,286
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,51,PUNGARABATO,639,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1958,116,104,113,2,2,2,2,0,0,0,0,7,348
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,51,PUNGARABATO,513,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1959,88,81,108,2,0,5,2,0,0,0,0,11,297
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,51,PUNGARABATO,687,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1961,69,99,124,1,0,21,6,0,0,0,0,4,324
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,43,MARTIR DE CUILAPAN,567,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1732,3,49,155,1,14,80,2,0,0,0,0,0,304
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,718,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,0,0,109,0,0,0,0,0,0,37,61,4,211
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,502,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,13,7,0,39,0,0,0,13,0,0,88,67,2,216
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,612,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,27,5,0,62,0,0,0,2,0,1,78,77,6,231
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,657,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,20,2,0,73,0,0,0,2,1,2,121,87,10,298
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,722,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,2,0,63,0,0,0,5,0,0,45,58,10,183
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,723,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,3,0,87,0,0,0,8,0,0,45,68,7,218
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,631,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,84,2,0,48,0,0,0,0,0,0,78,42,7,177
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,464,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,93,8,0,45,0,0,0,0,0,1,99,55,9,217
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,606,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,30,1,0,98,0,0,0,8,0,1,82,66,7,263
12,5/10/2008,12,Ayuntamientos,12,0,3,C,Contigua,0,1,ACAPULCO DE JUAREZ,620,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,31,3,0,69,0,0,0,0,1,0,86,77,0,236
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,692,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,32,8,0,57,0,0,0,0,1,0,121,80,2,269
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,649,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,33,5,0,84,0,0,0,1,0,1,103,89,8,291
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,650,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,33,5,0,85,0,0,0,0,3,0,88,101,6,288
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,576,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,34,5,0,49,0,0,0,0,0,0,89,100,4,247
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,701,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,37,2,0,75,0,0,0,5,0,0,72,108,8,270
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,714,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,38,2,0,56,0,0,0,3,0,1,92,131,8,293
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,561,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,40,5,0,78,0,0,0,0,1,0,102,63,0,249
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,689,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,51,13,0,83,0,0,0,1,1,0,147,90,1,336
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,680,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,53,7,0,69,0,0,0,1,0,0,128,70,7,282
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,578,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,56,3,0,89,0,0,0,0,2,0,58,98,5,255
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,559,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,60,7,0,75,0,0,0,1,0,0,106,103,6,298
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,647,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,6,0,65,0,0,0,0,1,0,68,94,0,234
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,394,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,63,3,0,74,0,0,0,1,0,1,85,96,16,276
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,446,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,64,4,0,50,0,0,0,2,1,0,66,72,7,202
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,380,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,67,2,0,49,0,0,0,0,1,0,50,53,10,165
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,640,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,72,1,0,68,0,0,0,5,2,1,106,83,2,268
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,389,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,7,0,99,0,0,0,2,0,0,75,95,5,283
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,382,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,8,0,51,0,0,0,1,1,1,82,80,5,229
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,503,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,80,10,0,93,0,0,0,0,0,0,86,64,11,264
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,556,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,128,1,0,80,0,0,0,2,0,1,63,43,11,201
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,558,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,129,1,0,63,0,0,0,2,0,0,64,43,5,178
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,613,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,130,3,0,55,0,0,0,5,0,1,76,50,6,196
12,5/10/2008,12,Ayuntamientos,12,0,3,C,Contigua,0,1,ACAPULCO DE JUAREZ,646,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,134,5,0,72,0,0,0,0,0,0,65,61,7,210
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,543,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,142,2,0,45,0,0,0,3,1,0,92,36,9,188
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,544,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,142,0,0,48,0,0,0,4,0,2,53,66,14,187
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,741,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,143,3,0,92,0,0,0,6,1,0,71,62,4,239
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,688,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,146,3,0,93,0,0,0,4,1,0,77,58,7,243
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,545,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,139,2,0,48,0,0,0,2,0,0,74,69,6,201
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,453,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,101,3,0,74,0,0,0,2,3,0,62,83,8,235
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,564,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,105,2,0,86,0,0,0,4,3,0,97,62,3,257
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,564,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,105,4,0,79,0,0,0,1,2,0,108,46,5,245
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,742,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,110,2,0,54,0,0,0,5,1,1,66,67,10,206
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,593,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,113,6,0,37,0,0,0,1,0,0,50,95,10,199
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,683,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,114,6,0,58,0,0,0,1,2,0,61,73,3,204
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,672,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,115,5,0,65,0,0,0,0,0,2,64,82,16,234
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,595,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,116,11,0,43,0,0,0,1,1,1,41,63,10,171
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,619,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,117,7,0,47,0,0,0,3,0,0,61,82,12,212
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,735,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,121,9,0,52,0,0,0,5,0,2,97,96,9,270
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,748,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,122,3,0,85,0,0,0,3,2,0,78,60,29,260
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,726,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,123,2,0,73,0,0,0,3,0,0,47,50,6,181
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,726,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,123,3,0,66,0,0,0,2,1,0,120,72,6,270
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,670,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,124,7,0,79,0,0,0,1,0,0,90,46,1,224
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,670,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,124,3,0,60,0,0,0,1,0,0,83,59,3,209
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,671,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,124,3,0,42,0,0,0,1,0,0,70,57,2,175
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,530,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,125,4,0,70,0,0,0,0,1,0,55,61,8,199
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,664,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,188,5,0,81,0,0,0,3,0,11,43,82,5,230
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,542,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,191,22,0,68,0,0,0,5,0,0,58,68,9,230
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,513,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,153,6,0,80,0,0,0,2,1,1,71,61,14,236
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,520,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,156,0,0,61,0,0,0,1,1,0,80,77,0,220
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,657,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,160,3,0,70,0,0,0,4,0,0,99,42,8,226
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,609,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,161,4,0,71,0,0,0,3,0,2,86,63,7,236
12,5/10/2008,12,Ayuntamientos,12,0,4,C,Contigua,0,1,ACAPULCO DE JUAREZ,698,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,164,3,0,68,0,0,0,0,1,0,76,75,5,228
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,716,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,165,15,0,94,0,0,0,1,0,0,82,102,13,307
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,514,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,167,2,0,78,0,0,0,6,0,0,75,33,14,208
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,642,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,169,1,0,101,0,0,0,4,0,1,146,95,0,348
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,638,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,181,4,0,88,0,0,0,5,2,0,66,72,13,250
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,426,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,235,9,0,94,0,0,0,3,0,0,54,125,5,290
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,676,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,240,3,0,81,0,0,0,0,1,0,68,111,4,268
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,615,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,243,2,0,82,0,0,0,2,0,0,88,87,5,266
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,661,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,244,3,0,87,0,0,0,1,0,0,75,75,6,247
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,735,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,245,9,0,112,0,0,0,2,2,0,76,97,17,315
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,649,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,198,15,0,143,0,0,0,5,0,1,137,160,0,461
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,706,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,200,1,0,76,0,0,0,8,0,1,63,105,7,261
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,493,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,201,3,0,75,0,0,0,2,0,0,57,65,5,207
12,5/10/2008,12,Ayuntamientos,12,0,3,C,Contigua,0,1,ACAPULCO DE JUAREZ,584,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,208,7,0,51,0,0,0,7,0,0,102,73,17,257
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,414,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,222,8,0,75,0,0,0,6,1,0,53,86,4,233
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,538,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,228,4,0,29,0,0,0,2,1,0,40,72,0,148
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,539,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,228,9,0,52,0,0,0,1,3,0,99,84,4,252
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,535,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,230,2,0,27,0,0,0,0,0,1,44,71,4,149
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,27,CUTZAMALA DE PINZON,129,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1090,2,36,32,0,0,0,0,0,0,0,0,1,71
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,27,CUTZAMALA DE PINZON,679,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1094,16,160,52,0,0,0,1,0,0,0,0,6,235
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,27,CUTZAMALA DE PINZON,419,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1095,7,32,98,0,0,0,7,0,0,0,0,2,146
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,383,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1161,6,0,111,0,0,6,0,6,0,56,0,9,194
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,250,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1169,3,0,127,8,0,1,0,0,0,55,0,4,198
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,29,CHILPANCINGO DE LOS BRAVO,643,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1222,4,129,52,2,17,4,5,3,21,0,0,3,240
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,611,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1258,10,125,70,1,19,26,15,1,13,0,0,11,291
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,638,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1260,6,90,49,3,6,23,2,0,12,0,0,7,198
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,628,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1266,6,119,51,2,9,6,2,3,23,0,0,3,224
12,5/10/2008,12,Ayuntamientos,12,0,3,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,728,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1267,8,126,42,3,19,4,8,2,25,0,0,0,237
12,5/10/2008,12,Ayuntamientos,12,0,4,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,728,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1267,10,127,60,2,18,7,5,1,10,0,0,6,246
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,430,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1170,13,0,134,2,0,1,3,9,1,59,0,30,252
