CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAS,MORENA,ES,C_COMUN_PRI_NVA_ALIANZA,C_COMUN_MC_PAS,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1814,1,30,114,6,,1,1,,118,1,,,,,,,,,,,,,,,0,271,11,282,454
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1815,1,6,43,1,,0,0,,16,2,,,,,,,,,,,,,,,0,68,2,70,112
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1816,1,18,34,0,,1,0,,22,0,,,,,,,,,,,,,,,0,75,8,83,112
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1817,1,15,61,1,,5,0,,34,0,,,,,,,,,,,,,,,0,116,9,125,204
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1818,1,4,32,0,,1,0,,30,0,,,,,,,,,,,,,,,0,67,5,72,179
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1820,1,23,100,2,,2,11,,56,12,,,,,,,,,,,,,,,1,206,4,211,339
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1821,1,15,40,1,,2,4,,7,1,,,,,,,,,,,,,,,0,70,4,74,137
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1822,1,57,176,5,,4,10,,72,10,,,,,,,,,,,,,,,0,334,9,343,619
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1823,1,21,77,4,,0,4,,57,5,,,,,,,,,,,,,,,0,168,8,176,336
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1824,1,26,84,1,,5,12,,47,0,,,,,,,,,,,,,,,0,175,11,186,383
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1825,1,86,72,1,,1,1,,20,1,,,,,,,,,,,,,,,0,182,11,193,380
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1826,1,18,61,2,,2,0,,24,2,,,,,,,,,,,,,,,1,109,6,116,211
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1827,1,37,82,0,,0,1,,18,2,,,,,,,,,,,,,,,0,140,7,147,255
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1828,1,5,57,0,,2,0,,71,0,,,,,,,,,,,,,,,0,135,1,136,180
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1829,2,29,60,3,,2,3,,75,0,,,,,,,,,,,,,,,0,172,3,175,342
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1830,1,30,93,0,,3,0,,16,0,,,,,,,,,,,,,,,0,142,13,155,293
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1831,1,9,71,0,,0,6,,26,2,,,,,,,,,,,,,,,0,114,2,116,176
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1832,1,2,70,0,,1,0,,69,0,,,,,,,,,,,,,,,0,142,5,147,185
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1833,1,18,124,0,,2,0,,52,1,,,,,,,,,,,,,,,0,197,6,203,297
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1834,1,51,181,7,,2,2,,46,6,,,,,,,,,,,,,,,0,295,9,304,493
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1835,1,59,104,3,,4,9,,192,8,,,,,,,,,,,,,,,0,379,11,390,685
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1836,1,101,41,4,,2,4,,63,0,,,,,,,,,,,,,,,0,215,3,218,402
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1837,2,174,103,5,,6,4,,118,2,,,,,,,,,,,,,,,0,412,26,438,752
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1838,1,26,68,10,,3,8,,88,7,,,,,,,,,,,,,,,0,210,7,217,432
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1839,1,23,125,42,,6,5,,83,1,,,,,,,,,,,,,,,0,285,9,294,480
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1840,1,27,104,1,,3,11,,174,3,,,,,,,,,,,,,,,0,323,10,333,484
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1841,1,19,124,6,,6,2,,94,7,,,,,,,,,,,,,,,0,258,8,266,391
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1842,1,32,91,4,,0,3,,116,6,,,,,,,,,,,,,,,0,252,8,260,386
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1843,1,59,132,3,,4,1,,83,4,,,,,,,,,,,,,,,0,286,9,295,528
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1844,1,25,54,28,,0,0,,11,0,,,,,,,,,,,,,,,0,118,2,120,181
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1845,1,23,52,18,,7,1,,38,2,,,,,,,,,,,,,,,0,141,6,147,254
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1846,1,43,118,38,,5,5,,45,8,,,,,,,,,,,,,,,0,262,8,270,465
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1847,1,33,194,5,,5,15,,134,4,,,,,,,,,,,,,,,0,390,8,398,608
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1849,1,9,70,2,,0,1,,43,1,,,,,,,,,,,,,,,0,126,3,129,237
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1850,1,72,127,8,,4,8,,52,32,,,,,,,,,,,,,,,0,303,18,321,539
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1851,1,55,140,12,,6,9,,83,22,,,,,,,,,,,,,,,0,327,6,333,610
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1852,1,14,48,3,,2,7,,35,0,,,,,,,,,,,,,,,0,109,2,111,169
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1853,2,77,192,4,,10,5,,77,6,,,,,,,,,,,,,,,0,371,18,389,763
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1854,2,45,167,9,,6,2,,209,3,,,,,,,,,,,,,,,0,441,16,457,802
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1855,1,29,108,9,,4,1,,76,3,,,,,,,,,,,,,,,0,230,8,238,385
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1856,1,37,158,3,,2,9,,130,0,,,,,,,,,,,,,,,0,339,17,356,521
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1857,1,21,93,0,,2,0,,59,0,,,,,,,,,,,,,,,0,175,5,180,402
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1858,1,27,109,8,,5,5,,142,4,,,,,,,,,,,,,,,0,300,7,307,560
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1859,2,61,278,11,,11,6,,216,2,,,,,,,,,,,,,,,0,585,16,601,1142
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3370,2,22,438,10,,,0,121,275,0,,12,1,,,,,,,,,,,,0,879,21,900,1370
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3371,1,3,139,2,,,2,16,79,0,,4,0,,,,,,,,,,,,0,245,4,249,367
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3372,1,9,158,1,,,1,39,142,0,,4,0,,,,,,,,,,,,0,354,10,364,517
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3373,1,1,110,0,,,1,23,141,0,,11,0,,,,,,,,,,,,0,287,6,293,465
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3374,2,16,237,1,,,0,39,347,0,,12,3,,,,,,,,,,,,0,655,10,665,1116
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3381,1,3,48,0,,,0,4,6,0,,0,0,,,,,,,,,,,,0,61,1,62,103
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3382,1,1,25,2,,,0,9,41,0,,2,0,,,,,,,,,,,,0,80,2,82,144
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3383,1,7,21,0,,,0,8,49,0,,1,0,,,,,,,,,,,,0,86,7,93,123
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3384,1,2,86,3,,,0,7,15,0,,0,0,,,,,,,,,,,,0,113,3,116,213
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3385,1,4,55,0,,,1,3,49,0,,0,0,,,,,,,,,,,,0,112,7,119,290
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3387,1,5,16,0,,,0,5,39,0,,1,0,,,,,,,,,,,,0,66,0,66,131
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3392,1,1,91,1,,,0,2,127,8,,1,1,,,,,,,,,,,,0,232,6,238,385
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3393,1,3,35,1,,,0,3,25,0,,0,0,,,,,,,,,,,,0,67,2,69,150
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3394,1,5,121,0,,,1,8,102,1,,2,0,,,,,,,,,,,,0,240,4,244,379
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3395,1,2,71,0,,,0,31,65,0,,4,0,,,,,,,,,,,,0,173,8,181,255
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3396,2,10,151,0,,,1,12,104,1,,4,0,,,,,,,,,,,,0,283,10,293,827
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3397,1,2,53,0,,,0,2,32,0,,2,0,,,,,,,,,,,,0,91,1,92,116
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3398,1,1,63,1,,,1,27,65,0,,2,0,,,,,,,,,,,,0,160,5,165,229
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3399,1,4,29,4,,,0,5,41,16,,0,0,,,,,,,,,,,,0,99,1,100,188
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3400,1,47,109,0,,,0,5,71,3,,1,0,,,,,,,,,,,,0,236,17,253,409
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3401,1,10,113,1,,,4,15,108,1,,2,2,,,,,,,,,,,,0,256,6,262,454
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3402,2,13,184,3,,,7,17,221,5,,3,2,,,,,,,,,,,,0,455,7,462,776
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3403,1,7,116,2,,,3,11,185,3,,0,2,,,,,,,,,,,,0,329,2,331,540
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3404,1,5,128,0,,,0,12,84,0,,1,1,,,,,,,,,,,,0,231,7,238,415
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3405,1,5,32,2,,,1,6,72,0,,1,0,,,,,,,,,,,,0,119,3,122,178
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3406,1,5,190,3,,,0,14,111,4,,4,0,,,,,,,,,,,,0,331,7,338,485
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3407,2,3,69,1,,,0,6,26,0,,0,0,,,,,,,,,,,,0,105,0,105,179
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3408,1,4,76,5,,,0,4,63,0,,0,0,,,,,,,,,,,,0,152,8,160,272
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3409,1,23,177,35,,,1,23,231,5,,1,1,,,,,,,,,,,,0,497,11,508,725
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3410,1,6,215,15,,,0,38,170,12,,3,0,,,,,,,,,,,,0,459,4,463,679
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3411,1,7,96,3,,,1,15,94,0,,5,0,,,,,,,,,,,,0,221,8,229,423
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3412,1,4,52,9,,,0,13,91,1,,0,0,,,,,,,,,,,,0,170,2,172,256
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3413,1,11,60,12,,,0,9,133,2,,2,2,,,,,,,,,,,,0,231,4,235,372
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3414,1,23,91,6,,,3,33,133,1,,2,5,,,,,,,,,,,,0,297,9,306,440
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3415,1,18,87,14,,,1,15,236,3,,3,2,,,,,,,,,,,,0,379,6,385,597
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3416,2,22,192,46,,,3,36,377,22,,5,3,,,,,,,,,,,,0,706,22,728,1141
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3417,1,9,34,9,,,2,3,109,0,,0,3,,,,,,,,,,,,0,169,5,174,309
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3418,2,8,47,10,,,1,7,103,1,,0,0,,,,,,,,,,,,0,177,3,180,249
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3419,1,2,88,2,,,0,1,36,3,,0,0,,,,,,,,,,,,0,132,4,136,204
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2604,1,37,84,5,,10,4,4,25,11,3,1,0,,,,,,,,4,9,0,,1,197,17,215,717
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2605,1,25,77,3,,1,1,0,21,13,1,0,0,,,,,,,,1,14,0,,0,157,12,169,358
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2606,1,41,62,5,,9,0,5,13,11,2,0,0,,,,,,,,4,11,1,,0,164,3,167,434
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2607,6,313,391,26,,46,21,16,203,69,22,1,1,,,,,,,,22,40,9,,0,1180,35,1215,4270
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2612,2,85,95,2,,59,0,1,44,11,2,0,1,,,,,,,,7,5,4,,0,316,11,327,747
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2613,5,199,280,14,,63,7,17,149,52,2,0,0,,,,,,,,19,28,8,,0,838,15,853,3131
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2692,1,42,58,2,,6,0,2,18,20,2,1,0,,,,,,,,5,9,2,,0,167,10,177,331
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2693,3,249,246,5,,8,11,13,93,47,7,1,0,,,,,,,,18,27,12,,1,737,18,756,1584
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2694,9,858,710,39,,39,59,35,383,230,19,2,5,,,,,,,,65,89,39,,3,2572,78,2653,6521
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2695,2,149,169,8,,9,19,4,62,45,3,0,0,,,,,,,,17,17,7,,0,509,17,526,1221
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2696,2,117,107,7,,8,8,7,53,34,5,0,1,,,,,,,,6,11,8,,0,372,11,383,829
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2697,1,50,49,1,,0,5,2,27,12,1,0,3,,,,,,,,7,3,2,,0,162,8,170,335
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2698,6,471,518,32,,19,46,33,268,218,12,3,1,,,,,,,,24,65,43,,8,1753,44,1805,3917
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2713,1,23,29,2,,2,1,0,17,6,1,0,0,,,,,,,,0,2,1,,0,84,4,88,179
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2714,1,38,70,6,,4,1,3,24,10,3,0,0,,,,,,,,3,0,1,,0,163,12,175,435
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2738,2,62,120,6,,9,7,6,58,23,3,0,0,,,,,,,,4,7,1,,0,306,8,314,849
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2739,1,46,68,4,,4,6,5,32,23,4,0,0,,,,,,,,11,11,11,,0,225,15,240,554
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2740,3,208,178,7,,13,26,14,94,57,4,5,1,,,,,,,,79,16,5,,0,707,30,737,1967
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2741,3,208,161,11,,17,9,12,96,40,4,0,0,,,,,,,,10,21,2,,1,591,25,617,1612
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2742,3,255,199,16,,16,14,7,128,69,9,0,0,,,,,,,,20,28,3,,1,764,32,797,2158
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2743,4,274,304,18,,30,20,12,173,87,10,0,0,,,,,,,,16,52,11,,1,1007,44,1052,2784
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2751,1,95,93,6,,5,4,17,54,33,0,1,0,,,,,,,,16,21,6,,0,351,11,362,678
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2798,2,94,119,5,,11,17,5,35,19,3,0,0,,,,,,,,2,12,1,,0,323,15,338,904
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2799,2,83,107,5,,8,6,10,27,22,2,0,0,,,,,,,,3,18,0,,0,291,12,303,796
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2800,2,93,97,3,,9,4,2,63,23,2,0,0,,,,,,,,2,22,0,,0,320,11,331,957
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2805,1,65,51,3,,4,7,3,41,15,3,0,1,,,,,,,,1,4,1,,0,199,10,209,685
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2806,1,47,57,6,,3,1,3,24,8,0,0,0,,,,,,,,2,1,3,,0,155,12,167,453
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2807,3,155,152,11,,9,5,3,84,28,6,0,0,,,,,,,,2,11,2,,1,468,19,488,1588
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2809,4,202,254,21,,15,19,8,101,37,5,0,3,,,,,,,,17,14,4,,0,700,42,742,2466
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2810,2,77,71,9,,6,13,2,61,27,3,1,0,,,,,,,,2,9,1,,0,282,18,300,1079
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2811,1,48,46,1,,3,2,4,27,8,0,0,1,,,,,,,,4,3,4,,0,151,8,159,379
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2812,1,44,67,4,,3,4,4,33,9,4,0,0,,,,,,,,6,4,2,,0,184,9,193,531
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2813,1,73,76,8,,10,3,7,51,12,3,1,0,,,,,,,,2,5,0,,0,251,11,262,705
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2814,1,54,91,9,,10,4,3,54,10,1,0,0,,,,,,,,0,3,1,,0,240,17,257,682
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2815,1,66,71,6,,6,5,2,30,15,3,1,0,,,,,,,,4,4,0,,1,213,6,220,605
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2816,1,82,92,4,,11,3,1,42,18,4,0,0,,,,,,,,5,8,1,,0,271,21,292,714
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2817,1,59,82,7,,4,9,1,21,17,2,1,0,,,,,,,,1,13,1,,0,218,9,227,486
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2847,2,71,93,3,,19,10,6,42,18,1,0,0,,,,,,,,3,18,1,,0,285,16,301,823
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2848,2,114,89,5,,11,9,3,80,55,8,0,0,,,,,,,,11,16,6,,0,407,16,423,1056
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2849,4,201,201,17,,17,12,5,126,55,2,0,0,,,,,,,,16,20,8,,1,680,40,721,2501
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2850,3,93,146,11,,7,5,3,76,30,1,1,0,,,,,,,,6,10,2,,0,391,16,407,1572
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2851,2,130,146,15,,40,12,5,80,36,3,0,0,,,,,,,,8,10,2,,0,487,17,504,1369
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2948,5,364,295,19,,42,25,15,195,78,5,1,0,,,,,,,,15,53,4,,3,1111,29,1143,3551
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2949,1,45,49,5,,1,3,6,28,10,3,0,1,,,,,,,,3,5,1,,0,160,10,170,484
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2950,1,36,64,5,,9,2,2,30,13,3,0,1,,,,,,,,1,3,1,,0,170,3,173,464
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2951,2,96,124,8,,20,11,5,83,26,1,1,0,,,,,,,,11,15,6,,0,407,25,432,1321
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2957,1,21,38,1,,1,1,2,8,0,0,0,0,,,,,,,,0,0,0,,0,72,5,77,150
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2958,1,55,52,0,,4,0,1,54,3,1,0,0,,,,,,,,0,0,0,,0,170,11,181,330
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2959,1,47,30,0,,0,2,1,19,1,0,0,0,,,,,,,,0,0,1,,0,101,1,102,188
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2960,1,45,38,0,,2,0,0,22,0,0,0,0,,,,,,,,0,0,0,,0,107,3,110,199
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2961,2,174,154,2,,1,2,1,76,4,0,0,0,,,,,,,,3,8,0,,0,425,15,440,879
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2962,1,47,89,0,,0,1,4,29,1,0,0,0,,,,,,,,1,2,0,,0,174,7,181,331
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2963,1,69,70,0,,1,0,2,59,2,0,0,0,,,,,,,,1,2,0,,0,206,6,212,345
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2964,1,30,48,0,,1,0,2,8,1,0,0,0,,,,,,,,0,0,0,,0,90,4,94,214
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2965,1,12,30,1,,1,0,0,47,0,0,0,0,,,,,,,,0,0,0,,0,91,3,94,206
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2966,1,54,56,2,,1,4,2,123,0,0,0,0,,,,,,,,0,1,1,,0,244,6,250,452
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2967,1,81,49,1,,1,2,1,96,4,0,0,1,,,,,,,,0,1,1,,0,238,16,254,509
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2970,1,15,22,0,,0,0,1,59,0,0,0,0,,,,,,,,0,0,0,,0,97,3,100,210
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2971,1,43,43,1,,1,1,1,17,2,0,0,0,,,,,,,,0,7,0,,0,116,3,119,202
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2973,1,96,62,2,,0,3,0,10,0,0,0,0,,,,,,,,0,0,0,,0,173,6,179,382
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2974,2,177,161,4,,5,2,1,23,9,0,0,0,,,,,,,,0,2,0,,0,384,17,401,832
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2975,2,109,93,4,,2,2,2,75,30,0,0,0,,,,,,,,0,1,0,,0,318,15,333,624
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2976,1,59,85,2,,2,0,0,6,3,0,0,0,,,,,,,,0,0,0,,0,157,5,162,351
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2977,1,61,56,2,,0,2,2,10,3,0,0,0,,,,,,,,0,1,0,,0,137,10,147,278
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2978,1,15,53,0,,1,0,0,21,0,0,0,0,,,,,,,,0,0,0,,0,90,1,91,173
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2979,1,107,192,3,,4,2,3,18,17,4,1,0,,,,,,,,8,6,0,,0,365,14,379,772
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2982,1,29,51,0,,0,0,1,16,3,1,0,0,,,,,,,,0,0,0,,0,101,2,103,196
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2983,2,110,60,1,,0,0,2,34,1,1,1,0,,,,,,,,2,0,0,,0,212,5,217,438
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2984,1,165,138,3,,1,0,0,17,6,0,0,0,,,,,,,,4,3,0,,0,337,21,358,682
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2985,1,66,60,3,,4,0,1,24,1,0,0,0,,,,,,,,0,0,2,,1,161,7,169,370
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2989,1,53,64,1,,5,2,1,16,1,5,0,0,,,,,,,,2,2,0,,0,152,10,162,335
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2990,1,75,112,1,,8,3,0,13,3,1,0,0,,,,,,,,0,1,7,,0,224,3,227,518
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2991,1,45,78,0,,2,0,5,41,5,1,1,0,,,,,,,,1,0,0,,1,179,4,184,436
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2992,1,80,75,2,,0,0,0,6,5,0,0,0,,,,,,,,0,0,1,,0,169,2,171,244
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2993,1,126,194,0,,6,2,0,46,6,0,0,0,,,,,,,,0,2,0,,0,382,11,393,594
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2994,1,57,69,0,,6,1,0,19,1,0,0,0,,,,,,,,0,0,0,,0,153,2,155,248
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2995,8,527,463,26,,24,35,24,336,110,18,1,0,,,,,,,,34,56,14,,1,1668,44,1713,5859
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3809,2,84,93,10,,4,9,2,59,24,2,1,0,,,,,,,,6,8,1,,0,303,14,317,764
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3810,2,132,90,6,,9,14,7,72,26,10,0,2,,,,,,,,7,13,3,,0,391,15,406,954
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3812,2,91,105,8,,2,7,5,52,33,2,1,0,,,,,,,,7,9,2,,0,324,12,336,852
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3814,1,61,87,4,,7,12,7,29,38,5,0,0,,,,,,,,8,11,8,,0,277,20,297,649
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3815,1,116,94,4,,7,15,3,60,26,4,0,0,,,,,,,,6,8,2,,0,345,11,356,730
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3821,2,114,130,12,,10,12,6,81,36,8,0,0,,,,,,,,4,14,5,,0,432,11,443,1282
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3826,2,102,101,6,,10,19,5,34,27,6,1,1,,,,,,,,2,16,5,,0,335,6,341,962
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3829,2,84,127,20,,11,15,7,108,31,5,1,1,,,,,,,,10,8,5,,0,433,12,445,1151
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3832,1,46,46,3,,6,2,1,26,12,5,0,1,,,,,,,,10,5,2,,0,165,13,178,491
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3833,1,34,44,0,,1,3,2,26,12,1,0,0,,,,,,,,7,8,0,,0,138,4,142,414
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3834,1,60,55,8,,2,7,4,43,19,1,0,1,,,,,,,,8,10,3,,0,221,7,228,637
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3835,1,48,48,5,,3,1,2,12,7,0,0,0,,,,,,,,1,6,0,,0,133,2,135,411
