CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND6,PRI_PVEM,CC_PRD_PT_PH_ES,CC_PRD_PT_PH,CC_PRD_PT_ES,CC_PT_PH_ES,CC_PRD_PT,CC_PRD_ES,CC_PRD_NVA_ALIANZA,CC_PT_ES,CC_PAN_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2649,2,39,93,151,9,6,0,5,7,8,5,0,8,0,0,0,0,27,0,0,0,0,0,358,13,371,1092
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2650,3,161,301,251,25,39,20,48,63,29,21,0,17,0,0,0,0,15,0,0,0,0,0,990,63,1053,1998
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2651,3,188,232,205,59,35,9,28,53,11,9,0,13,0,0,0,0,25,0,0,0,0,0,867,64,931,1607
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2652,3,62,353,358,17,29,24,68,50,21,12,0,20,0,0,0,0,17,0,0,0,0,1,1031,54,1086,1704
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2653,2,26,140,217,25,2,4,19,5,5,13,0,8,0,0,0,0,6,0,0,0,0,0,470,28,498,820
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2654,3,236,200,148,40,30,27,45,41,9,5,0,17,0,0,0,0,9,0,0,0,0,1,807,64,872,1627
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2655,2,129,150,269,22,24,3,45,27,7,6,0,21,0,0,0,0,21,0,0,0,0,2,724,53,779,1300
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2657,2,54,133,156,5,9,1,18,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,382,40,423,780
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2658,4,183,204,432,48,43,22,120,45,20,18,0,15,0,0,0,0,38,0,0,0,0,0,1188,69,1257,2382
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2659,1,41,74,100,6,2,1,1,2,4,1,0,4,0,0,0,0,9,0,0,0,0,0,245,16,261,419
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1440,4,90,277,561,18,20,15,31,52,56,7,0,6,0,0,0,0,5,0,0,0,0,0,1138,84,1222,1724
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1441,2,59,177,371,17,13,7,20,40,41,2,0,3,0,0,0,0,6,0,0,0,0,0,756,46,802,1092
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1442,2,43,189,319,16,7,14,8,31,40,7,0,1,0,0,0,0,7,0,0,0,0,0,682,26,708,922
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1443,2,49,238,366,18,22,17,19,32,51,3,0,3,0,0,0,0,5,0,0,0,0,0,823,40,863,1208
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1444,2,91,212,311,9,11,13,11,33,34,7,0,4,0,0,0,0,2,0,0,0,0,1,738,32,771,1020
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1445,3,88,253,549,18,20,27,19,38,59,7,0,3,0,0,0,0,5,0,0,0,0,0,1086,50,1136,1665
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1446,3,61,242,778,23,18,14,17,41,62,1,0,7,0,0,0,0,11,0,0,0,0,0,1275,52,1327,1913
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1447,2,32,138,461,16,10,25,19,21,36,10,0,4,0,0,0,0,6,0,0,0,0,0,778,36,814,1186
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1448,3,67,231,682,24,18,62,19,36,80,5,0,11,0,0,0,0,10,0,0,0,0,0,1245,51,1296,1985
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1449,4,9,23,622,3,3,5,7,60,18,0,0,2,0,0,0,0,7,0,0,0,0,0,759,23,782,2332
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1450,3,119,138,479,11,12,18,48,27,73,6,0,1,0,0,0,0,8,0,0,0,0,0,940,81,1021,1817
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1451,3,59,314,552,23,26,28,24,46,42,6,0,1,0,0,0,0,6,0,0,0,0,0,1127,47,1174,1412
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1452,2,40,226,473,1,4,6,22,4,39,1,0,1,0,0,0,0,3,0,0,0,0,0,820,11,831,1462
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1454,2,51,172,495,5,7,14,19,4,14,3,0,6,0,0,0,0,4,0,0,0,0,0,794,36,830,1113
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1455,3,17,116,546,9,9,136,33,14,107,3,0,6,0,0,0,0,7,0,0,0,0,0,1003,99,1102,1778
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2175,3,72,214,389,23,37,9,22,33,26,3,0,3,0,0,0,0,12,0,0,0,0,1,843,45,889,2154
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2176,2,352,47,73,3,12,16,23,57,17,6,0,2,0,0,0,0,0,0,0,0,0,2,608,45,655,1144
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2177,3,158,158,238,11,46,15,22,34,16,6,0,2,0,0,0,0,3,0,0,0,0,1,709,52,762,1635
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2178,2,60,110,80,8,33,6,10,22,8,4,0,2,0,0,0,0,9,0,0,0,0,1,352,17,370,805
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2179,3,145,152,235,21,32,30,38,72,29,12,0,0,0,0,0,0,4,0,0,0,0,0,770,35,805,1724
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2180,2,96,150,169,15,27,13,22,44,21,3,0,0,0,0,0,0,4,0,0,0,0,0,564,19,583,1287
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2181,3,125,191,162,9,31,12,20,37,27,6,0,0,0,0,0,0,3,0,0,0,0,0,623,23,646,1543
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2182,3,299,88,116,9,17,27,28,63,26,10,0,1,0,0,0,0,1,0,0,0,0,0,685,50,735,1532
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2183,1,88,70,105,9,13,7,24,31,15,9,0,1,0,0,0,0,0,0,0,0,0,1,372,28,401,743
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2184,3,182,192,226,19,40,11,30,46,25,15,0,2,0,0,0,0,5,0,0,0,0,1,793,51,845,2058
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2185,4,381,256,246,19,59,27,67,81,37,18,0,3,0,0,0,0,4,0,0,0,0,2,1198,76,1276,2861
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2186,3,241,184,288,28,40,25,32,76,33,21,0,0,0,0,0,0,4,0,0,0,0,0,972,70,1042,1411
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2187,2,172,135,159,5,30,5,21,30,22,8,0,1,0,0,0,0,1,0,0,0,0,2,589,32,623,1260
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2188,2,140,98,164,6,29,9,20,26,20,5,0,0,0,0,0,0,5,0,0,0,0,0,522,33,555,1181
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2189,3,119,186,171,14,27,17,21,41,18,9,0,4,0,0,0,0,4,0,0,0,0,0,631,31,662,1511
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2190,2,100,132,159,8,23,12,16,20,15,4,0,1,0,0,0,0,9,0,0,0,0,0,499,30,529,1075
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2191,2,135,75,110,7,28,23,12,27,13,5,0,1,0,0,0,0,3,0,0,0,0,0,439,21,460,892
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2192,2,118,83,124,9,34,15,19,25,27,13,0,1,0,0,0,0,3,0,0,0,0,2,471,30,503,958
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2193,2,112,106,117,10,31,10,8,34,24,9,0,2,0,0,0,0,5,0,0,0,0,0,468,31,499,941
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2194,2,111,102,131,17,18,12,25,35,34,4,0,3,0,0,0,0,7,0,0,0,0,1,499,7,507,1108
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2195,5,88,374,462,32,40,17,29,43,23,6,0,8,0,0,0,0,9,0,0,0,0,3,1131,48,1182,3115
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2196,3,98,173,292,19,24,19,23,38,27,14,0,3,0,0,0,0,9,0,0,0,0,0,739,39,778,1869
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2197,3,82,150,278,23,30,3,18,53,17,5,0,0,0,0,0,0,3,0,0,0,0,0,662,33,695,1697
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2198,3,73,178,288,41,31,9,15,43,14,7,0,3,0,0,0,0,8,0,0,0,0,0,710,50,760,1743
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2199,2,169,81,145,6,11,9,20,26,23,4,0,1,0,0,0,0,4,0,0,0,0,1,499,12,512,930
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2200,2,113,86,122,7,19,14,16,37,40,7,0,0,0,0,0,0,5,0,0,0,0,0,466,36,502,1007
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2201,2,227,93,90,7,20,15,26,50,25,8,0,3,0,0,0,0,0,0,0,0,0,1,564,41,606,1037
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2202,2,102,97,82,3,20,12,9,32,26,3,0,2,0,0,0,0,2,0,0,0,0,0,390,31,421,932
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2203,2,120,79,131,6,19,11,29,38,31,6,0,1,0,0,0,0,0,0,0,0,0,1,471,25,497,1095
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2204,1,135,69,85,7,14,14,7,20,23,7,0,0,0,0,0,0,6,0,0,0,0,0,387,16,403,724
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2205,1,126,68,55,6,7,7,19,24,14,2,0,1,0,0,0,0,0,0,0,0,0,1,329,23,353,653
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2206,2,140,138,156,17,30,19,24,33,17,9,0,3,0,0,0,0,3,0,0,0,0,3,589,33,625,1363
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2208,2,123,102,101,5,25,7,24,40,26,15,0,1,0,0,0,0,1,0,0,0,0,4,470,29,503,1148
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2209,2,103,75,133,13,23,17,14,21,13,5,0,0,0,0,0,0,5,0,0,0,0,0,422,26,448,1090
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2210,3,128,165,146,13,23,21,39,40,14,9,0,1,0,0,0,0,2,0,0,0,0,1,601,27,629,1567
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2211,2,126,128,123,7,12,18,20,30,40,12,0,1,0,0,0,0,1,0,0,0,0,1,518,37,556,1005
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2212,2,130,71,95,6,15,21,12,35,25,9,0,0,0,0,0,0,3,0,0,0,0,0,422,23,445,882
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2213,2,184,102,90,4,22,21,20,42,25,6,0,1,0,0,0,0,1,0,0,0,0,0,518,33,551,1148
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2214,2,152,105,93,9,25,15,20,38,29,15,0,0,0,0,0,0,2,0,0,0,0,1,503,26,530,968
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2215,1,154,53,51,6,17,12,21,38,22,8,0,0,0,0,0,0,1,0,0,0,0,1,383,35,419,733
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2216,1,179,43,51,2,13,4,22,18,9,3,0,0,0,0,0,0,0,0,0,0,0,1,344,27,372,625
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2217,1,147,43,62,1,16,9,27,28,32,6,0,1,0,0,0,0,2,0,0,0,0,0,374,35,409,686
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2218,2,65,173,201,11,21,5,14,26,23,2,0,1,0,0,0,0,8,0,0,0,0,0,550,33,583,1500
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2219,6,215,345,473,45,45,23,86,62,112,19,0,2,0,0,0,0,10,0,0,0,0,0,1437,84,1521,3786
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2220,2,229,67,60,7,11,8,18,56,21,8,0,2,0,0,0,0,0,0,0,0,0,0,487,27,514,871
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2221,1,156,63,41,1,8,12,24,27,14,7,0,1,0,0,0,0,0,0,0,0,0,1,354,23,378,652
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2222,2,142,76,57,6,16,6,18,27,24,9,0,2,0,0,0,0,0,0,0,0,0,4,383,18,405,827
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2223,1,125,50,55,7,19,6,18,29,19,8,0,1,0,0,0,0,1,0,0,0,0,0,338,29,367,672
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2224,2,117,53,102,6,17,9,23,25,15,4,0,0,0,0,0,0,1,0,0,0,0,2,372,38,412,834
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2225,2,124,114,253,7,28,10,26,37,28,22,0,1,0,0,0,0,2,0,0,0,0,0,652,41,693,1334
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2226,2,194,108,156,17,30,24,35,35,41,8,0,0,0,0,0,0,0,0,0,0,0,0,648,53,701,1430
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2227,2,130,119,104,11,26,15,20,24,40,10,0,0,0,0,0,0,3,0,0,0,0,3,502,41,546,1190
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2228,2,143,97,87,9,25,23,18,24,28,16,0,1,0,0,0,0,3,0,0,0,0,0,474,23,497,1084
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2229,4,429,201,209,19,64,42,60,103,73,35,0,4,0,0,0,0,1,0,0,0,0,5,1240,96,1341,2824
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2230,3,108,157,225,11,48,22,31,21,21,8,0,2,0,0,0,0,3,0,0,0,0,0,657,44,701,1895
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2231,3,146,154,228,13,42,24,29,50,22,13,0,0,0,0,0,0,3,0,0,0,0,2,724,51,777,1957
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2236,1,180,54,46,3,14,4,8,32,12,6,0,1,0,0,0,0,0,0,0,0,0,0,360,22,382,682
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2237,1,95,21,27,1,3,2,13,8,14,6,0,1,0,0,0,0,1,0,0,0,0,0,192,14,206,373
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2238,3,278,166,208,11,26,25,34,48,44,17,0,1,0,0,0,0,0,0,0,0,0,3,858,49,910,1017
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2295,3,170,251,370,19,29,7,15,18,15,3,0,1,0,0,0,0,9,0,0,0,0,0,907,39,946,1746
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2296,3,154,243,371,14,45,3,21,19,7,4,0,2,0,0,0,0,1,0,0,0,0,0,884,39,923,1658
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2297,3,77,137,244,13,63,17,42,60,11,15,0,2,0,0,0,0,3,0,0,0,0,0,684,39,723,1834
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2298,3,100,107,185,19,48,5,16,44,9,3,0,0,0,0,0,0,4,0,0,0,0,0,540,21,561,1595
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2299,3,60,297,351,11,2,3,7,15,15,1,0,0,0,0,0,0,4,0,0,0,0,0,766,21,787,1740
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2300,4,22,369,439,22,21,5,11,9,32,1,0,0,0,0,0,0,4,0,0,0,0,0,935,54,989,2334
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2301,2,58,112,183,3,5,4,4,9,3,2,0,1,0,0,0,0,3,0,0,0,0,0,387,11,398,860
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2302,1,37,148,186,4,3,3,2,5,1,0,0,4,0,0,0,0,5,0,0,0,0,0,398,14,412,719
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2303,2,36,194,253,10,19,3,2,22,6,1,0,0,0,0,0,0,3,0,0,0,0,0,549,21,570,1159
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2304,3,46,234,380,8,8,5,18,22,18,0,0,1,0,0,0,0,5,0,0,0,0,1,745,21,767,1546
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2305,3,87,318,196,7,54,2,22,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,692,22,714,1681
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2306,2,129,192,76,10,31,2,11,14,5,0,0,0,0,0,0,0,1,0,0,0,0,0,471,9,480,1116
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2307,1,15,49,84,0,3,2,6,14,5,1,0,0,0,0,0,0,2,0,0,0,0,1,181,9,191,384
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2308,2,39,132,134,12,24,5,11,29,13,6,0,0,0,0,0,0,2,0,0,0,0,0,407,19,426,830
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2309,4,123,297,233,15,47,18,38,75,34,7,0,5,0,0,0,0,10,0,0,0,0,0,902,44,946,2317
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2310,3,96,179,236,12,38,7,27,12,9,4,0,2,0,0,0,0,2,0,0,0,0,1,624,33,658,1302
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,457,3,418,525,137,18,16,15,18,24,0,20,0,7,0,0,0,0,2,0,0,0,0,1,1200,54,1255,1667
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,458,2,293,345,90,13,14,7,19,25,0,26,0,4,0,0,0,0,2,0,0,0,0,0,838,26,864,1118
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,459,1,135,23,126,1,2,0,0,7,0,14,0,0,0,0,0,0,9,0,0,0,0,0,317,7,324,444
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,460,1,115,76,67,5,3,2,5,5,0,18,0,1,0,0,0,0,3,0,0,0,0,0,300,13,313,424
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,461,3,414,288,356,29,19,21,16,24,0,15,0,3,0,0,0,0,10,0,0,0,0,0,1195,38,1233,1650
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,462,1,159,129,30,11,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,335,516
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,463,2,355,272,233,28,11,11,9,43,0,12,0,8,0,0,0,0,11,0,0,0,0,0,993,72,1065,1371
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,464,3,399,353,443,11,14,7,38,11,0,9,0,8,0,0,0,0,20,0,0,0,0,0,1313,93,1406,2015
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,465,2,244,136,171,11,19,13,18,42,0,17,0,1,0,0,0,0,6,0,0,0,0,0,678,80,758,981
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,466,1,104,212,157,12,10,5,7,7,0,10,0,3,0,0,0,0,9,0,0,0,0,0,536,22,558,679
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,647,4,236,661,605,33,66,22,8,51,0,33,0,34,0,0,0,0,14,0,0,0,0,0,1763,87,1850,2521
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,648,2,43,334,156,10,16,3,8,13,0,2,0,9,0,0,0,0,1,0,0,0,0,0,595,37,632,857
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,649,1,46,247,80,5,5,6,2,12,0,2,0,5,0,0,0,0,3,0,0,0,0,0,413,14,427,638
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,650,4,95,737,472,56,16,6,4,11,0,18,0,22,0,0,0,0,17,0,0,0,0,0,1454,55,1509,2020
5,16,MICHOACAN,15,PÁTZCUARO,49,LAGUNILLAS,802,2,584,152,146,1,10,7,2,16,0,2,0,11,0,0,0,0,5,0,0,0,0,0,936,35,971,1280
5,16,MICHOACAN,15,PÁTZCUARO,49,LAGUNILLAS,803,3,253,121,627,6,4,4,1,6,0,3,0,1,0,0,0,0,29,0,0,0,0,1,1055,40,1096,1473
5,16,MICHOACAN,15,PÁTZCUARO,49,LAGUNILLAS,804,2,381,80,287,4,6,0,4,8,0,1,0,0,0,0,0,0,5,0,0,0,0,0,776,29,805,1088
5,16,MICHOACAN,15,PÁTZCUARO,49,LAGUNILLAS,805,2,402,100,107,1,12,5,3,9,0,6,0,3,0,0,0,0,5,0,0,0,0,0,653,34,687,912
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1456,3,160,193,288,9,108,56,31,147,0,27,0,4,0,0,0,0,2,0,0,0,0,4,1025,93,1122,1992
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1457,2,140,160,138,8,82,39,16,67,0,20,0,0,0,0,0,0,2,0,0,0,0,0,672,38,710,1291
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1458,4,201,229,374,26,131,59,41,83,0,37,0,0,0,0,0,0,6,0,0,0,0,1,1187,96,1284,2412
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1459,5,242,366,338,28,191,46,37,87,0,42,0,4,0,0,0,0,9,0,0,0,0,6,1390,129,1525,3020
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1460,3,234,189,271,29,111,55,31,99,0,22,0,6,0,0,0,0,6,0,0,0,0,7,1053,87,1147,1984
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1461,2,70,108,84,8,41,17,15,33,0,12,0,0,0,0,0,0,6,0,0,0,0,1,394,26,421,779
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1462,2,122,154,198,12,109,31,27,39,0,16,0,2,0,0,0,0,3,0,0,0,0,1,713,79,793,1448
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1463,2,68,105,97,10,67,20,14,16,0,8,0,4,0,0,0,0,0,0,0,0,0,0,409,34,443,906
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1464,2,76,116,103,10,56,21,16,31,0,13,0,0,0,0,0,0,0,0,0,0,0,0,442,38,480,839
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1465,2,76,121,120,14,49,25,17,43,0,16,0,2,0,0,0,0,1,0,0,0,0,2,484,47,533,1005
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1466,2,88,136,98,9,48,12,12,30,0,20,0,1,0,0,0,0,2,0,0,0,0,0,456,25,481,816
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1467,3,139,197,194,17,106,29,25,49,0,18,0,5,0,0,0,0,5,0,0,0,0,3,784,59,846,1603
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1468,1,85,97,42,0,29,6,12,17,0,5,0,0,0,0,0,0,1,0,0,0,0,1,294,23,318,469
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1469,2,92,149,84,5,57,27,28,42,0,5,0,1,0,0,0,0,1,0,0,0,0,3,491,39,533,854
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1470,7,345,437,533,62,264,127,80,183,0,58,0,2,0,0,0,0,13,0,0,0,0,4,2104,170,2278,4021
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1471,3,140,187,142,21,101,28,47,56,0,20,0,1,0,0,0,0,7,0,0,0,0,3,750,67,820,1526
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1472,2,95,161,118,8,112,26,25,44,0,18,0,2,0,0,0,0,2,0,0,0,0,2,611,56,669,1133
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1473,3,139,241,241,19,116,57,40,37,0,22,0,7,0,0,0,0,2,0,0,0,0,23,921,74,1018,1846
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1474,4,210,238,321,35,231,54,30,62,0,28,0,5,0,0,0,0,6,0,0,0,0,6,1220,101,1327,2723
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1475,3,103,217,184,25,140,48,29,76,0,24,0,1,0,0,0,0,6,0,0,0,0,6,853,79,938,1829
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1476,7,282,413,608,35,232,71,45,106,0,54,0,5,0,0,0,0,14,0,0,0,0,4,1865,140,2009,4501
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1477,4,250,227,307,27,120,54,22,55,0,43,0,1,0,0,0,0,4,0,0,0,0,3,1110,82,1195,2563
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1478,3,142,130,377,21,103,32,26,41,0,20,0,1,0,0,0,0,10,0,0,0,0,0,903,62,965,2152
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1479,3,139,216,337,17,53,131,9,10,0,18,0,1,0,0,0,0,5,0,0,0,0,1,936,59,996,1902
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1480,3,106,208,367,11,60,146,8,18,0,17,0,5,0,0,0,0,8,0,0,0,0,0,954,61,1015,1908
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1481,2,114,120,186,13,81,17,13,18,0,13,0,3,0,0,0,0,6,0,0,0,0,2,584,46,632,1114
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1482,2,91,93,221,10,102,9,10,24,0,4,0,3,0,0,0,0,3,0,0,0,0,0,570,31,601,1148
