CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,C,1,0,C01,9,57,15,17,38,18,68,80,12,5,30,0,1,8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,369,0,9,378,540,Acta del consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,C,2,0,C02,8,51,25,20,23,11,73,77,14,6,36,1,2,17,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,373,0,6,379,539,Acta del consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,B,1,0,B,5,29,12,33,70,18,59,118,20,3,14,0,6,11,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,410,0,8,418,575,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,C,1,0,C01,3,41,25,17,61,19,75,103,18,3,17,2,2,12,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,413,0,7,420,574,Acta levantada en consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,B,1,0,B,2,65,23,21,33,24,65,53,4,21,12,0,6,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,343,0,16,359,614,Acta del consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,C,1,0,C01,1,73,24,30,34,28,55,55,5,10,18,0,4,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,347,0,15,362,614,Acta levantada en consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,C,2,0,C02,1,73,22,19,41,24,71,52,11,6,11,1,9,5,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,355,0,5,360,613,Acta del consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,744,B,1,0,B,4,102,26,66,28,31,89,29,17,5,17,0,2,8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,434,0,15,449,646,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,B,1,0,B,4,44,22,36,17,10,45,21,5,3,42,1,1,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,262,0,9,271,444,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,E,2,0,E02,8,48,26,28,16,11,48,44,8,4,10,1,2,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,258,0,10,268,436,Acta levantada en consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,E,1,0,E01,0,65,9,24,12,20,61,32,4,0,13,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,242,0,1,243,342,Acta del consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,746,B,1,0,B,6,63,46,68,11,10,68,24,6,10,26,1,3,4,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,355,0,13,368,655,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,747,B,1,0,B,8,32,5,111,4,21,42,5,1,7,1,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,241,0,6,247,362,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,748,B,1,0,B,15,84,36,111,10,70,37,13,2,13,38,7,4,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,442,0,11,453,578,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,749,B,1,0,B,7,44,14,112,6,12,65,16,2,6,13,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,303,0,2,305,438,Acta levantada en consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,749,C,1,0,C01,5,56,20,77,5,10,78,17,3,7,11,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,294,0,10,304,438,Acta levantada en consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,750,B,1,0,B,13,10,25,85,19,28,48,10,4,20,6,2,7,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,285,0,16,301,484,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,751,B,1,0,B,11,54,34,17,7,14,47,32,5,26,8,3,4,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,268,0,10,278,404,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,752,B,1,0,B,3,40,38,6,10,3,11,22,5,17,13,1,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,177,0,5,182,245,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,753,B,1,0,B,8,31,11,21,8,15,36,19,2,20,5,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,204,0,14,218,382,Acta del consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,754,B,1,0,B,1,13,15,25,5,21,27,6,0,5,11,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,133,0,12,145,218,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,755,B,1,0,B,1,7,16,66,5,0,47,5,1,17,35,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,210,0,6,216,293,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,756,B,1,0,B,4,36,21,57,10,2,30,35,5,0,7,0,1,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,215,0,9,224,392,Acta casilla,Anulada,TEEM/RIN/287-2018-1,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,756,C,1,0,C01,5,52,35,39,9,4,43,29,2,5,3,2,4,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,243,0,13,256,391,Acta del consejo,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,757,B,1,0,B,4,55,16,11,3,9,9,4,0,5,5,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,125,0,7,132,181,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,757,E,1,0,E01,2,12,7,7,11,7,4,4,0,4,7,3,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,71,0,1,72,99,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,758,B,1,0,B,0,21,3,16,2,3,16,3,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,67,0,4,71,103,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,759,B,1,0,B,0,19,5,40,5,3,14,4,2,5,8,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,110,0,5,115,168,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,B,1,0,B,6,49,84,25,19,9,8,123,23,12,6,,,12,1,0,2,7,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0,16,410,692,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,C,3,0,C03,16,47,113,18,29,4,7,153,19,16,4,,,9,1,0,3,3,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,1,8,459,691,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,C,4,0,C04,21,59,109,14,13,8,6,108,22,16,4,,,16,1,0,4,12,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,0,15,437,691,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,C,2,0,C02,14,40,120,19,23,7,4,116,17,16,3,,,9,1,0,3,10,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,0,24,433,691,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,C,1,0,C01,15,51,101,26,14,4,6,115,18,13,2,,,7,1,3,2,3,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,0,10,396,691,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,E,1,0,E01,16,50,85,11,16,7,7,106,17,20,4,,,7,0,0,2,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,9,364,619,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,E,1,2,E01C02,14,54,84,15,19,2,4,92,18,8,2,,,10,2,0,4,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,13,348,618,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,E,1,1,E01C01,16,50,85,11,15,7,7,106,17,20,4,,,7,0,2,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,0,10,364,618,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,B,1,0,B,25,45,71,9,21,9,5,130,26,11,7,,,20,2,0,6,8,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,0,11,410,646,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,C,2,0,C02,14,56,91,14,19,4,3,105,23,13,4,,,1,0,1,4,8,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,0,13,378,646,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,C,1,0,C01,15,46,70,7,29,4,7,109,30,8,2,,,10,1,1,6,6,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,1,13,371,646,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,C,4,0,C04,11,38,81,7,38,6,2,122,16,15,1,,,13,3,1,6,1,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,0,9,377,645,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,C,3,0,C03,15,32,80,23,28,3,5,135,26,6,5,,,12,2,1,7,6,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0,10,399,646,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,B,1,0,B,20,32,97,17,25,6,8,165,18,13,6,,,9,0,0,4,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,0,13,441,674,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,C,1,0,C01,24,21,119,28,27,7,11,148,21,13,11,,,15,5,2,5,8,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,0,11,480,674,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,C,3,0,C03,28,31,105,15,19,10,10,158,23,10,5,,,7,1,1,1,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,0,10,442,674,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,C,2,0,C02,30,24,113,15,12,11,7,161,17,7,3,,,20,0,0,6,9,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,0,17,459,674,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,E,1,3,E01C03,30,17,99,18,19,11,4,135,14,17,3,,,13,0,0,5,12,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,10,410,600,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,E,1,1,E01C01,39,27,87,10,28,10,5,121,18,4,9,,,9,2,0,2,2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,0,12,389,600,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,E,2,3,E02C03,16,18,92,18,20,6,3,124,19,13,4,,,9,10,0,1,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,0,13,377,619,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,E,2,1,E02C01,19,26,84,19,19,13,8,114,14,11,1,,,6,2,1,10,5,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,0,4,361,620,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,E,2,0,E02,12,29,89,11,32,8,6,130,15,21,2,,,19,1,0,7,9,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,5,401,620,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,E,1,0,E01,50,15,106,20,13,12,10,113,10,22,8,,,8,1,0,3,8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,6,406,601,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,E,2,2,E02C02,21,18,83,21,28,11,3,133,13,24,0,,,7,1,1,4,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,0,15,385,620,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,E,1,2,E01C02,52,18,97,12,15,16,7,107,16,13,1,,,0,0,0,5,11,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,0,12,393,600,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,476,B,1,0,B,43,22,88,22,24,6,7,111,17,9,2,,,10,1,0,5,7,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,0,11,387,610,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,476,C,1,0,C01,48,23,87,21,15,9,6,133,14,12,6,,,7,1,0,1,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,3,9,402,610,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,476,C,2,0,C02,47,25,84,15,26,6,10,124,17,7,5,,,7,0,0,3,4,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,0,14,397,609,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,B,1,0,B,6,15,116,12,22,10,5,116,23,24,3,,,14,1,2,5,12,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0,8,402,675,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,C,1,0,C01,13,14,111,15,36,4,1,93,17,12,4,,,13,1,3,4,14,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,0,19,381,675,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,C,8,0,C08,14,28,124,10,14,5,10,103,24,15,5,,,15,1,1,8,7,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,0,21,409,674,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,C,2,0,C02,4,18,138,16,22,6,11,116,17,11,1,,,10,2,1,5,13,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,2,8,410,675,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,C,7,0,C07,10,17,119,15,26,8,5,98,15,16,4,,,12,2,1,4,9,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,0,15,390,674,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,C,5,0,C05,16,18,109,15,15,7,6,135,16,16,4,,,8,6,0,8,9,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,0,19,414,674,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,C,4,0,C04,6,21,101,15,33,9,8,122,21,14,7,,,8,0,2,6,4,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,0,18,401,675,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,C,6,0,C06,8,25,120,15,27,1,8,130,14,13,5,,,8,5,0,0,12,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,0,396,674,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,C,3,0,C03,15,28,100,18,26,5,3,124,18,12,4,,,17,0,0,2,10,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,3,11,403,675,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,B,1,0,B,19,14,129,12,25,12,2,153,21,18,6,,,13,1,0,4,13,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,0,10,456,715,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,C,4,0,C04,22,15,147,14,27,6,2,144,19,26,5,,,12,1,1,7,9,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0,12,471,715,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,C,5,0,C05,14,14,146,16,24,11,11,132,16,29,5,,,11,1,1,4,10,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,0,12,466,714,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,C,2,0,C02,24,12,167,24,19,8,6,118,13,31,6,,,12,1,7,1,15,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,9,2,484,715,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,C,3,0,C03,25,16,153,13,23,7,2,138,25,20,5,,,10,1,2,1,5,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,0,21,477,715,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,C,1,0,C01,24,17,147,11,29,4,3,142,18,24,1,,,10,1,2,0,3,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,0,13,458,715,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,B,1,0,B,23,18,99,19,20,6,6,111,18,8,4,,,10,0,0,0,8,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,0,16,374,660,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,C,5,0,C05,30,17,114,14,26,8,7,103,12,12,4,,,18,3,0,1,14,8,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,15,411,659,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,C,1,0,C01,23,12,105,18,23,7,9,120,22,15,5,,,17,1,0,4,10,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,9,405,660,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,C,2,0,C02,19,16,118,14,21,5,6,112,12,18,2,,,15,0,1,6,17,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0,11,400,659,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,C,3,0,C03,28,16,98,10,26,6,3,109,15,16,3,,,18,2,2,2,11,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0,15,388,659,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,C,4,0,C04,33,11,116,13,27,2,8,105,14,15,5,,,14,2,1,2,7,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,0,14,397,659,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,C,6,0,C06,15,12,111,22,26,7,2,117,17,12,4,,,21,3,2,2,11,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,0,6,396,659,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,490,B,1,0,B,17,15,103,11,28,10,7,115,25,13,4,,,7,1,1,2,4,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,0,20,388,653,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,490,C,1,0,C01,15,9,99,9,27,20,5,129,28,15,4,,,3,3,3,2,9,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,0,14,397,652,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,491,B,1,0,B,4,7,115,10,36,2,4,114,15,27,1,,,14,0,2,9,12,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,0,12,390,628,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,491,C,1,0,C01,8,7,93,12,18,9,3,123,15,26,6,,,17,2,2,5,12,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,0,13,378,628,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,492,B,1,0,B,13,23,135,15,34,9,3,140,22,22,2,,,15,0,1,8,3,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,0,16,468,737,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,492,C,1,0,C01,18,29,142,22,22,1,2,132,8,16,8,,,16,4,2,2,11,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,0,16,457,737,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,493,B,1,0,B,21,14,90,22,20,19,5,113,11,18,3,,,11,4,4,8,7,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,16,388,663,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,493,C,2,0,C02,18,18,75,17,23,13,6,145,22,12,5,,,10,4,1,6,7,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,0,19,409,662,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,493,C,1,0,C01,16,11,105,18,26,4,4,144,14,11,3,,,7,2,0,5,13,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,1,12,402,663,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,494,B,1,0,B,14,24,87,9,21,4,3,92,20,14,3,,,6,1,1,2,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,8,315,491,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,494,C,1,0,C01,15,19,59,17,26,1,3,111,13,17,3,,,8,1,1,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,0,15,316,491,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,495,B,1,0,B,13,17,127,14,24,3,7,107,6,16,2,,,13,0,0,4,4,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,0,16,378,631,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,495,C,1,0,C01,11,11,115,13,17,4,3,114,11,18,5,,,10,0,1,4,10,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,0,14,373,630,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,495,C,2,0,C02,17,12,130,14,23,7,5,108,18,8,3,,,2,3,5,0,6,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,0,0,376,630,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,496,B,1,0,B,28,28,171,23,31,6,12,143,19,18,4,,,6,3,1,10,13,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,0,12,531,745,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,496,C,1,0,C01,32,28,139,21,31,5,3,155,26,21,5,,,6,1,1,5,10,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,0,13,507,745,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,496,C,2,0,C02,31,23,161,28,25,10,4,146,13,20,5,,,7,0,2,4,10,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,0,18,516,744,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,496,C,3,0,C03,33,17,151,20,18,6,6,144,15,23,2,,,8,2,0,5,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,0,15,472,744,Acta casilla,,,
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,799,B,1,0,B,61,69,111,8,6,4,1,37,4,18,4,5,17,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0,16,366,640,Acta casilla,,,
