CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD_PT,PAN_PRD_PT_MC,PAN_PRD_PT_PVEM_MC_NVA_ALIANZA,PAN_PT,PAN_PT_MC,PAN_PVEM_NVA_ALIANZA,PAN_PCP,PAN_MC,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PCP,PRD_MC,PRD_PVEM_PCP,PRD_PT_PCP,PRD_PCP_MC,PRD_PT_MC,PRD_PT_NVA_ALIANZA,PRD_PT_PCP_MC,PRD_PT_MC_NVA_ALIANZA,PT_MC,PVEM_MC,PVEM_NVA_ALIANZA,PCP_NVA_ALIANZA,PCP_MC_NVA_ALIANZA,MC_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,995,1,109,27,123,12,9,6,7,7,7,4,4,,,,,,,,,1,,,10,,,,,,,,,,,,,,,,,,,1,327,11,338,674
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,996,2,141,46,215,20,7,2,7,8,8,5,3,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,,,,6,481,18,499,1000
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,997,2,236,90,202,19,18,10,16,15,36,6,10,,,,,,,,,2,,,8,,,,,,,,,,,,,,,,,,,10,678,18,696,1145
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,998,3,456,101,183,22,16,24,24,16,37,11,10,,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,,,5,911,33,944,1656
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,999,3,599,174,156,23,11,39,25,21,40,10,5,,,,,,,,,5,,,12,,,,,,,,,,,,,,,,,,,18,1138,46,1184,1874
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1000,3,683,121,60,12,13,24,28,13,29,5,11,,,,,,,,,5,,,4,,,,,,,,,,,,,,,,,,,17,1025,47,1072,1683
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1001,2,461,126,141,20,9,24,27,12,36,5,8,,,,,,,,,3,,,11,,,,,,,,,,,,,,,,,,,19,902,31,933,1487
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1002,2,218,52,113,14,11,4,14,8,17,4,5,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,6,473,21,494,854
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1003,1,81,25,103,12,2,8,9,3,8,0,0,,,,,,,,,0,,,6,,,,,,,,,,,,,,,,,,,0,257,12,269,559
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1004,2,460,111,129,18,7,10,16,9,15,4,12,,,,,,,,,5,,,10,,,,,,,,,,,,,,,,,,,10,816,22,838,1286
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1005,2,290,58,102,9,9,15,13,11,13,2,4,,,,,,,,,5,,,6,,,,,,,,,,,,,,,,,,,7,544,15,559,879
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1006,2,144,46,211,11,11,4,2,2,9,6,2,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,1,449,16,465,881
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1007,2,129,54,166,22,16,8,6,6,10,4,4,,,,,,,,,3,,,14,,,,,,,,,,,,,,,,,,,7,449,15,464,906
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1008,1,83,54,110,24,12,8,3,6,7,6,3,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,0,322,20,342,645
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1009,1,123,30,86,15,8,12,5,9,15,9,13,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,6,336,17,353,583
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1010,1,21,10,48,4,1,1,1,1,6,3,3,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,0,106,5,111,324
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1011,1,76,29,133,25,9,7,3,8,3,0,4,,,,,,,,,2,,,11,,,,,,,,,,,,,,,,,,,0,310,16,326,591
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1012,2,104,29,229,11,16,3,13,5,7,4,6,,,,,,,,,3,,,18,,,,,,,,,,,,,,,,,,,0,448,32,480,1033
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1013,2,111,60,154,18,7,4,5,8,13,8,6,,,,,,,,,0,,,3,,,,,,,,,,,,,,,,,,,0,397,15,412,819
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1014,2,101,23,223,15,7,6,7,7,9,6,3,,,,,,,,,1,,,16,,,,,,,,,,,,,,,,,,,0,424,17,441,881
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1015,2,98,34,229,21,15,1,3,7,6,8,4,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,,,,0,439,14,453,945
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1016,1,40,18,48,3,3,4,6,2,6,0,0,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,0,137,3,140,282
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1017,2,160,51,120,14,10,9,10,10,15,9,8,,,,,,,,,3,,,10,,,,,,,,,,,,,,,,,,,0,429,17,446,801
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1018,2,176,78,204,21,23,28,15,15,30,16,8,,,,,,,,,2,,,20,,,,,,,,,,,,,,,,,,,3,639,38,677,1234
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1019,2,223,99,248,32,18,19,14,16,22,7,8,,,,,,,,,5,,,17,,,,,,,,,,,,,,,,,,,3,731,24,755,1221
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1020,2,161,73,307,21,8,10,5,13,15,8,9,,,,,,,,,2,,,9,,,,,,,,,,,,,,,,,,,2,643,34,677,1128
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1021,2,277,94,143,12,13,12,10,10,22,7,11,,,,,,,,,6,,,14,,,,,,,,,,,,,,,,,,,3,634,34,668,1131
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1022,3,603,119,94,11,16,12,29,11,27,5,7,,,,,,,,,48,,,32,,,,,,,,,,,,,,,,,,,6,1020,41,1061,1524
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1023,6,1080,224,470,59,34,46,35,29,49,13,13,,,,,,,,,6,,,49,,,,,,,,,,,,,,,,,,,13,2120,65,2185,4189
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1024,2,233,92,175,27,13,16,11,20,18,9,7,,,,,,,,,4,,,9,,,,,,,,,,,,,,,,,,,4,638,12,650,1020
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1025,2,230,75,106,14,16,12,8,17,30,13,8,,,,,,,,,1,,,10,,,,,,,,,,,,,,,,,,,4,544,18,562,905
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1026,2,130,72,291,46,16,11,7,21,13,8,2,,,,,,,,,4,,,29,,,,,,,,,,,,,,,,,,,1,651,34,685,1164
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1027,2,136,63,201,16,10,16,6,21,13,5,3,,,,,,,,,2,,,9,,,,,,,,,,,,,,,,,,,3,504,20,524,1017
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1028,3,161,70,346,38,21,16,11,15,16,10,4,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,5,733,24,757,1507
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1029,2,98,43,308,30,18,7,7,5,11,5,4,,,,,,,,,1,,,9,,,,,,,,,,,,,,,,,,,0,546,16,562,1199
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1030,2,110,29,236,20,8,12,8,12,5,2,7,,,,,,,,,6,,,17,,,,,,,,,,,,,,,,,,,0,472,22,494,1065
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1031,3,142,46,401,43,18,10,8,10,6,13,5,,,,,,,,,2,,,29,,,,,,,,,,,,,,,,,,,0,733,33,766,1544
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1032,2,169,43,363,22,17,10,7,11,7,6,4,,,,,,,,,3,,,32,,,,,,,,,,,,,,,,,,,2,696,25,721,1313
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1033,2,91,16,262,19,13,7,6,8,12,1,2,,,,,,,,,2,,,15,,,,,,,,,,,,,,,,,,,0,454,8,462,1026
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1034,2,151,55,296,23,18,11,4,10,13,4,2,,,,,,,,,2,,,37,,,,,,,,,,,,,,,,,,,1,627,24,651,1260
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1035,2,230,69,302,31,19,12,16,12,23,7,6,,,,,,,,,4,,,29,,,,,,,,,,,,,,,,,,,6,766,39,805,1401
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1036,2,162,50,286,26,24,10,5,16,11,2,8,,,,,,,,,2,,,13,,,,,,,,,,,,,,,,,,,2,617,20,637,1263
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1037,2,243,70,160,22,15,19,17,14,30,10,8,,,,,,,,,3,,,19,,,,,,,,,,,,,,,,,,,9,639,28,667,1094
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1038,2,227,62,150,27,11,7,7,9,16,7,10,,,,,,,,,7,,,13,,,,,,,,,,,,,,,,,,,5,558,18,576,882
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1039,11,2898,535,436,48,62,89,98,50,113,29,58,,,,,,,,,10,,,16,,,,,,,,,,,,,,,,,,,34,4476,127,4603,7576
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1040,3,479,122,138,17,12,27,39,22,38,8,4,,,,,,,,,8,,,6,,,,,,,,,,,,,,,,,,,10,930,38,968,1595
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1041,2,364,128,160,21,20,20,16,30,26,9,13,,,,,,,,,5,,,10,,,,,,,,,,,,,,,,,,,8,830,26,856,1219
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1042,3,448,125,287,26,24,20,18,22,47,10,8,,,,,,,,,1,,,24,,,,,,,,,,,,,,,,,,,2,1062,38,1100,1701
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1043,2,175,40,247,21,8,6,4,8,17,5,10,,,,,,,,,2,,,23,,,,,,,,,,,,,,,,,,,4,570,17,587,1071
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1044,2,93,27,281,40,14,8,5,6,2,10,6,,,,,,,,,0,,,16,,,,,,,,,,,,,,,,,,,1,509,24,533,1141
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1045,4,256,75,493,63,46,25,12,16,22,13,10,,,,,,,,,10,,,35,,,,,,,,,,,,,,,,,,,2,1078,42,1120,2412
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1046,2,91,44,236,27,10,8,2,8,12,7,9,,,,,,,,,4,,,22,,,,,,,,,,,,,,,,,,,1,481,20,501,1142
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1047,2,154,49,186,19,19,11,15,19,23,6,4,,,,,,,,,3,,,12,,,,,,,,,,,,,,,,,,,1,521,20,541,1043
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1048,3,232,50,326,31,24,7,11,11,12,5,10,,,,,,,,,2,,,40,,,,,,,,,,,,,,,,,,,5,766,37,803,1600
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1049,2,154,56,274,39,16,8,5,9,9,4,4,,,,,,,,,10,,,28,,,,,,,,,,,,,,,,,,,0,616,32,648,1473
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1050,3,161,67,407,47,35,18,8,11,13,12,6,,,,,,,,,5,,,44,,,,,,,,,,,,,,,,,,,0,834,32,866,1791
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1051,3,366,98,346,52,23,27,17,19,33,19,19,,,,,,,,,4,,,27,,,,,,,,,,,,,,,,,,,7,1057,40,1097,1795
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1052,2,157,45,279,28,9,13,4,14,12,11,8,,,,,,,,,4,,,18,,,,,,,,,,,,,,,,,,,1,603,18,621,1186
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1053,3,240,89,426,46,22,20,14,22,19,9,6,,,,,,,,,5,,,41,,,,,,,,,,,,,,,,,,,2,961,40,1001,2020
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1054,2,108,45,305,33,15,8,4,10,9,14,5,,,,,,,,,1,,,25,,,,,,,,,,,,,,,,,,,0,582,23,605,1243
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1055,4,351,118,567,67,42,42,18,24,32,26,11,,,,,,,,,0,,,28,,,,,,,,,,,,,,,,,,,2,1328,40,1368,2909
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1056,3,142,69,376,71,28,11,7,14,12,6,7,,,,,,,,,5,,,26,,,,,,,,,,,,,,,,,,,1,775,28,803,1751
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1057,3,242,76,361,39,51,4,7,6,17,7,10,,,,,,,,,9,,,34,,,,,,,,,,,,,,,,,,,2,865,31,896,1911
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1058,3,211,70,368,29,31,12,2,8,10,7,3,,,,,,,,,10,,,33,,,,,,,,,,,,,,,,,,,1,795,37,832,1875
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1059,4,216,89,546,53,31,12,11,19,24,10,12,,,,,,,,,3,,,56,,,,,,,,,,,,,,,,,,,4,1086,40,1126,2316
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1060,3,212,73,389,32,30,10,10,8,10,15,7,,,,,,,,,6,,,44,,,,,,,,,,,,,,,,,,,1,847,36,883,1765
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1061,3,231,74,407,32,29,5,7,9,13,8,9,,,,,,,,,4,,,21,,,,,,,,,,,,,,,,,,,3,852,33,885,2120
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1062,3,167,77,354,50,37,28,7,5,10,37,6,,,,,,,,,5,,,50,,,,,,,,,,,,,,,,,,,1,834,46,880,1975
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1063,3,182,61,418,54,28,8,5,14,6,17,7,,,,,,,,,0,,,10,,,,,,,,,,,,,,,,,,,1,811,30,841,1985
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1064,2,92,46,243,28,22,6,1,9,6,18,4,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,,,,1,489,20,509,1270
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1065,2,86,26,259,19,18,9,1,5,16,14,4,,,,,,,,,2,,,20,,,,,,,,,,,,,,,,,,,1,480,13,493,1024
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1066,2,54,33,258,26,11,7,2,4,11,10,8,,,,,,,,,1,,,7,,,,,,,,,,,,,,,,,,,1,433,13,446,967
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1067,2,96,30,328,38,3,8,5,9,7,13,2,,,,,,,,,3,,,27,,,,,,,,,,,,,,,,,,,1,570,13,583,1361
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1068,8,476,160,1258,108,56,15,23,19,29,33,23,,,,,,,,,12,,,147,,,,,,,,,,,,,,,,,,,3,2362,73,2435,5710
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1069,4,209,65,635,60,23,10,11,13,26,13,7,,,,,,,,,4,,,44,,,,,,,,,,,,,,,,,,,1,1121,33,1154,2616
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1070,3,209,97,476,38,38,11,19,7,17,13,10,,,,,,,,,15,,,36,,,,,,,,,,,,,,,,,,,0,986,31,1017,2182
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1071,2,66,43,338,32,28,7,3,8,3,9,5,,,,,,,,,5,,,30,,,,,,,,,,,,,,,,,,,1,578,25,603,1279
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1072,3,139,64,385,46,33,11,6,14,7,14,4,,,,,,,,,4,,,51,,,,,,,,,,,,,,,,,,,2,780,47,827,2015
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1073,14,854,292,1964,152,161,68,43,60,59,56,36,,,,,,,,,17,,,140,,,,,,,,,,,,,,,,,,,9,3911,146,4057,9934
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1074,17,1091,317,2592,184,161,68,42,61,66,69,34,,,,,,,,,35,,,182,,,,,,,,,,,,,,,,,,,9,4911,156,5067,12344
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1075,8,519,130,1160,125,87,37,27,18,28,25,17,,,,,,,,,9,,,124,,,,,,,,,,,,,,,,,,,6,2312,77,2389,5884
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1076,1,220,70,20,0,5,1,3,0,0,5,0,,,,,,,,,4,,,0,,,,,,,,,,,,,,,,,,,0,328,15,343,501
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1077,1,137,103,17,2,9,0,1,2,2,2,0,,,,,,,,,12,,,0,,,,,,,,,,,,,,,,,,,0,287,30,317,546
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1078,1,46,31,7,3,1,0,0,0,0,1,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,89,6,95,177
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1079,1,79,74,23,1,11,1,0,0,0,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,189,11,200,379
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1080,1,43,51,5,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,99,3,102,148
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1081,1,70,35,16,4,1,1,2,0,0,1,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,130,3,133,214
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1082,1,38,41,34,2,6,0,0,2,1,0,0,,,,,,,,,3,,,0,,,,,,,,,,,,,,,,,,,0,127,12,139,266
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1083,1,20,18,0,0,13,0,0,0,0,0,0,,,,,,,,,2,,,0,,,,,,,,,,,,,,,,,,,0,53,0,53,157
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1084,1,21,37,10,1,2,0,0,0,0,0,0,,,,,,,,,3,,,0,,,,,,,,,,,,,,,,,,,0,74,4,78,279
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1085,1,42,73,16,0,2,0,0,2,1,0,0,,,,,,,,,2,,,0,,,,,,,,,,,,,,,,,,,0,138,7,145,240
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1086,2,238,189,38,4,0,0,1,1,3,8,1,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,483,22,505,904
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1087,1,32,36,60,5,4,1,0,1,0,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,139,9,148,245
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1088,1,134,83,120,6,3,1,0,1,0,0,0,,,,,,,,,8,,,8,,,,,,,,,,,,,,,,,,,0,364,8,372,551
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1089,1,56,50,84,1,2,1,0,0,0,3,0,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,0,200,4,204,342
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1090,1,73,89,49,0,6,0,3,1,1,0,1,,,,,,,,,14,,,5,,,,,,,,,,,,,,,,,,,0,242,6,248,425
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1091,1,5,40,50,2,2,1,0,0,0,0,0,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,3,106,5,111,243
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1092,1,41,128,76,2,13,0,1,5,0,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,266,12,278,568
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1093,1,77,115,113,5,4,0,0,1,1,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,316,5,321,559
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1094,1,6,42,7,0,0,1,1,0,0,0,1,,,,,,,,,2,,,0,,,,,,,,,,,,,,,,,,,1,61,6,67,120
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1095,1,57,2,3,0,1,0,0,0,0,1,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,64,0,64,146
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1096,1,165,62,15,2,7,1,0,0,0,1,0,,,,,,,,,4,,,0,,,,,,,,,,,,,,,,,,,0,257,33,290,691
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1097,1,121,49,26,2,7,0,1,1,0,4,0,,,,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,0,213,15,228,573
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1098,1,40,2,0,0,0,0,0,0,0,1,0,,,,,,,,,3,,,0,,,,,,,,,,,,,,,,,,,0,46,3,49,160
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1099,1,30,7,15,3,3,1,0,3,0,1,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,63,2,65,132
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1100,2,114,73,133,12,12,3,3,4,5,2,0,,,,,,,,,3,,,5,,,,,,,,,,,,,,,,,,,0,369,20,389,990
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1101,2,30,38,282,16,7,12,0,11,2,2,1,,,,,,,,,1,,,16,,,,,,,,,,,,,,,,,,,0,418,28,446,982
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1102,1,33,14,48,7,1,0,1,0,0,0,0,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,0,108,2,110,225
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1103,2,59,21,214,35,2,3,0,4,5,2,1,,,,,,,,,0,,,8,,,,,,,,,,,,,,,,,,,0,354,22,376,845
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1104,2,72,81,91,134,4,2,0,10,1,2,0,,,,,,,,,0,,,18,,,,,,,,,,,,,,,,,,,0,415,25,440,1069
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1105,2,42,23,190,15,8,1,3,6,8,1,1,,,,,,,,,3,,,28,,,,,,,,,,,,,,,,,,,1,330,13,343,755
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1106,4,708,180,222,38,17,12,27,19,42,23,8,,,,,,,,,9,,,22,,,,,,,,,,,,,,,,,,,11,1338,38,1376,2501
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1108,1,56,29,105,7,9,11,0,2,0,2,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,221,9,230,497
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1109,3,243,83,285,30,14,14,6,8,14,11,1,,,,,,,,,5,,,32,,,,,,,,,,,,,,,,,,,3,749,30,779,1766
