Dtto,Cve Mpio,Municipio,Seccion,Tipo    Casilla,Contigua,Contigua Ext.,PAN,PRI,PRD,PT,PVEM,CONVERGENCIA,PANAL,PSD,PRI-PANAL,PRD-PT,PT-CONVERGENCIA,Total PRI-PANAL,Total PRD-PT,Total PT-CONVERGENCIA,NULOS,No Registrados,Total
3,125,SAN IGNACIO CERRO GORDO,122,B,0,,124,89,22,0,40,0,1,0,0,,,90,,,9,0,285
3,125,SAN IGNACIO CERRO GORDO,122,C,1,,148,110,60,1,32,0,0,1,1,,,111,,,7,0,360
3,8,ARANDAS,122,C,1,,2,0,0,0,0,2,0,0,0,,,0,,,0,0,4
3,125,SAN IGNACIO CERRO GORDO,122,C,2,,117,92,43,0,30,3,0,0,0,,,92,,,9,0,294
3,8,ARANDAS,122,C,2,,9,2,0,0,1,2,0,0,0,,,2,,,0,0,14
3,125,SAN IGNACIO CERRO GORDO,122,C,3,,165,103,31,0,35,2,1,0,0,,,104,,,5,0,342
3,8,ARANDAS,122,C,3,,19,8,1,0,1,2,0,0,0,,,8,,,0,0,31
3,125,SAN IGNACIO CERRO GORDO,123,B,0,,121,125,59,5,32,4,1,1,0,,,126,,,8,0,356
3,125,SAN IGNACIO CERRO GORDO,123,C,1,,178,88,49,1,25,1,0,0,0,,,88,,,8,2,352
3,125,SAN IGNACIO CERRO GORDO,123,C,2,,150,85,52,0,49,0,0,0,1,,,86,,,5,0,342
3,125,SAN IGNACIO CERRO GORDO,123,C,3,,137,82,67,3,29,3,2,0,1,,,85,,,13,0,337
3,8,ARANDAS,124,B,0,,85,72,0,1,8,43,0,2,1,,,73,,,8,0,220
3,8,ARANDAS,124,C,1,,102,79,1,2,7,38,0,1,0,,,79,,,5,0,235
3,8,ARANDAS,125,B,0,,174,87,1,2,16,75,0,1,0,,,87,,,15,1,372
3,8,ARANDAS,126,B,0,,101,35,3,3,4,19,2,0,0,,,37,,,7,0,174
3,8,ARANDAS,127,B,0,,171,117,2,5,17,100,0,0,0,,,117,,,16,0,428
3,8,ARANDAS,127,C,1,,133,133,2,3,27,71,3,0,0,,,136,,,10,0,382
3,8,ARANDAS,128,B,0,,96,44,2,2,8,36,2,0,0,,,46,,,11,0,201
3,8,ARANDAS,129,B,0,,41,8,1,0,10,44,1,1,0,,,9,,,0,0,106
3,8,ARANDAS,130,B,0,,41,37,1,2,4,29,0,0,0,,,37,,,4,0,118
3,8,ARANDAS,131,B,0,,86,67,2,2,13,80,0,1,2,,,69,,,12,0,265
3,8,ARANDAS,132,B,0,,133,28,5,2,9,63,0,0,0,,,28,,,9,0,249
3,8,ARANDAS,132,C,1,,109,32,0,3,16,61,1,0,0,,,33,,,13,0,235
3,8,ARANDAS,133,B,0,,207,33,2,0,8,42,0,0,0,,,33,,,17,0,309
3,8,ARANDAS,133,C,1,,191,40,2,3,12,75,0,1,0,,,40,,,18,0,342
3,8,ARANDAS,134,B,0,,136,72,6,1,37,103,1,0,1,,,74,,,11,1,369
3,8,ARANDAS,134,C,1,,143,93,5,2,47,81,0,0,0,,,93,,,5,2,378
3,8,ARANDAS,135,B,0,,7,0,0,0,1,3,0,0,0,,,0,,,1,0,12
3,125,SAN IGNACIO CERRO GORDO,135,B,0,,221,62,20,0,28,0,0,0,0,,,62,,,14,8,353
3,125,SAN IGNACIO CERRO GORDO,136,B,0,,141,43,26,1,23,0,0,0,0,,,43,,,2,0,236
3,8,ARANDAS,136,B,0,,83,17,2,0,13,29,2,0,0,,,19,,,1,0,147
3,8,ARANDAS,136,C,1,,82,32,1,0,10,12,0,0,0,,,32,,,4,0,141
3,125,SAN IGNACIO CERRO GORDO,136,C,1,,127,33,15,0,28,0,0,0,0,,,33,,,13,0,216
3,8,ARANDAS,136,C,2,,69,18,2,0,11,14,0,0,0,,,18,,,5,0,119
3,125,SAN IGNACIO CERRO GORDO,136,C,2,,136,57,25,0,27,0,0,0,0,,,57,,,12,0,257
3,8,ARANDAS,137,B,0,,55,5,2,1,36,13,2,0,1,,,8,,,3,0,118
3,125,SAN IGNACIO CERRO GORDO,137,B,0,,122,29,9,1,42,2,1,0,0,,,30,,,5,0,211
3,125,SAN IGNACIO CERRO GORDO,137,C,1,,116,35,11,0,11,3,3,0,0,,,38,,,6,0,185
3,8,ARANDAS,137,C,1,,62,21,4,1,24,32,0,0,0,,,21,,,7,0,151
3,125,SAN IGNACIO CERRO GORDO,138,B,0,,241,67,44,1,27,0,2,0,0,,,69,,,9,0,391
3,125,SAN IGNACIO CERRO GORDO,138,C,1,,230,65,38,0,29,0,1,0,0,,,66,,,13,0,376
1,9,EL ARENAL,139,B,0,,119,74,29,120,76,0,1,0,5,,,80,,,12,0,436
1,9,EL ARENAL,139,C,1,,102,116,23,105,100,1,1,0,2,,,119,,,10,0,460
1,9,EL ARENAL,139,C,2,,116,76,26,131,89,3,2,0,2,,,80,,,9,0,454
1,9,EL ARENAL,139,C,3,,126,78,33,128,62,1,2,0,3,,,83,,,7,0,440
1,9,EL ARENAL,140,B,0,,82,46,12,117,107,0,2,0,2,,,50,,,7,0,375
1,9,EL ARENAL,140,C,1,,93,66,14,111,104,0,4,0,3,,,73,,,11,0,406
1,9,EL ARENAL,140,C,2,,86,51,12,108,109,0,3,0,1,,,55,,,9,0,379
1,9,EL ARENAL,140,C,3,,129,47,6,119,101,0,7,0,1,,,55,,,5,0,415
1,9,EL ARENAL,141,B,0,,109,46,19,106,91,0,2,0,3,,,51,,,10,1,387
1,9,EL ARENAL,141,C,1,,133,48,11,98,98,0,1,0,4,,,53,,,9,1,403
1,9,EL ARENAL,141,C,2,,104,53,25,87,100,0,4,0,2,,,59,,,10,0,385
1,9,EL ARENAL,141,C,3,,132,61,18,99,97,0,3,0,1,,,65,,,4,1,416
1,9,EL ARENAL,141,C,4,,100,75,15,131,77,2,2,0,2,,,79,,,8,1,413
1,9,EL ARENAL,142,B,0,,170,80,21,64,118,4,1,0,1,,,82,,,13,0,472
1,9,EL ARENAL,142,C,1,,196,49,17,57,122,2,0,0,0,,,49,,,17,0,460
1,9,EL ARENAL,142,C,2,,184,79,11,62,117,0,0,0,0,,,79,,,0,0,453
1,9,EL ARENAL,143,B,0,,150,63,10,75,145,2,0,1,0,,,63,,,10,3,459
1,9,EL ARENAL,143,C,1,,140,54,11,70,151,0,0,0,1,,,55,,,2,0,429
1,9,EL ARENAL,143,C,2,,170,49,21,59,146,0,0,0,0,,,49,,,9,0,454
18,10,ATEMAJAC DE BRIZUELA,144,B,0,,68,205,7,0,114,0,10,0,4,,,219,,,12,0,420
18,10,ATEMAJAC DE BRIZUELA,144,C,1,,98,191,8,0,101,0,1,0,0,,,192,,,7,0,406
18,10,ATEMAJAC DE BRIZUELA,145,B,0,,75,282,5,1,98,0,6,1,2,,,290,,,9,0,479
18,10,ATEMAJAC DE BRIZUELA,145,C,1,,115,267,10,0,82,0,0,0,2,,,269,,,8,0,484
18,10,ATEMAJAC DE BRIZUELA,146,B,0,,46,171,4,1,102,1,5,0,1,,,177,,,8,0,339
18,10,ATEMAJAC DE BRIZUELA,146,C,1,,66,186,11,0,63,0,0,0,6,,,192,,,4,1,337
18,10,ATEMAJAC DE BRIZUELA,147,B,0,,18,73,1,0,13,0,1,0,0,,,74,,,2,1,109
18,10,ATEMAJAC DE BRIZUELA,148,B,0,,47,191,2,0,84,0,7,0,0,,,198,,,5,0,336
5,11,ATENGO,149,B,0,,175,101,0,2,0,0,2,0,1,,,104,,,10,0,291
5,11,ATENGO,149,C,1,,135,127,4,0,3,0,7,0,1,,,135,,,9,0,286
5,11,ATENGO,150,B,0,,124,94,0,0,4,0,6,0,0,,,100,,,3,0,231
5,11,ATENGO,150,C,1,,135,95,2,2,1,1,5,1,2,,,102,,,7,0,251
5,11,ATENGO,151,B,0,,108,102,6,1,1,1,2,1,0,,,104,,,3,0,225
5,11,ATENGO,152,B,0,,41,111,2,0,0,0,1,0,1,,,113,,,2,3,161
5,11,ATENGO,152,E,1,,36,66,3,0,1,0,0,0,1,,,67,,,0,1,108
5,11,ATENGO,153,B,0,,141,230,26,0,0,0,1,0,0,,,231,,,4,0,402
5,11,ATENGO,153,C,1,,119,228,23,0,2,0,1,0,4,,,233,,,1,0,378
5,11,ATENGO,153,C,2,,139,201,19,0,0,0,0,0,3,,,204,,,6,0,368
5,11,ATENGO,154,B,0,,122,149,1,1,1,0,1,0,0,,,150,,,5,0,280
5,12,ATENGUILLO,155,B,0,,107,118,0,0,27,0,2,0,1,,,121,,,12,0,267
5,12,ATENGUILLO,155,C,1,,117,104,0,0,26,0,6,0,4,,,114,,,7,0,264
5,12,ATENGUILLO,156,B,0,,114,115,0,0,27,0,2,0,1,,,118,,,8,0,267
5,12,ATENGUILLO,156,C,1,,110,106,0,0,28,0,4,0,4,,,114,,,8,0,260
5,12,ATENGUILLO,157,B,0,,51,17,0,0,12,0,2,0,0,,,19,,,5,0,87
5,12,ATENGUILLO,158,B,0,,70,49,0,0,8,0,6,0,3,,,58,,,0,0,136
5,12,ATENGUILLO,159,B,0,,189,151,3,1,72,1,7,0,6,,,164,,,9,0,439
5,12,ATENGUILLO,159,C,1,,206,134,2,0,73,0,11,0,3,,,148,,,20,1,450
5,12,ATENGUILLO,160,B,0,,46,85,1,1,21,0,0,0,4,,,89,,,5,0,163
15,13,ATOTONILCO EL ALTO,161,B,0,,119,76,3,3,70,0,9,0,0,,,85,,,10,0,290
15,13,ATOTONILCO EL ALTO,161,C,1,,103,93,4,2,70,1,2,0,2,,,97,,,21,0,298
15,13,ATOTONILCO EL ALTO,161,C,2,,126,102,2,4,79,1,2,0,2,,,106,,,9,0,327
15,13,ATOTONILCO EL ALTO,161,C,3,,117,104,4,6,65,0,0,0,2,,,106,,,11,2,311
15,13,ATOTONILCO EL ALTO,162,B,0,,100,55,1,5,62,0,2,0,3,,,60,,,9,0,237
15,13,ATOTONILCO EL ALTO,162,C,1,,121,47,2,4,59,0,2,0,1,,,50,,,8,1,245
15,13,ATOTONILCO EL ALTO,163,B,0,,143,80,2,4,71,1,4,0,0,,,84,,,11,0,316
15,13,ATOTONILCO EL ALTO,163,C,1,,180,58,1,5,70,0,1,0,0,,,59,,,0,0,315
15,13,ATOTONILCO EL ALTO,163,C,2,,147,65,3,3,87,0,5,1,0,,,70,,,8,1,320
15,13,ATOTONILCO EL ALTO,164,B,0,,146,77,2,5,82,0,7,1,1,,,85,,,9,0,330
15,13,ATOTONILCO EL ALTO,164,C,1,,122,54,2,6,84,0,7,1,0,,,61,,,12,0,288
15,13,ATOTONILCO EL ALTO,164,C,2,,148,52,3,2,91,1,7,0,0,,,59,,,8,1,313
15,13,ATOTONILCO EL ALTO,165,B,0,,142,104,1,5,62,0,3,0,0,,,107,,,13,0,330
15,13,ATOTONILCO EL ALTO,165,C,1,,165,84,1,1,60,0,4,0,2,,,90,,,7,0,324
15,13,ATOTONILCO EL ALTO,166,B,0,,173,126,2,9,86,0,7,0,2,,,135,,,14,0,419
15,13,ATOTONILCO EL ALTO,166,C,1,,193,111,0,4,84,0,5,0,2,,,118,,,6,0,405
15,13,ATOTONILCO EL ALTO,166,C,2,,154,99,5,6,105,2,9,0,2,,,110,,,5,0,387
15,13,ATOTONILCO EL ALTO,167,B,0,,123,87,5,5,91,2,5,0,4,,,96,,,8,0,330
15,13,ATOTONILCO EL ALTO,167,C,1,,154,56,4,5,91,1,6,0,3,,,65,,,18,0,338
15,13,ATOTONILCO EL ALTO,167,C,2,,160,63,4,9,105,2,10,0,2,,,75,,,6,0,361
15,13,ATOTONILCO EL ALTO,167,C,3,,136,64,3,7,99,2,6,1,3,,,73,,,17,0,338
15,13,ATOTONILCO EL ALTO,168,B,0,,180,117,4,7,99,0,2,0,1,,,120,,,16,0,426
15,13,ATOTONILCO EL ALTO,168,C,1,,197,88,2,6,79,0,3,0,0,,,91,,,12,0,387
15,13,ATOTONILCO EL ALTO,169,B,0,,127,150,3,1,91,1,1,0,0,,,151,,,8,0,382
15,13,ATOTONILCO EL ALTO,169,C,1,,153,108,6,6,99,0,0,0,0,,,108,,,12,0,384
15,13,ATOTONILCO EL ALTO,170,B,0,,156,59,8,5,87,0,7,0,1,,,67,,,2,0,325
15,13,ATOTONILCO EL ALTO,170,C,1,,156,62,13,9,84,0,4,0,2,,,68,,,12,0,342
15,13,ATOTONILCO EL ALTO,170,C,2,,134,69,19,4,72,0,6,0,1,,,76,,,10,0,315
15,13,ATOTONILCO EL ALTO,170,C,3,,131,79,17,4,85,0,6,0,1,,,86,,,7,1,331
15,13,ATOTONILCO EL ALTO,171,B,0,,157,75,4,1,58,0,2,0,1,,,78,,,0,0,298
15,13,ATOTONILCO EL ALTO,171,C,1,,162,84,4,3,66,1,0,0,3,,,87,,,12,0,335
15,13,ATOTONILCO EL ALTO,171,C,2,,132,72,4,3,67,0,4,0,1,,,77,,,9,1,293
15,13,ATOTONILCO EL ALTO,171,C,3,,139,76,1,4,69,1,3,0,0,,,79,,,0,0,293
15,13,ATOTONILCO EL ALTO,172,B,0,,154,87,2,7,84,0,3,1,0,,,90,,,14,0,352
15,13,ATOTONILCO EL ALTO,172,C,1,,150,101,3,3,91,2,4,0,0,,,105,,,12,1,367
15,13,ATOTONILCO EL ALTO,172,C,2,,131,105,5,1,96,0,5,0,4,,,114,,,6,0,353
15,13,ATOTONILCO EL ALTO,172,C,3,,159,113,1,2,75,1,1,0,0,,,114,,,12,0,364
15,13,ATOTONILCO EL ALTO,173,B,0,,189,96,1,5,94,0,2,0,0,,,98,,,4,0,391
15,13,ATOTONILCO EL ALTO,173,C,1,,173,94,3,6,81,0,9,0,4,,,107,,,12,1,383
15,13,ATOTONILCO EL ALTO,173,C,2,,129,126,2,20,87,0,0,0,0,,,126,,,17,0,381
15,13,ATOTONILCO EL ALTO,174,B,0,,124,50,8,3,24,0,0,0,1,,,51,,,6,0,216
15,13,ATOTONILCO EL ALTO,174,C,1,,142,34,4,1,27,0,3,0,0,,,37,,,3,0,214
15,13,ATOTONILCO EL ALTO,175,B,0,,124,33,16,3,47,0,5,0,0,,,38,,,4,1,233
15,13,ATOTONILCO EL ALTO,175,C,1,,121,44,16,2,36,0,0,0,0,,,44,,,8,2,229
15,13,ATOTONILCO EL ALTO,176,B,0,,220,72,3,1,48,42,0,1,3,,,75,,,0,0,390
15,13,ATOTONILCO EL ALTO,176,C,1,,197,71,3,2,45,2,0,2,1,,,72,,,17,0,340
15,13,ATOTONILCO EL ALTO,176,C,2,,196,97,2,3,31,1,1,1,0,,,98,,,18,0,350
15,13,ATOTONILCO EL ALTO,177,B,0,,176,69,4,1,26,0,3,0,1,,,73,,,12,0,292
15,13,ATOTONILCO EL ALTO,177,C,1,,174,48,2,3,37,2,0,0,0,,,48,,,14,0,280
15,13,ATOTONILCO EL ALTO,177,C,2,,183,42,0,2,28,0,0,2,0,,,42,,,16,0,273
15,13,ATOTONILCO EL ALTO,177,C,3,,135,60,1,4,38,2,4,0,0,,,64,,,12,0,256
15,13,ATOTONILCO EL ALTO,178,B,0,,42,21,0,1,2,0,0,0,0,,,21,,,1,0,67
15,13,ATOTONILCO EL ALTO,179,B,0,,141,62,6,4,34,0,0,0,0,,,62,,,10,0,257
15,13,ATOTONILCO EL ALTO,180,B,0,,145,54,4,3,67,0,4,3,0,,,58,,,14,3,297
15,13,ATOTONILCO EL ALTO,180,C,1,,146,56,1,4,62,1,10,1,2,,,68,,,14,0,297
15,13,ATOTONILCO EL ALTO,181,B,0,,209,54,5,2,27,0,4,0,0,,,58,,,16,0,317
15,13,ATOTONILCO EL ALTO,181,C,1,,200,61,1,3,54,0,1,0,1,,,63,,,14,0,335
15,13,ATOTONILCO EL ALTO,181,E,1,,91,15,0,1,8,0,0,0,0,,,15,,,1,1,117
15,13,ATOTONILCO EL ALTO,182,B,0,,98,168,3,2,31,2,8,0,2,,,178,,,8,0,322
15,13,ATOTONILCO EL ALTO,182,C,1,,62,172,2,6,47,1,5,1,0,,,177,,,6,0,302
15,13,ATOTONILCO EL ALTO,182,C,2,,104,151,1,2,29,0,3,0,0,,,154,,,8,0,298
15,13,ATOTONILCO EL ALTO,183,B,0,,73,58,7,3,23,0,8,0,1,,,67,,,9,0,182
15,13,ATOTONILCO EL ALTO,183,C,1,,58,86,2,1,42,0,4,0,6,,,96,,,8,0,207
15,13,ATOTONILCO EL ALTO,184,B,0,,138,151,8,6,74,0,4,0,2,,,157,,,4,1,388
15,13,ATOTONILCO EL ALTO,184,C,1,,125,144,9,6,93,0,3,0,1,,,148,,,9,0,390
15,13,ATOTONILCO EL ALTO,184,C,2,,123,140,7,4,80,0,5,2,1,,,146,,,9,0,371
15,13,ATOTONILCO EL ALTO,185,B,0,,118,110,22,6,50,0,0,1,2,,,112,,,7,0,316
15,13,ATOTONILCO EL ALTO,185,C,1,,115,107,21,5,60,0,1,0,2,,,110,,,8,1,320
15,13,ATOTONILCO EL ALTO,186,B,0,,114,32,170,2,16,0,3,0,5,,,40,,,16,0,358
15,13,ATOTONILCO EL ALTO,186,E,1,,90,50,87,2,9,0,1,1,4,,,55,,,2,0,246
15,13,ATOTONILCO EL ALTO,187,B,0,,139,105,10,4,44,1,13,0,2,,,120,,,7,0,325
15,13,ATOTONILCO EL ALTO,187,C,1,,146,95,7,1,30,0,4,0,3,,,102,,,14,0,300
17,14,ATOYAC,188,B,0,,162,160,29,0,4,9,7,0,3,,,170,,,14,1,389
17,14,ATOYAC,188,C,1,,184,151,31,0,1,6,7,0,2,,,160,,,13,0,395
17,14,ATOYAC,188,C,2,,203,149,17,0,1,9,6,0,0,,,155,,,9,0,394
17,14,ATOYAC,189,B,0,,147,137,15,1,2,3,1,2,0,,,138,,,10,0,318
17,14,ATOYAC,189,C,1,,144,121,16,2,0,2,1,1,2,,,124,,,11,0,300
17,14,ATOYAC,189,C,2,,134,145,6,1,3,2,0,1,1,,,146,,,11,0,304
17,14,ATOYAC,190,B,0,,166,114,14,0,0,4,5,0,2,,,121,,,5,0,310
17,14,ATOYAC,190,C,1,,134,118,12,2,1,6,3,1,0,,,121,,,3,0,280
17,14,ATOYAC,191,B,0,,130,108,8,2,0,1,0,0,1,,,109,,,6,0,256
17,14,ATOYAC,191,E,1,,60,64,3,0,1,12,0,0,2,,,66,,,6,0,148
17,14,ATOYAC,192,B,0,,243,151,21,1,1,15,1,1,0,,,152,,,7,0,441
17,14,ATOYAC,193,B,0,,159,80,20,2,3,17,1,0,0,,,81,,,12,0,294
17,14,ATOYAC,193,C,1,,149,97,13,3,6,11,1,0,0,,,98,,,14,0,294
18,15,AUTLÁN DE NAVARRO,194,B,0,,146,101,3,3,8,54,2,0,0,,,103,,,15,0,332
18,15,AUTLÁN DE NAVARRO,194,C,1,,95,94,4,3,11,60,7,0,3,,,104,,,11,0,288
18,15,AUTLÁN DE NAVARRO,194,C,2,,113,75,3,2,10,64,1,0,2,,,78,,,17,1,288
18,15,AUTLÁN DE NAVARRO,194,C,3,,122,89,3,2,13,64,0,0,2,,,91,,,19,0,314
18,15,AUTLÁN DE NAVARRO,195,B,0,,166,109,3,1,6,119,4,1,0,,,113,,,6,0,415
18,15,AUTLÁN DE NAVARRO,195,C,1,,148,122,8,1,10,100,3,2,0,,,125,,,7,3,404
18,15,AUTLÁN DE NAVARRO,195,C,2,,152,110,9,0,11,111,8,0,2,,,120,,,16,2,421
18,15,AUTLÁN DE NAVARRO,196,B,0,,110,71,4,3,14,61,5,1,0,,,76,,,10,0,279
18,15,AUTLÁN DE NAVARRO,196,C,1,,133,69,2,0,10,82,1,0,1,,,71,,,8,0,306
18,15,AUTLÁN DE NAVARRO,197,B,0,,150,125,9,1,12,84,2,1,2,,,129,,,8,0,394
18,15,AUTLÁN DE NAVARRO,197,C,1,,145,126,5,0,9,119,4,1,2,,,132,,,8,0,419
18,15,AUTLÁN DE NAVARRO,197,C,2,,152,140,4,0,12,84,2,0,1,,,143,,,9,0,404
18,15,AUTLÁN DE NAVARRO,197,C,3,,156,147,3,0,4,89,3,0,3,,,153,,,16,0,421
18,15,AUTLÁN DE NAVARRO,198,B,0,,135,87,8,1,5,122,1,0,1,,,89,,,4,0,364
18,15,AUTLÁN DE NAVARRO,198,C,1,,154,90,2,0,4,93,6,0,3,,,99,,,7,1,360
18,15,AUTLÁN DE NAVARRO,199,B,0,,136,58,15,0,4,58,2,0,0,,,60,,,6,0,279
18,15,AUTLÁN DE NAVARRO,199,C,1,,135,56,8,1,10,61,2,0,0,,,58,,,9,0,282
18,15,AUTLÁN DE NAVARRO,199,C,2,,148,82,5,1,5,62,2,0,1,,,85,,,4,0,310
18,15,AUTLÁN DE NAVARRO,200,B,0,,86,88,3,2,5,48,2,0,0,,,90,,,4,0,238
18,15,AUTLÁN DE NAVARRO,200,C,1,,105,86,5,2,11,47,1,0,3,,,90,,,4,0,264
18,15,AUTLÁN DE NAVARRO,200,C,2,,102,79,3,0,7,79,6,0,2,,,87,,,10,0,288
18,15,AUTLÁN DE NAVARRO,201,B,0,,138,84,12,0,10,100,4,1,1,,,89,,,10,0,360
18,15,AUTLÁN DE NAVARRO,201,C,1,,157,90,11,0,12,85,3,0,1,,,94,,,8,1,368
18,15,AUTLÁN DE NAVARRO,201,C,2,,143,86,20,0,4,80,5,0,0,,,91,,,4,0,342
18,15,AUTLÁN DE NAVARRO,202,B,0,,124,65,13,4,5,85,2,0,1,,,68,,,7,1,307
18,15,AUTLÁN DE NAVARRO,202,C,1,,147,77,7,1,1,71,4,0,0,,,81,,,7,1,316
18,15,AUTLÁN DE NAVARRO,202,C,2,,130,60,9,3,4,91,2,2,0,,,62,,,8,0,309
18,15,AUTLÁN DE NAVARRO,202,C,3,,155,79,5,0,10,63,4,0,1,,,84,,,9,5,331
18,15,AUTLÁN DE NAVARRO,203,B,0,,108,84,4,2,8,66,4,0,0,,,88,,,9,0,285
18,15,AUTLÁN DE NAVARRO,203,C,1,,103,91,6,0,7,68,1,1,0,,,92,,,8,0,285
18,15,AUTLÁN DE NAVARRO,203,C,2,,109,75,2,0,4,64,3,0,1,,,79,,,6,0,264
18,15,AUTLÁN DE NAVARRO,204,B,0,,110,75,3,0,2,64,4,1,0,,,79,,,5,0,264
18,15,AUTLÁN DE NAVARRO,204,C,1,,88,61,2,1,6,74,3,2,0,,,64,,,9,0,246
18,15,AUTLÁN DE NAVARRO,204,C,2,,100,81,1,1,6,58,1,0,2,,,84,,,4,0,254
18,15,AUTLÁN DE NAVARRO,205,B,0,,141,103,8,0,9,116,2,0,1,,,106,,,5,2,387
18,15,AUTLÁN DE NAVARRO,205,C,1,,163,89,10,1,4,97,2,0,0,,,91,,,10,1,377
18,15,AUTLÁN DE NAVARRO,206,B,0,,116,85,7,0,9,109,6,0,2,,,93,,,6,0,340
18,15,AUTLÁN DE NAVARRO,206,C,1,,113,83,6,0,10,100,4,0,4,,,91,,,7,0,327
18,15,AUTLÁN DE NAVARRO,207,B,0,,90,65,6,0,12,92,0,0,1,,,66,,,10,0,276
18,15,AUTLÁN DE NAVARRO,207,C,1,,103,75,6,0,8,101,1,0,0,,,76,,,11,0,305
18,15,AUTLÁN DE NAVARRO,207,C,2,,82,104,3,3,9,85,2,0,2,,,108,,,10,1,301
18,15,AUTLÁN DE NAVARRO,207,C,3,,97,78,7,0,8,98,1,0,1,,,80,,,10,0,300
18,15,AUTLÁN DE NAVARRO,208,B,0,,83,68,3,0,4,68,6,0,2,,,76,,,0,0,234
18,15,AUTLÁN DE NAVARRO,208,C,1,,97,62,2,0,3,54,2,0,0,,,64,,,7,0,227
18,15,AUTLÁN DE NAVARRO,209,B,0,,99,124,7,0,3,86,3,0,0,,,127,,,16,0,338
18,15,AUTLÁN DE NAVARRO,209,C,1,,107,117,8,0,5,75,0,0,3,,,120,,,8,2,325
18,15,AUTLÁN DE NAVARRO,209,C,2,,126,117,8,1,5,80,4,0,1,,,122,,,5,0,347
18,15,AUTLÁN DE NAVARRO,210,B,0,,122,57,13,3,8,43,3,0,3,,,63,,,9,0,261
18,15,AUTLÁN DE NAVARRO,210,C,1,,112,61,4,1,11,43,0,0,0,,,61,,,12,0,244
18,15,AUTLÁN DE NAVARRO,210,C,2,,109,72,6,0,10,56,2,0,1,,,75,,,15,3,274
18,15,AUTLÁN DE NAVARRO,210,C,3,,104,82,7,0,16,36,1,0,1,,,84,,,14,0,261
18,15,AUTLÁN DE NAVARRO,211,B,0,,83,75,10,2,7,69,2,0,3,,,80,,,6,0,257
18,15,AUTLÁN DE NAVARRO,211,C,1,,93,72,7,2,13,65,2,0,0,,,74,,,4,1,259
18,15,AUTLÁN DE NAVARRO,212,B,0,,98,71,15,0,14,56,1,0,0,,,72,,,5,0,260
18,15,AUTLÁN DE NAVARRO,212,C,1,,95,84,8,1,7,79,0,0,0,,,84,,,16,0,290
18,15,AUTLÁN DE NAVARRO,212,C,2,,95,87,6,1,10,67,1,0,0,,,88,,,12,0,279
18,15,AUTLÁN DE NAVARRO,212,C,3,,115,77,7,5,7,64,1,0,0,,,78,,,4,0,280
18,15,AUTLÁN DE NAVARRO,213,B,0,,71,83,1,1,6,17,0,1,0,,,83,,,5,0,185
18,15,AUTLÁN DE NAVARRO,213,C,1,,92,80,0,0,3,26,0,0,0,,,80,,,0,0,201
18,15,AUTLÁN DE NAVARRO,214,B,0,,113,117,4,5,3,25,1,0,1,,,119,,,7,1,277
18,15,AUTLÁN DE NAVARRO,214,C,1,,110,137,2,1,1,27,0,1,1,,,138,,,5,0,285
18,15,AUTLÁN DE NAVARRO,215,B,0,,97,165,4,2,4,24,0,0,1,,,166,,,8,0,305
18,15,AUTLÁN DE NAVARRO,216,B,0,,81,112,5,0,17,29,1,0,0,,,113,,,8,0,253
18,15,AUTLÁN DE NAVARRO,216,C,1,,75,133,5,0,0,37,0,0,1,,,134,,,11,0,262
18,15,AUTLÁN DE NAVARRO,217,B,0,,134,140,4,1,9,33,0,0,0,,,140,,,4,0,325
18,15,AUTLÁN DE NAVARRO,217,C,1,,110,121,9,2,8,51,4,2,1,,,126,,,5,0,313
18,15,AUTLÁN DE NAVARRO,218,B,0,,55,72,3,0,4,22,2,0,0,,,74,,,7,0,165
18,15,AUTLÁN DE NAVARRO,218,C,1,,87,59,4,1,8,24,1,0,0,,,60,,,1,1,186
18,15,AUTLÁN DE NAVARRO,219,B,0,,84,93,2,0,1,9,0,0,0,,,93,,,9,0,198
18,15,AUTLÁN DE NAVARRO,219,C,1,,80,99,3,0,10,21,1,0,0,,,100,,,6,0,220
18,15,AUTLÁN DE NAVARRO,220,B,0,,48,46,8,2,1,5,1,0,1,,,48,,,6,0,118
18,15,AUTLÁN DE NAVARRO,221,B,0,,68,67,4,2,4,22,2,0,1,,,70,,,6,0,176
18,15,AUTLÁN DE NAVARRO,222,B,0,,115,115,2,2,7,17,2,0,3,,,120,,,3,0,266
18,15,AUTLÁN DE NAVARRO,222,C,1,,125,88,1,1,7,21,2,0,2,,,92,,,2,0,249
18,15,AUTLÁN DE NAVARRO,223,B,0,,99,116,0,1,5,32,0,1,3,,,119,,,1,0,258
18,15,AUTLÁN DE NAVARRO,223,C,1,,92,110,0,3,6,38,1,0,0,,,111,,,10,0,260
15,16,AYOTLÁN,224,B,0,,150,143,27,1,4,0,6,0,0,,,149,,,8,0,339
15,16,AYOTLÁN,224,C,1,,175,126,16,1,2,0,3,0,0,,,129,,,8,1,332
15,16,AYOTLÁN,224,C,2,,197,102,12,0,5,0,3,0,0,,,105,,,4,0,323
15,16,AYOTLÁN,224,E,1,,137,92,81,1,0,0,0,0,0,,,92,,,0,0,311
15,16,AYOTLÁN,225,B,0,,224,174,26,1,3,0,2,0,1,,,177,,,6,0,437
15,16,AYOTLÁN,225,C,1,,245,133,18,0,1,1,1,0,1,,,135,,,13,1,414
