CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2781,1,57,81,4,7,10,6,3,7,115,2,3,3,2,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,316,0,9,325,509
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2782,1,32,71,2,6,5,3,7,7,93,5,8,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,,,,,246,0,8,254,414
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2783,2,93,105,5,5,11,9,5,17,232,5,12,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,7,3,0,5,,,,,519,0,14,533,875
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2784,1,57,92,3,4,8,11,1,22,207,1,10,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,6,0,0,0,,,,,426,0,19,445,661
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2785,1,40,64,2,6,5,2,1,13,95,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,235,0,3,238,419
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2786,1,46,55,1,8,13,6,2,9,153,2,6,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,11,1,0,0,,,,,319,0,9,328,467
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2787,1,27,43,3,2,12,3,1,7,98,2,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,0,,,,,209,0,11,220,365
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2788,1,54,69,4,5,12,7,3,12,132,5,13,0,2,0,0,0,0,1,0,0,0,0,3,1,0,0,1,1,0,2,,,,,327,0,7,334,507
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2789,1,37,56,6,5,7,7,3,14,112,4,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,,,,,264,0,8,272,488
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2790,1,18,84,1,2,6,6,3,21,106,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2,,,,,261,0,8,269,447
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2791,1,43,81,2,5,15,6,11,19,163,5,5,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,10,2,0,2,,,,,375,0,12,387,670
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2792,1,26,40,1,5,6,6,2,7,79,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,0,0,,,,,179,0,6,185,345
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2793,1,23,37,2,3,10,2,1,6,86,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,2,1,,,,,183,0,8,191,337
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2794,1,25,37,2,8,6,5,2,17,79,2,3,1,0,0,0,0,1,0,0,0,0,0,2,3,0,1,0,1,0,0,,,,,195,0,3,198,374
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2795,1,22,68,4,6,10,5,3,7,95,2,2,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,1,,,,,231,0,9,240,421
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2796,1,24,68,5,7,10,9,0,22,136,4,7,1,0,0,0,0,0,0,1,0,1,0,0,8,1,2,2,5,0,0,,,,,313,0,14,327,620
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2797,1,22,46,2,5,10,5,6,8,127,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,0,3,,,,,249,1,10,260,447
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2818,1,52,46,3,11,15,7,2,7,137,0,13,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,1,1,0,,,,,304,0,8,312,538
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2819,1,21,24,1,4,4,6,5,2,64,7,3,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,1,,,,,148,1,0,149,249
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2820,1,47,33,1,8,6,6,4,9,132,3,1,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,2,0,0,,,,,258,0,13,271,455
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2821,1,28,42,2,10,10,7,3,16,137,0,6,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,0,2,,,,,273,0,8,281,478
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2822,1,32,50,2,3,7,9,5,7,111,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,236,1,8,245,450
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2823,1,28,89,4,1,3,7,3,15,117,1,5,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1,7,2,0,1,,,,,290,0,11,301,484
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2824,1,26,45,3,4,12,7,1,12,103,1,6,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,3,1,0,0,,,,,229,0,6,235,368
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2825,1,23,49,3,8,6,5,2,25,87,7,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,,,,,223,0,6,229,414
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2826,1,22,48,3,2,10,7,2,17,101,1,3,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,1,,,,,226,0,11,237,386
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2827,1,39,51,9,10,9,7,5,11,132,5,3,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,9,0,0,0,,,,,294,0,6,300,569
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2828,1,36,64,2,1,8,6,1,14,124,7,3,0,0,0,0,0,0,1,0,1,1,0,3,0,0,0,3,3,0,1,,,,,279,0,11,290,464
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2829,1,23,36,1,2,5,1,4,6,75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,,,,,160,0,5,165,284
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2830,2,66,110,3,14,23,15,7,18,285,4,6,1,2,0,0,0,1,0,0,0,0,0,1,4,0,0,7,1,1,2,,,,,571,0,33,604,1060
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2831,2,46,92,6,8,13,3,2,16,197,0,5,0,4,0,0,0,0,0,0,0,0,0,6,3,0,0,9,3,0,3,,,,,416,1,6,423,954
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2832,1,32,68,6,10,10,8,4,17,202,2,6,0,0,0,0,0,2,0,0,0,0,0,3,1,1,1,6,5,0,0,,,,,384,0,15,399,688
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2833,2,134,146,8,8,9,9,7,19,301,5,19,0,1,1,1,0,2,0,0,0,0,0,2,2,0,0,3,1,0,1,,,,,679,0,13,692,1057
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2834,1,44,91,2,5,12,5,1,19,133,2,11,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,3,2,0,1,,,,,335,0,8,343,527
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2835,2,59,126,9,10,25,18,12,24,328,4,10,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,3,3,1,0,,,,,638,0,11,649,1186
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2836,1,62,67,5,9,8,0,2,9,147,2,8,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,5,5,2,,,,,338,1,10,349,544
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2837,1,50,89,3,5,10,8,5,16,137,4,7,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,4,5,0,0,,,,,351,0,13,364,592
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,271
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2839,1,17,57,2,6,5,4,4,7,84,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,,,,,195,1,5,201,349
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2840,1,18,26,0,0,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,106,0,4,110,198
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2841,1,20,31,1,2,4,3,0,10,59,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,,,,,140,0,8,148,250
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2842,1,35,47,4,5,4,6,3,13,132,1,2,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,2,,,,,261,1,9,271,476
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2843,1,47,41,4,8,10,8,3,8,129,1,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,,,,,274,0,8,282,504
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2844,1,45,40,3,3,8,6,2,11,104,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,233,0,3,236,443
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2845,1,28,42,1,5,4,2,2,16,88,3,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,3,1,0,1,,,,,202,0,6,208,365
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2846,1,34,37,3,5,10,6,2,17,123,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,,,,,264,0,15,279,511
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2854,1,28,76,5,14,9,8,2,12,138,4,2,0,0,1,0,0,0,0,1,0,0,0,3,4,0,0,11,8,1,2,,,,,329,0,16,345,628
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2855,1,25,83,2,2,10,3,14,134,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,2,0,1,,,,,294,0,8,302,538
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2856,1,21,46,4,5,7,3,3,7,126,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,3,,,,,238,0,13,251,502
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2857,1,22,26,1,6,2,12,4,8,71,2,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,162,0,4,166,270
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2858,1,33,19,2,4,7,12,1,8,63,0,1,2,0,0,0,0,0,1,0,0,0,0,6,0,1,0,1,0,0,0,,,,,161,0,1,162,249
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2859,1,38,39,0,5,5,6,2,10,92,3,4,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,10,0,0,,,,,218,0,15,233,349
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2860,1,28,54,1,6,3,8,4,13,106,4,5,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,1,0,1,,,,,241,0,3,244,423
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2861,1,25,76,6,9,10,5,4,9,123,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,1,0,2,,,,,286,1,14,301,616
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2862,1,30,97,1,12,9,7,3,15,102,2,0,0,0,0,0,0,0,1,0,1,0,0,5,2,0,0,0,2,0,0,,,,,289,0,10,299,503
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2863,2,49,290,9,20,27,14,10,22,351,9,9,0,1,0,0,0,0,0,1,0,0,0,3,7,0,0,10,4,0,0,,,,,836,0,24,860,1402
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2864,1,46,37,1,4,2,4,5,11,87,3,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,,,,,215,0,9,224,419
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2865,1,52,55,2,5,9,8,8,5,107,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,,,,,270,0,4,274,399
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2866,1,41,53,2,7,5,8,4,7,101,3,8,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,,,,,250,0,14,264,398
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2867,1,26,37,3,2,4,6,0,8,83,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,180,0,4,184,324
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2868,1,26,67,4,7,7,5,3,13,114,1,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,3,0,3,,,,,263,0,11,274,511
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2869,1,20,101,2,7,16,8,2,17,186,6,7,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,2,3,,,,,386,0,20,406,710
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2870,1,67,87,0,0,0,0,0,0,228,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,387,0,12,399,669
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2871,2,44,122,2,4,16,13,8,19,215,4,6,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,2,2,1,0,,,,,465,1,22,488,875
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2872,2,30,98,7,10,15,9,7,19,190,5,6,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,7,3,0,2,,,,,413,0,19,432,780
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2873,1,22,46,0,3,6,0,2,5,55,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,,149,0,9,158,280
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2874,1,9,26,1,3,4,5,1,10,56,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,,,,,126,0,0,126,214
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2875,1,25,39,4,3,9,4,6,9,78,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,,,,,192,1,7,200,343
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2876,1,27,48,1,4,6,2,0,3,98,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0,,,,,198,0,10,208,339
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2877,1,22,60,2,6,5,7,2,10,95,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,,,,,222,0,12,234,434
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2878,1,28,42,4,6,3,6,4,11,94,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,,,,,208,0,9,217,322
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2879,3,102,213,10,23,43,24,15,41,615,19,20,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,4,5,1,2,,,,,1143,1,25,1169,2040
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2889,1,51,66,3,10,8,7,7,8,102,6,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,281,1,1,283,687
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2890,1,17,41,0,8,10,4,1,8,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,,,,,191,0,6,197,373
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2891,1,18,46,1,2,8,2,2,9,87,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,182,0,5,187,362
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2892,1,40,73,0,7,13,2,2,6,103,1,8,0,1,0,2,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,,,,,264,0,7,271,450
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2893,1,33,30,3,6,6,5,1,1,79,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,,,,,175,0,9,184,287
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2894,1,60,75,4,6,4,0,5,9,125,1,14,1,4,0,1,0,3,0,0,0,0,0,0,0,0,0,4,3,0,2,,,,,321,0,9,330,522
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2895,1,78,61,1,7,9,3,1,5,89,3,4,0,2,0,1,0,1,0,0,0,0,0,1,2,0,0,2,2,0,0,,,,,272,0,11,283,454
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2896,1,98,82,2,6,5,2,3,13,90,1,5,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,,,,,315,0,9,324,462
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2897,1,49,58,0,5,1,2,3,2,43,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,,,,,172,0,5,177,245
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2898,1,48,40,3,4,3,2,4,4,90,1,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,1,1,,,,,214,0,2,216,355
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2899,1,18,30,3,3,4,2,0,8,83,2,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,164,1,7,172,267
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2900,1,23,34,5,6,3,1,1,9,67,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,153,0,5,158,252
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2901,1,36,74,4,5,7,6,7,11,180,2,4,0,1,0,0,0,0,0,0,0,0,1,0,7,1,1,4,0,0,1,,,,,352,0,17,369,718
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2902,1,27,99,3,9,11,6,2,7,173,1,3,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,,,,,349,0,14,363,694
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2903,1,25,109,5,10,4,8,1,5,153,1,2,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,5,3,0,1,,,,,337,0,13,350,703
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2904,1,24,53,3,5,4,8,1,3,90,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,,,,,202,0,7,209,405
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2908,1,12,14,3,3,1,1,2,3,36,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,80,0,4,84,134
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2909,1,33,85,6,9,8,4,4,16,157,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,,,,,341,1,10,352,636
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2910,1,19,68,6,11,10,5,1,11,110,2,4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,1,,,,,257,0,9,266,449
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2911,1,20,53,0,7,9,3,4,1,87,3,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,1,0,1,,,,,199,1,6,206,344
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2912,1,26,22,1,2,5,1,7,3,53,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,,,,,129,1,5,135,184
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2913,1,32,57,0,3,4,5,0,2,89,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,,,,,202,0,9,211,309
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2914,1,23,35,0,3,2,8,0,4,52,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,,,,,138,1,5,144,235
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2915,1,50,60,4,4,9,3,4,7,112,2,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,1,0,2,,,,,272,0,10,282,468
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2916,2,40,42,1,1,2,1,6,19,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,240,0,11,251,235
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2917,1,45,59,2,5,6,5,3,15,93,2,4,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,5,3,0,0,,,,,253,0,15,268,450
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2918,1,23,39,1,9,1,3,5,15,81,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,,,,,185,0,4,189,293
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2919,1,29,60,3,7,6,2,5,7,82,4,7,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,6,4,0,1,,,,,227,0,6,233,421
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2920,1,30,33,3,4,4,4,4,2,90,0,2,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,,,,,186,0,6,192,283
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2921,1,28,98,0,5,10,7,5,10,161,2,7,0,0,0,1,0,1,0,2,0,0,0,1,2,0,0,0,0,0,2,,,,,342,0,14,356,600
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2922,2,59,167,4,17,18,8,5,17,245,3,13,0,2,0,0,0,0,0,1,0,0,0,4,8,0,0,6,2,0,0,,,,,579,0,21,600,1008
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2923,1,38,47,5,10,14,5,4,16,115,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,3,,,,,281,0,11,292,549
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2924,1,31,68,1,11,5,2,3,14,143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,4,0,3,,,,,296,0,9,305,535
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2925,1,18,81,2,9,4,4,1,7,79,2,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,1,1,0,0,,,,,216,0,8,224,371
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2926,1,15,47,1,3,6,1,3,2,53,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,,,,,142,0,9,151,266
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2927,1,28,77,4,4,6,5,2,8,98,8,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,1,0,1,,,,,258,0,9,267,499
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2928,1,28,36,3,3,3,3,2,8,74,3,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,,,,,174,0,6,180,265
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2929,1,18,46,1,11,8,6,4,5,84,3,4,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,4,0,0,0,,,,,201,0,3,204,310
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2930,1,16,50,0,3,16,5,3,8,87,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,,,,,204,0,9,213,379
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2931,1,12,44,1,5,3,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,2,,,,,137,0,1,138,250
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2932,1,17,35,2,2,1,6,4,3,53,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,131,1,4,136,210
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2933,1,25,52,1,4,14,2,1,9,128,5,3,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,4,1,0,0,,,,,254,0,8,262,485
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2934,1,20,33,1,5,2,0,1,8,69,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,,,,,152,0,1,153,250
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2935,1,14,45,0,5,0,7,0,9,93,1,6,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,4,0,0,,,,,189,0,10,199,378
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2936,1,25,56,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,170,0,8,178,303
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2937,1,23,73,0,5,7,2,0,0,106,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,1,1,,,,,228,1,2,231,434
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2938,1,32,73,3,6,15,10,1,8,117,4,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,6,3,0,0,,,,,285,0,13,298,536
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2939,1,38,104,5,8,9,9,7,17,130,4,3,0,0,0,1,0,0,1,0,0,0,0,3,4,0,0,3,1,0,0,,,,,347,0,18,365,642
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2940,1,23,51,3,4,15,1,4,10,96,1,6,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,5,0,2,,,,,227,1,5,233,409
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2941,1,18,50,1,7,10,4,1,5,60,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,,,,164,0,8,172,286
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2942,1,26,70,4,4,10,2,2,5,99,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,,,,,238,0,2,240,433
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2943,1,15,31,1,2,1,2,2,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,,,,,120,1,5,126,223
