CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRS,PRI,PRD_PT_MC,PVEM,NVA_ALIANZA,MORENA,BRE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,217,C05,159,109,22,2,3,36,13,5,3,0,13,3,368,5,373,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,B,198,125,19,1,1,41,8,4,0,0,0,0,397,12,409,639,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,C01,222,122,13,3,3,25,13,9,0,0,0,1,411,21,432,639,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,E01,119,79,16,4,3,12,5,6,3,0,0,2,249,7,256,493,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,E01C01,96,84,12,1,4,24,10,2,1,0,0,0,234,2,236,492,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,219,B,143,111,24,2,0,35,10,6,3,0,0,1,335,4,339,550,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,219,C01,153,90,25,2,2,33,6,4,4,0,0,1,320,11,331,550,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,220,B,137,85,19,3,4,29,18,5,4,0,0,2,306,9,315,532,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,220,C01,142,102,21,1,6,24,15,0,3,0,0,0,314,12,326,532,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,221,B,126,89,12,2,0,30,9,6,4,1,0,2,281,7,288,421,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,221,C01,114,78,10,3,5,22,8,2,1,0,0,3,246,7,253,421,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,222,B,128,77,17,5,0,38,11,4,3,0,0,0,283,9,292,442,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,222,C01,139,88,18,0,1,39,6,7,0,0,0,2,300,2,302,442,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,223,B,141,107,25,2,8,35,7,1,3,1,0,2,332,6,338,548,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,223,C01,136,116,21,6,2,35,13,4,3,0,0,1,337,9,346,548,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,224,B,180,109,20,2,1,27,9,5,1,1,0,0,355,8,363,548,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,225,B,179,112,12,3,2,31,5,6,1,0,0,0,351,11,362,566,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,267,B,146,193,13,0,3,7,0,0,0,0,0,0,362,34,396,716,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,267,E01,81,62,6,0,0,1,0,0,0,0,0,0,150,5,155,206,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,268,B,117,43,6,1,0,6,1,2,1,0,0,0,177,7,184,305,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,268,E01,49,21,6,0,0,2,0,0,0,0,0,0,78,2,80,107,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,269,B,177,113,8,1,4,4,6,0,0,0,0,1,314,8,322,496,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,269,C01,159,118,4,3,3,6,0,1,1,1,1,0,297,17,314,496,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,B,194,135,5,0,0,7,0,0,0,0,0,0,341,6,347,556,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,C01,212,106,6,0,0,10,2,0,0,0,0,0,336,13,349,555,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,C02,159,107,9,2,1,9,3,2,0,0,0,0,292,14,306,555,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,E01,242,146,8,0,3,7,4,2,8,0,0,4,424,18,442,514,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,271,B,205,146,8,0,1,4,0,5,0,0,0,0,369,12,381,553,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,271,E01,29,8,2,0,0,0,0,0,0,0,0,0,39,0,39,63,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,272,B,99,72,15,2,4,5,3,4,3,1,0,0,208,13,221,316,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,273,B,70,39,2,2,3,0,0,1,0,0,2,0,119,6,125,182,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,274,B,125,67,12,1,0,1,0,2,6,0,0,1,215,3,218,376,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,274,E01,65,67,36,4,1,0,4,4,2,0,0,0,183,5,188,426,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,274,E01C01,52,46,36,1,1,0,0,3,0,0,0,0,139,12,151,425,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,276,B,137,121,9,0,0,4,0,0,0,0,0,0,271,9,280,448,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,277,B,87,103,46,0,0,8,3,0,0,0,0,0,247,26,273,423,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,278,B,122,126,13,1,6,19,4,3,3,1,0,0,298,7,305,575,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,278,C01,129,121,14,2,3,8,4,1,3,0,0,0,285,12,297,574,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,279,B,14,18,1,1,0,0,0,0,0,0,0,0,34,1,35,44,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,279,E01,26,16,0,0,0,1,0,0,0,0,0,0,43,0,43,71,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,B,185,135,9,2,2,34,5,5,9,0,0,0,386,15,401,710,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,C01,210,137,11,4,1,42,2,5,6,0,0,2,420,10,430,709,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,S01,112,73,11,0,2,24,5,2,4,0,0,1,234,8,242,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,281,B,229,149,5,2,1,15,0,3,8,0,0,0,412,6,418,645,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,281,C01,224,119,7,0,0,30,4,0,0,0,0,0,384,10,394,645,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,282,B,202,118,7,0,0,27,0,0,0,0,0,3,357,11,368,588,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,282,C01,201,0,10,0,0,53,0,119,0,0,0,2,385,9,394,587,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,B,165,149,8,2,1,10,0,7,8,0,1,0,351,0,351,756,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,C01,150,93,8,3,1,6,1,5,4,0,0,1,272,6,278,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,C02,160,125,4,4,2,13,1,4,6,0,0,4,323,9,332,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,284,B,31,26,1,1,0,1,0,6,1,0,0,0,67,3,70,111,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,287,B,37,22,0,0,3,1,0,0,0,0,0,0,63,3,66,142,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,287,E01,29,8,0,1,0,1,0,0,1,0,0,0,40,1,41,59,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,B,116,78,57,7,3,34,0,0,0,0,0,0,295,14,309,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C01,175,107,53,0,0,25,14,0,0,0,0,0,374,11,385,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C10,144,65,51,6,4,31,6,0,2,0,0,0,309,12,321,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C11,185,80,48,0,0,25,20,0,0,0,0,0,358,6,364,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C12,119,85,47,4,2,27,5,0,3,0,0,0,292,7,299,739,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C13,148,70,38,6,4,19,10,0,4,0,0,0,299,16,315,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C14,152,68,50,6,5,23,11,0,0,0,0,1,316,6,322,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C15,182,64,45,1,1,15,8,0,4,0,0,2,322,7,329,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C16,154,66,46,1,8,32,6,1,4,0,0,0,318,17,335,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C02,162,82,45,5,4,30,6,3,3,0,0,0,340,11,351,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C03,143,72,64,4,4,30,13,0,2,0,0,0,332,11,343,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C04,149,69,66,7,3,23,0,2,3,0,0,7,329,12,341,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C05,148,73,50,1,3,36,4,1,2,0,0,0,318,8,326,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C06,151,74,53,4,4,27,11,1,0,1,0,0,326,13,339,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C07,148,66,44,2,3,22,10,0,1,0,0,0,296,9,305,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C08,138,74,55,4,4,26,0,0,2,0,0,10,313,12,325,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,298,C09,149,75,58,0,2,34,7,1,2,0,0,0,328,6,334,739,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,299,B,74,89,51,4,3,24,0,0,3,0,0,0,248,9,257,508,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,299,C01,86,93,69,6,6,24,9,0,0,0,0,0,293,12,305,508,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,B,91,112,66,3,2,35,7,3,1,0,0,2,322,10,332,683,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,C01,114,118,75,5,7,33,9,3,4,0,1,2,371,9,380,683,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,C02,103,96,54,5,5,37,7,2,0,0,0,0,309,9,318,683,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,C03,121,89,45,5,1,23,0,1,0,0,0,5,290,11,301,682,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,C04,129,77,40,2,4,26,10,1,1,0,0,1,291,14,305,682,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,C05,105,108,50,3,6,16,7,0,2,1,0,1,299,7,306,682,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,302,B,93,74,55,3,4,22,6,1,0,0,0,2,260,8,268,534,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,303,B,126,95,21,3,3,12,3,0,0,2,0,0,265,7,272,475,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,304,B,165,142,35,0,1,6,0,0,3,0,0,2,354,12,366,523,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,304,C01,164,116,36,3,3,8,2,1,2,0,0,0,335,13,348,523,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,304,C02,144,129,47,5,6,4,2,0,2,1,0,0,340,16,356,523,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,304,E01,48,25,20,4,1,5,0,0,0,0,0,0,103,7,110,154,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,305,B,246,163,50,3,1,3,0,3,0,0,0,0,469,18,487,593,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,305,E01,87,60,16,3,0,0,0,0,0,0,0,0,166,10,176,239,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,306,B,186,168,77,6,4,3,0,2,2,0,0,1,449,16,465,627,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,306,C01,160,171,90,11,2,2,0,1,2,1,0,0,440,12,452,626,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,306,E01,24,36,19,0,0,0,0,0,0,0,0,0,79,3,82,104,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,307,B,51,46,31,1,2,2,0,1,2,0,0,0,136,7,143,197,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,307,E01,23,15,21,1,2,2,0,0,0,0,0,0,64,2,66,75,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,308,B,168,250,104,7,9,5,1,4,3,1,0,0,552,13,565,718,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,308,C01,139,217,133,1,5,5,2,8,6,0,0,0,516,29,545,717,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,308,E01,7,84,36,0,0,0,0,0,0,0,0,0,127,0,127,239,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,309,B,58,148,47,3,2,0,0,0,5,1,0,0,264,9,273,331,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,309,E01,52,43,23,2,2,0,2,0,2,0,0,0,126,9,135,166,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,310,B,68,123,119,0,0,0,0,0,0,0,0,0,310,3,313,566,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,310,C01,83,96,91,3,2,16,5,2,2,0,0,1,301,10,311,566,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,310,C02,88,86,75,5,2,21,8,0,2,0,0,0,287,14,301,566,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,310,C03,80,102,68,6,3,23,0,0,0,0,0,0,282,1,283,565,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,311,B,46,161,81,4,3,8,2,2,4,1,0,0,312,18,330,474,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,311,E01,20,17,32,0,1,1,0,1,1,1,0,0,74,4,78,156,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,B,130,94,64,2,5,24,5,5,0,0,0,2,331,11,342,729,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,C01,119,137,82,0,0,24,0,0,0,0,0,7,369,7,376,729,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,C02,138,103,59,5,5,36,7,0,0,0,0,1,354,10,364,729,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,C03,122,96,55,3,3,28,6,0,0,0,0,0,313,13,326,729,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,C04,113,96,50,6,1,29,8,2,2,0,0,0,307,8,315,729,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,C05,106,138,58,7,1,23,5,1,2,0,0,1,342,9,351,728,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,C06,119,88,47,4,3,33,8,2,2,0,0,0,306,9,315,728,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,C07,117,91,49,4,4,21,10,3,2,0,0,1,302,13,315,728,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,E01,64,100,57,4,5,15,5,2,3,0,0,0,255,14,269,549,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,E01C01,87,73,45,3,1,25,5,2,2,0,0,0,243,10,253,549,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,312,E01C02,80,63,44,2,0,17,1,3,1,0,0,0,211,10,221,548,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,313,B,135,178,52,9,5,26,0,3,3,0,0,0,411,15,426,692,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,313,C01,135,139,65,5,5,25,7,5,3,0,0,1,390,21,411,692,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,314,B,104,90,82,3,5,19,4,2,3,1,0,0,313,10,323,721,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,314,C01,116,90,86,3,8,20,6,1,5,0,0,0,335,0,335,721,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,314,C02,114,116,75,3,0,19,4,2,2,0,0,1,336,11,347,721,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,314,C03,110,85,58,3,1,22,3,1,2,0,0,0,285,12,297,720,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,314,C04,119,101,62,3,1,31,6,0,3,0,0,0,326,20,346,720,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,314,C05,89,74,73,4,2,19,6,0,2,0,0,1,270,12,282,720,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,314,C06,124,103,54,4,5,20,6,1,1,0,0,0,318,8,326,720,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,315,B,98,130,84,6,3,6,0,0,3,0,0,0,330,10,340,478,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,B,86,76,30,1,2,19,6,0,0,0,0,1,221,8,229,601,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C01,84,76,49,3,3,13,2,3,3,0,0,1,237,0,237,601,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C02,87,69,32,1,3,12,2,4,2,0,0,0,212,12,224,601,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C03,85,63,44,5,2,16,1,0,0,0,0,0,216,7,223,601,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,413,B,60,47,25,0,3,13,4,0,1,0,0,0,153,2,155,376,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,413,C01,61,38,33,2,1,11,1,0,4,1,0,0,152,5,157,376,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,414,B,69,60,43,4,4,16,0,0,4,0,0,4,204,4,208,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,414,C01,91,44,32,3,1,14,3,1,1,0,1,0,191,10,201,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,415,B,59,49,26,2,2,10,3,0,3,0,0,0,154,6,160,387,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,415,C01,54,46,21,2,0,7,0,1,3,0,0,0,134,3,137,386,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,416,B,91,63,25,7,0,13,1,0,1,0,0,0,201,8,209,459,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,416,C01,70,48,21,5,2,9,2,1,3,0,0,0,161,7,168,459,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,417,B,52,57,31,3,5,19,3,3,1,0,0,0,174,8,182,428,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,417,C01,64,58,23,3,5,16,5,2,2,0,0,0,178,6,184,428,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,418,B,64,68,49,1,1,12,0,4,0,0,0,2,201,9,210,411,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,418,C01,64,54,29,5,0,9,6,1,2,0,0,2,172,6,178,410,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,419,B,81,60,26,7,4,24,7,0,1,0,0,0,210,8,218,427,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,419,C01,76,68,38,4,3,22,2,3,2,1,0,0,219,9,228,426,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,420,B,61,56,30,3,2,15,2,0,1,0,0,0,170,10,180,450,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,420,C01,79,50,29,4,0,13,0,0,0,0,0,0,175,7,182,449,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,421,B,121,94,37,0,0,23,3,0,0,0,0,0,278,16,294,692,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,422,B,56,60,28,3,4,8,0,3,0,0,0,0,162,8,170,416,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,422,C01,68,62,23,0,0,16,1,0,0,0,0,0,170,5,175,416,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,423,B,51,64,25,1,1,12,2,0,1,0,0,0,157,12,169,470,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,423,C01,86,57,22,1,0,7,1,0,0,0,0,0,174,6,180,469,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,424,B,57,45,23,5,5,8,1,0,1,0,0,0,145,7,152,379,Acta casilla,,,
