CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,27,TABASCO,12,CENTRO,4,CENTRO,474,B,1,0,B,7,39,32,15,10,12,2,259,,1,0,0,1,8,,,,,,,,,386,0,15,401,673,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0474_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,474,C,1,0,C01,12,41,42,17,8,11,3,258,,0,0,0,1,8,,,,,,,,,401,0,18,419,673,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0474_C01.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,474,C,2,0,C02,10,31,23,12,8,12,0,272,,1,2,0,0,7,,,,,,,,,378,0,14,392,673,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0474_C02.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,474,C,3,0,C03,10,40,26,8,6,11,3,263,,0,0,0,0,8,,,,,,,,,375,0,15,390,673,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0474_C03.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,474,C,4,0,C04,58,25,68,11,0,0,2,304,,0,0,0,0,0,,,,,,,,,468,0,8,476,673,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0474_C04.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,474,C,5,0,C05,11,36,33,7,8,17,2,276,,0,4,0,0,12,,,,,,,,,406,0,10,416,673,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0474_C05.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,474,C,6,0,C06,14,26,32,10,8,10,1,260,,0,0,1,1,8,,,,,,,,,371,0,0,371,673,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0474_C06.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,474,C,7,0,C07,6,44,42,14,4,9,3,296,,0,0,0,0,4,,,,,,,,,422,0,15,437,672,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0474_C07.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,475,B,1,0,B,9,26,19,3,13,24,5,243,,1,2,0,2,4,,,,,,,,,351,0,16,367,563,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0475_B.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,475,C,1,0,C01,4,19,9,4,11,22,1,275,,0,1,0,0,0,,,,,,,,,346,0,17,363,563,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0475_C01.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,475,C,2,0,C02,4,43,12,5,11,20,4,289,,0,0,0,0,6,,,,,,,,,394,0,15,409,563,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0475_C02.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,475,C,3,0,C03,3,23,21,5,20,14,2,219,,0,0,0,0,6,,,,,,,,,313,0,19,332,562,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0475_C03.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,476,B,1,0,B,11,65,23,10,12,15,7,276,,2,1,0,1,8,,,,,,,,,431,0,18,449,688,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0476_B.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,476,C,1,0,C01,14,59,14,6,11,12,3,320,,1,0,0,0,8,,,,,,,,,448,0,13,461,688,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0476_C01.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,476,C,2,0,C02,7,39,20,9,13,20,4,303,,0,0,0,0,3,,,,,,,,,418,0,12,430,688,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0476_C02.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,476,C,3,0,C03,13,52,25,6,14,18,8,274,,1,0,1,0,7,,,,,,,,,419,0,10,429,688,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0476_C03.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,476,C,4,0,C04,11,66,22,11,10,10,6,297,,1,0,0,1,7,,,,,,,,,442,0,6,448,688,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0476_C04.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,476,C,5,0,C05,15,36,26,4,23,18,5,290,,1,0,0,1,5,,,,,,,,,424,0,15,439,687,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0476_C05.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,477,B,1,0,B,3,38,15,14,11,14,1,304,,1,0,0,1,6,,,,,,,,,408,6,10,424,658,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0477_B.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,477,C,1,0,C01,2,54,14,9,13,9,9,287,,1,2,0,0,5,,,,,,,,,405,0,16,421,658,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0477_C01.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,477,C,2,0,C02,4,52,13,7,15,8,6,284,,0,0,0,0,7,,,,,,,,,396,0,22,418,658,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0477_C02.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,477,C,3,0,C03,4,52,19,10,13,16,1,310,,1,2,0,0,9,,,,,,,,,437,0,13,450,657,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0477_C03.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,477,C,4,0,C04,6,47,17,9,10,8,3,290,,1,0,0,0,11,,,,,,,,,402,2,12,416,657,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0477_C04.jpg
,27,TABASCO,10,CENTRO,4,CENTRO,478,B,1,0,B,4,95,36,3,10,11,2,220,,0,0,0,0,0,,,,,,,,,381,0,12,393,625,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0478_B.jpg
,27,TABASCO,10,CENTRO,4,CENTRO,478,C,1,0,C01,7,68,48,1,9,6,4,197,,2,0,0,0,1,,,,,,,,,343,0,10,353,625,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,21,CENTRO,4,CENTRO,479,B,1,0,B,12,52,44,5,12,13,1,350,,1,0,0,0,6,,,,,,,,,496,0,13,509,735,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0479_B.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,479,C,1,0,C01,20,55,39,12,9,17,6,329,,2,1,0,0,11,,,,,,,,,501,2,16,519,735,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0479_C01.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,479,C,2,0,C02,18,47,37,8,10,17,6,326,,0,0,0,0,6,,,,,,,,,475,0,13,488,734,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0479_C02.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,479,C,3,0,C03,20,49,39,9,9,28,8,332,,3,0,0,0,6,,,,,,,,,503,1,8,512,734,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0479_C03.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,480,B,1,0,B,26,50,36,20,11,18,4,289,,1,0,0,0,7,,,,,,,,,462,0,21,483,684,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0480_B.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,480,C,1,0,C01,14,48,26,18,11,20,1,282,,1,0,0,0,9,,,,,,,,,430,0,14,444,684,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0480_C01.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,480,C,2,0,C02,20,39,23,10,12,15,7,306,,2,0,0,0,7,,,,,,,,,441,0,5,446,684,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0480_C02.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,480,C,3,0,C03,14,36,20,11,12,23,6,302,,2,0,0,0,5,,,,,,,,,431,2,16,449,684,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0480_C03.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,480,C,4,0,C04,8,49,29,6,14,21,7,286,,2,0,0,0,8,,,,,,,,,430,0,12,442,683,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0480_C04.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,480,C,5,0,C05,19,41,17,8,17,14,5,297,,1,0,0,0,2,,,,,,,,,421,0,24,445,683,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,7,CENTRO,4,CENTRO,480,C,6,0,C06,24,41,25,21,6,17,4,282,,1,0,0,5,10,,,,,,,,,436,0,5,441,683,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0480_C06.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,480,C,7,0,C07,22,43,27,18,13,25,4,300,,2,0,0,0,6,,,,,,,,,460,0,19,479,683,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0480_C07.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,481,B,1,0,B,5,47,36,9,20,23,7,283,,4,0,0,1,8,,,,,,,,,443,0,14,457,684,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0481_B.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,481,C,1,0,C01,14,51,60,5,16,28,3,285,,0,0,0,0,6,,,,,,,,,468,1,19,488,684,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0481_C01.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,481,C,2,0,C02,9,65,28,10,33,27,1,308,,3,0,0,0,14,,,,,,,,,498,0,0,498,683,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,7,CENTRO,4,CENTRO,481,C,3,0,C03,10,56,35,11,23,24,2,287,,0,1,0,0,11,,,,,,,,,460,0,12,472,683,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0481_C03.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,482,B,1,0,B,8,38,40,9,12,18,2,220,,1,0,0,1,0,,,,,,,,,349,0,16,365,519,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0482_B.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,482,C,1,0,C01,16,37,24,13,13,14,4,205,,2,2,0,0,3,,,,,,,,,333,0,14,347,518,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0482_C01.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,482,C,2,0,C02,7,29,47,18,11,13,4,228,,1,0,0,0,3,,,,,,,,,361,0,10,371,518,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0482_C02.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,483,B,1,0,B,17,47,36,13,6,23,2,316,,1,0,0,0,6,,,,,,,,,467,0,13,480,664,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0483_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,483,C,1,0,C01,20,60,29,13,5,12,6,316,,4,0,0,0,6,,,,,,,,,471,0,11,482,664,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0483_C01.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,483,C,2,0,C02,15,52,42,16,5,18,7,311,,1,0,1,1,5,,,,,,,,,474,0,9,483,663,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0483_C02.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,484,B,1,0,B,21,61,16,13,7,8,9,345,,1,0,0,0,10,,,,,,,,,491,0,8,499,701,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0484_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,484,C,1,0,C01,18,44,26,12,13,15,3,354,,0,1,0,0,12,,,,,,,,,498,0,8,506,701,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,12,CENTRO,4,CENTRO,484,C,2,0,C02,14,42,24,12,8,18,7,355,,3,1,0,0,4,,,,,,,,,488,1,6,495,700,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0484_C02.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,484,C,3,0,C03,18,46,29,15,9,20,5,334,,3,0,0,0,7,,,,,,,,,486,0,0,486,700,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0484_C03.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,484,C,4,0,C04,13,50,24,10,16,15,9,339,,2,0,0,2,0,,,,,,,,,480,0,12,492,700,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0484_C04.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,485,B,1,0,B,9,47,30,12,6,24,5,302,,1,0,0,0,6,,,,,,,,,442,0,10,452,617,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0485_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,485,C,1,0,C01,11,65,30,13,10,10,2,276,,1,0,0,0,4,,,,,,,,,422,1,14,437,617,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0485_C01.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,485,C,2,0,C02,14,46,22,11,5,21,3,311,,2,0,0,0,2,,,,,,,,,437,0,11,448,616,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0485_C02.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,486,B,1,0,B,17,42,43,18,13,25,6,288,,2,0,0,0,6,,,,,,,,,460,1,13,474,744,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0486_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,486,C,1,0,C01,21,60,40,5,7,28,10,322,,0,0,0,0,1,,,,,,,,,494,0,13,507,744,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,12,CENTRO,4,CENTRO,486,C,2,0,C02,13,31,41,11,6,28,4,328,,2,0,0,0,4,,,,,,,,,468,0,8,476,743,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0486_C02.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,486,C,3,0,C03,11,47,23,8,9,19,12,338,,2,0,0,1,12,,,,,,,,,482,0,15,497,743,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,12,CENTRO,4,CENTRO,486,C,4,0,C04,16,38,21,13,8,23,7,381,,3,1,0,0,7,,,,,,,,,518,0,15,533,743,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0486_C04.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,486,C,5,0,C05,20,55,24,11,10,29,3,316,,0,0,0,0,7,,,,,,,,,475,0,12,487,743,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0486_C05.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,486,C,6,0,C06,21,51,27,21,7,16,1,308,,0,0,0,1,7,,,,,,,,,460,0,12,472,743,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0486_C06.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,486,C,7,0,C07,21,45,27,13,15,14,4,343,,0,0,0,1,4,,,,,,,,,487,0,8,495,743,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0486_C07.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,487,B,1,0,B,14,49,23,14,8,17,4,284,,0,0,0,0,7,,,,,,,,,420,1,8,429,601,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0487_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,487,C,1,0,C01,4,44,29,17,4,14,6,306,,5,0,0,0,2,,,,,,,,,431,0,10,441,601,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0487_C01.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,487,C,2,0,C02,19,42,27,14,12,12,9,273,,0,0,0,0,6,,,,,,,,,414,1,12,427,601,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0487_C02.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,487,C,3,0,C03,9,44,31,17,6,14,5,275,,1,0,0,0,6,,,,,,,,,408,0,6,414,600,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0487_C03.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,488,B,1,0,B,18,31,26,14,4,19,5,367,,6,0,0,1,6,,,,,,,,,497,0,8,505,720,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0488_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,489,B,1,0,B,0,65,19,8,8,12,5,204,,1,0,0,0,5,,,,,,,,,327,0,12,339,564,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0489_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,489,C,1,0,C01,6,56,32,7,6,3,7,220,,3,0,0,1,6,,,,,,,,,347,0,9,356,564,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0489_C01.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,489,C,2,0,C02,5,50,26,4,15,15,2,234,,1,0,0,0,5,,,,,,,,,357,0,27,384,563,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0489_C02.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,490,B,1,0,B,15,32,31,7,14,17,7,284,,2,0,1,0,9,,,,,,,,,419,1,8,428,579,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0490_B.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,490,C,1,0,C01,12,30,33,10,13,22,1,250,,0,0,0,0,6,,,,,,,,,377,0,8,385,579,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0490_C01.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,490,C,2,0,C02,8,27,20,9,13,17,4,283,,2,1,0,1,4,,,,,,,,,389,0,11,400,578,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0490_C02.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,491,B,1,0,B,7,48,27,10,8,8,3,339,,0,0,0,0,5,,,,,,,,,455,0,15,470,647,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0491_B.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,491,C,1,0,C01,9,52,24,10,19,14,1,280,,2,0,0,1,0,,,,,,,,,412,0,15,427,646,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0491_C01.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,491,C,2,0,C02,2,55,26,6,21,11,2,317,,0,0,0,0,10,,,,,,,,,450,17,17,484,646,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0491_C02.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,492,B,1,0,B,10,50,30,11,17,18,3,302,,1,1,1,0,10,,,,,,,,,454,0,14,468,733,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0492_B.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,492,C,1,0,C01,6,57,46,17,4,19,1,270,,1,0,0,0,8,,,,,,,,,429,0,17,446,732,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0492_C01.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,492,C,2,0,C02,7,60,28,7,18,21,4,305,,3,0,0,1,6,,,,,,,,,460,0,20,480,732,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0492_C02.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,493,B,1,0,B,1,64,53,5,8,11,0,211,,3,0,0,1,3,,,,,,,,,360,0,6,366,573,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0493_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,493,C,1,0,C01,3,48,30,6,13,11,0,210,,1,0,0,1,3,,,,,,,,,326,0,14,340,573,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0493_C01.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,494,B,1,0,B,5,49,27,5,14,12,5,288,,2,0,0,1,7,,,,,,,,,415,0,13,428,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0494_B.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,494,C,1,0,C01,8,67,38,8,12,12,3,263,,2,1,0,0,7,,,,,,,,,421,0,10,431,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0494_C01.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,494,C,2,0,C02,13,50,17,9,14,13,4,298,,0,0,1,0,3,,,,,,,,,422,0,11,433,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0494_C02.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,494,C,3,0,C03,13,41,31,10,12,13,3,270,,0,0,0,0,5,,,,,,,,,398,0,7,405,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0494_C03.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,494,C,4,0,C04,4,36,24,5,15,12,3,299,,2,0,0,0,3,,,,,,,,,403,0,20,423,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0494_C04.jpg
,27,TABASCO,7,CENTRO,4,CENTRO,494,C,5,0,C05,11,45,25,11,12,18,1,285,,0,0,0,2,3,,,,,,,,,413,0,17,430,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0494_C05.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,495,B,1,0,B,11,41,27,17,11,24,4,298,,1,0,0,1,0,,,,,,,,,435,0,8,443,726,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0495_B.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,495,C,1,0,C01,9,35,33,11,14,24,4,293,,0,0,0,0,9,,,,,,,,,432,0,23,455,725,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,21,CENTRO,4,CENTRO,495,C,2,0,C02,8,33,29,5,11,13,3,300,,2,0,0,3,11,,,,,,,,,418,11,0,429,725,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0495_C02.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,495,C,3,0,C03,9,49,23,14,17,26,8,286,,3,0,0,0,9,,,,,,,,,444,0,8,452,725,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0495_C03.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,496,B,1,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,Paquete no entregado,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0496_B.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,496,C,1,0,C01,5,53,24,15,8,14,3,274,,0,0,0,6,6,,,,,,,,,408,0,20,428,612,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0496_C01.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,497,B,1,0,B,6,25,36,3,8,12,6,276,,0,0,0,1,3,,,,,,,,,376,0,10,386,576,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0497_B.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,497,C,1,0,C01,8,25,48,8,14,11,5,241,,1,1,0,1,7,,,,,,,,,370,0,10,380,576,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0497_C01.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,497,C,2,0,C02,9,36,51,13,8,10,2,252,,0,1,0,0,0,,,,,,,,,382,0,17,399,576,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0497_C02.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,497,C,3,0,C03,17,48,39,6,10,18,1,267,,1,0,0,1,7,,,,,,,,,415,0,19,434,575,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0497_C03.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,498,B,1,0,B,4,47,25,13,11,9,6,251,,0,0,0,0,15,,,,,,,,,381,0,26,407,590,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0498_B.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,498,C,1,0,C01,5,38,38,11,15,13,2,227,,1,2,0,0,9,,,,,,,,,361,0,24,385,590,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0498_C01.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,498,C,2,0,C02,6,29,28,12,15,11,4,262,,0,0,0,0,11,,,,,,,,,378,0,20,398,590,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0498_C02.jpg
,27,TABASCO,21,CENTRO,4,CENTRO,498,C,3,0,C03,3,33,40,12,9,9,2,281,,2,0,1,0,8,,,,,,,,,400,0,15,415,590,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0498_C03.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,499,B,1,0,B,7,52,55,13,12,11,5,272,,4,1,1,0,9,,,,,,,,,442,0,26,468,613,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0499_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,500,B,1,0,B,13,20,23,17,9,8,2,320,,3,0,0,1,0,,,,,,,,,416,3,18,437,727,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0500_B.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,500,C,1,0,C01,6,41,19,7,12,15,3,305,,1,0,0,0,9,,,,,,,,,418,0,11,429,727,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0500_C01.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,500,C,2,0,C02,3,46,22,22,10,15,6,290,,0,0,0,0,8,,,,,,,,,422,0,14,436,727,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0500_C02.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,500,C,3,0,C03,8,36,29,11,14,15,7,284,,2,0,0,0,4,,,,,,,,,410,0,17,427,727,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0500_C03.jpg
,27,TABASCO,12,CENTRO,4,CENTRO,500,C,4,0,C04,12,25,17,5,9,11,6,333,,1,1,0,1,2,,,,,,,,,423,0,10,433,727,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0500_C04.jpg
