CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,24,LINARES,3,LOS ALDAMAS,17,1,107,12,1,0,7,1,61,16,6,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,219,0,4,223,358
2,19,NUEVO LEON,24,LINARES,11,CERRALVO,221,2,503,73,1,2,15,6,5,63,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,775,0,26,801,1270
2,19,NUEVO LEON,24,LINARES,11,CERRALVO,222,2,564,55,5,2,7,8,7,75,1,0,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,785,0,21,806,1197
2,19,NUEVO LEON,24,LINARES,11,CERRALVO,223,2,407,33,5,0,2,10,27,43,1,2,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,614,0,12,626,980
2,19,NUEVO LEON,24,LINARES,11,CERRALVO,224,2,339,46,0,2,13,7,6,50,6,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,517,0,16,533,917
2,19,NUEVO LEON,24,LINARES,11,CERRALVO,225,2,431,56,2,2,3,3,5,53,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,609,0,13,622,936
2,19,NUEVO LEON,24,LINARES,11,CERRALVO,226,2,557,36,1,4,5,6,3,42,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,713,0,29,742,1207
2,19,NUEVO LEON,24,LINARES,13,CHINA,237,1,125,74,3,5,8,12,72,60,10,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,370,0,29,399,694
2,19,NUEVO LEON,24,LINARES,13,CHINA,238,1,81,104,1,10,3,13,83,62,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,462,0,19,481,759
2,19,NUEVO LEON,24,LINARES,13,CHINA,239,2,147,101,1,7,2,4,106,28,2,0,32,30,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,589,0,10,599,764
2,19,NUEVO LEON,24,LINARES,13,CHINA,240,2,165,131,1,12,3,17,116,55,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,605,0,24,629,928
2,19,NUEVO LEON,24,LINARES,13,CHINA,241,2,89,114,3,10,0,12,97,56,4,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,492,0,26,518,810
2,19,NUEVO LEON,24,LINARES,13,CHINA,242,2,147,145,1,17,3,21,106,58,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,620,0,18,638,951
2,19,NUEVO LEON,24,LINARES,13,CHINA,243,2,159,95,4,8,4,10,143,51,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,582,0,37,619,881
2,19,NUEVO LEON,24,LINARES,13,CHINA,244,2,234,163,5,23,7,24,121,75,6,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,814,0,25,839,1259
2,19,NUEVO LEON,24,LINARES,13,CHINA,245,2,242,180,4,27,4,24,182,72,5,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,922,0,47,969,1465
2,19,NUEVO LEON,24,LINARES,13,CHINA,253,1,11,67,0,3,1,1,55,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,182,0,16,198,306
2,19,NUEVO LEON,24,LINARES,13,CHINA,256,1,64,125,7,7,12,5,96,72,5,1,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,426,0,28,454,666
2,19,NUEVO LEON,24,LINARES,15,DR. COSS,294,1,62,71,1,3,5,1,61,25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,234,0,12,246,361
2,19,NUEVO LEON,24,LINARES,15,DR. COSS,295,2,140,185,0,7,7,9,149,79,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,582,0,36,618,934
2,19,NUEVO LEON,24,LINARES,15,DR. COSS,296,1,50,66,1,4,3,2,18,15,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,164,0,11,175,258
2,19,NUEVO LEON,24,LINARES,15,DR. COSS,303,1,189,125,0,4,6,4,107,28,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,480,0,20,500,801
2,19,NUEVO LEON,24,LINARES,15,DR. COSS,304,1,50,97,0,3,0,3,29,22,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,204,0,0,204,363
2,19,NUEVO LEON,24,LINARES,20,GRAL. BRAVO,418,2,316,69,7,7,11,2,2,73,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,620,0,37,657,971
2,19,NUEVO LEON,24,LINARES,20,GRAL. BRAVO,419,1,136,31,2,3,4,9,8,38,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,320,0,8,328,518
2,19,NUEVO LEON,24,LINARES,20,GRAL. BRAVO,420,1,180,53,2,8,8,8,4,39,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,408,0,13,421,674
2,19,NUEVO LEON,24,LINARES,20,GRAL. BRAVO,421,2,400,78,9,12,14,10,6,96,4,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,881,0,36,917,1364
2,19,NUEVO LEON,24,LINARES,20,GRAL. BRAVO,422,2,298,90,6,13,8,8,7,96,5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,,731,0,37,768,1123
2,19,NUEVO LEON,24,LINARES,20,GRAL. BRAVO,423,1,298,50,1,4,0,1,3,78,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,630,0,31,661,1015
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,494,2,86,294,6,40,21,129,19,95,12,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,775,2,41,818,1388
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,495,3,103,351,4,80,31,212,40,134,13,2,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,1032,0,63,1095,1807
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,496,2,71,260,1,75,2,93,33,23,1,0,32,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,643,0,33,676,1073
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,497,2,85,265,2,47,9,101,19,102,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,680,20,0,700,1240
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,498,1,7,43,1,4,3,9,13,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,94,0,15,109,163
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,502,2,36,187,2,44,21,34,17,63,18,4,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,458,1,59,518,759
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,503,1,29,177,7,66,24,7,70,19,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,401,0,18,419,635
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,504,1,23,79,0,25,15,60,26,26,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,271,0,21,292,469
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,505,2,62,264,1,52,21,137,14,67,17,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,666,0,20,686,1142
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,506,1,52,118,2,39,20,45,8,55,17,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,364,0,11,375,645
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,507,1,59,111,6,48,9,89,8,46,5,1,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,393,0,22,415,698
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,508,2,48,334,5,55,126,140,22,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,779,0,0,779,1367
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,509,2,56,187,6,48,4,49,8,108,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,500,0,32,532,852
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,513,1,4,73,1,12,1,8,6,7,4,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,138,0,18,156,287
2,19,NUEVO LEON,24,LINARES,22,GRAL. TERAN,514,1,47,140,1,25,13,20,9,33,5,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,310,0,33,343,482
2,19,NUEVO LEON,24,LINARES,23,GRAL. TREVINO,516,2,447,114,1,5,2,6,151,42,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,778,0,18,796,1062
2,19,NUEVO LEON,24,LINARES,23,GRAL. TREVINO,517,2,321,86,0,2,1,6,138,21,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,604,0,24,628,830
2,19,NUEVO LEON,24,LINARES,27,LOS HERRERAS,805,1,89,36,0,57,0,14,38,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,250,0,14,264,368
2,19,NUEVO LEON,24,LINARES,27,LOS HERRERAS,806,1,145,52,0,66,3,10,44,54,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,378,0,22,400,502
2,19,NUEVO LEON,24,LINARES,27,LOS HERRERAS,807,1,161,62,1,90,6,5,44,55,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,427,0,19,446,600
2,19,NUEVO LEON,24,LINARES,27,LOS HERRERAS,808,1,189,68,0,76,3,6,50,54,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,449,0,16,465,621
2,19,NUEVO LEON,24,LINARES,27,LOS HERRERAS,809,1,94,23,0,25,1,0,13,10,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,169,0,12,181,305
2,19,NUEVO LEON,24,LINARES,27,LOS HERRERAS,810,1,46,28,1,61,1,2,35,22,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,200,0,22,222,290
2,19,NUEVO LEON,24,LINARES,29,HIGUERAS,820,1,89,68,71,22,9,15,27,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,320,1,15,336,413
2,19,NUEVO LEON,24,LINARES,29,HIGUERAS,821,2,221,109,266,47,16,32,38,59,5,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,817,0,21,838,1025
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,822,2,129,402,1,13,13,12,71,48,12,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,966,0,21,987,1398
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,823,1,75,163,2,20,5,11,25,35,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,453,1,13,467,698
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,824,2,75,180,1,10,4,2,37,27,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,523,0,30,553,771
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,825,2,82,271,3,9,6,9,33,23,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,621,0,19,640,897
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,826,2,134,415,2,27,8,7,35,29,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,909,0,28,937,1462
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,827,1,34,156,0,12,2,4,14,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,331,0,11,342,479
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,828,1,21,105,0,3,5,1,7,9,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,210,0,9,219,290
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,829,1,8,43,1,3,2,0,6,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,110,0,0,110,152
2,19,NUEVO LEON,24,LINARES,34,LINARES,860,4,287,262,13,87,41,26,171,168,14,3,10,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,1312,0,64,1376,2679
2,19,NUEVO LEON,24,LINARES,34,LINARES,861,2,105,98,5,48,13,11,109,56,4,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,548,0,21,569,907
2,19,NUEVO LEON,24,LINARES,34,LINARES,862,2,144,110,9,60,16,6,119,74,2,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,590,0,17,607,1051
2,19,NUEVO LEON,24,LINARES,34,LINARES,863,6,503,375,38,101,71,27,275,219,22,2,4,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,1872,0,62,1934,3866
2,19,NUEVO LEON,24,LINARES,34,LINARES,864,6,643,340,10,138,73,27,355,256,18,3,8,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,,2148,0,54,2202,4259
2,19,NUEVO LEON,24,LINARES,34,LINARES,865,7,568,433,6,163,63,64,385,288,28,1,3,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,,,2410,0,105,2515,4504
2,19,NUEVO LEON,24,LINARES,34,LINARES,866,5,403,277,10,145,96,55,314,304,39,2,6,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,,,1912,0,56,1968,3291
2,19,NUEVO LEON,24,LINARES,34,LINARES,867,2,107,88,3,36,20,15,83,70,3,3,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,485,0,31,516,1068
2,19,NUEVO LEON,24,LINARES,34,LINARES,868,1,100,58,6,25,8,7,46,28,1,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,324,0,7,331,539
2,19,NUEVO LEON,24,LINARES,34,LINARES,869,4,252,199,9,146,40,36,155,215,17,4,7,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,1263,2,57,1322,1615
2,19,NUEVO LEON,24,LINARES,34,LINARES,870,3,240,163,8,63,20,11,148,120,5,3,5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,958,0,34,992,2000
2,19,NUEVO LEON,24,LINARES,34,LINARES,871,3,214,142,6,112,14,39,146,83,11,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,867,0,25,892,1579
2,19,NUEVO LEON,24,LINARES,34,LINARES,872,2,133,98,8,75,16,9,93,74,3,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,618,0,27,645,1015
2,19,NUEVO LEON,24,LINARES,34,LINARES,873,2,153,120,11,81,7,12,89,31,4,1,38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,663,0,20,683,1081
2,19,NUEVO LEON,24,LINARES,34,LINARES,874,1,71,71,3,51,4,10,28,17,2,3,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,317,0,5,322,453
2,19,NUEVO LEON,24,LINARES,34,LINARES,875,1,77,95,7,66,8,3,44,32,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,379,1,16,396,626
2,19,NUEVO LEON,24,LINARES,34,LINARES,876,2,169,125,4,132,12,12,166,58,6,1,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,781,0,29,810,1314
2,19,NUEVO LEON,24,LINARES,34,LINARES,877,1,66,53,3,31,5,8,49,35,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,277,11,0,288,495
2,19,NUEVO LEON,24,LINARES,34,LINARES,878,1,57,52,3,28,7,6,63,41,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,308,0,23,331,558
2,19,NUEVO LEON,24,LINARES,34,LINARES,879,2,133,93,3,117,18,6,83,63,0,1,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,590,0,28,618,1086
2,19,NUEVO LEON,24,LINARES,34,LINARES,880,2,137,93,3,47,17,5,68,61,2,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,500,4,23,527,938
2,19,NUEVO LEON,24,LINARES,34,LINARES,881,3,252,162,6,74,20,12,215,59,3,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,884,0,36,920,1920
2,19,NUEVO LEON,24,LINARES,34,LINARES,882,7,682,360,15,196,72,46,514,264,21,7,11,7,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,2506,0,76,2582,5245
2,19,NUEVO LEON,24,LINARES,34,LINARES,883,4,400,315,11,97,34,24,227,143,14,0,4,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,1462,0,65,1527,2983
2,19,NUEVO LEON,24,LINARES,34,LINARES,884,2,132,84,5,47,12,6,97,42,5,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,497,0,22,519,1081
2,19,NUEVO LEON,24,LINARES,34,LINARES,885,2,101,86,4,44,12,2,98,64,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,479,0,25,504,850
2,19,NUEVO LEON,24,LINARES,34,LINARES,886,3,238,176,7,63,11,22,226,94,5,1,7,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,1025,0,31,1056,2005
2,19,NUEVO LEON,24,LINARES,34,LINARES,887,3,263,193,12,93,24,26,155,122,2,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,1023,0,31,1054,1952
2,19,NUEVO LEON,24,LINARES,34,LINARES,888,3,97,153,9,39,34,11,83,116,6,2,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,596,0,41,637,1282
2,19,NUEVO LEON,24,LINARES,34,LINARES,889,2,102,152,5,28,16,8,91,55,5,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,489,0,41,530,1123
2,19,NUEVO LEON,24,LINARES,34,LINARES,890,1,28,17,0,1,6,3,27,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,100,0,7,107,196
2,19,NUEVO LEON,24,LINARES,34,LINARES,891,1,22,38,4,2,2,1,35,9,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,121,0,13,134,268
2,19,NUEVO LEON,24,LINARES,34,LINARES,892,1,39,64,1,4,7,3,55,21,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,199,0,14,213,406
2,19,NUEVO LEON,24,LINARES,34,LINARES,893,1,76,28,1,1,17,0,10,15,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,156,0,15,171,343
2,19,NUEVO LEON,24,LINARES,34,LINARES,894,1,40,14,1,2,6,0,35,9,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,111,0,11,122,251
2,19,NUEVO LEON,24,LINARES,34,LINARES,895,1,54,44,2,7,16,3,49,31,4,0,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,236,0,25,261,561
2,19,NUEVO LEON,24,LINARES,34,LINARES,896,1,53,32,1,12,0,2,80,37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,222,0,21,243,384
2,19,NUEVO LEON,24,LINARES,34,LINARES,897,3,172,141,10,34,37,6,225,62,6,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,712,0,41,753,1554
2,19,NUEVO LEON,24,LINARES,34,LINARES,898,2,118,133,6,20,29,8,72,46,2,1,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,466,0,31,497,1043
2,19,NUEVO LEON,24,LINARES,34,LINARES,899,1,62,60,6,10,4,8,31,9,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,207,0,21,228,391
2,19,NUEVO LEON,24,LINARES,34,LINARES,900,1,55,113,10,11,7,4,28,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,254,1,21,276,481
2,19,NUEVO LEON,24,LINARES,34,LINARES,901,1,70,54,21,9,5,2,45,8,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,223,0,23,246,495
2,19,NUEVO LEON,24,LINARES,34,LINARES,902,2,135,189,7,72,19,12,84,43,6,2,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,611,0,58,669,1488
2,19,NUEVO LEON,24,LINARES,34,LINARES,903,1,55,42,2,8,3,1,10,16,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,138,9,1,148,284
2,19,NUEVO LEON,24,LINARES,34,LINARES,904,1,32,53,1,17,2,3,32,9,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,162,0,0,162,484
2,19,NUEVO LEON,24,LINARES,34,LINARES,906,1,35,63,3,10,13,3,33,23,3,0,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,220,0,24,244,431
2,19,NUEVO LEON,24,LINARES,34,LINARES,907,2,101,173,2,12,27,5,57,42,5,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,467,0,18,485,984
2,19,NUEVO LEON,24,LINARES,36,MELCHOR OCAMPO,911,2,197,91,2,6,161,9,244,37,2,1,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,765,1,35,801,959
2,19,NUEVO LEON,24,LINARES,36,MELCHOR OCAMPO,912,1,153,47,1,6,96,14,221,25,1,3,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,576,0,40,616,739
2,19,NUEVO LEON,24,LINARES,39,MONTEMORELOS,931,4,150,328,6,33,42,73,32,474,13,1,8,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,1240,1,34,1275,2384
2,19,NUEVO LEON,24,LINARES,39,MONTEMORELOS,932,2,65,159,5,20,23,19,25,184,10,6,4,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,552,2,23,577,1119
2,19,NUEVO LEON,24,LINARES,39,MONTEMORELOS,933,2,114,277,9,17,30,46,55,218,9,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,839,0,37,876,1461
2,19,NUEVO LEON,24,LINARES,39,MONTEMORELOS,934,2,70,187,8,8,38,57,52,163,3,9,5,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,664,0,21,685,1077
2,19,NUEVO LEON,24,LINARES,39,MONTEMORELOS,935,5,263,518,9,33,115,104,82,581,18,17,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,1842,0,49,1891,3463
2,19,NUEVO LEON,24,LINARES,39,MONTEMORELOS,936,2,56,142,3,11,38,29,24,128,4,8,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,492,0,26,518,869
2,19,NUEVO LEON,24,LINARES,39,MONTEMORELOS,937,1,64,142,3,14,16,21,19,99,6,4,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,415,0,21,436,703
