ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3809,2,49,159,1,11,11,12,4,15,170,4,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,3,0,2,0,0,,,,,450,0,10,460,761
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3810,2,63,185,3,12,19,11,12,28,191,6,6,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,2,1,,,,,548,0,19,567,980
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3811,1,66,128,1,9,11,11,4,11,182,5,13,1,0,0,0,0,1,0,0,0,0,0,4,1,0,2,2,5,0,0,,,,,457,1,8,466,737
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3812,2,42,167,6,7,14,8,5,10,213,10,9,0,0,0,0,0,0,0,1,0,0,0,7,2,0,0,2,1,0,0,,,,,504,0,9,513,880
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3813,2,84,119,2,9,15,2,1,20,200,7,11,1,2,0,0,0,0,0,1,1,0,0,3,1,0,0,5,0,0,0,,,,,484,0,12,496,768
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3814,1,26,128,3,7,9,9,9,8,145,4,5,0,0,0,0,0,0,1,0,0,0,0,4,0,0,3,2,1,1,0,,,,,365,2,7,374,627
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3815,2,53,156,3,6,15,7,7,17,182,0,3,1,1,0,0,0,0,0,0,0,0,0,3,6,0,1,3,3,1,0,,,,,468,0,7,475,765
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3816,2,60,111,6,10,20,8,7,17,237,6,7,0,1,0,0,0,0,0,0,0,0,0,13,1,0,0,2,3,0,0,,,,,509,2,12,523,1093
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3817,2,52,178,3,16,19,20,7,2,266,11,10,2,0,0,0,1,1,0,0,0,0,0,8,1,1,2,2,0,2,0,,,,,604,0,6,610,1170
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3818,2,57,104,4,5,15,8,5,9,205,6,8,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,2,0,0,,,,,435,0,7,442,929
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3819,1,44,118,6,11,14,5,5,7,167,5,4,0,1,0,0,0,0,0,2,0,0,0,4,2,1,0,0,1,0,0,,,,,397,0,3,400,732
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3820,2,63,159,5,7,14,7,5,19,230,5,11,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,,,,,532,0,4,536,1036
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3821,2,72,181,5,21,33,16,12,29,286,10,9,0,0,0,0,0,1,0,1,0,0,0,7,3,0,0,5,2,0,0,,,,,693,2,10,705,1422
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3822,1,28,65,3,9,8,5,4,7,105,3,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,,,,,257,0,7,264,476
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3823,2,89,214,2,8,15,12,19,22,250,4,9,1,0,0,0,0,1,0,0,1,0,0,5,0,0,0,5,5,0,0,,,,,662,0,7,669,1129
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3824,1,30,99,3,4,16,11,3,6,138,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,,,314,0,8,322,591
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3825,1,35,96,0,6,26,4,2,11,124,4,5,1,0,0,0,0,0,0,2,0,0,0,3,5,1,0,1,4,0,0,,,,,330,0,6,336,554
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3826,2,62,137,6,15,15,9,3,13,214,5,8,1,1,0,0,0,2,0,0,0,0,0,2,2,0,0,0,3,0,0,,,,,498,0,6,504,1000
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3827,2,53,158,1,14,16,12,6,24,171,7,7,0,0,0,0,1,0,0,0,0,0,0,9,2,1,0,5,0,0,0,,,,,487,0,7,494,833
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3828,2,74,205,3,18,18,15,4,16,297,5,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,,,,,667,0,14,681,1226
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3829,2,86,189,6,18,39,15,4,32,279,7,8,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2,1,0,,,,,693,0,18,711,1212
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3830,2,68,199,3,12,25,6,7,27,256,3,9,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,6,1,0,0,,,,,628,0,21,649,1118
25,SINALOA,21,MAZATLAN,12,MAZATLAN,3831,2,50,162,2,10,21,3,9,11,237,4,6,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,3,3,0,0,,,,,528,0,8,536,808
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3832,1,43,49,11,8,5,2,2,7,79,3,4,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,,,,,220,1,11,232,544
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3833,1,30,60,0,5,8,6,3,10,131,5,2,1,0,0,0,0,0,2,0,0,0,0,3,2,0,0,1,0,1,0,,,,,270,0,9,279,484
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3834,1,38,128,5,6,6,5,3,7,196,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,,,,,407,0,5,412,725
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3835,1,32,65,0,3,5,0,0,0,83,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,198,0,8,206,418
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,597
25,SINALOA,20,MAZATLAN,12,MAZATLAN,3837,1,20,38,2,5,7,0,1,22,55,4,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,,,,,161,0,8,169,388
25,SINALOA,10,MOCORITO,13,MOCORITO,2997,2,31,163,6,3,3,4,3,169,27,4,3,11,0,0,1,0,1,2,3,1,1,3,0,0,0,1,2,0,0,0,,,,,442,0,14,456,494
25,SINALOA,10,MOCORITO,13,MOCORITO,2999,1,6,64,1,2,1,1,1,138,6,0,1,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,1,1,1,0,,,,,230,0,9,239,328
25,SINALOA,10,MOCORITO,13,MOCORITO,3000,1,19,76,2,1,1,3,2,61,1,0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,,,,,175,0,4,179,220
25,SINALOA,10,MOCORITO,13,MOCORITO,3001,1,5,30,5,0,0,4,3,51,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,107,0,1,108,131
25,SINALOA,10,MOCORITO,13,MOCORITO,3002,1,11,67,1,0,0,2,0,50,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,140,0,0,140,202
25,SINALOA,10,MOCORITO,13,MOCORITO,3003,1,5,44,0,0,0,1,0,36,1,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,,,,,103,0,0,103,135
25,SINALOA,10,MOCORITO,13,MOCORITO,3004,1,11,42,2,1,1,2,1,73,12,0,1,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,,,,,155,0,6,161,212
25,SINALOA,10,MOCORITO,13,MOCORITO,3005,2,31,185,9,2,1,3,5,252,15,2,4,4,0,1,1,0,0,0,3,0,4,0,1,1,0,0,1,4,1,0,,,,,530,0,28,558,754
25,SINALOA,10,MOCORITO,13,MOCORITO,3006,1,10,76,1,0,2,3,1,97,16,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,,,,,214,0,11,225,300
25,SINALOA,10,MOCORITO,13,MOCORITO,3007,1,31,176,3,2,1,7,3,215,23,3,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,475,0,6,481,616
25,SINALOA,10,MOCORITO,13,MOCORITO,3008,1,26,150,4,10,3,2,10,169,8,1,2,2,0,3,0,0,0,0,3,0,1,0,0,0,0,0,5,3,0,0,,,,,402,0,11,413,547
25,SINALOA,10,MOCORITO,13,MOCORITO,3009,1,21,164,6,1,1,2,3,216,34,0,10,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,463,0,7,470,657
25,SINALOA,10,MOCORITO,13,MOCORITO,3010,1,10,33,5,2,1,2,1,75,19,1,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,,,,,158,0,10,168,229
25,SINALOA,10,MOCORITO,13,MOCORITO,3012,1,22,18,10,3,0,0,2,21,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,82,0,1,83,139
25,SINALOA,10,MOCORITO,13,MOCORITO,3014,1,26,85,89,3,3,2,2,97,9,0,1,0,1,0,1,0,3,0,1,0,1,0,0,0,0,0,1,1,0,0,,,,,326,0,16,342,504
25,SINALOA,10,MOCORITO,13,MOCORITO,3015,1,23,58,96,1,1,3,0,81,2,1,2,2,0,1,1,1,2,0,2,0,1,0,1,0,0,0,1,2,0,0,,,,,282,0,13,295,416
25,SINALOA,10,MOCORITO,13,MOCORITO,3016,1,6,20,0,0,2,0,4,43,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,83,0,1,84,124
25,SINALOA,10,MOCORITO,13,MOCORITO,3017,1,17,54,7,1,7,1,4,23,13,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,137,0,11,148,236
25,SINALOA,10,MOCORITO,13,MOCORITO,3018,1,8,78,21,3,2,5,6,44,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,184,0,8,192,270
25,SINALOA,10,MOCORITO,13,MOCORITO,3020,1,3,37,2,1,0,1,2,28,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,,,,,85,0,5,90,148
25,SINALOA,10,MOCORITO,13,MOCORITO,3021,1,6,46,15,1,1,0,1,12,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,,,,89,0,3,92,134
25,SINALOA,10,MOCORITO,13,MOCORITO,3022,1,8,44,5,0,5,0,4,22,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,97,0,0,97,174
25,SINALOA,10,MOCORITO,13,MOCORITO,3023,1,4,18,4,0,0,0,1,87,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125,0,2,127,117
25,SINALOA,10,MOCORITO,13,MOCORITO,3024,1,7,24,9,0,1,0,5,41,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,103,0,3,106,149
25,SINALOA,10,MOCORITO,13,MOCORITO,3025,1,48,58,14,2,2,4,3,113,31,3,2,0,0,1,0,2,1,0,4,0,2,0,1,0,0,0,1,2,0,0,,,,,294,0,8,302,464
25,SINALOA,10,MOCORITO,13,MOCORITO,3026,1,9,50,5,1,1,0,3,44,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,123,0,5,128,185
25,SINALOA,10,MOCORITO,13,MOCORITO,3027,1,29,75,10,2,2,4,2,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,182,0,0,182,335
25,SINALOA,10,MOCORITO,13,MOCORITO,3028,1,14,58,6,1,1,0,3,36,15,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,,,,,140,0,6,146,207
25,SINALOA,10,MOCORITO,13,MOCORITO,3029,1,24,103,6,7,3,4,5,66,15,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,,,,,242,0,11,253,403
25,SINALOA,10,MOCORITO,13,MOCORITO,3031,1,13,63,2,1,3,2,5,71,19,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,,,,,184,0,11,195,342
25,SINALOA,10,MOCORITO,13,MOCORITO,3032,1,15,31,3,7,2,1,3,39,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,110,0,6,116,186
25,SINALOA,10,MOCORITO,13,MOCORITO,3034,1,3,29,14,3,0,0,3,12,4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,,,,,73,0,6,79,170
25,SINALOA,10,MOCORITO,13,MOCORITO,3035,1,9,56,9,0,3,1,9,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,,,,131,0,8,139,258
25,SINALOA,10,MOCORITO,13,MOCORITO,3039,1,19,83,11,6,5,2,10,49,13,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,3,2,0,,,,,210,2,10,222,376
25,SINALOA,10,MOCORITO,13,MOCORITO,3040,1,24,43,4,1,1,0,7,48,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,142,0,2,144,213
25,SINALOA,10,MOCORITO,13,MOCORITO,3041,1,18,49,8,0,1,0,0,69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,154,0,7,161,256
25,SINALOA,10,MOCORITO,13,MOCORITO,3042,1,37,144,9,4,4,3,4,94,14,1,1,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,0,0,,,,,325,0,21,346,534
25,SINALOA,10,MOCORITO,13,MOCORITO,3043,1,11,38,1,2,1,2,4,39,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,107,0,12,119,193
25,SINALOA,10,MOCORITO,13,MOCORITO,3046,1,66,164,8,9,6,3,12,66,96,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,6,1,0,,,,,444,0,32,476,665
25,SINALOA,10,MOCORITO,13,MOCORITO,3047,1,24,40,6,0,3,2,12,27,4,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,127,0,20,147,230
25,SINALOA,10,MOCORITO,13,MOCORITO,3048,1,39,70,4,2,10,0,6,57,10,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,,,,,208,0,13,221,365
25,SINALOA,10,MOCORITO,13,MOCORITO,3050,1,18,45,2,10,2,2,0,23,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,,,,108,0,8,116,179
25,SINALOA,10,MOCORITO,13,MOCORITO,3051,1,12,97,5,2,4,2,4,51,35,1,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,,,,,241,0,22,263,399
25,SINALOA,10,MOCORITO,13,MOCORITO,3052,1,28,93,6,3,2,3,3,204,27,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,,,,,375,0,12,387,610
25,SINALOA,10,MOCORITO,13,MOCORITO,3053,1,26,88,15,2,2,2,3,134,8,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,286,0,23,309,440
25,SINALOA,10,MOCORITO,13,MOCORITO,3054,1,14,53,22,2,2,5,4,103,15,1,3,0,0,2,0,1,0,0,1,1,2,0,0,0,0,0,0,0,2,0,,,,,233,0,15,248,343
25,SINALOA,10,MOCORITO,13,MOCORITO,3055,1,22,125,7,8,3,2,1,162,23,1,0,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,1,0,3,0,,,,,364,1,30,395,537
25,SINALOA,10,MOCORITO,13,MOCORITO,3057,1,8,38,1,1,5,0,3,24,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,,,,,111,0,2,113,150
25,SINALOA,10,MOCORITO,13,MOCORITO,3058,1,9,57,4,3,1,3,9,38,15,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,,,,,146,0,7,153,212
25,SINALOA,10,MOCORITO,13,MOCORITO,3059,1,11,26,2,4,3,1,3,37,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,96,0,10,106,170
25,SINALOA,10,MOCORITO,13,MOCORITO,3060,1,7,96,5,1,1,0,3,27,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,,,,,151,0,5,156,238
25,SINALOA,10,MOCORITO,13,MOCORITO,3061,1,16,88,3,4,4,3,2,34,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,,,,,169,0,8,177,316
25,SINALOA,10,MOCORITO,13,MOCORITO,3063,1,11,40,2,1,1,0,1,42,2,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,1,0,,,,,110,0,8,118,214
25,SINALOA,10,MOCORITO,13,MOCORITO,3065,1,10,62,3,1,3,1,5,58,18,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,166,0,4,170,254
25,SINALOA,10,MOCORITO,13,MOCORITO,3066,1,3,84,6,5,2,0,1,63,24,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,194,0,10,204,290
25,SINALOA,10,MOCORITO,13,MOCORITO,3067,1,14,38,5,2,2,1,8,29,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,118,0,2,120,211
25,SINALOA,10,MOCORITO,13,MOCORITO,3068,1,15,32,3,2,3,1,2,27,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,91,0,4,95,145
25,SINALOA,10,MOCORITO,13,MOCORITO,3069,1,2,26,3,0,2,0,0,25,3,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,,,,,68,0,4,72,114
25,SINALOA,10,MOCORITO,13,MOCORITO,3070,1,2,48,3,2,0,1,0,24,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,,,,,86,0,11,97,145
25,SINALOA,10,MOCORITO,13,MOCORITO,3071,1,6,26,9,2,0,1,0,52,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,,,,,104,0,6,110,142
25,SINALOA,10,MOCORITO,13,MOCORITO,3072,1,10,87,5,1,1,1,1,36,5,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,,,,,154,0,7,161,277
25,SINALOA,10,MOCORITO,13,MOCORITO,3074,1,0,42,3,1,0,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,62,0,3,65,115
25,SINALOA,10,MOCORITO,13,MOCORITO,3075,1,17,59,9,3,3,3,3,34,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,157,0,13,170,295
25,SINALOA,10,MOCORITO,13,MOCORITO,3076,1,4,35,4,1,1,1,1,19,16,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,,,,,89,0,8,97,143
25,SINALOA,10,MOCORITO,13,MOCORITO,3079,1,17,58,9,3,3,3,3,35,19,3,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,,,,,159,0,10,169,210
25,SINALOA,10,MOCORITO,13,MOCORITO,3080,1,4,8,6,0,0,1,1,32,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,,,,,61,0,4,65,103
25,SINALOA,10,MOCORITO,13,MOCORITO,3081,1,3,37,0,3,1,1,0,2,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,65,1,0,66,111
25,SINALOA,10,MOCORITO,13,MOCORITO,3082,1,4,32,1,0,7,2,0,23,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,,,,99,0,2,101,177
25,SINALOA,10,MOCORITO,13,MOCORITO,3083,1,2,46,0,1,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,57,0,3,60,104
25,SINALOA,10,MOCORITO,13,MOCORITO,3084,1,11,40,9,9,4,9,3,51,44,4,2,0,0,1,0,0,0,0,1,6,1,0,1,0,0,0,2,3,0,0,,,,,201,1,4,206,344
25,SINALOA,10,MOCORITO,13,MOCORITO,3086,1,12,135,5,0,5,2,2,52,19,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,,,,,240,0,10,250,403
25,SINALOA,10,MOCORITO,13,MOCORITO,3087,1,9,126,13,6,7,7,2,39,68,3,1,0,0,0,1,0,0,0,3,0,0,0,1,2,0,2,6,2,0,0,,,,,298,0,20,318,544
25,SINALOA,10,MOCORITO,13,MOCORITO,3088,1,7,34,3,3,3,1,2,2,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,80,0,1,81,119
25,SINALOA,10,MOCORITO,13,MOCORITO,3089,1,7,27,8,0,4,8,2,48,46,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,,,,156,0,8,164,228
25,SINALOA,10,MOCORITO,13,MOCORITO,3090,1,8,58,3,2,3,7,1,80,47,2,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,,,,,219,0,18,237,351
25,SINALOA,10,MOCORITO,13,MOCORITO,3091,1,11,59,5,0,3,4,1,62,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,197,0,3,200,281
25,SINALOA,10,MOCORITO,13,MOCORITO,3092,1,14,145,12,4,11,2,2,38,110,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,3,1,8,1,0,,,,,360,0,16,376,651
25,SINALOA,10,MOCORITO,13,MOCORITO,3093,1,2,80,4,0,5,2,1,4,30,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,,,,133,0,4,137,223
25,SINALOA,10,MOCORITO,13,MOCORITO,3094,1,7,81,2,2,2,5,8,28,24,2,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,6,0,0,0,,,,,172,0,8,180,346
25,SINALOA,10,MOCORITO,13,MOCORITO,3095,1,9,27,4,4,8,3,0,18,50,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,,,,,130,0,6,136,205
25,SINALOA,10,MOCORITO,13,MOCORITO,3096,2,71,275,19,6,14,14,6,97,219,2,4,1,0,4,0,0,0,1,1,0,0,1,3,3,0,0,7,6,0,0,,,,,754,0,24,778,1323
25,SINALOA,10,MOCORITO,13,MOCORITO,3097,1,18,109,5,3,5,3,0,39,75,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,4,1,0,,,,,270,0,13,283,451
25,SINALOA,10,MOCORITO,13,MOCORITO,3098,1,12,93,3,3,5,2,1,26,40,2,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,2,2,1,0,,,,,197,1,9,207,278
25,SINALOA,10,MOCORITO,13,MOCORITO,3099,1,1,24,0,1,2,1,1,16,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,,,,,78,0,2,80,122
25,SINALOA,10,MOCORITO,13,MOCORITO,3100,1,7,69,2,0,1,5,0,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,,,,149,0,7,156,209
25,SINALOA,10,MOCORITO,13,MOCORITO,3101,1,16,124,12,2,5,0,3,36,108,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,,,,,320,0,8,328,524
25,SINALOA,10,MOCORITO,13,MOCORITO,3102,1,16,112,6,0,5,4,1,52,97,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,,,,,304,0,9,313,470
25,SINALOA,10,MOCORITO,13,MOCORITO,3103,1,6,37,0,0,2,2,0,37,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,,,,,131,0,3,134,183
25,SINALOA,10,MOCORITO,13,MOCORITO,3104,1,7,46,2,0,1,5,0,26,28,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,,,,,126,0,2,128,171
25,SINALOA,10,MOCORITO,13,MOCORITO,3105,1,10,76,12,1,4,4,6,31,75,0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,,,,,230,0,7,237,372
25,SINALOA,10,MOCORITO,13,MOCORITO,3106,1,13,90,11,1,7,5,0,54,73,2,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,1,2,3,0,0,,,,,272,17,3,292,450
25,SINALOA,10,MOCORITO,13,MOCORITO,3107,1,3,83,4,4,8,21,3,21,57,1,5,3,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,,,,,220,0,7,227,337
25,SINALOA,10,MOCORITO,13,MOCORITO,3108,1,10,54,6,2,3,3,0,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,150,1,3,154,229
25,SINALOA,10,MOCORITO,13,MOCORITO,3109,1,8,57,7,3,8,2,5,45,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,,,,,164,0,4,168,267
25,SINALOA,10,MOCORITO,13,MOCORITO,3111,1,18,109,9,12,19,9,4,71,140,7,1,0,0,0,0,1,1,0,2,0,0,1,12,2,0,4,4,6,0,0,,,,,432,0,20,452,748
25,SINALOA,10,MOCORITO,13,MOCORITO,3113,1,6,61,8,0,7,5,1,20,109,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,1,0,,,,,229,0,5,234,354
25,SINALOA,10,MOCORITO,13,MOCORITO,3114,1,4,61,11,1,7,8,0,57,169,4,1,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,0,1,0,0,,,,,334,7,0,341,483
25,SINALOA,10,MOCORITO,13,MOCORITO,3115,2,12,53,18,3,13,6,4,87,274,9,5,1,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,2,0,0,,,,,494,0,11,505,799
25,SINALOA,10,MOCORITO,13,MOCORITO,3116,1,5,58,2,1,4,3,0,29,32,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,139,0,7,146,241
