ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
25,SINALOA,8,GUASAVE,11,GUASAVE,2533,B,1,0,B,3,103,0,0,2,0,1,7,57,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,2,0,0,,,,,183,0,4,187,246,ACTA CASILLA,,,
25,SINALOA,8,GUASAVE,11,GUASAVE,2534,B,1,0,B,2,89,1,0,4,3,1,7,61,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,0,,,,,179,0,5,184,269,ACTA CASILLA,,,
25,SINALOA,8,GUASAVE,11,GUASAVE,2535,B,1,0,B,7,101,2,2,8,1,2,12,74,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,,,,,213,0,0,213,277,ACTA CASILLA,,,
25,SINALOA,8,GUASAVE,11,GUASAVE,2536,B,1,0,B,1,95,2,0,3,1,1,4,45,5,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,1,0,0,,,,,168,0,8,176,238,ACTA CASILLA,,,
25,SINALOA,8,GUASAVE,11,GUASAVE,2537,B,1,0,B,16,151,4,5,52,9,5,51,180,4,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,14,3,0,0,,,,,506,0,19,525,676,ACTA CASILLA,,,
25,SINALOA,8,GUASAVE,11,GUASAVE,2538,B,1,0,B,8,125,0,1,12,1,1,3,42,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,,,,,204,0,4,208,264,ACTA CASILLA,,,
25,SINALOA,8,GUASAVE,11,GUASAVE,2539,B,1,0,B,19,168,2,4,13,3,4,9,88,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,,,,,329,0,6,335,474,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2540,B,1,0,B,13,46,2,6,3,4,0,4,52,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,,,,,138,0,1,139,226,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2541,B,1,0,B,23,48,2,7,6,5,3,12,84,1,5,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,,,,,204,0,9,213,376,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2542,B,1,0,B,22,57,3,1,3,2,5,1,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,,,156,0,5,161,291,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2543,B,1,0,B,25,110,3,3,4,2,3,3,60,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,,,,,220,0,3,223,357,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2544,B,1,0,B,35,47,4,2,5,2,2,5,62,2,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,,,,,173,1,4,178,274,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2545,B,1,0,B,19,83,3,5,8,6,3,1,74,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,1,1,0,0,,,,,212,0,7,219,416,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2546,B,1,0,B,22,76,32,5,11,7,2,6,78,2,2,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,,,,,252,0,5,257,469,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2547,B,1,0,B,10,58,4,3,6,7,1,3,68,1,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,167,0,5,172,273,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2548,B,1,0,B,37,67,4,2,11,1,0,3,89,1,2,0,0,0,1,0,1,0,0,0,0,1,5,1,0,0,0,2,0,0,,,,,228,0,7,235,390,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2549,B,1,0,B,15,80,2,1,15,4,1,8,58,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,,,,,194,0,5,199,295,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2550,B,1,0,B,29,79,0,2,7,1,1,5,61,0,2,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,1,,,,,194,0,6,200,304,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2551,B,1,0,B,21,90,1,1,9,3,5,2,89,3,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,,,,,233,0,9,242,431,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2552,B,1,0,B,24,61,2,3,6,0,3,3,77,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,0,0,,,,,189,0,0,189,293,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2553,B,1,0,B,13,52,2,1,7,1,2,2,40,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,,,,,125,0,0,125,197,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2554,B,1,0,B,56,105,1,2,1,1,0,2,74,2,5,1,0,0,0,0,0,0,1,0,0,0,1,3,0,1,4,1,0,0,,,,,261,0,7,268,412,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2555,B,1,0,B,37,79,2,2,9,5,2,6,83,3,7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,,,,,241,0,3,244,389,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2556,B,1,0,B,27,75,2,8,8,5,5,11,105,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,,,,,262,0,10,272,455,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2557,B,1,0,B,33,68,1,0,7,1,1,3,60,3,3,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,3,0,0,0,,,,,189,0,4,193,278,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2558,B,1,0,B,26,44,0,2,6,2,1,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,,,,,132,0,5,137,229,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2559,B,1,0,B,21,58,2,5,11,1,1,3,85,3,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,4,2,0,0,,,,,201,0,4,205,335,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2560,B,1,0,B,35,95,3,1,9,2,5,7,111,9,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,,,,,287,0,9,296,483,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2561,B,1,0,B,19,46,1,3,5,1,3,3,63,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,151,0,7,158,259,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2562,B,1,0,B,31,62,4,1,5,2,4,4,130,2,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,1,1,0,0,0,,,,,255,0,8,263,504,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2563,B,1,0,B,22,67,0,4,6,1,4,6,113,5,10,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,1,0,0,,,,,248,0,3,251,392,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2564,B,1,0,B,39,80,1,4,10,2,4,4,118,5,2,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,1,,,,,284,0,4,288,423,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2565,B,1,0,B,23,28,2,3,2,5,5,4,58,1,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,1,,,,,144,0,6,150,244,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2566,B,1,0,B,12,30,1,1,2,0,0,1,38,2,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,93,0,1,94,134,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2567,B,1,0,B,38,73,4,5,3,2,5,0,89,1,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,,,229,1,3,233,396,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2568,B,1,0,B,26,53,2,3,4,1,1,6,47,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,148,0,6,154,213,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2569,B,1,0,B,12,30,0,3,5,4,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,107,0,2,109,160,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2570,B,1,0,B,35,71,1,3,3,2,2,4,81,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,,,,,210,1,5,216,339,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2571,B,1,0,B,54,81,0,5,2,3,1,0,99,1,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,,,,,255,0,6,261,410,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2572,B,1,0,B,13,66,1,1,7,0,3,2,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,,,121,0,4,125,211,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2573,B,1,0,B,24,39,0,3,5,2,1,2,48,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,133,0,5,138,238,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2574,B,1,0,B,31,45,0,4,5,0,0,4,42,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,,,,,140,1,5,146,200,GRUPO DE RECUENTO,MODIFICADA,"EXPEDIENTE: TESIN-INC-52, 53 Y 54/2018 ACUMULADOS",
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2575,B,1,0,B,15,27,2,2,4,2,0,3,34,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,94,0,1,95,126,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2576,B,1,0,B,35,43,2,3,5,5,1,7,81,2,4,0,2,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,,,,,196,0,6,202,338,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2577,B,1,0,B,30,42,2,3,4,2,0,3,45,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,135,1,2,138,234,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2578,B,1,0,B,31,21,0,1,3,0,1,0,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,107,0,1,108,152,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2579,B,1,0,B,20,31,1,2,6,0,2,2,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,98,0,3,101,159,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2581,B,1,0,B,24,57,3,1,3,3,1,3,63,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,165,0,6,171,238,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2582,B,1,0,B,32,61,0,3,6,1,1,1,56,0,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,,,,,177,0,5,182,242,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2583,B,1,0,B,35,63,1,4,8,0,1,2,91,2,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,,,,,217,0,2,219,354,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2584,B,1,0,B,26,30,0,2,5,0,1,3,51,4,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,,,,,133,0,2,135,192,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2585,B,1,0,B,23,37,1,1,1,0,1,1,50,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1,0,0,,,,,126,0,2,128,202,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2586,B,1,0,B,27,51,0,3,8,0,0,3,83,3,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,0,0,,,,,189,0,4,193,318,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2587,B,1,0,B,27,92,0,1,4,0,1,7,87,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,,,,226,0,3,229,360,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2588,B,1,0,B,40,66,2,6,4,2,7,5,51,7,4,0,1,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,,,,,201,0,5,206,310,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2589,B,1,0,B,17,80,3,4,6,1,3,2,59,2,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,3,1,0,0,,,,,189,0,4,193,313,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2590,B,1,0,B,13,72,9,5,4,2,4,4,78,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,,,,,201,2,6,209,362,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2591,B,1,0,B,25,60,3,3,10,0,5,5,62,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,3,0,0,,,,,189,2,8,199,377,GRUPO DE RECUENTO,MODIFICADA,"EXPEDIENTE: TESIN-INC-52, 53 Y 54/2018 ACUMULADOS",
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2592,B,1,0,B,20,53,3,10,7,1,5,3,59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,,,,,169,0,0,169,311,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2593,B,1,0,B,16,46,0,3,9,2,3,8,83,1,4,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,1,,,,,182,0,6,188,314,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2594,B,1,0,B,52,138,3,9,11,3,3,8,107,3,8,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,,,,,352,0,11,363,607,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2595,B,1,0,B,59,95,2,2,10,2,7,4,96,5,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,293,1,6,300,428,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2596,B,1,0,B,40,118,1,2,9,3,2,6,122,4,2,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,2,5,0,0,,,,,322,0,6,328,512,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2597,B,1,0,B,47,108,4,4,6,2,4,7,118,4,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,,,,,314,0,3,317,461,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2598,B,1,0,B,22,32,1,4,3,1,2,1,24,4,7,0,2,1,0,0,0,1,0,0,0,0,1,3,0,0,2,0,0,0,,,,,111,0,1,112,165,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2599,B,1,0,B,17,46,1,1,7,1,2,1,64,3,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,,,,,150,3,0,153,227,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2600,B,1,0,B,28,89,2,5,3,1,4,2,55,4,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,202,0,6,208,336,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2601,B,1,0,B,45,117,2,3,2,3,3,4,64,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,249,0,8,257,485,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2602,B,1,0,B,15,95,1,4,7,3,1,3,73,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,,,,,212,0,8,220,370,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2603,B,1,0,B,11,62,2,5,3,2,2,1,53,3,1,1,2,0,0,0,0,0,0,0,0,0,3,1,0,2,0,3,0,0,,,,,157,0,10,167,285,ACTA CASILLA,,,
25,SINALOA,20,MAZATLAN,12,MAZATLAN,2604,B,1,0,B,15,63,1,9,8,4,1,3,69,1,5,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,,,,,185,0,5,190,389,GRUPO DE RECUENTO,,,
25,SINALOA,20,MAZATLAN,12,MAZATLAN,2605,B,1,0,B,17,82,1,6,10,1,4,13,41,2,5,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,6,0,0,,,,,195,0,10,205,362,ACTA CASILLA,,,
25,SINALOA,20,MAZATLAN,12,MAZATLAN,2606,B,1,0,B,20,63,1,5,7,2,2,4,82,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,,,,,200,0,6,206,436,ACTA CASILLA,,,
25,SINALOA,20,MAZATLAN,12,MAZATLAN,2607,B,1,0,B,36,101,3,12,15,4,8,14,115,2,2,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,5,0,0,,,,,324,0,5,329,732,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2608,B,1,0,B,15,126,1,9,7,2,4,10,71,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,8,0,0,,,,,261,0,7,268,516,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2609,B,1,0,B,15,71,2,10,8,1,9,2,72,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,2,0,0,,,,,202,0,8,210,446,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2610,B,1,0,B,20,78,1,7,5,5,4,2,65,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,2,1,0,,,,,201,0,10,211,393,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2611,B,1,0,B,24,121,0,11,12,7,3,4,90,6,1,0,1,0,2,0,1,0,0,0,0,0,3,2,0,1,1,3,0,0,,,,,293,0,7,300,557,ACTA CASILLA,,,
25,SINALOA,20,MAZATLAN,12,MAZATLAN,2612,B,1,0,B,11,61,0,9,8,2,4,3,65,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,,,,,179,0,4,183,393,ACTA CASILLA,,,
25,SINALOA,20,MAZATLAN,12,MAZATLAN,2613,B,1,0,B,27,95,1,4,11,7,4,8,121,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,283,0,11,294,691,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2614,B,1,0,B,25,78,2,8,7,2,2,6,64,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,3,1,0,0,,,,,209,0,3,212,433,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2615,B,1,0,B,17,88,3,5,8,2,0,5,79,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,3,0,0,,,,,221,0,13,234,475,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2616,B,1,0,B,20,108,6,10,10,5,2,6,150,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,2,2,0,,,,,329,0,11,340,575,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2617,B,1,0,B,21,77,5,10,6,4,6,7,80,1,4,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,2,0,1,,,,,232,0,13,245,454,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2618,B,1,0,B,20,81,5,4,8,0,2,4,99,4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,,,,,236,0,5,241,670,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2619,B,1,0,B,32,70,3,4,6,4,2,2,92,2,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,1,1,2,0,0,,,,,229,0,10,239,620,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2620,B,1,0,B,43,100,3,5,7,4,2,9,74,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,250,0,14,264,513,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2621,B,1,0,B,27,76,2,1,3,3,5,4,91,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,2,1,1,0,,,,,223,0,4,227,336,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2622,B,1,0,B,21,104,4,2,10,5,5,17,126,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,,,,,311,0,7,318,499,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2623,B,1,0,B,34,181,0,6,5,4,0,5,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,,,,,305,0,15,320,492,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2624,B,1,0,B,14,46,1,1,0,1,5,1,46,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,121,0,8,129,213,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2625,B,1,0,B,27,84,1,0,4,6,0,3,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,,,,184,0,0,184,269,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2626,B,1,0,B,46,105,4,5,9,4,2,12,70,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,2,0,0,,,,,277,0,11,288,496,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2627,B,1,0,B,63,183,2,7,12,4,5,7,99,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,,,,,390,1,14,405,632,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2628,B,1,0,B,18,64,2,2,6,1,0,5,109,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,,,,,217,0,7,224,379,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2629,B,1,0,B,19,85,1,1,4,8,0,13,71,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,,,,,214,0,7,221,401,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2630,B,1,0,B,16,62,1,2,1,2,1,5,54,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,150,0,3,153,277,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2631,B,1,0,B,24,72,2,1,12,2,6,2,65,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0,0,,,,,195,0,7,202,345,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2632,B,1,0,B,24,53,3,1,1,1,2,7,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,174,0,3,177,284,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2633,B,1,0,B,22,33,2,0,2,1,3,0,47,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,,,,,114,0,4,118,193,GRUPO DE RECUENTO,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2634,B,1,0,B,18,41,1,0,5,1,1,3,47,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,123,0,4,127,207,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2635,B,1,0,B,9,45,0,3,5,3,1,5,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,,,,125,0,3,128,231,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2636,B,1,0,B,23,173,5,7,15,5,2,4,101,3,2,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,2,0,,,,,350,0,10,360,577,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2637,B,1,0,B,36,158,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,250,0,7,257,393,ACTA CASILLA,,,
25,SINALOA,23,MAZATLAN,12,MAZATLAN,2638,B,1,0,B,71,100,3,3,11,5,4,16,88,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,4,0,0,,,,,316,0,18,334,551,GRUPO DE RECUENTO,,,
