id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,pan-panal,pri,prd,pt,pvem,pc,pa,noregistrados,anulados,total
1,5/8/2007,12,Ayuntamientos,1,0,263,1,C,Contigua,0,1,AGUASCALIENTES,415,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,46,50,8,5,5,52,3,0,9,178
1,5/8/2007,12,Ayuntamientos,1,0,264,1,B,Basica,0,1,AGUASCALIENTES,490,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,57,55,8,3,12,50,3,2,14,204
1,5/8/2007,12,Ayuntamientos,1,0,264,1,C,Contigua,0,1,AGUASCALIENTES,490,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,59,52,8,4,4,38,2,1,9,177
1,5/8/2007,12,Ayuntamientos,1,0,265,1,C,Contigua,0,1,AGUASCALIENTES,431,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,51,35,6,2,6,54,0,0,2,156
1,5/8/2007,12,Ayuntamientos,1,0,265,1,B,Basica,0,1,AGUASCALIENTES,431,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,50,52,5,4,11,50,0,0,3,175
1,5/8/2007,12,Ayuntamientos,1,0,266,1,B,Basica,0,1,AGUASCALIENTES,678,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,96,4,5,12,70,2,0,8,276
1,5/8/2007,12,Ayuntamientos,1,0,267,1,C,Contigua,0,1,AGUASCALIENTES,661,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,70,86,5,1,4,65,0,0,14,245
1,5/8/2007,12,Ayuntamientos,1,0,267,1,B,Basica,0,1,AGUASCALIENTES,660,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,50,87,8,2,12,71,2,0,10,242
1,5/8/2007,12,Ayuntamientos,1,0,268,1,B,Basica,0,1,AGUASCALIENTES,670,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,53,84,5,2,7,67,5,1,8,232
1,5/8/2007,12,Ayuntamientos,1,0,269,1,B,Basica,0,1,AGUASCALIENTES,456,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,60,70,8,1,10,35,0,0,11,195
1,5/8/2007,12,Ayuntamientos,1,0,269,1,C,Contigua,0,1,AGUASCALIENTES,456,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,67,6,0,4,22,1,2,10,188
1,5/8/2007,12,Ayuntamientos,1,0,270,5,C,Contigua,0,1,AGUASCALIENTES,731,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,80,84,3,4,3,58,2,1,15,250
1,5/8/2007,12,Ayuntamientos,1,0,270,2,C,Contigua,0,1,AGUASCALIENTES,731,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,83,12,1,12,70,1,0,16,270
1,5/8/2007,12,Ayuntamientos,1,0,270,1,C,Contigua,0,1,AGUASCALIENTES,731,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,73,88,7,5,3,58,5,1,13,253
1,5/8/2007,12,Ayuntamientos,1,0,270,4,C,Contigua,0,1,AGUASCALIENTES,731,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,63,72,6,1,4,72,4,0,3,225
1,5/8/2007,12,Ayuntamientos,1,0,270,6,C,Contigua,0,1,AGUASCALIENTES,732,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,102,93,9,3,13,58,4,0,6,288
1,5/8/2007,12,Ayuntamientos,1,0,270,1,B,Basica,0,1,AGUASCALIENTES,731,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,73,70,7,1,11,84,4,5,0,255
1,5/8/2007,12,Ayuntamientos,1,0,270,3,C,Contigua,0,1,AGUASCALIENTES,731,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,72,76,10,6,10,67,3,1,0,245
1,5/8/2007,12,Ayuntamientos,1,0,271,1,C,Contigua,0,1,AGUASCALIENTES,500,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,64,2,2,5,54,1,0,0,203
1,5/8/2007,12,Ayuntamientos,1,0,271,1,B,Basica,0,1,AGUASCALIENTES,500,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,80,65,3,0,4,49,3,1,7,212
1,5/8/2007,12,Ayuntamientos,1,0,272,1,B,Basica,0,1,AGUASCALIENTES,457,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,72,55,8,2,8,51,5,1,9,211
1,5/8/2007,12,Ayuntamientos,1,0,272,1,C,Contigua,0,1,AGUASCALIENTES,458,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,64,62,7,1,8,49,4,0,10,205
1,5/8/2007,12,Ayuntamientos,1,0,273,1,B,Basica,0,1,AGUASCALIENTES,451,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,60,63,9,1,8,37,3,0,11,192
1,5/8/2007,12,Ayuntamientos,1,0,273,1,C,Contigua,0,1,AGUASCALIENTES,452,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,68,71,9,4,7,33,3,0,4,199
1,5/8/2007,12,Ayuntamientos,1,0,274,1,B,Basica,0,1,AGUASCALIENTES,425,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,82,58,10,2,1,31,1,0,15,200
1,5/8/2007,12,Ayuntamientos,1,0,274,1,C,Contigua,0,1,AGUASCALIENTES,426,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,65,6,2,4,51,2,0,9,213
1,5/8/2007,12,Ayuntamientos,1,0,275,1,B,Basica,0,1,AGUASCALIENTES,516,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,88,11,1,3,56,0,0,10,244
1,5/8/2007,12,Ayuntamientos,1,0,275,1,C,Contigua,0,1,AGUASCALIENTES,516,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,65,89,8,0,4,56,1,0,5,228
1,5/8/2007,12,Ayuntamientos,1,0,276,1,C,Contigua,0,1,AGUASCALIENTES,534,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,101,57,10,0,4,60,4,0,10,246
1,5/8/2007,12,Ayuntamientos,1,0,276,1,B,Basica,0,1,AGUASCALIENTES,534,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,91,89,11,2,5,65,4,3,9,279
1,5/8/2007,12,Ayuntamientos,1,0,277,1,C,Contigua,0,1,AGUASCALIENTES,461,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,101,53,11,0,3,43,0,0,16,227
1,5/8/2007,12,Ayuntamientos,1,0,277,1,B,Basica,0,1,AGUASCALIENTES,460,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,119,58,7,2,2,45,1,1,11,246
1,5/8/2007,12,Ayuntamientos,1,0,278,1,B,Basica,0,1,AGUASCALIENTES,436,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,88,65,11,0,9,41,2,1,6,223
1,5/8/2007,12,Ayuntamientos,1,0,278,1,C,Contigua,0,1,AGUASCALIENTES,437,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,111,68,17,2,4,42,2,0,9,255
1,5/8/2007,12,Ayuntamientos,1,0,279,1,C,Contigua,0,1,AGUASCALIENTES,378,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,91,49,8,1,4,43,1,0,9,206
1,5/8/2007,12,Ayuntamientos,1,0,279,1,B,Basica,0,1,AGUASCALIENTES,377,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,53,10,1,2,53,0,2,9,209
1,5/8/2007,12,Ayuntamientos,1,0,280,1,B,Basica,0,1,AGUASCALIENTES,691,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,108,99,14,0,16,88,1,1,12,339
1,5/8/2007,12,Ayuntamientos,1,0,281,1,B,Basica,0,1,AGUASCALIENTES,741,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,118,109,19,1,15,78,5,0,31,376
1,5/8/2007,12,Ayuntamientos,1,0,282,1,B,Basica,0,1,AGUASCALIENTES,724,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,123,104,14,3,5,61,0,0,8,318
1,5/8/2007,12,Ayuntamientos,1,0,283,1,B,Basica,0,1,AGUASCALIENTES,717,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,155,108,12,3,8,77,7,0,13,383
1,5/8/2007,12,Ayuntamientos,1,0,284,1,B,Basica,0,1,AGUASCALIENTES,582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,102,92,7,2,6,65,5,0,4,283
1,5/8/2007,12,Ayuntamientos,1,0,284,1,C,Contigua,0,1,AGUASCALIENTES,582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,82,87,8,2,6,62,0,0,28,275
1,5/8/2007,12,Ayuntamientos,1,0,285,1,B,Basica,0,1,AGUASCALIENTES,732,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,103,113,8,6,4,79,2,0,19,334
1,5/8/2007,12,Ayuntamientos,1,0,286,1,B,Basica,0,1,AGUASCALIENTES,693,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,67,115,12,2,5,95,0,0,7,303
1,5/8/2007,12,Ayuntamientos,1,0,287,1,B,Basica,0,1,AGUASCALIENTES,700,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,97,92,18,5,9,74,2,0,13,310
1,5/8/2007,12,Ayuntamientos,1,0,288,1,C,Contigua,0,1,AGUASCALIENTES,440,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,47,9,0,10,38,1,0,9,193
1,5/8/2007,12,Ayuntamientos,1,0,288,1,B,Basica,0,1,AGUASCALIENTES,440,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,102,52,9,0,4,39,0,0,5,211
1,5/8/2007,12,Ayuntamientos,1,0,289,1,B,Basica,0,1,AGUASCALIENTES,415,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,50,55,9,0,9,39,1,0,9,172
1,5/8/2007,12,Ayuntamientos,1,0,289,1,C,Contigua,0,1,AGUASCALIENTES,415,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,64,59,12,0,6,52,1,0,8,202
1,5/8/2007,12,Ayuntamientos,1,0,290,1,B,Basica,0,1,AGUASCALIENTES,724,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,90,76,18,2,4,72,2,0,25,289
1,5/8/2007,12,Ayuntamientos,1,0,291,1,C,Contigua,0,1,AGUASCALIENTES,626,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,112,74,12,2,9,55,2,2,10,278
1,5/8/2007,12,Ayuntamientos,1,0,291,1,B,Basica,0,1,AGUASCALIENTES,626,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,107,91,8,3,8,39,4,0,14,274
1,5/8/2007,12,Ayuntamientos,1,0,292,1,B,Basica,0,1,AGUASCALIENTES,560,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,49,5,0,11,53,1,1,18,199
1,5/8/2007,12,Ayuntamientos,1,0,292,1,C,Contigua,0,1,AGUASCALIENTES,560,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,68,63,9,0,10,49,3,3,10,215
1,5/8/2007,12,Ayuntamientos,1,0,293,1,B,Basica,0,1,AGUASCALIENTES,491,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,66,87,7,1,15,60,1,1,3,241
1,5/8/2007,12,Ayuntamientos,1,0,293,1,C,Contigua,0,1,AGUASCALIENTES,491,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,66,68,9,0,9,55,2,5,0,214
1,5/8/2007,12,Ayuntamientos,1,0,294,1,C,Contigua,0,1,AGUASCALIENTES,523,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,69,15,1,8,55,3,1,8,234
1,5/8/2007,12,Ayuntamientos,1,0,294,1,B,Basica,0,1,AGUASCALIENTES,523,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,59,67,10,2,15,53,2,0,1,209
1,5/8/2007,12,Ayuntamientos,1,0,295,1,B,Basica,0,1,AGUASCALIENTES,682,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,97,81,15,5,15,47,1,1,12,274
1,5/8/2007,12,Ayuntamientos,1,0,295,1,C,Contigua,0,1,AGUASCALIENTES,682,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,100,68,19,2,13,78,1,0,22,303
1,5/8/2007,12,Ayuntamientos,1,0,296,1,B,Basica,0,1,AGUASCALIENTES,586,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,95,56,15,5,9,46,5,0,7,238
1,5/8/2007,12,Ayuntamientos,1,0,296,1,C,Contigua,0,1,AGUASCALIENTES,586,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,89,69,19,2,11,56,2,0,19,267
1,5/8/2007,12,Ayuntamientos,1,0,297,1,C,Contigua,0,1,AGUASCALIENTES,460,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,56,69,10,1,9,36,0,0,14,195
1,5/8/2007,12,Ayuntamientos,1,0,297,1,B,Basica,0,1,AGUASCALIENTES,459,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,56,55,13,1,5,43,0,1,5,179
1,5/8/2007,12,Ayuntamientos,1,0,298,1,C,Contigua,0,1,AGUASCALIENTES,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,92,78,11,4,8,72,2,1,15,283
1,5/8/2007,12,Ayuntamientos,1,0,298,1,B,Basica,0,1,AGUASCALIENTES,665,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,78,63,15,0,7,55,2,0,20,240
1,5/8/2007,12,Ayuntamientos,1,0,299,1,B,Basica,0,1,AGUASCALIENTES,634,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,83,91,9,2,9,50,4,0,14,262
1,5/8/2007,12,Ayuntamientos,1,0,299,1,C,Contigua,0,1,AGUASCALIENTES,635,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,71,73,11,2,6,46,5,0,10,224
1,5/8/2007,12,Ayuntamientos,1,0,300,1,B,Basica,0,1,AGUASCALIENTES,508,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,47,93,9,1,10,33,2,1,12,208
1,5/8/2007,12,Ayuntamientos,1,0,300,1,C,Contigua,0,1,AGUASCALIENTES,509,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,70,92,16,0,7,44,2,1,4,236
1,5/8/2007,12,Ayuntamientos,1,0,301,1,C,Contigua,0,1,AGUASCALIENTES,749,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,118,81,15,2,9,81,3,1,15,325
1,5/8/2007,12,Ayuntamientos,1,0,301,2,C,Contigua,0,1,AGUASCALIENTES,750,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,119,72,19,2,11,81,1,5,19,329
1,5/8/2007,12,Ayuntamientos,1,0,301,1,B,Basica,0,1,AGUASCALIENTES,749,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,116,106,19,5,12,83,1,3,10,355
1,5/8/2007,12,Ayuntamientos,1,0,302,1,B,Basica,0,1,AGUASCALIENTES,599,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,64,6,4,12,63,2,0,8,233
1,5/8/2007,12,Ayuntamientos,1,0,302,1,C,Contigua,0,1,AGUASCALIENTES,599,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,83,79,5,2,10,69,0,1,4,253
1,5/8/2007,12,Ayuntamientos,1,0,303,1,B,Basica,0,1,AGUASCALIENTES,521,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,57,72,4,2,9,46,0,0,13,203
1,5/8/2007,12,Ayuntamientos,1,0,303,1,C,Contigua,0,1,AGUASCALIENTES,521,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,55,61,5,1,7,46,2,0,10,187
1,5/8/2007,12,Ayuntamientos,1,0,304,1,B,Basica,0,1,AGUASCALIENTES,615,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,86,105,6,0,12,50,1,0,10,270
1,5/8/2007,12,Ayuntamientos,1,0,304,1,C,Contigua,0,1,AGUASCALIENTES,616,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,108,8,3,14,56,6,0,6,275
1,5/8/2007,12,Ayuntamientos,1,0,305,1,C,Contigua,0,1,AGUASCALIENTES,619,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,72,86,22,3,15,50,3,0,8,259
1,5/8/2007,12,Ayuntamientos,1,0,305,1,B,Basica,0,1,AGUASCALIENTES,619,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,107,81,12,4,6,56,2,0,12,280
1,5/8/2007,12,Ayuntamientos,1,0,306,1,B,Basica,0,1,AGUASCALIENTES,612,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,68,87,14,0,9,54,2,0,11,245
1,5/8/2007,12,Ayuntamientos,1,0,306,1,C,Contigua,0,1,AGUASCALIENTES,613,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,80,92,18,1,12,42,6,0,3,254
1,5/8/2007,12,Ayuntamientos,1,0,307,1,B,Basica,0,1,AGUASCALIENTES,670,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,93,16,2,12,66,4,1,12,282
1,5/8/2007,12,Ayuntamientos,1,0,307,1,C,Contigua,0,1,AGUASCALIENTES,671,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,78,85,12,5,7,73,4,0,13,277
1,5/8/2007,12,Ayuntamientos,1,0,308,1,C,Contigua,0,1,AGUASCALIENTES,516,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,57,86,6,1,5,58,0,1,13,227
1,5/8/2007,12,Ayuntamientos,1,0,308,1,B,Basica,0,1,AGUASCALIENTES,515,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,60,93,7,1,9,56,5,0,10,241
1,5/8/2007,12,Ayuntamientos,1,0,309,1,B,Basica,0,1,AGUASCALIENTES,585,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,88,83,10,4,11,45,1,1,12,255
1,5/8/2007,12,Ayuntamientos,1,0,309,1,C,Contigua,0,1,AGUASCALIENTES,586,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,87,12,2,10,71,3,0,0,259
1,5/8/2007,12,Ayuntamientos,1,0,310,1,C,Contigua,0,1,AGUASCALIENTES,566,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,95,76,13,5,6,65,4,1,5,270
1,5/8/2007,12,Ayuntamientos,1,0,310,1,B,Basica,0,1,AGUASCALIENTES,566,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,73,80,11,5,7,43,2,0,27,248
1,5/8/2007,12,Ayuntamientos,1,0,311,1,B,Basica,0,1,AGUASCALIENTES,576,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,91,10,2,7,57,2,1,16,260
1,5/8/2007,12,Ayuntamientos,1,0,311,1,C,Contigua,0,1,AGUASCALIENTES,576,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,66,95,15,3,10,63,3,0,11,266
1,5/8/2007,12,Ayuntamientos,1,0,312,1,C,Contigua,0,1,AGUASCALIENTES,636,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,87,85,19,1,9,60,0,1,0,262
1,5/8/2007,12,Ayuntamientos,1,0,312,1,B,Basica,0,1,AGUASCALIENTES,635,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,77,95,16,4,12,47,5,0,5,261
1,5/8/2007,12,Ayuntamientos,1,0,313,1,C,Contigua,0,1,AGUASCALIENTES,703,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,111,89,10,4,13,51,1,0,22,301
1,5/8/2007,12,Ayuntamientos,1,0,313,1,B,Basica,0,1,AGUASCALIENTES,703,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,66,114,21,2,8,71,1,0,7,290
1,5/8/2007,12,Ayuntamientos,1,0,314,1,C,Contigua,0,1,AGUASCALIENTES,612,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,83,92,11,4,12,57,0,0,9,268
1,5/8/2007,12,Ayuntamientos,1,0,314,1,B,Basica,0,1,AGUASCALIENTES,612,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,71,97,5,0,6,42,2,0,18,241
1,5/8/2007,12,Ayuntamientos,1,0,315,3,C,Contigua,0,1,AGUASCALIENTES,652,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,113,127,3,5,8,45,1,1,11,314
1,5/8/2007,12,Ayuntamientos,1,0,315,1,B,Basica,0,1,AGUASCALIENTES,651,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,103,121,5,7,6,44,0,2,12,300
1,5/8/2007,12,Ayuntamientos,1,0,315,2,C,Contigua,0,1,AGUASCALIENTES,652,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,90,112,1,8,10,44,1,1,11,278
1,5/8/2007,12,Ayuntamientos,1,0,315,1,C,Contigua,0,1,AGUASCALIENTES,652,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,91,112,8,4,7,40,0,3,11,276
1,5/8/2007,12,Ayuntamientos,1,0,316,2,C,Contigua,0,1,AGUASCALIENTES,621,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,91,201,11,2,2,35,2,0,13,357
1,5/8/2007,12,Ayuntamientos,1,0,316,1,B,Basica,0,1,AGUASCALIENTES,620,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,78,174,5,1,6,56,1,0,11,332
1,5/8/2007,12,Ayuntamientos,1,0,316,1,C,Contigua,0,1,AGUASCALIENTES,621,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,86,191,5,5,1,50,1,0,5,344
1,5/8/2007,12,Ayuntamientos,1,0,317,1,C,Contigua,0,1,AGUASCALIENTES,692,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,127,114,3,4,7,53,0,0,14,322
1,5/8/2007,12,Ayuntamientos,1,0,317,1,B,Basica,0,1,AGUASCALIENTES,691,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,140,114,4,12,7,64,1,0,9,351
1,5/8/2007,12,Ayuntamientos,1,0,317,2,C,Contigua,0,1,AGUASCALIENTES,692,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,146,115,1,7,8,56,0,0,4,337
1,5/8/2007,12,Ayuntamientos,1,0,318,2,C,Contigua,0,1,AGUASCALIENTES,668,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,54,42,4,2,9,59,1,1,5,177
1,5/8/2007,12,Ayuntamientos,1,0,318,1,C,Contigua,0,1,AGUASCALIENTES,655,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,95,92,4,4,5,105,1,0,10,316
1,5/8/2007,12,Ayuntamientos,1,0,318,4,C,Contigua,0,1,AGUASCALIENTES,669,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,42,47,6,4,8,60,6,1,4,178
1,5/8/2007,12,Ayuntamientos,1,0,318,1,B,Basica,0,1,AGUASCALIENTES,654,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,91,122,4,2,7,104,0,0,16,346
1,5/8/2007,12,Ayuntamientos,1,0,318,3,C,Contigua,0,1,AGUASCALIENTES,668,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,52,45,9,1,4,58,4,1,3,177
1,5/8/2007,12,Ayuntamientos,1,0,320,1,B,Basica,0,1,AGUASCALIENTES,610,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,49,118,3,1,28,46,0,0,8,253
1,5/8/2007,12,Ayuntamientos,1,0,320,1,C,Contigua,0,1,AGUASCALIENTES,610,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,60,87,3,5,20,36,0,0,5,216
1,5/8/2007,12,Ayuntamientos,1,0,320,2,C,Contigua,0,1,AGUASCALIENTES,610,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,51,99,1,1,16,48,2,1,3,222
1,5/8/2007,12,Ayuntamientos,1,0,320,3,C,Contigua,0,1,AGUASCALIENTES,611,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,51,98,3,1,19,61,2,2,3,240
1,5/8/2007,12,Ayuntamientos,1,0,321,1,B,Basica,0,1,AGUASCALIENTES,518,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,69,79,3,1,11,47,1,0,13,224
1,5/8/2007,12,Ayuntamientos,1,0,321,1,C,Contigua,0,1,AGUASCALIENTES,518,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,70,5,1,8,65,2,1,1,227
1,5/8/2007,12,Ayuntamientos,1,0,322,2,C,Contigua,0,1,AGUASCALIENTES,725,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,99,63,7,3,10,72,2,2,9,267
1,5/8/2007,12,Ayuntamientos,1,0,322,1,B,Basica,0,1,AGUASCALIENTES,724,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,99,72,3,3,11,55,2,0,13,258
