CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,328,C01,38,115,67,69,0,6,2,69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,369,17,386,585,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0328C01.jpg
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,329,B ,76,47,111,79,0,3,4,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,363,10,373,563,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0329B00.jpg
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,329,C01,96,61,106,56,0,1,6,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,392,17,409,563,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0329C01.jpg
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,329,C02,84,76,80,62,0,0,3,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,8,365,562,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0329C02.jpg
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,330,B ,5,8,29,32,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81,3,84,115,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0330B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,331,B ,128,280,0,1,0,13,37,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,486,6,492,732,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0331B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,331,C01,112,289,0,2,1,6,75,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,524,4,528,732,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0331C01.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,331,C02,131,262,0,0,0,9,45,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,481,10,491,732,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0331C02.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,332,B ,125,175,0,2,9,13,23,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,387,9,396,591,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0332B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,332,C01,148,195,0,2,3,2,30,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,402,13,415,591,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0332C01.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,333,B ,69,155,0,4,1,5,16,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,277,10,287,494,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0333B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,333,C01,78,162,0,0,3,3,17,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,286,10,296,493,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0333C01.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,334,B ,69,125,0,2,1,0,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,211,3,214,292,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0334B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,335,B ,61,125,0,1,0,5,27,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,231,6,237,419,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0335B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,335,C01,70,136,0,1,2,1,30,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,261,5,266,419,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0335C01.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,336,B ,75,138,0,4,3,8,86,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,352,3,355,576,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0336B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,336,C01,69,156,0,2,3,1,87,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,350,15,365,575,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0336C01.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,336,C02,88,181,0,5,2,2,54,23,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,382,9,391,575,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0336C02.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,337,B ,94,189,0,2,4,8,10,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,324,11,335,467,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0337B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,338,B ,142,170,0,0,1,0,26,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,347,6,353,500,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0338B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,339,B ,163,231,0,3,3,8,17,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,457,5,462,648,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0339B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,340,B ,351,145,0,0,2,11,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,535,3,538,734,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0340B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,340,C01,295,186,0,0,2,2,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,499,5,504,733,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0340C01.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,340,C02,361,106,0,4,0,3,5,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,488,14,502,733,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0340C02.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,340,C03,340,136,0,0,1,5,11,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,506,5,511,733,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0340C03.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,341,B ,265,141,0,1,3,2,14,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,437,12,449,619,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0341B00.jpg
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,341,C01,260,137,0,3,3,4,9,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,430,6,436,618,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0341C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,342,B,0,79,311,169,33,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,593,5,598,701,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0342B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,343,B,0,32,14,17,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,0,105,122,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0343B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,345,B,0,57,119,159,59,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,394,8,402,449,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0345B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,345,C01,0,25,137,137,70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,369,2,371,448,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0345C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,346,B,0,19,42,78,48,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,187,3,190,230,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0346B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,348,B,0,28,25,120,92,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,281,2,283,345,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0348B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,349,B,0,58,18,19,71,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,2,169,194,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0349B00.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,350,B ,40,105,0,0,0,149,4,9,2,0,0,0,0,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,5,336,459,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0350B00.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,350,C01,34,76,0,0,0,169,1,7,0,0,0,0,0,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,6,304,459,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0350C01.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,351,B ,43,103,0,1,0,139,9,10,3,1,1,0,0,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,0,323,9,332,501,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0351B00.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,351,C01,29,114,0,2,0,131,2,14,5,2,0,0,0,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0,326,7,333,501,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0351C01.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,351,C02,44,101,0,0,0,143,4,9,3,0,0,0,0,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,0,339,3,342,500,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0351C02.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,352,B ,47,64,0,6,0,175,2,10,1,2,1,0,0,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,7,342,545,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0352B00.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,352,C01,40,84,0,3,0,152,1,17,2,0,1,0,0,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,8,319,545,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0352C01.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,352,C02,57,75,0,4,0,144,3,22,5,0,0,0,0,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,0,340,0,340,544,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0352C02.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,353,B ,48,125,0,2,0,252,4,25,3,1,1,0,0,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,0,477,13,490,711,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0353B00.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,353,C01,52,99,0,2,0,256,4,26,4,0,2,0,0,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0,452,4,456,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0353C01.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,354,B ,77,119,0,4,0,220,6,12,1,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,439,14,453,715,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0354B00.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,354,C01,82,97,0,6,0,195,3,20,7,1,0,0,0,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,425,9,435,715,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0354C01.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,355,B ,40,77,0,4,0,298,0,5,5,0,5,1,5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,0,448,13,461,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0355B00.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,355,C01,48,81,0,2,0,302,3,7,5,0,3,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,451,12,464,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0355C01.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,356,B ,37,77,0,1,0,221,4,4,4,2,0,0,0,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,359,8,367,505,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0356B00.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,356,C01,32,93,0,3,0,215,2,6,5,2,0,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,364,8,372,505,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0356C01.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,357,B ,49,113,0,1,0,212,3,7,10,2,0,0,0,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0,407,4,411,613,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0357B00.jpg
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,357,C01,63,96,0,1,0,239,3,8,5,2,3,0,0,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,8,437,613,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0357C01.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,358,B,262,76,0,0,7,74,3,17,46,1,0,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,488,8,496,727,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0358B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,358,C01,201,80,0,4,1,53,15,15,21,0,0,0,0,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,1,397,9,407,727,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0358C01.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,359,B,240,88,1,0,0,49,1,10,17,0,1,0,0,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,411,2,413,593,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0359B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,359,C01,132,77,3,2,27,72,15,15,15,0,0,0,0,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,0,371,6,377,592,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0359C01.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,360,B,105,88,5,2,30,81,6,13,8,1,1,0,0,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,0,353,11,364,623,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0360B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,360,C01,82,79,2,1,5,59,2,8,9,0,1,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,253,9,262,622,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0360C01.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,361,B,63,72,4,2,10,76,8,8,8,0,0,0,0,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0,259,9,268,414,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0361B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,361,C01,138,54,2,2,3,48,2,6,9,0,0,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,269,9,278,413,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0361C01.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,362,B,128,67,7,3,4,69,6,17,23,1,0,0,0,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,0,339,10,349,408,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0362B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,363,B,157,77,5,4,4,46,4,8,25,0,0,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,335,11,346,567,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0363B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,363,C01,147,72,3,2,6,66,7,17,30,0,0,0,0,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,357,4,361,567,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0363C01.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,363,C02,34,86,3,8,4,19,3,7,90,0,2,0,0,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,0,265,5,270,567,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0363C02.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,364,B,119,90,2,0,3,15,7,17,64,0,1,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,320,10,330,471,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0364B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,365,B,35,28,0,2,4,7,1,2,13,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,92,0,92,439,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0365B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,366,B,46,113,4,1,3,58,8,13,16,0,1,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,269,6,275,139,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0366B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,367,B,31,63,7,4,6,76,9,24,18,0,1,2,0,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,245,4,249,464,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0367B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,367,C01,58,72,8,5,3,14,9,14,58,0,0,0,0,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,0,258,9,267,464,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0367C01.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,367,E01,149,60,0,4,5,67,3,14,31,0,0,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,339,9,348,608,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0367E01.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,368,B,164,49,2,2,2,70,4,14,27,1,0,0,0,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,342,8,350,553,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0368B00.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,368,C01,121,63,0,0,1,85,7,8,37,0,0,1,0,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,329,10,339,552,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0368C01.jpg
5,13,HIDALGO,17,MINERAL DE LA REFORMA,22,EPAZOYUCAN,368,C02,248,74,6,1,5,55,7,33,41,0,0,1,0,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,477,11,488,552,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0368C02.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I MADERO,369,B,24,135,150,2,2,11,62,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,435,8,443,702,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0369B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I MADERO,369,C01,35,126,134,2,6,11,63,29,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,422,17,439,702,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0369C01.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I MADERO,369,C02,32,99,155,3,5,8,53,40,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,412,13,425,701,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0369C02.jpg
