distrito,municipio,Seccion,Tipo,PAN,PRI,PRD,PFCRN,PT,PVEM,PPS,PDM,NPP,Nulos,No Registrados,Total
5,SAN LUIS POTOSI,889,BASICA,189,102,11,11,6,0,0,0,0,8,3,330
5,SAN LUIS POTOSI,889,CONTIGUA 1,180,118,12,13,5,0,0,0,0,11,1,340
5,SAN LUIS POTOSI,890,BASICA,274,129,13,13,9,0,0,0,0,9,1,448
5,SAN LUIS POTOSI,890,CONTIGUA 1,257,140,17,17,14,2,4,0,0,4,3,458
6,SAN LUIS POTOSI,892,BASICA,82,69,3,3,4,0,2,0,0,3,0,166
6,SAN LUIS POTOSI,893,BASICA,111,86,13,13,3,1,1,0,0,4,0,232
6,SAN LUIS POTOSI,894,BASICA,69,66,2,3,3,0,0,0,0,4,0,147
6,SAN LUIS POTOSI,895,BASICA,129,127,10,11,8,2,10,0,0,5,1,303
6,SAN LUIS POTOSI,896,BASICA,205,169,16,17,4,2,0,0,0,6,2,421
6,SAN LUIS POTOSI,896,CONTIGUA 1,209,172,12,13,10,1,1,0,0,9,1,428
6,SAN LUIS POTOSI,897,BASICA,125,115,9,9,4,0,3,0,0,6,1,272
6,SAN LUIS POTOSI,897,CONTIGUA 1,129,107,9,10,8,0,0,0,0,6,1,270
6,SAN LUIS POTOSI,898,BASICA,191,150,25,25,8,0,0,0,0,11,1,411
6,SAN LUIS POTOSI,899,BASICA,181,143,18,18,9,4,1,0,0,6,1,381
6,SAN LUIS POTOSI,900,BASICA,198,138,16,16,10,1,2,0,0,8,0,389
6,SAN LUIS POTOSI,901,BASICA,132,98,10,11,17,1,0,0,0,8,0,277
6,SAN LUIS POTOSI,901,CONTIGUA 1,119,113,10,10,8,0,0,0,0,7,3,270
6,SAN LUIS POTOSI,902,BASICA,230,142,6,6,18,0,2,0,0,2,0,406
6,SAN LUIS POTOSI,903,BASICA,144,102,8,8,10,0,0,0,0,3,4,279
6,SAN LUIS POTOSI,903,CONTIGUA 1,153,107,6,7,7,0,3,0,0,3,1,287
7,SAN LUIS POTOSI,904,BASICA,168,133,8,8,9,2,1,0,0,2,0,331
7,SAN LUIS POTOSI,904,CONTIGUA 1,171,122,16,17,10,1,2,0,0,5,3,347
7,SAN LUIS POTOSI,905,BASICA,212,124,9,9,5,0,2,0,0,5,3,369
7,SAN LUIS POTOSI,906,BASICA,237,177,13,13,8,0,5,0,0,4,1,458
7,SAN LUIS POTOSI,906,CONTIGUA 1,253,148,15,15,13,0,0,0,0,7,0,451
7,SAN LUIS POTOSI,907,BASICA,235,151,14,15,9,0,0,0,0,10,0,434
7,SAN LUIS POTOSI,907,CONTIGUA 1,261,124,12,13,15,0,0,0,0,8,0,433
7,SAN LUIS POTOSI,908,BASICA,164,132,8,9,7,0,0,0,0,6,0,326
7,SAN LUIS POTOSI,908,CONTIGUA 1,156,134,8,9,8,2,2,0,0,5,1,325
7,SAN LUIS POTOSI,909,BASICA,240,225,10,11,14,1,1,0,0,18,2,522
7,SAN LUIS POTOSI,910,BASICA,314,125,7,8,2,0,0,0,0,2,1,459
7,SAN LUIS POTOSI,910,CONTIGUA 1,299,158,2,3,7,1,1,0,0,7,0,478
7,SAN LUIS POTOSI,911,BASICA,300,176,5,6,5,1,3,0,0,6,1,503
7,SAN LUIS POTOSI,912,BASICA,155,116,6,6,7,0,8,0,0,2,0,300
7,SAN LUIS POTOSI,912,CONTIGUA 1,166,118,8,8,4,1,3,0,0,3,0,311
7,SAN LUIS POTOSI,913,BASICA,293,162,8,8,6,2,2,0,0,8,0,489
7,SAN LUIS POTOSI,913,CONTIGUA 1,297,173,5,5,5,0,0,0,0,2,1,488
7,SAN LUIS POTOSI,914,BASICA,257,128,4,5,3,0,0,0,0,3,0,400
7,SAN LUIS POTOSI,914,CONTIGUA 1,234,142,8,8,8,1,0,0,0,2,0,403
7,SAN LUIS POTOSI,915,BASICA,271,268,10,9,8,0,1,0,0,5,3,575
7,SAN LUIS POTOSI,915,CONTIGUA 1,271,140,10,11,10,1,1,0,0,5,2,451
7,SAN LUIS POTOSI,916,BASICA,207,192,14,14,11,1,1,0,0,3,1,444
7,SAN LUIS POTOSI,916,CONTIGUA 1,197,195,10,10,9,1,1,0,0,5,3,431
7,SAN LUIS POTOSI,917,BASICA,174,143,10,10,7,0,1,0,0,1,1,347
6,SAN LUIS POTOSI,918,BASICA,216,153,10,10,17,1,4,0,0,7,0,418
6,SAN LUIS POTOSI,919,BASICA,110,94,12,13,7,15,1,0,0,6,0,258
6,SAN LUIS POTOSI,919,CONTIGUA 1,124,87,9,9,9,5,0,0,0,1,0,244
6,SAN LUIS POTOSI,920,BASICA,151,146,14,15,8,3,3,0,0,4,5,349
6,SAN LUIS POTOSI,920,CONTIGUA 1,166,98,9,10,6,1,1,0,0,1,4,296
6,SAN LUIS POTOSI,921,BASICA,159,134,11,11,6,0,1,0,0,3,2,327
6,SAN LUIS POTOSI,921,CONTIGUA 1,168,126,12,12,10,1,6,0,0,5,4,344
6,SAN LUIS POTOSI,921,CONTIGUA 2,165,139,10,11,7,1,0,0,0,4,1,338
8,SAN LUIS POTOSI,922,BASICA,169,141,10,11,9,7,0,0,0,5,1,353
8,SAN LUIS POTOSI,922,CONTIGUA 1,158,176,13,14,6,3,2,0,0,4,3,379
8,SAN LUIS POTOSI,923,BASICA,59,67,2,3,4,0,3,0,0,3,1,142
8,SAN LUIS POTOSI,924,BASICA,122,101,10,10,5,0,0,0,0,5,3,256
8,SAN LUIS POTOSI,924,CONTIGUA 1,152,79,8,8,7,0,0,0,0,0,1,255
6,SAN LUIS POTOSI,925,BASICA,108,79,10,11,10,0,0,0,0,4,1,223
6,SAN LUIS POTOSI,925,CONTIGUA 1,123,84,14,14,8,0,0,0,0,4,0,247
6,SAN LUIS POTOSI,926,BASICA,177,129,11,11,7,2,1,0,0,6,1,345
6,SAN LUIS POTOSI,926,CONTIGUA 1,196,129,10,11,7,7,1,0,0,5,1,367
6,SAN LUIS POTOSI,927,BASICA,109,137,10,10,11,2,2,0,0,4,3,288
6,SAN LUIS POTOSI,927,CONTIGUA 1,151,123,5,6,6,2,3,0,0,4,1,301
6,SAN LUIS POTOSI,928,BASICA,148,129,14,15,8,1,2,0,0,9,1,327
7,SAN LUIS POTOSI,929,BASICA,204,96,6,7,4,0,0,0,0,4,2,323
7,SAN LUIS POTOSI,930,BASICA,233,120,8,9,11,0,4,0,0,2,1,388
6,SAN LUIS POTOSI,931,BASICA,208,220,11,12,13,2,2,0,0,12,2,482
6,SAN LUIS POTOSI,931,CONTIGUA 1,200,206,12,12,9,1,1,0,0,10,5,456
8,SAN LUIS POTOSI,932,BASICA,214,157,9,10,11,3,1,0,0,1,2,408
8,SAN LUIS POTOSI,932,CONTIGUA 1,189,151,18,19,16,0,1,0,0,0,1,395
8,SAN LUIS POTOSI,933,BASICA,192,120,15,15,6,2,0,0,0,4,3,357
8,SAN LUIS POTOSI,934,BASICA,193,90,14,15,13,2,3,0,0,8,2,340
8,SAN LUIS POTOSI,934,CONTIGUA 1,173,104,15,15,12,0,2,0,0,10,1,332
8,SAN LUIS POTOSI,934,CONTIGUA 2,193,102,11,11,6,1,1,0,0,2,2,329
8,SAN LUIS POTOSI,935,BASICA,157,162,10,11,11,0,0,0,0,3,3,357
8,SAN LUIS POTOSI,935,CONTIGUA 1,147,160,6,7,12,0,2,0,0,10,0,344
8,SAN LUIS POTOSI,936,BASICA,256,192,20,20,14,2,0,0,0,3,2,509
8,SAN LUIS POTOSI,936,CONTIGUA 1,244,144,10,10,5,1,0,0,0,2,1,417
8,SAN LUIS POTOSI,937,BASICA,208,123,11,11,10,1,1,0,0,3,2,370
8,SAN LUIS POTOSI,937,CONTIGUA 1,164,117,15,16,12,3,2,0,0,3,2,334
8,SAN LUIS POTOSI,938,BASICA,142,126,11,12,9,3,0,0,0,1,2,306
8,SAN LUIS POTOSI,938,CONTIGUA 1,141,148,7,8,10,0,0,0,0,5,1,320
8,SAN LUIS POTOSI,939,BASICA,195,155,12,12,22,0,2,0,0,1,0,399
8,SAN LUIS POTOSI,939,CONTIGUA 1,201,128,16,16,10,2,3,0,0,5,3,384
8,SAN LUIS POTOSI,940,BASICA,209,139,13,13,11,0,1,0,0,7,5,398
8,SAN LUIS POTOSI,940,CONTIGUA 1,218,142,16,16,13,0,2,0,0,2,0,409
8,SAN LUIS POTOSI,941,BASICA,204,161,21,22,10,0,2,0,0,16,3,439
8,SAN LUIS POTOSI,941,CONTIGUA 1,198,168,16,16,6,2,3,0,0,10,3,422
8,SAN LUIS POTOSI,942,BASICA,156,100,9,10,14,0,0,0,0,8,7,304
8,SAN LUIS POTOSI,942,CONTIGUA 1,150,126,15,15,9,0,0,0,0,8,1,324
8,SAN LUIS POTOSI,943,BASICA,176,115,14,14,15,1,2,0,0,9,6,352
8,SAN LUIS POTOSI,943,CONTIGUA 1,158,103,12,12,8,0,1,0,0,5,7,306
8,SAN LUIS POTOSI,943,CONTIGUA 2,187,113,8,8,10,2,0,0,0,0,2,330
8,SAN LUIS POTOSI,944,BASICA,196,161,16,17,11,0,1,0,0,4,2,408
8,SAN LUIS POTOSI,944,CONTIGUA 1,217,140,11,12,16,3,1,0,0,5,0,405
8,SAN LUIS POTOSI,944,CONTIGUA 2,223,140,13,14,9,0,1,0,0,1,5,406
8,SAN LUIS POTOSI,945,BASICA,198,149,19,19,16,2,0,0,0,7,1,411
8,SAN LUIS POTOSI,945,CONTIGUA 1,187,154,13,14,18,1,0,0,0,6,1,394
8,SAN LUIS POTOSI,946,BASICA,125,94,7,7,6,0,1,0,0,6,4,250
8,SAN LUIS POTOSI,946,CONTIGUA 1,127,89,6,6,7,0,2,0,0,1,0,238
8,SAN LUIS POTOSI,947,BASICA,161,129,13,13,11,2,0,0,0,5,7,341
8,SAN LUIS POTOSI,947,CONTIGUA 1,231,127,16,16,7,0,0,0,0,3,3,403
8,SAN LUIS POTOSI,948,BASICA,149,124,8,9,11,0,0,0,0,7,0,308
8,SAN LUIS POTOSI,948,CONTIGUA 1,143,129,9,10,8,0,0,0,0,5,1,305
8,SAN LUIS POTOSI,949,BASICA,172,182,16,17,15,0,1,0,0,6,3,412
8,SAN LUIS POTOSI,950,BASICA,132,119,16,16,7,1,2,0,0,5,3,301
8,SAN LUIS POTOSI,950,CONTIGUA 1,152,127,11,11,4,2,2,0,0,2,0,311
8,SAN LUIS POTOSI,951,BASICA,146,142,10,10,7,0,1,0,0,1,2,319
8,SAN LUIS POTOSI,952,BASICA,131,111,5,6,8,0,1,0,0,2,11,275
8,SAN LUIS POTOSI,952,CONTIGUA 1,106,116,6,7,8,0,0,0,0,3,2,248
8,SAN LUIS POTOSI,953,BASICA,148,125,6,7,7,0,0,0,0,5,3,301
8,SAN LUIS POTOSI,953,CONTIGUA 1,140,128,8,8,10,2,4,0,0,2,2,304
8,SAN LUIS POTOSI,954,BASICA,126,99,11,12,9,0,1,0,0,6,1,265
8,SAN LUIS POTOSI,954,CONTIGUA 1,136,85,13,13,4,0,1,0,0,0,5,257
8,SAN LUIS POTOSI,955,BASICA,192,124,9,9,14,1,3,0,0,0,5,357
8,SAN LUIS POTOSI,955,CONTIGUA 1,186,93,10,11,9,0,2,0,0,4,7,322
8,SAN LUIS POTOSI,956,BASICA,193,101,12,12,4,3,0,0,0,5,1,331
8,SAN LUIS POTOSI,956,CONTIGUA 1,192,102,9,10,13,0,1,0,0,7,1,335
8,SAN LUIS POTOSI,957,BASICA,135,142,14,15,6,1,6,0,0,9,2,330
8,SAN LUIS POTOSI,957,CONTIGUA 1,170,89,8,9,4,0,2,0,0,2,4,288
8,SAN LUIS POTOSI,958,BASICA,159,147,16,17,9,0,3,0,0,5,1,357
8,SAN LUIS POTOSI,958,CONTIGUA 1,163,141,14,14,14,0,0,0,0,3,3,352
8,SAN LUIS POTOSI,959,BASICA,127,90,5,6,9,1,0,0,0,3,2,243
8,SAN LUIS POTOSI,959,CONTIGUA 1,133,76,5,5,4,0,4,0,0,3,0,230
8,SAN LUIS POTOSI,960,BASICA,224,142,13,14,9,2,1,0,0,7,2,414
8,SAN LUIS POTOSI,961,BASICA,223,153,20,20,16,1,2,0,0,3,4,442
8,SAN LUIS POTOSI,961,CONTIGUA 1,189,171,14,14,9,1,1,0,0,2,3,404
8,SAN LUIS POTOSI,961,CONTIGUA 2,212,152,14,15,7,1,0,0,0,2,3,406
8,SAN LUIS POTOSI,962,BASICA,149,100,14,15,5,0,2,0,0,4,5,294
8,SAN LUIS POTOSI,962,CONTIGUA 1,131,119,16,16,6,4,1,0,0,4,0,297
8,SAN LUIS POTOSI,963,BASICA,173,116,15,16,6,1,1,2,0,6,0,336
8,SAN LUIS POTOSI,963,CONTIGUA 1,175,138,13,13,10,2,3,0,0,7,3,364
8,SAN LUIS POTOSI,964,BASICA,167,100,15,16,10,1,1,0,0,14,1,325
8,SAN LUIS POTOSI,964,CONTIGUA 1,200,81,10,10,7,2,1,0,0,6,3,320
8,SAN LUIS POTOSI,965,BASICA,203,143,7,7,9,3,0,0,0,4,2,378
8,SAN LUIS POTOSI,965,CONTIGUA 1,202,147,9,9,19,0,5,0,0,0,2,393
8,SAN LUIS POTOSI,965,CONTIGUA 2,193,158,14,14,2,0,2,0,0,0,9,392
8,SAN LUIS POTOSI,965,CONTIGUA 3,212,143,11,11,7,0,0,0,0,8,2,394
8,SAN LUIS POTOSI,966,BASICA,195,101,16,17,9,2,0,0,0,2,1,343
8,SAN LUIS POTOSI,966,CONTIGUA 1,177,118,13,14,3,3,1,0,0,3,0,332
8,SAN LUIS POTOSI,967,BASICA,158,128,8,8,3,1,0,0,0,3,3,312
8,SAN LUIS POTOSI,967,CONTIGUA 1,148,108,8,8,12,1,1,0,0,7,5,298
8,SAN LUIS POTOSI,967,CONTIGUA 2,162,108,7,8,2,1,0,0,0,4,4,296
8,SAN LUIS POTOSI,968,BASICA,187,103,13,14,12,0,2,0,0,3,1,335
8,SAN LUIS POTOSI,968,CONTIGUA 1,160,115,11,12,11,1,0,0,0,7,2,319
8,SAN LUIS POTOSI,969,BASICA,216,183,11,12,15,4,0,0,0,9,2,452
8,SAN LUIS POTOSI,969,CONTIGUA 1,193,182,18,19,13,1,1,0,0,7,1,435
8,SAN LUIS POTOSI,970,BASICA,138,96,10,10,8,2,0,0,0,6,1,271
8,SAN LUIS POTOSI,970,CONTIGUA 1,153,95,6,7,5,0,1,0,0,4,0,271
8,SAN LUIS POTOSI,971,BASICA,187,137,19,19,10,2,2,0,0,5,2,383
8,SAN LUIS POTOSI,972,BASICA,190,143,13,14,10,0,0,0,0,4,4,378
8,SAN LUIS POTOSI,972,CONTIGUA 1,197,132,10,11,9,0,3,0,0,6,2,370
8,SAN LUIS POTOSI,972,CONTIGUA 2,187,112,11,11,6,0,1,0,0,5,0,333
8,SAN LUIS POTOSI,972,CONTIGUA 3,182,124,10,10,10,0,0,0,0,4,3,343
8,SAN LUIS POTOSI,973,BASICA,206,152,18,19,14,1,1,0,0,5,5,421
8,SAN LUIS POTOSI,974,BASICA,142,73,12,12,11,1,2,0,0,2,1,256
8,SAN LUIS POTOSI,975,BASICA,69,25,5,6,3,1,2,0,0,0,0,111
8,SAN LUIS POTOSI,976,BASICA,0,0,0,0,0,0,0,0,0,0,0,0
8,SAN LUIS POTOSI,976,CONTIGUA 1,166,96,7,7,7,1,2,0,0,8,0,294
8,SAN LUIS POTOSI,977,BASICA,127,189,4,5,8,1,3,0,0,5,0,342
8,SAN LUIS POTOSI,977,CONTIGUA 1,161,126,4,5,6,0,2,0,0,5,2,311
8,SAN LUIS POTOSI,978,BASICA,165,105,10,10,7,0,2,0,0,9,4,312
8,SAN LUIS POTOSI,979,BASICA,173,87,6,6,3,0,2,0,0,3,2,282
8,SAN LUIS POTOSI,979,CONTIGUA 1,168,110,8,8,8,2,3,0,0,7,2,316
8,SAN LUIS POTOSI,980,BASICA,253,154,13,9,8,4,0,0,0,4,0,445
8,SAN LUIS POTOSI,981,BASICA,179,87,17,17,10,1,0,0,0,5,0,316
8,SAN LUIS POTOSI,981,CONTIGUA 1,195,116,1,2,4,0,4,0,0,7,1,330
7,SAN LUIS POTOSI,982,BASICA,198,123,6,6,8,0,2,0,0,4,3,350
7,SAN LUIS POTOSI,982,CONTIGUA 1,218,125,7,7,6,1,1,0,0,6,0,371
7,SAN LUIS POTOSI,983,BASICA,170,111,6,6,6,1,0,0,0,2,0,302
7,SAN LUIS POTOSI,983,CONTIGUA 1,176,91,7,7,2,0,0,0,0,1,0,284
7,SAN LUIS POTOSI,984,BASICA,276,179,9,9,12,0,1,0,0,0,1,487
5,SAN LUIS POTOSI,985,BASICA,216,127,10,11,18,2,0,0,0,9,1,394
5,SAN LUIS POTOSI,985,CONTIGUA 1,221,116,16,17,11,1,2,0,0,6,1,391
7,SAN LUIS POTOSI,986,BASICA,229,167,10,11,9,1,6,0,0,7,3,443
7,SAN LUIS POTOSI,987,BASICA,124,117,9,10,8,0,4,0,0,3,0,275
7,SAN LUIS POTOSI,987,CONTIGUA 1,146,105,8,8,10,0,0,0,0,5,2,284
7,SAN LUIS POTOSI,988,BASICA,156,112,10,11,15,0,3,0,0,8,1,316
7,SAN LUIS POTOSI,988,CONTIGUA 1,148,113,12,12,11,0,0,0,0,10,0,306
7,SAN LUIS POTOSI,989,BASICA,143,122,11,11,6,1,1,0,0,4,1,300
7,SAN LUIS POTOSI,989,CONTIGUA 1,174,111,7,8,8,0,0,0,0,8,1,317
7,SAN LUIS POTOSI,990,BASICA,180,239,6,7,9,0,3,0,0,9,3,456
6,SAN LUIS POTOSI,991,BASICA,157,153,14,15,11,0,2,0,0,6,4,362
6,SAN LUIS POTOSI,992,BASICA,171,170,6,7,8,0,2,0,0,0,1,365
6,SAN LUIS POTOSI,993,BASICA,199,150,18,18,11,1,0,0,0,15,2,414
6,SAN LUIS POTOSI,994,BASICA,200,122,13,14,8,0,0,0,0,10,2,369
6,SAN LUIS POTOSI,994,CONTIGUA 1,176,132,17,17,8,0,3,0,0,10,3,366
6,SAN LUIS POTOSI,995,BASICA,125,97,7,7,9,3,0,0,0,2,1,251
6,SAN LUIS POTOSI,995,CONTIGUA 1,118,115,8,8,5,1,4,0,0,6,1,266
7,SAN LUIS POTOSI,996,BASICA,141,139,13,13,16,1,4,0,0,9,3,339
7,SAN LUIS POTOSI,996,CONTIGUA 1,169,115,11,11,7,0,0,0,0,9,3,325
7,SAN LUIS POTOSI,997,BASICA,202,201,11,11,9,1,6,0,0,10,0,451
7,SAN LUIS POTOSI,997,CONTIGUA 1,213,241,11,12,5,0,1,0,0,7,1,491
7,SAN LUIS POTOSI,998,BASICA,261,160,11,11,4,2,3,0,0,8,3,463
7,SAN LUIS POTOSI,998,CONTIGUA 1,264,184,13,13,7,1,11,0,0,12,4,509
7,SAN LUIS POTOSI,999,BASICA,238,165,7,8,6,2,3,0,0,6,0,435
7,SAN LUIS POTOSI,999,CONTIGUA 1,257,207,6,7,14,0,1,0,0,0,1,493
7,SAN LUIS POTOSI,1000,BASICA,228,177,6,7,5,1,2,0,0,5,0,431
7,SAN LUIS POTOSI,1000,CONTIGUA 1,267,164,6,6,17,1,2,0,0,6,0,469
7,SAN LUIS POTOSI,1001,BASICA,278,141,11,11,9,0,2,0,0,4,2,458
7,SAN LUIS POTOSI,1001,CONTIGUA 1,234,191,10,11,11,1,0,0,0,3,2,463
7,SAN LUIS POTOSI,1002,BASICA,215,145,7,7,10,1,4,0,0,4,4,397
7,SAN LUIS POTOSI,1003,BASICA,66,99,4,5,1,0,1,0,0,4,0,180
7,SAN LUIS POTOSI,1004,BASICA,228,131,7,8,8,0,3,0,0,4,2,391
7,SAN LUIS POTOSI,1004,CONTIGUA 1,138,148,9,9,5,0,3,0,0,11,4,327
7,SAN LUIS POTOSI,1005,BASICA,181,111,8,9,10,0,1,0,0,5,3,328
7,SAN LUIS POTOSI,1005,CONTIGUA 1,189,132,7,7,5,1,1,0,0,3,0,345
7,SAN LUIS POTOSI,1006,BASICA,145,104,10,10,9,0,1,0,0,8,2,289
7,SAN LUIS POTOSI,1006,CONTIGUA 1,0,0,0,0,0,0,0,0,0,0,0,0
7,SAN LUIS POTOSI,1007,BASICA,145,116,12,13,4,0,0,0,0,3,2,295
7,SAN LUIS POTOSI,1007,CONTIGUA 1,158,138,13,14,13,0,2,0,0,7,0,345
7,SAN LUIS POTOSI,1008,BASICA,213,183,18,18,11,0,0,0,0,14,2,459
6,SAN LUIS POTOSI,1009,BASICA,163,174,14,15,12,2,2,0,0,10,3,395
6,SAN LUIS POTOSI,1010,BASICA,154,103,4,5,3,0,2,0,0,6,0,277
6,SAN LUIS POTOSI,1010,CONTIGUA 1,64,99,6,6,10,0,0,0,0,5,3,193
6,SAN LUIS POTOSI,1011,BASICA,237,179,12,12,17,0,0,0,0,7,2,466
6,SAN LUIS POTOSI,1012,BASICA,142,111,14,14,16,0,2,0,0,4,6,309
6,SAN LUIS POTOSI,1012,CONTIGUA 1,173,108,12,13,10,1,1,0,0,5,0,323
6,SAN LUIS POTOSI,1013,BASICA,131,118,9,9,8,1,0,0,0,5,3,284
6,SAN LUIS POTOSI,1013,CONTIGUA 1,150,86,13,13,9,2,0,0,0,7,4,284
6,SAN LUIS POTOSI,1014,BASICA,140,110,12,13,5,0,4,0,0,10,4,298
6,SAN LUIS POTOSI,1014,CONTIGUA 1,139,130,9,10,7,1,1,0,0,8,3,308
6,SAN LUIS POTOSI,1015,BASICA,133,118,4,5,8,2,0,0,0,4,3,277
6,SAN LUIS POTOSI,1015,CONTIGUA 1,140,112,9,10,11,0,1,0,0,13,0,296
6,SAN LUIS POTOSI,1016,BASICA,67,60,10,10,0,0,0,0,0,3,1,151
7,SAN LUIS POTOSI,1017,BASICA,105,129,7,7,7,1,8,0,0,0,1,265
7,SAN LUIS POTOSI,1017,CONTIGUA 1,137,120,8,8,6,2,4,0,0,0,0,285
7,SAN LUIS POTOSI,1018,BASICA,196,167,13,14,12,2,4,0,0,5,1,414
7,SAN LUIS POTOSI,1018,CONTIGUA 1,192,169,13,14,10,2,2,0,0,9,0,411
7,SAN LUIS POTOSI,1019,BASICA,215,212,10,10,12,1,3,0,0,5,0,468
7,SAN LUIS POTOSI,1019,CONTIGUA 1,230,158,13,14,11,1,4,0,0,8,3,442
7,SAN LUIS POTOSI,1020,BASICA,181,173,6,6,20,1,0,0,0,6,1,394
7,SAN LUIS POTOSI,1020,CONTIGUA 1,190,181,14,15,20,0,2,0,0,6,1,429
7,SAN LUIS POTOSI,1021,BASICA,188,190,11,12,13,0,3,0,0,7,2,426
7,SAN LUIS POTOSI,1021,CONTIGUA 1,194,207,8,8,15,2,8,0,0,4,2,448
7,SAN LUIS POTOSI,1022,BASICA,196,125,6,7,11,0,3,0,0,9,0,357
7,SAN LUIS POTOSI,1022,CONTIGUA 1,228,118,5,5,9,3,0,0,0,1,0,369
7,SAN LUIS POTOSI,1023,BASICA,132,123,10,10,6,0,2,0,0,4,8,295
7,SAN LUIS POTOSI,1023,CONTIGUA 1,138,109,12,12,3,1,4,0,0,9,4,292
7,SAN LUIS POTOSI,1023,CONTIGUA 2,148,138,10,11,4,0,1,0,0,6,2,320
7,SAN LUIS POTOSI,1024,BASICA,146,189,12,12,8,0,0,0,0,1,3,371
7,SAN LUIS POTOSI,1024,CONTIGUA 1,205,186,10,11,6,0,0,0,0,8,1,427
7,SAN LUIS POTOSI,1025,BASICA,151,156,9,10,5,3,1,0,0,3,0,338
7,SAN LUIS POTOSI,1025,CONTIGUA 1,173,124,8,9,7,1,2,0,0,6,2,332
7,SAN LUIS POTOSI,1026,BASICA,179,153,12,13,5,1,1,0,0,14,3,381
7,SAN LUIS POTOSI,1026,CONTIGUA 1,166,123,16,16,10,4,5,0,0,13,0,353
7,SAN LUIS POTOSI,1027,BASICA,152,115,11,12,13,1,7,0,0,9,2,322
7,SAN LUIS POTOSI,1027,CONTIGUA 1,151,134,14,15,7,0,3,0,0,10,0,334
6,SAN LUIS POTOSI,1028,BASICA,197,162,9,10,9,1,4,0,0,0,1,393
6,SAN LUIS POTOSI,1028,CONTIGUA 1,184,160,16,17,11,4,4,0,0,13,2,411
6,SAN LUIS POTOSI,1029,BASICA,169,140,14,15,6,2,0,0,0,4,2,352
6,SAN LUIS POTOSI,1029,CONTIGUA 1,183,103,12,13,10,0,1,0,0,8,1,331
6,SAN LUIS POTOSI,1030,BASICA,185,108,18,19,5,3,0,0,0,7,5,350
6,SAN LUIS POTOSI,1030,CONTIGUA 1,211,13,14,11,2,0,0,0,0,7,4,262
6,SAN LUIS POTOSI,1031,BASICA,175,117,13,13,3,0,0,0,0,8,3,332
6,SAN LUIS POTOSI,1031,CONTIGUA 1,179,124,4,4,5,9,0,0,0,6,1,332
6,SAN LUIS POTOSI,1031,CONTIGUA 2,147,104,15,15,6,5,3,0,0,11,1,307
6,SAN LUIS POTOSI,1032,BASICA,0,0,0,0,0,0,0,0,0,0,0,0
6,SAN LUIS POTOSI,1032,CONTIGUA 1,168,100,11,11,8,0,0,0,0,5,4,307
6,SAN LUIS POTOSI,1032,CONTIGUA 2,167,93,11,11,8,2,3,0,0,4,3,302
6,SAN LUIS POTOSI,1033,BASICA,0,0,0,0,0,0,0,0,0,0,0,0
6,SAN LUIS POTOSI,1033,CONTIGUA 1,143,114,12,12,6,0,4,0,0,14,4,309
6,SAN LUIS POTOSI,1034,BASICA,191,137,11,12,6,3,4,0,0,9,2,375
6,SAN LUIS POTOSI,1034,CONTIGUA 1,201,157,11,11,13,0,5,0,0,11,2,411
7,SAN LUIS POTOSI,1035,BASICA,186,138,15,16,6,1,3,0,0,12,5,382
7,SAN LUIS POTOSI,1035,CONTIGUA 1,178,131,19,20,10,3,6,0,0,5,4,376
7,SAN LUIS POTOSI,1036,BASICA,208,127,14,14,7,8,0,0,0,16,4,398
7,SAN LUIS POTOSI,1036,CONTIGUA 1,192,138,15,16,7,6,1,0,0,0,1,376
7,SAN LUIS POTOSI,1037,BASICA,219,133,14,14,7,1,1,0,0,6,0,395
7,SAN LUIS POTOSI,1037,CONTIGUA 1,187,186,18,18,11,0,1,0,0,5,0,426
7,SAN LUIS POTOSI,1038,BASICA,171,122,8,8,11,2,3,0,0,1,0,326
7,SAN LUIS POTOSI,1038,CONTIGUA 1,167,132,8,9,14,2,2,0,0,1,4,339
7,SAN LUIS POTOSI,1039,BASICA,249,198,15,16,8,1,3,0,0,6,6,502
7,SAN LUIS POTOSI,1039,CONTIGUA 1,292,150,18,18,12,0,3,0,0,5,2,500
7,SAN LUIS POTOSI,1040,BASICA,215,170,14,14,12,0,4,0,0,9,2,440
7,SAN LUIS POTOSI,1040,CONTIGUA 1,217,183,10,10,10,0,0,0,0,5,1,436
7,SAN LUIS POTOSI,1041,BASICA,226,215,16,16,8,0,2,0,0,6,0,489
7,SAN LUIS POTOSI,1041,CONTIGUA 1,215,190,19,19,16,0,2,0,0,2,2,465
7,SAN LUIS POTOSI,1042,BASICA,181,186,12,12,10,3,1,0,0,8,0,413
7,SAN LUIS POTOSI,1042,CONTIGUA 1,200,192,9,10,9,0,4,0,0,1,1,426
7,SAN LUIS POTOSI,1043,BASICA,161,126,10,11,9,1,4,0,0,6,3,331
7,SAN LUIS POTOSI,1043,CONTIGUA 1,144,120,12,12,6,2,0,0,0,15,1,312
6,SAN LUIS POTOSI,1044,BASICA,175,135,12,12,4,0,1,0,0,9,0,348
6,SAN LUIS POTOSI,1044,CONTIGUA 1,199,139,15,16,8,0,2,0,0,10,1,390
8,SAN LUIS POTOSI,1045,BASICA,142,102,8,9,7,3,2,0,0,3,2,278
8,SAN LUIS POTOSI,1045,CONTIGUA 1,129,138,7,8,10,1,1,0,0,5,6,305
