CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,57,1,125,60,7,8,10,12,5,179,6,2,1,1,0,0,2,1,0,0,419,0,22,441,703
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,58,1,34,10,3,1,2,4,0,40,2,0,0,0,0,0,1,0,0,0,97,0,0,97,142
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,59,1,57,8,2,0,0,1,1,51,3,0,0,0,0,0,0,0,1,0,124,0,2,126,187
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,60,2,79,40,4,10,12,14,9,288,9,1,0,0,0,1,6,0,0,0,473,0,13,486,850
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,61,2,97,66,15,4,16,17,7,352,6,6,0,0,0,1,2,1,0,0,590,1,12,603,957
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,62,1,77,89,11,5,16,13,5,131,7,0,0,0,0,3,1,1,0,0,359,0,6,365,475
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,63,2,97,46,17,12,13,19,5,319,6,2,0,0,0,2,6,1,0,2,547,2,20,569,859
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,64,1,57,20,5,5,7,8,3,112,3,0,0,0,0,0,0,3,0,0,223,0,4,227,331
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,65,1,138,56,61,7,12,11,11,88,2,4,2,0,1,1,0,0,0,4,398,0,17,415,644
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,66,1,214,75,12,10,4,3,8,50,6,4,2,1,1,1,1,1,0,0,393,1,15,409,714
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,67,2,279,62,4,5,5,10,1,117,1,14,2,1,0,2,2,2,0,5,512,0,14,526,830
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,68,3,195,154,14,4,11,9,4,240,6,5,1,0,0,3,7,2,1,0,656,0,18,674,915
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,69,3,358,266,12,5,15,19,6,419,7,9,6,5,2,7,9,1,0,2,1148,1,30,1179,1741
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,70,2,334,123,23,9,8,4,7,169,5,9,2,2,0,4,5,2,0,0,706,0,26,732,1270
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,71,2,153,140,6,25,25,8,8,183,2,4,2,2,0,8,2,2,0,0,570,0,26,596,840
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,72,1,103,33,14,3,4,3,5,164,4,1,4,0,0,0,2,2,0,2,344,0,9,353,553
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,73,1,98,36,7,2,10,1,2,124,0,1,0,0,1,1,4,0,0,4,291,0,3,294,462
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,74,2,205,49,20,6,5,7,3,211,1,9,4,1,0,0,3,0,1,1,526,0,8,534,845
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,75,2,219,150,4,1,2,3,0,164,6,2,0,1,0,3,7,1,0,1,564,0,14,578,927
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,76,2,401,146,16,13,22,18,8,340,10,8,6,0,0,6,14,5,0,4,1017,0,13,1030,1498
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,77,2,228,60,15,8,15,11,10,192,7,7,3,2,0,4,5,4,1,2,574,0,19,593,909
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,78,1,65,10,1,15,2,1,1,60,1,2,1,0,0,0,1,0,0,0,160,0,5,165,232
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,79,1,88,74,5,9,5,3,1,59,3,1,2,1,0,2,0,1,0,0,254,1,11,266,468
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,80,1,91,29,3,2,1,3,3,39,1,0,1,0,0,3,0,0,0,0,176,1,4,181,239
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,81,1,73,38,3,6,7,3,5,83,2,2,0,0,0,0,1,0,0,0,223,0,9,232,314
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,82,1,61,19,5,4,3,2,2,25,0,0,1,0,0,1,0,0,0,0,123,0,2,125,165
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,83,2,201,51,8,14,13,8,8,191,4,7,2,1,1,3,4,3,0,1,520,0,20,540,834
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,84,2,333,169,10,31,7,9,7,223,4,7,2,1,0,13,1,1,1,0,819,0,31,850,1107
3,30,VERACRUZ,13,EMILIANO ZAPATA,18,APAZAPAN,384,1,91,91,135,4,3,5,5,171,2,4,2,0,0,7,2,2,0,0,524,0,7,531,658
3,30,VERACRUZ,13,EMILIANO ZAPATA,18,APAZAPAN,385,2,100,108,386,10,11,16,9,198,5,12,5,0,3,3,1,1,1,0,869,0,23,892,1140
3,30,VERACRUZ,13,EMILIANO ZAPATA,18,APAZAPAN,386,1,47,30,163,7,9,2,9,211,1,1,4,0,1,0,3,2,0,1,491,1,9,501,691
3,30,VERACRUZ,13,EMILIANO ZAPATA,18,APAZAPAN,387,1,46,72,127,3,9,4,0,100,1,3,8,0,0,2,1,0,0,0,376,0,12,388,544
3,30,VERACRUZ,13,EMILIANO ZAPATA,18,APAZAPAN,388,1,45,21,78,1,4,1,0,39,2,2,6,0,0,1,0,0,0,0,200,0,5,205,281
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1475,2,179,147,14,5,11,6,6,279,7,2,2,1,0,4,3,1,0,3,670,2,9,681,1033
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1476,2,240,109,45,6,9,8,9,173,9,9,9,0,0,5,3,4,0,0,638,0,16,654,1007
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1477,3,268,101,98,10,10,2,1,96,5,12,26,0,0,3,3,2,0,2,639,0,27,666,1100
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1478,2,217,93,32,15,13,7,5,176,7,4,2,2,0,4,2,3,0,3,585,0,13,598,935
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1479,3,463,184,41,4,33,10,10,480,16,9,6,0,0,6,6,5,0,0,1273,1,28,1302,1988
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1480,17,2244,1139,135,66,140,78,104,3399,71,38,30,2,1,27,69,17,3,14,7577,3,101,7681,11323
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1481,4,504,234,42,10,29,7,16,525,6,5,7,1,0,2,11,8,1,3,1411,0,30,1441,2316
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1482,2,240,93,24,9,13,5,9,430,7,6,2,0,0,4,9,1,0,1,853,0,24,877,1457
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1483,2,189,113,18,8,23,3,8,363,5,5,2,1,0,3,5,5,0,1,752,0,18,770,1160
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1484,2,244,119,17,22,17,5,16,345,10,2,4,1,0,1,6,3,1,2,815,1,13,829,1290
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1485,3,333,159,48,26,38,8,14,625,23,9,47,3,0,6,11,5,0,8,1363,1,26,1390,2175
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1486,1,73,34,6,9,3,0,2,97,6,0,0,0,0,0,3,1,0,0,234,0,6,240,358
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1487,4,510,136,22,13,29,6,27,480,16,11,5,3,0,2,17,1,2,5,1285,3,32,1320,2354
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1488,3,467,120,19,9,27,11,12,407,5,4,3,0,0,3,5,4,0,0,1096,0,24,1120,1591
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1489,1,48,21,15,2,2,3,4,33,2,2,2,0,0,0,0,0,0,2,136,0,4,140,193
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1490,1,126,66,12,6,9,3,7,177,5,2,1,0,0,1,0,1,0,2,418,1,9,428,592
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1491,3,309,106,17,9,32,9,12,330,8,6,9,1,0,2,3,1,1,1,856,1,13,870,1272
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1493,2,222,82,19,9,21,2,5,263,3,1,4,0,0,0,3,3,0,1,638,0,10,648,1058
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1494,1,113,33,24,2,10,6,3,104,0,1,2,0,0,4,3,1,0,0,306,0,10,316,495
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1495,3,217,99,31,11,18,4,9,720,5,7,2,1,1,0,8,4,0,1,1138,0,16,1154,1588
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1496,1,165,86,12,6,10,4,8,122,3,1,7,2,0,6,6,1,0,0,439,0,14,453,652
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1497,2,159,49,18,5,9,4,4,341,1,9,2,0,1,1,5,2,0,1,611,0,14,625,978
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1498,2,172,41,13,9,11,10,5,312,3,2,0,1,1,5,2,3,0,5,595,0,9,604,789
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1499,2,273,41,25,9,9,5,5,229,4,7,2,0,0,1,6,1,0,2,619,1,14,634,1010
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1500,1,165,86,12,6,10,4,8,122,3,1,7,2,0,6,6,1,0,0,439,0,14,453,470
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1501,1,57,24,15,7,4,3,6,70,1,1,4,1,0,0,1,0,0,0,194,0,3,197,340
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1502,2,166,84,29,10,11,5,6,276,5,1,11,1,0,4,4,0,0,3,616,0,22,638,891
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1503,2,167,40,22,11,5,5,2,249,5,13,2,0,0,0,6,2,1,0,530,0,8,538,840
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1504,2,236,66,39,13,9,6,4,306,6,10,8,1,0,2,4,2,0,1,713,0,9,722,1201
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1505,2,245,75,29,11,9,12,7,296,5,7,7,1,0,4,4,1,0,0,713,0,15,728,1144
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1506,3,324,70,18,14,11,15,7,429,10,4,7,1,0,3,9,6,0,1,929,0,20,949,1689
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1507,2,129,64,10,6,1,8,2,216,6,2,4,1,0,4,1,2,0,0,456,0,8,464,752
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1508,2,298,77,16,10,14,5,4,358,6,6,1,0,0,4,8,3,0,2,812,0,14,826,1368
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1509,3,308,59,16,10,20,15,156,312,8,10,3,1,2,6,6,3,2,1,938,0,27,965,1736
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2101,2,173,56,82,7,12,130,4,268,7,11,1,4,1,1,5,2,0,2,766,0,19,785,1215
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2102,2,140,56,96,1,13,76,2,374,5,5,5,5,1,1,5,1,1,0,787,0,9,796,1217
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2103,1,16,14,19,2,0,23,3,13,0,2,2,0,0,0,0,0,0,0,94,0,3,97,134
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2104,2,142,111,105,4,22,217,1,225,4,4,2,3,0,0,0,1,0,2,843,2,19,864,1454
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,363,2,197,58,7,8,14,10,1,222,3,2,1,3,0,1,0,0,3,1,531,0,11,542,844
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,364,2,244,43,10,16,16,10,6,281,6,2,2,1,0,4,5,6,0,0,652,0,15,667,1147
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,365,2,213,46,4,3,10,3,1,215,6,6,2,0,0,2,11,1,0,0,523,1,9,533,908
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,366,2,305,91,14,6,18,5,11,398,3,4,3,0,1,2,8,1,0,1,871,1,14,886,681
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,367,2,263,82,25,6,11,2,4,254,0,5,1,2,0,0,2,1,0,1,659,0,6,665,1012
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,368,2,251,44,6,4,21,9,14,324,3,5,3,0,0,3,10,3,0,1,701,0,11,712,1267
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,369,3,476,75,15,8,31,8,5,462,12,9,2,2,0,2,12,0,1,2,1122,3,31,1156,1961
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,370,1,124,31,6,2,7,4,2,147,1,1,0,0,0,0,0,0,0,0,325,0,3,328,545
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,371,1,118,54,2,6,9,6,6,163,3,5,4,0,0,0,3,2,0,1,382,0,9,391,671
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,372,1,162,32,2,1,4,5,0,93,4,3,2,0,0,1,1,1,1,0,312,0,3,315,491
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,373,1,201,40,6,7,15,5,1,163,1,2,0,0,0,1,4,2,0,1,449,0,5,454,724
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,374,2,371,68,8,11,11,10,2,285,6,2,6,2,0,2,9,4,0,2,799,1,21,821,1352
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,375,4,611,81,20,8,36,9,7,541,9,12,5,4,1,3,12,4,1,1,1365,1,31,1397,2344
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,376,4,751,78,19,14,38,16,9,576,14,13,6,2,0,3,13,6,1,3,1562,0,36,1598,2945
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,377,2,304,80,12,9,20,12,3,290,4,4,2,0,0,2,2,6,0,3,753,0,17,770,1247
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,378,1,175,50,3,5,13,6,2,182,4,6,1,0,0,0,0,0,0,1,448,0,8,456,663
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,379,2,235,53,9,3,13,5,4,196,2,4,2,1,0,3,7,1,0,1,539,0,37,576,939
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,380,1,179,20,3,1,8,7,3,97,2,4,0,1,0,1,0,0,0,0,326,0,11,337,559
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,381,2,348,107,6,15,20,7,1,171,6,2,4,1,0,5,1,2,0,3,699,0,23,722,1346
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,382,1,262,53,3,5,8,9,0,120,3,3,4,1,0,0,3,1,0,0,475,0,3,478,734
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,383,1,240,56,4,14,5,3,0,78,4,4,3,2,0,1,0,0,0,1,415,0,5,420,721
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3004,2,255,43,4,6,9,3,4,148,4,3,1,1,0,2,3,2,0,0,488,1,15,504,826
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3005,2,329,54,10,6,15,10,7,335,4,1,0,4,0,3,5,2,0,0,785,0,21,806,1428
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3006,2,226,48,9,5,14,12,9,299,10,0,0,1,0,1,2,3,0,1,640,1,15,656,1079
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3007,1,201,57,6,6,6,9,1,165,2,1,0,0,0,0,0,2,0,1,457,0,6,463,684
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3008,1,199,63,4,4,11,4,6,163,1,1,1,1,0,1,3,0,0,0,462,0,6,468,732
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3009,2,314,58,38,11,12,8,9,287,8,3,2,1,1,2,2,1,0,0,757,0,22,779,1323
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3010,1,291,60,7,2,3,1,3,46,2,3,3,0,0,1,0,0,0,0,422,0,10,432,592
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3011,4,546,128,21,13,5,19,10,273,7,11,6,3,0,3,2,3,1,5,1056,12,18,1086,1731
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3012,3,450,77,7,4,19,8,9,247,3,9,8,2,0,0,3,1,0,0,847,0,29,876,1338
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3013,1,119,19,2,1,2,4,1,111,1,0,2,0,0,0,0,2,1,0,265,1,12,278,372
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3014,2,345,48,6,7,10,6,5,214,11,1,1,1,0,0,1,0,1,0,657,1,12,670,1040
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3015,3,471,77,18,6,23,11,15,402,8,4,0,1,2,1,3,6,1,2,1051,4,23,1078,1801
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3016,2,363,51,13,4,19,8,8,258,10,5,2,1,0,0,2,0,0,1,745,0,13,758,1359
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3017,1,98,17,0,7,1,4,3,33,1,1,0,0,0,0,0,0,0,0,165,0,7,172,251
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3018,2,224,62,12,6,19,18,4,344,5,5,2,3,0,4,2,3,2,0,715,0,15,730,1192
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3019,2,239,39,10,2,10,5,2,202,6,12,2,3,0,1,0,2,0,1,536,0,10,546,956
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3020,2,194,60,8,5,10,4,4,195,4,2,3,0,0,0,6,1,0,0,496,0,7,503,855
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3021,2,318,87,10,3,9,12,6,238,11,8,8,2,0,3,2,3,1,3,724,0,21,745,1146
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3022,3,402,86,19,11,13,4,11,144,10,4,2,1,0,8,2,0,1,1,719,0,28,747,1387
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3023,2,247,79,16,7,11,6,1,50,3,0,6,0,0,0,4,0,0,0,430,1,19,450,800
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3024,2,299,42,13,5,8,4,6,291,7,1,8,0,0,0,5,0,0,1,690,1,12,703,1045
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3025,2,276,33,15,5,15,8,3,231,14,3,1,0,0,0,3,7,1,3,618,0,12,630,1030
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3026,2,286,29,4,3,5,9,6,105,3,0,2,0,0,0,0,0,0,1,453,1,4,458,764
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3027,2,362,126,14,1,7,6,4,114,3,2,4,0,0,2,0,2,0,0,647,0,9,656,1024
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3259,2,223,116,6,26,9,68,4,155,2,3,3,6,0,12,1,0,0,0,634,1,15,650,996
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3260,1,54,75,3,19,3,2,0,26,0,0,0,0,0,9,1,0,0,0,192,0,3,195,217
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3261,4,597,167,25,25,46,23,11,808,14,8,2,1,0,11,9,8,0,2,1757,0,27,1784,2758
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3262,2,214,59,16,24,6,9,6,200,4,2,4,0,2,1,2,0,0,0,549,0,10,559,940
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3263,3,401,123,21,148,18,15,6,356,6,10,0,0,0,13,4,1,0,0,1122,1,34,1157,1720
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3264,3,371,185,45,25,18,10,7,263,4,7,2,2,1,8,1,2,0,3,954,2,29,985,1371
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3265,2,347,56,19,16,6,15,5,272,6,8,3,1,0,7,8,2,0,0,771,0,18,789,1332
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3266,2,260,68,10,19,17,21,3,130,0,8,4,3,0,7,4,1,0,0,555,1,10,566,823
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3267,3,374,110,13,28,16,24,3,381,6,8,4,4,0,12,8,3,0,4,998,0,12,1010,1534
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3268,1,151,100,6,8,2,6,1,78,2,0,0,3,0,0,3,3,0,0,363,0,7,370,491
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3269,2,329,137,59,31,2,7,6,125,1,12,5,1,0,8,2,0,0,1,726,0,16,742,1021
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3270,2,264,88,26,21,8,7,0,111,6,6,3,2,0,9,2,1,1,1,556,0,9,565,871
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3271,1,163,51,7,7,3,10,4,59,1,2,0,0,0,0,0,0,0,0,307,0,9,316,545
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3272,3,397,125,30,42,13,22,6,129,5,8,7,2,0,5,6,2,0,2,801,1,22,824,1291
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3273,2,223,141,21,35,13,15,5,157,2,6,4,1,0,5,0,0,0,1,629,1,18,648,966
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,459,3,466,286,23,3,26,20,8,384,7,7,2,0,0,13,11,1,0,3,1260,0,33,1293,1837
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,460,4,638,403,35,6,20,24,7,412,6,14,8,5,1,14,6,3,0,5,1607,0,47,1654,2295
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,461,2,299,293,37,21,9,8,7,238,6,5,2,1,0,9,2,1,0,3,941,2,40,983,1452
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,462,3,273,252,32,10,5,5,4,144,5,12,13,0,0,3,1,0,0,0,759,0,21,780,998
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,463,4,408,404,49,16,19,9,7,172,8,7,7,1,2,11,6,0,0,2,1128,1,38,1167,1729
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,464,5,767,604,71,19,26,12,10,177,10,20,15,9,0,27,8,4,0,3,1782,0,65,1847,2714
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4173,3,375,86,8,6,32,13,12,418,9,5,7,1,6,1,9,4,1,2,995,0,20,1015,1649
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4174,3,319,68,10,7,11,9,8,442,10,2,2,2,0,7,1,4,0,4,906,0,9,915,1607
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4175,2,262,46,11,7,16,6,3,321,3,4,2,0,0,0,1,2,2,0,686,0,10,696,1180
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4176,2,231,70,22,5,8,9,5,327,5,3,6,0,0,1,5,0,0,0,697,0,9,706,918
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4177,2,331,68,7,5,17,7,6,192,4,6,2,3,0,3,2,3,0,1,657,0,22,679,1045
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4178,2,190,48,6,3,19,13,4,289,3,3,2,1,0,0,6,0,1,1,589,0,8,597,920
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4179,2,275,63,13,8,11,6,6,321,5,3,0,1,0,2,7,3,2,2,728,2,14,744,1195
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4180,1,157,33,9,1,13,6,3,210,5,2,1,0,0,2,2,0,1,0,445,0,7,452,712
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4181,2,180,55,13,6,19,6,1,228,1,6,3,0,0,1,6,0,3,0,528,0,7,535,770
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4182,1,145,34,5,2,4,5,3,174,3,2,0,1,0,4,1,1,1,1,386,0,4,390,589
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4183,1,192,47,7,4,7,6,0,185,3,4,0,0,0,0,3,3,0,2,463,0,6,469,741
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4184,2,172,70,6,5,9,6,1,241,7,2,1,0,0,0,2,1,0,0,523,0,10,533,829
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4185,2,267,70,21,2,18,7,14,360,7,5,6,0,0,1,5,1,0,3,787,0,22,809,1356
