CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,CI_1,CI_2,CI_3,CI_4,CI_5,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,932,2,4,1,3,0,0,0,0,0,6,0,0,2,0,1,0,1,0,0,0,0,1,15,12,116,8,3,10,4,100,13,23,323,1085
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,933,3,7,2,2,0,3,2,5,2,5,0,0,0,2,1,0,0,0,0,1,2,1,23,26,188,6,7,6,8,193,19,30,541,2150
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,934,2,2,0,2,0,1,0,3,1,2,0,0,1,0,1,0,1,0,0,1,0,3,11,18,95,4,4,1,6,83,8,14,262,847
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,935,2,3,0,1,0,0,1,1,0,1,0,0,1,1,0,2,0,0,0,1,0,2,14,19,92,5,3,4,8,101,13,25,298,1104
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,936,2,0,1,3,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,17,19,76,4,3,6,3,71,11,14,233,1112
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,937,2,0,3,0,0,5,0,8,0,2,1,0,3,1,0,0,0,0,0,0,0,1,14,20,115,5,4,2,6,138,13,34,375,1499
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,938,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,12,97,4,2,4,9,129,8,19,295,1112
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,939,3,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,1,11,12,234,7,3,6,4,141,10,30,465,1554
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,940,2,3,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,5,9,231,2,6,3,3,120,8,30,427,1236
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,941,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,17,262,8,2,4,11,93,9,32,452,1405
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,942,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2,1,13,16,64,2,1,1,10,81,6,12,214,826
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,943,2,8,2,3,1,1,0,0,0,1,2,0,2,1,1,1,0,1,0,0,0,1,19,19,104,4,1,5,17,137,11,38,380,1278
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,944,2,2,0,4,0,0,0,2,4,1,1,0,0,0,0,0,1,1,0,2,1,0,12,9,132,5,5,8,26,136,11,30,393,1121
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,945,2,2,3,0,1,3,0,0,2,0,0,0,5,1,1,0,2,0,0,0,4,2,24,16,117,3,0,6,7,85,12,24,320,947
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,946,2,4,1,0,0,0,0,1,0,1,0,0,3,1,1,0,1,0,1,1,0,1,27,37,114,5,3,11,12,115,27,23,390,1148
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,947,3,4,3,3,1,3,0,3,0,5,1,2,3,3,0,1,2,0,0,0,1,3,53,25,129,6,3,6,9,184,16,30,499,1526
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,948,2,5,3,0,0,2,0,1,2,2,2,1,3,2,0,0,0,0,0,1,0,1,34,19,107,7,2,3,12,111,10,27,357,1093
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,949,2,0,4,0,0,1,1,2,0,1,3,1,0,1,1,0,0,0,1,0,2,4,17,19,151,9,3,6,12,138,11,18,406,1202
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,950,2,0,1,1,1,1,2,0,0,2,0,1,9,1,1,0,0,4,0,3,2,1,39,24,93,8,0,5,6,98,10,33,346,1095
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,951,2,1,2,2,0,0,0,0,1,1,0,1,5,0,1,0,0,2,2,0,0,2,16,18,135,1,3,3,7,88,12,33,336,1085
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,952,1,1,0,1,0,1,0,0,0,3,1,0,5,0,0,0,0,0,0,1,0,0,7,12,57,2,2,2,5,75,5,24,204,695
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,953,3,4,3,0,1,3,0,1,2,3,0,2,0,0,1,0,2,1,1,1,1,3,23,18,135,2,4,5,13,192,25,30,476,1510
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,954,3,4,4,3,0,2,3,2,1,4,1,1,1,2,3,0,0,2,0,2,5,2,33,37,218,7,6,6,15,168,15,37,584,2206
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,955,2,2,3,0,0,3,1,3,2,3,0,0,0,0,2,1,0,0,1,1,1,3,21,25,119,5,7,4,11,133,13,37,401,1482
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,956,2,0,2,0,0,1,0,2,0,1,0,0,0,1,0,1,2,0,1,0,1,0,16,17,154,5,2,5,6,102,12,34,365,1085
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,957,2,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,11,170,2,1,5,6,70,6,25,310,965
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,958,2,2,2,2,2,1,1,1,1,2,1,2,1,3,0,0,0,1,0,2,0,1,48,10,31,2,2,4,7,110,9,26,274,998
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,959,2,2,2,3,0,1,0,1,1,3,2,0,3,2,0,0,2,1,0,3,1,0,40,23,20,5,1,4,8,95,9,18,250,855
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,960,1,0,2,2,3,1,0,2,3,0,0,0,1,0,3,1,1,1,2,5,4,4,23,13,22,4,1,5,5,91,5,16,220,694
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,961,2,3,5,1,1,1,0,1,2,1,1,0,3,2,1,0,1,0,1,0,0,1,38,32,60,7,0,2,7,90,7,16,284,803
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,962,1,1,3,3,2,0,0,1,2,9,0,0,1,0,0,0,1,0,0,0,0,0,24,12,30,2,0,2,6,62,6,16,183,666
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,963,1,3,5,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,26,16,33,2,0,5,7,66,14,14,200,634
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,964,2,7,1,2,0,0,0,1,1,2,2,0,2,1,1,0,0,0,0,1,2,2,63,29,26,2,2,6,6,76,5,17,257,785
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,965,1,2,5,0,0,1,2,0,1,4,0,1,1,0,2,1,0,2,1,1,2,2,23,20,17,1,0,1,10,60,6,16,182,587
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,966,3,3,1,2,0,1,0,2,0,0,0,1,0,3,1,2,0,1,0,0,1,1,7,15,254,2,4,7,9,164,17,41,539,1566
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,967,3,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,7,20,306,5,4,5,6,148,7,50,568,1548
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,968,2,2,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,3,0,0,12,15,237,4,3,4,3,125,8,33,455,1303
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,969,2,1,1,1,0,0,0,2,0,3,0,0,0,0,1,0,0,1,0,1,0,0,3,10,230,3,4,10,1,119,10,27,428,1356
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,970,3,0,3,0,1,4,0,4,1,3,0,0,2,0,0,0,0,0,0,1,2,1,9,23,280,6,8,4,6,136,10,39,543,1581
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,971,3,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,9,15,166,5,4,3,9,178,13,41,452,1512
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,972,2,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,4,12,177,6,2,6,4,140,7,42,411,1434
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,973,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9,112,3,2,3,6,75,5,25,245,868
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,979,1,5,2,3,0,4,2,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2,23,12,26,0,1,4,11,72,11,14,198,619
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,983,1,0,4,1,1,1,1,1,1,2,2,0,4,1,1,1,0,0,0,1,2,0,52,22,31,5,0,3,6,79,9,17,248,699
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,984,2,1,6,4,1,3,0,1,0,3,0,0,1,0,2,1,0,0,0,2,2,1,46,17,38,10,0,8,13,61,8,16,245,817
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1075,1,3,3,0,0,1,0,4,1,3,1,1,1,0,1,0,0,0,0,1,1,1,27,20,38,1,4,3,2,46,0,13,176,525
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1076,1,5,1,3,1,3,0,2,0,3,0,0,0,0,0,0,1,1,0,1,2,0,19,13,16,2,0,2,2,84,5,18,184,661
4,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1077,2,1,0,0,1,2,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,1,20,152,4,4,9,9,133,7,33,385,1296
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,974,2,5,1,2,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,2,14,14,119,1,1,4,2,127,15,32,345,1267
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,975,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,1,1,1,20,14,163,4,1,2,12,164,12,30,432,1382
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,976,2,2,2,1,0,3,1,0,1,0,0,0,0,0,1,0,0,1,0,8,2,1,16,17,176,1,4,7,5,143,10,31,433,1446
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,977,2,5,1,2,1,0,3,3,1,1,2,0,2,2,1,1,2,3,0,3,0,0,93,17,8,2,0,10,6,94,9,7,279,1018
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,978,1,2,1,0,0,0,1,1,2,4,0,0,2,0,0,0,1,0,1,2,1,2,37,15,6,4,0,2,6,78,4,11,183,694
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,980,2,0,2,2,1,1,0,2,1,0,3,0,4,0,1,0,1,1,0,2,2,4,49,32,25,2,0,2,3,100,8,8,256,921
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,981,1,3,2,2,0,2,0,0,1,2,0,0,1,2,1,0,1,1,0,0,2,1,40,16,46,7,3,4,8,61,8,13,227,721
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,982,2,3,3,3,0,1,1,9,0,1,1,1,7,0,0,1,2,0,0,0,1,2,56,27,7,3,0,3,13,104,8,17,274,1054
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,985,1,1,2,1,0,6,0,4,2,3,0,1,1,3,0,0,1,0,0,0,0,1,45,18,16,0,2,2,5,58,8,11,191,718
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,986,2,1,1,3,0,0,2,1,1,3,0,0,2,1,1,0,1,0,1,0,1,2,25,16,138,3,3,3,8,107,5,20,349,937
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,987,6,20,2,9,0,7,2,3,5,3,2,6,7,3,5,0,3,5,2,8,3,5,76,48,126,13,4,19,30,317,39,60,832,4294
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,988,1,1,0,0,0,1,0,4,0,1,1,0,0,1,0,0,0,1,0,1,0,0,12,8,51,5,3,6,7,66,7,14,190,630
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,989,2,2,1,0,1,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,2,1,20,14,31,4,0,4,4,109,3,27,230,778
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,990,2,8,2,0,1,2,0,0,1,4,0,2,1,5,0,0,1,0,0,0,1,0,19,16,46,3,5,4,9,77,5,20,232,907
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,991,2,7,3,0,1,1,1,2,1,0,2,3,1,0,2,0,0,2,0,1,1,0,41,21,23,4,1,4,10,103,8,20,263,899
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,992,1,2,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,25,20,18,4,0,4,3,64,3,16,169,659
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,993,2,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,1,1,29,20,47,3,1,3,9,69,6,23,220,760
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,994,2,3,4,1,1,2,0,1,0,2,0,0,2,2,0,0,1,1,0,2,0,2,32,25,57,0,1,5,8,109,10,26,297,953
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,995,2,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14,27,114,1,1,7,10,105,8,31,326,991
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,996,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2,1,1,27,24,185,2,5,7,8,89,7,35,398,1181
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,997,1,2,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,8,10,41,0,3,1,1,73,1,12,161,533
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,998,2,1,2,1,1,2,3,0,1,1,1,0,0,1,1,0,0,0,2,0,2,0,20,33,91,4,2,3,10,150,11,10,353,1450
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,999,2,4,1,2,0,0,1,1,0,5,0,1,1,3,0,0,1,0,0,0,1,0,20,19,106,5,2,6,12,117,14,39,361,1293
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1000,2,1,2,3,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,14,17,56,1,0,4,10,85,11,22,232,1119
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1001,2,4,0,3,1,0,2,2,0,0,2,0,0,0,0,2,1,0,0,0,0,3,17,18,131,1,1,3,7,119,6,23,346,1054
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1002,4,3,3,2,0,7,2,2,3,5,0,2,4,1,1,4,3,1,0,3,1,4,28,51,286,6,2,13,18,222,26,39,742,2532
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1003,2,5,3,1,1,1,0,0,0,1,0,1,0,1,3,0,0,0,0,3,2,3,23,20,85,5,1,2,3,127,7,27,325,1067
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1004,2,2,1,2,1,0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,1,1,30,17,128,7,3,7,9,125,9,11,363,1151
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1005,2,4,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,14,17,74,7,7,2,12,109,8,33,295,858
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1006,2,3,4,0,1,6,2,1,0,1,0,0,4,1,1,1,0,2,0,3,2,1,23,24,49,3,2,3,5,137,13,21,313,1078
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1007,1,1,2,2,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,2,0,18,7,37,4,1,8,5,38,8,10,150,655
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1008,2,2,0,1,0,2,1,1,0,4,0,0,3,0,0,0,0,0,0,0,2,1,25,18,70,4,1,7,9,86,6,20,263,1110
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1009,2,2,4,3,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,2,0,0,16,21,97,2,2,4,6,122,12,23,322,1127
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1010,2,1,2,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,2,0,12,13,72,3,2,4,9,91,8,19,246,846
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1011,2,2,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25,15,34,1,2,2,4,56,6,22,176,810
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1012,1,3,2,0,0,3,1,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,9,21,33,3,4,4,9,86,5,22,211,598
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1013,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,3,0,14,19,69,2,2,3,8,70,9,17,222,924
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1014,2,3,4,0,1,3,2,2,1,3,0,0,5,2,1,1,0,0,0,2,1,5,30,45,158,2,4,3,6,103,21,32,440,1384
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1015,2,11,1,0,0,2,2,3,0,1,0,0,1,1,0,1,1,0,0,3,0,0,12,8,84,5,1,4,9,94,19,25,288,1200
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1016,2,3,1,2,1,0,0,2,0,2,0,1,2,0,0,1,0,0,0,0,3,1,28,28,99,8,0,3,10,87,14,28,324,1185
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1017,2,1,2,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,1,1,0,17,21,71,4,1,4,3,66,9,11,220,1026
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1018,1,4,0,0,0,5,1,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,12,8,29,4,0,2,3,59,4,12,149,590
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1019,2,0,0,2,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,1,0,18,24,54,5,3,0,9,64,4,16,209,935
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1020,2,2,3,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,3,1,12,23,61,6,1,6,12,86,8,16,251,887
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1021,2,4,2,3,0,0,0,0,2,0,1,0,2,0,4,1,0,0,0,2,2,0,25,15,56,4,1,2,6,105,7,14,258,787
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1022,2,3,1,1,0,1,1,2,0,2,0,0,2,1,1,0,3,0,0,1,0,2,25,14,42,4,1,5,7,84,12,25,240,881
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1023,2,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,1,0,27,11,84,4,0,3,14,75,13,19,259,982
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1024,2,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,2,0,30,25,60,6,2,4,6,82,19,25,270,855
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1025,2,5,1,4,1,3,4,0,1,1,1,0,3,1,0,0,1,0,0,2,1,1,31,15,81,3,4,5,7,98,14,35,323,926
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1026,2,3,0,0,1,2,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,20,18,102,3,2,4,17,170,6,24,378,1324
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1027,2,1,1,0,2,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,30,18,106,10,0,3,8,111,9,28,335,1148
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1028,5,13,9,11,5,4,6,4,1,1,3,1,6,9,4,1,3,1,1,2,6,3,82,66,249,12,6,27,30,330,34,65,995,3631
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1029,2,2,3,2,5,3,3,1,0,1,0,3,4,0,0,1,0,1,0,2,0,2,31,36,72,1,4,5,13,125,11,16,347,1271
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1030,2,2,1,3,1,3,2,6,4,1,0,0,1,0,0,0,4,0,3,1,1,1,37,23,38,0,1,5,6,100,11,26,281,838
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1031,2,0,3,4,0,1,2,0,1,2,2,0,2,2,6,2,0,0,2,1,2,2,19,29,50,2,2,3,8,87,6,15,255,884
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1032,2,3,3,0,2,0,0,1,0,2,1,0,3,0,1,0,0,1,1,1,1,0,20,33,33,2,1,7,6,89,13,18,242,780
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1033,2,2,1,1,4,1,2,2,0,2,0,0,5,1,1,1,1,0,1,0,2,1,70,15,47,0,1,3,3,65,2,13,247,1125
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1034,2,0,0,1,4,2,1,3,0,1,0,0,2,3,3,0,0,0,0,2,2,2,62,32,33,4,3,4,5,66,8,19,262,1049
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1035,1,2,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,11,8,29,1,1,1,0,21,5,5,92,320
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1036,2,4,5,2,3,3,2,2,0,2,0,0,2,1,0,0,0,0,0,1,1,0,59,17,29,6,1,3,14,68,12,25,262,903
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1037,1,5,6,1,0,1,0,0,1,1,0,0,2,1,0,0,4,2,1,3,0,1,33,15,10,1,0,3,1,45,7,18,162,637
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1038,2,2,9,2,1,2,1,1,1,1,0,0,1,2,0,0,1,0,0,3,1,0,22,26,123,4,2,5,8,107,9,30,364,1354
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1039,2,5,3,3,2,1,3,2,3,1,0,2,3,0,2,2,2,0,0,2,0,0,60,20,83,7,0,8,13,137,19,33,416,1370
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1040,3,7,12,0,1,1,3,2,2,1,0,0,2,7,2,0,1,2,0,1,5,3,40,22,116,6,8,5,14,118,17,30,428,1518
4,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1041,3,6,4,0,0,1,0,1,4,6,1,2,3,1,1,0,1,0,0,1,2,1,39,29,157,12,4,6,14,161,12,24,493,1715
