CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,513,C,5,0,C05,6,70,66,2,6,1,301,2,0,2,0,0,6,0,0,1,1,464,0,9,473,638,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0513_C05.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,514,B,1,0,B,13,105,81,5,13,3,245,9,1,1,0,0,3,0,1,0,6,486,0,9,495,651,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0514_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,515,B,1,0,B,13,95,75,3,10,4,283,2,4,0,0,0,0,0,0,0,6,495,0,11,506,680,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0515_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,515,C,1,0,C01,9,76,104,5,8,3,277,1,3,1,0,0,0,0,0,0,4,491,0,9,500,679,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0515_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,516,B,1,0,B,8,94,73,4,7,6,273,3,3,0,0,2,2,0,0,0,7,482,0,21,503,680,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0516_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,516,C,1,0,C01,11,70,81,2,11,2,314,2,1,0,0,0,4,2,0,1,5,506,0,9,515,680,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0516_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,517,B,1,0,B,6,61,85,2,3,2,256,0,1,0,0,0,1,1,0,0,3,421,0,11,432,514,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0517_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,517,C,1,0,C01,5,54,68,8,1,1,245,1,2,1,0,0,4,0,1,1,3,395,0,11,406,513,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0517_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,518,B,1,0,B,5,76,55,3,6,0,272,2,0,1,0,0,4,1,0,0,4,429,0,8,437,591,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0518_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,519,B,1,0,B,2,63,38,0,4,2,174,3,0,0,0,0,0,1,0,0,2,289,0,6,295,381,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0519_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,519,C,1,0,C01,9,64,47,1,7,1,148,4,0,1,0,0,4,0,0,2,0,288,2,6,296,381,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0519_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,520,B,1,0,B,14,93,69,6,5,2,273,0,0,0,0,0,3,2,0,0,6,473,0,11,484,641,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0520_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,521,B,1,0,B,6,65,50,1,1,2,187,2,1,0,0,1,0,0,0,0,4,320,0,4,324,398,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0521_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,521,C,1,0,C01,12,55,28,4,1,3,151,0,0,0,0,0,0,0,0,0,7,261,0,2,263,397,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0521_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,522,B,1,0,B,2,35,53,0,8,1,205,0,0,0,0,0,3,2,0,3,0,312,4,5,321,424,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0522_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,522,C,1,0,C01,7,56,38,2,3,2,184,2,2,1,0,1,2,0,0,0,0,300,2,7,309,423,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0522_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,523,B,1,0,B,7,53,71,3,7,4,257,4,1,0,0,0,4,1,0,1,7,420,1,5,426,525,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0523_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,523,C,1,0,C01,7,65,60,4,0,1,262,4,1,0,0,0,1,2,0,0,6,413,0,4,417,524,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0523_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,523,C,2,0,C02,3,7,49,1,6,1,279,3,1,0,0,0,2,1,0,0,0,353,0,6,359,524,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0523_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,524,B,1,0,B,7,64,56,5,7,4,319,2,2,1,0,0,1,3,0,0,2,473,0,13,486,624,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0524_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,527,B,1,0,B,2,33,52,2,8,1,178,1,0,0,0,0,6,1,0,1,10,295,9,17,321,400,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0527_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,527,C,1,0,C01,16,45,46,4,4,9,193,0,0,0,0,1,1,1,0,0,10,330,1,9,340,399,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0527_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,528,B,1,0,B,13,38,51,5,3,1,321,1,0,0,0,2,0,0,0,2,9,446,0,8,454,615,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0528_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,528,C,1,0,C01,8,47,60,6,4,2,292,3,1,0,0,0,3,1,2,4,8,441,0,7,448,615,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0528_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,528,C,2,0,C02,11,68,60,7,3,4,258,2,3,0,0,0,3,0,1,2,8,430,0,9,439,615,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0528_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,528,C,3,0,C03,8,54,50,4,0,1,307,2,1,0,0,0,3,1,0,0,8,439,0,8,447,615,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0528_C03.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,528,C,4,0,C04,6,52,67,0,3,5,278,1,3,0,0,0,3,0,0,0,0,418,2,17,437,615,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0528_C04.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,529,B,1,0,B,5,28,58,1,2,4,207,0,1,1,0,0,2,0,0,0,0,309,0,5,314,420,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0529_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,529,C,1,0,C01,7,37,58,2,4,3,201,2,3,0,0,0,2,1,0,1,5,326,0,6,332,419,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0529_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,533,B,1,0,B,6,54,68,5,11,1,263,1,1,0,0,0,1,1,0,0,5,417,0,15,432,550,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0533_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,533,C,1,0,C01,8,55,48,5,9,3,281,2,2,0,0,0,2,0,0,0,7,422,0,7,429,549,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0533_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,534,B,1,0,B,13,31,54,0,8,4,250,1,0,1,0,0,4,1,0,0,2,369,0,11,380,478,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0534_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,534,C,1,0,C01,6,30,36,0,9,2,236,12,0,0,0,0,4,0,0,0,0,335,0,7,342,478,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0534_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,536,B,1,0,B,9,42,62,4,8,1,298,1,0,0,0,2,6,2,0,2,9,446,0,12,458,582,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0536_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,536,C,1,0,C01,4,37,57,2,7,3,284,7,0,1,0,1,4,0,0,1,4,412,0,13,425,582,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0536_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,536,C,2,0,C02,10,56,60,5,8,5,280,4,1,1,0,1,5,0,0,2,5,443,0,13,456,582,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0536_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,537,B,1,0,B,12,92,71,2,7,2,347,3,1,0,0,0,3,0,0,1,6,547,0,16,563,736,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0537_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,548,B,1,0,B,4,72,199,6,4,0,239,2,12,0,0,0,0,0,0,0,0,538,0,16,554,702,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0548_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,548,C,1,0,C01,235,59,235,1,12,0,224,0,0,0,0,0,0,0,0,0,0,766,0,0,766,701,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0548_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,551,B,1,0,B,2,60,115,5,2,1,174,2,7,0,0,0,4,0,0,0,1,373,0,13,386,553,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0551_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,551,C,1,0,C01,5,74,121,10,8,0,179,2,4,1,0,0,5,2,0,1,2,414,0,16,430,553,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0551_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,551,C,2,0,C02,2,54,129,8,2,0,171,1,8,0,0,1,6,0,2,0,0,384,0,15,399,552,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0551_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,553,B,1,0,B,3,36,135,3,5,2,266,5,2,0,5,2,1,1,0,1,0,467,0,7,474,642,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0553_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,553,C,1,0,C01,6,41,128,1,2,0,247,6,6,3,0,2,1,0,0,1,1,445,0,16,461,641,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0553_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,554,B,1,0,B,0,68,113,0,0,1,261,0,0,0,0,0,0,0,0,0,2,445,0,9,454,613,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0554_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,554,C,1,0,C01,5,48,83,3,2,2,265,1,9,0,0,0,2,0,0,2,1,423,0,19,442,612,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0554_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,554,C,2,0,C02,2,58,124,3,3,1,237,1,3,0,0,0,0,0,0,2,2,436,0,21,457,612,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0554_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,B,1,0,B,7,37,124,4,9,2,234,0,5,0,0,1,2,1,0,4,7,437,0,21,458,652,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0555_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,C,1,0,C01,6,31,131,6,11,2,227,1,8,0,0,0,1,1,0,0,6,431,0,17,448,652,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0555_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,C,2,0,C02,17,33,131,6,6,2,236,1,3,1,0,3,6,1,0,0,3,449,0,20,469,652,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0555_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,C,3,0,C03,6,45,133,5,8,0,229,3,5,1,5,0,5,0,0,0,8,453,1,12,466,651,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0555_C03.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,E,1,0,E01,7,37,176,0,10,2,235,1,1,1,0,2,2,2,0,0,5,481,0,28,509,713,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0555_E01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,E,1,1,E01C01,7,54,158,10,10,1,251,1,8,3,0,2,5,2,3,1,0,516,0,19,535,712,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0555_E01C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,E,2,0,E02,4,59,189,1,5,0,168,3,8,0,0,0,3,1,0,0,0,441,0,10,451,583,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0555_E02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,556,B,1,0,B,3,70,94,3,5,6,171,2,4,0,0,1,5,0,0,2,0,366,0,22,388,553,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0556_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,556,C,1,0,C01,12,52,128,5,4,3,182,2,4,0,1,0,0,0,0,0,0,393,0,6,399,553,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0556_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,558,B,1,0,B,4,34,137,3,5,1,204,4,0,0,0,5,4,1,0,0,4,406,0,10,416,606,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0558_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,558,C,1,0,C01,9,43,155,4,3,3,185,9,115,1,0,0,2,1,0,1,1,532,0,21,553,605,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0558_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,558,E,1,0,E01,1,49,83,1,1,1,119,0,4,1,0,0,1,0,0,0,1,262,0,11,273,343,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0558_E01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,562,B,1,0,B,6,29,55,2,5,3,263,3,2,3,0,0,1,0,0,0,0,372,0,8,380,503,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0562_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,562,C,1,0,C01,3,40,68,5,5,1,242,3,0,0,1,1,0,1,0,0,5,375,0,9,384,503,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0562_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,562,C,2,0,C02,4,37,67,1,4,1,243,3,3,1,0,0,1,2,0,0,0,367,0,7,374,502,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0562_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,563,B,1,0,B,7,40,129,4,6,2,295,1,5,0,0,0,2,1,0,2,3,497,0,13,510,688,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0563_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,563,C,1,0,C01,6,36,101,3,6,1,302,3,3,4,0,0,1,0,0,0,0,466,0,6,472,688,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0563_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,564,B,1,0,B,7,27,40,3,3,2,234,2,1,0,0,0,1,2,0,0,3,325,0,13,338,479,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0564_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,564,C,1,0,C01,2,23,58,4,6,4,228,0,1,0,0,1,6,3,0,3,4,343,0,12,355,479,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0564_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,565,B,1,0,B,4,34,69,3,7,1,245,1,1,1,0,0,1,1,0,0,9,377,0,9,386,538,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0565_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,565,C,1,0,C01,8,44,67,2,5,2,252,3,1,0,0,1,5,0,0,2,1,393,0,14,407,538,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0565_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,565,C,2,0,C02,6,30,54,5,10,3,262,2,1,0,1,1,2,3,0,3,6,389,0,13,402,537,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0565_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,566,B,1,0,B,12,56,55,3,6,1,265,0,0,0,0,0,0,0,0,0,6,404,0,10,414,565,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0566_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,566,C,1,0,C01,14,43,65,3,5,1,251,4,1,2,0,0,2,4,0,1,12,408,0,13,421,565,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0566_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,567,B,1,0,B,7,48,105,2,6,2,246,5,3,1,0,0,0,0,0,1,5,431,0,7,438,571,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0567_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,567,C,1,0,C01,1,41,68,0,5,1,284,0,2,0,0,2,3,0,0,1,5,413,0,8,421,570,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0567_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,567,S,1,0,S01,6,27,55,5,6,4,268,6,2,0,0,0,8,2,1,0,8,398,0,8,406,0,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0567_SMR01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,568,B,1,0,B,4,37,90,1,6,1,262,0,2,1,0,0,3,0,0,1,0,408,0,14,422,571,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0568_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,568,C,1,0,C01,2,33,116,4,5,7,208,2,0,0,0,0,0,0,0,0,0,377,0,20,397,571,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0568_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,568,C,2,0,C02,1,30,92,0,7,7,230,4,2,2,0,0,5,2,0,0,0,382,0,23,405,571,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0568_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,569,B,1,0,B,0,24,89,4,3,1,243,2,8,0,0,0,1,1,0,1,0,377,0,1,378,573,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0569_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,569,C,1,0,C01,3,36,81,8,5,3,250,4,3,1,0,0,1,1,0,0,0,396,0,9,405,572,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0569_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,B,1,0,B,4,38,140,1,241,241,1,1,3,0,0,0,8,1,0,0,2,681,0,9,690,582,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0576_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,C,1,0,C01,4,38,158,11,4,0,212,2,1,0,0,1,2,1,0,0,5,439,0,12,451,582,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0576_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,C,2,0,C02,3,41,131,6,5,1,220,0,1,1,0,1,4,1,0,0,0,415,0,19,434,582,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0576_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,C,3,0,C03,6,26,136,6,7,6,245,3,2,0,1,1,3,1,0,1,1,445,0,11,456,581,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0576_C03.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,577,B,1,0,B,6,52,99,3,5,3,240,0,1,0,0,5,1,1,0,0,1,417,0,9,426,549,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0577_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,577,C,1,0,C01,7,40,102,5,6,3,231,1,2,0,0,1,2,0,0,0,1,401,0,13,414,549,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0577_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,577,C,2,0,C02,9,41,108,1,3,0,205,1,4,1,0,1,5,0,0,0,1,380,0,6,386,548,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0577_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,578,B,1,0,B,12,68,81,6,5,1,287,2,3,0,0,1,5,0,0,5,2,478,0,3,481,731,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0578_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,578,C,1,0,C01,11,46,95,3,5,6,308,1,2,1,0,0,0,0,0,1,3,482,0,13,495,731,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0578_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,578,E,1,0,E01,6,67,123,3,3,1,118,2,1,1,0,1,0,0,0,0,0,326,0,8,334,389,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0578_E01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,579,B,1,0,B,7,47,149,2,7,1,160,3,5,1,0,2,2,2,0,0,0,388,0,12,400,530,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0579_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,579,C,1,0,C01,2,22,145,7,8,1,160,4,1,2,1,1,2,0,0,0,0,356,0,19,375,530,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0579_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,580,B,1,0,B,1,76,116,2,1,0,157,0,3,1,0,0,2,2,0,0,1,362,0,8,370,468,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0580_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,580,C,1,0,C01,5,60,136,7,6,0,151,0,2,0,0,0,0,0,0,0,1,368,0,11,379,468,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0580_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,581,B,1,0,B,7,109,142,5,9,0,176,2,5,1,0,0,5,2,0,1,4,468,0,13,481,670,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0581_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,581,C,1,0,C01,8,56,170,7,7,2,206,4,4,1,0,1,0,2,0,2,9,479,0,11,490,669,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0581_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,581,C,2,0,C02,10,82,144,6,3,1,190,2,3,0,0,0,3,2,1,1,3,451,0,17,468,669,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0581_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,582,B,1,0,B,3,44,99,2,9,2,187,1,4,2,0,0,3,3,0,0,0,359,0,15,374,515,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0582_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,582,C,1,0,C01,2,36,106,3,2,5,214,3,2,1,0,3,2,1,0,0,1,381,0,6,387,515,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0582_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,582,C,2,0,C02,1,48,85,8,4,2,211,2,1,2,0,2,4,1,0,1,0,372,0,19,391,514,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0582_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,583,B,1,0,B,10,56,107,7,5,2,225,0,0,0,0,0,1,1,0,0,1,415,0,14,429,583,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0583_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,583,C,1,0,C01,6,52,136,5,5,1,216,0,3,1,0,0,0,0,0,0,0,425,0,10,435,583,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0583_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,583,C,2,0,C02,8,49,113,3,4,4,209,0,8,2,2,0,0,0,0,0,0,402,0,19,421,583,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0583_C02.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,584,B,1,0,B,11,71,141,4,5,1,282,0,2,0,0,1,1,1,0,0,1,521,0,7,528,688,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0584_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,584,C,1,0,C01,9,57,159,2,6,3,240,1,7,1,0,2,2,2,0,1,0,492,0,2,494,688,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0584_C01.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,585,B,1,0,B,6,48,131,3,7,5,4,1,5,2,0,2,0,2,0,1,3,220,0,13,233,692,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0585_B.jpg
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,585,C,1,0,C01,12,37,138,6,3,0,290,1,7,0,0,2,2,3,0,1,0,502,0,16,518,692,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/13/GUB_0585_C01.jpg
