CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,27,TABASCO,6,CENTRO,4,CENTRO,364,2,12,127,52,13,15,5,469,5,3,0,0,0,7,2,2,2,35,749,0,12,761,1045
,27,TABASCO,6,CENTRO,4,CENTRO,365,2,13,102,50,11,11,5,460,5,4,0,1,0,13,1,0,4,25,705,0,20,725,1006
,27,TABASCO,6,CENTRO,4,CENTRO,377,2,26,134,48,10,9,13,485,2,2,0,0,0,6,6,0,4,19,764,1,10,775,1043
,27,TABASCO,6,CENTRO,4,CENTRO,378,1,9,126,30,8,11,6,277,5,4,1,0,0,10,3,0,2,10,502,2,15,519,719
,27,TABASCO,6,CENTRO,4,CENTRO,379,2,4,99,42,8,14,6,521,4,2,1,0,1,11,4,0,6,19,742,0,23,765,1108
,27,TABASCO,6,CENTRO,4,CENTRO,380,2,17,98,52,9,8,7,419,6,6,0,0,0,7,1,0,1,19,650,0,14,664,868
,27,TABASCO,6,CENTRO,4,CENTRO,381,2,10,73,61,13,11,4,466,2,2,1,0,0,15,4,0,5,25,692,0,11,703,1096
,27,TABASCO,6,CENTRO,4,CENTRO,382,3,22,124,94,23,20,9,977,8,2,0,0,0,19,4,1,1,35,1339,0,32,1371,2026
,27,TABASCO,6,CENTRO,4,CENTRO,383,4,28,187,133,23,31,16,1058,9,6,1,0,0,24,10,0,8,58,1592,1,46,1639,2417
,27,TABASCO,6,CENTRO,4,CENTRO,384,3,25,112,95,25,33,9,796,8,7,1,1,0,15,8,0,1,69,1205,0,38,1243,1833
,27,TABASCO,6,CENTRO,4,CENTRO,385,3,10,141,48,20,14,8,600,1,1,1,0,0,22,9,0,6,22,903,0,23,926,937
,27,TABASCO,6,CENTRO,4,CENTRO,386,2,14,90,51,15,9,12,445,2,2,0,0,7,2,0,1,9,16,675,0,12,687,962
,27,TABASCO,6,CENTRO,4,CENTRO,387,2,16,169,46,6,10,14,450,4,1,0,0,0,17,6,0,3,23,765,1,19,785,1098
,27,TABASCO,6,CENTRO,4,CENTRO,388,2,24,186,52,15,8,7,635,3,4,0,0,1,13,7,1,5,26,987,1,11,999,1404
,27,TABASCO,6,CENTRO,4,CENTRO,389,1,15,126,43,9,9,3,307,3,2,0,0,0,5,4,0,1,8,535,0,6,541,728
,27,TABASCO,6,CENTRO,4,CENTRO,390,1,15,94,27,9,7,3,296,7,3,1,0,1,5,1,0,1,25,495,0,12,507,690
,27,TABASCO,6,CENTRO,4,CENTRO,391,2,27,103,47,15,14,5,570,10,2,0,0,0,9,2,0,4,52,860,0,35,895,1393
,27,TABASCO,6,CENTRO,4,CENTRO,401,4,50,339,118,26,25,24,1212,8,1,0,0,2,33,9,0,7,51,1905,3,35,1943,2705
,27,TABASCO,6,CENTRO,4,CENTRO,402,2,24,151,39,15,11,10,500,10,3,1,0,0,12,1,0,1,35,813,0,14,827,1045
,27,TABASCO,6,CENTRO,4,CENTRO,403,2,20,151,38,13,7,5,506,5,0,0,0,1,11,4,0,3,29,793,0,19,812,1225
,27,TABASCO,6,CENTRO,4,CENTRO,404,4,31,283,100,26,25,14,1007,7,7,1,0,1,15,4,2,2,76,1601,1,32,1634,2253
,27,TABASCO,6,CENTRO,4,CENTRO,406,2,14,98,63,14,18,6,516,3,1,1,0,0,14,7,0,5,33,793,1,20,814,1234
,27,TABASCO,6,CENTRO,4,CENTRO,407,2,7,123,388,9,8,8,616,2,6,0,0,1,12,3,0,23,19,1225,0,19,1244,1353
,27,TABASCO,6,CENTRO,4,CENTRO,408,2,21,142,45,21,12,9,668,7,3,0,0,1,14,7,1,2,35,988,0,32,1020,1453
,27,TABASCO,6,CENTRO,4,CENTRO,411,3,25,117,85,15,18,17,674,5,5,1,1,1,14,9,0,6,38,1031,0,32,1063,1545
,27,TABASCO,6,CENTRO,4,CENTRO,412,2,12,141,66,19,73,14,547,5,0,0,0,1,11,5,0,4,27,925,0,28,953,1220
,27,TABASCO,6,CENTRO,4,CENTRO,413,2,17,90,60,13,15,4,549,7,5,0,0,1,4,3,1,4,22,795,0,18,813,1244
,27,TABASCO,6,CENTRO,4,CENTRO,414,2,16,112,64,15,14,9,609,8,1,2,0,2,13,4,0,7,26,902,0,16,918,1317
,27,TABASCO,6,CENTRO,4,CENTRO,415,6,121,493,228,51,68,41,1770,23,12,1,0,2,38,17,0,6,67,2938,27,42,3007,4390
,27,TABASCO,6,CENTRO,4,CENTRO,416,8,105,656,230,61,93,37,2256,335,18,3,2,2,51,36,5,6,197,4093,1,51,4145,5960
,27,TABASCO,6,CENTRO,4,CENTRO,417,2,21,135,41,13,11,6,436,1,2,0,0,0,4,2,0,2,24,698,0,8,706,985
,27,TABASCO,6,CENTRO,4,CENTRO,418,4,69,287,126,40,25,35,1407,22,12,2,2,0,35,7,2,3,74,2148,0,46,2194,2973
,27,TABASCO,6,CENTRO,4,CENTRO,470,8,82,432,266,62,48,38,2429,26,13,0,0,5,66,12,4,12,175,3670,35,92,3797,5548
,27,TABASCO,7,CENTRO,4,CENTRO,398,7,95,295,265,68,58,32,2023,18,5,8,1,4,55,18,0,21,97,3063,0,40,3103,4503
,27,TABASCO,7,CENTRO,4,CENTRO,410,4,31,164,98,44,23,15,1147,9,2,2,1,0,31,11,0,4,69,1651,1,52,1704,2823
,27,TABASCO,7,CENTRO,4,CENTRO,459,1,5,14,9,1,4,1,61,0,0,0,0,0,1,1,0,0,4,101,0,8,109,161
,27,TABASCO,7,CENTRO,4,CENTRO,460,3,19,231,72,51,41,10,886,6,2,1,3,2,23,14,0,7,54,1422,0,61,1483,2228
,27,TABASCO,7,CENTRO,4,CENTRO,461,2,12,125,72,16,32,7,380,6,0,0,0,5,7,11,0,3,19,695,0,24,719,1062
,27,TABASCO,7,CENTRO,4,CENTRO,462,4,27,147,148,57,20,7,963,18,4,1,5,7,19,6,2,9,90,1530,0,51,1581,2383
,27,TABASCO,7,CENTRO,4,CENTRO,463,5,30,281,262,72,57,14,1249,11,3,2,0,5,36,9,0,9,53,2093,0,107,2200,3366
,27,TABASCO,7,CENTRO,4,CENTRO,467,12,105,680,335,86,80,49,3619,31,18,4,0,4,84,26,2,11,194,5328,0,110,5438,8755
,27,TABASCO,7,CENTRO,4,CENTRO,468,2,8,157,87,26,23,7,647,12,2,0,0,0,21,5,0,4,44,1043,0,31,1074,1494
,27,TABASCO,7,CENTRO,4,CENTRO,469,3,16,173,83,34,59,12,921,13,3,0,1,4,30,9,0,6,28,1392,0,55,1447,2139
,27,TABASCO,7,CENTRO,4,CENTRO,475,4,23,105,80,57,56,11,1006,6,3,2,3,1,11,8,1,8,67,1448,0,51,1499,2251
,27,TABASCO,7,CENTRO,4,CENTRO,476,6,62,315,188,78,49,21,1649,21,8,4,1,1,28,15,0,8,139,2587,0,68,2655,4127
,27,TABASCO,7,CENTRO,4,CENTRO,477,5,24,189,135,47,44,13,1326,27,4,2,1,1,40,15,2,12,165,2047,1,67,2115,3288
,27,TABASCO,7,CENTRO,4,CENTRO,480,8,105,480,223,94,67,26,2214,33,10,3,0,5,68,22,0,6,141,3497,1,103,3601,5468
,27,TABASCO,7,CENTRO,4,CENTRO,481,4,36,197,178,88,45,10,1118,20,6,3,0,1,30,15,0,9,115,1871,0,58,1929,2734
,27,TABASCO,7,CENTRO,4,CENTRO,482,3,21,118,115,40,29,6,582,12,6,1,0,0,14,3,1,3,97,1048,0,38,1086,1555
,27,TABASCO,7,CENTRO,4,CENTRO,490,3,29,116,86,29,40,11,772,7,5,0,2,3,19,9,1,3,47,1179,0,38,1217,1736
,27,TABASCO,7,CENTRO,4,CENTRO,491,3,10,125,95,51,30,4,855,18,1,0,0,2,19,6,0,7,102,1325,0,37,1362,1939
,27,TABASCO,7,CENTRO,4,CENTRO,494,6,40,302,212,65,48,24,1549,9,8,4,1,2,27,12,1,10,191,2505,9,80,2594,4020
,27,TABASCO,7,CENTRO,6,CUNDUACAN,615,2,22,116,98,19,15,8,552,6,5,2,0,0,7,1,0,1,15,867,0,19,886,1224
,27,TABASCO,7,CENTRO,6,CUNDUACAN,616,3,41,129,126,37,38,12,608,4,16,2,0,0,20,1,0,1,29,1064,0,32,1096,1697
,27,TABASCO,7,CENTRO,6,CUNDUACAN,617,3,45,174,122,35,28,7,870,3,12,1,0,1,14,9,0,2,61,1384,1,33,1418,1980
,27,TABASCO,7,CENTRO,6,CUNDUACAN,651,3,36,108,127,39,24,6,577,4,4,1,0,0,6,9,0,3,19,963,0,43,1006,1397
,27,TABASCO,7,CENTRO,6,CUNDUACAN,653,3,31,87,138,67,41,5,578,13,5,0,1,1,18,3,1,2,11,1002,0,43,1045,1582
,27,TABASCO,7,CENTRO,6,CUNDUACAN,656,3,67,107,245,51,59,6,852,18,7,2,2,3,15,5,9,2,20,1470,0,52,1522,2140
,27,TABASCO,7,CENTRO,6,CUNDUACAN,658,2,31,183,174,59,30,6,517,8,6,4,0,0,5,8,0,3,10,1044,0,38,1082,1474
,27,TABASCO,7,CENTRO,6,CUNDUACAN,659,4,57,152,285,58,66,6,682,14,15,3,0,1,11,6,0,1,52,1409,0,87,1496,2721
,27,TABASCO,7,CENTRO,6,CUNDUACAN,664,2,33,101,142,9,25,3,340,6,7,0,1,1,11,0,0,4,5,688,0,41,729,1058
,27,TABASCO,7,CENTRO,6,CUNDUACAN,665,3,55,150,191,36,68,5,728,15,11,0,1,4,21,3,1,6,32,1327,0,78,1405,2047
,27,TABASCO,7,CENTRO,6,CUNDUACAN,666,3,38,104,117,39,25,5,520,15,7,0,1,2,11,5,0,0,40,929,0,49,978,1376
,27,TABASCO,8,CENTRO,4,CENTRO,268,2,29,116,52,10,5,14,358,3,5,1,0,1,8,1,0,2,27,632,1,7,640,870
,27,TABASCO,8,CENTRO,4,CENTRO,273,3,22,153,76,8,15,11,587,271,6,0,0,0,16,68,2,4,29,1268,0,16,1284,1697
,27,TABASCO,8,CENTRO,4,CENTRO,274,2,17,134,64,13,18,9,613,3,1,3,0,0,14,7,0,6,47,949,0,18,967,1292
,27,TABASCO,8,CENTRO,4,CENTRO,275,2,41,228,72,14,16,19,594,10,4,1,0,0,11,6,0,1,16,1033,0,13,1046,1380
,27,TABASCO,8,CENTRO,4,CENTRO,276,2,42,139,54,17,10,14,325,2,5,1,1,0,7,2,0,1,21,641,1,7,649,879
,27,TABASCO,8,CENTRO,4,CENTRO,301,2,17,62,31,8,10,12,399,5,1,0,0,1,3,2,0,1,15,567,0,14,581,767
,27,TABASCO,8,CENTRO,4,CENTRO,302,2,25,119,53,10,11,4,611,9,5,1,1,0,16,4,0,2,26,897,0,12,909,1383
,27,TABASCO,8,CENTRO,4,CENTRO,303,2,11,76,62,14,17,10,546,3,3,0,0,0,8,5,0,4,28,787,22,13,822,1095
,27,TABASCO,8,CENTRO,4,CENTRO,304,3,25,110,104,45,20,7,745,8,4,1,0,1,34,2,1,3,38,1148,0,33,1181,1686
,27,TABASCO,8,CENTRO,4,CENTRO,305,2,17,85,38,9,6,8,533,8,2,0,0,1,11,4,3,4,17,746,0,15,761,1075
,27,TABASCO,8,CENTRO,4,CENTRO,312,2,36,153,52,14,19,11,511,5,1,2,2,0,18,1,0,2,20,847,1,15,863,1274
,27,TABASCO,8,CENTRO,4,CENTRO,313,1,12,94,22,11,2,5,285,12,3,0,0,0,6,2,0,2,11,467,0,5,472,648
,27,TABASCO,8,CENTRO,4,CENTRO,314,5,36,316,131,28,32,24,1526,15,11,2,1,1,37,13,1,9,126,2309,1,46,2356,3630
,27,TABASCO,8,CENTRO,4,CENTRO,315,2,22,104,86,11,62,4,668,5,0,0,0,0,10,4,0,2,26,1004,0,19,1023,1488
,27,TABASCO,8,CENTRO,4,CENTRO,316,2,11,84,54,17,11,9,456,16,6,0,0,1,11,3,1,3,29,712,0,24,736,1041
,27,TABASCO,8,CENTRO,4,CENTRO,326,2,29,94,48,16,11,11,398,3,3,2,1,0,8,5,0,2,25,656,0,15,671,965
,27,TABASCO,8,CENTRO,4,CENTRO,327,2,14,56,37,13,12,10,561,5,2,0,0,1,8,12,0,6,12,749,1,15,765,1117
,27,TABASCO,8,CENTRO,4,CENTRO,328,2,15,121,45,17,9,5,569,12,0,0,0,1,12,5,1,10,30,852,0,10,862,1288
,27,TABASCO,8,CENTRO,4,CENTRO,342,2,16,115,56,4,10,7,421,4,3,0,0,0,7,3,0,2,12,660,0,6,666,937
,27,TABASCO,8,CENTRO,4,CENTRO,343,2,16,93,43,12,7,6,547,7,2,2,0,0,14,6,0,4,33,792,0,23,815,1132
,27,TABASCO,8,CENTRO,4,CENTRO,344,2,20,99,52,15,6,16,633,12,2,1,0,2,18,4,60,2,30,972,0,22,994,1360
,27,TABASCO,8,CENTRO,4,CENTRO,345,3,26,189,77,13,25,17,866,8,2,1,0,1,13,7,0,2,78,1325,0,23,1348,1976
,27,TABASCO,8,CENTRO,4,CENTRO,346,2,8,128,57,12,16,2,534,4,3,0,0,1,20,1,0,6,27,819,0,15,834,1234
,27,TABASCO,8,CENTRO,4,CENTRO,347,2,15,81,42,11,12,4,487,3,1,1,0,0,10,4,0,2,16,689,0,18,707,985
,27,TABASCO,8,CENTRO,4,CENTRO,348,2,21,90,14,6,6,11,473,1,0,1,0,0,11,3,0,4,26,667,0,16,683,974
,27,TABASCO,8,CENTRO,4,CENTRO,349,2,10,88,30,10,6,9,417,9,3,0,0,0,12,5,2,3,34,638,0,14,652,906
,27,TABASCO,8,CENTRO,4,CENTRO,366,2,10,122,32,5,14,2,369,4,4,1,0,1,9,5,0,2,21,601,1,19,621,801
,27,TABASCO,8,CENTRO,4,CENTRO,367,2,21,121,47,7,8,6,527,9,3,1,0,0,10,8,0,2,26,796,0,10,806,1051
,27,TABASCO,8,CENTRO,4,CENTRO,368,2,22,197,50,11,9,18,647,6,8,0,0,0,9,0,0,0,23,1000,0,14,1014,1326
,27,TABASCO,8,CENTRO,4,CENTRO,369,2,21,178,68,12,10,9,659,11,5,5,1,1,13,1,0,2,22,1018,1,18,1037,1350
,27,TABASCO,8,CENTRO,4,CENTRO,370,1,13,85,29,5,13,9,354,5,4,0,0,1,2,3,1,0,25,549,0,9,558,742
,27,TABASCO,8,CENTRO,4,CENTRO,371,2,24,104,57,16,19,9,623,6,2,0,0,1,17,0,0,2,42,922,0,18,940,1320
,27,TABASCO,8,CENTRO,4,CENTRO,372,11,113,526,404,78,91,37,3079,40,8,23,1,3,76,23,3,22,281,4808,3,141,4952,7761
,27,TABASCO,8,CENTRO,4,CENTRO,373,2,6,108,45,14,11,11,582,4,0,1,0,1,5,7,0,4,45,844,0,22,866,1279
,27,TABASCO,8,CENTRO,4,CENTRO,374,2,24,85,42,14,4,3,493,2,1,0,0,0,13,4,1,5,39,730,0,19,749,1058
,27,TABASCO,8,CENTRO,4,CENTRO,375,2,16,53,53,12,10,12,507,5,1,0,0,0,5,0,0,0,18,692,0,7,699,1050
,27,TABASCO,8,CENTRO,4,CENTRO,376,2,15,111,47,16,15,10,493,11,3,0,0,1,10,2,0,1,65,800,0,13,813,1125
,27,TABASCO,8,CENTRO,4,CENTRO,392,3,17,113,55,21,8,13,756,5,1,0,0,1,10,4,0,2,25,1031,0,14,1045,1199
,27,TABASCO,8,CENTRO,4,CENTRO,393,3,16,114,102,34,16,4,779,16,2,1,0,1,15,18,4,8,35,1165,0,28,1193,1799
,27,TABASCO,8,CENTRO,4,CENTRO,394,2,10,105,59,23,10,3,472,5,3,0,0,1,11,4,0,3,29,738,0,19,757,1121
,27,TABASCO,8,CENTRO,4,CENTRO,395,2,10,60,44,5,12,11,537,7,5,0,1,3,6,3,2,3,21,730,6,19,755,1086
,27,TABASCO,8,CENTRO,4,CENTRO,396,2,9,60,37,17,12,9,471,3,0,0,0,0,7,5,0,3,17,650,0,25,675,992
,27,TABASCO,8,CENTRO,4,CENTRO,397,3,26,146,73,14,17,7,736,8,2,2,2,0,12,14,2,3,51,1115,0,19,1134,1673
,27,TABASCO,8,CENTRO,4,CENTRO,399,2,12,146,61,14,14,8,535,18,2,0,0,0,21,3,0,2,55,891,0,23,914,1308
,27,TABASCO,8,CENTRO,4,CENTRO,400,2,9,124,56,13,16,14,531,5,2,0,0,0,7,3,0,3,29,812,0,24,836,1281
,27,TABASCO,8,CENTRO,4,CENTRO,409,2,17,88,59,18,14,9,571,5,3,2,0,1,18,3,0,4,61,873,0,20,893,1298
,27,TABASCO,8,CENTRO,4,CENTRO,452,9,160,416,229,114,49,32,2131,23,20,3,23,1,34,31,3,7,62,3338,17,108,3463,5802
,27,TABASCO,8,CENTRO,4,CENTRO,453,3,32,126,74,25,17,14,849,31,2,11,0,2,25,12,2,8,58,1288,0,43,1331,1977
,27,TABASCO,8,CENTRO,4,CENTRO,458,4,40,184,124,23,34,8,1063,9,5,2,1,3,32,8,1,10,89,1636,0,58,1694,2679
,27,TABASCO,8,CENTRO,4,CENTRO,464,5,31,196,194,49,45,15,1468,38,8,6,0,4,27,15,2,12,76,2186,1,67,2254,3483
,27,TABASCO,8,CENTRO,4,CENTRO,465,4,34,190,204,24,38,16,1309,10,6,4,1,0,24,8,0,6,55,1929,0,51,1980,2957
,27,TABASCO,9,CENTRO,4,CENTRO,232,18,208,920,679,135,130,92,5504,49,29,8,2,7,108,42,6,53,351,8323,2,185,8510,12838
,27,TABASCO,9,CENTRO,4,CENTRO,233,2,8,79,34,8,9,5,463,3,1,0,1,0,7,9,0,2,30,659,0,6,665,876
,27,TABASCO,9,CENTRO,4,CENTRO,234,6,38,249,137,53,36,29,1809,15,8,2,2,1,37,19,1,14,123,2573,0,54,2627,3997
,27,TABASCO,9,CENTRO,4,CENTRO,235,2,11,90,45,11,9,10,437,5,3,0,1,0,8,4,0,0,43,677,0,19,696,910
,27,TABASCO,9,CENTRO,4,CENTRO,236,2,11,95,62,10,4,6,345,6,2,1,0,0,8,5,0,1,27,583,0,6,589,834
,27,TABASCO,9,CENTRO,4,CENTRO,237,4,30,228,148,29,72,13,1128,19,10,3,0,2,33,13,1,5,49,1783,22,38,1843,2954
,27,TABASCO,9,CENTRO,4,CENTRO,238,3,27,168,87,26,22,8,761,9,3,4,1,0,20,14,0,6,72,1228,0,18,1246,1930
,27,TABASCO,9,CENTRO,4,CENTRO,239,1,6,74,38,12,6,4,362,0,0,0,0,0,3,2,0,0,21,528,0,18,546,750
,27,TABASCO,9,CENTRO,4,CENTRO,240,2,10,68,54,11,15,2,418,4,2,1,0,0,3,2,0,4,36,630,0,7,637,832
,27,TABASCO,9,CENTRO,4,CENTRO,241,4,24,160,94,26,19,13,1132,12,9,13,9,1,30,14,9,5,55,1625,0,32,1657,2379
,27,TABASCO,9,CENTRO,4,CENTRO,242,4,30,217,112,35,31,18,1283,13,5,2,0,1,28,12,0,12,58,1857,19,34,1910,2923
,27,TABASCO,9,CENTRO,4,CENTRO,243,2,19,88,72,12,12,6,596,1,5,0,0,1,17,7,0,2,57,895,0,19,914,1310
,27,TABASCO,9,CENTRO,4,CENTRO,244,2,13,74,64,15,10,11,453,4,3,1,0,2,19,12,1,3,46,731,0,17,748,1109
,27,TABASCO,9,CENTRO,4,CENTRO,245,4,19,178,102,25,30,17,1011,9,9,3,0,3,25,8,1,1,90,1531,0,38,1569,2311
,27,TABASCO,9,CENTRO,4,CENTRO,246,2,21,117,38,9,10,14,492,2,5,0,1,0,6,10,1,5,17,748,1,16,765,1169
,27,TABASCO,9,CENTRO,4,CENTRO,247,2,18,90,38,10,13,1,433,2,1,1,1,0,7,7,0,3,26,651,0,10,661,1040
,27,TABASCO,9,CENTRO,4,CENTRO,248,2,18,109,69,22,13,9,642,1,6,1,0,1,22,7,3,3,46,972,0,19,991,1431
,27,TABASCO,9,CENTRO,4,CENTRO,249,9,61,338,213,77,98,33,2450,23,19,1,2,0,61,27,0,15,214,3632,4,119,3755,6032
,27,TABASCO,9,CENTRO,4,CENTRO,250,3,51,186,70,30,18,17,654,4,4,0,0,1,13,2,0,0,35,1085,1,17,1103,1530
,27,TABASCO,9,CENTRO,4,CENTRO,251,4,53,214,146,32,21,14,1139,8,3,0,0,0,31,8,8,2,87,1766,1,54,1821,2753
,27,TABASCO,9,CENTRO,4,CENTRO,252,2,21,126,46,7,13,9,451,2,1,1,0,0,12,5,0,0,26,720,0,11,731,948
,27,TABASCO,9,CENTRO,4,CENTRO,253,5,49,266,161,41,29,25,1392,10,3,1,0,3,39,12,1,9,89,2130,0,39,2169,3060
,27,TABASCO,9,CENTRO,4,CENTRO,254,6,36,220,149,43,40,24,1745,18,7,1,0,2,38,14,4,5,58,2404,0,45,2449,3150
,27,TABASCO,9,CENTRO,4,CENTRO,255,2,28,200,61,14,7,9,575,5,2,1,0,0,13,4,0,2,27,948,0,16,964,1325
,27,TABASCO,9,CENTRO,4,CENTRO,256,2,35,170,81,17,18,17,589,2,2,2,0,0,12,2,0,3,83,1033,0,10,1043,1297
,27,TABASCO,9,CENTRO,4,CENTRO,257,2,45,213,68,25,10,23,530,3,3,0,1,1,4,1,0,0,12,939,0,9,948,1321
,27,TABASCO,9,CENTRO,4,CENTRO,258,1,17,71,31,6,10,9,303,2,0,0,0,0,7,2,0,2,20,480,0,10,490,649
,27,TABASCO,9,CENTRO,4,CENTRO,259,2,38,145,58,8,13,7,419,2,5,1,0,0,7,1,0,0,9,713,0,11,724,977
,27,TABASCO,9,CENTRO,4,CENTRO,260,3,19,132,48,14,17,12,741,8,1,0,0,1,18,10,0,5,37,1063,0,37,1100,1709
,27,TABASCO,9,CENTRO,4,CENTRO,261,2,37,215,69,15,10,5,557,5,0,1,0,0,9,7,0,2,20,952,0,5,957,1245
,27,TABASCO,9,CENTRO,4,CENTRO,262,2,22,141,75,12,16,12,498,8,2,1,0,0,4,1,2,3,25,822,0,13,835,1138
,27,TABASCO,9,CENTRO,4,CENTRO,263,1,15,58,24,5,7,2,213,2,1,0,0,0,7,1,2,0,12,349,0,5,354,483
,27,TABASCO,9,CENTRO,4,CENTRO,264,2,15,120,50,15,13,11,530,5,3,3,0,2,11,4,0,3,17,802,0,22,824,1171
,27,TABASCO,9,CENTRO,4,CENTRO,265,2,28,137,54,10,13,19,356,2,3,0,0,0,7,2,0,2,8,641,1,5,647,831
,27,TABASCO,9,CENTRO,4,CENTRO,266,1,17,59,18,9,2,4,211,2,1,1,0,0,4,0,0,1,9,338,0,7,345,512
,27,TABASCO,9,CENTRO,4,CENTRO,267,3,79,290,91,21,25,27,819,6,4,7,0,2,10,2,0,5,29,1417,0,24,1441,1930
,27,TABASCO,9,CENTRO,4,CENTRO,269,2,21,81,102,21,42,8,528,8,1,1,0,1,27,4,0,5,40,890,0,39,929,1321
,27,TABASCO,9,CENTRO,4,CENTRO,270,2,17,90,80,23,43,9,601,6,3,2,0,3,17,16,1,5,14,930,0,33,963,1470
,27,TABASCO,9,CENTRO,4,CENTRO,271,1,4,45,29,8,5,2,188,4,0,0,0,1,4,0,0,0,9,299,9,7,315,455
,27,TABASCO,9,CENTRO,4,CENTRO,272,2,10,52,28,6,6,3,371,2,1,0,0,3,3,4,0,4,18,511,1,14,526,801
,27,TABASCO,9,CENTRO,4,CENTRO,278,2,27,135,34,6,4,9,416,3,2,0,1,0,8,7,2,1,12,667,0,10,677,843
,27,TABASCO,9,CENTRO,4,CENTRO,280,2,20,103,95,21,30,7,620,6,8,0,0,3,13,14,0,6,51,997,0,27,1024,1471
,27,TABASCO,9,CENTRO,4,CENTRO,281,2,9,44,73,21,41,7,548,4,9,0,0,0,24,4,0,2,36,822,1,33,856,1269
,27,TABASCO,10,CENTRO,4,CENTRO,419,1,1,39,38,2,3,0,269,0,0,0,0,0,7,2,0,1,1,363,0,5,368,497
,27,TABASCO,10,CENTRO,4,CENTRO,420,3,20,56,184,37,48,5,819,20,2,4,0,5,17,4,0,7,62,1290,0,39,1329,1704
,27,TABASCO,10,CENTRO,4,CENTRO,421,4,28,56,171,32,38,4,1499,11,5,2,0,2,16,8,0,1,83,1956,0,28,1984,2419
,27,TABASCO,10,CENTRO,4,CENTRO,422,4,20,91,230,37,45,8,1519,24,7,1,0,2,29,6,0,3,103,2125,0,31,2156,2622
,27,TABASCO,10,CENTRO,4,CENTRO,423,5,29,135,234,36,36,14,1780,14,8,0,0,1,41,10,0,15,130,2483,1,23,2507,3021
,27,TABASCO,10,CENTRO,4,CENTRO,424,1,2,10,16,2,7,0,39,4,0,0,0,0,1,0,0,0,4,85,0,1,86,105
,27,TABASCO,10,CENTRO,4,CENTRO,425,3,34,99,157,21,55,4,1137,11,6,3,1,2,16,4,0,1,25,1576,0,22,1598,2163
,27,TABASCO,10,CENTRO,4,CENTRO,426,3,26,65,148,21,52,9,1275,16,3,0,0,0,9,1,6,2,15,1648,0,69,1717,2099
,27,TABASCO,10,CENTRO,4,CENTRO,427,3,26,74,129,17,16,13,927,2,11,0,0,1,13,2,0,1,16,1248,0,23,1271,1684
,27,TABASCO,10,CENTRO,4,CENTRO,428,3,13,94,98,10,21,5,916,5,3,1,0,0,12,6,0,3,26,1213,0,16,1229,1579
,27,TABASCO,10,CENTRO,4,CENTRO,429,3,30,116,138,18,31,9,1059,3,10,1,0,0,14,8,0,2,20,1459,0,23,1482,1985
,27,TABASCO,10,CENTRO,4,CENTRO,430,6,40,143,205,46,35,14,1813,17,12,2,0,2,27,19,0,8,60,2443,0,68,2511,3851
,27,TABASCO,10,CENTRO,4,CENTRO,431,3,21,94,95,30,24,15,952,5,5,0,0,5,22,3,0,16,29,1316,5,35,1356,1965
,27,TABASCO,10,CENTRO,4,CENTRO,432,3,14,79,105,24,25,5,1059,9,3,0,0,1,21,5,0,5,33,1388,0,22,1410,1468
,27,TABASCO,10,CENTRO,4,CENTRO,433,3,15,76,102,25,26,13,1000,9,0,0,0,2,14,8,0,4,48,1342,0,29,1371,1914
,27,TABASCO,10,CENTRO,4,CENTRO,434,2,14,115,60,24,13,5,597,8,3,0,0,1,15,2,0,2,45,904,0,20,924,1245
,27,TABASCO,10,CENTRO,4,CENTRO,435,8,54,284,284,48,49,36,2486,23,8,2,1,2,43,14,0,6,101,3441,0,71,3512,5464
,27,TABASCO,10,CENTRO,4,CENTRO,436,4,29,103,185,52,35,8,1268,24,4,1,0,2,35,7,0,14,64,1831,1,45,1877,2506
,27,TABASCO,10,CENTRO,4,CENTRO,437,3,16,65,147,19,42,6,833,9,4,0,0,2,22,3,2,4,48,1222,29,27,1278,1514
,27,TABASCO,10,CENTRO,4,CENTRO,438,3,13,84,117,38,28,4,1130,9,8,0,1,0,23,15,2,6,43,1521,8,25,1554,2120
,27,TABASCO,10,CENTRO,4,CENTRO,439,2,12,26,67,25,7,4,426,11,2,0,0,0,19,6,0,2,9,616,0,4,620,1029
,27,TABASCO,10,CENTRO,4,CENTRO,440,15,136,715,528,104,85,59,4890,39,97,5,1,5,107,42,2,18,194,7027,29,107,7163,10615
,27,TABASCO,10,CENTRO,4,CENTRO,441,5,29,270,167,29,38,16,594,11,7,5,0,4,24,14,0,6,19,1233,5,67,1305,2016
,27,TABASCO,10,CENTRO,4,CENTRO,442,1,6,31,43,13,4,1,160,4,2,0,0,0,2,7,0,4,11,288,0,16,304,523
,27,TABASCO,10,CENTRO,4,CENTRO,443,4,14,138,136,46,38,21,1158,8,4,2,1,1,15,12,0,9,54,1657,1,40,1698,2625
