CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,CAND_IND66,CAND_IND67,CAND_IND68,CAND_IND69,CAND_IND70,CAND_IND71,CAND_IND72,CAND_IND73,CAND_IND74,CAND_IND75,CAND_IND76,CAND_IND77,CAND_IND78,CAND_IND79,CAND_IND80,CAND_IND81,CAND_IND82,CAND_IND83,CAND_IND84,CAND_IND85,CAND_IND86,CAND_IND87,CAND_IND88,CAND_IND89,CAND_IND90,CAND_IND91,CAND_IND92,CAND_IND93,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,433,E,1,1,E01C01,42,93,3,23,15,7,1,36,3,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,0,7,236,687,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,433,E,1,2,E01C02,44,92,0,27,30,9,3,49,3,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,2,15,278,687,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,433,E,1,3,E01C03,33,76,2,31,16,3,2,48,3,2,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,0,19,237,687,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,433,E,1,4,E01C04,39,68,7,33,19,10,1,43,4,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,15,241,687,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,433,E,1,5,E01C05,29,88,3,33,20,5,3,36,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,0,17,237,687,GRUPO DE RECUENTO,ANULADA,JI-177-2018 ,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,434,B,1,0,B,34,93,3,43,12,9,0,48,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,0,23,268,688,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,434,C,1,0,C01,44,78,3,72,12,2,0,25,1,1,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,0,15,258,687,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,434,C,2,0,C02,57,82,2,65,13,6,0,25,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,0,22,275,687,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,435,B,1,0,B,22,75,2,27,15,7,0,40,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,0,8,206,568,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,435,C,1,0,C01,23,63,1,42,12,13,4,48,2,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,0,22,232,568,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,435,C,2,0,C02,34,75,1,52,5,5,0,51,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0,6,230,567,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,436,B,1,0,B,23,53,3,32,15,4,1,36,0,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,2,18,191,533,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,436,C,1,0,C01,26,60,1,35,23,7,0,31,2,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,0,6,194,533,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,436,C,2,0,C02,19,71,3,34,25,12,2,41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,0,17,224,533,GRUPO DE RECUENTO,ANULADA,JI-177-2018 ,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,437,B,1,0,B,23,61,1,67,15,4,1,30,1,2,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,0,13,221,598,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,437,C,1,0,C01,30,49,0,63,14,4,3,28,2,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,0,14,211,598,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,437,C,2,0,C02,25,58,4,54,11,6,1,33,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,0,10,206,597,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,438,B,1,0,B,36,78,1,89,15,4,3,38,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0,19,286,719,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,438,C,1,0,C01,36,59,3,112,14,5,0,47,1,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,0,28,308,719,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,438,C,2,0,C02,22,76,2,81,13,3,1,33,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,0,11,247,719,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,B,1,0,B,94,131,1,31,14,12,8,55,4,3,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,0,8,377,676,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,C,1,0,C01,87,129,2,20,6,9,4,57,7,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,0,6,336,676,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,C,2,0,C02,85,125,3,28,15,13,2,55,4,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0,5,348,675,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,C,3,0,C03,79,128,1,34,10,12,4,51,6,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,0,9,354,675,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,C,4,0,C04,83,129,4,36,8,17,3,56,5,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,7,360,675,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,C,5,0,C05,78,127,2,27,8,12,2,60,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,7,340,675,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,C,6,0,C06,81,146,2,31,7,9,7,39,4,1,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,0,6,347,675,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,C,7,0,C07,80,116,1,36,5,10,9,41,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,0,4,316,675,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,C,8,0,C08,74,122,7,42,4,5,4,52,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,0,8,333,675,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,C,9,0,C09,84,120,1,33,11,12,0,44,4,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,7,327,675,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,440,S,1,0,S01,5,6,0,2,0,0,0,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,17,0,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,B,1,0,B,32,52,3,32,13,4,2,39,3,0,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,14,199,716,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,1,0,C01,28,66,2,25,14,12,0,44,1,0,0,1,14,1,0,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,0,0,212,716,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,2,0,C02,26,72,4,14,8,7,0,48,6,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,0,3,199,716,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,3,0,C03,27,60,3,20,9,7,1,40,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0,15,184,716,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,4,0,C04,28,52,1,21,10,6,2,39,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0,10,173,715,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,5,0,C05,31,72,2,24,14,12,2,60,4,0,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,0,9,242,715,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,6,0,C06,30,63,2,12,9,10,1,48,1,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,0,8,190,715,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,7,0,C07,29,74,5,17,15,10,1,40,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,0,12,205,715,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,8,0,C08,24,71,3,16,11,5,3,44,0,0,0,0,3,0,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0,11,192,715,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,9,0,C09,27,62,1,18,7,3,1,53,0,0,0,1,2,0,1,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,0,4,188,715,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,10,0,C10,36,67,2,18,14,4,3,22,2,0,0,3,2,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,0,6,179,715,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,11,0,C11,31,71,2,19,4,7,2,44,2,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,0,8,192,715,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,C,12,0,C12,28,60,3,17,9,8,1,39,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0,9,179,715,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,1,0,E01,54,44,2,14,8,7,2,43,3,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,0,14,193,434,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,1,1,E01C01,53,56,1,18,6,8,37,2,1,1,0,1,8,5,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,0,0,197,433,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,2,0,E02,74,72,0,21,7,6,4,26,3,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0,9,224,429,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,2,1,E02C01,77,75,1,18,4,6,3,16,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,0,15,217,429,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,3,0,E03,36,57,2,29,9,9,2,36,1,0,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,0,4,188,700,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,3,1,E03C01,27,59,0,30,14,5,1,41,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,0,8,197,699,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,3,2,E03C02,22,62,2,30,13,7,3,31,4,1,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,0,9,186,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,3,3,E03C03,22,71,2,32,10,3,3,37,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,5,190,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,3,4,E03C04,17,60,3,31,4,8,1,36,2,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,1,7,173,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,3,5,E03C05,26,51,1,31,11,6,1,28,1,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,0,3,165,699,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,3,6,E03C06,33,51,2,34,9,4,3,38,2,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,0,15,194,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,3,7,E03C07,24,67,2,31,8,11,2,31,2,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0,6,187,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,3,8,E03C08,26,72,1,39,11,3,0,27,2,1,0,4,3,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,0,10,199,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,441,E,3,9,E03C09,26,46,0,25,11,3,0,4,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,13,131,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,442,B,1,0,B,89,154,0,15,10,16,5,66,2,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,0,12,371,614,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,442,C,1,0,C01,97,159,2,19,7,12,5,51,4,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0,5,378,614,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,442,C,2,0,C02,84,156,1,18,6,10,2,61,2,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,0,4,365,614,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,442,C,3,0,C03,87,125,0,25,13,18,6,52,7,3,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,5,358,613,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,443,B,1,0,B,76,63,0,24,19,18,1,39,5,1,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,0,12,269,700,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,443,C,1,0,C01,70,93,7,21,17,15,4,47,4,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0,6,295,700,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,443,C,2,0,C02,59,103,1,17,15,8,1,41,3,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,0,16,265,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,443,C,3,0,C03,69,104,4,15,12,5,0,50,1,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,0,17,281,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,443,C,4,0,C04,77,67,1,21,20,15,2,30,1,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,0,16,267,699,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,443,C,5,0,C05,77,83,3,21,14,6,3,33,4,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,0,11,258,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,443,C,6,0,C06,63,85,1,25,13,12,3,34,5,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,0,17,260,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,443,C,7,0,C07,71,82,3,23,10,17,3,47,0,0,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,0,17,287,699,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,444,B,1,0,B,115,116,4,31,5,10,2,34,4,1,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,1,21,346,634,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,444,C,1,0,C01,109,104,3,27,8,11,2,40,3,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,0,22,333,634,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,444,C,2,0,C02,94,108,2,27,6,14,3,50,5,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,0,18,329,634,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,444,C,3,0,C03,101,115,4,23,12,22,7,34,5,1,0,7,7,7,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,0,13,358,634,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,444,C,4,0,C04,89,109,6,38,13,17,2,42,4,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,1,27,351,634,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,444,C,5,0,C05,102,113,1,41,7,9,6,39,4,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,1,9,344,634,ACTA CASILLA,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,445,B,1,0,B,105,110,0,26,12,26,5,35,4,5,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,0,21,350,622,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,445,C,1,0,C01,93,102,1,35,13,10,7,37,3,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,0,19,322,621,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,445,C,2,0,C02,76,106,1,34,9,17,6,33,7,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,3,18,311,621,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,446,B,1,0,B,87,85,0,26,7,17,8,28,5,1,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0,9,276,498,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,446,C,1,0,C01,87,80,3,20,10,10,6,23,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,0,5,251,498,ACTA CASILLA,,,
2,19,NUEVO LEON,17,ESCOBEDO,21,GRAL. ESCOBEDO,447,B,1,0,B,148,135,1,24,11,8,2,46,2,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,0,13,392,678,GRUPO DE RECUENTO,,,
