DTTO. LOCAL,CVE,MUNICIPIO,Sección,Casillas,PAN,PRI,PRD,PT,PVEM,CD,PSN,PAS,PAC,COALICION,Nulos,No Registrados,TOTAL
24,15,Cacahoatan,165,CA,55,125,36,14,10,0,0,52,0,,12,0,304
24,15,Cacahoatan,166,B,36,98,50,9,4,0,0,39,4,,4,0,244
24,15,Cacahoatan,166,CA,30,74,47,8,12,0,0,35,8,,14,0,228
24,15,Cacahoatan,167,B,39,79,74,8,10,0,0,43,0,,13,0,266
24,15,Cacahoatan,167,CA,29,86,69,7,16,0,0,46,0,,14,0,267
24,15,Cacahoatan,168,B,57,52,34,7,6,0,0,26,2,,10,0,194
24,15,Cacahoatan,168,CA,47,78,30,1,9,0,0,28,0,,8,0,201
24,15,Cacahoatan,169,B,41,71,25,2,8,0,0,48,0,,8,0,203
24,15,Cacahoatan,169,CA,35,68,34,9,10,0,0,50,0,,20,0,226
24,15,Cacahoatan,170,B,24,163,70,28,4,0,0,79,5,,29,1,403
24,15,Cacahoatan,171,B,10,123,78,8,1,0,0,27,0,,16,0,263
24,15,Cacahoatan,172,B,38,121,50,9,3,0,0,57,0,,10,0,288
24,15,Cacahoatan,173,B,3,55,69,6,0,0,0,21,0,,13,0,167
24,15,Cacahoatan,173,X1,7,129,61,11,4,0,0,78,1,,27,0,318
24,15,Cacahoatan,173,X2,5,25,53,3,0,0,0,21,1,,7,0,115
24,15,Cacahoatan,174,B,65,79,119,4,3,0,0,41,0,,17,0,328
24,15,Cacahoatan,175,B,23,113,65,6,2,0,0,21,0,,21,0,251
24,15,Cacahoatan,175,CA,22,104,55,1,4,0,0,17,0,,22,0,225
24,15,Cacahoatan,176,B,19,139,98,22,2,0,0,45,1,,21,0,347
24,15,Cacahoatan,176,CA,15,134,109,14,1,0,0,53,2,,16,0,344
24,15,Cacahoatan,177,B,11,90,23,5,2,0,0,4,0,,164,0,299
24,15,Cacahoatan,178,B,45,122,133,1,8,0,0,25,0,,27,1,362
24,15,Cacahoatan,178,CA,33,145,135,3,2,0,0,27,0,,6,0,351
24,15,Cacahoatan,179,B,6,95,124,1,0,0,0,33,0,,9,0,268
24,15,Cacahoatan,179,CA,10,96,128,2,1,0,0,22,0,,11,0,270
24,15,Cacahoatan,180,B,29,124,108,1,0,0,0,22,0,,5,0,289
24,15,Cacahoatan,180,X1,18,140,121,9,1,0,0,42,0,,18,0,349
24,15,Cacahoatan,181,B,103,139,92,2,2,0,0,29,2,,8,0,377
24,15,Cacahoatan,181,CA,92,160,92,4,2,0,0,39,1,,8,0,398
24,15,Cacahoatan,182,B,24,143,97,5,14,0,0,32,2,,8,0,325
24,15,Cacahoatan,182,CA,29,151,129,3,9,0,0,17,0,,17,0,355
24,15,Cacahoatan,183,B,19,116,158,1,2,0,0,18,0,,4,0,318
24,15,Cacahoatan,183,CA,12,97,172,1,4,0,0,23,0,,11,0,320
24,15,Cacahoatan,184,B,17,107,95,3,2,0,0,75,0,,3,0,302
24,15,Cacahoatan,184,CA,16,95,98,3,0,0,0,59,0,,8,0,279
24,15,Cacahoatan,184,CB,29,97,112,2,4,0,0,52,0,,8,0,304
24,15,Cacahoatan,185,B,60,136,113,3,10,0,0,49,1,,21,0,393
,,,,,,,,,,,,,,,,,
9,16,Catazaja,186,B,0,0,0,0,0,0,0,0,0,,0,0,0
9,16,Catazaja,186,CA,57,115,72,66,0,0,0,0,0,,4,0,314
9,16,Catazaja,187,B,55,124,132,167,0,0,0,0,0,,5,0,483
9,16,Catazaja,187,CA,50,102,116,194,0,0,0,0,0,,3,0,465
9,16,Catazaja,188,B,112,116,14,25,0,0,0,0,0,,7,0,274
9,16,Catazaja,188,CA,115,101,19,25,0,0,0,0,0,,6,0,266
9,16,Catazaja,188,X1,45,142,62,4,0,0,0,0,0,,0,0,253
9,16,Catazaja,189,B,68,96,35,136,0,0,0,0,0,,6,0,341
,,,,,,,,,,,,,,,,,
9,16,Catazaja,189,X1,27,42,57,24,0,0,0,0,0,,2,0,152
9,16,Catazaja,190,B,9,96,111,43,0,0,0,0,0,,3,0,262
9,16,Catazaja,191,B,25,43,62,172,0,0,0,0,0,,8,0,310
9,16,Catazaja,192,B,55,152,102,63,0,0,0,0,0,,6,0,378
9,16,Catazaja,192,CA,65,114,92,66,0,0,0,0,0,,0,0,337
9,16,Catazaja,193,B,45,50,146,67,0,0,0,0,0,,6,0,314
9,16,Catazaja,193,CA,55,77,136,81,0,0,0,0,0,,0,0,349
9,16,Catazaja,193,X1,42,125,55,65,0,0,0,0,0,,4,0,291
9,16,Catazaja,193,X2,0,0,0,0,0,0,0,0,0,,0,0,0
9,16,Catazaja,194,B,22,171,119,11,0,0,0,0,0,,5,0,328
9,16,Catazaja,194,CA,34,172,77,20,0,0,0,0,0,,3,0,306
9,16,Catazaja,194,X1,96,134,67,16,0,0,0,0,0,,5,0,318
9,16,Catazaja,195,B,14,117,92,159,0,0,0,0,0,,2,0,384
9,16,Catazaja,196,B,58,104,121,30,0,0,0,0,0,,2,0,315
,,,,,,,,,,,,,,,,,
14,17,Cintalapa,197,B,65,49,44,32,12,0,0,8,3,,14,0,227
14,17,Cintalapa,197,CA,70,47,30,32,8,0,0,9,4,,12,0,212
14,17,Cintalapa,198,B,105,38,41,45,5,0,0,15,1,,7,0,257
14,17,Cintalapa,198,CA,124,59,27,46,6,0,0,17,1,,15,0,295
14,17,Cintalapa,199,B,92,31,28,69,6,0,0,26,1,,14,0,267
14,17,Cintalapa,199,CA,62,41,43,79,2,0,0,15,1,,14,0,257
14,17,Cintalapa,199,CB,83,45,28,83,2,0,0,32,0,,17,0,290
14,17,Cintalapa,200,B,72,34,28,83,7,0,0,23,0,,12,0,259
14,17,Cintalapa,200,CA,71,32,29,87,12,0,0,19,1,,7,0,258
14,17,Cintalapa,200,CB,70,37,16,105,12,0,0,27,0,,2,0,269
14,17,Cintalapa,201,B,152,56,24,85,3,0,0,29,0,,6,0,355
14,17,Cintalapa,201,CA,135,73,21,61,1,0,0,34,2,,9,0,336
14,17,Cintalapa,202,B,136,64,26,51,7,0,0,20,0,,24,0,328
14,17,Cintalapa,202,CA,131,63,30,73,6,0,0,13,1,,18,0,335
14,17,Cintalapa,203,B,123,56,26,86,3,0,0,19,6,,13,0,332
14,17,Cintalapa,203,CA,118,72,31,86,5,0,0,18,4,,7,0,341
14,17,Cintalapa,204,B,96,34,31,81,1,0,0,37,1,,8,1,290
14,17,Cintalapa,204,CA,115,58,25,87,2,0,0,25,0,,7,0,319
14,17,Cintalapa,205,B,75,48,31,95,7,0,0,53,0,,7,0,316
14,17,Cintalapa,205,CA,80,60,30,114,9,0,0,50,1,,16,0,360
14,17,Cintalapa,206,B,77,53,29,90,16,0,0,42,1,,7,0,315
14,17,Cintalapa,206,CA,70,51,31,81,19,0,0,56,0,,11,0,319
14,17,Cintalapa,207,B,86,42,31,72,12,0,0,33,5,,12,0,293
14,17,Cintalapa,207,CA,73,66,10,106,9,0,0,42,5,,8,0,319
14,17,Cintalapa,207,CB,72,54,14,87,24,0,0,60,2,,9,1,323
14,17,Cintalapa,208,B,64,34,30,82,8,0,0,15,1,,10,0,244
14,17,Cintalapa,208,CA,50,57,24,62,13,0,0,15,0,,9,0,230
14,17,Cintalapa,208,CB,82,57,20,67,13,0,0,16,1,,8,0,264
14,17,Cintalapa,209,B,51,40,13,89,9,0,0,16,0,,12,0,230
14,17,Cintalapa,209,CA,62,38,22,119,3,0,0,26,3,,9,0,282
14,17,Cintalapa,210,B,59,48,29,95,3,0,0,31,1,,11,0,277
14,17,Cintalapa,210,CA,65,57,35,80,4,0,0,30,1,,13,0,285
14,17,Cintalapa,211,B,39,68,15,58,10,0,0,25,0,,11,0,226
14,17,Cintalapa,211,CA,37,57,15,59,10,0,0,30,0,,24,0,232
14,17,Cintalapa,211,CB,43,60,11,60,6,0,0,33,1,,10,0,224
14,17,Cintalapa,212,B,51,59,19,71,3,0,0,19,6,,13,0,241
14,17,Cintalapa,212,CA,44,53,22,83,6,0,0,37,3,,15,0,263
14,17,Cintalapa,213,B,27,59,42,26,8,0,0,31,1,,9,0,203
14,17,Cintalapa,213,X1,11,26,78,35,2,0,0,32,0,,7,0,191
14,17,Cintalapa,214,B,7,117,36,91,32,0,0,59,1,,30,0,373
14,17,Cintalapa,214,CA,9,126,49,93,32,0,0,46,2,,34,0,391
14,17,Cintalapa,215,B,102,73,38,26,54,0,0,24,0,,19,0,336
14,17,Cintalapa,215,CA,130,82,26,14,44,0,0,20,1,,25,0,342
14,17,Cintalapa,216,B,41,97,9,13,2,0,0,18,0,,10,0,190
14,17,Cintalapa,217,B,54,95,47,51,3,0,0,8,0,,15,0,273
14,17,Cintalapa,217,CA,59,77,75,47,3,0,0,15,13,,0,0,289
14,17,Cintalapa,218,B,117,166,21,50,4,0,0,30,0,,34,0,422
14,17,Cintalapa,219,B,13,242,6,70,16,0,0,42,2,,21,0,412
14,17,Cintalapa,220,B,106,105,10,12,14,0,0,35,0,,16,0,298
14,17,Cintalapa,221,B,17,73,32,69,9,0,0,48,1,,15,0,264
14,17,Cintalapa,221,CA,15,79,21,75,8,0,0,46,0,,24,0,268
14,17,Cintalapa,222,B,54,75,4,128,21,0,0,10,0,,11,0,303
14,17,Cintalapa,223,B,26,54,22,40,0,0,0,35,2,,4,0,183
14,17,Cintalapa,223,CA,23,52,39,33,1,0,0,42,0,,10,0,200
14,17,Cintalapa,223,X1,40,57,34,95,6,0,0,7,0,,12,0,251
14,17,Cintalapa,223,X2,45,41,34,96,4,0,0,9,0,,10,0,239
14,17,Cintalapa,224,B,23,50,22,26,4,0,0,26,0,,8,0,159
14,17,Cintalapa,224,CA,37,50,21,31,2,0,0,28,1,,10,0,180
14,17,Cintalapa,225,B,27,114,66,36,21,0,0,33,2,,4,0,303
14,17,Cintalapa,225,CA,11,117,64,61,23,0,0,46,0,,8,0,330
14,17,Cintalapa,226,B,38,121,25,76,0,0,0,11,0,,8,0,279
14,17,Cintalapa,227,B,3,24,28,1,20,0,0,37,0,,3,0,116
14,17,Cintalapa,228,B,16,51,94,92,3,0,0,37,0,,13,0,306
14,17,Cintalapa,229,B,34,111,73,138,9,0,0,10,0,,13,0,388
14,17,Cintalapa,230,B,64,115,23,12,6,0,0,65,1,,21,0,307
14,17,Cintalapa,230,CA,65,96,34,9,18,0,0,75,0,,22,0,319
14,17,Cintalapa,231,B,5,52,157,9,12,0,0,34,0,,10,0,279
14,17,Cintalapa,231,CA,4,30,166,3,3,0,0,36,0,,6,0,248
14,17,Cintalapa,232,B,0,0,0,0,0,0,0,0,0,,0,0,0
14,17,Cintalapa,232,CA,0,0,0,0,0,0,0,0,0,,0,0,0
14,17,Cintalapa,233,B,5,24,23,12,4,0,0,181,0,,12,0,261
14,17,Cintalapa,233,CA,7,23,34,13,8,0,0,176,0,,16,0,277
,,,,,,,,,,,,,,,,,
13,18,Coapilla,234,B,12,157,186,14,0,0,0,0,0,,4,0,373
13,18,Coapilla,234,CA,6,168,189,8,0,0,0,0,0,,8,0,379
13,18,Coapilla,235,B,20,166,147,17,0,0,0,0,0,,4,0,354
13,18,Coapilla,235,CA,6,143,177,21,0,0,0,0,0,,9,0,356
13,18,Coapilla,236,B,1,211,174,2,0,0,0,0,0,,1,0,389
13,18,Coapilla,236,X1,0,56,68,2,0,0,0,0,0,,2,0,128
13,18,Coapilla,237,B,1,174,172,1,0,0,0,0,0,,6,0,354
13,18,Coapilla,237,X1,0,190,60,3,0,0,0,0,0,,3,0,256
13,18,Coapilla,237,X2,0,114,80,3,0,0,0,0,0,,0,0,197
13,18,Coapilla,238,B,1,219,224,1,0,0,0,0,0,,4,0,449
13,18,Coapilla,238,X1,0,57,156,1,0,0,0,0,0,,2,0,216
,,,,,,,,,,,,,,,,,
6,19,Comitan de Dominguez,239,B,17,64,0,0,13,0,0,49,0,76,15,0,234
6,19,Comitan de Dominguez,239,CA,23,58,0,0,9,0,0,23,0,64,16,0,193
6,19,Comitan de Dominguez,239,CB,21,72,0,0,8,0,0,37,0,91,13,0,242
6,19,Comitan de Dominguez,240,B,12,76,0,0,10,0,0,28,0,100,13,3,242
6,19,Comitan de Dominguez,240,CA,14,55,0,0,12,0,0,36,0,96,11,0,224
6,19,Comitan de Dominguez,240,CB,15,64,0,0,2,0,0,23,0,88,9,0,201
6,19,Comitan de Dominguez,241,B,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,Comitan de Dominguez,241,CA,10,50,0,0,10,0,0,45,0,62,0,0,177
6,19,Comitan de Dominguez,242,B,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,Comitan de Dominguez,242,CA,15,63,0,0,9,0,0,24,0,63,10,184,368
6,19,Comitan de Dominguez,242,CB,19,75,0,0,5,0,0,20,0,73,16,0,208
6,19,Comitan de Dominguez,243,B,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,Comitan de Dominguez,243,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,Comitan de Dominguez,244,B,16,58,0,0,13,0,0,28,0,44,11,0,170
6,19,Comitan de Dominguez,244,CA,14,56,0,0,7,0,0,34,0,87,12,0,210
6,19,Comitan de Dominguez,244,CB,21,46,0,0,3,0,0,33,0,74,8,0,185
6,19,Comitan de Dominguez,245,B,13,52,0,0,10,0,0,36,0,125,10,0,246
6,19,Comitan de Dominguez,245,CA,14,60,0,0,12,0,0,24,0,113,10,0,233
6,19,Comitan de Dominguez,246,B,12,57,0,0,14,0,0,35,0,89,9,0,216
6,19,Comitan de Dominguez,246,CA,8,72,0,0,10,0,0,27,0,99,6,0,222
6,19,Comitan de Dominguez,247,B,10,109,0,0,14,0,0,50,0,119,11,0,313
6,19,Comitan de Dominguez,247,CA,24,100,0,0,7,0,0,34,0,104,8,0,277
6,19,Comitan de Dominguez,248,B,15,89,0,0,7,0,0,31,0,119,5,0,266
6,19,Comitan de Dominguez,248,CA,22,73,0,0,0,0,0,29,0,99,11,1,235
6,19,Comitan de Dominguez,248,CB,19,67,0,0,10,0,0,23,0,84,4,0,207
6,19,Comitan de Dominguez,249,B,18,50,0,0,14,0,0,27,0,107,15,0,231
6,19,Comitan de Dominguez,249,CA,10,44,0,0,12,0,0,33,0,97,18,0,214
6,19,Comitan de Dominguez,250,B,19,101,0,0,8,0,0,22,0,151,7,0,308
6,19,Comitan de Dominguez,250,CA,17,71,0,0,20,0,0,36,0,91,12,0,247
6,19,Comitan de Dominguez,251,B,20,88,0,0,13,0,0,49,0,108,7,0,285
6,19,Comitan de Dominguez,251,CA,12,85,0,0,13,0,0,25,0,104,4,0,243
6,19,Comitan de Dominguez,252,B,12,73,0,0,7,0,0,26,0,57,4,0,179
6,19,Comitan de Dominguez,252,CA,6,80,0,0,7,0,0,19,0,56,5,0,173
6,19,Comitan de Dominguez,253,B,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,Comitan de Dominguez,253,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,Comitan de Dominguez,254,B,9,83,0,0,8,0,0,44,0,167,11,0,322
6,19,Comitan de Dominguez,254,CA,11,80,0,0,14,0,0,22,0,151,6,0,284
6,19,Comitan de Dominguez,255,B,17,72,0,0,7,0,0,25,0,98,11,0,230
6,19,Comitan de Dominguez,255,CA,17,70,0,0,5,0,0,19,0,85,10,0,206
6,19,Comitan de Dominguez,256,B,18,103,0,0,8,0,0,26,0,64,10,0,229
6,19,Comitan de Dominguez,256,CA,18,105,0,0,6,0,0,26,0,60,18,0,233
6,19,Comitan de Dominguez,257,B,8,72,0,0,7,0,0,40,0,91,15,0,233
6,19,Comitan de Dominguez,257,CA,10,80,0,0,6,0,0,28,0,107,7,0,238
6,19,Comitan de Dominguez,257,CB,9,63,0,0,8,0,0,28,0,105,8,0,221
6,19,Comitan de Dominguez,258,B,5,72,0,0,6,0,0,49,0,72,5,0,209
6,19,Comitan de Dominguez,258,CA,8,95,0,0,7,0,0,31,0,82,8,0,231
6,19,Comitan de Dominguez,259,B,18,59,0,0,15,0,0,20,0,92,15,0,219
6,19,Comitan de Dominguez,259,CA,23,70,0,0,5,0,0,18,0,57,7,0,180
6,19,Comitan de Dominguez,259,CB,20,48,0,0,17,0,0,22,0,78,14,0,199
6,19,Comitan de Dominguez,260,B,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,Comitan de Dominguez,260,CA,28,69,0,0,15,0,0,32,0,110,6,0,260
6,19,Comitan de Dominguez,260,CB,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,Comitan de Dominguez,261,B,39,62,0,0,9,0,0,84,0,92,11,0,297
6,19,Comitan de Dominguez,261,CA,32,53,0,0,15,0,0,71,0,57,19,0,247
6,19,Comitan de Dominguez,262,B,15,64,0,0,7,0,0,20,0,65,33,3,207
6,19,Comitan de Dominguez,262,CA,17,69,0,0,8,0,0,18,0,78,6,3,199
6,19,Comitan de Dominguez,262,CB,16,56,0,0,10,0,0,23,0,67,41,0,213
6,19,Comitan de Dominguez,263,B,11,66,0,0,3,0,0,21,0,109,11,0,221
6,19,Comitan de Dominguez,263,CA,16,59,0,0,6,0,0,18,0,123,13,0,235
6,19,Comitan de Dominguez,263,CB,14,59,0,0,7,0,0,32,0,85,16,0,213
6,19,Comitan de Dominguez,264,B,13,39,0,0,7,0,0,25,0,74,9,0,167
6,19,Comitan de Dominguez,264,CA,16,42,0,0,5,0,0,17,0,53,13,0,146
6,19,Comitan de Dominguez,265,B,30,72,0,0,3,0,0,55,0,71,0,0,231
6,19,Comitan de Dominguez,265,CA,20,98,0,0,9,0,0,30,0,57,10,0,224
6,19,Comitan de Dominguez,266,B,24,67,0,0,11,0,0,43,0,86,11,0,242
6,19,Comitan de Dominguez,266,CA,22,63,0,0,15,0,0,89,0,80,10,0,279
6,19,Comitan de Dominguez,266,CB,33,61,0,0,17,0,0,58,0,76,15,0,260
6,19,Comitan de Dominguez,267,B,24,53,0,0,7,0,0,32,0,62,7,0,185
6,19,Comitan de Dominguez,268,B,26,51,0,0,24,0,0,17,0,130,15,0,263
6,19,Comitan de Dominguez,269,B,17,9,0,0,40,0,0,13,0,74,15,0,168
6,19,Comitan de Dominguez,270,B,18,38,0,0,18,0,0,20,0,88,26,0,208
6,19,Comitan de Dominguez,270,CA,20,55,0,0,10,0,0,36,0,79,30,0,230
6,19,Comitan de Dominguez,271,B,17,218,0,0,3,0,0,65,0,66,18,1,388
6,19,Comitan de Dominguez,271,X1,12,21,0,0,5,0,0,4,0,42,17,0,101
6,19,Comitan de Dominguez,272,B,32,221,0,0,4,0,0,10,0,27,38,0,332
6,19,Comitan de Dominguez,273,B,24,142,0,0,1,0,0,73,0,129,31,0,400
6,19,Comitan de Dominguez,273,X1,4,32,0,0,6,0,0,6,0,82,20,0,150
6,19,Comitan de Dominguez,274,B,6,101,0,0,8,0,0,8,0,51,19,0,193
6,19,Comitan de Dominguez,275,B,12,85,0,0,11,0,0,10,0,44,27,0,189
6,19,Comitan de Dominguez,275,CA,15,87,0,0,9,0,0,2,0,32,29,0,174
6,19,Comitan de Dominguez,276,B,17,175,0,0,7,0,0,3,0,46,34,0,282
6,19,Comitan de Dominguez,277,B,13,85,0,0,25,0,0,16,0,37,11,0,187
6,19,Comitan de Dominguez,277,CA,7,129,0,0,4,0,0,7,0,41,19,0,207
6,19,Comitan de Dominguez,278,B,19,49,0,0,0,0,0,25,0,64,17,0,174
6,19,Comitan de Dominguez,279,B,16,82,0,0,0,0,0,6,0,104,36,0,244
6,19,Comitan de Dominguez,279,CA,9,79,0,0,3,0,0,2,0,74,31,0,198
6,19,Comitan de Dominguez,280,B,13,31,0,0,9,0,0,10,0,55,19,9,146
6,19,Comitan de Dominguez,280,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,Comitan de Dominguez,281,B,3,24,0,0,0,0,0,10,0,62,14,2,115
6,19,Comitan de Dominguez,281,CA,0,30,0,0,0,0,0,19,0,41,10,3,103
6,19,Comitan de Dominguez,282,B,10,61,0,0,6,0,0,5,0,104,19,0,205
6,19,Comitan de Dominguez,282,CA,12,38,0,0,7,0,0,4,0,124,5,0,190
6,19,Comitan de Dominguez,283,B,9,109,0,0,6,0,0,10,0,37,31,0,202
6,19,Comitan de Dominguez,283,CA,19,117,0,0,8,0,0,8,0,33,16,0,201
6,19,Comitan de Dominguez,284,B,9,42,0,0,60,0,0,14,0,62,13,0,200
6,19,Comitan de Dominguez,284,X1,18,112,0,0,3,0,0,17,0,89,28,0,267
6,19,Comitan de Dominguez,285,B,36,191,0,0,25,0,0,23,0,105,29,0,409
6,19,Comitan de Dominguez,286,B,20,98,0,0,34,0,0,5,0,91,15,0,263
6,19,Comitan de Dominguez,286,CA,19,59,0,0,49,0,0,7,0,65,17,0,216
6,19,Comitan de Dominguez,287,B,7,78,0,0,20,0,0,7,0,63,18,0,193
6,19,Comitan de Dominguez,287,CA,7,66,0,0,11,0,0,1,0,85,24,0,194
6,19,Comitan de Dominguez,288,B,10,47,0,0,7,0,0,2,0,39,20,0,125
6,19,Comitan de Dominguez,288,CA,17,61,0,0,15,0,0,4,0,43,14,0,154
6,19,Comitan de Dominguez,289,B,40,91,0,0,29,0,0,40,0,72,24,0,296
6,19,Comitan de Dominguez,289,CA,44,74,0,0,28,0,0,27,0,89,35,0,297
6,19,Comitan de Dominguez,290,B,8,102,0,0,28,0,0,3,0,156,10,0,307
6,19,Comitan de Dominguez,290,CA,7,86,0,0,14,0,0,6,0,127,13,0,253
6,19,Comitan de Dominguez,291,B,46,120,0,0,15,0,0,15,0,94,9,0,299
6,19,Comitan de Dominguez,291,X1,9,66,0,0,0,0,0,8,0,6,4,4,97
6,19,Comitan de Dominguez,292,B,36,58,0,0,8,0,0,9,0,15,8,0,134
,,,,,,,,,,,,,,,,,
23,20,La Concordia,293,B,103,66,48,28,178,0,0,0,0,,12,0,435
23,20,La Concordia,293,CA,89,43,35,35,165,0,0,0,0,,18,0,385
23,20,La Concordia,294,B,82,108,46,5,172,0,0,0,0,,16,0,429
23,20,La Concordia,294,CA,69,87,61,4,137,0,0,0,0,,22,0,380
23,20,La Concordia,295,B,18,81,15,1,101,0,0,0,0,,8,0,224
23,20,La Concordia,295,CA,29,41,17,4,126,0,0,0,0,,7,0,224
23,20,La Concordia,296,B,50,113,39,23,158,0,0,0,0,,18,0,401
23,20,La Concordia,297,B,3,3,2,56,9,0,0,0,0,,5,0,78
23,20,La Concordia,298,B,47,47,6,19,156,0,0,0,0,,11,0,286
23,20,La Concordia,298,CA,61,32,6,16,170,0,0,0,0,,10,0,295
23,20,La Concordia,299,B,11,52,21,42,133,0,0,0,0,,8,0,267
23,20,La Concordia,299,CA,12,58,50,38,106,0,0,0,0,,0,0,264
23,20,La Concordia,299,X1,21,84,4,81,176,0,0,0,0,,0,0,366
23,20,La Concordia,300,B,0,53,5,89,175,0,0,0,0,,18,0,340
23,20,La Concordia,300,CA,8,88,10,73,173,0,0,0,0,,13,0,365
23,20,La Concordia,301,B,25,56,3,107,103,0,0,0,0,,18,0,312
23,20,La Concordia,301,CA,16,81,3,117,97,0,0,0,0,,12,0,326
23,20,La Concordia,302,B,22,87,16,62,32,0,0,0,0,,6,4,229
23,20,La Concordia,302,CA,15,91,17,54,27,0,0,0,0,,9,0,213
23,20,La Concordia,303,B,24,134,17,64,41,0,0,0,0,,7,0,287
23,20,La Concordia,304,B,1,36,1,3,6,0,0,0,0,,0,0,47
23,20,La Concordia,305,B,12,132,7,12,224,0,0,0,0,,17,3,407
23,20,La Concordia,306,B,2,142,2,9,109,0,0,0,0,,9,0,273
23,20,La Concordia,306,CA,6,139,2,8,114,0,0,0,0,,15,4,288
23,20,La Concordia,307,B,13,46,1,10,144,0,0,0,0,,10,0,224
23,20,La Concordia,307,CA,3,68,1,17,151,0,0,0,0,,8,0,248
23,20,La Concordia,308,B,2,63,2,23,47,0,0,0,0,,9,0,146
23,20,La Concordia,308,CA,1,50,3,25,61,0,0,0,0,,6,0,146
23,20,La Concordia,309,B,9,62,1,31,60,0,0,0,0,,5,0,168
23,20,La Concordia,310,B,2,34,0,27,54,0,0,0,0,,7,0,124
23,20,La Concordia,310,CA,2,26,1,33,76,0,0,0,0,,7,0,145
23,20,La Concordia,311,B,4,49,6,66,128,0,0,0,0,,15,0,268
23,20,La Concordia,311,CA,10,52,6,76,132,0,0,0,0,,15,3,294
23,20,La Concordia,312,B,56,156,53,49,103,0,0,0,0,,18,0,435
23,20,La Concordia,312,CA,41,118,75,71,123,0,0,0,0,,16,0,444
23,20,La Concordia,313,B,36,162,2,81,102,0,0,0,0,,22,0,405
23,20,La Concordia,314,B,11,18,4,61,213,0,0,0,0,,12,0,319
23,20,La Concordia,314,X1,16,18,1,17,93,0,0,0,0,,12,0,157
23,20,La Concordia,315,B,15,51,3,77,137,0,0,0,0,,31,0,314
23,20,La Concordia,315,CA,22,51,2,95,142,0,0,0,0,,35,0,347
23,20,La Concordia,316,B,11,34,4,59,122,0,0,0,0,,21,0,251
23,20,La Concordia,316,X1,22,5,1,6,70,0,0,0,0,,18,0,122
,,,,,,,,,,,,,,,,,
13,21,Copainala,317,B,95,77,80,27,1,0,0,0,0,,19,0,299
13,21,Copainala,317,CA,130,65,70,19,3,0,0,0,0,,14,0,301
13,21,Copainala,318,B,116,51,52,32,1,0,0,0,1,,10,0,263
13,21,Copainala,318,CA,124,45,55,17,0,0,0,0,4,,13,0,258
13,21,Copainala,319,B,63,58,104,35,3,0,0,0,1,,7,0,271
13,21,Copainala,319,CA,68,58,117,25,10,0,0,0,2,,9,0,289
13,21,Copainala,320,B,110,71,71,9,3,0,0,0,0,,9,0,273
13,21,Copainala,320,CA,126,69,51,10,2,0,0,0,4,,9,0,271
13,21,Copainala,321,B,10,193,92,14,3,0,0,0,1,,5,0,318
13,21,Copainala,321,X1,10,193,164,7,1,0,0,0,0,,17,0,392
13,21,Copainala,322,B,13,68,107,19,3,0,0,0,1,,13,0,224
13,21,Copainala,322,X1,4,74,111,6,0,0,0,0,0,,16,0,211
13,21,Copainala,323,B,12,35,18,2,14,0,0,0,2,,5,0,88
13,21,Copainala,323,X1,7,86,39,3,2,0,0,0,0,,4,0,141
13,21,Copainala,324,B,49,120,72,64,8,0,0,0,1,,14,0,328
13,21,Copainala,325,B,30,221,152,12,3,0,0,0,0,,18,0,436
13,21,Copainala,326,B,2,140,68,29,2,0,0,0,1,,10,3,255
13,21,Copainala,326,CA,8,168,62,25,4,0,0,0,0,,14,0,281
13,21,Copainala,327,B,17,137,125,21,0,0,0,0,0,,8,0,308
13,21,Copainala,327,X1,10,111,51,10,11,0,0,0,1,,25,0,219
13,21,Copainala,328,B,30,203,68,80,4,0,0,0,1,,17,0,403
13,21,Copainala,329,B,60,94,143,62,3,0,0,0,1,,13,0,376
13,21,Copainala,329,X1,38,37,37,2,2,0,0,0,0,,28,0,144
13,21,Copainala,330,B,8,114,98,24,1,0,0,0,0,,10,0,255
13,21,Copainala,330,CA,12,146,71,17,3,0,0,0,0,,13,0,262
,,,,,,,,,,,,,,,,,
22,22,Chalchihuitan,331,B,50,89,35,59,0,0,0,0,0,,12,0,245
22,22,Chalchihuitan,332,B,105,37,4,58,0,0,0,0,0,,13,0,217
22,22,Chalchihuitan,332,CA,120,42,6,42,0,0,0,0,0,,16,0,226
22,22,Chalchihuitan,332,X1,3,223,29,33,0,0,0,0,0,,20,0,308
22,22,Chalchihuitan,332,X2,45,2,2,0,0,0,0,0,0,,4,0,53
22,22,Chalchihuitan,333,B,4,30,168,51,0,0,0,0,0,,22,0,275
22,22,Chalchihuitan,333,X1,25,122,119,207,0,0,0,0,0,,45,0,518
22,22,Chalchihuitan,333,X2,21,53,53,116,0,0,0,0,0,,18,0,261
22,22,Chalchihuitan,334,B,132,33,62,75,0,0,0,0,0,,32,0,334
