CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2389,2,175,263,305,13,14,10,9,477,8,1,4,0,0,4,12,0,0,1,0,1296,0,30,1326,1750,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2770,1,13,20,2,3,7,0,4,72,3,3,0,0,0,1,0,1,0,1,0,130,0,3,133,167,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2771,1,113,199,71,23,19,13,25,497,30,4,1,0,0,3,6,3,0,2,0,1009,0,24,1033,1520,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2772,2,146,171,54,7,30,6,21,635,25,4,1,0,0,2,19,0,1,4,0,1126,0,17,1143,1900,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2773,2,154,132,55,24,31,14,28,613,42,8,6,0,0,4,8,2,0,2,0,1123,0,45,1168,1845,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2774,4,155,197,44,21,56,21,34,743,58,3,4,1,0,6,5,1,0,7,0,1356,0,47,1403,2375,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2775,3,141,149,38,8,26,14,51,665,25,1,1,3,0,2,12,6,1,6,0,1149,0,28,1177,2014,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2805,3,292,71,25,18,24,20,7,425,7,4,10,0,0,2,7,3,1,1,0,917,0,36,953,1435,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2806,1,332,97,26,10,42,27,16,528,15,4,7,0,0,4,4,0,0,0,0,1112,0,43,1155,1703,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2807,4,271,59,22,13,33,11,10,443,19,2,3,2,0,2,2,3,0,1,0,896,0,39,935,1420,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2808,4,362,88,37,12,36,22,26,620,14,7,9,0,0,1,14,4,1,1,0,1254,0,53,1307,1969,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2809,4,98,37,10,17,14,12,16,182,3,6,3,0,1,0,0,2,0,1,0,402,0,27,429,646,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2810,4,173,58,17,7,14,15,14,431,12,1,5,0,0,1,6,1,0,1,0,756,0,36,792,1332,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2811,1,135,45,31,12,34,14,16,536,10,3,3,0,0,0,10,2,1,2,0,854,0,48,902,1367,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2812,3,264,102,27,8,14,14,7,355,3,1,3,0,0,6,5,3,1,4,0,817,0,47,864,1424,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2813,3,221,70,30,10,16,17,14,212,3,5,3,0,0,0,7,0,0,2,0,610,0,20,630,992,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3530,3,313,265,26,18,38,15,11,434,27,4,13,1,0,12,9,1,2,0,0,1189,0,55,1244,1754,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3531,4,257,249,21,12,37,16,15,674,12,4,8,1,0,13,14,1,1,7,0,1342,0,42,1384,1945,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3532,3,327,265,32,19,22,26,14,281,9,10,5,1,0,9,8,2,1,2,0,1033,0,50,1083,1594,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3533,2,457,360,44,23,66,27,25,451,28,12,10,1,0,5,17,3,3,6,0,1538,0,99,1637,2727,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3536,3,361,331,28,26,55,39,26,519,22,19,3,4,0,20,14,3,0,7,0,1477,0,70,1547,2355,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3537,2,119,178,17,24,27,23,4,209,9,3,1,1,0,10,7,2,1,0,0,635,1,58,694,1003,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3538,3,314,327,74,24,59,19,17,516,29,7,6,0,0,6,8,2,2,8,0,1418,0,63,1481,2212,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3539,1,1010,402,41,20,47,31,22,441,14,14,16,6,1,11,11,2,0,6,0,2095,0,92,2187,2857,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3540,2,457,441,39,11,60,52,19,608,17,6,7,0,0,14,6,4,0,2,0,1743,0,86,1829,2585,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3541,3,204,488,20,21,22,28,6,477,14,8,5,1,1,10,9,0,1,1,0,1316,0,55,1371,2058,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3542,2,278,405,33,12,60,27,19,511,31,5,8,1,0,14,10,0,1,6,0,1421,0,68,1489,2054,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2382,2,159,88,21,19,3,6,4,125,1,8,5,0,0,4,0,4,1,0,0,448,0,24,472,686,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2384,3,97,421,104,38,36,38,12,950,20,10,3,0,0,12,14,2,2,1,0,1760,2,78,1840,2523,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2385,3,77,298,128,27,26,26,22,517,13,2,11,1,0,21,7,4,1,0,0,1181,0,60,1241,1851,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2386,3,189,368,112,41,32,26,19,649,14,7,4,1,5,13,8,3,1,2,0,1494,0,99,1593,2304,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,3534,5,206,153,112,24,17,16,17,352,14,5,16,2,2,8,10,3,1,3,0,961,0,67,1028,1368,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,3535,3,132,144,78,10,17,15,9,484,4,2,7,3,0,6,5,2,0,1,0,919,0,57,976,1514,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,4717,3,48,69,8,17,3,7,3,42,3,0,0,0,0,1,0,0,0,0,0,201,1,27,229,366,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,4718,4,114,32,12,11,7,3,6,112,1,0,1,0,0,0,3,1,0,0,0,303,0,9,312,420,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4557,2,90,305,176,28,21,21,10,833,26,5,6,0,0,6,4,1,0,0,0,1532,0,34,1566,2418,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4558,3,147,342,197,14,39,18,13,1209,35,3,6,1,0,4,14,4,0,1,0,2047,1,48,2096,3343,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4559,4,49,145,124,5,14,12,7,424,10,2,1,0,0,3,3,1,0,2,0,802,0,14,816,1283,,,,,
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4560,4,74,129,86,4,9,5,6,312,11,2,1,1,0,2,7,1,0,2,0,652,0,11,663,1121,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,7,3,234,136,282,17,25,13,19,950,15,7,11,0,1,8,14,3,2,6,0,1743,0,58,1801,2927,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,8,5,60,68,74,4,14,4,4,274,0,1,1,0,0,1,3,1,0,0,0,509,0,12,521,826,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,9,1,178,86,161,11,7,22,13,587,13,4,5,0,0,3,9,1,0,1,0,1101,0,38,1139,1755,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,10,3,148,48,229,11,6,9,8,640,4,2,9,2,0,1,9,2,2,2,0,1132,1,39,1172,1865,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,11,4,125,71,129,8,18,7,27,432,5,0,6,1,0,0,9,3,0,2,0,843,0,25,868,1307,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,12,1,61,53,70,3,6,9,5,327,3,3,0,0,1,1,8,3,0,0,0,553,1,16,570,849,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,13,1,67,58,85,11,7,8,5,417,5,2,3,1,0,2,8,2,1,1,0,683,2,18,703,1152,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,14,4,160,67,291,11,32,24,13,809,12,3,10,1,1,2,13,2,0,0,0,1451,0,53,1504,2493,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,15,5,71,120,102,6,33,7,9,475,16,2,5,0,0,2,8,7,0,6,0,869,0,28,897,1387,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,16,2,114,65,107,8,9,7,7,393,7,1,4,0,1,2,8,5,0,2,0,740,0,16,756,1152,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,17,2,68,58,84,2,7,4,9,245,4,4,1,0,0,1,1,0,0,1,0,489,1,16,506,748,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,18,2,101,42,101,8,7,8,11,375,8,2,2,0,0,3,3,2,0,3,0,676,1,24,701,1088,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,19,2,98,70,160,3,4,7,15,422,5,5,4,0,0,0,4,3,0,3,0,803,1,21,825,1251,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,20,2,48,67,83,2,3,6,8,302,8,2,2,0,0,1,6,0,1,0,0,539,0,16,555,821,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,21,2,40,46,89,5,12,3,5,356,4,1,2,0,0,0,3,1,0,0,0,567,0,11,578,922,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,22,3,115,55,232,14,15,9,8,548,7,6,12,0,1,0,10,1,0,5,0,1038,0,32,1070,1668,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,23,3,104,68,132,7,23,11,15,613,12,6,3,0,1,7,11,0,2,1,0,1016,1,25,1042,1734,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,24,3,78,86,137,6,20,13,7,704,17,0,3,0,0,1,12,2,0,4,0,1090,0,29,1119,1700,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,25,2,104,96,164,14,8,5,13,494,3,5,3,1,0,4,3,1,1,0,0,919,1,33,953,1458,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,26,4,88,56,149,3,10,10,8,456,8,7,2,1,1,0,7,1,0,1,0,808,1,27,836,1182,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,27,3,124,130,194,12,18,15,6,671,5,6,9,1,0,7,8,1,7,2,0,1216,0,40,1256,1877,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,28,2,110,53,99,9,13,3,15,455,6,2,1,0,1,2,4,2,0,1,0,776,0,29,805,1243,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,29,2,105,54,115,9,10,11,11,478,10,5,5,1,0,2,6,4,0,2,0,828,0,23,851,1328,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,30,3,127,77,150,9,23,7,14,522,10,3,6,0,1,3,10,4,0,3,0,969,4,38,1011,1543,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,31,3,140,88,295,17,18,14,19,619,8,13,14,1,1,2,16,5,0,5,0,1275,0,43,1318,2094,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,32,3,194,101,199,9,19,13,12,445,15,10,10,0,1,2,13,8,0,3,0,1054,0,45,1099,1868,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,33,2,95,83,148,4,13,8,3,213,1,1,7,0,0,5,2,4,0,1,0,588,0,29,617,968,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,34,3,156,174,264,6,12,12,2,256,6,3,4,2,2,9,5,4,0,0,0,917,0,61,978,1543,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,35,2,158,77,375,12,12,3,2,134,2,2,16,0,1,1,3,0,0,1,0,799,0,48,847,1200,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,36,3,336,92,406,12,24,11,11,303,11,10,17,1,1,2,2,0,0,1,0,1240,0,57,1297,1844,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,37,3,201,156,286,8,16,14,11,516,10,3,8,0,0,1,14,1,0,6,0,1251,3,54,1308,2108,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,38,3,184,101,351,18,18,11,13,449,19,8,12,1,1,9,6,3,1,4,0,1209,1,67,1277,1924,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,39,3,252,118,367,8,23,12,18,481,11,4,19,0,1,4,6,2,0,5,0,1331,0,36,1367,2042,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,40,2,135,70,107,3,10,12,5,283,1,4,3,0,0,2,4,3,0,0,0,642,0,41,683,982,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,41,2,194,93,155,9,14,16,7,238,6,1,9,0,0,0,2,3,0,0,0,747,0,31,778,1209,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,42,4,256,258,501,6,15,10,8,268,8,2,13,0,1,2,3,0,0,3,0,1354,0,89,1443,2137,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,43,5,342,89,487,14,27,17,12,738,10,2,18,0,1,2,19,5,0,2,0,1785,0,75,1860,2970,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,44,3,162,217,389,32,8,9,3,282,7,1,13,6,2,3,5,6,1,0,0,1146,0,88,1234,1815,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,45,4,293,128,398,11,6,17,7,568,2,7,14,0,2,0,16,4,0,2,0,1475,0,67,1542,2458,,,,,
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,46,2,99,47,256,3,7,5,4,128,4,5,15,1,0,0,2,0,0,0,0,576,0,34,610,904,,,,,
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2640,2,312,73,44,9,22,20,6,472,12,3,5,0,0,3,5,3,0,0,0,989,0,30,1019,1593,,,,,
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2641,2,255,70,69,10,9,10,6,333,8,12,5,0,0,1,4,3,2,1,0,798,0,25,823,1322,,,,,
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2642,2,361,90,57,13,19,16,8,411,10,9,8,1,0,2,13,3,1,0,0,1022,0,29,1051,1787,,,,,
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2643,2,171,67,37,5,6,7,3,285,5,7,1,1,0,1,6,3,0,0,0,605,0,25,630,945,,,,,
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2644,2,209,79,40,6,18,13,8,460,26,11,3,0,0,3,9,1,0,5,0,891,1,21,913,1441,,,,,
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2645,3,221,52,52,3,12,7,4,311,12,5,2,0,0,0,11,2,0,1,0,695,0,21,716,1170,,,,,
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2646,2,355,69,58,4,3,6,6,352,4,2,1,0,0,1,9,0,0,1,0,871,1,17,889,1428,,,,,
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2647,3,138,36,44,7,8,4,7,234,6,2,3,0,0,0,5,2,0,5,0,501,0,13,514,885,,,,,
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2648,2,268,54,37,8,8,6,3,260,5,3,6,0,0,0,3,2,0,1,0,664,0,10,674,934,,,,,
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2649,2,60,16,14,1,3,1,0,83,4,1,1,0,0,0,0,0,0,0,0,184,0,5,189,304,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3081,2,735,163,38,21,35,27,11,717,7,18,6,9,0,3,9,11,0,2,0,1812,1,54,1867,2892,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3082,2,551,103,24,15,26,15,8,622,10,12,4,0,0,8,9,2,0,4,0,1413,0,45,1458,2217,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3083,2,204,68,8,2,16,6,0,231,2,4,0,0,0,2,2,4,0,0,0,549,1,13,563,857,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3084,2,300,98,8,13,11,10,4,241,4,12,2,0,0,1,3,3,1,0,0,711,0,32,743,1132,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3085,1,367,70,35,14,14,10,5,210,3,5,6,2,0,5,2,0,2,3,0,753,1,29,783,1193,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3086,4,300,65,19,3,17,8,4,184,3,3,4,3,0,4,0,1,2,3,0,623,0,17,640,1043,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3087,3,343,40,13,4,22,13,6,236,1,5,2,0,0,1,4,6,0,1,0,697,0,23,720,1075,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3088,2,236,41,16,7,14,8,2,136,5,4,1,2,0,0,4,1,0,1,0,478,1,16,495,750,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3089,2,398,63,33,16,32,27,3,330,6,3,7,1,0,6,1,4,0,0,0,930,0,41,971,1382,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3090,3,199,58,11,5,3,5,3,65,0,2,5,1,0,0,2,1,0,1,0,361,0,22,383,628,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3091,2,272,28,5,4,9,4,2,69,2,8,12,1,0,0,1,0,0,2,0,419,0,10,429,647,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3092,3,448,46,11,5,21,15,8,234,5,4,6,2,0,1,1,3,0,2,0,812,0,23,835,1056,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3093,2,375,19,20,6,53,17,4,618,10,4,2,0,0,0,1,7,0,1,0,1137,0,33,1170,1513,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3094,3,285,61,13,17,19,14,7,425,13,3,3,0,0,1,3,2,0,1,0,867,0,33,900,1465,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3095,1,282,50,13,10,12,20,5,436,4,3,2,1,0,3,2,6,0,1,0,850,0,14,864,1345,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3096,1,148,21,12,5,9,9,5,197,1,1,1,0,0,0,1,2,0,0,0,412,0,15,427,566,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3097,2,181,16,13,5,20,9,6,416,2,0,1,1,0,2,0,2,0,0,0,674,0,16,690,933,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3098,3,322,44,41,6,21,8,6,184,4,19,13,4,1,2,5,3,0,3,0,686,0,22,708,1138,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3099,2,372,115,29,21,47,14,18,417,16,13,2,0,0,6,8,2,1,3,0,1084,0,54,1138,1745,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3102,2,196,59,8,6,6,5,7,95,2,3,1,1,0,0,0,1,1,0,0,391,0,10,401,606,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3103,1,482,48,43,7,48,15,8,355,7,6,6,1,0,1,6,6,0,4,0,1043,0,45,1088,1622,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3104,2,334,78,58,5,25,13,4,393,7,2,4,3,0,2,12,2,0,3,0,945,0,34,979,1427,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3105,3,467,74,21,5,23,18,8,206,8,14,3,1,1,3,2,2,0,6,0,862,0,38,900,1169,,,,,
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3106,3,161,27,9,2,6,5,1,78,4,3,0,0,0,0,0,5,0,0,0,301,0,8,309,412,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3409,2,140,34,5,14,5,3,4,147,7,2,4,1,0,0,2,0,0,0,0,368,0,8,376,574,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3410,3,131,72,31,11,8,10,3,285,4,7,2,0,0,1,6,2,0,2,0,575,0,9,584,878,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3411,2,96,127,14,17,8,7,6,209,2,1,2,1,0,5,5,1,0,1,0,502,0,13,515,769,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3412,2,137,47,12,9,11,6,3,250,5,5,2,1,0,2,6,3,0,0,0,499,0,17,516,831,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3413,1,147,51,25,5,20,25,7,215,61,2,6,1,0,0,3,2,0,13,0,583,0,26,609,953,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3414,1,495,209,52,11,21,12,7,152,4,10,8,4,0,4,3,0,2,0,0,994,0,55,1049,1651,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3415,2,263,55,20,9,10,5,10,280,6,31,2,0,0,4,2,2,0,0,0,699,1,24,724,1017,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3416,2,159,138,46,5,30,16,7,551,8,0,5,0,0,1,9,3,0,4,0,982,0,23,1005,1805,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3417,2,126,79,15,1,13,15,10,323,2,4,5,1,0,2,3,3,0,3,0,605,0,28,633,1037,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3418,2,135,52,45,3,8,18,2,151,2,7,4,0,0,0,1,0,0,1,0,429,0,20,449,650,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3419,3,132,130,12,5,15,10,8,115,6,2,2,1,0,2,1,1,0,1,0,443,1,18,462,745,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3420,2,155,24,11,3,9,5,6,110,2,3,3,2,0,0,2,0,0,0,0,335,0,12,347,628,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3421,3,162,106,16,14,18,5,8,373,3,9,3,0,0,3,5,2,0,1,0,728,0,23,751,1377,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3422,2,219,76,18,13,13,11,3,342,5,5,1,0,0,2,5,0,0,1,0,714,0,27,741,1397,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3423,2,219,46,10,3,4,9,5,88,5,0,3,0,0,0,0,2,0,1,0,395,0,4,399,591,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3424,2,223,87,14,2,8,11,3,102,5,1,1,0,1,2,1,0,0,0,0,461,0,15,476,784,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3425,2,26,7,4,4,12,4,0,138,6,0,0,0,0,0,4,1,0,0,0,206,0,10,216,352,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3426,2,185,43,19,1,4,5,4,128,4,1,2,0,0,0,6,3,0,0,0,405,0,12,417,598,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3427,2,129,36,5,2,5,3,1,141,3,4,2,1,0,0,3,1,0,1,0,337,0,13,350,526,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3428,1,227,137,50,5,21,13,10,438,7,7,7,0,1,5,10,3,0,4,0,945,0,49,994,1746,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3430,2,54,21,6,6,9,6,3,170,3,1,0,0,2,4,0,0,1,0,0,286,0,12,298,539,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3431,1,124,76,14,6,6,15,8,216,3,9,0,0,0,0,9,1,0,1,0,488,0,18,506,945,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3432,1,76,19,9,2,7,9,0,92,0,0,2,0,0,0,0,0,0,0,0,216,0,6,222,315,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3433,1,188,69,13,5,14,9,9,216,4,6,3,1,0,1,7,1,0,2,0,548,0,14,562,906,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3434,3,159,49,11,4,7,8,3,108,3,6,0,0,0,1,1,0,0,0,0,360,0,8,368,596,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3435,1,323,55,50,3,15,13,5,282,7,7,6,1,1,1,6,3,1,0,0,779,0,33,812,1205,,,,,
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3436,2,96,18,8,5,4,7,5,129,2,0,1,1,0,0,0,1,0,1,0,278,0,17,295,459,,,,,
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3100,2,201,266,35,9,38,10,6,783,11,2,5,0,0,7,7,6,0,3,0,1389,0,53,1442,2549,,,,,
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3101,2,126,164,21,5,14,13,9,452,4,1,0,1,0,3,6,3,1,1,0,824,0,35,859,1518,,,,,
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3107,1,277,151,10,15,20,6,7,292,8,3,1,0,0,9,1,6,0,1,0,807,0,42,849,1317,,,,,
