ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,889,2,356,49,35,41,25,11,5,89,4,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,617,0,20,637,1216
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,890,3,365,105,18,44,17,12,16,92,5,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,679,0,31,710,1394
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,891,1,85,15,2,18,5,2,6,24,0,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,162,0,4,166,314
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,892,1,12,8,1,3,3,0,1,19,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,0,48,100
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,893,1,64,40,10,26,29,6,6,77,5,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,272,0,24,296,691
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,894,2,182,58,11,41,23,4,14,63,9,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,409,0,24,433,1032
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,895,2,303,55,32,142,10,9,8,84,10,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,657,0,24,681,1399
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,896,5,692,187,100,138,43,35,29,216,20,3,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,1473,0,55,1528,3358
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,897,3,369,130,45,78,27,27,22,220,15,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,941,0,28,969,1926
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,898,3,278,133,47,48,34,13,38,174,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,770,0,26,796,1604
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,899,6,524,211,70,89,47,22,35,313,18,9,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1340,0,48,1388,3114
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,900,4,595,125,108,218,52,27,45,337,22,6,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1540,1,36,1577,2782
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,901,3,297,136,48,98,39,12,13,158,17,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,828,4,29,861,1811
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,902,4,378,166,77,104,57,33,36,268,18,9,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,1151,1,21,1173,2409
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,903,3,221,87,35,103,23,23,8,112,17,4,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,636,0,31,667,1374
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,904,3,215,142,44,50,18,11,22,119,8,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,634,0,41,675,1570
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,905,3,234,71,72,60,29,21,14,92,6,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,607,0,24,631,1605
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,906,2,163,38,17,34,9,11,2,62,4,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,344,0,24,368,821
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,907,2,324,135,8,26,14,11,7,50,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,578,0,15,593,1405
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,908,4,392,300,16,52,16,29,13,49,4,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,874,0,49,923,2532
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,909,4,431,124,64,62,37,13,24,215,17,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,997,2,56,1055,2401
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,910,3,352,129,26,60,13,17,8,104,18,2,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,736,0,24,760,1737
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,911,2,198,108,9,29,9,17,6,39,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,417,0,26,443,1222
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,912,5,521,95,29,44,31,27,8,182,13,8,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,966,0,51,1017,2347
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,913,2,300,49,10,17,15,4,2,54,5,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,460,0,19,479,1124
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,914,3,449,110,8,19,22,7,3,83,9,5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,717,0,25,742,2009
11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,915,4,613,167,122,124,55,34,33,380,14,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1550,2,36,1588,2833
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,916,2,151,18,32,377,3,106,8,23,1,0,0,0,1,,,,,,,,,,,30,,,,,,,,,,,,,,,750,0,23,773,1403
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,917,3,232,19,47,306,1,177,14,10,0,1,0,0,0,,,,,,,,,,,142,,,,,,,,,,,,,,,949,0,22,971,1750
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,918,2,244,25,26,248,3,113,8,48,1,1,0,0,0,,,,,,,,,,,132,,,,,,,,,,,,,,,849,0,17,866,1441
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,919,3,221,19,121,147,4,81,3,27,0,0,0,0,0,,,,,,,,,,,161,,,,,,,,,,,,,,,784,0,44,828,1520
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,920,1,99,7,50,19,3,52,0,8,0,0,0,0,0,,,,,,,,,,,7,,,,,,,,,,,,,,,245,0,8,253,457
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,921,2,284,6,77,115,0,55,1,10,1,0,0,0,0,,,,,,,,,,,32,,,,,,,,,,,,,,,581,0,23,604,887
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,922,3,244,15,28,228,7,280,4,23,1,2,0,0,0,,,,,,,,,,,176,,,,,,,,,,,,,,,1008,0,53,1061,1684
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,923,3,250,26,100,368,2,182,52,51,0,1,0,1,0,,,,,,,,,,,174,,,,,,,,,,,,,,,1207,0,66,1273,2184
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,924,2,160,5,59,138,2,108,9,11,1,0,0,0,0,,,,,,,,,,,59,,,,,,,,,,,,,,,552,0,26,578,874
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,925,2,252,9,87,86,8,102,10,37,3,0,0,0,0,,,,,,,,,,,110,,,,,,,,,,,,,,,704,0,46,750,1331
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,926,1,60,1,109,21,0,80,3,7,0,0,0,0,0,,,,,,,,,,,9,,,,,,,,,,,,,,,290,0,21,311,487
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,927,2,197,18,108,137,1,67,2,12,1,0,1,0,0,,,,,,,,,,,114,,,,,,,,,,,,,,,658,0,26,684,1298
11,GUANAJUATO,18,PENJAMO,16,HUANIMARO,928,3,182,8,28,220,4,100,3,8,2,0,0,0,0,,,,,,,,,,,277,,,,,,,,,,,,,,,832,1,45,878,1584
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,929,6,1126,342,15,46,34,25,18,296,25,11,6,4,6,,,,,,,,,,,,316,,,,,,,,,,,,,,2270,0,53,2323,4284
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,930,9,701,541,31,85,63,28,46,592,35,12,3,2,26,,,,,,,,,,,,255,,,,,,,,,,,,,,2420,2,104,2526,6128
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,931,3,587,144,5,37,25,9,17,305,12,10,0,2,0,,,,,,,,,,,,225,,,,,,,,,,,,,,1378,0,23,1401,2021
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,932,7,1567,400,24,89,38,28,37,610,33,10,2,1,1,,,,,,,,,,,,409,,,,,,,,,,,,,,3249,1,63,3313,4671
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,933,2,409,119,7,18,14,7,10,155,10,5,1,0,0,,,,,,,,,,,,125,,,,,,,,,,,,,,880,0,22,902,1417
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,934,3,590,199,6,22,17,11,11,189,12,4,2,0,2,,,,,,,,,,,,237,,,,,,,,,,,,,,1302,0,21,1323,1980
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,935,2,244,103,3,16,14,4,17,137,10,7,4,2,0,,,,,,,,,,,,91,,,,,,,,,,,,,,652,0,12,664,1074
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,936,2,193,99,7,25,11,1,2,119,15,0,0,1,0,,,,,,,,,,,,77,,,,,,,,,,,,,,550,0,18,568,941
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,937,3,342,165,11,32,17,5,8,129,7,4,2,2,1,,,,,,,,,,,,119,,,,,,,,,,,,,,844,0,34,878,1690
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,938,2,253,102,10,12,11,6,12,158,8,8,2,1,0,,,,,,,,,,,,74,,,,,,,,,,,,,,657,1,16,674,1127
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,939,2,482,104,2,20,13,7,7,107,8,1,3,1,1,,,,,,,,,,,,103,,,,,,,,,,,,,,859,2,11,872,1180
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,940,2,418,125,1,14,9,4,6,140,7,2,0,0,0,,,,,,,,,,,,82,,,,,,,,,,,,,,808,1,24,833,1162
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,941,2,352,85,3,24,10,9,10,118,10,3,2,0,0,,,,,,,,,,,,95,,,,,,,,,,,,,,721,0,15,736,1062
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,942,1,196,62,0,14,9,5,11,102,7,0,0,0,0,,,,,,,,,,,,51,,,,,,,,,,,,,,457,0,5,462,646
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,943,2,433,113,4,25,7,3,10,131,11,1,4,0,0,,,,,,,,,,,,135,,,,,,,,,,,,,,877,0,14,891,1246
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,944,4,958,296,9,58,31,9,39,319,19,4,2,0,0,,,,,,,,,,,,263,,,,,,,,,,,,,,2007,1,22,2030,2931
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,945,2,288,87,4,13,4,4,9,104,2,4,1,0,0,,,,,,,,,,,,65,,,,,,,,,,,,,,585,0,15,600,866
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,946,2,336,98,2,18,10,3,8,112,4,0,2,0,1,,,,,,,,,,,,106,,,,,,,,,,,,,,700,0,11,711,1005
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,947,3,405,151,14,31,21,10,65,155,24,5,4,0,1,,,,,,,,,,,,155,,,,,,,,,,,,,,1041,2,19,1062,1807
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,948,2,484,100,3,20,12,5,12,130,11,1,0,0,0,,,,,,,,,,,,72,,,,,,,,,,,,,,850,56,22,928,1273
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,949,2,337,130,3,9,6,4,16,103,4,2,0,0,0,,,,,,,,,,,,102,,,,,,,,,,,,,,716,1,24,741,1055
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,950,2,397,154,3,15,10,7,3,102,7,5,2,0,0,,,,,,,,,,,,86,,,,,,,,,,,,,,791,2,14,807,1096
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,951,3,594,160,11,29,29,6,28,328,11,7,3,0,1,,,,,,,,,,,,145,,,,,,,,,,,,,,1352,0,26,1378,1991
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,952,2,264,92,2,8,6,9,4,80,5,0,0,2,0,,,,,,,,,,,,46,,,,,,,,,,,,,,518,1,15,534,769
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,953,2,413,123,1,16,11,3,4,94,4,2,2,0,0,,,,,,,,,,,,102,,,,,,,,,,,,,,775,0,25,800,1090
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,954,2,253,107,2,14,11,2,6,80,7,1,0,0,0,,,,,,,,,,,,67,,,,,,,,,,,,,,550,1,12,563,796
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,955,2,177,97,7,11,14,6,4,115,9,2,2,1,30,,,,,,,,,,,,62,,,,,,,,,,,,,,537,0,18,555,1014
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,956,2,232,81,9,13,11,9,4,96,9,3,0,0,0,,,,,,,,,,,,60,,,,,,,,,,,,,,527,1,13,541,954
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,957,3,241,148,6,26,30,13,10,126,7,5,1,0,0,,,,,,,,,,,,56,,,,,,,,,,,,,,669,0,32,701,1521
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,958,7,625,346,32,64,61,40,36,425,34,16,3,3,0,,,,,,,,,,,,177,,,,,,,,,,,,,,1862,1,57,1920,4724
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,959,2,190,89,7,25,19,8,12,151,13,1,2,1,0,,,,,,,,,,,,64,,,,,,,,,,,,,,582,0,21,603,1216
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,960,4,423,209,11,59,36,10,16,283,20,4,2,2,0,,,,,,,,,,,,183,,,,,,,,,,,,,,1258,1,41,1300,2355
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,961,2,206,87,4,14,5,5,5,88,3,0,0,0,0,,,,,,,,,,,,71,,,,,,,,,,,,,,488,1,12,501,821
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,962,2,319,87,3,8,3,4,1,56,3,1,1,0,0,,,,,,,,,,,,66,,,,,,,,,,,,,,552,1,14,567,751
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,963,2,248,108,7,16,12,0,7,128,6,1,2,0,0,,,,,,,,,,,,53,,,,,,,,,,,,,,588,0,21,609,1130
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,964,2,199,44,3,7,18,6,5,133,12,2,2,0,1,,,,,,,,,,,,24,,,,,,,,,,,,,,456,0,20,476,926
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,965,6,969,293,19,55,46,30,38,580,37,13,2,0,1,,,,,,,,,,,,234,,,,,,,,,,,,,,2317,0,31,2348,3762
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,966,12,903,575,33,95,92,46,36,776,60,22,10,5,2,,,,,,,,,,,,176,,,,,,,,,,,,,,2831,0,78,2909,8477
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,967,8,569,406,30,68,75,43,21,557,40,24,7,5,0,,,,,,,,,,,,135,,,,,,,,,,,,,,1980,0,88,2068,4958
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,968,1,54,18,2,14,3,3,2,35,5,0,0,1,0,,,,,,,,,,,,14,,,,,,,,,,,,,,151,0,4,155,474
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,969,2,208,68,2,19,15,5,10,95,4,1,2,0,1,,,,,,,,,,,,32,,,,,,,,,,,,,,462,0,15,477,944
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,970,1,86,76,3,4,3,1,3,66,2,2,0,0,0,,,,,,,,,,,,26,,,,,,,,,,,,,,272,0,6,278,501
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,971,2,218,62,1,9,8,10,5,87,5,6,0,0,0,,,,,,,,,,,,24,,,,,,,,,,,,,,435,15,22,472,853
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,972,2,323,107,7,19,18,4,8,113,9,5,2,0,0,,,,,,,,,,,,129,,,,,,,,,,,,,,744,1,10,755,1181
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,973,6,770,337,22,64,66,18,25,351,26,11,3,0,0,,,,,,,,,,,,281,,,,,,,,,,,,,,1974,0,53,2027,4367
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,974,2,163,134,2,14,22,6,7,99,5,3,2,0,0,,,,,,,,,,,,35,,,,,,,,,,,,,,492,0,24,516,1108
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,975,2,206,115,5,25,18,6,4,146,8,2,1,1,0,,,,,,,,,,,,42,,,,,,,,,,,,,,579,2,25,606,1481
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,976,1,146,55,2,5,6,5,7,49,9,1,1,0,0,,,,,,,,,,,,58,,,,,,,,,,,,,,344,1,9,354,697
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,977,2,167,100,3,10,13,5,8,60,9,4,0,0,0,,,,,,,,,,,,29,,,,,,,,,,,,,,408,1,27,436,952
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,978,2,215,110,3,12,11,6,13,127,7,0,1,0,0,,,,,,,,,,,,44,,,,,,,,,,,,,,549,0,26,575,1120
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,979,2,172,85,9,16,11,4,11,132,12,10,0,0,2,,,,,,,,,,,,39,,,,,,,,,,,,,,503,0,14,517,1031
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,980,11,1122,458,26,87,102,42,29,660,43,26,8,1,3,,,,,,,,,,,,147,,,,,,,,,,,,,,2754,1,91,2846,7800
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,981,2,145,54,6,12,16,1,6,133,7,3,4,0,0,,,,,,,,,,,,11,,,,,,,,,,,,,,398,0,18,416,906
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,982,4,146,84,6,13,10,5,4,128,10,0,3,2,0,,,,,,,,,,,,46,,,,,,,,,,,,,,457,0,17,474,891
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,983,2,214,73,1,7,7,7,4,92,6,1,1,2,0,,,,,,,,,,,,61,,,,,,,,,,,,,,476,0,16,492,800
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,984,1,130,83,2,12,6,1,5,86,5,4,1,0,0,,,,,,,,,,,,57,,,,,,,,,,,,,,392,0,13,405,737
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,985,1,108,41,0,7,8,3,2,56,8,2,0,0,0,,,,,,,,,,,,28,,,,,,,,,,,,,,263,0,8,271,462
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,986,1,148,59,4,6,3,2,2,74,0,4,0,2,0,,,,,,,,,,,,19,,,,,,,,,,,,,,323,0,9,332,496
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,987,8,1194,420,19,103,66,25,30,659,59,22,8,1,2,,,,,,,,,,,,410,,,,,,,,,,,,,,3018,2,69,3089,5474
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,988,1,224,72,2,6,2,1,1,55,2,2,0,0,0,,,,,,,,,,,,57,,,,,,,,,,,,,,424,0,8,432,561
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,989,2,288,94,3,5,10,2,7,77,8,5,1,0,0,,,,,,,,,,,,60,,,,,,,,,,,,,,560,1,15,576,814
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,990,1,122,46,4,4,8,1,1,67,3,0,0,0,0,,,,,,,,,,,,8,,,,,,,,,,,,,,264,35,12,311,603
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,991,1,140,63,6,9,3,10,9,59,10,2,1,1,0,,,,,,,,,,,,46,,,,,,,,,,,,,,359,0,11,370,739
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,992,2,197,96,7,7,4,5,8,105,2,0,1,0,0,,,,,,,,,,,,45,,,,,,,,,,,,,,477,0,18,495,798
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,993,2,225,136,3,8,6,4,5,69,5,0,1,1,1,,,,,,,,,,,,55,,,,,,,,,,,,,,519,0,19,538,958
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,994,2,186,131,7,9,19,2,5,127,11,3,3,1,1,,,,,,,,,,,,17,,,,,,,,,,,,,,522,0,16,538,1138
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,995,2,156,89,2,12,8,0,6,115,9,0,0,0,0,,,,,,,,,,,,35,,,,,,,,,,,,,,432,0,10,442,852
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,996,1,119,44,4,11,3,5,4,49,1,0,0,0,0,,,,,,,,,,,,32,,,,,,,,,,,,,,272,1,15,288,458
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,997,2,203,93,4,21,16,2,5,124,4,3,1,1,0,,,,,,,,,,,,32,,,,,,,,,,,,,,509,0,13,522,1075
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,998,2,109,93,9,20,18,8,10,122,7,2,0,1,0,,,,,,,,,,,,14,,,,,,,,,,,,,,413,0,17,430,955
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,999,2,143,151,14,16,20,6,4,96,11,4,2,0,0,,,,,,,,,,,,33,,,,,,,,,,,,,,500,0,23,523,1317
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1000,6,633,395,25,69,59,21,38,547,40,20,8,2,2,,,,,,,,,,,,182,,,,,,,,,,,,,,2041,1,62,2104,4200
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1001,1,107,34,3,5,4,2,4,54,4,0,0,0,0,,,,,,,,,,,,26,,,,,,,,,,,,,,243,0,7,250,448
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1002,1,115,47,4,4,1,1,3,53,3,3,0,1,0,,,,,,,,,,,,32,,,,,,,,,,,,,,267,1,6,274,439
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1003,1,110,60,0,9,10,3,3,54,5,1,0,0,0,,,,,,,,,,,,31,,,,,,,,,,,,,,286,0,10,296,467
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1004,1,126,67,4,12,0,3,1,78,3,1,2,0,0,,,,,,,,,,,,41,,,,,,,,,,,,,,338,1,5,344,611
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1005,2,197,86,2,12,8,6,4,103,3,3,0,0,0,,,,,,,,,,,,45,,,,,,,,,,,,,,469,0,8,477,874
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1006,2,209,110,6,14,22,7,5,106,10,6,1,0,0,,,,,,,,,,,,38,,,,,,,,,,,,,,534,46,22,602,1004
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1007,2,183,121,14,10,18,8,7,116,16,0,1,3,0,,,,,,,,,,,,31,,,,,,,,,,,,,,528,31,26,585,1014
11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1008,3,300,116,5,31,27,3,8,225,21,7,2,0,0,,,,,,,,,,,,117,,,,,,,,,,,,,,862,1,33,896,1852
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1009,2,148,82,14,11,16,8,10,140,11,3,4,0,2,,,,,,,,,,,,67,,,,,,,,,,,,,,516,0,17,533,926
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1010,2,204,90,3,22,14,6,22,131,8,5,3,2,0,,,,,,,,,,,,80,,,,,,,,,,,,,,590,0,13,603,990
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1011,1,166,71,3,16,5,5,6,78,8,0,1,2,2,,,,,,,,,,,,64,,,,,,,,,,,,,,427,0,13,440,618
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1012,2,164,72,31,17,9,3,4,99,13,1,1,0,1,,,,,,,,,,,,53,,,,,,,,,,,,,,468,0,20,488,754
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1013,2,128,89,1,12,27,3,5,88,8,2,1,0,0,,,,,,,,,,,,53,,,,,,,,,,,,,,417,1,15,433,793
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1014,1,116,65,3,6,8,2,4,110,5,1,3,1,0,,,,,,,,,,,,39,,,,,,,,,,,,,,363,0,7,370,727
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1015,1,155,50,2,15,8,4,5,92,1,2,0,2,0,,,,,,,,,,,,56,,,,,,,,,,,,,,392,0,14,406,667
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1016,1,151,69,6,6,6,3,4,62,3,3,0,0,0,,,,,,,,,,,,34,,,,,,,,,,,,,,347,1,5,353,593
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1017,2,173,97,6,12,8,7,9,107,4,3,1,0,0,,,,,,,,,,,,39,,,,,,,,,,,,,,466,1,19,486,786
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1018,2,156,56,4,15,6,2,12,94,3,3,3,0,2,,,,,,,,,,,,65,,,,,,,,,,,,,,421,0,11,432,766
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1019,2,211,77,3,14,5,7,6,136,1,1,0,0,0,,,,,,,,,,,,81,,,,,,,,,,,,,,542,0,10,552,896
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1020,1,110,68,3,12,10,5,7,76,4,1,0,0,1,,,,,,,,,,,,37,,,,,,,,,,,,,,334,0,12,346,675
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1021,2,158,107,7,16,12,6,7,105,7,3,1,2,0,,,,,,,,,,,,46,,,,,,,,,,,,,,477,0,28,505,950
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1022,2,148,98,0,16,10,2,4,100,4,2,2,0,2,,,,,,,,,,,,64,,,,,,,,,,,,,,452,0,18,470,800
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1023,1,97,69,3,11,11,3,7,100,6,1,1,0,0,,,,,,,,,,,,42,,,,,,,,,,,,,,351,0,8,359,634
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1024,2,181,101,5,24,10,7,14,147,7,2,5,1,0,,,,,,,,,,,,31,,,,,,,,,,,,,,535,0,5,540,991
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1025,2,163,88,8,18,19,11,8,166,6,5,3,1,0,,,,,,,,,,,,24,,,,,,,,,,,,,,520,0,19,539,1228
11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1026,2,120,114,6,22,23,9,6,184,7,1,3,4,2,,,,,,,,,,,,35,,,,,,,,,,,,,,536,0,23,559,1301
