uniqueid,year,incumbent_party_Horacio
30173,2013,PRI_PVEM_PANAL
30173,2017,NA
30174,2000,PVEM
30174,2004,PAN
30174,2007,PRI_PVEM_PANAL
30174,2010,PAN_PANAL
30174,2013,PAN
30174,2017,NA
30175,2000,PRI
30175,2004,PAN
30175,2007,PRI_PVEM_PANAL
30175,2010,PAN_PANAL
30175,2013,PRD
30175,2017,NA
30176,2000,PRI_PARM_PSN
30176,2004,PAN
30176,2007,PRI_PVEM_PANAL
30176,2010,PAN_PANAL
30176,2013,PRI_PVEM_PANAL
30176,2017,NA
30177,2000,PRD
30177,2004,PRD_PT_MC
30177,2007,PRI_PVEM_PANAL
30177,2010,PRI_PVEM_PRV
30177,2013,PRD
30177,2017,NA
30178,2000,PRI_PSN_PDS
30178,2004,PRI_PVEM
30178,2007,PRI_PVEM_PANAL
30178,2010,PRI_PVEM_PRV
30178,2013,PAN
30178,2017,NA
30179,2000,PAN_PVEM
30179,2004,PRI_PVEM
30179,2007,PRI_PVEM_PANAL
30179,2010,PAN_PANAL
30179,2013,AVE
30179,2017,NA
30180,2000,PRI_PARM_PSN_PDS_PAS
30180,2004,PRD_PT_MC
30180,2007,PRD
30180,2010,PAN
30180,2013,PAN
30180,2017,NA
30181,2000,PRI_PARM_PSN_PDS
30181,2004,PRD_PT_MC
30181,2007,PRI_PVEM_PANAL
30181,2010,PAN_PANAL
30181,2013,PAN
30181,2017,NA
30182,2000,PRI_PARM_PSN_PDS
30182,2004,PRI_PVEM
30182,2007,PRI_PVEM_PANAL
30182,2010,PAN
30182,2013,PRI_PVEM_PANAL
30182,2017,NA
30183,2000,MC
30183,2004,PAN
30183,2007,PAN
30183,2010,PRI_PVEM_PRV
30183,2013,MC
30183,2017,NA
30184,2000,PRD
30184,2004,PRD_PT_MC
30184,2007,PRI_PVEM_PANAL
30184,2010,PRI_PVEM_PRV
30184,2013,PRD
30184,2017,NA
30185,2000,PRI_PARM_PSN_PDS
30185,2004,PRI_PVEM
30185,2007,PRI_PVEM_PANAL
30185,2010,PRD_PT_MC
30185,2013,PRI_PVEM_PANAL
30185,2017,NA
30186,2000,PRI
30186,2004,PAN
30186,2007,PRI_PVEM_PANAL
30186,2010,PRI_PVEM_PRV
30186,2013,PAN
30186,2017,NA
30187,2000,PRI_PSN
30187,2004,PRD_PT_MC
30187,2007,PRI_PVEM_PANAL
30187,2010,PAN_PANAL
30187,2013,PRI_PVEM_PANAL
30187,2017,NA
30188,2000,PAN
30188,2004,PAN
30188,2007,PRI_PVEM_PANAL
30188,2010,PRI_PVEM_PRV
30188,2013,PAN
30188,2017,NA
30189,2000,PAN
30189,2004,PAN
30189,2007,PRI_PVEM_PANAL
30189,2010,PRI_PVEM_PRV
30189,2013,PRI_PVEM_PANAL
30189,2017,NA
30190,2000,PAN
30190,2004,PAN
30190,2007,PRI_PVEM_PANAL
30190,2010,PRI_PVEM_PRV
30190,2013,PRD
30190,2017,NA
30191,2000,MC
30191,2004,PRI_PVEM
30191,2007,PRI_PVEM_PANAL
30191,2010,PAN_PANAL
30191,2013,PartCardenista
30191,2017,NA
30192,2000,PRI_PARM_PSN_PDS_PAS
30192,2004,PRD_PT_MC
30192,2007,PRI_PVEM_PANAL
30192,2010,PAN
30192,2013,PartCardenista
30192,2017,NA
30193,2000,PAN
30193,2004,PAN
30193,2007,PRI_PVEM_PANAL
30193,2010,PRI_PVEM_PRV
30193,2013,PRI_PVEM_PANAL
30193,2017,NA
30194,2000,PAN
30194,2004,PAN
30194,2007,PRV
30194,2010,PRI_PVEM_PRV
30194,2013,MC
30194,2017,NA
30195,2000,PRI_PARM_PSN
30195,2004,PRI_PVEM
30195,2007,PRI_PVEM_PANAL
30195,2010,PAN
30195,2013,PAN
30195,2017,NA
30196,2000,PAN
30196,2004,PRI_PVEM
30196,2007,PAN
30196,2010,PRI_PVEM_PRV
30196,2013,PRI_PVEM_PANAL
30196,2017,NA
30197,2000,PT_MC
30197,2004,PRV
30197,2007,PRD
30197,2010,PRI_PVEM_PRV
30197,2013,AVE
30197,2017,NA
30198,2000,PRD
30198,2004,PAN
30198,2007,PRD
30198,2010,PRD_PT_MC
30198,2013,PRD
30198,2017,NA
30199,2000,PRI
30199,2004,PRI_PVEM
30199,2007,PRI_PVEM_PANAL
30199,2010,PRD_PT_MC
30199,2013,PRD
30199,2017,NA
30200,2000,PRI
30200,2004,PAN
30200,2007,PRI_PVEM_PANAL
30200,2010,PAN_PANAL
30200,2013,PAN
30200,2017,NA
30201,2000,PAN
30201,2004,PAN
30201,2007,PRI_PVEM_PANAL
30201,2010,PRD_PT_MC
30201,2013,PRI_PVEM_PANAL
30201,2017,NA
30202,2000,PT
30202,2004,PAN
30202,2007,PRI_PVEM_PANAL
30202,2010,PRI_PVEM_PRV
30202,2013,PAN
30202,2017,NA
30203,2000,PAN
30203,2004,PAN
30203,2007,PAN
30203,2010,PAN_PANAL
30203,2013,PRI_PVEM_PANAL
30203,2017,NA
30204,2000,PRD
30204,2004,PAN
30204,2007,PRI_PVEM_PANAL
30204,2010,PAN_PANAL
30204,2013,PRI_PVEM_PANAL
30204,2017,NA
30205,2000,PVEM
30205,2004,PAN
30205,2007,PRI_PVEM
30205,2010,PAN
30205,2013,PRI_PVEM_PANAL
30205,2017,NA
30206,2000,PRI_PARM_PSN_PDS
30206,2004,PRV
30206,2007,PRI_PVEM_PANAL
30206,2010,PRI_PVEM_PRV
30206,2013,PRI_PVEM_PANAL
30206,2017,NA
30207,2000,PRD_PT_MC_PAS
30207,2004,PRD_PT_MC
30207,2007,PRI_PVEM_PANAL
30207,2010,PAN_PANAL
30207,2013,PRI_PVEM_PANAL
30207,2017,NA
30208,2000,MC
30208,2004,PAN
30208,2007,PRI_PVEM_PANAL
30208,2010,PRI_PVEM_PRV
30208,2013,PRI_PVEM_PANAL
30208,2017,NA
30209,2000,PRD
30209,2004,PRI_PVEM
30209,2007,PRD
30209,2010,PRD_PT_MC
30209,2013,PRD
30209,2017,NA
30210,2000,PRI
30210,2004,PAN
30210,2007,PRI_PVEM_PANAL
30210,2010,PAN_PANAL
30210,2013,MC
30210,2017,NA
30211,2004,PRI_PVEM
30211,2007,PRI_PVEM_PANAL
30211,2010,PRI_PVEM_PRV
30211,2013,PRD
30211,2017,NA
30212,2004,PAN
30212,2010,PRD_PT_MC
30212,2013,PRI_PVEM_PANAL
30212,2017,NA
