uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
30053,1962,NA,C. JOSÉ RAMÍREZ
30053,1965,NA,C. MARIO ZAPATA VELA
30053,1968,NA,C. JESÚS HERNÁNDEZ PÉREZ
30053,1971,NA,C. ESTEBAN FERNÁNDEZ OLVERA
30053,1974,NA,C. HUMBERTO TORRES VILLAGÓMEZ
30053,1977,NA,C. SERGIO PÉREZ HERNÁNDEZ
30053,1979,NA,C. AMADO CABRERA DURÁN
30053,1982,NA,C. JACINTO VENTURA BENÍTEZ
30053,1985,NA,C. MIGUEL DEL RÍO TREJO
30053,1988,NA,C. JESÚS MORALES TREJO
30053,1991,PRI,DR. GUSTAVO ROMAN ESPINOZA
30053,1994,PRI,C. ROBERTO SOLIS COSSIO
30053,1997,PAN,C. TOMAS ELOY PAVON RUIZ
30053,2000,PRI,C. GONZALO REYES MORALES
30053,2004,PAN,C. ALEJANDRO CRISTOBAL HERNANDEZ ESPINOZA
30053,2007,CAFV,C. MIGUEL LARA NEGRETE
30053,2010,COAL.,C. AMBROSIO BORBONIO ANNE
30053,2013,PAN,C. JOSE RENE SALDAÑA URUETA
30053,2017,PAN,C. SANTIAGO GREGORIO MORALES RENDON
30053,2021,PRI,C. MARTIN RICO MARTINEZ
30054,1955,NA,C. TEODORA MARTÍNEZ SÁNCHEZ
30054,1961,NA,C. GUADALUPE CRISÓSTOMO MÉNDEZ
30054,1964,NA,C. IGNACIO TORRES SÁNCHEZ
30054,1970,NA,C. RAÚL CASTILLO ZAMUDIO
30054,1973,NA,C. GUADALUPE CRISÓSTOMO MÉNDEZ
30054,1976,NA,C. MODESTO MONTORO DÍAZ
30054,1979,NA,C. JOAQUÍN LOYO GARCÍA
30054,1982,NA,C. CELSO MONTERO CASTELÁN
30054,1985,NA,C. SAMUEL WENCESLAO ESTRADA
30054,1988,NA,C. JOAQUÍN MONTALVO GAMBOA
30054,1991,PRI,C. JUAN GONZALEZ ARMAS
30054,1994,PRD,C. FRANCISCO MUÑOZ GARCIA
30054,1997,PRD,C. MANUEL ENRIQUE LOYO NIETO
30054,2000,PRI,C. ELOY TORRES SOLANO
30054,2004,CAFV,C. JOSE MARTINEZ TORRES
30054,2007,CAFV,C. SAMUEL TORRES MONTALVO
30054,2010,COAL.,C. PORFIRIO SOLANO PEÑA
30054,2013,AVE,C. JOSE MARTINEZ TORRES
30054,2017,PRD,C. MAYRA JANETH TORRES DOMINGUEZ
30054,2021,COAL.,C. BERTHA ISABEL MUÑOZ TORRES
30055,1955,NA,C. ENRIQUE VEGA ARGÜELLES
30055,1958,NA,C. ANSELMO SÁNCHEZ ARGÜELLES
30055,1961,NA,C. ALEJO ARGÜELLES SÁNCHEZ
30055,1964,NA,C. ABEL SÁNCHEZ GALVÁN
30055,1967,NA,C. JACINTO ARGÜELLES A.
30055,1970,NA,C. ARTURO AZUARA SALAZAR
30055,1973,NA,C. DANIEL FLORES Y FLORES
30055,1976,NA,C. REYNALDO C. SÁNCHEZ SÁNCHEZ
30055,1979,NA,C. AGRIPINO ARGÜELLES FLORES
30055,1982,NA,C. SILVINO FLORES FLORES
30055,1985,NA,C. RAMÓN ARGÜELLES ARGÜELLES
30055,1988,NA,C. EUCARIO AZUARA ARGÜELLES
30055,1991,PRI,C. ELEUTERIO REYNA ARGUELLES
30055,1994,PRI,C. ENRIQUE J. SANCHEZ OLIVARES
30055,1997,PRI,PROFR. IGNACIO LARA FLORES
30055,2000,PVEM,C. MARCELINO AZUARA ARGUELLES
30055,2004,PRV,C. ROSENDO SANCHEZ FLORES
30055,2007,PRD,C. JORGE FLORES LARA
30055,2010,COAL.,C. HUMBERTO FLORES LARA
30055,2013,PMC,C. JONATHAN ANGEL FLORES SANCHEZ
30055,2017,PRD,C. BERTHA MARIANA DE JESUS GALVAN ARGUELLES
30055,2021,PVEM,PROFR. JORGE FLORES LARA
30056,1955,NA,C. PONCIANO FRANCO
30056,1958,NA,C. RENÉ HERNÁNDEZ LARA
30056,1961,NA,C. DAVID BAUTISTA VELASCO
30056,1964,NA,C. LEOPOLDO E. FLORES NAVA
30056,1967,NA,C. RUBELIO CRESPO C.
30056,1970,NA,C. HEBERTO HERNÁNDEZ LARA
30056,1973,NA,C. ERNESTO MORALES HERNÁNDEZ
30056,1976,NA,C. DAVID E. BAUTISTA FLORES
30056,1982,NA,C. HERIBERTO BARRAGÁN FLORES
30056,1985,NA,C. GERÓNIMO SÁNCHEZ GALINDO
30056,1988,NA,C. FROYLÁN FUENTES SERNA
30056,1991,PRI,C. LEOPOLDO BAUTISTA FLORES
30056,1994,PRI,C. HECTOR BARRAGAN FLORES
30056,1997,PRI,PROFR. ROLANDO BAUTISTA ARGUELLES
30056,2000,COALICIÓN,C. EMILIO CERECEDO HERNANDEZ
30056,2004,CUV,C. LEOPOLDO C. BAUTISTA FLORES
30056,2007,CAFV,C. ALDEGUNDO BARRAGAN FLORES
30056,2010,COAL.,C. LUIS ALBERTO AZUARA CORONA
30056,2013,PRD,C. ALEJANDRO SANCHEZ FRANCO
30056,2017,PRD,C. GEMINIANO HERNANDEZ HERNANDEZ
30056,2021,PRD,C. ALEJANDRO SANCHEZ FRANCO
30057,1955,NA,C. NAZARIO PÉREZ HERNÁNDEZ
30057,1958,NA,C. PLÁCIDO ABURTO TRUJILLO
30057,1961,NA,C. BERNABÉ MORALES ARCOS
30057,1964,NA,C. BERNABÉ BONILLA LOBATO
30057,1967,NA,C. ANTELMO TRUJILLO G.
30057,1970,NA,C. GUADALUPE CANCELA C.
30057,1973,NA,C. ERNESTO MÉNDEZ HERNÁNDEZ
30057,1976,NA,C. PONCIANO GÓMEZ HERNÁNDEZ
30057,1979,NA,C. MANUEL FLORES GARCÍA
30057,1982,NA,C. FÉLIX TRUJILLO GARCÍA
30057,1985,NA,C. JOAQUÍN TRUJILLO FLORES
30057,1988,NA,C. ANTONIO BONILLA GARCÍA
30057,1991,PRI,C. CRISOFORO REYES TRUJILLO
30057,1994,PRI,C. SILVESTRE MORALES HERNANDEZ
30057,1997,PAN,C. CARLOS CANCELA RAMIREZ
30057,2000,PRI,C. ISABEL TRUJILLO CASTILLO
30057,2004,PAN,C. ALEJANDRO COLORADO GARCIA
30057,2007,CAFV,C. NAZARIO PEREA AGUILAR
30057,2010,COAL.,C. MARICELA MORALES VIVEROS
30057,2013,PRI,C. GUILLERMINA ZAMORA ORTEGA
30057,2017,PVEM,C. NAZARIO PEREA AGUILAR
30057,2021,COAL.,C. LUIS SILVESTRE MORALES VIVEROS
30058,1955,NA,C. ADALBERTO ZENIL OLIVARES
30058,1958,NA,C. FILIBERTO CERECEDO SÁNCHEZ
30058,1961,NA,C. ANDRÉS PÉREZ PARDAVÉ
30058,1964,NA,C. CÁNDIDO DÍAZ CERECEDO
30058,1967,NA,C. BALDOMERO MARTÍNEZ MORALES
30058,1970,NA,C. JESÚS CIRIACO SILVA
30058,1973,NA,C. LEOVIGILDO LÓPEZ GALVÁN
30058,1976,NA,C. JUSTO CABRERA SAGAHÚN
30058,1979,NA,C. PEDRO BRAVO CASTELÁN
30058,1982,NA,C. RUFINO SAUCEDO MÁRQUEZ
30058,1985,NA,C. SARA CASTAÑEDA VERA
30058,1988,NA,C. REYES OSORIO CRUZ
30058,1991,PRI,LIC. ANDRES SANTOS LARIOS
30058,1994,PRI,C. GILBERTO OSORIO BARRALES
30058,1997,PAN,C.P. ABUNDIO ALVAREZ MEJIA
30058,2000,COALICIÓN,C. UBALDO AGUILAR FLORES
30058,2004,CUV,C. GONZALO VICENCIO FLORES
30058,2007,CAFV,C. MARTIN NICOLAS CRUZ
30058,2010,PAN,C. MANUEL FRANCISCO MARTINEZ MARTINEZ
30058,2013,PAN,C. PEDRO TORIBIO MARTINEZ
30058,2017,PVEM,C. PEDRO ADRIAN MARTINEZ ESTRADA
30058,2021,COAL.,C. ARMANDO FERNANDEZ DE LA CRUZ
30059,1955,NA,C. ISAAC ALEMÁN SOLER
30059,1958,NA,C. PABLO LUNA BASULTO
30059,1961,NA,C. MANUEL HERNÁNDEZ FERNÁNDEZ
30059,1964,NA,C. NÉSTOR MARTÍNEZ ZÚÑIGA
30059,1970,NA,C. FRANCISCO J. LARA ALOR
30059,1973,NA,C. JOSÉ HUERVO MORALES
30059,1976,NA,C. HUMBERTO TORRES AGUILAR
30059,1979,NA,C. JORGE M. LÓPEZ LARA
30059,1982,NA,C. ORLANDO VALENCIA ORTIZ
30059,1985,NA,C. AURELIO PATRACA VARGAS
30059,1988,NA,C. ANDRÉS CAPORAL ARMENTA
30059,1991,PRI,C.P. JOSE MANUEL LOPEZ LARA
30059,1994,PRI,C. JOSE MARIA GUILLEN TORRES
30059,1997,PRI,C. MIGUEL ANGEL CONSTANTINO TRUJILLO
30059,2000,PRI,C. MARCOS MORALES PATRACA
30059,2004,CAFV,C. SALVADOR GUILLEN TORRES
30059,2007,CAFV,C. JAVIER ALEJANDRO TRUJILLO JARA
30059,2010,COAL.,C. MARTIN PADUA ZUÑIGA
30059,2013,CVPA,C. VICTOR SALOMON CARMONA
30059,2017,PNA,C. JOSE ANTONIO CARMONA TROLLE
30059,2021,COAL.,C. RAMIRO ALEMAN VALENCIA
30060,1955,NA,C. CIRENIO OSORIO
30060,1958,NA,C. PEDRO MENDOZA PERFECTO
30060,1961,NA,C. RAÚL CRUZ CRUZ
30060,1964,NA,C. ALFREDO FELIPE SANTOS
30060,1967,NA,C. NEMESIO JIMÉNEZ B.
30060,1970,NA,C. SIXTO OLARTE CRUZ
30060,1973,NA,C. VICENTE PÉREZ ALEJANDRO
30060,1976,NA,C. SANTOS CESÁREO REYES
30060,1979,NA,C. RUPERTO MARTÍNEZ CRUZ
30060,1982,NA,C. ALFREDO FELIPE SANTOS
30060,1985,NA,C. ANIANO OLARTE ISLAS
30060,1988,NA,C. JAVIER MARTÍNEZ MARTÍNEZ
30060,1991,PRI,C. LORENZO MENDOZA REYES
30060,1994,PRI,C. FLORENTINO OLARTE LOPEZ
30060,1997,PRI,C. FERNANDO SANTOS MARTINEZ
30060,2000,COALICIÓN,C. BALTAZAR AVENDAÑO DELGADO
30060,2004,CAFV,C. AQUILINO CASTELLANOS VALENTIN
30060,2007,PAN,C. BELISARIO BETANCOURT SANTOS
30060,2010,COAL.,C. BALTAZAR AVENDAÑO DELGADO
30060,2013,PAN,C. IGNACIO PONCE BETANCOURT
30060,2017,MORENA,C. LAZARO AVENDAÑO PARRILLA
30060,2021,PAN,C. GABRIEL MORELOS FRANCISCO
30061,1961,NA,C. GREGORIO BERNAL PLAZA
30061,1964,NA,C. FRANCISCO TOLEDO CASTILLEJOS
30061,1965,NA,C. ENCARNACIÓN JESÚS PÉREZ
30061,1966,NA,C. ROBERTO RODRÍGUEZ MONTES
30061,1967,NA,C. J. CARMEN SOBERANO PÉREZ
30061,1970,NA,C. ROBERTO ALONSO GONZÁLEZ
30061,1973,NA,C. ABUNDIO VIZCAÍNO VÁZQUEZ
30061,1976,NA,C. ONÉSIMO AGUILAR VIZCARRO
30061,1979,NA,C. ADOLFO AGUILAR VIZCARRO
30061,1982,NA,C. ROBERTO CAYETANO FERNÁNDEZ
30061,1985,NA,C. IGNACIO REYES DOMÍNGUEZ
30061,1988,NA,C. FERNANDO GUZMÁN ESTEVA
30061,1991,CM-PRI,C. JESUS PRADOS PERALTA
30061,1994,PT,C. ANGELICA SANTOS RUEDA
30061,1997,PRI,C. NICACIO REYES CRUZ
30061,2000,COALICIÓN,C. JUAN DIEGO AYALA ORTIZ
30061,2004,PAN,C. RENATO TRONCO GOMEZ
30061,2007,PAN,C. ANTONIO POUCHOULEN CARDENAS
30061,2013,COAL.,C. CRISTINA YASMIN CANO GARCIA
30061,2017,PT,C. MIGUEL ANGEL TRONCO GOMEZ
30061,2021,COAL.,DRA. MARIELA HERNANDEZ GARCIA
30062,1958,NA,C. EDMUNDO ESCAMILLA DOMÍNGUEZ
30062,1961,NA,C. ARNULFO SOLÍS DOMÍNGUEZ
30062,1964,NA,C. IGNACIO SÁNCHEZ VÁZQUEZ
30062,1967,NA,C. FROYLÁN PÉREZ DE LA T.
30062,1970,NA,C. RAÚL LAINES ARELLANO
30062,1973,NA,C. RAFAEL MORALES PEÑA
30062,1976,NA,C. LUIS REMIGIO PIMENTEL
30062,1979,NA,C. DELFINO NOLASCO FLORES
30062,1982,NA,C. RAÚL VILLEGAS OLGUÍN
30062,1985,NA,C. DELFINO ROSAS NOLASCO
30062,1988,NA,C. TOMÁS MORALES PEÑA
30062,1991,PRI,PROFR. ROBERTO PEREZ TREJO
30062,1994,PRD,DR. NEIL EDWING MANICA ZAVALETA
30062,1997,PRD,ARQ. JOSE BALLEDOR BRINGAS TREJO
30062,2000,PRI,C. JOEL OJEDA MARTINEZ
30062,2004,CAFV,C. ADALBERTO HERNANDEZ VAZQUEZ
30062,2007,PC,C. ESTEBAN ESCAMILLA PRADO
30062,2010,COAL.,C. DAVID GERVACIO JUAREZ
30062,2013,PMC,C. LUCIO ALEJANDRO ROJAS RAMIREZ
30062,2017,PRD,C. NORMA LIDIA ROJAS TREJO
30062,2021,PVEM,LIC. ERNESTO RUIZ GARCIA
30063,1955,NA,C. IGNACIO M. BERMÚDEZ C.
30063,1958,NA,C. MANUEL PECERO
30063,1961,NA,C. EDUARDO TRINIDAD
30063,1964,NA,C. RAMÓN DUILIO BERMÚDEZ C.
30063,1967,NA,C. EDMUNDO HERNÁNDEZ SALDÍVAR
30063,1970,NA,C. ARTEMIO MELO HERNÁNDEZ
30063,1973,NA,C. CARMELO MAR HERNÁNDEZ
30063,1976,NA,C. PLUTARCO HERNÁNDEZ SOSA
30063,1979,NA,C. VICTORINO MAR OLIVARES
30063,1982,NA,C. ENRIQUE PONCE BERMÚDEZ
30063,1985,NA,C. EUGENIO RAMÍREZ GARCÍA
30063,1988,NA,C. JUAN SOSA AZUARA
30063,1991,PRI,C. ALMAQUIO DEL ANGEL CHAVEZ
30063,1994,PT,C. JUAN ZALETA CUERVO
30063,1997,PRI,LIC. JOSE LUIS PONCE CHAVEZ
30063,2000,COALICIÓN,C. HUMBERTO PEREZ PARDAVE
30063,2004,CAFV,C. JOSE MANUEL PONCE TRINIDAD
30063,2007,PAN,C. JESUS SOSA DEL ANGEL
30063,2010,PAN,C. PEDRO MACARIO GONZALEZ PEREZ
30063,2013,CVPA,C. AURELIO PEREZ PARDAVE
30063,2017,PAN,C. ERIC ABRAHAM SOSA MAR
30063,2021,PRI,LIC. NESTOR ENRIQUE SOSA PEÑA
30064,1955,NA,C. BALDEMAR GONZÁLEZ LÓPEZ
30064,1958,NA,C. JOSÉ MARIANO HERNÁNDEZ
30064,1967,NA,C. RAFAEL TIRSO ESPINOSA
30064,1970,NA,C. FELIPE ALVAREZ GARCÍA
30064,1973,NA,C. MANUEL SÁNCHEZ VÁZQUEZ
30064,1976,NA,C. MIGUEL GONZÁLEZ GUTIÉRREZ
30064,1979,NA,C. JOSÉ MARÍA HERNÁNDEZ HERNÁNDEZ
30064,1982,NA,C. MIGUEL FRANCISCO REYES
30064,1985,NA,C. AUSTREBERTO ALVAREZ LÓPEZ
30064,1988,NA,C. REMIGIO BERNABÉ ESPINOZA
30064,1991,PRI,C. EUGENIO GUEVARA TIRSO
30064,1994,PAN,C. RUTILIO ESPINOZA PEREZ
30064,1997,PAN,C. RAMON SALAZAR CORTEZ
30064,2000,COALICIÓN,C. MARCOS SANCHEZ LUNA
30064,2004,PAN,C. MARIANO GOMEZ OLMOS
30064,2007,CAFV,C. FERNANDO LAGARDE LUNA SALAZAR
30064,2010,COAL.,C. RUTILIO ESPINOSA PEREZ
30064,2013,PRI,C. ANCELMO GOMEZ OLMOS
30064,2017,PNA,C. EDGAR ESPINOZA SALAZAR
30064,2021,PT,ING. EZEQUIEL ESPINOZA SALAZAR
30065,1955,NA,C. RAFAEL BAIZABAL
30065,1958,NA,C. LUIS CISNEROS MORALES
30065,1961,NA,C. MAGDALENO CONTRERAS VILLA
30065,1964,NA,C. GERÓNIMO RETURETA SÁNCHEZ
30065,1967,NA,C. RAÚL GUEVARA ZAMORA
30065,1970,NA,C. GERÓNIMO RETURETA SÁNCHEZ
30065,1973,NA,C. ANÍBAL T. ORTIZ ALTAMIRANO
30065,1976,NA,C. CLEMENTE CONTRERAS VELÁZQUEZ
30065,1979,NA,C. BERTA HERNÁNDEZ RODRÍGUEZ
30065,1982,NA,C. JOSÉ VIVEROS BLANCO
30065,1985,NA,C. BERTA HERNÁNDEZ RODRÍGUEZ
30065,1988,NA,C. RUBÉN ACOSTA RAMÍREZ
30065,1991,PRI,C. JOSE ANGEL MALDONADO LANDA
30065,1994,PRI,C. VICTOR HERNANDEZ SOSA
30065,1997,PRI,C. JOSE LUIS GOMEZ HERNANDEZ
30065,2000,COALICIÓN,C. LEONARDO RETURETA SALAS
30065,2004,PAN,C. ADRIAN VAZQUEZ MENDOZA
30065,2007,CAFV,C. FERNANDO RETURETA GARCIA
30065,2013,COAL.,L.A.E. FRANCISCO BOBADILLA AGUILAR
30065,2017,MORENA,ING. JORGE ALBERTO MIER ACOLT
30065,2021,COAL.,ARQ. ERICK RUIZ HERNANDEZ
30066,1955,NA,C. ENRIQUE GONZÁLEZ GALVÁN
30066,1958,NA,C. MODESTO RUIZ ISLAS
30066,1961,NA,C. JUAN SURIANA GÓMEZ
30066,1964,NA,C. JUAN FERNÁNDEZ P.
30066,1967,NA,C. PASCUAL LAMOGLIA MISSEFERI
30066,1970,NA,C. PEDRO GUTIÉRREZ HINOJOSA
30066,1973,NA,C. SALVADOR LAMOGLIA MISSEFERI
30066,1976,NA,C. MARCELINO GONZÁLEZ VÁZQUEZ
30066,1982,NA,C. SALOMÓN MARTÍNEZ ARROYO
30066,1985,NA,C. EMILIANO LÓPEZ CRUZ
30066,1988,NA,C. PASTOR FAJARDO LAFARJA
30066,1991,PRI,C. ROSA MARIA RODRIGUEZ CRUZ
30066,1994,PRI,C. JOSE A. GUTIERREZ ESPINOZA
30066,1997,PRD,C. ARMANDO GERARDO GARRIDO LEMINI
30066,2000,COALICIÓN,C. EVENCIO TOVAR VAZQUEZ
30066,2004,CUV,C. ARMANDO GERARDO GARRIDO LEMINI
30066,2007,CAFV,C. PASTOR TOVAR VAZQUEZ
30066,2010,COAL.,C. SALVADOR LAMMOGLIA MACIP
30066,2013,CVPA,C. EVENCIO TOVAR VAZQUEZ
30066,2017,PRD,C. LEON HUMBERTO PEREZ CANDANEDO
30066,2021,PVEM,C. PAULINO ROBERTO SALINAS SALGADO
30067,1955,NA,C. IGNACIO CRUZ
30067,1958,NA,C. LEOPOLDO GONZÁLEZ LECHUGA
30067,1961,NA,C. JOSÉ GARCÍA GAONA
30067,1964,NA,C. JOSÉ ANDRÉS MÁRQUEZ
30067,1970,NA,C. JOSÉ MANUEL CORTÉS ANTONIO
30067,1973,NA,C. MANUEL GERÓNIMO MÁRQUEZ
30067,1976,NA,C. MANUEL CABRERA SANTOS
30067,1979,NA,C. MIGUEL CRUZ GONZÁLEZ
30067,1982,NA,C. MIGUEL MATEO MÁRQUEZ
30067,1985,NA,C. ROMÁN LÓPEZ JIMÉNEZ
30067,1988,NA,C. GONZALO GONZÁLEZ MARTÍNEZ
30067,1991,CM-PPS,PROFR. PEDRO ANTONIO FEBRONIO
30067,1994,PPS,C. SALVADOR LOPEZ LOPEZ
30067,1997,PRI,C. MELCHOR JUAREZ MARQUEZ
30067,2000,COALICIÓN,C. ELIAS VAZQUEZ LOPEZ
30067,2004,CAFV,C. MIGUEL MARQUEZ LOPEZ
30067,2007,PAN,C. LUIS RAMOS IBARRA
30067,2010,PAN,C. PETRONILA JERONIMO GARCIA
30067,2013,PAN,C. ELIAS SANTIAGO LOPEZ
30067,2017,PMC,C. PEDRO LOPEZ GERONIMO
30067,2021,PMC,ING. MIGUEL JERONIMO VEGA
30068,1958,NA,C. JUAN SILVA RUIZ
30068,1961,NA,C. BENITO DÍAZ AMADOR
30068,1964,NA,C. JUAN SILVA RUIZ
30068,1967,NA,C. ALBERTO URRETA RIVERA
30068,1970,NA,C. JUAN SILVA RUIZ
30068,1973,NA,C. FERNANDO SAN MIGUEL QUINTERO
30068,1976,NA,C. FRANCISCO JAVIER FLORES HERNÁNDEZ
30068,1979,NA,C. JOSÉ PEDRO LAZCÁNO CÓRDOBA
30068,1982,NA,C. RAMIRO MARTÍNEZ NIÑO
30068,1985,NA,C. FRANCISCO JAVIER FLORES HERNÁNDEZ
30068,1988,NA,C. JOSÉ C. A. MARÍN QUIJANO
30068,1991,PRI,C.P. J. ANTONIO RAMIREZ RODRIGUEZ
30068,1994,PAN,C. JOAQUIN RAFAEL CARAMON MORALES
30068,1997,PAN,C. ROBERTO CORNU VASQUEZ
30068,2000,PRD,C. ANGEL MORGADO CARAMON
30068,2004,CAFV,C. DAVID CARRILLO ESTRADA
30068,2007,CAFV,C. ANGEL SANCHEZ RINCON
30068,2010,COAL.,ING. CESAR TORRECILLA RAMOS
30068,2013,CVPA,C. ARMEL CID DE LEON DIAZ
30068,2017,PAN,C. ANTONIO MANSUR OVIEDO
30068,2021,COAL.,C. GERARDO ROSALES VICTORIA
30069,1955,NA,C. ALFONSO RAMÍREZ
30069,1958,NA,C. GUILLERMO VARGAS GONZÁLEZ
30069,1961,NA,C. MIGUEL CASASSA MONTESORO
30069,1964,NA,C. RAMÓN RIAÑO FREIJÓN
30069,1967,NA,C. HUGO MAGGIO RICAÑO
30069,1970,NA,C. BENITO GONZÁLEZ MORENO
30069,1973,NA,C. ADOLFO LINO MALDONADO
30069,1976,NA,C. DOMINGO GAYA PÉREZ
30069,1979,NA,C. ANTONIO ALVAREZ CAPELINE
30069,1982,NA,C. JOSÉ LUIS ESPEJO BOVIO
30069,1985,NA,C. LUIS IGNACIO SILVA GARCÍA
30069,1988,NA,C. LUIS COLLADO CANTÚ
30069,1991,PRI,C. ARISTARCO GARCIA ROJAS
30069,1994,PAN,DR. HAYDE BACRE VICENCIO
30069,1997,PRD,PROFR. CARLOS CASTAÑEDA GONZALEZ
30069,2000,PRI,C. JAVIER LARA DECUIR
30069,2004,PRV,C. OSCAR CRUZ ALEXANDER
30069,2007,CAFV,C. CARLOS HUMBERTO SILVA GARCIA
30069,2010,COAL.,C. JAIME HUMBERTO PEREZ BERNABE
30069,2013,CVPA,C. MARIA LETICIA DELLONG CAPELINI
30069,2017,PMC,C. WILMAN MONJE MORALES
30069,2021,COAL.,ING. FRANS APARICIO REYES
30070,1955,NA,C. FILEMÓN R. FERNÁNDEZ
30070,1958,NA,C. LINO COLMENARES DOMÍNGUEZ
30070,1961,NA,C. JULIO CRUZ REYES
30070,1964,NA,C. ARMANDO GARCÍA TORRES
30070,1967,NA,C. RAYMUNDO BASURTO VASCONCELOS
30070,1970,NA,C. MARCELO SUÁREZ PÉREZ
30070,1973,NA,C. JUAN PRIMO RODRÍGUEZ
30070,1976,NA,C. ARMANDO GARCÍA TORRES
30070,1979,NA,C. BENITO CRUZ TENORIO
30070,1982,NA,C. PRUDENCIO GUILLÉN GREGORIO
30070,1985,NA,C. PASTOR GALMICHE VASCONCELOS
30070,1988,NA,C. MELANIO MARÍN NOCHEBUENA
30070,1991,PRI,C. CARLOS VIVEROS VIVEROS
30070,1994,PRI,C. FLAVIO CRUZ JIMENEZ
30070,1997,PAN,C. JOSE CARLOS VALLADARES RODRIGUEZ
30070,2000,PAN,C. VICTOR JUAREZ BEDOLLA
30070,2004,PAN,C. JAVIER MALDONADO DE JESUS
30070,2007,CAFV,C. REGINALDO GARCIA LINARES
30070,2010,COAL.,C. SANTANA CRUZ BAHENA
30070,2013,AVE,C. OCTAVIO OMAR LOPEZ CASTILLEJOS
30070,2017,PNA,C. FEDERICO TADEO SANCHEZ
30070,2021,PES,ING. JAVIER VALLADARES AGUSTIN
30071,1958,NA,C. LUIS VEGA Y GÓMEZ
30071,1961,NA,C. CELESTE CASTILLO M.
30071,1964,NA,C. MARCO VINICIO MÉNDEZ CÉSAR
30071,1967,NA,C. ANTONIO CHISPÁN LOYO
30071,1970,NA,C. ENRIQUE PÁEZ QUEZADA
30071,1973,NA,C. JOSÉ LUIS ZÚÑIGA
30071,1976,NA,C. FELIPE TORRES COSCO
30071,1979,NA,C. ANTONIO CHISPÁN LOYO
30071,1982,NA,C. JOAQUÍN TORRES REYES
30071,1985,NA,C. BENJAMÍN RUIZ CASTRO
30071,1988,NA,C. JOAQUÍN TORRES REYES
30071,1991,PRI,C.P. RIGOBERTO VILLALVAZO APARICIO
30071,1994,PRI,C. CARLOS NOLASCO VAZQUEZ
30071,1997,PRI,LIC. COSME CRIVELLI MURILLO
30071,2000,PAN,C. ALBERTO URCINO MENDEZ GALVEZ
30071,2004,CUV,C. NORBERTO EDUARDO TOSCANO
30071,2007,CAFV,C. ZAIRA OCHOA VALDIVIA
30071,2013,COAL.,PROFRA. NADIA TORRES DEMOUNER
30071,2017,PVEM,C. BALDINUCCI TEJEDA COLORADO
30071,2021,COAL.,C. VENTURA DEMUNER TORRES
30072,1953,NA,C. ARTURO CASTILLO RICARDE
30072,1956,NA,C. JORGE CASTILLO FUENTES
30072,1959,NA,C. RICARDO PORTILLO LÓPEZ
30072,1962,NA,C. ABDÓN LARIOS TOLENTINO
30072,1965,NA,C. ELFEGO BUTRÓN SALAZAR
30072,1968,NA,C. FIDENCIO BUTRÓN MORALES
30072,1970,NA,C. JOSÉ S. MONROY
30072,1974,NA,C. ROGELIO GÓMEZ ARELLANO
30072,1977,NA,C. HUMBERTO SOLÍS ESPINOSA
30072,1980,NA,C. ONOFRE SOLÍS LÓPEZ
30072,1983,NA,C. INÉS YAÑEZ DE GARRIDO
30072,1985,NA,C. OCTAVIO MONROY MÉNDEZ
30072,1988,NA,C. NORBERTO MERIDA CASTILLO
30072,1991,PRI,C. EDUARDO ABRAHAN LEINES BARRERA
30072,1994,PRI,C. JOSE RICARDO BUTRON BERNAL
30072,1997,PRI,C. PRIMO GERARDO SOLIS BARRERA
30072,2000,COALICIÓN,C. VICTOR MARTIN CONTRERAS PEREZ
30072,2004,CAFV,C. MARTIN MONROY CUENCA
30072,2007,CAFV,C. MARIO JORGE PEREZ MARTINEZ
30072,2010,COAL.,ARQ. VICTOR MARTIN CONTRERAS PEREZ
30072,2013,PRD,C. FERNANDO GARCIA CASTILLO
30072,2017,PRD,C. JUAN ENRIQUE LEMUS SALAZAR
30072,2021,COAL.,C. MANUEL LEMUS SALAZAR
30073,1955,NA,C. PRIMITIVO RÍOS ALEMÁN
30073,1958,NA,C. LINO FARARONI GÓMEZ
30073,1961,NA,C. NICOLÁS GONZÁLEZ BLANCO
30073,1964,NA,C. JOSÉ SOBREVALS ORTIZ
30073,1967,NA,C. ZENÓN RÍOS ALEMÁN
30073,1970,NA,C. ANTONIO SOBREVALS ORTIZ
30073,1973,NA,C. MIGUEL CANDELAS MARTÍNEZ
30073,1976,NA,C. ANTONIO CAZARÍN SANTOS
30073,1979,NA,C. MIGUEL CANDELAS MARTÍNEZ
30073,1982,NA,C. PEDRO CAZARÍN NAVARRETE
30073,1985,NA,C. PASTOR AVELINO
30073,1988,NA,C. TIMOTEO VÁZQUEZ SANTOS
30073,1991,PPS,C.P. MANUEL ENRIQUE ALONSO DELGADO
30073,1994,PRI,C. JUAN MANUEL FLORES JIMENEZ
30073,1997,PRI,C. HECTOR MOLINA MARTINEZ
30073,2000,COALICIÓN,C. GASPAR GOMEZ JIMENEZ
30073,2004,CUV,C. RAFAEL FERMAN CANO
30073,2007,CAFV,C. EULALIO JUAN RIOS FARARONI
30073,2010,COAL.,C. GASPAR GOMEZ JIMENEZ
30073,2013,PMC,C. LORENZO VELASQUEZ REYES
30073,2017,PNA,C. JORGE ALBERTO QUINTO ZAMORANO
