CIRCUNSCRIPCION	ID_ESTADO	NOMBRE_ESTADO	ID_DISTRITO	CABECERA_DISTRITAL	ID_MUNICIPIO	MUNICIPIO	SECCION	CASILLAS	PAN	PRI	PRD	PT	PVEM	MC	NVA_ALIANZA	MORENA	ES	PAN_PRD_PT	PRD_PAN	PAN_PT	PRD_PT	PRI_PVEM_NVA_ALIANZA	PRI_PVEM	PRI_NVA_ALIANZA	PVEM_NVA_ALIANZA	COAL_PRI_PVEM	CAND_IND7	CAND_IND8	CAND_IND9	CAND_IND10	CAND_IND11	CAND_IND12	CAND_IND13	CAND_IND14	CAND_IND15	CAND_IND16	CAND_IND17	CAND_IND18	CAND_IND19	CAND_IND20	CAND_IND21	CAND_IND22	CAND_IND23	CAND_IND24	CAND_IND25	NUM_VOTOS_CAN_NREG	NUM_VOTOS_VALIDOS	NUM_VOTOS_NULOS	TOTAL_VOTOS	LISTA_NOMINAL
2	32	ZACATECAS	2	ZACATECAS	32	MORELOS	951	2	6	120	22	26	1	117	196	132	0		5							0																				0	625	21	646	874
2	32	ZACATECAS	2	ZACATECAS	32	MORELOS	952	3	9	275	18	107	10	123	446	195	0		3							0																				0	1186	37	1223	1741
2	32	ZACATECAS	2	ZACATECAS	32	MORELOS	953	2	17	175	25	51	5	52	173	116	0		1							0																				0	615	28	643	884
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	33	MOYAHUA DE ESTRADA	954	1	101	125	40	0	3	27	0	12	0		32							2																				0	342	13	355	560
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	33	MOYAHUA DE ESTRADA	955	1	70	184	37	0	7	37	0	12	0		17							2																				0	366	5	371	582
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	33	MOYAHUA DE ESTRADA	956	1	104	102	22	0	2	61	0	4	0		9							2																				0	306	4	310	525
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	33	MOYAHUA DE ESTRADA	957	1	92	98	59	0	4	46	0	6	0		28							1																				0	334	8	342	576
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	33	MOYAHUA DE ESTRADA	958	1	79	132	9	0	5	48	0	18	0		22							1																				0	314	13	327	645
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	33	MOYAHUA DE ESTRADA	960	1	28	31	6	0	0	6	0	1	0		4							1																				0	77	0	77	144
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	33	MOYAHUA DE ESTRADA	961	1	32	116	41	0	2	3	0	4	0		3							1																				0	202	5	207	396
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	33	MOYAHUA DE ESTRADA	962	1	25	49	39	0	4	18	0	3	0		11							1																				0	150	3	153	241
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	33	MOYAHUA DE ESTRADA	963	1	50	99	37	0	0	21	0	4	0		7							0																				0	218	4	222	334
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	33	MOYAHUA DE ESTRADA	964	2	81	136	22	0	2	47	0	6	0		19							1																				0	314	3	317	460
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	965	3	225	179	54	452	19	5	0	56	13		15							5																				0	1023	33	1056	1682
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	966	2	214	147	37	230	5	2	0	51	10		12							2																				0	710	27	737	1152
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	967	2	99	118	22	218	3	0	0	49	4		8							5																				0	526	22	548	897
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	968	2	124	231	39	316	8	7	0	82	8		12							3																				0	830	7	837	1309
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	969	3	222	283	95	509	14	3	0	88	23		29							13																				0	1279	44	1323	2151
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	970	1	67	114	21	135	1	1	0	34	3		10							7																				0	393	12	405	713
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	971	2	83	117	11	173	7	0	0	35	2		6							10																				0	444	14	458	752
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	972	1	56	103	14	165	3	0	0	25	1		3							2																				0	372	6	378	615
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	973	2	164	175	31	273	4	0	0	41	4		23							2																				0	717	16	733	1212
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	974	2	124	131	30	187	4	2	0	62	19		20							5																				0	584	21	605	949
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	975	1	63	58	9	99	2	1	0	21	4		3							1																				0	261	2	263	416
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	976	1	84	89	21	167	1	1	0	47	4		9							4																				0	427	16	443	750
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	977	2	115	92	25	168	6	1	0	36	4		12							4																				0	463	11	474	845
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	978	2	154	158	38	331	6	1	0	26	12		15							8																				0	749	22	771	1349
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	979	2	117	103	22	228	3	0	0	19	2		6							4																				0	504	17	521	887
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	980	1	36	50	7	78	2	0	0	2	0		5							1																				0	181	6	187	331
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	981	1	13	21	2	41	2	1	0	2	1		1							1																				0	85	2	87	129
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	982	2	107	147	13	283	10	2	0	10	3		5							10																				0	590	21	611	1035
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	983	1	63	126	6	186	4	1	0	11	2		4							6																				0	409	19	428	660
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	984	1	11	46	2	28	0	0	0	0	4		0							1																				1	92	6	99	139
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	986	1	5	50	1	7	1	0	0	2	1		0							0																				0	67	2	69	121
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	987	1	8	43	0	30	0	0	0	0	1		0							1																				0	83	0	83	158
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	990	1	7	11	7	32	2	0	0	3	1		1							0																				0	64	3	67	123
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	993	2	11	47	5	53	3	1	0	3	25		0							1																				0	149	4	153	247
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	994	1	16	17	2	34	5	0	0	3	2		1							0																				0	80	3	83	178
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	995	1	8	61	5	147	3	0	0	9	4		1							3																				1	241	6	248	405
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	996	1	26	47	11	67	1	0	0	15	9		1							4																				0	181	1	182	313
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	997	1	24	80	13	93	5	0	0	11	2		1							0																				0	229	4	233	419
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	998	1	11	43	5	25	3	0	0	9	0		1							1																				0	98	3	101	145
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	999	1	81	82	23	78	7	3	0	3	4		5							1																				0	287	6	293	558
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1000	1	35	43	8	58	1	2	0	14	2		1							4																				0	168	8	176	359
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1001	1	17	40	8	75	2	1	0	3	1		1							0																				0	148	5	153	229
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1002	1	70	59	31	118	6	3	0	14	7		0							0																				0	308	12	320	561
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1003	1	60	62	16	122	1	1	0	34	4		4							2																				0	306	11	317	457
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1004	1	14	20	16	13	1	0	0	3	1		3							0																				0	71	5	76	148
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1005	1	23	60	5	30	3	0	0	8	2		0							0																				0	131	3	134	235
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1007	1	14	62	3	38	3	1	0	2	0		1							0																				0	124	5	129	286
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1008	1	7	18	3	4	0	0	0	23	0		0							0																				0	55	6	61	137
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1011	1	4	20	6	27	1	1	0	0	4		0							0																				0	63	1	64	112
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1012	1	18	20	4	32	2	0	0	0	3		1							0																				0	80	8	88	155
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1014	1	13	14	5	23	2	0	0	4	1		0							0																				0	62	3	65	118
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1016	1	16	15	5	33	1	0	0	3	1		0							0																				0	74	3	77	213
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1018	1	19	19	22	66	4	0	0	1	6		6							0																				0	143	8	151	288
2	32	ZACATECAS	13	JALPA	34	NOCHISTLAN DE MEJIA	1019	1	15	37	0	105	4	0	0	1	1		0							1																				0	164	2	166	284
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1020	1	16	125	37	74	5	2	0	215	7		3							0																				0	484	10	494	672
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1021	1	13	126	67	51	4	3	0	221	10		7							3																				0	505	17	522	706
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1022	1	5	135	50	141	2	8	0	98	4		4							4																				0	451	5	456	738
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1023	1	5	104	38	10	6	2	0	174	1		1							5																				0	346	10	356	517
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1024	2	24	122	198	35	3	2	0	117	7		28							1																				0	537	18	555	856
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1025	2	8	197	73	97	4	3	0	234	5		3							2																				0	626	18	644	869
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1026	2	10	194	97	136	3	1	0	164	4		10							1																				0	620	23	643	894
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1027	1	2	84	15	27	1	0	0	39	1		0							1																				0	170	7	177	262
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1028	2	6	235	39	112	3	1	0	179	7		11							4																				0	597	17	614	946
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1029	1	2	65	17	24	1	0	0	298	3		0							1																				0	411	10	421	583
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1030	2	20	380	122	187	6	4	0	195	14		5							4																				0	937	34	971	1337
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1031	2	14	301	62	14	2	2	0	203	25		6							0																				0	629	13	642	841
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1032	1	0	82	26	212	0	0	0	103	2		8							0																				1	433	4	438	559
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1033	2	11	346	44	78	5	2	0	110	11		1							1																				1	609	20	630	833
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1034	1	4	70	54	33	1	1	0	62	3		1							2																				0	231	6	237	339
2	32	ZACATECAS	9	LORETO	35	NORIA DE ANGELES	1035	1	2	24	32	11	6	1	0	22	3		1							0																				0	102	1	103	144
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1036	3	45	401	23	309	43	46	13	40	14		5			15	7	0	0																					0	961	43	1004	1745
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1037	2	46	263	21	144	5	81	5	27	15		2			3	6	2	1																					2	621	14	637	1074
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1038	2	49	281	15	114	11	56	8	58	10		1			3	0	0	0																					0	606	26	632	1010
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1039	2	16	126	14	66	9	40	10	24	3		2			0	2	1	0																					1	313	8	322	460
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1040	1	17	174	3	81	3	19	5	10	1		0			0	1	0	0																					0	314	8	322	500
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1041	3	64	418	25	248	29	71	20	78	32		3			4	8	1	0																					0	1001	26	1027	1834
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1042	2	29	301	29	206	23	29	9	59	12		1			4	3	0	0																					0	705	13	718	1220
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1043	2	53	305	30	186	5	60	13	41	12		3			0	0	0	0																					0	708	20	728	1229
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1044	1	55	165	8	66	10	34	15	50	0		1			0	2	0	0																					1	406	5	412	679
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1045	2	21	175	13	81	11	37	36	21	8		0			0	1	1	0																					0	405	8	413	771
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1046	2	26	194	16	91	7	27	30	29	4		0			3	4	2	0																					0	433	13	446	797
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1047	3	55	321	47	252	22	40	18	76	16		4			9	3	0	0																					0	863	28	891	1590
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1048	2	22	188	13	77	6	34	6	42	14		3			1	1	0	0																					0	407	12	419	794
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1049	2	30	184	34	127	12	45	9	32	8		2			4	2	1	0																					0	490	20	510	943
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1050	1	34	89	16	98	4	22	5	15	5		3			0	0	0	0																					0	291	1	292	465
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1051	2	51	147	33	182	37	16	3	31	5		5			1	4	0	0																					0	515	23	538	1064
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1052	1	13	106	13	84	17	1	5	14	5		0			2	5	0	0																					0	265	10	275	453
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1053	1	2	88	4	55	7	3	2	9	2		2			2	4	0	0																					0	180	11	191	311
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1054	1	32	168	26	144	10	12	2	3	3		1			0	3	1	0																					0	405	15	420	665
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1055	1	20	115	5	40	5	3	4	4	3		0			9	8	0	1																					0	217	7	224	383
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1056	2	94	231	19	96	16	10	3	12	1		20			6	12	1	1																					0	522	15	537	944
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1057	2	41	270	65	122	15	17	11	31	14		5			7	10	2	0																					0	610	20	630	1097
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1058	2	30	161	13	148	19	27	2	17	4		1			8	11	0	0																					0	441	22	463	776
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1059	1	22	94	20	124	4	4	3	21	3		0			6	0	0	0																					0	301	5	306	527
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1060	1	7	176	9	161	38	11	4	14	8		2			5	4	1	0																					0	440	12	452	689
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1061	1	3	31	5	54	4	5	1	1	1		0			0	0	0	0																					0	105	2	107	135
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1062	1	2	44	10	35	19	12	1	7	1		1			0	1	0	0																					0	133	4	137	227
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1063	1	12	33	13	100	7	2	22	9	4		0			0	0	0	0																					0	202	4	206	405
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1064	1	23	95	14	22	15	25	2	23	5		0			0	2	0	0																					0	226	13	239	612
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1065	1	8	67	16	24	2	2	4	8	2		2			2	1	0	0																					0	138	5	143	269
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1066	2	18	128	18	249	9	4	3	9	11		2			1	1	0	0																					0	453	27	480	917
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1067	2	71	224	75	179	12	51	11	27	9		14			0	1	0	0																					0	674	37	711	1182
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1068	1	10	67	5	100	6	2	2	5	3		1			0	5	0	0																					0	206	15	221	384
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1069	1	12	68	10	120	11	3	1	13	2		1			0	2	0	0																					0	243	7	250	465
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1070	1	8	86	1	95	6	6	6	21	3		1			6	9	0	0																					0	248	10	258	444
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1071	1	10	43	22	29	6	17	4	10	3		3			2	0	1	0																					0	150	7	157	296
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1072	1	1	71	4	58	2	0	2	2	0		0			0	0	0	0																					0	140	8	148	248
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1073	1	31	126	13	147	9	4	3	10	4		4			2	3	0	0																					0	356	16	372	740
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1075	1	3	42	2	53	3	2	2	1	1		0			2	0	0	0																					0	111	2	113	163
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1076	1	7	92	9	72	8	1	2	5	1		0			0	5	0	0																					0	202	2	204	320
2	32	ZACATECAS	11	VILLANUEVA	36	OJOCALIENTE	1078	1	16	44	13	30	4	0	1	4	1		3			1	0	0	0																					0	117	3	120	164
2	32	ZACATECAS	8	OJOCALIENTE	36	OJOCALIENTE	1079	1	1	34	2	39	6	1	3	5	0		0			0	2	0	0																					0	93	6	99	150
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1080	2	16	198	8	395	3	1	0	26	4		3							1																				0	655	26	681	917
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1081	2	6	151	9	146	6	29	0	31	7		1							2																				0	388	19	407	664
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1082	2	12	188	19	337	8	1	0	46	16		16							4																				0	647	19	666	1066
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1083	1	0	29	2	87	0	1	0	7	2		0							0																				0	128	1	129	162
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1084	1	6	185	3	288	3	0	0	27	3		0							0																				0	515	9	524	680
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1085	1	5	40	11	99	4	2	0	19	0		1							0																				0	181	10	191	282
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1086	3	13	922	13	85	10	0	0	153	8		25							15																				0	1244	21	1265	1737
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1087	3	12	690	25	88	4	0	0	51	4		22							9																				0	905	20	925	1223
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1088	2	27	524	10	63	2	4	0	91	2		10							5																				0	738	8	746	1069
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1089	2	13	213	5	614	9	2	0	25	41		1							0																				0	923	24	947	1416
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1090	2	19	175	7	447	5	2	0	13	38		1							0																				0	707	14	721	1046
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1091	2	1	132	2	338	4	2	0	25	41		1							1																				0	547	12	559	869
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1092	1	7	98	10	70	7	1	0	44	8		0							0																				0	245	5	250	355
2	32	ZACATECAS	12	VILLA DE COS	38	PANUCO	1093	1	6	112	6	189	0	0	0	3	2		0							0																				0	318	5	323	440
2	32	ZACATECAS	15	PINOS	39	PINOS	1094	2	4	240	8	24	7	2	3	364	5		0							0																				0	657	21	678	846
2	32	ZACATECAS	15	PINOS	39	PINOS	1095	2	6	220	4	9	2	3	3	368	3		0							0																				0	618	11	629	826
2	32	ZACATECAS	15	PINOS	39	PINOS	1096	2	2	223	5	4	1	4	2	339	3		0							1																				0	584	13	597	795
2	32	ZACATECAS	15	PINOS	39	PINOS	1097	3	11	399	17	28	8	8	9	883	3		0							1																				1	1367	39	1407	1915
2	32	ZACATECAS	15	PINOS	39	PINOS	1098	1	0	213	3	0	0	0	0	34	0		0							0																				0	250	3	253	353
2	32	ZACATECAS	15	PINOS	39	PINOS	1099	1	6	238	19	8	3	1	3	75	2		1							0																				0	356	15	371	554
2	32	ZACATECAS	15	PINOS	39	PINOS	1100	2	1	365	6	4	1	5	2	149	5		1							0																				0	539	11	550	806
2	32	ZACATECAS	15	PINOS	39	PINOS	1101	1	3	83	19	2	1	0	2	54	3		0							0																				0	167	6	173	262
2	32	ZACATECAS	15	PINOS	39	PINOS	1102	1	1	110	3	3	2	2	0	66	0		0							0																				0	187	6	193	244
2	32	ZACATECAS	15	PINOS	39	PINOS	1103	1	0	91	2	3	1	1	0	33	2		0							0																				0	133	7	140	175
2	32	ZACATECAS	15	PINOS	39	PINOS	1104	1	2	113	1	3	3	0	2	28	1		0							0																				0	153	3	156	221
2	32	ZACATECAS	15	PINOS	39	PINOS	1105	1	0	97	6	5	0	2	0	50	1		0							0																				0	161	5	166	209
2	32	ZACATECAS	15	PINOS	39	PINOS	1106	2	5	331	10	6	12	2	10	286	58		0							0																				0	720	27	747	1024
2	32	ZACATECAS	15	PINOS	39	PINOS	1107	1	2	180	28	9	1	0	5	141	9		0							6																				0	381	11	392	561
2	32	ZACATECAS	15	PINOS	39	PINOS	1108	1	3	207	6	21	2	1	3	170	3		0							0																				0	416	19	435	646
2	32	ZACATECAS	15	PINOS	39	PINOS	1109	2	11	383	26	23	6	3	5	269	10		2							3																				0	741	32	773	1263
2	32	ZACATECAS	15	PINOS	39	PINOS	1110	1	0	151	10	45	5	2	6	102	6		0							0																				0	327	14	341	535
2	32	ZACATECAS	15	PINOS	39	PINOS	1111	2	4	421	17	5	13	3	4	281	7		0							7																				0	762	27	789	1019
2	32	ZACATECAS	15	PINOS	39	PINOS	1112	1	1	146	12	17	1	2	2	117	0		0							0																				0	298	10	308	449
2	32	ZACATECAS	15	PINOS	39	PINOS	1113	1	4	247	18	10	3	0	3	92	1		0							0																				0	378	18	396	619
2	32	ZACATECAS	15	PINOS	39	PINOS	1114	1	2	135	5	5	4	0	4	209	1		0							0																				0	365	6	371	507
2	32	ZACATECAS	15	PINOS	39	PINOS	1115	2	1	275	8	47	7	2	0	475	4		0							6																				0	825	14	839	1274
2	32	ZACATECAS	15	PINOS	39	PINOS	1116	1	4	257	8	7	12	0	4	160	5		0							2																				1	459	9	469	651
2	32	ZACATECAS	15	PINOS	39	PINOS	1117	1	3	221	7	2	2	2	0	88	2		0							0																				0	327	8	335	423
2	32	ZACATECAS	15	PINOS	39	PINOS	1118	1	8	169	13	9	7	1	7	235	4		0							2																				0	455	13	468	678
2	32	ZACATECAS	15	PINOS	39	PINOS	1119	2	20	274	19	11	7	4	10	390	13		0							2																				0	750	19	769	1160
2	32	ZACATECAS	15	PINOS	39	PINOS	1120	2	3	135	6	6	13	1	2	494	3		0							2																				0	665	18	683	1090
2	32	ZACATECAS	15	PINOS	39	PINOS	1121	2	4	184	8	11	35	4	4	493	9		0							5																				0	757	14	771	1230
2	32	ZACATECAS	15	PINOS	39	PINOS	1122	1	1	40	2	7	2	3	0	97	3		0							0																				0	155	5	160	220
2	32	ZACATECAS	15	PINOS	39	PINOS	1123	2	2	250	32	11	2	2	8	223	1		0							0																				0	531	44	575	796
2	32	ZACATECAS	15	PINOS	39	PINOS	1124	1	0	141	4	4	6	2	4	194	0		0							0																				0	355	15	370	540
2	32	ZACATECAS	15	PINOS	39	PINOS	1125	1	2	131	12	5	2	1	4	181	1		0							0																				0	339	17	356	568
2	32	ZACATECAS	15	PINOS	39	PINOS	1126	1	0	76	2	1	0	1	0	95	0		0							0																				0	175	3	178	255
2	32	ZACATECAS	15	PINOS	39	PINOS	1127	2	5	346	19	32	46	6	8	537	4		0							3																				0	1006	23	1029	1412
2	32	ZACATECAS	15	PINOS	39	PINOS	1128	1	1	159	2	2	1	2	2	143	0		0							0																				0	312	4	316	421
2	32	ZACATECAS	15	PINOS	39	PINOS	1129	1	3	177	16	14	3	3	2	144	2		2							1																				0	367	3	370	536
2	32	ZACATECAS	15	PINOS	39	PINOS	1130	1	1	298	7	5	7	3	2	148	2		0							7																				0	480	20	500	648
2	32	ZACATECAS	15	PINOS	39	PINOS	1131	2	1	321	13	8	3	1	1	204	0		0							2																				0	554	10	564	779
2	32	ZACATECAS	15	PINOS	39	PINOS	1132	1	0	39	5	2	0	3	3	109	0		0							0																				0	161	7	168	303
2	32	ZACATECAS	15	PINOS	39	PINOS	1133	1	1	82	3	2	1	1	2	82	1		0							0																				0	175	6	181	275
2	32	ZACATECAS	15	PINOS	39	PINOS	1134	1	2	250	33	5	13	1	7	237	2		0							0																				0	550	5	555	830
2	32	ZACATECAS	15	PINOS	39	PINOS	1135	1	1	269	3	17	7	7	2	156	4		0							0																				0	466	10	476	692
2	32	ZACATECAS	15	PINOS	39	PINOS	1136	1	1	137	9	3	4	1	4	133	1		0							0																				0	293	11	304	486
2	32	ZACATECAS	15	PINOS	39	PINOS	1137	1	2	249	4	8	0	1	1	118	2		0							0																				0	385	7	392	521
2	32	ZACATECAS	15	PINOS	39	PINOS	1138	2	7	324	17	20	9	5	11	456	2		0							5																				0	856	26	882	1396
2	32	ZACATECAS	15	PINOS	39	PINOS	1139	1	3	235	22	6	1	1	7	115	2		0							0																				0	392	13	405	662
2	32	ZACATECAS	15	PINOS	39	PINOS	1140	1	0	59	7	4	4	2	0	71	1		0							0																				0	148	6	154	246
2	32	ZACATECAS	15	PINOS	39	PINOS	1141	1	2	47	16	4	0	0	1	25	1		0							0																				0	96	2	98	142
2	32	ZACATECAS	15	PINOS	39	PINOS	1142	1	2	105	4	3	6	30	1	101	0		0							1																				0	253	10	263	476
2	32	ZACATECAS	15	PINOS	39	PINOS	1143	1	1	156	1	2	5	2	4	184	0		0							3																				0	358	21	379	603
2	32	ZACATECAS	15	PINOS	39	PINOS	1144	1	4	182	6	1	5	5	3	162	1		0							2																				0	371	14	385	644
2	32	ZACATECAS	15	PINOS	39	PINOS	1145	1	2	140	7	4	3	3	1	97	1		0							0																				0	258	12	270	338
2	32	ZACATECAS	15	PINOS	39	PINOS	1146	1	0	96	4	9	1	2	2	95	0		0							1																				0	210	6	216	296
2	32	ZACATECAS	15	PINOS	39	PINOS	1147	1	4	105	5	2	5	1	2	134	3		0							0																				0	261	16	277	481
2	32	ZACATECAS	15	PINOS	39	PINOS	1148	1	2	99	4	16	2	0	4	174	1		0							2																				0	304	16	320	481
2	32	ZACATECAS	15	PINOS	39	PINOS	1149	1	4	77	12	28	6	1	1	99	2		0							0																				0	230	2	232	347
