CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT,PAN_PRD,PAN_PT,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,COAL_PRI_PVEM,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,407,B,1,151,4,8,3,,,95,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,266,10,276,382,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,408,B,,144,35,15,,,,57,,,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,258,9,267,443,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,408,E01,,118,15,3,4,,,38,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,180,5,185,282,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,409,B,7,221,20,12,7,,,113,3,,4,,,,,,,5,,,,,,,,,,,,,,,,,,,,,392,5,397,620,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,410,B,,125,35,19,6,,,49,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,238,8,246,329,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,411,B,,139,5,18,2,,,34,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,201,7,208,348,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,412,B,1,213,9,9,2,,,125,1,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,362,6,368,631,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,413,B,1,208,5,17,2,,,44,2,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,283,3,286,433,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,413,C01,1,239,3,14,2,,,30,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,290,4,294,432,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,414,B,4,289,3,20,4,,,58,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,379,14,393,599,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,415,B,3,110,16,14,2,,,17,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,165,8,173,341,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,416,B,1,63,1,4,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,87,2,89,139,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,417,B,5,49,5,3,1,,,12,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,76,,76,126,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,418,B,3,30,3,10,4,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,86,,86,167,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,419,B,2,79,5,9,2,,,35,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,133,5,138,238,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,420,B,,27,5,29,4,,,19,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,85,,85,147,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,421,B,1,112,3,36,2,,,47,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,203,4,207,278,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,422,B,,45,15,4,,,,6,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,70,,70,104,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,423,B,1,49,7,5,2,,,25,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,91,1,92,149,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,424,B,2,53,,2,,,,38,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,96,3,99,132,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,425,B,12,213,8,13,4,,,34,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,285,7,292,454,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,426,B,1,123,3,3,,,,15,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,145,,145,198,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,427,B,,49,2,9,1,,,37,,,2,,,,,,,50,,,,,,,,,,,,,,,,,,,,,150,3,153,149,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,B,13,150,214,,1,,,,,,5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,383,7,390,455,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,C01,3,153,219,1,1,,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,382,11,393,455,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,869,B,1,178,187,11,,,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,380,2,382,445,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,870,B,,48,54,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,103,2,105,116,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,871,B,6,159,125,2,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,293,,293,334,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,873,B,1,125,114,2,,,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,244,9,253,306,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,874,B,,67,51,7,1,,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,129,1,130,163,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,875,B,,31,74,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,105,2,107,121,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,876,B,23,181,253,,4,,,2,,,10,,,,,,,7,,,,,,,,,,,,,,,,,,,,,480,5,485,654,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,877,B,13,114,165,,1,,,5,,,10,,,,,,,3,,,,,,,,,,,,,,,,,,,,,311,3,314,456,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,877,C01,12,130,151,,6,,,,,,13,,,,,,,3,,,,,,,,,,,,,,,,,,,,,315,5,320,456,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,878,B,14,48,30,,,,,1,,,2,,,,,,,5,,,,,,,,,,,,,,,,,,,,,100,,100,142,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,878,E01,4,64,16,,,,,1,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,88,,88,105,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,879,B,1,43,82,,2,,,1,,,4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,133,,133,142,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,880,B,4,28,58,,1,,,,,,10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,101,1,102,137,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,881,B,8,21,53,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,84,1,85,119,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,883,B,6,34,68,,3,,,,,,6,,,,,,,1,,,,,,,,,,,,,,,,,,,,,118,1,119,146,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,884,C01,14,75,21,11,,2,,87,3,,3,,,,,,,1,,,,,,,,,,,,,,,41,,,,,,258,5,263,388,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,884,B,16,71,15,21,2,,,110,9,,1,,,,,,,1,,,,,,,,,,,,,,,32,,,,,,278,1,279,388,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,885,B,36,139,33,28,1,4,2,223,2,,2,,,,,,,0,,,,,,,,,,,,,,,56,,,,,,526,6,532,747,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,886,C01,17,76,32,4,1,3,5,119,6,,2,,,,,,,0,,,,,,,,,,,,,,,33,,,,,,298,6,304,479,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,886,B,19,84,8,9,1,2,4,140,7,,1,,,,,,,0,,,,,,,,,,,,,,,31,,,,,,306,4,310,479,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,887,B,26,65,5,11,,1,1,173,7,,3,,,,,,,2,,,,,,,,,,,,,,,56,,,,,,350,7,357,523,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,888,B,24,65,35,18,,3,2,171,17,,1,,,,,,,0,,,,,,,,,,,,,,,43,,,,,,379,1,380,566,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,889,B,45,69,29,13,1,2,3,131,6,,2,,,,,,,2,,,,,,,,,,,,,,,41,,,,,,344,6,350,507,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,890,C01,28,88,21,13,1,2,8,201,16,,4,,,,,,,1,,,,,,,,,,,,,,,59,,,,,,442,6,448,702,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,890,B,30,112,22,8,4,4,5,174,10,,4,,,,,,,0,,,,,,,,,,,,,,,66,,,,,,439,9,448,702,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,891,C01,10,61,3,6,1,1,2,140,18,,3,,,,,,,0,,,,,,,,,,,,,,,21,,,,,,266,3,269,406,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,891,B,6,48,6,9,2,3,6,151,15,,,,,,,,,0,,,,,,,,,,,,,,,23,,,,,,269,6,275,407,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,892,B,17,98,15,10,,3,2,174,11,,10,,,,,,,0,,,,,,,,,,,,,,,57,,,,,,397,11,408,643,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,893,B,33,140,19,19,1,2,,170,4,,6,,,,,,,1,,,,,,,,,,,,,,,29,,,,,,424,9,433,633,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,894,C01,24,87,7,12,2,2,2,144,13,,2,,,,,,,0,,,,,,,,,,,,,,,42,,,,,,337,9,346,530,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,894,B,12,91,4,7,,1,2,168,11,,2,,,,,,,1,,,,,,,,,,,,,,,50,,,,,,349,8,357,530,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,895,C01,15,40,3,5,2,1,2,120,22,,4,,,,,,,0,,,,,,,,,,,,,,,14,,,,,,228,8,236,403,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,895,B,25,45,6,7,1,1,6,135,19,,4,,,,,,,0,,,,,,,,,,,,,,,11,,,,,,260,4,264,404,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,896,C01,17,49,14,5,1,4,3,106,7,,3,,,,,,,0,,,,,,,,,,,,,,,26,,,,,,235,9,244,378,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,896,B,11,43,2,3,1,1,3,148,4,,1,,,,,,,0,,,,,,,,,,,,,,,20,,,,,,237,7,244,378,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,897,B,9,79,7,10,,2,4,139,3,,,,,,,,,0,,,,,,,,,,,,,,,4,,,,,,257,5,262,406,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,898,B,8,71,3,3,1,1,5,152,1,,,,,,,,,0,,,,,,,,,,,,,,,9,,,,,,254,,254,384,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,899,B,22,68,25,3,2,,2,87,6,,4,,,,,,,1,,,,,,,,,,,,,,,7,,,,,,227,11,238,471,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,900,C01,28,96,10,3,,3,5,150,1,,3,,,,,,,2,,,,,,,,,,,,,,,12,,,,,,313,9,322,455,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,900,B,31,109,7,1,,1,,159,2,,4,,,,,,,3,,,,,,,,,,,,,,,8,,,,,,325,11,336,456,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,901,B,61,111,15,10,1,4,3,158,6,,17,,,,,,,4,,,,,,,,,,,,,,,13,,,,,,403,12,415,553,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,902,B,4,30,2,,,1,1,42,2,,,,,,,,,1,,,,,,,,,,,,,,,7,,,,,,90,1,91,117,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,903,C02,4,63,,,1,,1,9,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,80,1,81,596,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,903,C01,6,76,,3,,,1,15,,,,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,102,2,104,596,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,903,E01,12,64,7,12,3,1,8,113,6,,3,,,,,,,1,,,,,,,,,,,,,,,40,,,,,,270,3,273,398,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,903,C03,7,69,2,1,2,1,,11,1,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,96,4,100,595,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,903,B,6,69,2,,,,1,15,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,96,2,98,596,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,904,B,19,98,10,19,4,,4,165,4,,3,,,,,,,0,,,,,,,,,,,,,,,8,,,,,,334,8,342,453,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,906,B,17,67,1,33,5,2,63,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,206,4,210,329,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,907,B,25,85,1,38,5,3,78,23,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,258,3,261,445,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,908,B,34,106,,60,6,,104,29,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,341,5,346,522,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,908,C01,36,75,2,44,4,1,98,28,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,289,1,290,436,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,909,B,2,50,4,41,1,,30,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,131,6,137,193,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,911,B,7,52,1,48,5,,29,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,144,9,153,231,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,913,B,5,18,,33,1,,39,3,1,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,101,1,102,144,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,914,B,156,124,2,121,11,,,10,6,,7,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,437,12,449,702,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,915,B,132,73,7,135,9,,1,2,1,,5,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,367,9,376,603,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,916,B,147,65,9,119,3,,3,1,4,,7,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,359,12,371,558,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,916,C01,107,73,3,103,2,,2,3,5,,7,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,306,6,312,481,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,917,B,84,62,6,117,5,,3,4,5,,3,,,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,291,5,296,446,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,918,C01,99,49,3,83,1,,2,2,3,,4,,,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,250,12,262,425,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,918,B,99,56,1,81,5,,2,1,3,,2,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,252,11,263,425,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,919,B,64,96,6,20,2,,2,1,,,1,,,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,194,14,208,336,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,921,B,45,41,,12,7,,,1,,,2,,,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,112,1,113,186,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,923,B,85,62,5,90,18,,3,6,1,,3,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,274,11,285,388,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,924,B,34,29,1,21,5,,,3,1,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,95,,95,146,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,925,B,26,18,2,25,3,,,8,1,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,84,4,88,121,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,926,B,31,64,,33,6,,2,2,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,139,3,142,243,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,927,B,141,77,8,23,1,,4,40,4,,3,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,303,9,312,531,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,928,B,124,97,7,41,6,,2,20,,,4,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,302,3,305,517,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,929,B,40,24,1,55,2,,1,8,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,133,10,143,188,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,931,B,9,49,2,86,1,,1,2,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,152,5,157,223,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,933,B,33,130,4,39,11,,1,1,3,,,,,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,225,4,229,344,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,934,B,13,25,,43,4,,,2,,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,89,4,93,113,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,936,B,58,21,1,34,1,,3,,,,4,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,122,4,126,192,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,938,B,10,17,2,48,1,,2,3,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,84,4,88,143,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,940,B,27,32,,29,1,,,4,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,93,3,96,168,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,941,B,37,51,1,38,2,,,1,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,130,3,133,195,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,945,B,4,88,11,29,5,51,87,66,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,344,5,349,516,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,945,C01,7,57,12,31,2,28,111,93,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,2,343,9,354,516,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,946,B,15,75,19,23,3,44,78,95,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,353,8,361,490,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,946,C01,9,97,15,21,1,30,81,88,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,343,6,349,489,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,947,B,8,105,36,19,4,47,107,117,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,443,7,450,624,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,947,C01,3,94,50,22,3,36,119,94,,,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,428,18,446,624,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,948,C01,4,67,22,15,3,27,126,91,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,356,3,359,510,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,948,B,4,85,25,17,3,40,103,91,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,368,9,377,511,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,949,C01,9,89,12,10,4,28,78,88,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,319,4,323,433,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,949,B,7,71,10,15,2,33,91,65,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,296,10,306,434,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,950,B,2,37,6,7,2,12,35,12,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,115,1,116,153,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,951,C01,3,61,9,17,,52,104,61,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,308,11,319,437,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,951,B,3,59,13,9,1,65,92,71,,,4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,317,10,327,437,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,952,C02,4,78,1,43,4,46,160,63,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,400,16,416,580,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,952,C01,2,96,8,40,1,39,139,76,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,403,13,416,580,ACTA CASILLA,,,
