CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,27,TABASCO,20,PARAISO,14,PARAISO,1003,2,36,95,242,38,25,14,18,473,8,4,3,0,1,,,,,,,,,,957,0,44,1001,1316
,27,TABASCO,20,PARAISO,14,PARAISO,1004,3,11,92,286,64,34,15,15,652,7,2,0,0,0,,,,,,,,,,1178,0,51,1229,1687
,27,TABASCO,20,PARAISO,14,PARAISO,1005,3,20,104,253,58,60,37,19,749,8,5,1,0,1,,,,,,,,,,1315,2,48,1365,1866
,27,TABASCO,20,PARAISO,14,PARAISO,1006,2,34,46,129,22,25,9,16,341,5,1,1,0,0,,,,,,,,,,629,0,62,691,923
,27,TABASCO,20,PARAISO,14,PARAISO,1007,3,14,103,203,72,19,23,15,600,9,3,0,0,3,,,,,,,,,,1064,25,41,1130,1529
,27,TABASCO,20,PARAISO,14,PARAISO,1008,2,18,95,146,35,13,20,5,542,5,2,0,0,0,,,,,,,,,,881,0,40,921,1244
,27,TABASCO,20,PARAISO,14,PARAISO,1009,2,13,37,145,18,21,6,7,509,3,1,1,0,1,,,,,,,,,,762,0,40,802,1056
,27,TABASCO,20,PARAISO,14,PARAISO,1010,2,11,64,235,37,25,13,7,368,6,2,0,0,0,,,,,,,,,,768,0,24,792,979
,27,TABASCO,20,PARAISO,14,PARAISO,1011,2,13,122,203,43,18,24,14,537,4,2,0,0,0,,,,,,,,,,980,0,62,1042,1488
,27,TABASCO,20,PARAISO,14,PARAISO,1012,5,20,121,372,77,26,38,12,734,12,1,3,0,1,,,,,,,,,,1417,0,97,1514,2141
,27,TABASCO,20,PARAISO,14,PARAISO,1013,3,15,49,218,22,28,22,13,783,7,3,3,0,3,,,,,,,,,,1166,0,39,1205,1592
,27,TABASCO,20,PARAISO,14,PARAISO,1014,3,23,93,247,62,26,24,23,867,5,5,2,0,0,,,,,,,,,,1377,1,72,1450,2058
,27,TABASCO,20,PARAISO,14,PARAISO,1015,1,5,48,70,9,5,5,2,398,3,1,0,0,0,,,,,,,,,,546,0,0,546,693
,27,TABASCO,20,PARAISO,14,PARAISO,1016,2,9,95,128,10,11,17,16,717,3,0,2,0,1,,,,,,,,,,1009,0,41,1050,1465
,27,TABASCO,20,PARAISO,14,PARAISO,1017,2,29,55,544,32,7,24,9,230,6,4,3,1,0,,,,,,,,,,944,0,44,988,1225
,27,TABASCO,20,PARAISO,14,PARAISO,1018,2,17,44,440,18,9,23,5,244,5,3,3,0,1,,,,,,,,,,812,0,32,844,1083
,27,TABASCO,20,PARAISO,14,PARAISO,1019,3,16,93,245,38,24,18,22,671,10,1,1,2,0,,,,,,,,,,1141,1,49,1191,1550
,27,TABASCO,20,PARAISO,14,PARAISO,1020,4,37,140,389,53,35,51,47,776,12,6,0,0,0,,,,,,,,,,1546,0,43,1589,2356
,27,TABASCO,20,PARAISO,14,PARAISO,1021,3,19,76,300,34,35,30,14,856,11,0,0,0,2,,,,,,,,,,1377,0,65,1442,2060
,27,TABASCO,20,PARAISO,14,PARAISO,1022,5,49,256,521,84,69,52,37,1464,15,9,1,0,3,,,,,,,,,,2560,0,72,2632,3568
,27,TABASCO,20,PARAISO,14,PARAISO,1023,3,16,163,274,84,27,22,13,852,9,5,0,0,1,,,,,,,,,,1466,0,76,1542,2027
,27,TABASCO,20,PARAISO,14,PARAISO,1024,3,25,158,156,60,39,18,13,680,5,1,0,0,1,,,,,,,,,,1156,0,53,1209,1563
,27,TABASCO,20,PARAISO,14,PARAISO,1025,4,24,209,230,70,33,27,29,1086,10,2,0,1,0,,,,,,,,,,1721,0,51,1772,2326
,27,TABASCO,20,PARAISO,14,PARAISO,1026,2,10,132,120,60,27,13,28,609,7,0,0,0,1,,,,,,,,,,1007,0,57,1064,1300
,27,TABASCO,20,PARAISO,14,PARAISO,1027,3,9,284,186,75,37,15,28,1031,13,1,0,0,0,,,,,,,,,,1679,1,64,1744,2197
,27,TABASCO,20,PARAISO,14,PARAISO,1028,3,14,130,227,56,28,29,44,808,5,7,0,0,2,,,,,,,,,,1350,1,57,1408,1725
,27,TABASCO,20,PARAISO,14,PARAISO,1029,3,16,176,263,84,34,13,16,639,14,1,1,0,1,,,,,,,,,,1258,0,94,1352,1888
,27,TABASCO,20,PARAISO,14,PARAISO,1030,2,10,70,160,50,21,21,10,603,5,1,0,0,1,,,,,,,,,,952,0,14,966,1231
,27,TABASCO,20,PARAISO,14,PARAISO,1031,2,15,128,79,27,12,13,7,314,10,1,0,0,4,,,,,,,,,,610,0,53,663,826
,27,TABASCO,20,PARAISO,14,PARAISO,1032,3,7,86,232,28,32,30,18,820,7,1,3,0,2,,,,,,,,,,1266,0,58,1324,1731
,27,TABASCO,20,PARAISO,14,PARAISO,1033,2,7,82,93,10,19,17,21,791,9,0,0,0,1,,,,,,,,,,1050,0,39,1089,1427
,27,TABASCO,20,PARAISO,14,PARAISO,1034,3,9,65,167,42,11,30,7,698,6,1,0,0,1,,,,,,,,,,1037,0,36,1073,1330
,27,TABASCO,20,PARAISO,14,PARAISO,1035,3,6,58,140,40,11,16,12,737,6,1,0,0,1,,,,,,,,,,1028,0,55,1083,1319
,27,TABASCO,21,CENTRO,4,CENTRO,479,4,51,155,143,41,36,34,9,1425,35,2,0,0,0,,,,,,,,,,1931,2,87,2020,2938
,27,TABASCO,21,CENTRO,4,CENTRO,492,3,18,158,92,37,37,41,10,877,17,4,0,0,5,,,,,,,,,,1296,0,87,1383,2197
,27,TABASCO,21,CENTRO,4,CENTRO,495,4,32,145,98,55,52,57,17,1225,11,4,1,0,5,,,,,,,,,,1702,12,70,1784,2901
,27,TABASCO,21,CENTRO,4,CENTRO,496,2,8,94,53,38,15,17,8,564,1,1,0,0,0,,,,,,,,,,799,0,60,859,1224
,27,TABASCO,21,CENTRO,4,CENTRO,497,4,36,83,161,31,38,30,10,1027,21,5,1,0,2,,,,,,,,,,1445,2,48,1495,2303
,27,TABASCO,21,CENTRO,4,CENTRO,498,4,29,131,135,59,45,30,12,1010,15,4,2,1,0,,,,,,,,,,1473,0,133,1606,2360
,27,TABASCO,21,CENTRO,4,CENTRO,501,4,33,114,267,16,34,84,7,873,22,6,3,1,9,,,,,,,,,,1469,0,88,1557,1995
,27,TABASCO,21,CENTRO,4,CENTRO,502,14,155,370,714,106,92,222,50,4000,88,23,6,2,8,,,,,,,,,,5836,2,240,6078,10064
,27,TABASCO,21,CENTRO,4,CENTRO,503,6,38,212,393,48,44,77,13,1454,29,9,1,0,1,,,,,,,,,,2319,1,132,2452,4087
,27,TABASCO,21,CENTRO,4,CENTRO,505,2,10,76,65,20,21,18,7,563,13,4,2,0,0,,,,,,,,,,799,19,21,839,1313
,27,TABASCO,21,CENTRO,4,CENTRO,506,9,87,274,420,141,106,117,26,2090,29,17,1,1,2,,,,,,,,,,3311,1,239,3551,6331
,27,TABASCO,21,CENTRO,4,CENTRO,507,2,23,153,83,15,13,65,4,357,7,1,1,0,2,,,,,,,,,,724,0,40,764,1134
,27,TABASCO,21,CENTRO,4,CENTRO,508,3,22,117,109,53,11,36,2,803,4,0,1,0,0,,,,,,,,,,1158,0,58,1216,1804
,27,TABASCO,21,CENTRO,4,CENTRO,509,1,4,47,26,3,10,14,3,201,3,1,0,0,1,,,,,,,,,,313,0,9,322,492
,27,TABASCO,21,CENTRO,4,CENTRO,510,1,2,32,30,7,6,29,10,154,2,2,0,0,0,,,,,,,,,,274,0,22,296,421
,27,TABASCO,21,CENTRO,16,TEAPA,1063,4,28,201,156,253,51,64,52,615,22,2,0,0,0,,,,,,,,,,1444,0,90,1534,2426
,27,TABASCO,21,CENTRO,16,TEAPA,1064,3,15,181,113,156,102,33,68,563,15,5,0,0,0,,,,,,,,,,1251,0,43,1294,1923
,27,TABASCO,21,CENTRO,16,TEAPA,1065,2,14,129,63,78,100,18,46,365,9,1,0,0,0,,,,,,,,,,823,1,61,885,1319
,27,TABASCO,21,CENTRO,16,TEAPA,1066,3,13,108,120,122,42,30,35,465,10,5,2,0,1,,,,,,,,,,953,0,52,1005,1524
,27,TABASCO,21,CENTRO,16,TEAPA,1067,4,23,214,146,213,78,34,83,633,17,4,0,0,1,,,,,,,,,,1446,0,99,1545,2598
,27,TABASCO,21,CENTRO,16,TEAPA,1068,5,32,339,183,317,139,59,115,1114,30,5,1,0,1,,,,,,,,,,2335,1,93,2429,3517
,27,TABASCO,21,CENTRO,16,TEAPA,1069,2,16,154,77,135,35,24,32,403,14,4,0,0,0,,,,,,,,,,894,0,48,942,1271
,27,TABASCO,21,CENTRO,16,TEAPA,1070,2,9,146,94,129,30,32,39,448,9,1,0,0,0,,,,,,,,,,937,0,28,965,1397
,27,TABASCO,21,CENTRO,16,TEAPA,1071,2,14,126,78,129,28,15,45,386,5,2,1,0,0,,,,,,,,,,829,0,40,869,1159
,27,TABASCO,21,CENTRO,16,TEAPA,1072,3,28,161,82,109,36,29,44,487,9,2,0,0,3,,,,,,,,,,990,1,39,1030,1517
,27,TABASCO,21,CENTRO,16,TEAPA,1073,3,24,129,81,135,46,25,40,501,15,0,0,0,0,,,,,,,,,,996,0,60,1056,1507
,27,TABASCO,21,CENTRO,16,TEAPA,1074,3,18,164,108,139,34,45,40,580,14,0,0,0,0,,,,,,,,,,1142,0,40,1182,1168
,27,TABASCO,21,CENTRO,16,TEAPA,1075,1,4,79,42,65,4,6,30,160,11,1,2,0,1,,,,,,,,,,405,0,26,431,587
,27,TABASCO,21,CENTRO,16,TEAPA,1076,2,11,172,37,73,10,9,46,160,12,1,0,0,1,,,,,,,,,,532,0,32,564,832
,27,TABASCO,21,CENTRO,16,TEAPA,1077,3,18,116,141,105,19,30,45,334,14,2,2,0,2,,,,,,,,,,828,0,66,894,1177
,27,TABASCO,21,CENTRO,16,TEAPA,1078,2,16,312,84,53,14,27,59,197,15,2,0,0,0,,,,,,,,,,779,0,54,833,1197
,27,TABASCO,21,CENTRO,16,TEAPA,1079,2,14,91,71,94,29,20,28,311,16,4,1,0,1,,,,,,,,,,680,1,68,749,1214
,27,TABASCO,21,CENTRO,16,TEAPA,1080,2,22,114,87,136,18,21,91,184,6,5,2,0,2,,,,,,,,,,688,0,62,750,1128
,27,TABASCO,21,CENTRO,16,TEAPA,1081,3,23,100,99,147,34,27,53,279,13,0,0,0,0,,,,,,,,,,775,0,90,865,1544
,27,TABASCO,21,CENTRO,16,TEAPA,1082,5,23,434,143,302,43,73,320,1057,32,3,2,0,2,,,,,,,,,,2434,0,134,2568,3596
,27,TABASCO,21,CENTRO,16,TEAPA,1083,4,27,243,189,210,34,36,76,467,19,4,0,0,0,,,,,,,,,,1305,1,91,1397,2301
,27,TABASCO,21,CENTRO,16,TEAPA,1084,1,10,33,42,47,6,15,31,178,9,0,0,0,0,,,,,,,,,,371,0,36,407,691
,27,TABASCO,21,CENTRO,16,TEAPA,1085,1,5,29,10,36,15,7,14,78,1,0,0,0,0,,,,,,,,,,195,0,16,211,322
,27,TABASCO,21,CENTRO,16,TEAPA,1086,1,6,139,36,91,17,12,26,116,6,1,0,0,0,,,,,,,,,,450,0,36,486,741
,27,TABASCO,21,CENTRO,16,TEAPA,1087,1,4,52,19,34,9,8,13,147,5,0,0,0,1,,,,,,,,,,292,0,22,314,519
,27,TABASCO,21,CENTRO,16,TEAPA,1088,4,28,228,136,162,65,42,192,643,22,2,1,0,2,,,,,,,,,,1523,1,126,1650,2579
