CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_PVEM_NVA_ALIANZA,PRI_NVA_ALIANZA_PS,PRI_NVA_ALIANZA,PRI_PS,PRI_PVEM,PRD_PT,PVEM_PS,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,452,B,46,,,,,11,,51,,28,6,76,,,,,,66,,,,,,,,,,,,,,,,,,,,11,,,,,,2,297,10,307,510,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,452,C01,37,,,,,9,,55,,34,19,95,,,,,,58,,,,,,,,,,,,,,,,,,,,20,,,,,,1,328,8,336,510,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,452,C02,0,,,,,0,,0,,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,510,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,453,B,49,,,,,15,,57,,37,10,121,,,,,,71,,,,,,,,,,,,,,,,,,,,21,,,,,,0,381,12,393,714,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,453,C01,59,,,,,17,,85,,25,7,102,,,,,,88,,,,,,,,,,,,,,,,,,,,24,,,,,,0,407,10,417,714,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,453,C02,54,,,,,8,,58,,28,14,119,,,,,,82,,,,,,,,,,,,,,,,,,,,18,,,,,,0,381,19,400,714,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,453,C03,40,,,,,10,,58,,35,16,135,,,,,,104,,,,,,,,,,,,,,,,,,,,22,,,,,,0,420,13,433,714,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,453,C04,47,,,,,13,,71,,26,14,113,,,,,,102,,,,,,,,,,,,,,,,,,,,19,,,,,,0,405,6,411,714,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,453,C05,54,,,,,14,,102,,33,7,106,,,,,,85,,,,,,,,,,,,,,,,,,,,20,,,,,,0,421,15,436,714,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,453,C06,51,,,,,5,,69,,40,5,124,,,,,,80,,,,,,,,,,,,,,,,,,,,20,,,,,,0,394,9,403,714,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,453,C07,0,,,,,0,,0,,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,714,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,453,C08,71,,,,,6,,73,,36,14,116,,,,,,80,,,,,,,,,,,,,,,,,,,,18,,,,,,0,414,13,427,713,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,454,B,45,,,,,11,,30,,20,9,76,,,,,,33,,,,,,,,,,,,,,,,,,,,19,,,,,,0,243,4,247,433,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,454,C01,32,,,,,18,,29,,18,7,62,,,,,,49,,,,,,,,,,,,,,,,,,,,21,,,,,,0,236,6,242,432,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,455,B,79,,,,,10,,54,,29,18,116,,,,,,89,,,,,,,,,,,,,,,,,,,,18,,,,,,0,413,16,429,728,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,456,B,62,,,,,8,,71,,40,17,113,,,,,,86,,,,,,,,,,,,,,,,,,,,28,,,,,,0,425,8,433,641,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,456,C01,60,,,,,9,,41,,43,14,122,,,,,,95,,,,,,,,,,,,,,,,,,,,23,,,,,,2,409,11,420,640,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,456,C02,55,,,,,6,,56,,32,11,123,,,,,,65,,,,,,,,,,,,,,,,,,,,27,,,,,,2,377,22,399,640,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,457,B,43,,,,,3,,42,,49,10,117,,,,,,96,,,,,,,,,,,,,,,,,,,,18,,,,,,0,378,21,399,623,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,457,C01,35,,,,,9,,60,,35,5,117,,,,,,93,,,,,,,,,,,,,,,,,,,,21,,,,,,0,375,14,389,623,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,458,B,80,,,,,9,,64,,26,2,128,,,,,,64,,,,,,,,,,,,,,,,,,,,23,,,,,,0,396,14,410,694,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,458,C01,51,,,,,7,,64,,39,10,126,,,,,,48,,,,,,,,,,,,,,,,,,,,23,,,,,,0,368,17,385,694,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,458,C02,0,,,,,0,,0,,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,694,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,458,C03,44,,,,,9,,79,,26,5,121,,,,,,68,,,,,,,,,,,,,,,,,,,,18,,,,,,1,371,16,387,694,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,458,C04,43,,,,,10,,61,,31,12,134,,,,,,50,,,,,,,,,,,,,,,,,,,,23,,,,,,0,364,10,374,693,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,458,C05,35,,,,,9,,74,,28,10,131,,,,,,72,,,,,,,,,,,,,,,,,,,,20,,,,,,0,379,9,388,693,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,458,C06,37,,,,,8,,53,,17,7,133,,,,,,84,,,,,,,,,,,,,,,,,,,,34,,,,,,1,374,17,391,693,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,459,B,47,,,,,15,,64,,46,15,105,,,,,,80,,,,,,,,,,,,,,,,,,,,15,,,,,,0,387,15,402,645,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,459,C01,100,,,,,12,,33,,13,12,20,,,,,,107,,,,,,,,,,,,,,,,,,,,25,,,,,,8,330,5,335,645,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,459,C02,49,,,,,15,,65,,49,15,83,,,,,,97,,,,,,,,,,,,,,,,,,,,26,,,,,,0,399,18,417,644,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,460,B,74,,,,,13,,65,,29,10,138,,,,,,95,,,,,,,,,,,,,,,,,,,,30,,,,,,1,455,4,459,700,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,460,C01,72,,,,,13,,95,,27,15,110,,,,,,78,,,,,,,,,,,,,,,,,,,,10,,,,,,2,422,13,435,699,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,461,B,89,,,,,8,,65,,32,16,118,,,,,,74,,,,,,,,,,,,,,,,,,,,21,,,,,,2,425,19,444,698,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,461,C01,68,,,,,10,,79,,31,11,110,,,,,,73,,,,,,,,,,,,,,,,,,,,52,,,,,,0,434,11,445,698,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,461,C02,102,,,,,8,,77,,23,18,119,,,,,,46,,,,,,,,,,,,,,,,,,,,36,,,,,,0,429,10,439,697,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,461,S01,35,,,,,2,,5,,2,3,65,,,,,,45,,,,,,,,,,,,,,,,,,,,4,,,,,,3,164,4,168,0,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,462,B,25,,,,,3,,2,,25,18,65,,,,,,35,,,,,,,,,,,,,,,,,,,,9,,,,,,2,184,9,193,628,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,462,C01,68,,,,,13,,56,,36,6,115,,,,,,75,,,,,,,,,,,,,,,,,,,,12,,,,,,0,381,15,396,628,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,462,C02,34,,,,,17,,6,,0,56,21,,,,,,16,,,,,,,,,,,,,,,,,,,,86,,,,,,3,239,16,255,627,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,463,B,47,,,,,10,,80,,34,7,104,,,,,,57,,,,,,,,,,,,,,,,,,,,19,,,,,,0,358,8,366,587,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,463,C01,29,,,,,39,,9,,6,6,16,,,,,,34,,,,,,,,,,,,,,,,,,,,0,,,,,,31,170,12,182,587,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,463,C02,59,,,,,20,,82,,36,4,102,,,,,,52,,,,,,,,,,,,,,,,,,,,15,,,,,,0,370,12,382,586,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,464,B,66,,,,,17,,82,,47,13,95,,,,,,74,,,,,,,,,,,,,,,,,,,,27,,,,,,0,421,10,431,713,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,464,C01,74,,,,,20,,71,,36,9,100,,,,,,87,,,,,,,,,,,,,,,,,,,,18,,,,,,0,415,7,422,712,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,464,C02,12,,,,,21,,4,,1,3,40,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,53,138,45,183,712,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,464,C03,73,,,,,22,,57,,29,12,125,,,,,,69,,,,,,,,,,,,,,,,,,,,15,,,,,,0,402,11,413,712,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,464,C04,73,,,,,16,,57,,39,8,130,,,,,,60,,,,,,,,,,,,,,,,,,,,23,,,,,,0,406,11,417,712,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,464,C05,66,,,,,15,,61,,37,21,110,,,,,,62,,,,,,,,,,,,,,,,,,,,19,,,,,,1,392,14,406,712,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,465,B,53,,,,,14,,74,,37,7,107,,,,,,89,,,,,,,,,,,,,,,,,,,,13,,,,,,0,394,14,408,711,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,465,C01,50,,,,,7,,56,,28,6,142,,,,,,80,,,,,,,,,,,,,,,,,,,,21,,,,,,0,390,21,411,711,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,465,C02,58,,,,,9,,68,,33,8,96,,,,,,86,,,,,,,,,,,,,,,,,,,,26,,,,,,0,384,18,402,711,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,465,C03,63,,,,,7,,69,,25,7,104,,,,,,91,,,,,,,,,,,,,,,,,,,,15,,,,,,1,382,12,394,710,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,465,C04,67,,,,,13,,54,,45,11,116,,,,,,78,,,,,,,,,,,,,,,,,,,,17,,,,,,0,401,18,419,710,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,465,C05,64,,,,,14,,60,,35,6,137,,,,,,89,,,,,,,,,,,,,,,,,,,,16,,,,,,0,421,31,452,710,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,466,B,42,,,,,7,,51,,20,10,111,,,,,,70,,,,,,,,,,,,,,,,,,,,11,,,,,,0,322,14,336,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,466,C01,44,,,,,12,,57,,29,12,128,,,,,,73,,,,,,,,,,,,,,,,,,,,15,,,,,,0,370,18,388,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,466,C02,26,,,,,15,,43,,30,6,116,,,,,,63,,,,,,,,,,,,,,,,,,,,15,,,,,,0,314,22,336,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,466,C03,43,,,,,13,,47,,27,8,111,,,,,,67,,,,,,,,,,,,,,,,,,,,31,,,,,,0,347,19,366,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,466,C04,46,,,,,10,,51,,31,5,108,,,,,,95,,,,,,,,,,,,,,,,,,,,25,,,,,,2,373,15,388,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
