CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRI_PT_NVA_ALIANZA,PRI_PT,PRI_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,233,2,192,103,18,6,7,4,2,11,9,0,0,1,1,,,19,,,,,,0,373,8,381,925
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,234,2,162,60,10,4,10,4,7,13,1,0,0,2,0,,,0,,,,,,9,273,16,298,792
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,235,1,133,79,6,0,0,1,2,7,4,0,0,0,0,,,0,,,,,,0,232,0,232,650
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,236,2,237,148,34,9,7,3,7,29,18,0,0,0,0,,,0,,,,,,1,492,0,493,1198
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,237,2,123,114,18,10,11,3,3,10,6,0,0,0,0,,,0,,,,,,0,298,0,298,813
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,238,2,158,144,11,3,10,7,5,17,8,0,0,0,0,,,40,,,,,,0,403,12,415,802
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,239,2,132,93,14,1,12,4,5,24,5,0,1,1,0,,,12,,,,,,0,304,11,315,828
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,24,1,142,91,16,3,5,4,3,10,7,0,0,0,0,,,17,,,,,,0,298,7,305,612
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,240,1,103,110,14,1,1,1,5,13,4,0,0,0,0,,,0,,,,,,0,252,0,252,696
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,241,1,119,121,8,0,6,3,3,8,4,0,0,0,0,,,46,,,,,,0,318,9,327,624
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,242,1,127,79,3,3,3,6,3,15,4,0,0,0,0,,,39,,,,,,0,282,5,287,604
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,243,2,258,118,10,6,14,15,10,20,14,1,2,0,0,,,69,,,,,,0,537,12,549,1252
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,244,2,168,143,15,6,14,4,6,20,8,0,1,0,0,,,23,,,,,,0,408,8,416,1126
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,245,2,169,111,15,2,11,4,1,14,6,0,0,0,0,,,0,,,,,,0,333,0,333,884
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,246,2,173,144,27,2,10,3,7,9,5,0,11,0,0,,,19,,,,,,0,410,19,429,984
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,247,2,154,134,21,10,11,5,10,13,5,0,19,0,0,,,11,,,,,,0,393,13,406,914
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,248,2,100,128,29,5,12,1,9,16,5,1,24,0,0,,,0,,,,,,0,330,14,344,801
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,249,2,209,139,46,3,13,1,13,14,13,1,17,0,1,,,19,,,,,,0,489,19,508,1225
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,25,2,229,90,18,2,7,19,6,16,3,0,0,1,1,,,44,,,,,,0,436,11,447,886
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,250,2,179,115,17,10,14,8,3,6,8,1,9,2,0,,,0,,,,,,0,372,12,384,911
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,251,2,271,139,26,15,8,3,7,17,9,0,0,0,0,,,23,,,,,,4,518,18,540,1041
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,252,2,156,96,29,19,18,6,8,16,2,0,3,0,0,,,13,,,,,,0,366,16,382,1033
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,253,2,188,115,14,3,4,7,6,17,7,1,12,5,0,,,0,,,,,,0,379,9,388,915
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,254,2,143,120,14,5,10,3,7,10,9,0,7,0,0,,,8,,,,,,0,336,9,345,880
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,255,2,120,123,33,6,21,2,7,9,12,0,26,0,2,,,0,,,,,,1,361,12,374,806
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,256,2,203,141,16,5,8,2,9,18,5,0,23,0,1,,,0,,,,,,1,431,10,442,1017
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,257,5,587,426,64,12,27,31,28,36,31,0,105,0,0,,,83,,,,,,0,1430,44,1474,3403
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,258,2,203,189,14,6,13,9,3,14,1,0,41,0,0,,,31,,,,,,0,524,21,545,1248
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,259,1,106,48,5,7,9,2,4,2,6,0,0,0,0,,,17,,,,,,2,206,4,212,454
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,26,2,327,136,19,5,10,13,15,22,19,0,1,1,0,,,83,,,,,,1,651,19,671,1146
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,260,3,353,232,27,7,13,38,12,38,24,0,2,1,0,,,154,,,,,,0,901,21,922,1915
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,261,2,150,132,21,4,10,5,5,16,19,0,52,0,0,,,0,,,,,,0,414,8,422,991
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,262,1,115,95,15,5,5,4,2,9,5,0,23,0,1,,,0,,,,,,0,279,9,288,610
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,263,2,160,80,9,3,6,6,4,11,3,0,34,0,0,,,33,,,,,,0,349,7,356,790
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,264,2,191,86,19,6,7,4,5,15,12,1,1,0,0,,,71,,,,,,0,418,17,435,947
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,265,2,149,105,19,5,9,3,4,15,7,24,0,0,0,,,20,,,,,,0,360,7,367,826
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,266,1,138,118,10,0,15,7,1,9,5,0,0,0,0,,,42,,,,,,0,345,16,361,708
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,267,2,203,187,20,5,11,6,14,17,11,0,33,0,1,,,1,,,,,,1,509,32,542,1284
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,268,1,118,125,13,1,6,7,2,13,3,0,1,0,0,,,29,,,,,,0,318,4,322,658
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,269,2,164,165,16,3,4,3,8,8,7,0,0,0,0,,,30,,,,,,0,408,15,423,833
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,27,1,156,58,9,1,3,4,8,9,3,0,0,1,0,,,50,,,,,,0,302,11,313,530
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,9,1247,730,121,15,42,39,51,118,83,4,192,0,2,,,306,,,,,,7,2950,81,3038,6728
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,271,2,183,123,14,5,11,4,12,11,3,0,1,3,0,,,24,,,,,,0,394,0,394,867
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,272,2,161,92,14,3,10,12,15,15,3,0,2,0,0,,,44,,,,,,0,371,13,384,773
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,273,2,141,116,9,6,3,4,10,18,3,0,0,1,0,,,68,,,,,,0,379,16,395,760
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,274,2,183,101,9,1,3,8,1,7,3,0,0,2,0,,,0,,,,,,1,318,0,319,766
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,275,2,206,146,15,6,3,7,13,17,1,0,0,1,0,,,0,,,,,,0,415,0,415,906
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,276,2,242,127,13,3,7,9,10,17,6,0,0,0,0,,,44,,,,,,1,478,10,489,929
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,277,2,208,137,9,0,7,8,4,6,5,0,0,0,0,,,50,,,,,,0,434,10,444,790
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,278,1,196,109,9,0,5,15,1,4,2,0,0,0,0,,,0,,,,,,0,341,0,341,747
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,279,1,169,114,19,1,6,18,4,4,3,0,0,0,0,,,85,,,,,,0,423,5,428,627
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,28,1,70,60,5,3,2,2,3,6,3,1,0,1,0,,,32,,,,,,0,188,13,201,397
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,280,1,160,89,20,1,6,6,4,10,1,0,0,1,0,,,69,,,,,,0,367,12,379,604
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,281,1,151,140,26,3,6,14,8,7,3,0,0,1,0,,,81,,,,,,0,440,15,455,679
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,282,2,186,111,61,1,12,8,13,7,9,0,0,0,0,,,83,,,,,,1,491,9,501,861
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,283,1,189,90,10,0,3,21,4,4,2,0,0,0,0,,,118,,,,,,0,441,10,451,645
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,284,2,238,199,15,0,10,10,8,8,6,0,0,1,0,,,78,,,,,,0,573,11,584,1107
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,285,1,185,75,16,4,2,9,6,6,4,0,0,1,0,,,0,,,,,,0,308,0,308,628
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,286,2,151,111,17,3,4,9,7,9,8,0,0,0,0,,,0,,,,,,0,319,0,319,584
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,287,1,113,81,11,2,1,4,3,11,3,0,0,0,0,,,47,,,,,,0,276,9,285,581
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,288,2,217,100,21,2,6,9,4,9,9,0,0,0,0,,,0,,,,,,0,377,0,377,784
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,289,1,160,97,30,1,5,3,4,7,7,0,0,0,0,,,53,,,,,,0,367,14,381,719
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,29,2,150,143,13,7,5,6,6,8,6,0,0,0,0,,,48,,,,,,0,392,16,408,871
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,290,1,129,96,15,5,7,12,8,6,3,0,0,1,0,,,0,,,,,,1,282,0,283,663
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,291,2,290,139,21,1,10,16,10,19,5,0,0,1,0,,,0,,,,,,0,512,0,512,1185
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,292,2,193,132,12,2,8,11,6,10,8,0,0,1,0,,,40,,,,,,0,423,11,434,1018
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,293,2,161,161,21,1,6,8,10,15,2,1,1,1,0,,,49,,,,,,0,437,23,460,881
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,294,2,253,72,11,3,7,4,5,16,5,0,0,0,0,,,0,,,,,,0,376,0,376,949
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,295,2,250,71,23,4,2,8,2,13,4,0,0,0,0,,,53,,,,,,1,430,11,442,1125
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,296,2,210,115,16,2,7,10,8,21,9,0,0,0,0,,,89,,,,,,0,487,25,512,1014
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,297,2,188,99,15,2,9,4,4,16,15,0,0,1,0,,,33,,,,,,0,386,6,392,815
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,298,2,259,129,23,5,5,8,11,18,5,0,0,0,0,,,0,,,,,,0,463,0,463,1163
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,299,2,264,124,21,5,9,3,4,23,14,0,1,0,0,,,36,,,,,,0,504,9,513,1147
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,3,3,432,193,39,2,15,39,8,40,4,0,0,0,0,,,166,,,,,,1,938,28,967,1613
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,30,1,99,87,8,3,3,3,11,8,2,1,0,3,0,,,53,,,,,,0,281,16,297,619
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,300,2,177,112,13,2,12,5,22,26,8,0,0,0,0,,,85,,,,,,0,462,14,476,979
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,301,6,792,418,89,9,29,76,44,115,35,1,0,0,1,,,512,,,,,,1,2121,63,2185,3859
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,302,3,299,136,27,11,10,14,29,34,12,0,0,2,1,,,123,,,,,,0,698,24,722,1653
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,303,2,311,139,31,3,18,11,18,27,10,0,0,1,0,,,120,,,,,,0,689,30,719,1409
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,304,2,259,137,32,6,11,5,27,16,6,1,1,2,0,,,35,,,,,,0,538,23,561,1183
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,305,2,259,124,19,7,25,6,25,20,7,0,0,2,0,,,55,,,,,,0,549,23,572,1126
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,306,2,267,151,14,3,8,4,12,24,6,0,0,1,0,,,62,,,,,,0,552,9,561,1101
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,307,2,248,168,37,1,7,10,13,26,2,0,1,0,0,,,95,,,,,,0,608,19,627,1218
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,308,2,205,106,20,0,6,10,23,25,4,0,2,0,0,,,93,,,,,,0,494,12,506,940
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,309,2,247,154,27,5,9,12,15,19,12,0,0,0,0,,,71,,,,,,1,571,14,586,1091
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,31,2,223,110,10,4,11,27,39,9,6,0,0,1,0,,,47,,,,,,0,487,5,492,940
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,310,2,276,148,23,3,7,11,14,16,5,2,35,0,0,,,43,,,,,,2,583,17,602,1119
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,311,2,215,194,22,4,4,12,11,18,10,1,68,0,0,,,0,,,,,,0,559,17,576,1068
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,312,2,250,234,28,3,7,7,11,16,12,0,50,0,0,,,44,,,,,,0,662,5,667,1203
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,313,2,187,189,69,5,18,7,9,23,9,0,25,1,0,,,20,,,,,,0,562,21,583,1282
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,314,2,208,172,26,9,11,2,19,7,8,0,50,0,0,,,0,,,,,,0,512,18,530,1155
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,315,5,909,774,16,18,23,16,11,25,14,3,5,3,0,,,148,,,,,,0,1965,93,2058,3518
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,316,4,425,548,17,8,16,19,45,35,12,1,0,3,0,,,164,,,,,,0,1293,37,1330,2439
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,317,4,671,486,11,23,21,9,58,15,17,0,1,0,0,,,49,,,,,,1,1361,31,1393,2447
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,21,1741,1682,330,61,100,86,85,136,106,6,8,3,0,,,540,,,,,,3,4884,139,5026,14486
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,32,2,229,179,14,1,6,32,14,16,3,2,0,3,0,,,47,,,,,,0,546,16,562,1161
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,320,6,777,639,30,3,41,87,30,33,9,0,1,2,0,,,256,,,,,,1,1908,64,1973,3925
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,321,2,345,250,14,1,7,8,33,5,5,0,0,3,0,,,42,,,,,,0,713,19,732,1288
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,322,9,1355,628,104,18,39,47,151,92,59,2,0,4,0,,,416,,,,,,1,2915,83,2999,6051
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,323,8,772,628,47,34,44,15,31,54,32,0,8,4,0,,,166,,,,,,1,1835,54,1890,4395
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,324,3,566,257,20,12,16,22,12,13,4,0,1,0,0,,,17,,,,,,0,940,30,970,1893
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,20,2359,1578,207,105,93,140,114,261,105,3,8,3,0,,,1097,,,,,,6,6073,201,6280,14386
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,326,6,766,410,107,10,25,80,31,112,36,1,457,0,1,,,41,,,,,,3,2077,45,2125,3941
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,327,6,928,575,74,20,19,47,43,56,11,0,1,1,0,,,433,,,,,,1,2208,45,2254,3977
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,328,2,288,213,19,3,6,6,18,11,10,0,2,3,0,,,101,,,,,,0,680,24,704,1375
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,329,2,153,251,2,4,15,1,3,7,3,1,7,0,1,,,1,,,,,,0,449,7,456,962
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,33,2,189,106,13,1,4,8,5,10,6,0,0,1,0,,,42,,,,,,0,385,13,398,822
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,330,4,626,385,41,16,10,4,12,15,9,2,33,0,0,,,16,,,,,,0,1169,29,1198,2427
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,331,4,386,413,37,10,24,15,11,31,19,0,31,0,1,,,127,,,,,,0,1105,47,1152,2746
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,332,4,438,330,26,21,19,22,17,38,6,0,2,0,0,,,64,,,,,,0,983,41,1024,2311
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,333,3,303,340,22,13,20,7,12,34,12,1,22,0,2,,,27,,,,,,0,815,36,851,2043
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,334,3,346,373,18,11,14,5,7,21,8,3,24,0,0,,,0,,,,,,0,830,24,854,1768
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,335,1,157,110,4,3,4,1,6,8,3,0,16,0,1,,,0,,,,,,0,313,14,327,695
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,336,2,184,241,44,8,13,0,7,19,2,1,10,2,0,,,5,,,,,,0,536,19,555,1155
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,337,2,253,243,21,5,22,6,14,11,3,1,4,0,0,,,9,,,,,,0,592,24,616,1177
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,34,2,203,62,8,1,5,4,12,5,3,0,0,0,0,,,47,,,,,,1,350,15,366,812
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,35,3,426,249,37,9,12,35,33,31,5,0,0,1,0,,,258,,,,,,0,1096,24,1120,2062
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,36,2,222,140,13,1,5,7,19,18,5,0,1,1,0,,,99,,,,,,0,531,15,546,885
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,37,2,287,149,21,4,9,16,13,18,2,0,0,0,0,,,135,,,,,,4,654,13,671,1159
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,38,2,356,187,21,1,9,17,19,13,7,0,0,2,0,,,126,,,,,,0,758,17,775,1351
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,39,2,185,108,9,3,8,7,21,11,3,1,0,1,0,,,69,,,,,,0,426,13,439,835
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,4,2,274,173,31,9,5,22,29,41,4,1,0,2,0,,,184,,,,,,0,775,25,800,1363
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,40,2,339,150,25,0,18,8,12,15,5,1,0,2,0,,,44,,,,,,1,619,7,627,1283
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,41,6,762,449,39,10,19,80,28,37,19,1,1,1,0,,,493,,,,,,1,1939,45,1985,3756
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,42,2,295,166,7,5,19,7,10,20,9,0,1,0,0,,,60,,,,,,0,599,19,618,1086
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,43,4,503,274,52,6,24,33,9,34,23,4,0,0,0,,,324,,,,,,1,1287,36,1324,1839
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,44,6,1049,555,81,9,35,136,15,77,12,0,0,1,0,,,696,,,,,,0,2666,42,2708,4372
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,45,3,356,282,22,0,8,61,3,25,1,0,2,0,0,,,297,,,,,,0,1057,18,1075,1670
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,46,3,479,292,31,5,9,51,7,19,7,1,0,0,0,,,285,,,,,,0,1186,25,1211,1940
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,47,5,862,487,47,10,17,157,20,45,9,2,0,0,0,,,535,,,,,,1,2191,25,2217,3505
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,48,3,473,211,27,2,24,58,8,22,4,0,0,0,0,,,209,,,,,,0,1038,16,1054,1808
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,489,2,124,143,5,2,9,3,5,5,5,0,0,0,0,,,22,,,,,,0,323,12,335,793
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,49,2,389,139,20,4,19,27,9,26,9,0,0,0,0,,,75,,,,,,0,717,17,734,1469
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,490,1,129,110,2,2,7,7,9,12,4,0,0,1,0,,,29,,,,,,0,312,7,319,720
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,491,2,122,108,10,4,7,3,16,10,2,0,0,0,0,,,28,,,,,,0,310,16,326,774
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,492,2,135,134,12,5,9,2,9,5,4,0,1,0,0,,,34,,,,,,1,350,15,366,911
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,493,2,182,236,121,7,6,6,13,15,3,0,1,0,0,,,8,,,,,,0,598,8,606,1143
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,494,1,124,98,12,4,3,5,2,13,9,0,1,0,0,,,26,,,,,,0,297,9,306,734
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,495,2,146,117,12,0,7,3,9,16,7,0,0,0,0,,,42,,,,,,0,359,11,370,951
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,496,3,187,196,20,10,7,12,14,40,7,0,0,0,0,,,99,,,,,,0,592,21,613,1567
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,497,1,103,87,7,0,6,6,6,9,9,0,0,1,0,,,45,,,,,,0,279,9,288,608
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,498,2,165,128,8,8,7,8,4,15,17,7,0,0,0,,,15,,,,,,0,382,3,385,892
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,499,2,144,132,8,4,6,3,11,18,4,1,1,0,0,,,23,,,,,,1,355,9,365,906
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,5,2,201,114,25,1,3,8,6,21,7,0,0,0,0,,,97,,,,,,1,483,9,493,815
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,50,3,349,170,29,2,6,34,8,34,8,0,0,1,0,,,140,,,,,,0,781,23,804,1542
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,500,2,153,154,15,3,6,4,5,7,11,0,0,0,0,,,42,,,,,,1,400,24,425,830
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,501,2,178,121,27,4,9,4,7,19,4,0,0,0,0,,,47,,,,,,0,420,17,437,992
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,502,2,148,119,15,1,12,7,4,6,13,0,0,0,0,,,30,,,,,,0,355,19,374,828
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,503,1,118,72,9,1,14,1,3,6,5,1,0,0,0,,,47,,,,,,0,277,5,282,633
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,504,2,179,110,33,2,10,6,1,12,13,0,0,0,0,,,37,,,,,,0,403,10,413,920
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,505,2,121,138,19,5,10,8,4,10,11,0,0,0,0,,,50,,,,,,0,376,14,390,793
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,506,2,156,117,16,2,11,2,5,10,9,0,0,0,0,,,41,,,,,,0,369,16,385,801
