CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PT,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1618,B,74,96,8,77,6,0,1,17,2,,54,,1,,7,,0,343,13,356,510,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1618,C01,77,120,9,59,10,3,5,13,2,,47,,0,,9,,0,354,7,361,509,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1619,B,44,116,47,35,5,20,2,12,5,,6,,4,,18,,0,314,20,334,504,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1619,C01,44,143,39,35,5,12,0,12,3,,10,,2,,18,,0,323,14,337,503,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1619,C02,16,145,45,35,7,18,1,12,2,,10,,1,,8,,0,300,20,320,503,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1620,B,53,285,16,81,8,2,3,14,1,,7,,0,,16,,0,486,23,509,681,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1620,C01,56,241,24,76,13,3,2,10,2,,4,,0,,0,,0,431,27,458,680,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1621,B,45,65,6,49,8,3,1,5,1,,15,,2,,5,,0,205,8,213,259,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1622,B,195,221,29,39,7,1,0,7,2,,54,,1,,3,,0,559,25,584,715,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1622,C01,191,191,33,32,10,1,1,8,1,,73,,1,,4,,0,546,10,556,715,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1622,C02,176,254,27,24,2,1,0,6,2,,69,,0,,7,,0,568,9,577,715,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1623,B,126,115,17,19,5,0,4,10,3,,126,,1,,5,,0,431,20,451,590,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1623,C01,98,156,29,26,4,0,2,13,2,,90,,1,,4,,0,425,15,440,590,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1623,C02,121,139,29,20,5,0,3,16,1,,105,,0,,8,,1,448,11,459,590,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1624,B,57,36,6,60,0,0,2,2,2,,4,,8,,4,,0,181,10,191,298,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1625,B,65,74,12,27,14,11,0,8,1,,9,,0,,0,,0,221,6,227,322,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1626,B,13,34,2,11,15,1,3,4,1,,4,,1,,1,,0,90,1,91,156,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1627,B,57,139,21,126,9,0,0,20,0,,4,,1,,29,,0,406,61,467,681,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1628,B,59,102,7,105,10,1,20,6,0,,15,,1,,14,,0,340,22,362,526,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1628,C01,93,49,15,99,9,0,18,13,2,,10,,0,,6,,0,314,16,330,526,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1629,B,75,103,9,106,5,2,5,12,1,,8,,3,,7,,0,336,22,358,584,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1629,C01,52,90,16,105,4,2,9,14,0,,9,,1,,15,,0,317,32,349,584,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1629,C02,68,82,20,99,7,3,15,16,0,,14,,1,,9,,0,334,28,362,584,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1630,B,29,164,8,38,2,1,1,3,16,,4,,1,,5,,0,272,16,288,381,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1630,C01,48,130,8,44,6,3,0,4,5,,4,,0,,3,,0,255,20,275,381,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1631,B,81,75,5,84,25,4,1,14,7,,26,,1,,15,,1,339,23,362,613,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1631,C01,79,83,5,62,27,11,5,15,2,,32,,1,,8,,0,330,17,347,613,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1631,C02,80,68,11,82,16,13,5,25,2,,27,,1,,14,,0,344,25,369,612,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1632,B,84,67,10,46,53,8,2,19,5,,32,,0,,5,,1,332,16,348,545,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1632,C01,121,61,9,39,40,16,1,13,3,,30,,0,,7,,0,340,23,363,544,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1633,B,62,81,11,63,68,23,2,17,3,,17,,0,,4,,0,351,24,375,609,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1633,C01,68,64,5,51,67,22,1,10,1,,23,,0,,4,,0,316,18,334,608,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1634,B,54,66,21,53,8,1,1,17,1,,2,,0,,12,,0,236,17,253,437,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1635,B,32,72,34,55,10,5,0,3,0,,3,,0,,0,,0,214,8,222,329,,,,
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1637,B,19,67,6,22,4,33,0,1,2,,0,,1,,0,,0,155,5,160,211,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,B,56,51,94,1,26,18,6,16,12,9,9,,,5,,,0,303,20,323,717,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,C01,76,45,79,6,12,35,8,14,14,3,10,,,3,,,1,306,12,318,717,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,C02,76,49,78,5,21,22,9,15,12,8,12,,,1,,,4,312,15,327,717,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,C03,63,45,83,6,25,26,7,19,15,1,14,,,2,,,1,307,17,324,717,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,C04,59,41,76,6,19,23,15,15,18,6,11,,,5,,,1,295,25,320,717,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,C05,48,48,95,6,20,24,13,17,12,1,10,,,6,,,2,302,8,310,717,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,C06,65,62,89,5,26,18,9,12,17,7,12,,,7,,,2,331,18,349,717,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,C07,73,54,73,4,21,20,8,12,16,3,15,,,4,,,2,305,20,325,717,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,C08,80,29,95,2,29,22,8,20,21,4,10,,,0,,,2,322,16,338,717,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,C09,70,46,99,1,26,18,7,20,17,1,15,,,5,,,1,326,15,341,717,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,C10,93,92,82,6,24,20,13,13,11,5,11,,,1,,,1,372,14,386,716,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,B,50,46,83,4,11,27,0,19,9,3,7,,,7,,,2,268,35,303,693,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C01,72,39,79,5,8,18,6,6,1,4,0,,,0,,,0,238,21,259,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C02,38,78,95,11,0,18,5,0,11,3,6,,,0,,,0,265,18,283,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C03,53,37,80,7,20,18,3,4,16,9,5,,,0,,,0,252,19,271,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C04,35,43,93,11,25,11,7,6,16,5,10,,,0,,,0,262,6,268,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C05,43,45,80,4,15,18,5,5,17,3,8,,,5,,,0,248,17,265,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C06,58,39,73,6,17,15,3,9,17,6,5,,,0,,,0,248,11,259,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C07,55,39,88,3,13,22,1,0,0,3,4,,,0,,,0,228,11,239,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C08,31,0,74,9,60,26,4,0,16,7,4,,,0,,,0,231,21,252,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C09,49,43,93,13,17,15,1,6,11,7,3,,,2,,,0,260,14,274,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C10,42,40,94,8,10,19,2,3,9,6,5,,,0,,,1,239,20,259,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,C11,54,49,99,6,13,15,4,8,12,8,2,,,0,,,0,270,14,284,692,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,B,40,42,107,8,20,7,4,2,5,4,4,,,0,,,0,243,8,251,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C01,44,44,130,7,20,11,1,5,9,3,5,,,0,,,0,279,21,300,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C02,48,30,127,3,16,11,5,4,2,5,8,,,6,,,0,265,20,285,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C03,33,34,117,2,17,6,5,9,5,5,4,,,6,,,2,245,14,259,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C04,32,53,100,2,12,11,8,8,7,6,5,,,0,,,0,244,27,271,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C05,33,38,132,6,21,6,4,7,10,4,5,,,0,,,0,266,13,279,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C06,44,35,101,9,21,6,7,6,6,4,10,,,0,,,0,249,20,269,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C07,33,53,127,3,16,8,1,3,9,7,4,,,0,,,0,264,20,284,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C08,41,42,126,7,18,6,8,10,7,4,6,,,0,,,0,275,9,284,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C09,42,29,134,6,10,12,5,4,8,4,7,,,1,,,0,262,14,276,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C10,39,39,122,3,16,8,3,4,2,6,4,,,9,,,0,255,23,278,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C11,30,53,134,5,14,7,5,1,3,4,8,,,0,,,0,264,11,275,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C12,35,45,115,5,11,13,4,3,7,3,3,,,5,,,2,251,19,270,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,C13,42,43,98,21,15,4,3,11,10,12,6,,,0,,,1,266,6,272,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,776,B,56,30,117,5,18,8,4,7,8,18,1,,,0,,,0,272,20,292,741,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,776,C01,68,26,124,4,9,3,6,7,10,5,4,,,0,,,1,267,12,279,741,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,776,C02,39,41,91,3,9,10,5,4,9,8,3,,,0,,,0,222,21,243,741,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,776,C03,50,28,106,4,8,6,1,6,12,12,7,,,3,,,2,245,15,260,741,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,776,C04,48,31,128,5,12,5,2,4,10,13,1,,,0,,,0,259,17,276,741,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,776,C05,43,32,100,7,14,10,1,9,7,10,3,,,0,,,0,236,25,261,741,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,777,B,40,36,95,8,20,24,7,13,16,3,11,,,4,,,1,278,21,299,640,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,777,C01,52,35,74,3,15,23,8,14,18,6,12,,,2,,,1,263,22,285,640,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,778,B,65,48,77,3,15,23,5,14,10,4,10,,,5,,,2,281,21,302,705,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,778,C01,72,42,86,5,33,22,10,16,12,3,18,,,9,,,3,331,16,347,705,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,778,C02,56,58,75,9,16,23,7,7,21,3,9,,,3,,,0,287,17,304,705,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,778,C03,48,56,99,9,21,38,6,11,18,0,15,,,3,,,0,324,22,346,704,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,779,B,60,38,111,9,33,28,5,8,14,5,13,,,7,,,0,331,13,344,725,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,779,C01,60,43,88,4,17,18,7,15,7,2,13,,,0,,,2,276,22,298,725,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,779,C02,52,40,122,5,13,24,9,13,6,6,19,,,66,,,2,377,26,403,725,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,779,C03,72,56,108,7,11,25,9,7,9,6,10,,,0,,,3,323,15,338,725,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,779,C04,41,87,103,1,0,22,8,0,0,0,7,,,0,,,2,271,21,292,725,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,779,C05,62,46,114,5,19,31,8,9,12,5,16,,,0,,,6,333,18,351,725,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,780,B,53,38,62,5,21,33,10,8,12,5,6,,,3,,,0,256,10,266,611,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,780,C01,44,32,66,2,20,22,7,12,10,4,15,,,2,,,0,236,8,244,610,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,780,C02,39,44,61,6,21,22,6,11,8,2,12,,,0,,,0,232,12,244,610,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,780,C03,47,41,66,2,23,22,6,3,8,4,10,,,4,,,0,236,16,252,610,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,781,B,58,46,87,4,17,27,2,10,7,2,12,,,0,,,0,272,9,281,660,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,781,C01,51,0,91,7,0,16,5,0,8,4,2,,,67,,,0,251,24,275,660,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,781,C02,45,32,60,6,24,20,4,3,4,4,9,,,2,,,4,217,20,237,660,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,781,C03,46,37,65,12,20,17,4,10,7,2,5,,,73,,,0,298,19,317,660,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,781,C04,39,46,90,4,22,17,7,10,3,3,9,,,90,,,0,340,24,364,659,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,781,C05,51,38,78,11,25,15,7,6,6,7,7,,,4,,,0,255,13,268,659,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,782,B,67,29,101,7,22,11,1,4,8,24,7,,,3,,,1,285,22,307,714,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,782,C01,56,39,110,6,15,18,7,3,11,26,11,,,0,,,0,302,14,316,714,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,782,C02,51,25,102,9,16,18,7,6,8,31,8,,,1,,,2,284,26,310,713,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,783,B,53,46,91,7,21,24,1,12,6,6,10,,,4,,,0,281,19,300,704,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,783,C01,65,28,109,4,22,32,6,6,15,7,4,,,0,,,1,299,13,312,704,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,783,C02,54,45,115,3,16,19,7,11,10,11,6,,,0,,,1,298,13,311,703,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,783,C03,60,34,92,4,16,24,7,10,12,10,9,,,0,,,1,279,28,307,703,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,784,B,57,41,69,5,8,18,4,6,9,3,5,,,2,,,2,229,17,246,541,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,784,C01,64,35,69,3,35,32,6,35,4,4,2,,,35,,,1,325,20,345,541,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,784,C02,57,24,56,1,7,39,3,3,8,3,4,,,1,,,0,206,21,227,540,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,785,B,48,32,63,3,16,27,3,9,12,2,7,,,2,,,1,225,13,238,570,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,785,C01,31,20,76,3,15,43,12,6,10,5,12,,,0,,,0,233,24,257,569,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,785,C02,52,21,63,1,8,46,4,7,11,7,5,,,1,,,0,226,15,241,569,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,786,B,108,0,53,15,0,21,14,0,29,11,18,,,5,,,8,282,19,301,719,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,786,C01,91,61,55,3,24,13,9,13,30,6,23,,,4,,,7,339,13,352,719,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,786,C02,78,54,54,7,19,22,10,27,25,4,0,,,2,,,0,302,0,302,719,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,786,C03,87,68,55,5,18,24,11,15,30,8,22,,,101,,,8,452,21,473,718,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,B,74,51,85,4,17,22,6,9,11,3,9,,,2,,,1,294,12,306,731,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C01,66,42,90,8,12,13,10,16,7,5,14,,,0,,,4,287,22,309,731,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C02,90,43,82,6,23,10,5,11,13,3,9,,,1,,,3,299,17,316,731,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C03,84,48,91,6,14,8,6,9,13,9,19,,,6,,,1,314,19,333,731,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C04,77,45,102,3,21,0,18,13,16,5,12,,,0,,,0,312,21,333,731,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C05,65,54,83,5,17,22,5,9,13,4,14,,,5,,,1,297,28,325,731,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C06,88,33,81,4,15,13,3,10,10,4,15,,,0,,,5,281,20,301,731,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C07,98,38,83,5,26,13,8,14,12,5,14,,,0,,,4,320,14,334,731,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C08,70,51,84,6,15,13,12,8,16,5,17,,,0,,,4,301,24,325,731,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C09,83,35,101,4,19,14,2,8,12,6,19,,,3,,,1,307,24,331,731,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C10,78,50,68,6,14,14,2,12,15,6,11,,,0,,,3,279,28,307,730,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,C11,85,41,75,12,16,18,5,10,17,9,11,,,2,,,0,301,25,326,730,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,788,B,58,46,49,1,12,27,10,8,17,9,7,,,1,,,0,245,13,258,473,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,788,C01,70,29,43,2,10,14,2,7,18,3,7,,,0,,,1,206,16,222,472,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,789,B,81,46,74,2,7,53,9,12,15,9,8,,,7,,,1,324,14,338,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,789,C01,82,36,65,12,17,42,8,10,14,12,15,,,0,,,2,315,19,334,733,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,790,B,71,37,61,5,16,102,3,3,10,3,8,,,3,,,4,326,20,346,737,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,790,C01,70,30,70,2,8,104,6,8,8,5,3,,,0,,,2,316,18,334,737,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,790,C02,72,31,67,9,10,106,5,2,8,3,6,,,4,,,1,324,24,348,737,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,791,B,40,17,124,2,13,19,5,8,7,17,15,,,3,,,5,275,17,292,634,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,791,C01,51,29,127,2,10,12,3,9,4,29,8,,,0,,,1,285,22,307,634,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,791,C02,44,53,103,0,0,23,6,0,10,16,4,,,0,,,0,259,16,275,633,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,791,C03,47,28,122,2,8,13,3,2,15,25,4,,,0,,,1,270,18,288,633,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,792,B,56,34,123,2,11,8,5,7,9,42,19,,,1,,,2,319,24,343,707,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,792,C01,60,28,160,3,18,9,8,5,13,46,9,,,0,,,0,359,12,371,707,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,792,C02,73,35,135,2,14,12,3,4,13,44,10,,,0,,,1,346,15,361,707,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,792,C03,60,27,122,5,16,11,5,11,9,69,8,,,0,,,4,347,25,372,707,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,793,B,53,46,67,6,15,56,6,11,17,5,9,,,6,,,3,300,18,318,680,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,793,C01,53,36,72,12,14,64,6,7,28,9,10,,,1,,,3,315,27,342,680,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,794,B,50,32,71,4,6,29,5,6,8,1,4,,,1,,,1,218,15,233,566,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,794,C01,64,32,79,8,14,21,6,6,3,4,7,,,0,,,0,244,17,261,566,,,,
