CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,959,4,,,249,31,143,,,,381,23,453,,148,,,,,8,2,0,1,,,1439,3,166,1608,2262
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,960,2,,,112,14,53,,,,152,19,173,,45,,,,,4,0,0,2,,,574,1,41,616,937
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,961,6,,,287,55,211,,,,679,32,729,,212,,,,,14,6,0,3,,,2228,3,188,2419,4278
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,962,2,,,169,27,48,,,,184,12,126,,47,,,,,4,3,0,3,,,623,1,42,666,1136
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,963,2,,,222,24,38,,,,153,13,90,,84,,,,,7,0,0,0,,,631,0,38,669,1130
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,964,2,,,152,20,44,,,,120,12,89,,51,,,,,2,0,0,0,,,490,0,33,523,1040
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,965,13,,,1017,181,468,,,,1223,105,675,,406,,,,,26,15,0,11,,,4127,4,197,4328,9276
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,966,2,,,128,39,70,,,,206,32,124,,74,,,,,13,2,0,1,,,689,1,57,747,1352
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,967,5,,,445,54,121,,,,449,36,295,,157,,,,,15,2,0,3,,,1577,7,107,1691,3128
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,968,2,,,144,20,54,,,,179,14,157,,69,,,,,3,1,0,0,,,641,0,43,684,1047
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,969,5,,,407,44,158,,,,476,37,593,,207,,,,,9,4,0,4,,,1939,2,133,2074,3030
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,970,4,,,241,26,162,,,,417,29,438,,131,,,,,22,3,1,5,,,1475,1,107,1583,2318
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,971,2,,,49,15,36,,,,106,7,87,,30,,,,,3,1,0,0,,,334,0,48,382,1096
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,973,2,,,42,5,32,,,,75,5,74,,34,,,,,1,2,0,0,,,270,0,42,312,900
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,974,6,,,343,65,193,,,,600,56,442,,143,,,,,7,5,1,0,,,1855,2,115,1972,3890
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,975,6,,,280,36,176,,,,656,54,937,,217,,,,,20,3,0,2,,,2381,6,119,2506,4167
,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,976,6,,,388,57,215,,,,551,52,522,,186,,,,,22,4,0,3,,,2000,4,128,2132,3844
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,977,9,,282,706,66,118,85,,165,842,42,855,,,,,,,15,2,0,4,165,,3347,0,178,3525,6135
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,978,1,,26,136,9,12,8,,11,85,6,86,,,,,,,0,0,0,1,7,,387,0,24,411,747
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,979,2,,36,212,11,28,9,,20,127,13,127,,,,,,,2,0,0,2,18,,605,0,32,637,1241
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,980,2,,28,109,8,22,24,,20,84,21,58,,,,,,,1,0,0,2,8,,385,0,29,414,903
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,981,1,,22,97,6,8,18,,7,55,2,58,,,,,,,0,0,0,1,7,,281,0,19,300,707
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,982,2,,143,18,24,24,10,,14,123,13,547,,,,,,,3,2,0,0,,,921,2,30,953,1311
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,983,3,,246,24,17,38,11,,18,152,14,1018,,,,,,,4,0,0,6,,,1548,3,46,1597,2085
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,984,3,,200,30,15,39,13,,31,186,21,1098,,,,,,,6,0,0,0,,,1639,1,71,1711,2231
,24,SAN LUIS POTOSI,2,SAN LUIS POTOSI,28,SAN LUIS POTOSI,985,2,,,67,12,54,,,,142,14,263,,70,,,,,2,2,3,1,,41,671,0,25,696,1046
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,986,1,,47,8,9,23,6,,18,113,7,207,,,,,,,1,0,0,0,,,439,1,21,461,620
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,987,2,,77,30,17,42,16,,26,150,10,255,,,,,,,2,1,1,2,,,629,0,42,671,944
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,988,2,,50,81,15,26,9,,23,116,8,150,,,,,,,0,0,0,1,,,479,2,29,510,857
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,989,2,,58,51,11,22,11,,23,139,9,200,,,,,,,1,1,0,2,,,528,0,30,558,766
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,990,1,,49,51,8,14,8,,32,80,4,113,,,,,,,3,0,0,0,26,,388,0,25,413,578
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,991,1,,16,32,4,0,3,,21,71,7,117,,,,,,,0,0,0,0,17,,288,0,28,316,449
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,992,1,,21,25,6,15,4,,24,75,3,111,,,,,,,1,1,0,1,23,,310,0,22,332,547
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,993,1,,24,48,8,11,7,,25,51,2,95,,,,,,,1,1,0,0,19,,292,1,13,306,543
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,994,2,,50,83,8,11,20,,39,113,9,162,,,,,,,1,1,0,0,30,,527,0,28,555,1011
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,995,1,,43,51,9,5,10,,32,98,3,125,,,,,,,1,0,0,0,31,,408,0,13,421,656
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,996,2,,51,87,16,19,12,,37,117,9,187,,,,,,,1,0,0,1,,,537,0,39,576,1044
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,997,2,,223,85,23,28,14,,36,197,12,252,,,,,,,2,1,0,2,,,875,2,49,926,1122
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,998,3,,123,62,20,49,20,,28,202,21,601,,,,,,,6,1,1,1,,,1135,3,60,1198,1710
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,999,3,,177,50,20,52,23,,30,222,27,735,,,,,,,4,1,0,1,,,1342,2,74,1418,1874
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1000,3,,149,19,25,26,9,,21,141,16,809,,,,,,,12,0,0,0,,,1227,0,63,1290,1709
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1001,3,,153,28,18,36,22,,26,219,8,556,,,,,,,3,1,0,3,,,1073,2,39,1114,1514
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1002,2,,29,16,17,28,3,,20,126,6,291,,,,,,,1,0,0,0,,,537,3,26,566,826
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1003,1,,45,38,4,18,8,,11,68,5,159,,,,,,,2,0,0,0,,,358,1,27,386,621
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1004,2,,127,22,22,48,7,,28,121,10,516,,,,,,,1,0,0,1,,,903,0,44,947,1251
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1005,2,,80,29,12,22,22,,19,92,11,341,,,,,,,4,0,0,0,,,632,2,35,669,903
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1006,2,,48,97,7,22,15,,34,142,6,170,,,,,,,4,0,0,0,,,545,0,27,572,922
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1007,2,,66,62,16,30,12,,20,115,6,203,,,,,,,1,2,3,2,,,538,0,37,575,906
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1008,1,,41,71,5,11,8,,25,73,3,107,,,,,,,2,2,1,0,21,,370,0,21,391,611
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1009,1,,44,37,5,11,6,,26,76,7,133,,,,,,,1,0,0,0,26,,372,0,22,394,561
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1010,1,,16,30,2,4,1,,10,24,0,36,,,,,,,1,0,0,0,12,,136,1,7,144,318
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1011,1,,46,65,4,10,5,,31,76,9,97,,,,,,,1,0,0,0,24,,368,0,26,394,607
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1012,2,,71,86,13,15,16,,38,141,7,162,,,,,,,3,1,0,0,49,,602,0,43,645,1134
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1013,2,,59,77,13,22,6,,24,96,10,124,,,,,,,4,0,0,2,28,,465,2,34,501,830
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1014,2,,43,68,13,13,8,,50,96,13,135,,,,,,,2,1,0,0,36,,478,0,31,509,904
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1015,2,,40,87,11,13,11,,29,83,6,152,,,,,,,3,1,0,1,27,,464,0,39,503,954
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1016,2,,13,31,3,5,4,,12,38,3,76,,,,,,,0,0,0,0,9,,194,0,298,492,291
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1017,2,,46,76,12,18,13,,32,90,3,211,,,,,,,3,0,0,0,20,,524,0,27,551,798
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1018,2,,54,112,32,16,17,,55,141,12,264,,,,,,,5,2,1,0,26,,737,0,55,792,1259
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1019,2,,86,49,19,28,19,,64,183,24,347,,,,,,,0,0,0,1,,,820,2,42,864,1204
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1020,2,,45,110,10,36,8,,33,171,13,264,,,,,,,3,2,0,0,,,695,3,38,736,1146
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1021,2,,104,48,21,27,14,,40,156,9,363,,,,,,,2,0,0,0,,,784,0,57,841,1147
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1022,2,,98,23,18,33,10,,23,173,14,678,,,,,,,2,1,0,1,,,1074,1,40,1115,1485
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1023,7,,263,239,63,97,35,,88,423,41,1399,,,,,,,4,3,0,1,,,2656,1,113,2770,4602
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1024,2,,86,34,14,57,19,,50,89,15,306,,,,,,,4,0,0,0,,,674,1,26,701,1047
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1025,2,,61,32,16,27,10,,39,160,13,266,,,,,,,1,2,0,2,,,629,2,45,676,946
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1026,2,,60,162,31,18,19,,45,145,10,226,,,,,,,5,0,0,2,26,,749,1,51,801,1187
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1027,2,,47,105,11,123,7,,82,109,6,180,,,,,,,3,1,0,2,50,,726,0,33,759,1033
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1028,3,,68,165,19,24,19,,51,180,15,260,,,,,,,1,0,0,2,40,,844,0,64,908,1513
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1029,2,,39,101,7,17,17,,23,150,15,163,,,,,,,4,1,0,0,29,,566,1,40,607,1189
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1030,2,,34,135,11,19,10,,32,106,10,214,,,,,,,2,0,0,0,38,,611,0,38,649,1115
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1031,3,,63,224,17,26,19,,39,175,9,269,,,,,,,5,1,0,1,76,,924,3,73,1000,1691
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1032,2,,52,162,14,17,24,,40,140,14,252,,,,,,,3,1,0,2,27,,748,28,54,830,1358
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1033,2,,42,117,22,22,11,,24,117,4,134,,,,,,,4,2,0,1,40,,540,0,41,581,1040
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1034,2,,58,136,12,12,14,,60,127,9,253,,,,,,,0,0,0,0,34,,715,1,52,768,1276
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1035,2,,65,152,17,19,3,,61,158,12,293,,,,,,,0,1,0,2,66,,849,2,44,895,1420
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1036,2,,58,120,12,26,15,,45,126,6,257,,,,,,,2,0,0,1,37,,705,0,47,752,1269
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1037,2,,85,39,13,26,15,,39,186,14,348,,,,,,,4,0,0,0,,,769,1,44,814,1100
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1038,2,,58,41,7,25,5,,40,137,17,282,,,,,,,9,1,0,1,,,623,1,35,659,904
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1039,14,,719,110,96,188,61,,149,745,78,4089,,,,,,,17,3,0,5,,,6260,9,195,6464,8911
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1040,3,,113,27,29,69,13,,54,236,13,593,,,,,,,2,0,0,1,,,1150,2,72,1224,1619
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1041,2,,126,28,12,49,20,,37,207,14,389,,,,,,,3,2,0,1,,,888,1,49,938,1173
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1042,3,,112,61,24,51,34,,114,262,14,530,,,,,,,4,1,1,2,,,1210,4,60,1274,1749
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1043,2,,48,138,11,13,16,,44,105,4,258,,,,,,,0,0,1,0,17,,655,0,40,695,1093
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1044,2,,67,132,18,24,18,,24,113,7,122,,,,,,,3,2,0,1,45,,576,1,44,621,1148
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1045,4,,147,178,32,52,42,,80,369,25,363,,,,,,,7,3,0,1,89,,1388,0,71,1459,2546
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1046,2,,71,115,10,8,21,,22,149,12,185,,,,,,,2,2,0,0,25,,622,0,37,659,1201
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1047,2,,81,64,11,8,13,,47,110,7,208,,,,,,,2,1,0,1,40,,593,2,37,632,1047
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1048,3,,75,108,16,29,28,,59,210,18,285,,,,,,,5,6,0,2,65,,906,0,65,971,1661
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1049,2,,69,129,19,11,15,,39,153,8,203,,,,,,,3,1,0,1,33,,684,1,35,720,1466
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1050,3,,105,189,22,21,30,,49,218,14,274,,,,,,,5,5,0,0,40,,972,4,76,1052,1831
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1051,3,,125,139,17,37,17,,63,247,19,490,,,,,,,3,2,0,0,110,,1269,1,80,1350,1920
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1052,2,,65,122,18,22,25,,46,132,7,230,,,,,,,1,0,0,1,80,,749,1,34,784,1198
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1053,3,,101,150,22,49,38,,75,259,20,339,,,,,,,10,3,0,0,89,,1155,1,56,1212,2010
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1054,2,,45,147,15,11,17,,30,152,5,177,,,,,,,2,3,0,0,35,,639,0,47,686,1311
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1055,5,,103,296,28,60,45,,97,397,32,515,,,,,,,11,3,0,2,133,,1722,2,89,1813,3170
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1056,3,,111,249,18,28,21,,41,160,13,163,,,,,,,8,1,0,2,48,,863,1,57,921,1802
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1057,3,,168,183,13,29,21,,44,209,15,273,,,,,,,7,2,0,4,48,,1016,0,63,1079,2014
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1058,3,,136,192,30,14,19,,53,157,17,245,,,,,,,2,1,0,1,41,,908,0,47,955,1984
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1059,4,,138,246,29,36,27,,94,267,14,314,,,,,,,6,1,0,1,75,,1248,1,97,1346,2428
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1060,3,,257,140,27,28,12,,32,215,21,235,,,,,,,10,1,1,2,58,,1039,0,54,1093,1836
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1061,3,,129,262,34,22,22,,39,168,30,245,,,,,,,8,3,1,9,45,,1017,0,69,1086,2210
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1062,3,,83,160,21,31,49,,55,203,14,276,,,,,,,3,2,4,3,48,,952,1,51,1004,2028
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1063,3,,56,161,25,33,24,,50,232,16,351,,,,,,,4,4,1,3,39,,999,1,62,1062,2002
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1064,2,,49,160,17,23,11,,32,116,11,165,,,,,,,0,0,0,0,47,,631,0,40,671,1323
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1065,2,,31,139,11,9,15,,33,99,9,133,,,,,,,0,2,0,0,52,,533,1,31,565,1001
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1066,2,,54,95,14,10,8,,14,119,6,103,,,,,,,1,1,0,1,21,,447,0,27,474,967
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1067,2,,42,161,8,11,21,,31,163,12,173,,,,,,,6,1,0,1,43,,673,0,33,706,1355
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1068,9,,220,1156,61,66,48,,137,498,35,674,,,,,,,17,8,2,3,123,,3048,0,195,3243,6329
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1069,4,,111,359,34,30,21,,60,304,24,339,,,,,,,6,4,0,5,69,,1366,0,75,1441,2743
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1070,4,,113,272,22,26,25,,47,252,16,315,,,,,,,8,1,0,0,58,,1155,0,49,1204,2316
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1071,2,,29,210,14,9,15,,30,156,9,169,,,,,,,1,1,1,0,66,,710,0,36,746,1280
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1072,3,,79,172,23,38,22,,42,196,20,272,,,,,,,7,3,0,3,42,,919,0,74,993,2083
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1073,15,,393,1113,111,163,144,,316,1353,74,1277,,,,,,,23,8,1,10,246,,5232,24,290,5546,10796
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1074,19,,449,1429,140,172,165,,352,1425,126,1909,,,,,,,35,5,2,77,372,,6658,5,310,6973,13812
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1075,9,,229,592,74,80,100,,172,769,64,869,,,,,,,17,4,3,16,147,,3136,0,145,3281,6292
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1076,1,,,108,8,14,,,4,51,0,76,,,,,25,,2,0,1,0,,,289,0,23,312,516
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1077,1,,,31,9,17,,,3,24,0,139,,,,,43,,4,0,0,0,,,270,0,27,297,577
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1078,1,,,33,5,1,,,0,9,0,16,,,,,10,,0,1,0,0,,,75,0,14,89,193
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1079,1,,,45,6,6,,,2,18,0,84,,,,,12,,0,0,0,0,,,173,0,17,190,400
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1080,1,,,27,4,1,,,1,16,0,33,,,,,10,,1,0,0,1,,,94,0,5,99,171
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1081,1,,,36,8,2,,,1,22,2,41,,,,,16,,0,1,0,0,,,129,0,9,138,227
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1082,1,,,40,5,4,,,2,19,2,46,,,,,19,,26,24,7,21,,,215,0,14,229,270
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1083,1,,,8,4,2,,,2,10,0,28,,,,,11,,0,1,0,0,,,66,0,6,72,154
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1084,1,,,2,2,1,,,0,8,0,27,,,,,17,,0,0,0,0,,,57,0,4,61,234
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1085,1,,,25,7,6,,,2,12,1,50,,,,,24,,0,0,0,0,,,127,0,14,141,258
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1086,2,,,77,21,21,,,4,66,5,218,,,,,59,,3,2,0,1,,,477,0,37,514,920
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1087,1,,,46,3,5,,,0,19,2,38,,,,,14,,0,0,0,0,,,127,0,6,133,264
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1088,1,,,29,10,12,,,4,21,1,227,,,,,26,,0,1,1,0,,,332,0,15,347,584
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1089,1,,,12,9,10,,,0,26,2,69,,,,,27,,0,0,0,1,,,156,0,7,163,339
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1090,1,,,32,8,10,,,1,24,2,112,,,,,53,,0,1,0,4,,,247,0,13,260,455
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1091,1,,,10,0,6,,,0,15,0,19,,,,,23,,0,0,0,0,,,73,0,8,81,214
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1092,1,,,68,5,12,,,3,26,1,80,,,,,65,,1,0,0,0,,,261,0,30,291,614
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1093,1,,,75,14,19,,,61,32,0,109,,,,,4,,1,0,0,1,,,316,0,29,345,623
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1094,1,,,20,3,3,,,1,6,1,25,,,,,9,,0,0,0,0,,,68,0,5,73,112
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1095,1,,,5,4,4,,,1,4,1,33,,,,,1,,0,0,0,0,,,53,0,4,57,141
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,28,SAN LUIS POTOSI,1096,1,,,24,5,14,,,6,31,7,105,,,,,29,,0,0,0,1,,,222,0,28,250,684
