CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,4,CAMPECHE,17,CALKINI,2,CALKINI,173,3,77,370,15,8,6,12,160,572,15,3,16,8,,1262,25,1287,1745
3,4,CAMPECHE,17,CALKINI,2,CALKINI,174,2,65,276,5,4,7,3,60,404,6,0,13,1,,844,1,845,1139
3,4,CAMPECHE,17,CALKINI,2,CALKINI,175,3,129,453,16,15,9,17,132,590,14,2,25,1,,1403,28,1431,1900
3,4,CAMPECHE,17,CALKINI,2,CALKINI,176,3,132,453,18,5,11,9,148,550,10,1,24,4,,1365,43,1408,1915
3,4,CAMPECHE,17,CALKINI,2,CALKINI,177,3,84,353,10,14,11,9,168,559,6,4,21,1,,1240,28,1268,1674
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,178,1,31,92,3,6,2,5,12,79,1,2,5,0,,238,17,255,298
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,179,2,97,514,20,56,4,5,84,177,12,18,10,12,,1009,49,1058,1272
3,4,CAMPECHE,17,CALKINI,2,CALKINI,180,3,106,722,14,21,15,12,27,536,31,6,15,1,,1506,35,1541,1845
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,181,2,20,281,1,1,1,0,2,33,1,3,10,0,,353,5,358,423
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,182,1,16,70,2,21,0,0,4,22,0,1,0,0,,136,2,138,157
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,183,6,787,545,42,15,10,6,13,241,14,13,31,10,,1727,52,1779,4106
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,184,6,971,500,33,19,4,19,21,305,22,22,24,12,,1952,38,1990,4343
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,185,4,607,305,26,9,20,9,9,174,19,13,29,6,,1226,36,1262,2754
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,186,2,321,133,14,7,9,2,13,101,6,9,3,4,,622,14,636,1392
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,187,3,341,147,19,4,2,5,7,117,3,4,8,6,,663,19,682,1584
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,188,3,545,240,12,9,2,2,4,116,5,5,9,11,,960,15,975,1944
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,189,2,383,134,20,4,3,10,7,97,7,3,9,2,,679,17,696,1477
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,190,2,330,119,18,9,6,3,6,123,5,1,2,0,,622,13,635,1420
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,191,3,506,215,15,10,13,7,9,133,10,2,5,2,,927,24,951,2088
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,192,3,292,169,14,71,2,0,3,112,4,3,2,1,,673,7,680,1557
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,193,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,592
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,194,2,332,127,12,2,1,2,4,79,2,6,12,4,,583,14,597,1338
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,195,2,275,131,15,9,1,3,8,87,5,5,10,1,,550,18,568,1292
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,196,2,291,142,26,3,1,8,10,92,2,2,12,3,,592,18,610,1371
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,197,2,311,151,14,0,0,5,4,105,6,6,5,5,,612,12,624,1439
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,199,3,376,194,22,4,0,7,4,139,7,1,8,1,,763,28,791,1620
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,200,2,293,141,7,6,4,4,7,64,6,5,5,1,,543,13,556,1079
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,201,2,206,111,4,1,4,3,4,62,2,4,11,3,,415,14,429,874
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,202,3,459,220,11,2,1,3,5,107,6,7,7,7,,835,44,879,1691
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,203,2,389,182,12,1,5,2,6,78,7,3,0,6,,691,23,714,1489
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,204,1,243,73,2,2,2,3,3,61,2,2,1,2,,396,7,403,742
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,205,7,1143,499,43,10,25,7,21,288,17,26,19,7,,2105,49,2154,4663
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,206,4,780,319,15,6,3,7,17,254,20,13,4,5,,1443,15,1458,2844
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,207,3,389,186,16,4,7,2,9,106,3,5,10,2,,739,25,764,1580
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,208,3,442,156,11,5,2,3,12,125,7,11,9,4,,787,16,803,1536
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,209,2,480,191,5,4,3,1,4,85,0,3,13,5,,794,14,808,1418
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,210,3,426,170,11,4,9,3,11,110,4,3,6,6,,763,6,769,1690
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,211,2,395,165,21,3,2,7,4,109,7,3,6,3,,725,20,745,1490
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,212,2,212,99,5,3,3,0,1,73,4,1,5,5,,411,11,422,766
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,213,2,297,104,7,0,1,1,4,55,2,1,1,2,,475,11,486,910
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,214,2,359,181,9,0,0,2,3,86,7,5,0,0,,652,10,662,1231
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,215,1,129,39,6,0,0,0,1,37,2,0,0,0,,214,2,216,414
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,216,3,409,205,12,2,4,2,11,174,8,6,3,0,,836,15,851,931
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,217,2,358,140,11,2,8,1,3,106,5,3,2,2,,641,18,659,1256
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,218,2,342,90,25,2,2,4,4,97,6,5,11,5,,593,14,607,1345
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,219,1,186,29,2,0,1,2,0,40,3,2,2,1,,268,5,273,482
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,220,1,176,111,3,0,0,4,2,57,3,1,0,0,,357,9,366,654
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,221,1,204,102,2,2,3,2,4,51,2,6,4,0,,382,12,394,735
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,222,1,163,62,9,0,0,1,0,39,1,2,0,0,,277,3,280,563
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,223,2,243,90,5,3,2,1,1,67,3,0,5,0,,420,8,428,835
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,224,2,357,153,9,7,6,2,7,92,8,8,8,0,,657,17,674,1288
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,225,2,343,0,11,0,7,2,6,87,4,6,142,3,,611,14,625,1250
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,226,2,263,125,16,5,3,2,3,94,5,3,5,3,,527,11,538,1188
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,227,2,372,175,11,3,2,4,5,83,7,4,6,3,,675,13,688,1413
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,228,2,225,101,13,2,2,3,10,63,5,9,7,8,,448,8,456,998
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,230,9,1266,830,37,23,15,18,31,397,30,29,35,20,,2731,77,2808,6286
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,231,3,456,203,21,6,6,7,10,142,6,6,15,7,,885,25,910,2056
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,232,3,435,190,12,8,3,6,8,126,3,7,11,6,,815,24,839,1924
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,233,3,451,231,13,5,4,5,3,141,9,7,4,3,,876,29,905,2004
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,234,3,416,178,14,7,6,6,9,173,7,9,5,2,,832,13,845,1894
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,235,2,344,107,16,3,4,5,8,84,4,3,9,2,,589,13,602,1309
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,236,2,357,160,17,4,9,2,6,85,1,0,10,1,,652,34,686,1490
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,237,2,332,186,7,4,5,0,6,57,3,2,4,1,,607,12,619,1156
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,239,2,272,117,11,3,10,3,2,69,17,3,2,1,,510,9,519,954
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,240,4,385,261,57,10,12,9,12,126,5,10,11,4,,902,25,927,1560
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,241,4,371,177,13,5,3,7,10,111,7,5,16,7,,732,28,760,1522
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,242,3,348,135,19,6,5,0,6,99,6,3,12,5,,644,15,659,1516
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,243,4,495,256,28,5,5,9,6,139,9,5,19,4,,980,28,1008,2260
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,244,11,1268,831,93,41,22,14,32,379,33,18,59,19,,2809,78,2887,7615
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,245,3,355,128,38,5,4,3,3,125,6,6,10,4,,687,11,698,1672
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,246,2,305,133,28,2,4,4,9,88,7,2,10,1,,593,20,613,1448
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,247,2,296,143,85,3,6,1,1,69,5,1,9,3,,622,12,634,1356
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,248,2,260,135,83,3,11,2,5,57,5,2,3,3,,569,14,583,1306
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,249,4,570,277,104,3,11,4,7,115,6,3,13,3,,1116,32,1148,2649
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,250,3,753,412,3,3,3,8,1,31,3,1,21,1,,1240,36,1276,1827
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,251,2,362,295,3,4,2,4,1,28,0,3,11,2,,715,14,729,1026
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,252,2,387,300,3,6,3,3,2,31,1,1,10,0,,747,11,758,1014
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,253,2,561,419,1,2,3,6,4,36,4,1,19,1,,1057,18,1075,1492
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,254,1,175,147,1,1,4,1,3,43,2,0,11,1,,389,12,401,621
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,255,1,161,176,3,1,1,1,1,25,0,0,7,0,,376,9,385,522
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,256,3,490,438,12,13,2,2,13,70,5,1,21,2,,1069,29,1098,2127
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,257,4,655,388,26,20,7,5,9,103,7,2,44,3,,1269,35,1304,2682
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,258,2,387,440,2,4,1,5,8,33,1,0,9,1,,891,20,911,1408
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,259,2,360,341,7,3,1,3,10,58,11,1,10,1,,806,23,829,1326
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,260,1,205,167,5,0,2,0,2,33,3,0,0,7,,424,10,434,698
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,261,2,371,321,4,6,3,0,1,14,2,0,17,0,,739,20,759,1132
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,262,3,497,409,13,0,6,2,2,44,1,0,1,0,,975,16,991,1465
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,263,2,213,297,10,17,5,3,1,53,2,2,56,0,,659,57,716,962
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,264,2,147,170,4,20,1,0,1,23,2,0,7,0,,375,14,389,504
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,265,3,548,496,14,33,1,1,11,132,4,2,51,3,,1296,40,1336,2042
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,266,3,380,383,21,17,7,3,10,170,4,4,64,0,,1063,70,1133,1702
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,267,5,976,835,27,32,11,4,19,195,5,2,24,2,,2132,69,2201,3043
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,268,3,542,408,14,19,1,3,15,218,1,1,36,0,,1258,64,1322,1844
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,269,1,195,128,7,5,1,4,6,37,0,0,14,3,,400,12,412,648
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,270,1,56,82,1,2,0,0,0,28,0,0,3,0,,172,6,178,239
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,271,2,86,172,4,38,0,0,4,19,1,0,0,3,,327,14,341,785
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,272,1,21,38,1,0,0,0,0,0,0,0,0,0,,60,1,61,129
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,273,5,1011,638,17,3,5,16,4,27,6,2,25,178,,1932,72,2004,3035
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,274,2,398,262,6,2,1,1,2,33,1,1,13,1,,721,13,734,1017
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,275,1,236,157,2,4,1,1,3,8,0,0,3,1,,416,9,425,567
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,276,1,146,94,1,0,1,0,0,4,1,0,0,1,,248,3,251,359
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,3,589,437,3,3,0,3,2,15,1,1,8,2,,1064,18,1082,1511
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,278,5,1067,629,10,2,14,9,7,54,2,4,17,80,,1895,72,1967,3055
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,3,694,408,6,3,5,5,15,55,0,3,15,2,,1211,23,1234,1884
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,2,456,347,2,6,2,1,11,23,1,1,20,0,,870,11,881,1380
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,281,2,418,305,4,2,0,0,5,30,0,5,30,2,,801,14,815,1216
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,282,2,373,245,8,1,2,4,4,11,0,0,5,4,,657,16,673,994
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,3,536,482,2,4,0,7,5,41,1,3,15,11,,1107,15,1122,1701
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,284,1,27,81,7,7,0,1,0,6,0,1,2,3,,135,6,141,282
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,285,2,317,205,2,2,1,0,1,6,0,0,7,1,,542,14,556,765
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,286,1,80,90,2,0,0,0,0,0,0,0,2,0,,174,4,178,314
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,287,1,94,84,2,3,0,6,0,9,1,1,8,1,,209,5,214,318
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,288,1,166,56,4,0,4,0,1,5,0,0,0,0,,236,9,245,448
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,289,2,248,194,0,1,1,2,1,11,0,1,25,1,,485,5,490,721
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,290,1,28,38,0,1,1,1,0,1,0,0,0,0,,70,0,70,116
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,291,2,442,199,5,1,4,4,9,9,0,0,0,2,,675,13,688,1116
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,292,1,218,154,0,2,1,4,2,19,0,0,4,0,,404,5,409,577
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,293,2,394,232,8,2,4,1,4,18,0,1,0,3,,667,16,683,955
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,294,1,50,57,0,0,1,1,0,1,0,0,0,0,,110,1,111,176
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,2,378,175,8,7,6,7,1,20,1,5,8,74,,690,30,720,1174
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,296,1,245,172,3,4,0,5,2,14,1,1,0,3,,450,3,453,664
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,297,1,264,179,3,2,3,6,2,14,0,0,6,6,,485,23,508,705
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,298,2,308,258,3,4,2,1,2,20,1,0,0,1,,600,9,609,913
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,299,2,379,244,1,3,1,3,2,51,1,0,6,6,,697,34,731,1039
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,300,1,130,111,2,3,8,4,2,24,1,0,2,1,,288,8,296,400
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,301,2,419,206,5,0,4,15,5,18,1,0,1,48,,722,31,753,1072
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,302,1,106,68,4,0,3,1,1,15,0,0,2,2,,202,2,204,286
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,303,2,139,244,11,7,3,17,4,70,1,0,9,1,,506,18,524,800
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,304,2,90,265,2,6,2,4,14,127,1,2,13,2,,528,15,543,818
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,305,2,147,290,7,19,4,10,6,137,3,6,11,5,,645,26,671,1127
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,306,2,201,418,14,15,8,10,14,166,3,2,15,4,,870,21,891,1405
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,307,2,120,268,5,9,8,10,17,148,2,7,15,1,,610,17,627,893
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,308,2,138,331,11,11,2,4,8,138,4,3,19,4,,673,16,689,424
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,309,1,62,222,4,3,4,2,4,99,1,2,9,1,,413,15,428,613
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,310,2,89,317,11,6,7,3,7,126,3,4,11,4,,588,8,596,843
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,311,1,81,219,11,4,9,1,10,106,2,1,11,2,,457,14,471,701
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,312,3,316,444,35,21,11,5,18,168,4,3,16,2,,1043,45,1088,1792
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,313,2,143,266,19,4,9,10,17,181,4,3,18,4,,678,28,706,1274
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,314,2,141,310,13,3,8,3,8,144,3,6,17,2,,658,16,674,1086
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,315,2,147,360,15,5,8,8,12,183,4,2,12,2,,758,19,777,1259
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,316,2,146,429,24,16,6,16,20,149,2,3,22,7,,840,33,873,1454
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,317,3,288,498,33,14,16,21,14,186,6,1,23,5,,1105,56,1161,1992
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,318,2,235,416,28,8,8,12,8,156,4,3,12,2,,892,32,924,1464
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,319,7,768,1022,84,25,44,35,30,409,19,9,32,16,,2493,114,2607,4500
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,320,3,146,400,110,4,25,11,13,324,2,13,10,6,,1064,30,1094,1599
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,321,2,46,230,14,4,13,8,8,221,1,2,6,0,,553,16,569,784
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,322,2,68,261,31,1,14,6,22,269,4,12,5,2,,695,19,714,1073
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,323,2,47,306,13,2,5,4,21,282,4,5,3,3,,695,17,712,1015
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,324,2,55,267,35,2,18,11,20,279,3,15,10,1,,716,22,738,1096
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,325,2,61,372,41,13,16,10,20,281,3,28,8,4,,857,38,895,1316
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,326,1,54,226,39,4,2,0,3,111,3,1,0,0,,443,18,461,729
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,327,3,240,591,17,16,7,19,42,237,3,2,33,6,,1213,25,1238,1576
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,328,2,195,387,17,5,8,4,46,225,0,3,18,0,,908,31,939,1290
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,329,2,62,368,27,10,2,4,18,39,0,0,23,0,,553,22,575,796
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,330,2,57,467,10,20,1,16,9,176,4,1,24,5,,790,20,810,1063
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,331,6,832,1090,49,26,16,15,17,285,7,3,79,4,,2423,47,2470,3797
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,332,1,41,160,9,7,2,4,9,59,0,3,0,0,,294,16,310,505
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,333,2,151,274,55,14,1,17,9,106,4,2,12,12,,657,30,687,1076
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,334,4,117,302,19,15,6,22,25,133,5,4,10,6,,664,15,679,971
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,335,1,188,113,8,6,5,37,1,51,0,0,4,3,,416,12,428,719
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,336,2,142,212,47,7,1,5,8,44,1,4,12,0,,483,27,510,879
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,337,2,58,243,12,4,3,1,6,139,1,0,9,5,,481,11,492,764
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,338,1,17,93,4,3,2,5,1,25,1,0,0,1,,152,6,158,222
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,339,1,142,148,15,0,1,1,5,18,0,0,0,0,,330,10,340,528
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,340,3,294,386,66,14,26,21,13,305,7,3,17,6,,1158,65,1223,2126
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,341,2,138,362,9,15,3,6,16,279,8,2,24,2,,864,28,892,1178
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,342,2,279,344,10,8,6,0,10,92,3,1,25,0,,778,25,803,1098
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,343,2,210,343,9,0,6,4,8,69,0,1,0,0,,650,17,667,940
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,344,1,118,218,12,3,1,3,7,71,1,0,14,1,,449,19,468,700
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,345,2,33,251,19,10,11,6,8,119,8,1,27,1,,494,34,528,840
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,346,2,89,307,19,4,4,4,7,124,6,1,29,0,,594,21,615,994
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,347,2,192,429,62,3,7,10,11,132,3,2,6,0,,857,43,900,1409
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,348,1,115,198,19,9,4,5,9,29,1,0,20,1,,410,28,438,690
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,349,2,185,358,37,12,10,1,4,64,4,1,20,2,,698,16,714,1062
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,350,2,383,397,19,15,4,2,4,48,2,3,36,0,,913,21,934,1293
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,351,1,164,165,5,2,0,2,2,15,0,0,0,0,,355,2,357,428
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,352,1,208,112,13,3,0,3,2,10,0,0,1,7,,359,12,371,582
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,353,1,115,88,7,3,3,3,3,18,0,0,5,0,,245,9,254,358
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,354,1,268,110,19,6,6,1,3,29,1,0,0,7,,450,11,461,663
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,355,1,54,100,2,8,6,1,5,8,0,1,4,0,,189,9,198,262
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,356,3,253,581,197,5,1,2,3,41,2,1,15,0,,1101,53,1154,1739
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,357,1,67,283,37,4,2,0,1,3,0,0,20,0,,417,9,426,611
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,358,1,57,118,29,2,3,3,0,13,0,0,4,0,,229,1,230,320
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,359,2,271,338,18,1,1,2,12,11,0,0,19,3,,676,8,684,852
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,360,2,385,315,24,2,1,2,16,31,0,1,16,13,,806,17,823,1172
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,361,2,174,445,73,10,0,0,13,10,1,1,38,1,,766,35,801,1365
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,362,2,143,304,6,2,6,1,3,42,0,3,13,28,,551,19,570,826
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,363,3,351,456,10,31,1,9,70,393,2,69,38,4,,1434,48,1482,1835
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,364,3,270,511,10,24,7,4,59,406,5,101,34,2,,1433,49,1482,1891
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,365,2,62,244,3,14,0,1,32,246,2,35,15,2,,656,20,676,857
