CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PAN_PRD_PT,PAN_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PH,PRI_ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_ES,PRI_NVA_ALIANZA_ES,PRI_PH_ES,PRI_PVEM_NVA_ALIANZA_PH,PRI_PVEM_NVA_ALIANZA_ES,PRI_PVEM_PH_ES,PRI_NVA_ALIANZA_PH_ES,PRI_PVEM_NVA_ALIANZA_PH_ES,PRD_PT,PRD_PT_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,5,MERIDA,50,MERIDA,319,2,385,200,5,9,1,51,7,19,0,0,,,,,,,,3,,,,,,,,,0,,,,0,680,27,707,1119
,31,YUCATAN,5,MERIDA,50,MERIDA,320,2,272,264,3,8,2,42,6,22,0,0,,,,,,,,15,,,,,,,,,0,,,,0,634,30,664,954
,31,YUCATAN,5,MERIDA,50,MERIDA,321,2,513,219,10,8,0,80,5,18,0,0,,,,,,,,0,,,,,,,,,0,,,,1,853,21,875,1274
,31,YUCATAN,5,MERIDA,50,MERIDA,322,3,365,233,14,19,4,43,5,20,0,0,,,,,,,,7,,,,,,,,,0,,,,2,710,15,727,1659
,31,YUCATAN,5,MERIDA,50,MERIDA,323,2,334,220,10,12,4,59,6,10,0,0,,,,,,,,3,,,,,,,,,1,,,,2,659,19,680,1029
,31,YUCATAN,5,MERIDA,50,MERIDA,324,2,206,266,9,17,6,35,6,18,0,0,,,,,,,,7,,,,,,,,,1,,,,0,571,14,585,995
,31,YUCATAN,5,MERIDA,50,MERIDA,325,4,587,475,11,35,15,73,16,42,0,0,,,,,,,,20,,,,,,,,,0,,,,0,1274,28,1302,2322
,31,YUCATAN,5,MERIDA,50,MERIDA,326,2,392,210,3,2,5,65,3,30,0,0,,,,,,,,2,,,,,,,,,0,,,,11,712,8,731,1047
,31,YUCATAN,5,MERIDA,50,MERIDA,327,3,453,354,12,11,4,81,17,36,0,0,,,,,,,,15,,,,,,,,,0,,,,1,983,25,1009,1545
,31,YUCATAN,5,MERIDA,50,MERIDA,328,2,348,213,6,9,2,78,3,15,0,0,,,,,,,,3,,,,,,,,,0,,,,1,677,12,690,976
,31,YUCATAN,5,MERIDA,50,MERIDA,329,2,391,193,6,6,3,48,4,22,0,0,,,,,,,,5,,,,,,,,,0,,,,0,678,18,696,1007
,31,YUCATAN,5,MERIDA,50,MERIDA,330,1,234,129,5,3,1,49,2,14,0,0,,,,,,,,3,,,,,,,,,0,,,,0,440,11,451,666
,31,YUCATAN,5,MERIDA,50,MERIDA,331,2,177,78,5,3,1,23,1,9,0,0,,,,,,,,4,,,,,,,,,0,,,,0,301,9,310,878
,31,YUCATAN,5,MERIDA,50,MERIDA,332,2,303,139,1,3,2,35,2,10,0,0,,,,,,,,3,,,,,,,,,0,,,,0,498,8,506,758
,31,YUCATAN,5,MERIDA,50,MERIDA,333,2,347,145,8,4,4,53,0,8,0,0,,,,,,,,0,,,,,,,,,0,,,,1,569,6,576,872
,31,YUCATAN,2,MERIDA,50,MERIDA,334,1,218,116,1,0,0,21,1,2,0,0,,,,,,,,0,,,,,,,,,0,,,,0,359,6,365,529
,31,YUCATAN,2,MERIDA,50,MERIDA,335,2,333,147,2,3,5,55,2,10,0,0,,,,,,,,1,,,,,,,,,1,,,,0,559,12,571,864
,31,YUCATAN,2,MERIDA,50,MERIDA,336,2,124,71,3,2,3,20,2,6,0,0,,,,,,,,2,,,,,,,,,0,,,,0,233,7,240,781
,31,YUCATAN,2,MERIDA,50,MERIDA,337,1,218,143,3,5,2,31,1,19,0,0,,,,,,,,4,,,,,,,,,0,,,,0,426,14,440,666
,31,YUCATAN,2,MERIDA,50,MERIDA,338,2,296,205,5,6,3,57,1,13,0,0,,,,,,,,5,,,,,,,,,0,,,,0,591,7,598,852
,31,YUCATAN,2,MERIDA,50,MERIDA,339,1,231,185,5,5,2,47,0,7,0,0,,,,,,,,5,,,,,,,,,0,,,,0,487,13,500,704
,31,YUCATAN,3,MERIDA,50,MERIDA,340,2,258,192,7,7,0,48,7,12,0,0,,,,,,,,3,,,,,,,,,0,,,,0,534,16,550,830
,31,YUCATAN,3,MERIDA,50,MERIDA,341,2,279,187,6,7,3,48,7,22,0,0,,,,,,,,7,,,,,,,,,1,,,,1,567,20,588,867
,31,YUCATAN,3,MERIDA,50,MERIDA,342,2,305,238,8,6,2,61,4,36,0,0,,,,,,,,5,,,,,,,,,0,,,,0,665,21,686,900
,31,YUCATAN,3,MERIDA,50,MERIDA,343,2,184,231,11,13,7,44,8,30,0,0,,,,,,,,9,,,,,,,,,0,,,,0,537,20,557,892
,31,YUCATAN,3,MERIDA,50,MERIDA,344,2,243,274,8,4,6,63,11,27,0,0,,,,,,,,3,,,,,,,,,0,,,,0,639,25,664,950
,31,YUCATAN,3,MERIDA,50,MERIDA,345,1,185,176,5,5,0,42,8,26,0,0,,,,,,,,4,,,,,,,,,0,,,,1,451,11,463,741
,31,YUCATAN,3,MERIDA,50,MERIDA,346,2,331,189,9,8,4,75,8,34,0,0,,,,,,,,7,,,,,,,,,0,,,,1,665,21,687,1024
,31,YUCATAN,3,MERIDA,50,MERIDA,347,2,332,209,7,7,1,59,3,39,0,0,,,,,,,,5,,,,,,,,,0,,,,2,662,15,679,978
,31,YUCATAN,3,MERIDA,50,MERIDA,348,2,260,214,7,7,1,58,8,16,0,0,,,,,,,,4,,,,,,,,,0,,,,1,575,17,593,798
,31,YUCATAN,3,MERIDA,50,MERIDA,349,2,302,238,6,4,0,54,4,28,0,0,,,,,,,,8,,,,,,,,,0,,,,0,644,10,654,911
,31,YUCATAN,2,MERIDA,50,MERIDA,350,1,283,137,5,9,1,47,3,10,0,0,,,,,,,,2,,,,,,,,,0,,,,0,497,16,513,741
,31,YUCATAN,2,MERIDA,50,MERIDA,351,2,400,206,6,5,0,73,4,12,0,0,,,,,,,,5,,,,,,,,,0,,,,0,711,12,723,1040
,31,YUCATAN,2,MERIDA,50,MERIDA,352,1,273,129,7,10,1,44,6,11,0,0,,,,,,,,8,,,,,,,,,0,,,,0,489,11,500,719
,31,YUCATAN,2,MERIDA,50,MERIDA,353,1,190,111,3,4,1,36,0,6,0,0,,,,,,,,0,,,,,,,,,0,,,,0,351,7,358,606
,31,YUCATAN,2,MERIDA,50,MERIDA,354,2,274,144,2,6,2,86,2,20,0,0,,,,,,,,4,,,,,,,,,0,,,,0,540,19,559,819
,31,YUCATAN,5,MERIDA,50,MERIDA,355,2,348,261,5,6,10,91,4,23,0,0,,,,,,,,7,,,,,,,,,0,,,,0,755,12,767,1139
,31,YUCATAN,5,MERIDA,50,MERIDA,356,2,354,294,6,16,7,67,7,22,0,0,,,,,,,,6,,,,,,,,,0,,,,0,779,19,798,1128
,31,YUCATAN,5,MERIDA,50,MERIDA,357,1,258,164,4,5,1,56,4,15,0,0,,,,,,,,7,,,,,,,,,0,,,,1,514,11,526,741
,31,YUCATAN,5,MERIDA,50,MERIDA,358,2,348,249,7,18,7,56,9,14,0,0,,,,,,,,5,,,,,,,,,0,,,,0,713,20,733,1068
,31,YUCATAN,5,MERIDA,50,MERIDA,359,2,383,258,8,12,4,52,5,17,0,0,,,,,,,,14,,,,,,,,,0,,,,0,753,13,766,1181
,31,YUCATAN,5,MERIDA,50,MERIDA,360,2,315,186,6,7,2,54,3,26,0,0,,,,,,,,2,,,,,,,,,0,,,,0,601,26,627,918
,31,YUCATAN,5,MERIDA,50,MERIDA,361,2,266,249,9,18,4,28,9,25,0,0,,,,,,,,14,,,,,,,,,0,,,,0,622,19,641,1114
,31,YUCATAN,1,MERIDA,50,MERIDA,362,2,318,344,10,13,4,52,7,16,0,0,,,,,,,,9,,,,,,,,,0,,,,0,773,21,794,1240
,31,YUCATAN,5,MERIDA,50,MERIDA,363,2,368,289,7,11,6,57,6,27,0,0,,,,,,,,9,,,,,,,,,0,,,,2,780,24,806,1238
,31,YUCATAN,2,MERIDA,50,MERIDA,364,1,114,130,1,2,0,29,1,16,0,0,,,,,,,,2,,,,,,,,,0,,,,1,295,11,307,441
,31,YUCATAN,2,MERIDA,50,MERIDA,365,1,173,122,3,3,1,53,2,11,0,0,,,,,,,,3,,,,,,,,,0,,,,0,371,15,386,642
,31,YUCATAN,2,MERIDA,50,MERIDA,366,1,247,137,1,0,3,53,0,24,0,0,,,,,,,,0,,,,,,,,,0,,,,0,465,10,475,697
,31,YUCATAN,2,MERIDA,50,MERIDA,367,3,360,211,1,8,1,74,3,12,0,0,,,,,,,,3,,,,,,,,,0,,,,0,673,25,698,928
,31,YUCATAN,3,MERIDA,50,MERIDA,368,2,280,197,4,7,0,34,13,12,0,0,,,,,,,,2,,,,,,,,,0,,,,1,549,19,569,866
,31,YUCATAN,3,MERIDA,50,MERIDA,369,2,238,203,5,8,2,42,5,28,0,0,,,,,,,,5,,,,,,,,,0,,,,0,536,10,546,857
,31,YUCATAN,3,MERIDA,50,MERIDA,370,2,269,199,5,5,0,51,3,23,0,0,,,,,,,,4,,,,,,,,,0,,,,2,559,6,567,840
,31,YUCATAN,3,MERIDA,50,MERIDA,371,2,325,175,5,5,0,53,6,28,0,0,,,,,,,,1,,,,,,,,,0,,,,0,598,16,614,891
,31,YUCATAN,3,MERIDA,50,MERIDA,372,2,313,162,8,5,0,56,3,20,0,0,,,,,,,,0,,,,,,,,,0,,,,0,567,14,581,802
,31,YUCATAN,3,MERIDA,50,MERIDA,373,3,510,314,6,14,9,101,15,49,0,0,,,,,,,,6,,,,,,,,,2,,,,0,1026,36,1062,1650
,31,YUCATAN,3,MERIDA,50,MERIDA,374,2,173,236,5,16,6,14,7,15,0,0,,,,,,,,13,,,,,,,,,1,,,,0,486,13,499,812
,31,YUCATAN,3,MERIDA,50,MERIDA,375,2,239,305,8,22,5,26,8,27,0,0,,,,,,,,21,,,,,,,,,0,,,,1,661,14,676,1159
,31,YUCATAN,3,MERIDA,50,MERIDA,376,2,304,234,6,11,3,69,6,32,0,0,,,,,,,,7,,,,,,,,,0,,,,0,672,22,694,1066
,31,YUCATAN,3,MERIDA,50,MERIDA,377,2,319,216,4,16,7,95,9,50,0,0,,,,,,,,10,,,,,,,,,1,,,,1,727,12,740,1127
,31,YUCATAN,3,MERIDA,50,MERIDA,378,2,250,278,7,13,4,51,8,18,0,0,,,,,,,,18,,,,,,,,,0,,,,0,647,21,668,1107
,31,YUCATAN,3,MERIDA,50,MERIDA,379,2,281,236,6,13,6,49,3,23,0,0,,,,,,,,7,,,,,,,,,0,,,,1,624,13,638,1013
,31,YUCATAN,3,MERIDA,50,MERIDA,380,1,190,175,8,2,1,25,4,13,0,0,,,,,,,,3,,,,,,,,,0,,,,2,421,10,433,666
,31,YUCATAN,3,MERIDA,50,MERIDA,381,2,186,277,3,16,2,29,4,22,0,0,,,,,,,,14,,,,,,,,,0,,,,0,553,14,567,856
,31,YUCATAN,3,MERIDA,50,MERIDA,382,13,2282,1917,59,81,22,370,65,176,0,0,,,,,,,,58,,,,,,,,,0,,,,15,5030,123,5168,9330
,31,YUCATAN,3,MERIDA,50,MERIDA,383,2,408,272,3,6,2,65,6,37,0,0,,,,,,,,6,,,,,,,,,0,,,,0,805,22,827,1253
,31,YUCATAN,3,MERIDA,50,MERIDA,384,1,204,157,7,5,1,34,3,17,0,0,,,,,,,,5,,,,,,,,,0,,,,0,433,19,452,703
,31,YUCATAN,3,MERIDA,50,MERIDA,385,1,215,125,5,6,0,30,5,19,0,0,,,,,,,,8,,,,,,,,,0,,,,0,413,14,427,658
,31,YUCATAN,3,MERIDA,50,MERIDA,386,2,220,234,5,7,11,42,6,17,0,0,,,,,,,,5,,,,,,,,,0,,,,0,547,9,556,962
,31,YUCATAN,3,MERIDA,50,MERIDA,387,2,307,252,4,9,3,46,7,19,0,0,,,,,,,,8,,,,,,,,,0,,,,0,655,26,681,1220
,31,YUCATAN,3,MERIDA,50,MERIDA,388,3,535,322,9,8,11,107,14,49,0,0,,,,,,,,5,,,,,,,,,0,,,,0,1060,25,1085,1666
,31,YUCATAN,3,MERIDA,50,MERIDA,389,2,222,235,4,6,3,49,8,15,0,0,,,,,,,,6,,,,,,,,,0,,,,0,548,16,564,858
,31,YUCATAN,3,MERIDA,50,MERIDA,390,1,190,195,2,9,1,29,5,9,0,0,,,,,,,,3,,,,,,,,,0,,,,2,443,8,453,672
,31,YUCATAN,2,MERIDA,50,MERIDA,391,2,307,254,1,14,2,68,7,25,0,0,,,,,,,,9,,,,,,,,,0,,,,0,687,33,720,1107
,31,YUCATAN,2,MERIDA,50,MERIDA,392,2,198,183,6,13,1,43,6,12,0,0,,,,,,,,8,,,,,,,,,0,,,,0,470,21,491,763
,31,YUCATAN,2,MERIDA,50,MERIDA,393,2,232,197,4,9,4,49,3,15,0,0,,,,,,,,6,,,,,,,,,0,,,,0,519,13,532,812
,31,YUCATAN,2,MERIDA,50,MERIDA,394,1,160,127,2,5,2,32,2,12,0,0,,,,,,,,6,,,,,,,,,0,,,,0,348,11,359,513
,31,YUCATAN,2,MERIDA,50,MERIDA,395,1,165,113,2,6,2,0,3,13,0,0,,,,,,,,0,,,,,,,,,0,,,,0,304,0,304,551
,31,YUCATAN,2,MERIDA,50,MERIDA,396,1,127,101,6,7,8,36,2,9,0,0,,,,,,,,5,,,,,,,,,0,,,,0,301,6,307,515
,31,YUCATAN,1,MERIDA,50,MERIDA,397,1,222,180,3,7,1,53,2,20,0,0,,,,,,,,11,,,,,,,,,0,,,,1,499,11,511,729
,31,YUCATAN,1,MERIDA,50,MERIDA,398,1,225,174,8,0,3,31,9,19,0,0,,,,,,,,0,,,,,,,,,0,,,,0,469,15,484,750
,31,YUCATAN,1,MERIDA,50,MERIDA,399,2,261,213,5,16,2,34,1,17,0,0,,,,,,,,15,,,,,,,,,7,,,,1,571,13,585,885
,31,YUCATAN,1,MERIDA,50,MERIDA,400,2,283,236,8,15,3,48,4,13,0,0,,,,,,,,5,,,,,,,,,0,,,,0,615,13,628,1003
,31,YUCATAN,1,MERIDA,50,MERIDA,401,2,370,305,7,15,4,37,5,20,0,0,,,,,,,,10,,,,,,,,,0,,,,0,773,14,787,1273
,31,YUCATAN,1,MERIDA,50,MERIDA,402,2,350,392,7,17,9,32,8,24,0,0,,,,,,,,18,,,,,,,,,0,,,,0,857,25,882,1389
,31,YUCATAN,1,MERIDA,50,MERIDA,403,3,483,487,9,32,8,59,13,25,0,0,,,,,,,,37,,,,,,,,,0,,,,4,1153,34,1191,2127
,31,YUCATAN,1,MERIDA,50,MERIDA,404,3,495,358,8,16,4,42,18,20,0,0,,,,,,,,25,,,,,,,,,0,,,,1,986,32,1019,1657
,31,YUCATAN,1,MERIDA,50,MERIDA,405,2,366,287,5,12,5,39,8,17,0,0,,,,,,,,13,,,,,,,,,0,,,,0,752,21,773,1179
,31,YUCATAN,1,MERIDA,50,MERIDA,406,2,158,144,2,9,4,25,4,10,0,0,,,,,,,,6,,,,,,,,,0,,,,1,362,9,372,1102
,31,YUCATAN,1,MERIDA,50,MERIDA,407,2,235,258,7,15,6,42,9,26,0,0,,,,,,,,7,,,,,,,,,0,,,,0,605,19,624,888
,31,YUCATAN,1,MERIDA,50,MERIDA,408,2,269,205,1,9,6,53,1,17,0,0,,,,,,,,9,,,,,,,,,0,,,,0,570,20,590,931
,31,YUCATAN,1,MERIDA,50,MERIDA,409,2,213,227,1,11,8,45,8,8,0,0,,,,,,,,10,,,,,,,,,0,,,,0,531,14,545,823
,31,YUCATAN,3,MERIDA,50,MERIDA,410,1,195,167,3,7,1,29,0,13,0,0,,,,,,,,7,,,,,,,,,0,,,,0,422,6,428,707
,31,YUCATAN,3,MERIDA,50,MERIDA,411,2,231,242,9,6,3,43,2,15,0,0,,,,,,,,7,,,,,,,,,0,,,,0,558,17,575,894
,31,YUCATAN,3,MERIDA,50,MERIDA,412,2,233,206,2,6,3,31,3,18,0,0,,,,,,,,3,,,,,,,,,0,,,,0,505,19,524,854
,31,YUCATAN,3,MERIDA,50,MERIDA,413,2,296,317,8,13,4,33,7,15,0,0,,,,,,,,2,,,,,,,,,0,,,,1,695,19,715,1192
,31,YUCATAN,3,MERIDA,50,MERIDA,414,2,381,281,5,10,3,75,8,30,0,0,,,,,,,,7,,,,,,,,,0,,,,0,800,20,820,1155
,31,YUCATAN,3,MERIDA,50,MERIDA,415,2,365,258,6,10,6,72,10,33,0,0,,,,,,,,3,,,,,,,,,0,,,,1,763,16,780,1114
,31,YUCATAN,3,MERIDA,50,MERIDA,416,2,362,249,6,9,3,67,10,32,0,0,,,,,,,,0,,,,,,,,,0,,,,3,738,15,756,1140
,31,YUCATAN,3,MERIDA,50,MERIDA,417,2,257,238,5,6,3,53,3,28,0,0,,,,,,,,9,,,,,,,,,0,,,,0,602,25,627,880
,31,YUCATAN,3,MERIDA,50,MERIDA,418,2,220,236,3,10,6,36,4,21,0,0,,,,,,,,10,,,,,,,,,0,,,,0,546,6,552,927
,31,YUCATAN,3,MERIDA,50,MERIDA,419,2,261,217,5,17,2,22,8,22,0,0,,,,,,,,4,,,,,,,,,0,,,,0,558,7,565,957
,31,YUCATAN,3,MERIDA,50,MERIDA,420,2,246,268,5,12,15,33,4,10,0,0,,,,,,,,10,,,,,,,,,0,,,,2,603,21,626,1011
,31,YUCATAN,3,MERIDA,50,MERIDA,421,2,175,248,4,12,2,41,12,18,0,0,,,,,,,,8,,,,,,,,,0,,,,0,520,18,538,886
,31,YUCATAN,2,MERIDA,50,MERIDA,422,2,243,243,4,12,5,63,11,14,0,0,,,,,,,,11,,,,,,,,,0,,,,0,606,7,613,955
,31,YUCATAN,2,MERIDA,50,MERIDA,423,2,204,176,4,7,4,48,6,23,0,0,,,,,,,,5,,,,,,,,,1,,,,0,478,10,488,797
,31,YUCATAN,2,MERIDA,50,MERIDA,424,1,125,144,2,4,1,28,1,15,0,0,,,,,,,,0,,,,,,,,,0,,,,0,320,6,326,511
,31,YUCATAN,2,MERIDA,50,MERIDA,425,1,150,91,9,4,3,24,2,10,0,0,,,,,,,,7,,,,,,,,,0,,,,0,300,8,308,538
,31,YUCATAN,2,MERIDA,50,MERIDA,426,1,148,125,6,0,1,34,0,5,0,0,,,,,,,,0,,,,,,,,,0,,,,0,319,16,335,563
,31,YUCATAN,2,MERIDA,50,MERIDA,427,1,116,37,1,2,3,32,1,3,0,0,,,,,,,,4,,,,,,,,,0,,,,0,199,5,204,389
,31,YUCATAN,1,MERIDA,50,MERIDA,428,1,184,151,2,4,3,31,2,14,0,0,,,,,,,,3,,,,,,,,,0,,,,1,394,11,406,643
,31,YUCATAN,1,MERIDA,50,MERIDA,429,2,224,202,2,9,1,37,5,12,0,0,,,,,,,,6,,,,,,,,,0,,,,0,498,7,505,764
,31,YUCATAN,1,MERIDA,50,MERIDA,430,1,180,141,3,11,2,28,6,14,0,0,,,,,,,,0,,,,,,,,,0,,,,0,385,11,396,585
,31,YUCATAN,1,MERIDA,50,MERIDA,431,1,196,169,5,7,6,38,6,20,0,0,,,,,,,,4,,,,,,,,,0,,,,0,451,5,456,674
,31,YUCATAN,1,MERIDA,50,MERIDA,432,2,227,226,10,3,5,54,9,10,0,0,,,,,,,,7,,,,,,,,,0,,,,0,551,15,566,842
,31,YUCATAN,1,MERIDA,50,MERIDA,433,2,290,214,8,3,2,33,3,18,0,0,,,,,,,,11,,,,,,,,,0,,,,0,582,22,604,882
,31,YUCATAN,1,MERIDA,50,MERIDA,434,2,344,298,8,9,3,49,9,33,0,0,,,,,,,,10,,,,,,,,,0,,,,0,763,19,782,1140
,31,YUCATAN,1,MERIDA,50,MERIDA,435,2,259,284,3,13,2,31,3,15,0,0,,,,,,,,20,,,,,,,,,0,,,,0,630,7,637,1026
,31,YUCATAN,1,MERIDA,50,MERIDA,436,3,444,423,3,10,2,61,12,42,0,0,,,,,,,,11,,,,,,,,,0,,,,1,1008,40,1049,1535
,31,YUCATAN,1,MERIDA,50,MERIDA,437,2,349,237,4,7,2,36,3,16,0,0,,,,,,,,10,,,,,,,,,0,,,,0,664,15,679,947
,31,YUCATAN,1,MERIDA,50,MERIDA,438,2,420,298,5,6,3,24,3,10,0,0,,,,,,,,18,,,,,,,,,0,,,,0,787,16,803,1206
,31,YUCATAN,1,MERIDA,50,MERIDA,439,2,409,338,2,19,4,20,8,13,0,0,,,,,,,,8,,,,,,,,,0,,,,0,821,19,840,1294
,31,YUCATAN,1,MERIDA,50,MERIDA,440,2,427,309,5,9,4,31,7,21,0,0,,,,,,,,9,,,,,,,,,1,,,,0,823,25,848,1424
,31,YUCATAN,1,MERIDA,50,MERIDA,441,2,325,356,7,15,7,24,11,18,0,0,,,,,,,,18,,,,,,,,,0,,,,2,781,20,803,1398
,31,YUCATAN,1,MERIDA,50,MERIDA,442,2,218,194,2,15,2,22,7,13,0,0,,,,,,,,16,,,,,,,,,0,,,,0,489,14,503,907
,31,YUCATAN,1,MERIDA,50,MERIDA,443,2,218,233,4,10,3,27,7,14,0,0,,,,,,,,6,,,,,,,,,0,,,,0,522,13,535,835
,31,YUCATAN,1,MERIDA,50,MERIDA,444,1,217,170,2,11,6,15,3,8,0,0,,,,,,,,9,,,,,,,,,0,,,,0,441,12,453,742
,31,YUCATAN,1,MERIDA,50,MERIDA,445,2,271,222,1,9,3,28,8,28,0,0,,,,,,,,6,,,,,,,,,0,,,,2,576,20,598,965
,31,YUCATAN,1,MERIDA,50,MERIDA,446,2,344,325,8,13,5,28,3,16,0,0,,,,,,,,13,,,,,,,,,0,,,,0,755,14,769,1202
,31,YUCATAN,1,MERIDA,50,MERIDA,447,2,332,278,7,15,2,52,2,12,0,0,,,,,,,,13,,,,,,,,,0,,,,0,713,5,718,1098
,31,YUCATAN,1,MERIDA,50,MERIDA,448,2,439,335,7,6,5,62,11,21,0,0,,,,,,,,5,,,,,,,,,0,,,,0,891,26,917,1313
,31,YUCATAN,1,MERIDA,50,MERIDA,449,2,380,334,9,12,3,55,6,21,0,0,,,,,,,,9,,,,,,,,,0,,,,1,829,24,854,1256
,31,YUCATAN,1,MERIDA,50,MERIDA,450,2,390,277,6,11,5,33,2,14,0,0,,,,,,,,18,,,,,,,,,0,,,,1,756,21,778,1107
,31,YUCATAN,1,MERIDA,50,MERIDA,451,2,375,344,11,15,3,87,11,39,0,0,,,,,,,,6,,,,,,,,,0,,,,1,891,32,924,1315
,31,YUCATAN,1,MERIDA,50,MERIDA,452,2,348,309,7,13,2,40,4,14,0,0,,,,,,,,14,,,,,,,,,0,,,,1,751,32,784,1194
,31,YUCATAN,1,MERIDA,50,MERIDA,453,2,242,228,12,6,4,32,10,22,0,0,,,,,,,,6,,,,,,,,,0,,,,2,562,14,578,830
,31,YUCATAN,1,MERIDA,50,MERIDA,454,2,321,232,4,13,6,67,15,9,0,0,,,,,,,,11,,,,,,,,,0,,,,0,678,24,702,1042
,31,YUCATAN,1,MERIDA,50,MERIDA,455,2,397,284,7,9,6,51,5,23,0,0,,,,,,,,6,,,,,,,,,0,,,,1,788,24,813,1209
,31,YUCATAN,1,MERIDA,50,MERIDA,456,2,221,208,4,6,2,38,6,17,0,0,,,,,,,,8,,,,,,,,,0,,,,0,510,9,519,746
,31,YUCATAN,1,MERIDA,50,MERIDA,457,1,121,132,1,4,4,37,3,20,0,0,,,,,,,,5,,,,,,,,,0,,,,0,327,9,336,530
,31,YUCATAN,1,MERIDA,50,MERIDA,458,1,195,155,6,4,2,15,1,11,0,0,,,,,,,,7,,,,,,,,,0,,,,1,396,10,407,640
,31,YUCATAN,2,MERIDA,50,MERIDA,459,1,88,65,6,5,1,13,1,6,0,0,,,,,,,,0,,,,,,,,,0,,,,0,185,6,191,355
,31,YUCATAN,2,MERIDA,50,MERIDA,460,1,143,46,0,0,1,22,2,7,0,0,,,,,,,,0,,,,,,,,,0,,,,0,221,5,226,438
,31,YUCATAN,2,MERIDA,50,MERIDA,461,1,157,102,5,3,2,46,4,16,0,0,,,,,,,,6,,,,,,,,,0,,,,0,341,10,351,604
,31,YUCATAN,2,MERIDA,50,MERIDA,462,1,128,112,3,3,3,34,3,12,0,0,,,,,,,,3,,,,,,,,,0,,,,0,301,17,318,486
,31,YUCATAN,2,MERIDA,50,MERIDA,463,1,175,116,1,4,1,26,8,15,0,0,,,,,,,,8,,,,,,,,,0,,,,0,354,9,363,558
,31,YUCATAN,2,MERIDA,50,MERIDA,464,1,106,87,4,4,2,22,0,6,0,0,,,,,,,,4,,,,,,,,,0,,,,0,235,4,239,354
,31,YUCATAN,7,MERIDA,50,MERIDA,465,3,352,299,11,14,8,53,9,34,0,0,,,,,,,,11,,,,,,,,,0,,,,1,791,25,817,1092
,31,YUCATAN,7,MERIDA,50,MERIDA,466,2,314,230,4,7,7,16,7,18,0,0,,,,,,,,6,,,,,,,,,0,,,,0,609,5,614,953
,31,YUCATAN,7,MERIDA,50,MERIDA,467,2,244,230,6,6,5,33,9,15,0,0,,,,,,,,6,,,,,,,,,0,,,,1,554,8,563,890
,31,YUCATAN,7,MERIDA,50,MERIDA,468,2,359,362,8,9,4,47,6,25,0,0,,,,,,,,8,,,,,,,,,0,,,,0,828,21,849,1307
,31,YUCATAN,3,MERIDA,50,MERIDA,469,2,219,224,2,7,1,37,2,16,0,0,,,,,,,,10,,,,,,,,,0,,,,0,518,12,530,837
,31,YUCATAN,3,MERIDA,50,MERIDA,470,2,248,254,4,10,0,23,2,6,0,0,,,,,,,,7,,,,,,,,,0,,,,0,554,14,568,918
,31,YUCATAN,3,MERIDA,50,MERIDA,471,5,714,737,12,14,20,112,17,43,0,0,,,,,,,,17,,,,,,,,,0,,,,0,1686,48,1734,3134
,31,YUCATAN,3,MERIDA,50,MERIDA,472,3,421,378,19,10,12,54,19,45,0,0,,,,,,,,10,,,,,,,,,0,,,,5,968,18,991,1651
,31,YUCATAN,3,MERIDA,50,MERIDA,473,14,2115,2495,71,91,29,309,44,174,0,0,,,,,,,,72,,,,,,,,,0,,,,4,5400,133,5537,10359
,31,YUCATAN,3,MERIDA,50,MERIDA,475,3,316,403,13,9,6,32,8,17,0,0,,,,,,,,16,,,,,,,,,0,,,,0,820,18,838,1540
,31,YUCATAN,7,MERIDA,50,MERIDA,476,17,2205,2611,74,139,25,339,86,182,0,0,,,,,,,,143,,,,,,,,,1,,,,6,5805,135,5946,12009
,31,YUCATAN,7,MERIDA,50,MERIDA,477,4,625,649,19,29,7,67,15,45,0,0,,,,,,,,37,,,,,,,,,1,,,,0,1494,42,1536,2789
,31,YUCATAN,7,MERIDA,50,MERIDA,478,2,296,339,12,12,3,39,6,20,0,0,,,,,,,,26,,,,,,,,,0,,,,0,753,22,775,1196
,31,YUCATAN,7,MERIDA,50,MERIDA,479,2,206,295,1,4,4,30,3,11,0,0,,,,,,,,11,,,,,,,,,0,,,,0,565,11,576,882
,31,YUCATAN,7,MERIDA,50,MERIDA,480,2,216,226,7,13,3,38,3,27,0,0,,,,,,,,9,,,,,,,,,0,,,,0,542,11,553,935
,31,YUCATAN,1,MERIDA,50,MERIDA,481,1,189,129,2,4,4,24,3,10,0,0,,,,,,,,5,,,,,,,,,0,,,,0,370,6,376,566
,31,YUCATAN,1,MERIDA,50,MERIDA,482,2,234,181,5,6,4,35,7,25,0,0,,,,,,,,3,,,,,,,,,0,,,,0,500,9,509,782
