SECCION,CASILLA,NO_DTTO,CABECERA,NMpioIEEP,Municipio,PAN,PRI,PRD,PT,PVEM,CDPPN,PSN,PAS,NOREG,NULOS,VOTACIONTOTAL,LISTANOMINAL,OBS
0720,X1,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,15,86,54,21,0,0,0,0,0,8,184,300,
0721,B,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,159,73,7,1,0,0,0,0,0,10,250,390,
0721,C1,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,182,68,5,2,0,0,0,0,0,10,267,390,
0722,B,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,49,129,14,9,0,0,0,0,0,12,213,389,
0722,C1,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,54,119,19,11,0,0,0,0,0,18,221,390,
0723,B,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,148,181,12,6,0,0,0,0,0,26,373,711,
0723,C1,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,153,160,21,8,0,0,0,0,0,19,361,712,
0724,B,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,10,79,2,0,0,0,0,0,0,3,94,183,
0724,X1,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,73,78,11,0,0,0,0,0,0,13,175,367,
0725,B,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,97,128,10,4,0,0,0,0,0,18,257,386,
0725,C1,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,106,97,21,4,0,0,0,0,0,14,242,386,
0726,B,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,65,106,7,3,0,0,0,0,0,0,181,336,
0726,X1,23,TETELA DE OCAMPO,181,IXTACAMAXTITLAN,129,139,27,9,0,0,0,0,0,0,304,629,
0727,B,24,ZACATLAN,195,IXTEPEC,84,77,156,11,92,0,0,0,0,30,450,628,
0727,C1,24,ZACATLAN,195,IXTEPEC,66,85,151,10,115,0,0,0,0,22,449,629,
0728,B,24,ZACATLAN,195,IXTEPEC,96,85,162,12,93,0,0,0,0,18,466,667,
0728,C1,24,ZACATLAN,195,IXTEPEC,79,88,172,20,87,0,0,0,0,24,470,667,
0728,C2,24,ZACATLAN,195,IXTEPEC,83,108,158,19,78,0,0,0,0,0,446,668,
0729,B,24,ZACATLAN,195,IXTEPEC,64,25,46,3,87,0,0,0,0,19,244,295,
0730,B,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,37,105,81,7,0,10,0,0,0,8,248,576,
0730,C1,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,43,82,65,12,0,5,0,0,0,8,215,576,
0731,B,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,29,104,104,10,0,4,0,0,0,6,257,537,
0731,C1,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,37,105,124,3,0,2,0,0,0,5,276,538,
0732,B,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,20,98,86,27,0,3,0,0,0,9,243,566,
0732,C1,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,41,103,70,23,0,5,0,0,0,20,262,566,
0732,C2,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,34,84,77,12,0,5,0,0,0,49,261,567,
0733,B,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,42,126,115,6,0,6,0,0,0,12,307,661,
0733,C1,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,35,140,111,14,0,9,0,0,0,13,322,661,
0734,B,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,42,106,168,14,0,2,0,0,0,3,335,572,
0734,C1,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,33,122,133,7,0,4,0,0,0,7,306,573,
0735,B,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,60,107,119,10,0,2,0,0,0,12,310,725,
0735,C1,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,62,109,138,7,0,2,0,0,0,7,325,726,
0736,B,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,52,103,112,10,0,3,0,0,0,15,295,721,
0736,C1,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,45,100,133,10,0,0,0,0,0,12,300,722,
0737,B,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,45,100,171,12,0,3,0,0,0,4,335,674,
0737,C1,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,54,153,152,4,0,10,0,0,0,4,377,674,
0738,B,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,29,58,104,2,0,9,0,0,0,6,208,436,
0738,C1,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,32,59,112,4,1,1,0,0,0,6,215,437,
0739,B,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,35,115,126,5,0,3,0,0,0,0,284,558,
0739,C1,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,37,83,126,10,0,3,0,0,0,3,262,559,
0739,C2,10,IZUCAR DE MATAMOROS,27,IZUCAR DE MATAMOROS,53,85,144,11,0,1,0,0,0,10,304,559,
0786,B,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,14,31,64,66,1,90,104,2,0,10,382,713,
0786,C1,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,11,21,93,62,6,90,108,0,0,9,400,714,
0786,C2,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,11,14,79,34,2,141,111,2,0,9,403,714,
0787,B,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,13,205,14,10,21,18,9,5,0,7,302,461,
0787,C1,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,18,193,18,7,15,26,12,2,0,4,295,461,
0788,B,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,51,207,7,3,64,6,2,20,0,6,366,594,
0788,C1,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,51,240,6,2,55,3,6,14,0,6,383,594,
0789,B,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,41,115,52,4,22,10,3,40,0,13,300,612,
0789,C1,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,52,155,64,2,23,9,2,36,0,3,346,612,
0790,B,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,82,179,11,13,49,13,5,26,0,3,381,600,
0790,C1,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,91,146,9,8,32,5,9,17,0,42,359,600,
0790,C2,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,99,162,3,5,42,8,15,23,0,8,365,601,
0791,B,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,10,16,69,57,0,124,78,1,0,8,363,578,
0791,C1,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,8,17,56,55,2,88,111,2,0,13,352,578,
0791,C2,8,SAN PEDRO CHOLULA,14,JUAN C. BONILLA,11,6,47,45,2,124,102,2,0,12,351,578,
0792,B,25,HUAUCHINANGO,206,JUAN GALINDO,203,199,0,0,0,0,0,0,0,0,402,715,
0792,C1,25,HUAUCHINANGO,206,JUAN GALINDO,218,168,0,0,0,0,0,0,0,0,386,715,
0793,B,25,HUAUCHINANGO,206,JUAN GALINDO,173,258,0,0,0,0,0,0,0,11,442,713,
0793,C1,25,HUAUCHINANGO,206,JUAN GALINDO,174,262,0,0,0,0,0,0,0,18,454,713,
0794,B,25,HUAUCHINANGO,206,JUAN GALINDO,153,122,0,0,0,0,0,0,0,13,288,474,
0794,C1,25,HUAUCHINANGO,206,JUAN GALINDO,130,137,0,0,0,0,0,0,0,4,271,474,
0795,B,25,HUAUCHINANGO,206,JUAN GALINDO,136,75,0,0,0,0,0,0,0,11,222,389,
0795,C1,25,HUAUCHINANGO,206,JUAN GALINDO,122,96,0,0,0,0,0,0,0,0,218,390,
0796,B,25,HUAUCHINANGO,206,JUAN GALINDO,158,73,0,0,0,0,0,0,0,11,242,301,
0797,B,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,0,190,0,85,0,0,0,0,0,13,288,461,
0798,B,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,0,207,0,75,0,0,0,0,0,31,313,520,
0799,B,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,0,229,0,64,0,0,0,0,0,7,300,624,
0800,B,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,0,107,0,83,0,0,0,0,0,0,190,441,
0800,C1,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,0,135,0,75,0,0,0,0,0,15,225,442,
0800,X1,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,0,115,0,7,0,0,0,0,0,2,124,212,
0801,B,19,CIUDAD SERDAN,146,LAFRAGUA,5,89,0,0,169,0,0,0,0,8,271,377,
0801,C1,19,CIUDAD SERDAN,146,LAFRAGUA,12,90,0,0,161,0,0,0,0,8,271,378,
0802,B,19,CIUDAD SERDAN,146,LAFRAGUA,394,52,0,0,25,0,0,0,0,0,471,634,Modificada por el Tribunal
0802,C1,19,CIUDAD SERDAN,146,LAFRAGUA,359,65,0,0,26,0,0,0,0,19,469,635,Modificada por el Tribunal
0803,B,19,CIUDAD SERDAN,146,LAFRAGUA,87,19,0,0,9,0,0,0,0,8,123,186,
0804,B,19,CIUDAD SERDAN,146,LAFRAGUA,12,174,0,0,121,0,0,0,0,31,338,571,
0805,B,19,CIUDAD SERDAN,146,LAFRAGUA,62,75,0,0,159,0,0,0,0,0,296,547,
0806,B,19,CIUDAD SERDAN,146,LAFRAGUA,40,117,0,0,76,0,0,0,0,0,233,337,
0807,B,19,CIUDAD SERDAN,146,LAFRAGUA,4,139,0,0,137,0,0,0,0,0,280,540,
0807,C1,19,CIUDAD SERDAN,146,LAFRAGUA,4,111,0,0,146,0,0,0,0,27,288,541,
0808,B,19,CIUDAD SERDAN,146,LAFRAGUA,100,108,0,0,60,0,0,0,0,0,268,485,Modificada por el Tribunal
0808,C1,19,CIUDAD SERDAN,146,LAFRAGUA,107,91,0,0,66,0,0,0,0,0,264,485,
0809,B,20,TLATLAUQUITEPEC,153,LIBRES,134,156,1,0,0,0,8,0,0,4,303,552,
0809,C1,20,TLATLAUQUITEPEC,153,LIBRES,107,171,6,0,0,0,11,0,0,7,302,553,
0809,C2,20,TLATLAUQUITEPEC,153,LIBRES,123,159,5,0,0,0,6,0,0,9,302,553,
0810,B,20,TLATLAUQUITEPEC,153,LIBRES,131,213,13,0,0,0,5,0,0,5,367,656,
0810,C1,20,TLATLAUQUITEPEC,153,LIBRES,127,177,8,0,0,0,16,0,0,13,341,656,
0810,C2,20,TLATLAUQUITEPEC,153,LIBRES,126,203,9,0,0,0,12,0,0,22,372,656,
0811,B,20,TLATLAUQUITEPEC,153,LIBRES,102,212,12,0,0,0,17,0,0,9,352,581,
0811,C1,20,TLATLAUQUITEPEC,153,LIBRES,136,191,6,0,0,0,19,0,0,3,355,582,
0811,C2,20,TLATLAUQUITEPEC,153,LIBRES,130,184,13,0,0,0,28,0,0,9,364,582,
0812,B,20,TLATLAUQUITEPEC,153,LIBRES,112,167,7,0,0,0,14,0,0,2,302,507,
0812,C1,20,TLATLAUQUITEPEC,153,LIBRES,117,150,9,0,0,0,13,0,0,5,294,507,
0813,B,20,TLATLAUQUITEPEC,153,LIBRES,172,132,4,0,0,0,7,0,0,10,325,497,
0813,C1,20,TLATLAUQUITEPEC,153,LIBRES,136,141,8,0,0,0,3,0,0,11,299,498,
0814,B,20,TLATLAUQUITEPEC,153,LIBRES,163,223,14,0,0,0,10,0,0,24,434,715,
0814,X1,20,TLATLAUQUITEPEC,153,LIBRES,145,125,3,0,0,0,5,0,0,19,297,476,
0815,B,20,TLATLAUQUITEPEC,153,LIBRES,65,91,1,0,0,0,1,0,0,2,160,231,
0815,X1,20,TLATLAUQUITEPEC,153,LIBRES,139,137,3,0,0,0,13,0,0,20,312,567,
0815,X2,20,TLATLAUQUITEPEC,153,LIBRES,169,103,9,0,0,0,21,0,0,21,323,568,
0816,B,20,TLATLAUQUITEPEC,153,LIBRES,128,140,84,0,0,0,7,0,0,6,365,639,
0816,C1,20,TLATLAUQUITEPEC,153,LIBRES,132,152,64,0,0,0,4,0,0,16,368,640,
0817,B,20,TLATLAUQUITEPEC,153,LIBRES,209,113,6,0,0,0,1,0,0,3,332,463,
0817,C1,20,TLATLAUQUITEPEC,153,LIBRES,182,124,6,0,0,0,3,0,0,7,322,463,
0818,B,20,TLATLAUQUITEPEC,153,LIBRES,195,206,4,0,0,0,21,0,0,20,446,698,
0819,B,20,TLATLAUQUITEPEC,153,LIBRES,227,215,2,0,0,0,10,0,0,20,474,715,
0819,C1,20,TLATLAUQUITEPEC,153,LIBRES,263,171,3,0,0,0,11,0,0,0,448,715,
0820,B,13,TEPEXI DE RODRIGUEZ,83,LA MAGDALENA TLATLAUQUITEPEC,113,108,0,0,0,0,0,0,0,1,222,278,
0821,B,18,ACATZINGO,131,MAZAPILTEPEC DE JUAREZ,17,167,147,0,0,0,0,0,0,7,338,492,
0822,B,18,ACATZINGO,131,MAZAPILTEPEC DE JUAREZ,57,81,192,0,0,0,0,0,0,6,336,448,
0822,C1,18,ACATZINGO,131,MAZAPILTEPEC DE JUAREZ,45,133,135,0,0,0,0,0,0,7,320,448,
0823,B,16,TEPEACA,113,MIXTLA,87,180,253,0,0,0,0,0,0,12,532,750,
0824,B,16,TEPEACA,113,MIXTLA,108,135,61,0,0,0,0,0,0,1,305,401,
0825,B,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,0,0,0,0,0,0,0,0,0,0,0,551,Sin Acta
0825,C1,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,0,0,0,0,0,0,0,0,0,0,0,551,Sin Acta
0826,B,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,4,130,207,21,0,0,0,0,0,2,364,569,Modificada por el Tribunal
0826,C1,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,13,154,211,18,1,1,0,0,0,4,402,569,Modificada por el Tribunal
0827,B,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,45,147,95,56,0,0,0,0,0,12,355,603,Modificada por el Tribunal
0828,B,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,39,111,86,54,0,0,0,0,0,0,290,366,Modificada por el Tribunal
0829,B,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,33,218,163,32,0,0,0,0,0,7,453,621,Modificada por el Tribunal
0830,B,25,HUAUCHINANGO,207,NAUPAN,223,44,0,0,0,0,0,0,0,9,276,403,
0830,C1,25,HUAUCHINANGO,207,NAUPAN,214,46,1,0,0,0,0,0,0,17,278,404,
0831,B,25,HUAUCHINANGO,207,NAUPAN,123,158,4,0,0,0,0,0,0,26,311,505,
0831,X1,25,HUAUCHINANGO,207,NAUPAN,127,87,1,0,0,0,0,0,0,27,242,428,
0832,B,25,HUAUCHINANGO,207,NAUPAN,164,204,79,0,0,0,0,0,0,35,482,715,
0832,X1,25,HUAUCHINANGO,207,NAUPAN,59,127,1,0,0,0,0,0,0,0,187,359,
0833,B,25,HUAUCHINANGO,207,NAUPAN,124,105,7,0,0,0,0,0,0,13,249,434,
0894,B,25,HUAUCHINANGO,208,PAHUATLAN,10,113,173,0,0,0,0,0,0,30,326,489,
0895,B,25,HUAUCHINANGO,208,PAHUATLAN,9,99,12,0,0,0,0,0,0,108,228,221,
0896,B,25,HUAUCHINANGO,208,PAHUATLAN,3,58,267,0,0,0,0,0,5,16,349,573,
0896,C1,25,HUAUCHINANGO,208,PAHUATLAN,3,79,270,0,0,0,0,0,0,26,378,573,
0897,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,16,253,99,0,9,0,0,0,0,0,377,541,
0897,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,18,213,109,0,5,0,0,0,0,11,356,542,
0898,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,14,208,50,0,3,0,0,0,0,6,281,379,
0898,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,7,210,60,0,9,0,0,0,0,6,292,379,
0899,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,12,316,54,0,9,0,0,0,0,11,402,532,
0899,X1,17,TECAMACHALCO,121,PALMAR DE BRAVO,47,172,74,0,4,0,0,0,0,23,320,418,
0899,X2,17,TECAMACHALCO,121,PALMAR DE BRAVO,28,194,73,0,5,0,0,0,0,12,312,418,
0900,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,118,110,160,0,15,0,0,0,0,12,415,665,
0900,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,114,131,151,0,12,0,0,0,0,0,408,666,
0901,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,110,84,75,0,35,0,0,0,0,0,304,612,
0901,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,100,105,99,0,28,0,0,0,0,32,364,612,
0901,C2,17,TECAMACHALCO,121,PALMAR DE BRAVO,110,87,79,0,28,0,0,0,0,14,318,613,
0902,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,128,101,50,0,28,0,0,0,0,24,331,584,
0902,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,105,105,64,0,57,0,0,0,0,10,341,585,
0903,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,31,194,34,0,19,0,0,0,0,0,278,415,
0903,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,21,142,57,0,20,0,0,0,0,0,240,415,
0904,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,32,175,100,0,14,0,0,0,0,21,342,526,
0904,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,30,195,80,0,8,0,0,0,0,0,313,526,
0904,C2,17,TECAMACHALCO,121,PALMAR DE BRAVO,50,194,86,0,22,0,0,0,0,20,372,526,
0905,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,15,130,97,0,4,0,0,0,0,18,264,400,
0905,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,23,164,81,0,11,0,0,0,0,9,288,400,
0905,X1,17,TECAMACHALCO,121,PALMAR DE BRAVO,78,224,55,0,11,0,0,0,0,8,376,592,
0906,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,52,202,22,0,1,0,0,0,0,13,290,378,
0907,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,34,227,105,0,15,0,0,0,0,15,396,664,
0907,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,28,188,90,0,23,0,0,0,0,74,403,664,
0908,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,214,60,40,0,190,0,0,0,0,17,521,741,
0909,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,196,32,20,0,88,0,0,0,0,3,339,497,
0909,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,164,43,12,0,63,0,0,0,0,66,348,498,
0910,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,203,70,42,0,92,0,0,0,0,6,413,615,
0910,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,207,65,51,0,109,0,0,0,0,12,444,616,
0911,B,17,TECAMACHALCO,121,PALMAR DE BRAVO,103,49,4,0,115,0,0,0,0,4,275,381,
0911,C1,17,TECAMACHALCO,121,PALMAR DE BRAVO,103,28,11,0,129,0,0,0,0,9,280,381,
0912,B,26,XICOTEPEC,213,PANTEPEC,8,109,6,146,0,0,0,0,0,10,279,378,
0912,C1,26,XICOTEPEC,213,PANTEPEC,9,90,6,141,0,0,0,0,0,22,268,378,
0913,B,26,XICOTEPEC,213,PANTEPEC,0,92,5,154,0,0,0,0,0,19,270,403,
0913,C1,26,XICOTEPEC,213,PANTEPEC,2,124,3,153,0,2,0,0,0,0,284,403,
0913,X1,26,XICOTEPEC,213,PANTEPEC,19,285,20,195,0,0,0,0,0,23,542,716,
0914,B,26,XICOTEPEC,213,PANTEPEC,56,257,10,103,0,0,0,0,0,18,444,610,
0915,B,26,XICOTEPEC,213,PANTEPEC,4,259,20,178,0,0,0,0,0,0,461,641,
0915,X1,26,XICOTEPEC,213,PANTEPEC,2,116,8,159,0,0,0,0,0,6,291,370,
0916,B,26,XICOTEPEC,213,PANTEPEC,3,94,22,17,0,0,0,0,0,1,137,182,
0916,X1,26,XICOTEPEC,213,PANTEPEC,4,168,9,179,0,0,0,0,0,5,365,480,
0917,B,26,XICOTEPEC,213,PANTEPEC,31,188,76,135,0,0,0,0,0,10,440,668,
0917,C1,26,XICOTEPEC,213,PANTEPEC,24,215,68,149,0,0,0,0,0,14,470,668,
0918,B,26,XICOTEPEC,213,PANTEPEC,29,91,72,110,0,0,0,0,0,11,313,547,
0918,C1,26,XICOTEPEC,213,PANTEPEC,24,117,59,108,0,0,0,0,0,14,322,547,
0919,B,26,XICOTEPEC,213,PANTEPEC,28,166,98,114,0,0,0,0,0,12,418,659,
0919,C1,26,XICOTEPEC,213,PANTEPEC,42,197,67,106,0,0,0,0,0,13,425,659,
0920,B,26,XICOTEPEC,213,PANTEPEC,9,198,6,46,0,0,0,0,0,0,259,422,
0920,X1,26,XICOTEPEC,213,PANTEPEC,8,194,9,157,0,0,0,0,0,27,395,593,
0920,X2,26,XICOTEPEC,213,PANTEPEC,0,88,7,57,0,0,0,0,0,11,163,244,
0921,B,26,XICOTEPEC,213,PANTEPEC,27,142,57,221,0,0,0,0,0,31,478,728,
0921,X1,26,XICOTEPEC,213,PANTEPEC,8,55,8,89,0,0,0,0,0,7,167,262,
0922,B,12,ACATLAN DE OSORIO,62,PETLALCINGO,60,182,0,0,0,0,0,0,0,22,264,586,
0922,C1,12,ACATLAN DE OSORIO,62,PETLALCINGO,71,178,0,0,0,0,0,0,0,16,265,586,
0923,B,12,ACATLAN DE OSORIO,62,PETLALCINGO,26,179,0,0,0,0,0,0,0,9,214,410,
0923,C1,12,ACATLAN DE OSORIO,62,PETLALCINGO,51,156,0,0,0,0,0,0,0,3,210,411,
0924,B,12,ACATLAN DE OSORIO,62,PETLALCINGO,29,213,0,0,0,0,0,0,0,27,269,731,
0925,B,12,ACATLAN DE OSORIO,62,PETLALCINGO,20,121,0,0,0,0,0,0,0,0,141,380,
0925,C1,12,ACATLAN DE OSORIO,62,PETLALCINGO,18,154,0,0,0,0,0,0,0,0,172,380,
0925,X1,12,ACATLAN DE OSORIO,62,PETLALCINGO,10,71,0,0,0,0,0,0,0,6,87,125,
0926,B,12,ACATLAN DE OSORIO,62,PETLALCINGO,13,95,0,0,0,0,0,0,0,3,111,179,
0926,X1,12,ACATLAN DE OSORIO,62,PETLALCINGO,73,226,0,0,0,0,0,0,0,12,311,654,
0927,B,12,ACATLAN DE OSORIO,62,PETLALCINGO,2,169,0,0,0,0,0,0,0,4,175,269,
0927,X1,12,ACATLAN DE OSORIO,62,PETLALCINGO,22,64,0,0,0,0,0,0,0,0,86,192,
0927,X2,12,ACATLAN DE OSORIO,62,PETLALCINGO,5,107,0,0,0,0,0,0,0,4,116,157,
0927,X3,12,ACATLAN DE OSORIO,62,PETLALCINGO,2,115,0,0,0,0,0,0,0,0,117,160,
0928,B,12,ACATLAN DE OSORIO,63,PIAXTLA,0,215,231,0,0,0,0,0,0,5,451,663,
0928,C1,12,ACATLAN DE OSORIO,63,PIAXTLA,0,154,274,0,0,0,0,0,0,0,428,663,
0929,B,12,ACATLAN DE OSORIO,63,PIAXTLA,0,88,124,0,0,0,0,0,0,0,212,493,
0930,B,12,ACATLAN DE OSORIO,63,PIAXTLA,0,52,48,0,0,0,0,0,0,11,111,221,
0931,B,12,ACATLAN DE OSORIO,63,PIAXTLA,0,95,69,0,0,0,0,0,0,0,164,332,
0932,B,12,ACATLAN DE OSORIO,63,PIAXTLA,0,80,109,0,0,0,0,0,0,9,198,390,
0932,C1,12,ACATLAN DE OSORIO,63,PIAXTLA,0,76,107,0,0,0,0,0,0,6,189,390,
0932,X1,12,ACATLAN DE OSORIO,63,PIAXTLA,0,80,114,0,0,0,0,0,0,13,207,388,
0933,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,92,84,5,5,5,1,0,0,0,9,201,503,
0934,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,80,60,8,5,7,1,0,0,0,2,163,455,
0935,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,122,107,14,4,13,0,0,0,0,13,273,713,
0936,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,96,104,5,4,8,4,0,0,1,5,227,624,
0937,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,81,54,3,2,9,0,0,0,0,10,159,394,
0937,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,73,73,14,1,3,0,0,0,0,5,169,394,
0938,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,71,32,8,3,4,1,0,0,0,3,122,328,
0939,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,84,80,14,1,4,1,0,0,0,5,189,428,
0940,B,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,110,69,10,2,14,0,0,0,0,7,212,468,
0940,C1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,108,82,15,3,3,1,0,0,0,4,216,469,
0941,B,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,192,121,11,6,11,2,0,0,0,21,364,741,
0942,B,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,145,117,27,5,21,3,0,0,0,11,329,680,
0942,C1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,144,116,15,3,13,3,0,0,0,8,302,681,
0943,B,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,112,102,8,4,14,4,0,0,0,10,254,560,
0943,C1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,122,101,16,12,6,1,0,0,0,8,266,561,
0944,B,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,156,120,21,2,12,5,0,0,0,7,323,733,
0944,C1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,141,138,10,7,13,1,0,0,0,5,315,734,
0945,B,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,77,78,14,4,7,4,0,0,0,5,189,490,
0945,C1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,102,72,11,4,6,3,0,0,0,4,202,491,
0946,B,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,126,126,15,5,10,2,0,0,0,9,293,729,
0947,B,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,97,94,15,7,8,3,0,0,0,13,237,606,
0947,C1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,114,93,12,8,15,2,0,0,0,10,254,607,
0948,B,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,86,67,6,2,9,2,0,0,1,365,538,529,
0948,C1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,103,84,14,3,12,2,0,0,0,5,223,530,
0948,C2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,102,62,9,6,14,2,0,0,0,7,202,530,
