CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2614,C,1,0,C01,61,35,2,13,4,117,4,74,9,0,0,2,1,1,0,0,0,,,,,,,,,,,,,,10,67,,,,,400,0,7,407,701,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2614,C,2,0,C02,50,43,0,11,3,107,4,69,5,0,0,1,0,0,0,0,2,,,,,,,,,,,,,,6,66,,,,,367,0,6,373,701,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2614,C,3,0,C03,32,24,5,14,6,120,7,73,4,1,0,0,0,3,1,0,0,,,,,,,,,,,,,,10,81,,,,,381,0,11,392,700,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2614,C,4,0,C04,44,23,3,16,9,93,5,102,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,9,73,,,,,378,0,10,388,700,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2614,C,5,0,C05,54,35,1,6,12,120,6,80,2,0,0,2,0,3,1,0,0,,,,,,,,,,,,,,16,51,,,,,389,0,10,399,700,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2614,C,6,0,C06,40,28,3,24,9,104,3,82,5,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,9,63,,,,,371,0,9,380,700,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2614,C,7,0,C07,51,25,2,13,4,108,3,89,11,1,0,2,0,1,0,0,0,,,,,,,,,,,,,,7,68,,,,,385,0,8,393,700,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2614,C,8,0,C08,38,35,1,18,4,113,3,76,4,2,1,0,0,5,3,0,0,,,,,,,,,,,,,,12,61,,,,,376,0,11,387,700,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2615,B,1,0,B,31,38,3,11,5,104,3,91,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,83,,,,,377,0,20,397,632,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2615,C,1,0,C01,56,28,2,13,4,95,6,71,3,0,0,0,0,2,2,1,0,,,,,,,,,,,,,,5,91,,,,,379,1,3,383,632,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2615,C,2,0,C02,56,38,1,7,3,86,6,71,3,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,2,88,,,,,363,0,7,370,632,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2615,C,3,0,C03,45,34,1,8,7,111,5,68,2,1,0,0,0,0,0,3,0,,,,,,,,,,,,,,7,93,,,,,385,0,10,395,632,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2615,C,4,0,C04,49,25,1,17,4,92,2,75,8,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,3,83,,,,,362,0,4,366,631,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2615,C,5,0,C05,55,28,2,14,4,111,5,71,3,0,1,1,0,1,2,0,1,,,,,,,,,,,,,,5,97,,,,,401,0,8,409,631,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,B,1,0,B,44,59,0,23,9,99,1,102,5,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,3,75,,,,,421,0,12,433,752,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,1,0,C01,52,55,0,17,7,101,5,85,3,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,2,59,,,,,388,0,3,391,752,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,2,0,C02,53,49,0,24,6,94,7,109,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4,71,,,,,417,0,7,424,752,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,3,0,C03,48,35,5,22,8,94,9,73,4,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,9,64,,,,,374,0,14,388,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,4,0,C04,39,46,2,18,6,96,5,100,6,1,0,0,0,6,0,0,0,,,,,,,,,,,,,,5,76,,,,,406,1,16,423,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,5,0,C05,37,49,3,14,12,93,5,104,9,1,0,1,0,5,0,0,5,,,,,,,,,,,,,,7,75,,,,,420,0,10,430,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,6,0,C06,35,43,3,18,6,105,5,105,5,0,0,0,0,6,0,0,0,,,,,,,,,,,,,,7,73,,,,,411,0,0,411,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,7,0,C07,35,39,1,24,9,70,6,104,8,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,3,61,,,,,363,0,13,376,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,8,0,C08,50,36,3,24,6,93,6,84,4,0,0,1,0,2,2,0,1,,,,,,,,,,,,,,0,72,,,,,384,1,11,396,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,9,0,C09,43,67,5,14,3,101,6,98,7,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,9,71,,,,,426,1,16,443,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,10,0,C10,40,28,5,23,8,105,2,102,5,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,84,,,,,403,0,4,407,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,11,0,C11,40,41,3,10,14,99,9,94,7,1,0,0,0,5,1,3,0,,,,,,,,,,,,,,3,71,,,,,401,0,11,412,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,12,0,C12,38,39,3,21,8,94,6,114,8,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,4,76,,,,,414,0,15,429,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,C,13,0,C13,30,46,3,15,3,88,5,116,3,2,0,1,0,6,0,0,1,,,,,,,,,,,,,,4,79,,,,,402,0,9,411,751,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2617,B,1,0,B,54,64,1,18,2,94,6,54,2,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,2,63,,,,,363,0,19,382,653,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2617,C,1,0,C01,65,34,1,17,5,101,2,3,4,3,0,0,0,1,1,0,0,,,,,,,,,,,,,,6,87,,,,,330,0,5,335,653,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2617,C,2,0,C02,50,46,2,13,3,114,8,54,4,0,0,0,0,1,0,0,6,,,,,,,,,,,,,,0,81,,,,,382,0,8,390,653,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2617,C,3,0,C03,64,52,2,17,5,81,2,56,1,1,0,0,0,2,0,0,0,,,,,,,,,,,,,,11,80,,,,,374,0,13,387,653,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2617,C,4,0,C04,46,81,3,19,5,81,5,50,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,2,78,,,,,371,0,9,380,652,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2617,C,5,0,C05,50,47,1,17,5,100,6,51,2,0,0,1,0,0,1,1,1,,,,,,,,,,,,,,5,83,,,,,371,0,6,377,652,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2618,B,1,0,B,45,58,1,8,8,96,4,76,5,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,9,42,,,,,356,0,12,368,683,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2618,C,1,0,C01,54,57,2,8,3,111,5,81,10,0,0,0,0,2,0,0,1,,,,,,,,,,,,,,9,77,,,,,420,1,11,432,683,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2618,C,2,0,C02,45,39,5,19,5,88,5,109,2,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,15,88,,,,,422,0,7,429,682,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2618,C,3,0,C03,42,70,2,12,0,94,4,80,4,0,0,1,0,2,0,0,1,,,,,,,,,,,,,,0,0,,,,,312,0,11,323,682,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2618,C,4,0,C04,52,66,2,16,2,80,11,107,4,1,0,0,1,0,0,1,1,,,,,,,,,,,,,,9,92,,,,,445,0,14,459,682,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,B,1,0,B,65,60,2,14,2,84,4,78,5,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,18,102,,,,,438,0,10,448,722,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,1,0,C01,71,39,2,10,5,92,6,70,4,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,16,121,,,,,439,0,13,452,722,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,2,0,C02,64,40,2,9,1,92,3,83,2,2,0,1,0,2,0,0,0,,,,,,,,,,,,,,9,108,,,,,418,3,10,431,722,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,3,0,C03,63,44,2,11,8,91,6,80,6,1,1,1,0,3,0,0,2,,,,,,,,,,,,,,22,103,,,,,444,1,9,454,722,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,4,0,C04,66,43,0,8,5,102,1,53,2,2,1,0,0,2,0,0,0,,,,,,,,,,,,,,11,110,,,,,406,0,8,414,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,5,0,C05,53,40,2,9,5,103,4,69,5,4,0,0,0,1,1,0,1,,,,,,,,,,,,,,20,116,,,,,433,0,9,442,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,6,0,C06,58,48,4,10,6,76,6,78,9,2,0,0,0,2,0,0,0,,,,,,,,,,,,,,31,102,,,,,432,0,6,438,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,7,0,C07,61,34,2,8,5,113,3,75,6,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,16,110,,,,,435,0,4,439,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,8,0,C08,61,26,3,14,6,91,5,77,1,0,0,2,0,3,0,0,0,,,,,,,,,,,,,,23,124,,,,,436,1,11,448,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,9,0,C09,71,52,3,10,1,100,6,74,2,1,0,1,0,2,0,0,0,,,,,,,,,,,,,,19,109,,,,,451,0,13,464,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,10,0,C10,58,38,3,10,4,86,5,74,6,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,14,144,,,,,445,0,9,454,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,11,0,C11,58,52,6,12,5,88,5,92,2,4,0,0,0,2,0,0,0,,,,,,,,,,,,,,19,104,,,,,449,0,7,456,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,12,0,C12,56,49,0,5,3,102,5,65,2,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,15,109,,,,,413,1,9,423,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,13,0,C13,53,45,2,12,3,74,1,82,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,21,132,,,,,431,1,10,442,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,C,14,0,C14,63,36,3,10,6,94,1,61,6,1,0,0,0,2,0,0,0,,,,,,,,,,,,,,10,116,,,,,409,0,11,420,721,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,S,1,0,SMR01,7,7,2,2,1,17,1,25,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2,26,,,,,91,0,1,92,0,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2620,B,1,0,B,41,38,4,18,6,110,4,78,8,0,1,0,0,2,1,0,0,,,,,,,,,,,,,,7,80,,,,,398,0,8,406,715,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2620,C,1,0,C01,38,39,4,14,10,138,1,98,5,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,9,70,,,,,428,0,6,434,715,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2620,C,2,0,C02,56,42,2,12,8,121,2,67,3,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,5,94,,,,,415,0,18,433,714,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2620,C,3,0,C03,50,40,2,8,4,123,2,71,8,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,0,6,,,,,317,0,25,342,714,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2620,C,4,0,C04,45,35,5,11,4,131,4,70,5,4,0,0,2,1,0,0,6,,,,,,,,,,,,,,6,90,,,,,419,1,16,436,714,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2621,B,1,0,B,71,35,1,15,3,114,8,70,3,0,0,2,1,3,0,0,0,,,,,,,,,,,,,,16,107,,,,,449,0,12,461,717,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2621,C,1,0,C01,64,43,6,15,10,131,3,67,3,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,6,77,,,,,426,0,11,437,717,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2621,C,2,0,C02,71,46,3,11,5,111,2,77,6,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,14,97,,,,,445,0,10,455,717,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2621,C,3,0,C03,50,45,5,14,6,113,4,58,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,8,86,,,,,396,0,5,401,717,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2621,C,4,0,C04,65,38,6,13,1,124,4,56,4,2,1,0,0,2,0,0,0,,,,,,,,,,,,,,5,104,,,,,425,0,14,439,717,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2621,C,5,0,C05,76,44,5,4,4,91,4,63,6,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,5,96,,,,,402,2,9,413,717,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2622,B,1,0,B,53,60,2,16,4,126,6,64,3,2,0,3,0,1,0,0,1,,,,,,,,,,,,,,12,50,,,,,403,1,12,416,711,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2622,C,1,0,C01,65,45,2,15,4,100,4,47,3,1,1,2,0,1,0,0,0,,,,,,,,,,,,,,2,24,,,,,316,0,12,328,710,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2623,B,1,0,B,50,48,2,10,5,124,11,63,8,0,1,2,0,0,0,0,2,,,,,,,,,,,,,,6,62,,,,,394,1,13,408,696,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2623,C,1,0,C01,73,48,4,13,6,135,4,64,2,2,2,1,0,2,0,0,0,,,,,,,,,,,,,,1,67,,,,,424,1,13,438,695,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2623,C,2,0,C02,51,49,3,14,8,137,8,73,5,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,3,50,,,,,404,1,13,418,695,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2624,B,1,0,B,42,64,1,13,7,132,8,61,3,2,0,4,0,1,0,0,0,,,,,,,,,,,,,,6,66,,,,,410,0,13,423,719,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2624,C,1,0,C01,37,39,4,14,2,119,6,74,5,2,0,0,0,2,1,0,2,,,,,,,,,,,,,,3,65,,,,,375,0,16,391,719,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2624,C,2,0,C02,39,28,2,19,5,104,5,86,4,5,0,0,0,6,0,0,9,,,,,,,,,,,,,,0,64,,,,,376,0,10,386,719,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2624,C,3,0,C03,49,49,1,10,4,116,0,65,4,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,7,64,,,,,371,0,10,381,719,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2624,C,4,0,C04,34,45,0,20,0,135,8,42,4,1,0,3,0,4,1,0,0,,,,,,,,,,,,,,12,63,,,,,372,0,8,380,719,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2624,C,5,0,C05,40,44,1,15,6,118,4,68,2,2,0,3,0,0,2,0,0,,,,,,,,,,,,,,1,46,,,,,352,0,9,361,719,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2624,C,6,0,C06,26,34,4,12,4,115,3,94,4,1,0,0,0,3,0,0,0,,,,,,,,,,,,,,9,63,,,,,372,0,11,383,719,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3172,B,1,0,B,70,29,3,13,4,88,1,63,1,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,6,91,,,,,372,0,12,384,556,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3172,C,1,0,C01,44,21,1,12,4,88,7,76,4,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,10,86,,,,,356,1,13,370,556,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3172,C,2,0,C02,50,34,2,6,3,35,5,48,6,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,2,105,,,,,298,0,15,313,556,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3199,B,1,0,B,39,35,6,10,9,84,10,118,6,0,0,1,0,1,1,0,0,,,,,,,,,,,,,,7,63,,,,,390,0,4,394,658,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3199,C,1,0,C01,41,36,2,11,7,75,5,114,3,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,6,0,,,,,303,0,11,314,658,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3199,C,2,0,C02,44,35,1,11,9,89,6,93,6,1,0,1,0,2,1,0,0,,,,,,,,,,,,,,2,53,,,,,354,0,12,366,657,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3199,C,3,0,C03,45,39,5,8,11,77,9,93,9,0,0,3,0,4,0,0,0,,,,,,,,,,,,,,8,59,,,,,370,0,19,389,657,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3201,B,1,0,B,35,41,4,18,4,119,3,96,6,0,0,0,0,2,1,0,0,,,,,,,,,,,,,,4,83,,,,,416,0,12,428,738,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3201,C,1,0,C01,32,49,2,12,10,112,2,114,7,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,5,86,,,,,433,0,21,454,738,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3201,C,2,0,C02,28,49,2,10,5,116,18,116,3,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,6,75,,,,,432,0,10,442,738,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3201,C,3,0,C03,40,41,3,20,9,99,3,117,4,0,0,1,0,6,0,0,0,,,,,,,,,,,,,,7,65,,,,,415,1,11,427,738,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3201,C,4,0,C04,31,53,2,20,10,112,7,104,10,0,0,2,0,1,1,0,0,,,,,,,,,,,,,,7,75,,,,,435,0,15,450,738,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3202,B,1,0,B,22,30,2,15,8,93,9,84,6,1,0,0,0,2,2,0,1,,,,,,,,,,,,,,5,49,,,,,329,0,10,339,548,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3202,C,1,0,C01,34,34,4,10,11,64,5,101,9,3,0,2,0,0,0,2,1,,,,,,,,,,,,,,1,52,,,,,333,1,5,339,547,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3202,C,2,0,C02,39,33,3,9,6,91,1,89,7,0,0,0,0,4,1,0,0,,,,,,,,,,,,,,4,43,,,,,330,0,8,338,547,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3203,B,1,0,B,31,19,1,9,2,60,9,74,7,0,0,0,0,2,2,0,2,,,,,,,,,,,,,,3,55,,,,,276,0,7,283,472,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3203,C,1,0,C01,22,21,1,10,9,56,5,70,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3,60,,,,,259,0,13,272,472,Acta casilla,,,
