CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,75,2,32,93,18,76,17,123,28,39,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,430,0,4,434,725
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,76,2,32,60,13,70,7,171,41,60,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,461,0,22,483,928
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,77,2,24,123,5,39,15,215,26,170,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,623,0,23,646,943
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,78,2,41,75,10,72,13,90,23,53,2,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,383,0,6,389,787
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,79,2,57,129,17,106,19,112,57,86,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,592,0,23,615,1006
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,80,2,100,103,20,124,17,206,53,99,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,734,0,59,793,1453
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,81,2,40,78,21,78,25,131,38,85,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,500,0,34,534,1088
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,82,1,15,62,2,16,4,34,8,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,159,0,13,172,238
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,84,1,29,25,8,41,11,87,10,78,3,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,296,0,23,319,677
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,85,1,27,60,5,44,7,41,19,43,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,249,0,23,272,691
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,86,1,13,22,5,27,9,44,11,28,5,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,166,0,9,175,260
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,87,2,24,55,5,19,3,461,15,57,2,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,649,0,27,676,960
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,88,2,36,73,11,74,9,87,21,40,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,354,0,27,381,706
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,89,1,18,53,14,42,4,132,31,33,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,329,0,19,348,633
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,90,1,12,22,5,47,3,55,14,38,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,200,0,23,223,441
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,91,2,33,67,8,84,4,151,21,59,8,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,438,0,38,476,1000
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,92,1,14,2,1,6,4,24,1,7,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,62,0,8,70,131
1,14,JALISCO,18,AUTLAN DE NAVARRO,6,AMECA,93,1,16,24,3,44,8,26,1,49,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,174,0,15,189,369
1,14,JALISCO,18,AUTLAN DE NAVARRO,11,ATENGO,149,2,281,140,49,10,6,45,9,50,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,594,0,31,625,842
1,14,JALISCO,18,AUTLAN DE NAVARRO,11,ATENGO,150,2,264,124,48,13,1,36,13,42,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,546,0,17,563,767
1,14,JALISCO,18,AUTLAN DE NAVARRO,11,ATENGO,151,1,78,87,10,1,0,15,19,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,211,0,7,218,283
1,14,JALISCO,18,AUTLAN DE NAVARRO,11,ATENGO,152,1,59,132,33,10,4,23,1,20,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,286,0,21,307,438
1,14,JALISCO,18,AUTLAN DE NAVARRO,11,ATENGO,153,3,456,413,213,21,12,53,8,122,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,1303,0,37,1340,1727
1,14,JALISCO,18,AUTLAN DE NAVARRO,11,ATENGO,154,1,81,152,16,3,3,30,5,11,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,305,0,9,314,390
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,194,4,134,276,31,46,41,247,49,476,33,12,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,1356,0,83,1439,2979
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,195,4,129,262,23,57,50,353,81,596,28,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1587,0,75,1662,2737
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,196,2,68,104,3,15,15,144,38,167,11,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,571,2,21,594,913
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,197,6,212,458,31,67,72,451,104,757,35,11,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,2203,0,54,2257,3386
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,198,2,122,113,17,20,22,145,27,200,3,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,672,0,16,688,1101
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,199,3,93,152,9,27,25,179,35,337,15,9,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,882,0,40,922,1521
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,200,2,67,177,12,12,15,159,32,273,13,5,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,769,0,24,793,1370
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,201,4,122,222,17,34,41,247,61,612,26,7,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,1392,0,59,1451,2308
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,202,5,89,313,24,46,28,341,56,721,26,8,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,1655,0,49,1704,3229
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,203,2,54,194,7,34,49,159,25,326,14,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,865,2,30,897,1494
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,204,2,80,162,13,33,35,140,27,251,12,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,757,0,30,787,1414
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,205,2,89,154,8,14,16,175,31,211,19,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,721,0,24,745,1204
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,206,2,101,160,7,20,17,213,39,216,7,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,785,0,20,805,1350
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,207,4,111,262,28,59,35,344,82,606,15,8,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,1555,0,56,1611,2811
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,208,2,70,113,11,42,9,153,39,262,6,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,711,0,38,749,1278
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,209,3,98,167,16,44,31,241,59,393,19,4,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1077,0,57,1134,1818
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,210,5,136,239,29,57,55,241,40,710,38,8,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,1556,0,92,1648,3244
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,211,2,49,125,10,22,21,114,19,256,19,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,640,0,38,678,1221
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,212,5,131,283,24,86,57,333,57,658,33,16,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,1683,1,90,1774,3389
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,213,2,32,150,6,12,7,122,5,87,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,425,0,36,461,846
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,214,2,64,216,12,18,13,120,14,94,9,4,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,568,0,40,608,1225
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,215,1,27,121,3,13,9,55,9,73,11,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,324,0,14,338,548
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,216,2,31,160,4,23,26,80,11,178,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,519,0,37,556,1063
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,217,2,73,157,12,32,14,138,21,164,6,3,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,625,0,39,664,1216
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,218,2,34,91,11,23,9,88,13,154,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,436,0,31,467,954
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,219,2,59,214,10,11,16,38,11,70,5,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,439,0,29,468,992
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,220,1,9,90,2,0,3,38,3,24,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,171,0,16,187,269
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,221,1,12,52,5,4,6,32,8,37,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,159,0,4,163,308
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,222,2,57,132,9,17,18,76,13,211,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,539,0,21,560,1020
1,14,JALISCO,18,AUTLAN DE NAVARRO,15,AUTLAN DE NAVARRO,223,2,52,118,6,13,21,119,11,113,10,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,469,0,39,508,1114
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,244,3,424,128,4,55,16,631,17,118,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,1398,0,41,1439,2150
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,245,2,206,136,5,25,5,263,4,68,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,713,0,0,713,1214
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,246,2,212,88,1,58,6,268,2,60,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,702,0,40,742,1044
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,247,2,126,64,2,25,3,203,9,59,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,493,0,15,508,830
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,248,2,161,103,2,33,5,222,7,68,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,603,10,28,641,1048
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,249,1,100,35,0,22,3,0,7,25,2,0,0,0,134,,,,,,,,,,,,,,,,,,,,,,,,328,0,12,340,546
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,250,1,129,47,3,18,5,218,11,23,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,457,0,19,476,744
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,251,2,106,58,6,34,7,200,6,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,439,0,24,463,760
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,252,1,52,43,5,5,7,131,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,261,0,9,270,321
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,253,1,162,27,3,11,1,175,0,11,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,393,0,15,408,566
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,254,1,111,34,4,8,2,190,1,6,1,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,362,0,13,375,572
1,14,JALISCO,18,AUTLAN DE NAVARRO,17,AYUTLA,255,2,277,36,0,4,2,100,2,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,429,0,8,437,597
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,302,2,39,214,7,31,15,216,28,246,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,806,0,34,840,1327
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,303,2,62,143,9,24,8,186,13,242,5,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,695,1,30,726,1218
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,304,2,76,161,10,16,18,234,11,232,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,768,1,36,805,1424
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,305,2,52,145,14,48,13,253,13,225,6,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,772,0,45,817,1452
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,306,2,35,83,5,13,4,139,7,133,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,425,0,29,454,816
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,307,2,38,106,7,11,11,136,10,151,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,473,0,31,504,879
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,308,2,62,166,10,16,8,200,12,242,14,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,731,0,0,731,1265
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,309,1,31,101,9,17,11,121,5,78,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,374,0,14,388,741
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,310,2,32,107,12,17,20,262,18,215,12,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,697,1,15,713,1448
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,311,3,53,221,13,26,25,330,32,273,11,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,987,0,50,1037,1815
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,312,2,51,131,9,16,10,174,9,168,4,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,574,0,31,605,1069
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,313,2,36,73,13,13,8,144,7,140,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,441,0,16,457,852
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,314,2,48,143,7,13,12,194,13,190,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,623,0,27,650,1120
1,14,JALISCO,18,AUTLAN DE NAVARRO,21,CASIMIRO CASTILLO,315,1,16,86,10,4,6,78,2,112,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,316,1,18,335,551
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,316,4,82,280,190,49,27,272,88,527,20,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,1541,0,101,1642,2637
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,317,2,18,225,145,10,13,121,32,182,10,1,2,0,13,,,,,,,,,,,,,,,,,,,,,,,,772,1,53,826,1372
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,318,3,37,314,163,23,13,193,26,177,6,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,959,0,54,1013,1681
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,319,2,36,198,108,15,8,177,61,185,8,3,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,811,0,40,851,1330
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,320,2,47,230,139,17,7,122,73,209,9,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,859,0,33,892,1342
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,321,3,64,271,120,28,18,148,97,317,13,0,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,1084,0,62,1146,1738
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,322,2,32,148,81,9,9,56,50,192,5,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,586,0,38,624,1055
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,323,2,36,157,69,9,7,101,117,184,3,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,685,0,25,710,970
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,324,1,18,105,40,5,1,50,32,89,4,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,346,0,18,364,521
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,325,3,78,262,171,32,21,196,44,344,13,0,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,1171,2,72,1245,2156
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,326,2,22,175,56,9,6,82,21,132,10,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,515,0,21,536,874
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,327,4,144,208,164,41,34,274,56,510,21,1,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,1459,0,78,1537,2035
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,328,5,92,255,249,69,36,262,38,508,28,3,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,1555,1,109,1665,3118
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,329,1,7,21,10,3,6,23,8,79,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,164,0,19,183,283
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,330,3,18,170,194,31,17,212,21,280,11,0,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,972,0,61,1033,1670
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,331,5,98,403,265,98,36,232,107,534,23,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,1815,1,133,1949,3569
1,14,JALISCO,18,AUTLAN DE NAVARRO,22,CIHUATLAN,332,1,12,53,31,5,2,21,4,32,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,163,0,10,173,237
1,14,JALISCO,18,AUTLAN DE NAVARRO,28,CUAUTITLAN DE GARCIA BARRAGAN,432,2,182,78,3,12,10,199,4,105,3,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,599,0,29,628,1374
1,14,JALISCO,18,AUTLAN DE NAVARRO,28,CUAUTITLAN DE GARCIA BARRAGAN,433,3,367,153,3,17,14,454,8,131,7,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,1160,0,56,1216,1530
1,14,JALISCO,18,AUTLAN DE NAVARRO,28,CUAUTITLAN DE GARCIA BARRAGAN,434,3,503,211,2,12,7,430,9,94,4,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1276,0,63,1339,1596
1,14,JALISCO,18,AUTLAN DE NAVARRO,28,CUAUTITLAN DE GARCIA BARRAGAN,435,4,748,419,9,4,13,531,2,96,2,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,1832,0,115,1947,2227
1,14,JALISCO,18,AUTLAN DE NAVARRO,28,CUAUTITLAN DE GARCIA BARRAGAN,436,4,548,287,13,9,16,479,7,135,5,2,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,1512,30,128,1670,1966
1,14,JALISCO,18,AUTLAN DE NAVARRO,28,CUAUTITLAN DE GARCIA BARRAGAN,437,3,686,321,6,9,15,489,5,76,3,2,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,1621,0,58,1679,1977
1,14,JALISCO,18,AUTLAN DE NAVARRO,28,CUAUTITLAN DE GARCIA BARRAGAN,438,1,44,9,1,5,1,124,2,31,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,221,0,7,228,309
1,14,JALISCO,18,AUTLAN DE NAVARRO,28,CUAUTITLAN DE GARCIA BARRAGAN,439,3,343,155,12,15,20,311,15,231,8,1,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,1120,0,80,1200,1750
1,14,JALISCO,18,AUTLAN DE NAVARRO,28,CUAUTITLAN DE GARCIA BARRAGAN,440,1,84,38,4,0,13,42,1,47,4,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,234,1,15,250,353
1,14,JALISCO,18,AUTLAN DE NAVARRO,29,CUAUTLA,441,2,332,150,2,7,6,126,6,55,4,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,690,1,36,727,1136
1,14,JALISCO,18,AUTLAN DE NAVARRO,29,CUAUTLA,442,1,193,88,2,7,0,68,5,28,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,394,0,12,406,551
1,14,JALISCO,18,AUTLAN DE NAVARRO,29,CUAUTLA,443,1,49,51,0,2,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,105,0,5,110,174
1,14,JALISCO,18,AUTLAN DE NAVARRO,29,CUAUTLA,444,1,123,74,0,1,1,43,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,249,0,2,251,311
1,14,JALISCO,18,AUTLAN DE NAVARRO,33,CHIQUILISTLAN,479,3,92,324,222,28,10,128,9,182,6,7,8,0,5,,,,,,,,,,,,,,,,,,,,,,,,1021,0,48,1069,1510
1,14,JALISCO,18,AUTLAN DE NAVARRO,33,CHIQUILISTLAN,480,3,92,484,236,30,20,99,15,286,11,13,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,1291,0,70,1361,1987
1,14,JALISCO,18,AUTLAN DE NAVARRO,33,CHIQUILISTLAN,481,1,11,143,42,1,3,13,3,52,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,273,1,12,286,402
1,14,JALISCO,18,AUTLAN DE NAVARRO,33,CHIQUILISTLAN,482,1,17,159,39,3,3,18,2,47,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,291,0,9,300,447
1,14,JALISCO,18,AUTLAN DE NAVARRO,35,EJUTLA,499,3,63,297,246,31,12,233,9,98,1,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,995,0,25,1020,1574
1,14,JALISCO,18,AUTLAN DE NAVARRO,35,EJUTLA,500,1,15,10,33,1,2,56,1,12,0,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,134,0,13,147,350
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,549,4,301,297,19,41,41,201,129,458,31,9,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,1530,1,70,1601,2989
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,550,3,185,201,20,14,17,162,56,231,14,5,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,910,1,72,983,2048
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,551,2,123,114,12,8,12,103,50,172,3,4,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,605,0,40,645,1259
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,552,3,187,180,21,23,22,84,43,189,9,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,768,20,33,821,1715
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,553,4,246,339,32,32,27,189,110,447,17,9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,1450,3,50,1503,2812
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,554,2,133,131,5,14,11,94,61,187,10,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,650,0,26,676,1290
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,555,3,189,231,15,20,13,155,86,326,10,5,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,1055,2,49,1106,1955
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,556,2,102,108,14,10,7,85,32,124,5,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,495,0,33,528,1036
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,557,2,79,108,10,8,4,74,15,106,7,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,414,0,22,436,850
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,558,3,171,226,20,22,13,110,59,257,13,13,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,906,3,56,965,1772
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,559,2,129,190,21,11,23,109,57,136,7,14,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,700,0,43,743,1463
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,560,1,36,60,6,2,5,16,14,28,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,173,0,10,183,352
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1573,3,43,300,7,20,4,423,8,187,3,7,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,1013,0,38,1051,1671
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1574,2,66,305,4,9,4,277,15,142,7,6,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,841,0,41,882,1456
