CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,741,B,132,98,0,77,3,3,4,7,0,2,0,4,0,0,0,0,0,330,0,330,561,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,741,C01,104,79,2,72,3,1,4,4,0,6,0,9,0,0,0,0,0,284,5,289,561,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,741,E01,49,75,7,38,3,4,4,5,0,11,0,8,1,0,0,0,0,205,11,216,414,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,741,E02,74,82,1,17,1,1,3,7,0,3,0,8,0,0,0,0,0,197,10,207,396,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,742,B,193,92,6,20,4,3,8,5,0,12,0,0,0,0,0,0,0,343,12,355,678,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,742,C01,183,66,5,10,2,0,14,7,0,10,2,2,3,0,0,0,0,304,12,316,678,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,742,C02,190,94,8,16,1,3,4,5,0,4,0,2,0,0,0,0,0,327,0,327,678,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,742,C03,204,95,4,14,1,0,12,7,0,3,0,3,0,0,0,0,0,343,13,356,678,Acta casilla,,,
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,743,B,197,0,17,0,3,12,80,8,0,3,0,0,0,0,0,0,0,320,29,349,470,Acta casilla,,,
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,744,B,113,0,10,0,1,7,22,2,0,0,0,0,0,0,0,0,0,155,14,169,250,Acta casilla,,,
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,745,B,94,0,51,0,4,10,37,1,0,1,0,0,0,0,0,0,0,198,15,213,328,Acta casilla,,,
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,746,B,169,0,30,0,6,96,84,14,0,8,0,0,0,0,0,0,0,407,42,449,735,Acta casilla,,,
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,746,C01,182,0,32,0,5,91,64,28,0,2,0,0,0,0,0,0,0,404,36,440,735,Acta casilla,,,
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,746,C02,152,0,20,0,4,128,66,39,0,10,0,0,0,0,0,0,0,419,32,451,735,Acta casilla,,,
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,746,C03,186,0,19,0,4,105,66,40,0,5,0,0,0,0,0,0,1,425,28,454,735,Acta casilla,,,
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,746,C04,148,0,23,0,3,137,71,22,0,5,0,0,0,0,0,0,0,409,34,443,734,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,747,B,190,0,68,0,5,46,122,10,0,10,0,0,0,0,0,0,0,451,32,483,737,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,747,C01,191,0,57,0,2,38,168,15,0,13,0,0,0,0,0,0,0,484,35,519,737,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,748,B,140,0,54,0,4,43,138,9,0,15,0,0,0,0,0,0,0,403,36,439,655,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,748,C01,187,0,34,0,1,35,139,11,0,12,0,0,0,0,0,0,0,419,35,454,654,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,749,B,165,0,41,0,3,24,104,4,0,18,0,0,0,0,0,0,0,359,19,378,530,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,749,C01,151,0,39,0,8,28,95,3,0,9,0,0,0,0,0,0,0,333,17,350,529,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,750,B,175,0,84,0,5,41,104,4,0,17,0,0,0,0,0,0,0,430,26,456,638,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,750,C01,167,0,73,0,6,29,139,4,0,24,0,0,0,0,0,0,0,442,25,467,638,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,751,B,33,0,17,0,1,12,45,8,0,9,0,0,0,0,0,0,0,125,10,135,159,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,752,B,69,0,18,0,2,11,101,2,0,1,0,0,0,0,0,0,0,204,35,239,308,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,753,B,129,0,50,0,16,12,201,2,0,15,0,0,0,0,0,0,0,425,27,452,617,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,753,C01,115,0,31,0,7,6,229,6,0,12,0,0,0,0,0,0,0,406,20,426,617,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,754,B,260,0,21,0,4,7,84,1,0,6,0,0,0,0,0,0,0,383,10,393,549,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,755,B,95,0,21,0,32,7,53,4,0,6,0,0,0,0,0,0,0,218,18,236,330,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,756,B,99,0,74,0,3,13,153,5,0,52,0,0,0,0,0,0,1,399,31,431,589,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,757,B,75,0,19,0,3,4,68,0,0,72,0,0,0,0,0,0,0,241,23,264,412,Acta casilla,,,
1,26,SONORA,6,CANANEA,57,URES,759,B,19,0,7,0,2,10,29,4,0,9,0,0,0,0,0,0,0,80,12,92,150,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,760,B,160,123,30,5,0,4,6,3,0,6,0,0,0,0,0,0,0,337,4,341,552,Grupo de Recuento,,,
1,26,SONORA,14,EMPALME,58,BACUM,760,C01,154,102,34,6,2,8,7,7,0,2,0,0,0,0,0,0,0,322,5,327,552,Grupo de Recuento,,,
1,26,SONORA,14,EMPALME,58,BACUM,760,C02,162,120,41,6,3,7,9,2,0,2,0,0,0,0,0,0,0,352,8,360,552,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,761,B,171,157,31,4,2,8,11,4,0,8,0,0,0,0,0,0,0,396,8,404,639,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,761,C01,169,154,40,2,0,0,5,0,0,0,0,0,0,0,0,0,0,370,0,370,639,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,761,C02,150,126,48,10,1,12,11,6,0,0,0,0,0,0,0,0,3,364,19,386,639,Grupo de Recuento,,,
1,26,SONORA,14,EMPALME,58,BACUM,762,B,34,98,92,10,0,5,0,5,0,51,0,0,0,0,0,0,0,295,23,318,546,Grupo de Recuento,,,
1,26,SONORA,14,EMPALME,58,BACUM,762,C01,49,85,77,16,2,6,2,5,0,37,0,0,0,0,0,0,0,279,10,289,546,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,762,C02,50,90,99,12,1,4,4,5,0,58,0,0,0,0,0,0,0,323,16,339,546,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,763,B,40,122,31,9,2,7,4,2,0,1,0,0,0,0,0,0,0,218,6,224,391,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,764,B,128,169,86,11,6,7,9,5,0,4,0,0,0,0,0,0,0,425,16,441,684,Grupo de Recuento,,,
1,26,SONORA,14,EMPALME,58,BACUM,765,B,106,180,79,7,2,12,4,11,0,4,0,0,0,0,0,0,0,405,9,414,706,Grupo de Recuento,,,
1,26,SONORA,14,EMPALME,58,BACUM,765,C01,104,162,93,5,5,10,10,7,0,3,0,0,0,0,0,0,0,399,18,417,705,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,765,C02,108,168,72,5,2,9,6,6,0,0,0,0,0,0,0,0,0,376,10,386,705,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,766,B,65,168,42,6,2,7,7,8,0,4,0,0,0,0,0,0,0,309,10,319,502,Grupo de Recuento,,,
1,26,SONORA,14,EMPALME,58,BACUM,766,C01,69,145,50,8,1,5,8,6,0,1,0,0,0,0,0,0,0,293,5,298,502,Grupo de Recuento,,,
1,26,SONORA,14,EMPALME,58,BACUM,766,C02,50,170,52,8,1,7,8,2,0,1,0,0,0,0,0,0,0,299,18,317,502,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,767,B,48,143,183,28,5,7,6,11,0,0,0,0,0,0,0,0,0,431,16,447,710,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,767,C01,49,136,181,17,7,6,8,16,0,1,0,0,0,0,0,0,0,421,22,443,710,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,768,B,52,86,120,37,2,9,7,17,0,2,0,0,0,0,0,0,0,332,20,352,676,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,768,C01,47,91,156,2,6,6,6,17,0,3,0,0,0,0,0,0,0,334,20,354,676,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,768,C02,43,123,154,15,3,15,11,9,0,3,0,0,0,0,0,0,0,376,18,394,675,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,769,B,65,91,154,12,2,11,9,8,0,0,0,0,0,0,0,0,0,352,16,368,614,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,769,C01,62,80,164,19,1,13,5,3,0,1,0,0,0,0,0,0,0,348,20,368,614,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,770,B,60,53,110,6,0,3,6,10,0,3,0,0,0,0,0,0,0,251,5,256,389,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,770,E01,52,78,57,0,1,2,5,1,0,1,0,0,0,0,0,0,0,197,9,206,270,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,771,B,55,92,139,22,1,3,22,8,0,2,0,0,0,0,0,0,0,344,9,353,652,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,771,C01,75,111,151,21,3,11,18,14,0,1,0,0,0,0,0,0,0,405,17,422,651,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,772,B,54,80,62,4,2,13,2,1,0,1,0,0,0,0,0,0,0,219,9,228,485,Acta casilla,,,
1,26,SONORA,14,EMPALME,58,BACUM,772,E01,44,57,53,6,3,1,0,4,0,0,0,0,0,0,0,0,0,168,4,172,298,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,773,B,83,168,6,4,5,52,6,18,4,1,2,0,0,0,0,0,2,349,14,365,608,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,773,C01,104,145,6,2,8,43,7,18,8,5,0,4,0,0,0,0,0,350,15,365,607,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,773,C02,87,158,4,4,5,43,7,17,10,1,0,3,0,0,0,0,0,339,12,351,607,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,774,B,66,183,3,5,8,36,7,38,4,1,4,3,0,0,0,0,0,358,10,368,605,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,775,B,66,169,4,2,4,38,4,6,1,4,0,0,1,0,0,0,0,299,12,311,453,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,775,C01,77,160,2,2,3,38,1,12,1,3,2,0,0,0,0,0,1,301,14,316,452,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,776,B,69,250,6,7,0,75,2,4,9,0,1,3,0,0,0,0,2,426,20,448,649,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,776,C01,65,303,3,9,1,63,2,2,3,2,2,2,0,0,0,0,1,457,7,465,649,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,777,B,122,180,3,4,2,31,8,5,1,2,1,4,0,0,0,0,1,363,11,375,623,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,777,C01,105,152,12,3,3,45,6,11,4,3,1,2,0,0,0,0,0,347,11,358,623,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,777,C02,121,180,5,5,3,55,1,5,1,4,0,2,0,0,0,0,0,382,10,392,623,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,777,S01,357,300,3,6,5,15,12,12,5,6,0,2,0,0,0,0,0,723,22,745,0,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,778,B,61,105,6,8,1,6,7,4,10,3,1,1,0,1,0,0,1,214,8,223,497,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,778,C01,76,82,4,1,5,16,5,8,8,1,3,2,0,0,0,0,0,211,5,216,496,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,779,B,97,81,5,3,6,11,3,13,1,6,0,2,1,0,0,0,1,229,7,237,587,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,779,C01,67,96,4,4,1,12,1,5,1,7,1,3,0,0,0,0,0,202,11,213,586,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,780,B,94,71,4,3,8,7,3,14,2,3,1,0,0,0,0,0,0,210,8,218,660,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,780,C01,92,83,1,7,2,15,2,6,1,5,2,2,0,0,0,0,0,218,5,223,659,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,780,C02,97,72,1,2,0,14,3,8,2,7,1,1,1,0,0,0,0,209,1,210,659,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,780,C03,108,84,1,3,2,0,2,11,6,4,3,0,0,0,0,0,0,224,2,226,659,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,780,C04,97,59,4,2,3,14,1,6,3,1,0,0,0,0,0,0,0,190,6,196,659,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,780,C05,126,78,2,4,1,9,1,8,0,2,0,1,0,0,0,0,0,232,6,238,659,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,780,C06,83,75,0,5,3,14,4,11,2,1,0,1,0,0,0,0,0,199,0,199,659,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,780,C07,107,59,3,4,4,13,0,5,2,1,0,1,0,0,0,0,0,199,10,209,659,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,781,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,781,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,782,B,66,68,7,1,0,12,2,5,2,1,1,2,1,0,0,0,0,168,6,174,533,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,782,C01,76,82,3,4,2,8,1,3,3,2,1,1,0,0,0,0,0,186,9,195,533,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,783,B,71,129,1,4,7,26,4,2,3,3,2,5,0,0,0,0,0,257,7,264,715,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,783,C01,76,146,2,8,7,11,4,8,5,1,1,10,0,0,0,0,0,279,12,291,715,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,784,B,49,89,5,6,6,17,1,4,2,1,0,1,0,0,0,0,0,181,11,192,448,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,784,C01,47,108,1,8,2,8,9,5,6,1,0,8,0,0,0,0,0,203,7,210,447,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,785,B,93,111,5,1,4,17,3,8,1,5,1,1,0,0,0,0,0,250,8,258,684,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,785,C01,90,82,10,6,3,19,3,4,2,5,0,2,1,0,0,0,0,227,6,233,684,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,786,B,78,119,8,3,1,14,6,6,3,6,0,3,0,0,0,0,0,247,4,251,688,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,786,C01,66,132,7,4,3,17,5,7,3,1,0,0,0,0,0,0,0,245,3,248,688,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,786,C02,54,118,9,3,2,18,5,8,5,4,0,3,0,0,0,0,0,229,6,235,688,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,786,C03,63,111,4,5,2,27,10,4,0,1,2,6,1,0,0,0,0,236,9,245,687,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,786,C04,75,116,7,8,2,28,7,4,5,0,2,4,0,0,0,0,0,258,3,261,687,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,786,C05,62,126,4,4,4,12,8,7,2,3,0,7,0,0,0,0,0,239,9,248,687,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,787,B,66,134,2,3,2,38,4,9,4,5,1,0,0,0,0,0,0,268,6,274,543,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,787,C01,80,159,5,4,3,40,4,11,3,2,0,4,0,0,0,0,0,315,6,321,542,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,788,B,74,143,3,5,2,64,3,10,2,2,2,1,1,0,0,0,0,312,10,322,505,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,788,C01,49,163,6,7,3,53,2,6,2,1,0,3,0,0,0,0,0,295,8,303,504,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,789,B,106,99,5,5,1,25,7,10,2,2,1,2,0,0,0,0,0,265,8,273,622,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,789,C01,107,135,4,4,2,42,3,9,2,3,1,2,0,0,0,0,0,314,9,323,622,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,790,B,103,89,9,4,3,18,7,32,0,3,7,0,0,0,0,0,0,275,8,283,600,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,790,C01,95,104,4,3,6,17,6,25,2,1,1,1,0,1,0,0,0,266,7,273,600,Grupo de Recuento,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,791,B,109,117,7,2,5,18,2,33,2,1,4,2,0,0,0,0,1,302,11,314,681,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,792,B,69,175,2,7,1,53,4,9,7,6,1,4,0,0,0,0,0,338,10,348,549,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,792,C01,60,145,5,0,3,58,6,11,7,5,2,3,0,0,0,0,0,305,5,310,549,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,793,B,99,133,0,4,4,34,3,15,1,1,0,0,0,0,0,0,0,294,16,310,495,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,793,C01,71,133,7,1,2,35,14,10,5,1,1,1,0,0,0,0,0,281,13,294,494,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,794,B,80,95,5,5,3,20,5,11,3,7,2,0,2,0,0,0,0,238,2,240,705,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,794,C01,71,92,14,7,2,15,9,9,2,7,1,1,1,0,0,0,0,231,2,233,705,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,794,C02,86,122,8,4,3,0,5,10,2,3,4,1,0,0,0,0,0,248,7,255,705,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,794,C03,88,131,14,1,2,19,2,8,4,2,2,1,2,0,0,0,0,276,0,276,704,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,794,E01,106,131,1,2,0,17,4,3,5,1,0,2,0,0,0,0,0,272,10,282,413,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,794,E01C01,90,131,3,1,0,28,2,6,1,2,0,2,0,0,0,0,0,266,14,280,413,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,795,B,97,244,6,8,4,99,9,17,8,6,1,6,0,0,0,0,0,505,13,518,750,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,795,C01,84,195,7,9,2,106,9,14,6,4,2,5,2,0,0,0,1,445,12,458,749,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,796,B,59,143,4,6,1,13,5,26,1,5,0,4,0,0,0,0,0,267,6,273,587,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,796,C01,71,118,7,4,8,26,6,27,4,2,0,2,0,0,0,0,0,275,13,288,587,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,797,B,82,175,7,13,6,44,12,19,6,4,2,4,1,0,0,0,2,375,14,391,689,Grupo de Recuento,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,798,B,59,118,11,2,1,13,3,7,1,0,2,4,0,0,0,0,0,221,6,227,512,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,798,C01,47,107,15,3,1,9,3,8,1,1,2,1,1,0,0,0,3,199,0,202,512,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,799,B,81,161,15,3,0,25,4,6,0,1,0,3,1,0,0,0,0,300,7,307,616,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,800,B,87,165,42,6,5,17,6,25,1,7,0,1,0,0,0,0,0,362,12,374,709,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,802,B,77,126,9,2,2,21,4,8,4,3,2,4,0,0,0,0,0,262,4,266,388,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,802,C01,88,112,3,5,3,19,1,5,2,1,1,1,0,0,0,0,1,241,7,249,387,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,803,B,86,128,4,4,0,20,4,9,3,3,1,1,0,0,0,0,2,263,10,275,448,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,803,C01,72,114,6,2,2,33,2,11,1,1,0,1,1,0,0,0,0,246,11,257,447,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,804,B,69,120,3,3,4,32,2,10,3,8,1,3,0,0,0,0,0,258,7,265,445,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,804,C01,54,126,1,5,3,35,4,2,3,3,3,3,0,0,0,0,0,242,3,245,445,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,805,B,105,162,5,6,3,41,2,10,4,3,2,1,0,0,0,0,1,344,12,357,603,Grupo de Recuento,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,806,B,55,137,8,2,6,39,7,8,4,10,2,2,0,0,0,0,0,280,21,301,558,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,806,C01,66,143,2,9,4,47,5,14,6,8,1,0,0,0,0,0,0,305,8,313,557,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,B,71,177,0,7,3,63,13,18,8,11,0,0,0,0,0,0,0,371,11,382,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C01,82,171,3,7,3,49,10,13,2,9,0,1,0,0,0,0,0,350,14,364,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C02,88,148,5,2,3,55,14,24,5,10,1,0,0,0,0,0,0,355,15,370,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C03,73,155,4,7,11,51,21,17,9,8,1,0,0,0,0,0,0,357,9,366,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C04,96,165,7,6,5,65,22,20,5,8,0,2,0,0,0,0,0,401,11,412,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C05,68,173,8,8,2,54,23,23,6,6,2,0,0,0,0,0,1,373,13,387,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C06,81,181,8,2,4,51,17,21,2,10,0,1,0,0,0,0,0,378,7,385,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C07,105,181,3,5,8,51,15,21,3,3,1,1,0,0,0,0,0,397,9,406,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C08,81,162,3,10,3,48,12,34,2,13,1,1,0,0,0,0,0,370,8,378,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C09,85,180,10,10,3,53,18,24,5,4,0,1,1,1,0,0,1,395,12,408,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C10,74,158,2,6,6,54,17,17,5,7,2,2,0,0,0,0,0,350,9,359,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C11,74,188,6,8,3,62,17,15,7,5,1,3,0,0,0,0,2,389,8,399,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C12,78,201,7,2,1,45,10,24,4,8,1,4,0,0,0,0,0,385,9,394,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C13,81,175,7,7,1,55,18,13,11,6,3,0,0,0,0,0,0,377,13,390,741,Acta casilla,,,
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,C14,64,171,8,9,13,52,24,16,3,4,0,1,0,0,0,0,0,365,8,373,741,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,808,B,51,137,15,5,5,36,10,7,3,4,1,1,0,0,0,0,0,275,4,279,746,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,808,C01,67,129,10,6,2,18,3,9,5,2,1,6,0,0,0,0,0,258,7,265,746,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,808,C02,79,146,12,6,1,27,7,15,2,7,0,3,0,0,0,0,0,305,6,311,745,Acta casilla,,,
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,808,C03,74,143,13,4,1,28,7,9,0,5,1,1,0,0,0,0,0,286,0,286,745,Acta casilla,,,
