CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRD_PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,756,2,153,154,264,141,10,8,91,26,3,0,0,4,0,854,37,891,1197
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,757,1,98,89,188,74,13,0,43,7,2,0,0,5,0,519,24,543,732
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,758,3,213,298,474,248,23,12,139,43,12,0,2,5,0,1469,48,1517,2068
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,759,2,142,185,145,157,4,6,57,23,2,0,0,0,0,721,29,750,1074
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,760,3,189,447,357,191,10,8,88,15,5,0,3,3,0,1316,35,1351,1915
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,761,2,57,155,396,88,8,5,101,9,1,0,0,6,0,826,21,847,1345
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,762,2,50,263,334,114,9,1,34,13,3,0,1,2,0,824,24,848,1316
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,763,2,53,245,139,73,3,0,24,11,2,0,0,1,1,551,15,567,825
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,764,3,57,388,298,170,5,3,34,16,8,0,2,5,0,986,8,994,1539
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,765,2,44,211,228,95,6,1,25,106,3,0,1,4,2,724,23,749,1058
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,766,2,54,147,301,128,2,2,26,16,4,0,0,1,0,681,13,694,1248
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,767,1,13,44,75,35,0,1,10,3,0,0,0,0,0,181,4,185,263
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,768,1,20,68,105,38,3,3,24,8,4,0,0,3,0,276,12,288,451
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,769,2,72,287,160,91,5,1,106,8,5,0,2,0,0,737,18,755,1095
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,770,3,44,343,324,157,6,4,25,20,3,0,1,5,0,932,22,954,1583
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,771,2,38,314,173,105,6,4,10,8,3,0,0,0,0,661,10,671,1030
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,772,2,65,172,394,86,5,1,49,8,7,0,0,1,1,788,28,817,1176
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,773,2,47,66,204,93,3,1,73,9,1,0,1,1,0,499,15,514,860
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1288,2,206,80,154,7,3,18,53,4,7,0,0,1,0,533,38,571,904
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1289,2,234,167,148,17,4,15,80,10,4,0,0,1,0,680,52,732,1065
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1290,1,143,67,108,8,1,4,53,1,0,0,1,2,0,388,13,401,623
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1291,1,98,68,75,16,3,3,30,2,0,0,0,1,0,296,12,308,489
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1292,2,102,80,131,43,5,23,87,10,2,0,0,2,0,485,9,494,1131
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1293,2,148,118,129,7,10,33,73,16,0,0,0,3,0,537,24,561,1042
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1294,2,67,96,194,10,3,50,37,46,2,0,0,1,0,506,15,521,827
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1295,2,99,114,88,12,3,8,50,4,1,0,1,3,0,383,20,403,655
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1296,2,66,90,116,23,4,22,39,6,0,0,1,3,0,370,30,400,785
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1407,1,13,74,72,0,3,0,0,2,1,0,1,3,0,169,5,174,259
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1408,1,18,116,98,3,6,0,0,2,0,0,0,10,0,253,4,257,363
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1409,2,60,291,274,7,6,2,5,9,2,0,6,5,0,667,9,676,944
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1410,1,18,275,135,7,5,0,6,2,0,0,6,12,1,466,13,480,656
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1411,2,41,241,191,6,14,2,1,14,4,0,5,2,0,521,14,535,781
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1412,2,45,248,215,10,5,4,2,4,1,0,9,16,0,559,9,568,882
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1413,2,59,297,235,4,5,3,3,40,3,0,8,13,2,670,15,687,1066
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1414,1,14,218,149,5,4,2,1,6,1,0,0,0,0,400,11,411,736
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1415,1,18,98,151,2,6,3,1,4,0,0,3,4,0,290,11,301,575
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1416,1,2,19,42,2,0,0,0,16,0,0,2,1,0,84,1,85,214
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1417,2,7,202,442,5,7,0,4,15,1,0,8,27,0,718,19,737,1218
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1418,2,11,72,140,6,2,0,2,8,0,0,1,3,0,245,7,252,424
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1419,1,26,207,129,5,8,0,4,9,0,0,6,12,0,406,13,419,676
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1420,1,16,78,147,0,0,2,0,3,2,0,0,0,0,248,2,250,400
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1421,3,20,364,542,11,6,1,3,28,1,0,6,10,0,992,18,1010,1536
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1422,1,13,112,107,1,2,2,5,3,0,0,4,7,0,256,5,261,389
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1423,1,9,174,145,2,5,2,1,5,0,0,6,10,0,359,15,374,513
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1424,2,5,191,312,9,4,2,2,6,2,0,5,19,0,557,10,567,937
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1425,2,19,102,235,6,4,1,0,8,2,0,1,12,0,390,18,408,872
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1601,2,227,165,137,31,9,10,9,39,8,0,2,0,0,637,33,670,1307
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1602,3,450,243,194,25,18,17,34,49,6,0,4,6,1,1046,49,1096,2024
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1603,5,542,350,375,45,20,12,34,48,21,0,3,3,3,1453,58,1514,2551
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1604,2,211,151,221,39,10,9,16,30,8,0,3,3,0,701,44,745,1445
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1605,2,165,140,127,15,9,9,14,18,8,0,3,3,0,511,28,539,922
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1606,2,203,103,84,8,8,11,8,21,13,0,1,2,0,462,27,489,820
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1607,3,324,274,210,45,12,15,26,36,6,0,2,3,3,953,33,989,1913
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1608,2,208,208,190,30,22,10,18,28,22,0,6,2,0,744,38,782,1463
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1609,4,364,383,290,96,37,17,34,48,17,0,6,5,5,1297,64,1366,2925
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1610,2,151,160,75,21,10,8,9,14,3,0,1,1,2,453,17,472,802
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1611,3,316,283,187,41,23,12,22,31,19,0,11,4,0,949,26,975,1818
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1612,2,166,119,145,27,19,14,9,14,5,0,1,3,0,522,40,562,1073
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1613,4,409,345,357,68,21,20,31,41,12,0,7,8,0,1319,80,1399,2693
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1614,2,183,185,103,56,17,6,8,13,9,0,3,2,0,585,34,619,1163
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1615,3,133,166,214,141,12,4,17,6,12,0,2,2,0,709,34,743,1670
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1616,2,80,86,123,62,7,3,15,10,3,0,2,2,0,393,22,415,951
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1617,2,26,59,194,58,13,3,9,16,2,0,1,3,0,384,12,396,920
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1618,2,50,84,153,66,7,1,10,16,0,0,1,6,0,394,16,410,981
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1619,2,29,89,188,19,4,6,21,29,1,0,3,4,0,393,25,418,927
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1620,1,44,66,107,13,11,2,14,25,3,0,0,2,0,287,11,298,713
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1621,1,95,14,40,13,1,0,4,3,0,0,0,2,0,172,17,189,595
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1622,1,78,22,46,8,2,0,1,3,0,0,0,1,0,161,9,170,603
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1623,2,53,187,216,12,1,0,6,5,2,0,0,3,0,485,18,503,1331
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1624,3,88,277,246,23,3,2,11,22,2,0,5,4,1,683,28,712,1890
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1625,3,118,211,304,57,20,10,29,51,9,0,2,11,0,822,34,856,2022
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1626,2,24,87,222,94,5,1,12,7,2,0,0,15,0,469,12,481,965
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1627,1,6,48,136,75,2,0,4,8,0,0,0,0,0,279,7,286,511
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1628,2,17,84,227,111,4,0,8,6,0,0,0,3,0,460,12,472,1057
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1629,2,25,68,186,67,9,0,6,12,2,0,2,8,1,385,21,407,1363
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1630,1,2,32,194,80,2,1,2,5,1,0,0,4,0,323,4,327,745
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1631,1,49,42,121,45,9,4,14,45,6,0,0,0,0,335,14,349,694
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1632,2,60,97,279,17,8,1,15,27,5,0,2,2,1,513,23,537,1156
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1633,2,22,103,89,18,7,1,7,2,0,0,1,6,0,256,20,276,996
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1634,1,33,66,63,37,9,1,1,3,2,0,1,1,1,217,18,236,704
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1635,3,37,118,202,162,21,0,15,8,3,0,3,5,0,574,28,602,1813
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1636,2,32,158,132,62,16,0,22,2,0,0,1,2,0,427,21,448,1083
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1637,3,76,79,153,78,7,5,21,3,5,0,0,2,1,429,33,463,1594
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1638,3,142,132,198,35,15,3,23,26,7,0,0,1,1,582,24,607,1561
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1639,1,19,15,48,26,6,0,3,6,1,0,0,3,0,127,6,133,398
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1640,2,81,58,48,19,8,0,6,8,3,0,0,0,0,231,18,249,878
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1641,2,38,208,166,29,10,4,14,3,3,0,4,3,0,482,19,501,1008
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1642,1,19,96,35,9,3,0,4,3,1,0,4,1,0,175,20,195,462
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1643,1,6,81,77,18,5,3,5,6,2,0,1,4,0,208,14,222,611
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1644,1,5,35,184,14,2,0,6,4,2,0,0,1,1,253,2,256,635
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1645,1,35,78,91,26,5,1,15,5,4,0,1,4,0,265,13,278,715
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1646,2,16,187,261,117,21,6,16,7,3,0,1,4,0,639,35,674,1414
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,132,2,158,262,349,43,2,0,2,16,1,0,2,5,0,840,17,857,1057
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,133,2,195,192,231,20,2,4,3,19,1,0,3,8,0,678,27,705,908
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,134,1,36,41,108,7,0,0,0,2,0,0,0,0,0,194,7,201,246
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,135,1,80,104,77,23,0,0,1,5,1,0,1,7,0,299,15,314,351
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,286,3,509,343,334,12,7,62,8,6,3,0,7,9,0,1300,35,1335,1906
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,287,1,196,115,160,1,1,20,1,3,0,0,1,5,0,503,13,516,727
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,288,5,760,551,700,9,6,72,11,18,6,0,6,11,1,2150,52,2203,3087
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,289,1,31,132,179,12,2,27,8,12,0,0,1,7,0,411,9,420,578
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,290,3,55,257,246,5,4,42,4,14,3,0,2,10,0,642,20,662,911
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,291,2,122,243,164,7,9,33,8,18,1,0,4,8,0,617,41,658,936
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,292,3,87,335,401,16,4,168,11,102,3,0,2,8,0,1137,36,1173,1599
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,293,4,321,606,578,17,11,147,18,32,4,0,6,6,0,1746,47,1793,2630
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,294,4,135,479,555,88,14,103,27,34,7,0,3,23,0,1468,49,1517,2450
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,295,3,252,345,353,25,3,102,7,8,6,0,5,8,0,1114,43,1157,1768
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,296,2,128,96,139,4,1,50,3,5,3,0,1,4,0,434,11,445,1369
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,297,4,227,809,738,16,4,78,31,4,4,0,4,14,0,1929,72,2001,2938
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,298,2,72,213,264,5,3,124,11,10,1,0,2,5,0,710,5,715,932
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,446,2,100,341,318,3,5,85,10,4,2,0,5,2,0,875,33,908,1176
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,447,2,67,254,200,5,7,165,7,1,1,0,0,1,0,708,31,739,1314
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,448,2,67,247,169,4,7,148,4,2,3,0,2,0,0,653,18,671,1007
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,449,2,43,216,234,7,9,128,5,1,1,0,1,9,0,654,30,684,954
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,450,2,47,235,219,2,4,122,4,3,2,0,4,3,0,645,22,667,924
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,451,2,18,126,245,4,2,179,1,0,1,0,8,1,0,585,19,604,927
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,452,1,45,160,117,2,4,114,1,6,2,0,4,1,0,456,14,470,669
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,453,1,58,104,134,1,1,171,1,1,5,0,1,2,0,479,11,490,654
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,454,2,29,230,518,5,2,76,1,3,1,0,2,12,0,879,35,914,1309
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,455,3,141,225,491,3,1,247,5,17,0,0,1,4,0,1135,44,1179,1649
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,456,2,36,275,207,2,1,119,4,11,0,0,8,5,0,668,18,686,1224
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,885,3,369,146,231,13,14,45,59,31,14,0,1,2,2,925,42,969,1964
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,886,3,311,135,241,12,7,72,33,44,20,0,0,2,2,877,49,928,1690
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,887,2,178,127,180,3,8,76,33,15,5,0,1,3,16,629,15,660,1401
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,888,2,194,110,182,8,5,52,27,23,9,0,3,4,1,617,19,637,1449
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,889,2,195,116,151,10,6,62,9,26,6,0,2,1,1,584,21,606,1053
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,890,2,263,121,143,4,5,48,25,24,9,0,1,1,0,644,41,685,1299
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,891,3,278,138,336,30,15,40,40,27,7,0,1,10,1,922,45,968,1881
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,892,2,193,118,213,10,8,49,27,32,8,0,0,3,0,661,36,697,1482
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,893,2,202,88,133,10,6,32,31,28,9,0,0,2,1,541,24,566,965
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,894,4,270,167,281,15,14,34,56,45,15,0,1,5,1,903,54,958,1611
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,895,3,202,106,394,13,10,30,43,31,12,0,1,10,0,852,41,893,2186
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,896,2,253,87,227,5,11,35,41,35,6,0,2,5,0,707,46,753,1350
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,897,2,210,72,231,3,9,38,28,27,3,0,0,0,0,621,30,651,1315
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,898,4,283,134,529,20,24,69,60,25,13,0,5,13,0,1175,65,1240,2809
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,899,3,163,106,372,9,13,32,83,38,6,0,1,2,1,825,45,871,1798
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,900,2,169,120,206,7,3,22,53,19,4,0,2,1,0,606,42,648,1356
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,901,3,211,131,304,6,11,28,91,15,11,0,1,3,1,812,36,849,1580
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,902,2,110,64,98,5,4,9,4,2,0,0,1,1,0,298,23,321,846
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,903,4,276,181,501,4,20,22,78,14,9,0,3,15,0,1123,47,1170,2456
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,904,2,202,92,89,7,14,51,40,17,1,0,1,1,0,515,25,540,1314
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,905,2,99,113,150,7,13,16,24,19,6,0,0,0,1,447,11,459,1144
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,906,2,99,72,135,11,5,8,23,8,3,0,2,1,0,367,15,382,920
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,907,2,20,42,42,1,0,1,12,2,0,0,0,2,0,122,10,132,348
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,908,3,156,183,273,5,7,22,50,6,2,0,2,8,0,714,32,746,1559
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,909,2,187,120,248,5,0,40,36,19,3,0,2,3,1,663,10,674,1235
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,910,2,125,131,265,12,10,41,23,10,3,0,1,9,2,630,33,665,1306
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,911,3,167,82,172,9,10,21,46,13,5,0,0,0,0,525,19,544,1140
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,912,4,334,203,413,12,20,21,40,35,5,0,2,6,0,1091,42,1133,2974
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,913,1,23,31,66,3,6,3,7,1,0,0,2,1,0,143,3,146,326
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,914,4,125,191,482,29,17,18,49,70,10,0,2,7,0,1000,40,1040,2155
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,915,2,65,94,181,24,13,10,10,15,3,0,2,5,0,422,18,440,971
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,916,3,137,196,213,17,11,23,30,19,5,0,1,6,0,658,25,683,1367
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,917,2,42,83,131,12,9,4,23,10,0,0,1,5,0,320,27,347,774
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,918,1,32,40,99,10,7,5,32,6,1,0,0,7,0,239,14,253,519
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,919,2,76,119,304,10,11,114,20,17,2,0,3,11,0,687,21,708,1358
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,920,2,37,132,278,8,12,2,10,1,3,0,3,4,0,490,19,509,850
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,921,2,38,95,97,5,0,11,5,0,0,0,0,1,0,252,17,269,451
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,922,4,310,165,273,28,18,40,62,19,1,0,1,4,0,921,41,962,1728
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,923,2,103,70,359,10,5,28,24,10,2,0,3,6,0,620,23,643,1193
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,924,2,128,117,350,15,11,14,59,11,3,0,4,10,0,722,30,752,1409
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,925,1,37,99,184,4,3,8,7,18,3,0,1,3,0,367,17,384,693
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,926,1,45,105,147,7,6,4,38,4,1,0,1,5,0,363,14,377,745
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,927,1,10,51,44,4,2,3,30,2,0,0,0,0,0,146,7,153,266
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,928,3,157,264,239,11,1,32,59,3,7,0,7,4,1,784,35,820,1537
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1821,2,263,315,170,1,30,48,5,8,3,0,1,3,0,847,26,873,1208
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1822,3,341,480,291,2,33,119,32,14,5,0,2,10,0,1329,35,1364,1789
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1823,2,75,315,80,2,7,79,1,4,1,0,0,0,0,564,18,582,780
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1824,2,165,358,189,10,30,85,6,13,4,0,3,2,0,865,35,900,1444
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1825,4,195,371,366,12,169,191,26,31,6,0,5,5,0,1377,48,1425,2541
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1826,2,65,143,92,11,77,46,10,4,2,0,0,1,0,451,13,464,898
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1827,2,125,206,281,5,74,69,11,6,2,0,0,2,0,781,27,808,1270
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1828,3,283,490,294,14,65,180,9,6,2,0,2,1,0,1346,54,1400,2017
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1829,2,166,170,114,4,10,21,3,4,3,0,0,0,0,495,21,516,761
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1830,1,96,246,99,1,14,39,2,1,1,0,0,4,0,503,17,520,740
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1831,2,24,185,137,3,48,91,3,2,0,0,3,2,0,498,20,518,784
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2025,4,168,325,484,48,11,64,45,29,41,0,10,14,1,1239,35,1275,1590
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2026,2,169,228,326,45,12,34,27,12,21,0,7,6,0,887,34,921,1298
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2027,2,46,130,114,41,7,88,87,15,20,0,0,5,0,553,22,575,808
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2028,2,103,76,175,48,15,51,51,18,40,0,3,7,0,587,31,618,823
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2029,3,126,177,428,56,11,60,227,20,86,0,7,14,0,1212,44,1256,1862
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2030,2,93,152,390,55,3,65,51,20,42,0,4,3,2,878,37,917,1231
