CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRD_PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,615,B,2,36,156,17,0,7,8,6,0,0,0,6,0,238,18,256,410,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,616,B,9,104,239,7,1,0,5,0,0,0,0,14,0,379,6,385,653,RECUENTO,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,617,B,5,51,85,4,1,0,2,0,0,0,2,0,0,150,6,156,259,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,618,B,7,75,108,2,1,1,7,0,0,0,0,3,0,204,9,213,335,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,619,B,12,64,235,4,6,0,3,5,1,0,1,7,0,338,8,346,620,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,621,B,15,40,208,5,0,4,0,1,1,0,0,3,0,277,7,284,576,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,622,B,18,107,243,10,4,0,10,5,1,0,3,6,0,407,18,425,719,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,623,B,11,55,154,5,0,0,5,4,0,0,1,4,1,239,6,246,411,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,623,C01,15,83,137,4,2,4,1,7,2,0,0,0,0,255,10,265,411,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,624,B,11,44,98,1,1,2,6,2,0,0,0,0,0,165,7,172,300,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,625,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,SIN BOLETAS,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,626,B,7,37,61,8,0,2,0,0,0,0,0,2,0,117,0,117,167,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,627,B,17,68,99,2,6,0,0,4,0,0,1,1,0,198,18,216,389,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,627,C01,16,46,114,5,6,0,1,2,0,0,2,3,0,195,13,208,388,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,628,B,9,83,213,10,1,3,4,4,1,0,4,5,0,337,10,347,614,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,628,C01,8,101,179,8,2,2,1,3,0,0,3,1,0,308,17,325,613,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,629,B,7,159,178,3,0,0,0,1,1,0,1,3,0,353,9,362,713,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,630,B,8,107,177,6,9,3,2,4,0,0,2,5,0,323,4,327,459,RECUENTO,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,631,B,14,46,130,3,1,5,24,0,0,0,0,1,0,224,4,228,415,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,632,B,9,95,206,1,0,1,2,6,0,0,0,0,0,320,0,320,496,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,632,C01,5,105,187,1,0,1,1,5,1,0,1,5,0,312,6,318,495,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,633,B,9,70,149,22,1,2,2,4,0,0,2,5,0,266,5,271,389,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,633,C01,14,81,148,17,1,0,4,1,0,0,1,0,0,267,6,273,389,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,634,B,4,70,132,8,1,5,5,4,1,0,4,7,0,241,10,251,435,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,634,C01,14,66,139,4,2,0,7,1,0,0,2,2,0,237,10,247,434,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,635,B,2,133,188,3,3,2,6,0,0,0,0,0,0,337,10,347,645,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,636,B,4,28,65,2,1,0,0,0,0,0,1,0,0,101,2,103,181,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,637,B,1,13,47,1,0,0,6,8,0,0,0,0,0,76,0,76,121,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,638,B,0,36,94,3,2,0,2,2,0,0,0,3,0,142,4,146,221,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,639,B,1,16,39,11,0,1,0,0,0,0,0,0,0,68,1,69,142,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,640,B,21,67,183,5,0,0,3,0,0,0,2,4,0,285,13,298,510,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,641,B,8,69,123,0,0,0,2,0,0,0,0,0,0,202,2,204,281,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,642,B,8,38,197,22,0,1,6,0,1,0,0,10,0,283,12,295,396,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,643,B,2,20,95,4,0,0,8,2,0,0,0,4,0,135,3,138,209,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,644,B,7,13,134,6,3,2,12,1,0,0,0,3,0,181,3,184,325,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,645,B,3,26,140,1,1,1,10,7,1,0,0,6,0,196,10,206,308,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,646,B,12,32,102,2,0,1,3,4,0,0,0,5,0,161,3,164,272,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,647,B,69,138,198,4,10,2,1,11,3,0,8,2,0,446,21,467,631,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,647,C01,56,187,154,4,8,3,2,12,2,0,5,10,0,443,13,456,630,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,647,C02,58,157,170,5,7,4,2,12,3,0,9,7,0,434,29,463,630,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,647,C03,86,155,156,8,8,2,0,16,6,0,9,6,0,452,12,464,630,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,648,B,32,183,71,1,1,3,1,8,2,0,6,1,0,309,18,327,429,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,648,C01,26,144,86,8,3,2,2,9,3,0,3,2,0,288,18,306,428,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,649,B,46,233,96,5,4,4,1,9,10,0,3,2,0,413,14,427,638,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,650,B,29,179,126,7,1,1,2,3,2,0,3,2,0,355,10,365,518,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,650,C01,29,187,108,8,1,1,1,5,4,0,5,3,0,352,9,361,517,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,650,E01,22,250,148,28,2,0,1,0,6,0,13,8,0,478,11,489,611,ACTA CASILLA,,,
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,650,E02,16,85,148,19,0,0,1,2,2,0,4,10,1,287,6,294,374,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,651,B,61,100,166,7,3,5,0,1,0,0,1,9,1,353,2,356,566,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,651,C01,60,91,159,3,2,1,1,11,0,0,7,7,0,342,7,349,566,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,651,C02,67,101,139,14,4,1,1,4,1,0,4,6,0,342,15,357,566,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,651,C03,52,89,150,2,4,7,1,8,1,0,4,12,0,330,5,335,566,RECUENTO,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,652,B,51,154,204,4,3,1,0,7,0,0,6,13,0,443,10,453,678,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,652,C01,63,158,163,11,10,3,2,5,2,0,10,8,0,435,10,445,677,RECUENTO,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,653,B,58,168,143,5,7,3,0,11,0,0,3,9,0,407,11,418,684,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,653,C01,48,205,125,6,2,1,1,8,3,0,3,11,0,413,7,420,684,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,654,B,67,133,220,14,2,5,3,10,1,0,9,15,0,479,11,490,741,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,654,C01,73,104,240,9,3,6,4,5,2,0,0,0,0,446,40,486,741,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,655,B,19,97,140,2,3,3,0,3,0,0,2,7,0,276,9,285,449,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,655,C01,17,78,130,4,3,0,0,3,1,0,4,9,0,249,10,259,449,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,656,B,29,129,180,4,1,1,2,2,1,0,4,9,0,362,13,375,541,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,657,B,26,76,161,8,5,2,0,5,1,0,2,11,0,297,8,305,563,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,658,B,20,72,86,13,5,0,5,14,1,0,2,10,0,228,9,237,355,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,659,B,21,136,116,4,4,2,1,18,2,0,10,5,1,319,12,332,590,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,659,C01,23,147,135,4,2,0,0,27,0,0,9,6,0,353,16,369,590,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,659,C02,10,137,135,6,6,1,0,21,1,0,10,13,0,340,7,347,589,RECUENTO,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,659,C03,14,159,146,3,5,0,2,36,0,0,2,3,0,370,9,379,589,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,660,B,11,113,76,5,3,0,1,27,1,0,5,6,0,248,8,256,382,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,660,C01,6,130,75,4,4,0,2,26,2,0,5,3,0,257,6,263,382,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,661,B,4,87,26,2,0,0,1,1,2,0,2,2,0,127,5,132,185,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,662,B,30,17,57,4,6,0,0,3,0,0,7,5,0,129,8,137,372,ACTA CASILLA,,,
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,664,B,97,22,41,1,4,2,0,2,0,0,1,1,0,171,4,175,136,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,665,B,101,76,127,9,9,3,3,18,4,0,8,6,0,364,17,381,723,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,665,C01,107,72,148,6,7,2,2,13,2,0,2,5,0,366,14,380,722,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,665,C02,102,76,143,11,9,6,3,20,1,0,2,5,0,378,15,393,722,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,665,C03,114,86,138,4,11,7,2,21,1,0,4,1,1,389,18,408,722,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,666,B,151,87,143,3,5,7,3,10,0,0,2,4,0,415,10,425,672,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,666,C01,149,75,142,3,3,2,0,13,2,0,3,4,0,396,13,409,672,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,666,C02,134,103,174,4,2,4,1,19,0,0,4,4,0,449,12,461,671,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,667,B,63,41,92,4,1,3,2,7,1,0,2,1,0,217,11,228,337,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,668,B,74,40,197,5,4,0,3,12,0,0,0,4,0,339,17,356,529,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,668,C01,81,55,176,8,1,1,1,12,1,0,1,1,0,338,7,345,528,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,669,B,81,51,192,4,2,1,1,13,1,0,0,2,0,348,0,348,580,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,669,C01,84,60,191,1,7,3,2,11,1,0,3,2,0,365,6,371,579,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,669,C02,94,45,243,0,2,1,0,9,2,0,1,5,0,402,8,410,579,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,670,B,106,77,125,9,1,2,2,14,3,0,1,4,0,344,17,361,466,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,670,C01,85,69,126,3,4,2,5,11,0,0,0,4,0,309,17,326,465,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,671,B,131,45,129,4,5,1,3,10,1,0,0,3,0,332,12,344,552,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,672,B,64,95,239,1,3,1,0,21,2,0,2,3,0,431,10,441,698,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,672,C01,56,110,205,4,0,3,2,49,2,0,3,5,0,439,8,447,698,ACTA CASILLA,,,
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,672,C02,60,79,244,3,1,2,0,33,6,0,1,3,0,432,11,443,698,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,673,B,55,146,145,33,4,1,2,38,1,0,0,0,0,425,7,432,695,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,673,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,SIN BOLETAS,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,674,B,46,92,116,17,3,1,1,47,2,0,0,2,0,327,7,334,519,RECUENTO,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,674,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,SIN BOLETAS,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,675,B,54,90,107,18,1,3,3,31,1,0,1,0,0,309,4,313,474,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,675,C01,29,102,109,18,3,1,1,38,0,0,1,0,0,302,7,309,474,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,676,B,48,168,128,24,1,6,3,28,0,0,4,1,0,411,5,416,588,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,677,B,80,47,162,65,4,1,3,32,3,0,0,0,0,397,11,408,716,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,678,B,46,27,123,49,2,0,0,13,0,0,0,2,0,262,4,266,433,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,678,C01,42,28,144,38,3,1,1,13,0,0,0,0,0,270,12,282,433,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,678,E01,63,42,140,148,3,1,1,16,1,0,0,2,0,417,10,427,542,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,679,B,28,198,128,117,2,1,0,17,1,0,0,3,0,495,10,505,739,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,680,B,28,96,162,0,0,1,0,11,3,0,0,0,0,301,5,306,499,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,681,B,40,66,70,24,2,2,0,1,0,0,0,2,0,207,10,217,402,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,681,C01,36,30,95,33,0,2,0,3,1,0,0,1,0,201,12,213,402,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,682,B,25,142,144,30,3,2,3,22,1,0,1,0,0,373,0,373,567,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,682,C01,17,150,120,46,1,0,0,9,0,0,2,5,0,350,9,359,567,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,683,B,31,120,260,34,0,2,0,32,3,0,0,0,0,482,13,495,732,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,683,E01,25,103,146,90,2,0,3,8,0,0,0,1,0,378,7,385,558,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,42,IXTLÁN,684,B,33,69,140,53,3,1,0,2,0,0,2,2,0,305,6,311,499,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,685,B,114,45,64,4,7,19,6,3,8,0,0,3,2,273,6,281,526,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,685,C01,122,57,75,9,2,17,4,7,1,0,0,0,0,294,10,304,526,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,686,B,53,49,59,8,16,34,3,3,1,0,1,1,0,228,5,233,454,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,686,C01,76,72,39,7,11,21,3,3,6,0,0,2,0,240,5,245,453,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,687,B,136,98,57,13,10,46,4,8,6,0,1,2,0,381,13,394,692,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,687,C01,139,99,80,14,8,34,7,13,5,0,0,2,1,401,15,417,692,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,688,B,97,85,40,11,9,53,3,7,5,0,1,3,2,314,2,318,705,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,688,C01,71,84,45,18,17,53,8,8,6,0,0,0,0,310,0,310,705,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,688,C02,78,83,36,5,9,48,6,9,4,0,0,0,0,278,14,292,705,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,688,C03,102,81,57,11,8,41,2,11,4,0,0,1,0,318,0,318,704,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,689,B,102,78,61,14,11,47,2,9,0,0,0,2,0,326,6,332,612,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,689,C01,100,88,59,8,11,45,3,8,5,0,0,0,0,327,15,342,612,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,689,S01,66,6,15,3,1,8,0,1,1,0,1,0,0,102,5,107,0,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,690,B,93,100,59,9,14,38,2,5,1,0,1,0,0,322,20,342,599,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,690,C01,109,71,67,13,11,36,2,3,3,0,0,0,1,315,7,323,598,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,691,B,58,49,60,2,10,38,7,3,2,0,1,2,0,232,9,241,489,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,691,C01,63,42,57,10,4,45,4,9,3,0,1,0,0,238,11,249,489,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,692,B,111,68,87,11,17,42,7,4,5,0,0,0,0,352,17,369,705,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,692,C01,100,65,91,8,14,62,7,8,11,0,0,2,1,368,16,385,705,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,693,B,109,69,70,9,13,31,6,5,1,0,0,0,0,313,8,321,556,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,693,C01,100,86,66,100,6,37,1,4,1,0,3,5,0,409,16,425,556,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,694,B,120,71,70,5,21,53,6,4,2,0,1,0,0,353,16,369,653,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,695,B,74,63,49,4,18,42,8,1,2,0,0,0,0,261,22,283,661,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,695,C01,80,74,69,10,14,61,5,16,7,0,0,2,0,338,10,348,661,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,696,B,62,79,44,12,10,32,4,6,2,0,1,0,0,252,12,264,603,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,696,C01,46,77,53,3,13,25,5,10,1,0,0,0,0,233,13,246,603,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,697,B,99,55,91,7,14,32,1,4,2,0,1,1,0,307,9,316,583,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,697,C01,108,47,78,10,12,28,3,3,1,0,0,0,0,290,16,306,583,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,698,B,52,59,54,6,12,50,1,8,1,0,0,0,2,243,13,258,488,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,698,C01,77,35,51,8,7,53,2,6,5,0,2,1,0,247,6,253,488,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,698,E01,71,35,76,9,24,71,4,8,4,0,0,0,0,302,0,302,599,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,698,E01C01,90,38,64,8,21,73,4,3,5,0,0,0,0,306,13,319,598,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,699,B,46,36,55,3,4,73,3,3,1,0,0,0,0,224,12,236,437,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,699,C01,34,38,28,3,6,64,4,4,2,0,0,0,0,183,0,183,436,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,700,B,51,42,55,6,13,54,5,10,2,0,0,0,1,238,12,251,543,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,700,C01,38,42,52,4,16,43,3,6,1,0,0,2,1,207,15,223,542,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,701,B,62,49,55,6,19,51,7,4,2,0,0,0,5,255,10,270,691,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,701,C01,76,52,67,6,18,59,4,5,4,0,0,0,0,291,16,307,691,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,701,C02,60,53,59,6,20,56,4,10,2,0,0,4,0,274,21,295,691,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,701,C03,74,66,54,6,31,58,4,3,2,0,0,2,1,300,6,307,690,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,701,C04,68,59,66,8,32,45,6,12,1,0,0,2,0,299,22,321,690,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,702,B,65,71,35,7,9,49,5,7,2,0,3,0,0,253,9,262,554,RECUENTO,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,702,C01,74,71,57,10,13,36,2,7,4,0,0,1,0,275,16,291,553,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,703,B,57,47,91,16,19,81,7,9,1,0,0,0,0,328,28,356,729,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,703,C01,70,59,76,10,11,68,5,11,6,0,0,4,0,320,20,340,729,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,703,C02,46,76,69,8,17,55,4,9,5,0,2,2,1,293,12,306,728,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,703,C03,47,48,80,12,11,78,9,10,8,0,0,0,0,303,20,323,728,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,703,C04,52,53,98,14,16,56,12,12,4,0,0,0,0,317,19,336,728,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,703,C05,65,59,66,14,14,92,4,3,6,0,0,2,0,325,15,340,728,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,703,C06,58,51,72,14,9,70,9,3,2,0,0,2,0,290,17,307,728,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,703,C07,60,53,87,8,20,60,9,11,4,0,1,1,4,314,18,336,728,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,704,B,48,48,53,7,16,109,1,3,1,0,0,2,0,288,15,303,535,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,704,C01,37,49,48,6,21,76,4,3,5,0,0,0,0,249,15,264,534,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,705,B,60,54,73,5,15,52,6,10,9,0,0,2,0,286,14,300,595,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,705,C01,67,40,64,5,22,76,10,9,4,0,0,0,0,297,12,309,594,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,706,B,59,37,44,9,13,57,4,4,4,0,0,0,0,231,0,231,583,ACTA CASILLA,,,
5,16,MICHOACAN,5,JACONA,43,JACONA,706,C01,57,40,49,5,8,49,1,7,1,0,0,0,0,217,0,217,583,ACTA CASILLA,,,
